local_step,step,train_accuracy,train_loss,heldout_measured,test_accuracy,test_cross_entropy,test_minimum_margin,test_centered_healthy_logit_relative_error,elapsed_seconds
0,17494,0.12924281984334204,48.64990997314453,True,0.09620762948875713,53.448526935125344,-164.28179931640625,7.913708098628493,0.029960874933749437
1,17495,0.1339425587467363,31.264007568359375,True,0.1096319498825372,36.40618313327492,-129.0482177734375,6.200617567678936,0.23250545794144273
2,17496,0.41279373368146216,16.125110626220703,True,0.30641011298803,20.557126284689254,-96.10430908203125,6.071063579009817,0.4190420408267528
3,17497,0.62088772845953,14.95117473602295,True,0.5121378230227095,17.885396890612117,-137.85516357421875,7.864638630077288,0.6145494158845395
4,17498,0.6629242819843342,19.149816513061523,True,0.5557668643024947,21.801548837747788,-169.83737182617188,9.633734280686536,0.8107688748277724
5,17499,0.6349869451697128,20.76407241821289,True,0.5122496923593243,24.339662065240883,-187.83230590820312,10.17505242183766,1.0040881249587983
6,17500,0.677023498694517,17.114213943481445,True,0.5375321624342768,20.892746736502698,-181.561767578125,9.272253726610408,1.199118582997471
7,17501,0.7725848563968668,10.600106239318848,True,0.6530931871574002,13.357831283065659,-156.28152465820312,7.558858980181199,1.3838907908648252
8,17502,0.7919060052219321,6.400423049926758,True,0.6435842935451392,9.321562435588053,-130.98951721191406,5.607554810658288,1.534504332812503
9,17503,0.7806788511749347,3.888292074203491,True,0.596599172166909,7.304048029613409,-100.83781433105469,4.19641746418728,1.6869564577937126
10,17504,0.8138381201044387,2.18912935256958,True,0.6260208076966104,5.5176930067931265,-77.06031036376953,3.774073125477861,1.8424271659459919
11,17505,0.8968668407310705,0.9595374464988708,True,0.7116008502069583,3.709684036881531,-75.57721710205078,3.769560965536372,1.996184916002676
12,17506,0.9456919060052219,0.45722371339797974,False,,,,,2.147361874813214
13,17507,0.9697127937336815,0.2112962305545807,False,,,,,2.2219379160087556
14,17508,0.9848563968668407,0.09941089153289795,False,,,,,2.2973939159419388
15,17509,0.9877284595300261,0.06903120875358582,False,,,,,2.3672280409373343
16,17510,0.9866840731070496,0.06580633670091629,False,,,,,2.4356488748453557
17,17511,0.9911227154046998,0.058283571153879166,False,,,,,2.5060982909053564
18,17512,0.9919060052219321,0.05232891067862511,False,,,,,2.575795415788889
19,17513,0.9911227154046998,0.04426317662000656,False,,,,,2.6451140409335494
20,17514,0.9934725848563969,0.03430352732539177,True,0.9105045307081329,0.9634506355811222,-74.54541015625,4.687284163810729,2.715098082786426
21,17515,0.9945169712793733,0.02652180753648281,False,,,,,2.863590832799673
22,17516,0.9973890339425587,0.015912359580397606,False,,,,,2.9327852909918875
23,17517,0.9986945169712794,0.011381968855857849,False,,,,,3.0021590408869088
24,17518,0.9984334203655353,0.009527123533189297,False,,,,,3.072092124959454
25,17519,0.9992167101827676,0.0070117199793457985,False,,,,,3.1418213329743594
26,17520,0.9997389033942559,0.004479881376028061,False,,,,,3.2129009577911347
27,17521,0.9994778067885117,0.0023382019717246294,False,,,,,3.283149875001982
28,17522,0.9997389033942559,0.0014546046731993556,False,,,,,3.3558308749925345
29,17523,0.9997389033942559,0.0013555868063122034,False,,,,,3.4244513330049813
30,17524,0.9997389033942559,0.0012736446224153042,True,0.901666853115561,1.0646250380074833,-71.05706787109375,4.945906045962896,3.4938009998295456
31,17525,1.0,0.00116815441288054,False,,,,,3.6508719578851014
32,17526,1.0,0.0010073919547721744,False,,,,,3.7209847499616444
33,17527,1.0,0.0008198187570087612,False,,,,,3.788886790862307
34,17528,1.0,0.0006245989352464676,False,,,,,3.8589657079428434
35,17529,1.0,0.0005108724581077695,False,,,,,3.9285412079188973
36,17530,1.0,0.0005548742483370006,False,,,,,3.999901665840298
37,17531,1.0,0.0007790448726154864,False,,,,,4.076973665971309
38,17532,0.9997389033942559,0.000930416863411665,False,,,,,4.173439749982208
39,17533,1.0,0.0006244468968361616,False,,,,,4.274434082908556
40,17534,1.0,0.0005497851525433362,True,0.894954692918671,1.0788973733598948,-67.09251403808594,4.817571240530758,4.372707166010514
41,17535,1.0,0.0005364325479604304,False,,,,,4.577389457961544
42,17536,1.0,0.0005799398641102016,False,,,,,4.6830268749035895
43,17537,1.0,0.000604925851803273,False,,,,,4.7902476659510285
44,17538,1.0,0.0005703472997993231,False,,,,,4.887342541012913
45,17539,1.0,0.0005606872146017849,False,,,,,4.959188124863431
46,17540,1.0,0.0005877612857148051,False,,,,,5.028635790804401
47,17541,1.0,0.0006415740353986621,False,,,,,5.098098874790594
48,17542,1.0,0.0006374305230565369,False,,,,,5.168964332900941
49,17543,1.0,0.0005756534519605339,False,,,,,5.23807808291167
50,17544,1.0,0.0005267009255476296,True,0.8856695379796398,1.1223620043522422,-64.77748489379883,4.621296409189192,5.309685999993235
51,17545,1.0,0.0005012101028114557,False,,,,,5.4628849579021335
52,17546,1.0,0.0004981475067324936,False,,,,,5.534483874915168
53,17547,1.0,0.0005097250686958432,False,,,,,5.60495379101485
54,17548,1.0,0.0005129374912939966,False,,,,,5.677841124823317
55,17549,1.0,0.0005000352393835783,False,,,,,5.75124704092741
56,17550,1.0,0.00048596918350085616,False,,,,,5.824704875005409
57,17551,1.0,0.0004813257837668061,False,,,,,5.900713874958456
58,17552,1.0,0.0005079951952211559,False,,,,,5.997903540963307
59,17553,1.0,0.000518983113579452,False,,,,,6.0907447908539325
60,17554,1.0,0.0005256294971331954,True,0.8745944736547713,1.2041316465306708,-62.16876983642578,4.425925973805782,6.19129154086113
61,17555,1.0,0.0004889753181487322,False,,,,,6.384475249797106
62,17556,1.0,0.0004520906077232212,False,,,,,6.456403624964878
63,17557,1.0,0.00043404093594290316,False,,,,,6.5320217499975115
64,17558,1.0,0.0004143438709434122,False,,,,,6.6103356659878045
65,17559,1.0,0.00039736516191624105,False,,,,,6.689824082888663
66,17560,1.0,0.00038964024861343205,False,,,,,6.768991999793798
67,17561,1.0,0.0003827090549748391,False,,,,,6.847323999973014
68,17562,1.0,0.00036605633795261383,False,,,,,6.925281290896237
69,17563,1.0,0.00034881028113886714,False,,,,,7.002725790953264
70,17564,1.0,0.00033563337638042867,True,0.8582615505090054,1.2820801015046666,-59.89451217651367,4.229445767367982,7.080840999959037
71,17565,1.0,0.00031597234192304313,False,,,,,7.231259957887232
72,17566,1.0,0.00029778448515571654,False,,,,,7.313382790889591
73,17567,1.0,0.00028813068638555706,False,,,,,7.388509874930605
74,17568,1.0,0.0002862679830286652,False,,,,,7.460400999989361
75,17569,1.0,0.0002868470619432628,False,,,,,7.533044999931008
76,17570,1.0,0.00028098971233703196,False,,,,,7.604885790962726
77,17571,1.0,0.0002669475506991148,False,,,,,7.67538020783104
78,17572,1.0,0.0002475275832694024,False,,,,,7.746370040811598
79,17573,1.0,0.00022975717729423195,False,,,,,7.818723749835044
80,17574,1.0,0.00021783904230687767,True,0.8494238729164336,1.3392710239193661,-59.25447463989258,4.036421343274129,7.89040866587311
81,17575,1.0,0.00020988630421925336,False,,,,,8.046120499959216
82,17576,1.0,0.00019919364422094077,False,,,,,8.11773454095237
83,17577,1.0,0.00018855110101867467,False,,,,,8.188668749993667
84,17578,1.0,0.00018006295431405306,False,,,,,8.26013237494044
85,17579,1.0,0.00017246173229068518,False,,,,,8.331969540799037
86,17580,1.0,0.00016494082228746265,False,,,,,8.401117165805772
87,17581,1.0,0.00015798414824530482,False,,,,,8.472050374839455
88,17582,1.0,0.00015087648353073746,False,,,,,8.542847499949858
89,17583,1.0,0.00014340072812046856,False,,,,,8.614979750011116
90,17584,1.0,0.00013685440353583544,True,0.8391318939478689,1.3856733905840881,-55.76193618774414,3.848855645040565,8.685152040794492
91,17585,1.0,0.00013166423013899475,False,,,,,8.84974491596222
92,17586,1.0,0.00012725047417916358,False,,,,,8.922031790949404
93,17587,1.0,0.00012320691894274205,False,,,,,8.997554124798626
94,17588,1.0,0.00011889800225617364,False,,,,,9.071159124840051
95,17589,1.0,0.00011378295312169939,False,,,,,9.141925332834944
96,17590,1.0,0.00010843003838090226,False,,,,,9.212899999925867
97,17591,1.0,0.00010298642155248672,False,,,,,9.285772249801084
98,17592,1.0,9.783499990589917e-05,False,,,,,9.357548040803522
99,17593,1.0,9.37591539695859e-05,False,,,,,9.435022707795724
100,17594,1.0,9.069633233593777e-05,True,0.832307864414364,1.418264842427269,-54.819244384765625,3.6711628056955883,9.515071207890287
101,17595,1.0,8.804046228760853e-05,False,,,,,9.669841249939054
102,17596,1.0,8.58489001984708e-05,False,,,,,9.751673165941611
103,17597,1.0,8.415056072408333e-05,False,,,,,9.834403457818553
104,17598,1.0,8.238774171331897e-05,False,,,,,9.934918124927208
105,17599,1.0,8.030604658415541e-05,False,,,,,10.029641040833667
106,17600,1.0,7.806389476172626e-05,False,,,,,10.123377749929205
107,17601,1.0,7.565494888694957e-05,False,,,,,10.2170600828249
108,17602,1.0,7.274937524925917e-05,False,,,,,10.309582874877378
109,17603,1.0,6.962515180930495e-05,False,,,,,10.400933124823496
110,17604,1.0,6.66331616230309e-05,True,0.8281686989596152,1.4116062544485444,-55.98210430145264,3.5066416702952035,10.495941957924515
111,17605,1.0,6.365563604049385e-05,False,,,,,10.698689374839887
112,17606,1.0,6.02446889388375e-05,False,,,,,10.794883040944114
113,17607,1.0,5.632051397697069e-05,False,,,,,10.888061999808997
114,17608,1.0,5.224111009738408e-05,False,,,,,10.985331624979153
115,17609,1.0,4.849771721637808e-05,False,,,,,11.081504915840924
116,17610,1.0,4.531186641543172e-05,False,,,,,11.184064290951937
117,17611,1.0,4.2597144783940166e-05,False,,,,,11.285379000008106
118,17612,1.0,4.0179078496294096e-05,False,,,,,11.384184832917526
119,17613,1.0,3.79908706236165e-05,False,,,,,11.481810290832072
120,17614,1.0,3.600252966862172e-05,True,0.8279449602863855,1.3602635100637974,-55.01937675476074,3.3494553957955033,11.580317249987274
121,17615,1.0,3.4251337638124824e-05,False,,,,,11.766951040830463
122,17616,1.0,3.276798815932125e-05,False,,,,,11.845020832959563
123,17617,1.0,3.150335396640003e-05,False,,,,,11.922799457795918
124,17618,1.0,3.0357850846485235e-05,False,,,,,11.999471874907613
125,17619,1.0,2.9180389901739545e-05,False,,,,,12.077507124980912
126,17620,1.0,2.7847332603414543e-05,False,,,,,12.155260499799624
127,17621,1.0,2.6454754333826713e-05,False,,,,,12.232342083007097
128,17622,1.0,2.512667197152041e-05,False,,,,,12.310279332799837
129,17623,1.0,2.3936718207551166e-05,False,,,,,12.38824070780538
130,17624,1.0,2.287729330419097e-05,True,0.8313010403848305,1.305507595666157,-50.70742702484131,3.20539980078351,12.46615287498571
131,17625,1.0,2.1882335204281844e-05,False,,,,,12.617701915791258
132,17626,1.0,2.0863162717432715e-05,False,,,,,12.696669207885861
133,17627,1.0,1.9796712876996025e-05,False,,,,,12.776260874932632
134,17628,1.0,1.873087603598833e-05,False,,,,,12.855645207921043
135,17629,1.0,1.7709357052808627e-05,False,,,,,12.934454957954586
136,17630,1.0,1.677544969425071e-05,False,,,,,13.013223124900833
137,17631,1.0,1.5954663467709906e-05,False,,,,,13.092323249904439
138,17632,1.0,1.5239452295645606e-05,False,,,,,13.171496374998242
139,17633,1.0,1.4611124242946971e-05,False,,,,,13.25020720786415
140,17634,1.0,1.4032182662049308e-05,True,0.8324197337509789,1.250404363997177,-46.50126934051514,3.077882789594989,13.329505749978125
141,17635,1.0,1.3424991266219877e-05,False,,,,,13.482352415798232
142,17636,1.0,1.2749263987643644e-05,False,,,,,13.561516040936112
143,17637,1.0,1.2057919775543269e-05,False,,,,,13.640693999826908
144,17638,1.0,1.1399544746382162e-05,False,,,,,13.719999082852155
