step,train_loss,train_accuracy,test_loss,test_accuracy,heldout_measured,post_grok,event_trigger,elapsed_seconds
380,0.0009498974541202188,1.0,,,False,False,False,27.495217042043805
390,0.00096814741846174,1.0,,,False,False,False,28.24012825009413
400,0.0006616557366214693,1.0,43.60987091064453,0.0021255173956818436,True,False,False,29.05041866702959
410,0.004190471954643726,0.9992167101827676,,,False,False,False,29.80874429200776
420,0.0006441762670874596,1.0,,,False,False,False,30.54188537504524
430,0.0014129471965134144,0.9994778067885117,,,False,False,False,31.03462720895186
440,0.0005217312718741596,1.0,,,False,False,False,31.712710459018126
450,0.00023392609728034586,1.0,,,False,False,False,32.469761583954096
460,9.736031643114984e-05,1.0,,,False,False,False,33.09459554194473
470,0.002644335152581334,0.9994778067885117,,,False,False,False,33.58662504213862
480,0.0008884308626875281,1.0,,,False,False,False,34.28424670896493
490,0.0009472545934841037,1.0,,,False,False,False,34.80807762499899
500,0.00043522726627998054,1.0,44.245243072509766,0.0015661707126076742,True,False,False,35.44309804192744
510,0.00029708960209973156,1.0,,,False,False,False,35.97453366708942
520,0.0004995032213628292,1.0,,,False,False,False,36.569808708969504
530,0.00043540640035644174,1.0,,,False,False,False,37.05770641705021
540,0.0015004649758338928,0.9994778067885117,,,False,False,False,37.61387308407575
550,0.00030429966864176095,1.0,,,False,False,False,38.10103179211728
560,0.0009213777957484126,0.9997389033942559,,,False,False,False,38.68890554201789
570,0.0007160617969930172,0.9997389033942559,,,False,False,False,39.4398898340296
580,0.000349031004589051,1.0,,,False,False,False,40.19701129198074
590,0.00020487222354859114,1.0,,,False,False,False,40.84395479201339
600,0.0006550238467752934,0.9994778067885117,45.20574188232422,0.001789909385837342,True,False,False,41.52867929195054
610,0.0007547931745648384,0.9994778067885117,,,False,False,False,42.08690429199487
620,0.00025450772955082357,1.0,,,False,False,False,42.638431041967124
630,0.0006861331639811397,0.9997389033942559,,,False,False,False,43.19838866707869
640,0.0003696818894241005,1.0,,,False,False,False,43.80227112513967
650,0.00036693346919491887,1.0,,,False,False,False,44.571011000080034
660,0.0006110281683504581,0.9997389033942559,,,False,False,False,45.34310287493281
670,0.0005801898660138249,0.9997389033942559,,,False,False,False,45.97568895900622
680,0.00037542355130426586,1.0,,,False,False,False,46.52211537514813
690,0.0001356203865725547,1.0,,,False,False,False,47.11474854196422
700,0.000657739001326263,0.9997389033942559,44.383094787597656,0.0015661707126076742,True,False,False,47.84349433402531
710,0.0001807643420761451,1.0,,,False,False,False,48.51898645912297
720,0.00010696818208089098,1.0,,,False,False,False,49.345735209062696
730,0.00021402222046162933,1.0,,,False,False,False,50.27328195911832
740,0.00015673450252506882,1.0,,,False,False,False,51.12470033415593
750,0.0008623932953923941,0.9997389033942559,,,False,False,False,51.97618745896034
760,0.0003092702536378056,1.0,,,False,False,False,52.742323708953336
770,0.00015846641326788813,1.0,,,False,False,False,53.50425854208879
780,7.57169837015681e-05,1.0,,,False,False,False,54.268727084156126
790,3.6295481550041586e-05,1.0,,,False,False,False,55.08360095904209
800,1.5792131307534873e-05,1.0,48.207908630371094,0.0034679494350598502,True,False,False,55.93409000011161
810,7.167850981204538e-06,1.0,,,False,False,False,56.56995475012809
820,2.9958707727928413e-06,1.0,,,False,False,False,57.162338209105656
830,1.3033613868174143e-06,1.0,,,False,False,False,57.74357904214412
840,6.136934871392441e-07,1.0,,,False,False,False,58.31557070906274
850,2.739944875429501e-07,1.0,,,False,False,False,58.92079362506047
860,0.034622594714164734,0.9932114882506528,,,False,False,False,59.52484808396548
870,0.0031878184527158737,1.0,,,False,False,False,60.132298042066395
880,0.00936517957597971,0.9984334203655353,,,False,False,False,60.728760374942794
890,0.0018116976134479046,1.0,,,False,False,False,61.32878266694024
900,0.0014134949306026101,1.0,51.56048583984375,0.0038035574449043516,True,False,False,61.98079745913856
910,0.0007748474599793553,1.0,,,False,False,False,62.912560125114396
920,0.001234259339980781,0.9997389033942559,,,False,False,False,63.806824000086635
930,0.0005491122137755156,1.0,,,False,False,False,64.64518645894714
940,0.00026054555200971663,1.0,,,False,False,False,65.23969895904884
950,0.00010357049177400768,1.0,,,False,False,False,66.09920049994253
960,5.428763324744068e-05,1.0,,,False,False,False,66.83830137504265
970,2.39826476899907e-05,1.0,,,False,False,False,67.79186841705814
980,1.1611889931373298e-05,1.0,,,False,False,False,68.6179200001061
990,5.3467256293515675e-06,1.0,,,False,False,False,69.41594670899212
1000,2.4648779799463227e-06,1.0,66.924072265625,0.004251034791363687,True,False,False,70.4463671669364
1010,1.2789276979674469e-06,1.0,,,False,False,False,71.39065533410758
1020,5.887621910005691e-07,1.0,,,False,False,False,72.02979345899075
1030,2.8124657092121197e-07,1.0,,,False,False,False,72.65227858396247
1040,1.3536320864204754e-07,1.0,,,False,False,False,73.2943129169289
1050,6.060064805524235e-08,1.0,,,False,False,False,74.0772274590563
1060,3.3459521375789336e-08,1.0,,,False,False,False,75.00250087515451
1070,1.5842696043932847e-08,1.0,,,False,False,False,75.82927587511949
1080,7.594533890653565e-09,1.0,,,False,False,False,76.53566337493248
1090,4.0151428848389514e-09,1.0,,,False,False,False,77.3074265839532
1100,0.012484008446335793,0.997911227154047,126.59781646728516,0.003579818771674684,True,False,False,78.20607275003567
1110,0.07853654772043228,0.9892950391644909,,,False,False,False,78.87735608406365
1120,0.019133547320961952,0.9939947780678852,,,False,False,False,79.8191386249382
1130,0.005604105070233345,0.9984334203655353,,,False,False,False,80.77954145893455
1140,0.003386704484000802,0.9994778067885117,,,False,False,False,81.44343558396213
1150,0.004610525909811258,0.9986945169712794,,,False,False,False,82.1028070000466
1160,0.0014373116428032517,1.0,,,False,False,False,82.8679342919495
1170,0.007617413531988859,0.9989556135770234,,,False,False,False,83.74769783415832
1180,0.000864458444993943,1.0,,,False,False,False,84.53911566711031
1190,0.0004723956808447838,1.0,,,False,False,False,85.461707000155
1200,0.00023201762815006077,1.0,62.36709213256836,0.004474773464593355,True,False,False,86.50623004208319
1210,0.0001534040638944134,1.0,,,False,False,False,87.32382916705683
1220,0.00022737604740541428,1.0,,,False,False,False,87.9074835840147
1230,0.0001073968960554339,1.0,,,False,False,False,88.5381534169428
1240,7.369229570031166e-05,1.0,,,False,False,False,89.48485504207201
1250,3.699103035614826e-05,1.0,,,False,False,False,90.31075904215686
1260,1.8361432012170553e-05,1.0,,,False,False,False,90.93216783413664
1270,9.913050234899856e-06,1.0,,,False,False,False,91.54744483414106
1280,5.194842287892243e-06,1.0,,,False,False,False,92.14445887506008
1290,2.571790901129134e-06,1.0,,,False,False,False,92.85482129198499
1300,1.2623072507267352e-06,1.0,68.73955535888672,0.006824029533504867,True,False,False,93.65049625001848
1310,6.015234816914017e-07,1.0,,,False,False,False,94.25624445895664
1320,3.007308748692594e-07,1.0,,,False,False,False,94.83965762495063
1330,1.4491860156340408e-07,1.0,,,False,False,False,95.5309352921322
1340,7.37043279741556e-08,1.0,,,False,False,False,96.18326616706327
1350,3.89997971694811e-08,1.0,,,False,False,False,96.84010866703466
1360,1.8083705199956057e-08,1.0,,,False,False,False,97.78208466712385
1370,8.030285769677903e-09,1.0,,,False,False,False,98.71340549993329
1380,4.73102090836619e-09,1.0,,,False,False,False,99.50527658406645
1390,2.6456368207306014e-09,1.0,,,False,False,False,100.35530020901933
1400,2.0542589851402226e-09,1.0,100.80829620361328,0.008166461572882873,True,False,False,101.14297504210845
1410,2.98801339226884e-09,1.0,,,False,False,False,102.12087466707453
1420,1.4535418202399342e-08,1.0,,,False,False,False,102.72520966711454
1430,3.622744407039136e-05,1.0,,,False,False,False,103.32572962506674
1440,0.0001534151961095631,1.0,,,False,False,False,103.93136137514375
1450,0.0009369883919134736,0.9997389033942559,,,False,False,False,104.53088333411142
1460,0.0012831850908696651,0.9997389033942559,,,False,False,False,105.12538562505506
1470,0.0006048798677511513,1.0,,,False,False,False,105.8909289590083
1480,0.00029351937700994313,1.0,,,False,False,False,106.53457766701467
1490,0.00016531012079212815,1.0,,,False,False,False,107.35409149993211
1500,9.34475174290128e-05,1.0,55.13772964477539,0.007942722899653205,True,False,False,108.25568120903336
1510,4.9235888582188636e-05,1.0,,,False,False,False,109.1833257090766
1520,2.7839940230478533e-05,1.0,,,False,False,False,109.93008562503383
1530,1.4941444533178583e-05,1.0,,,False,False,False,110.66106637497433
1540,7.699111847614404e-06,1.0,,,False,False,False,111.52736229193397
1550,4.18944182456471e-06,1.0,,,False,False,False,112.329870125046
1560,2.1388170807767892e-06,1.0,,,False,False,False,113.27941325004213
1570,1.0768341098810197e-06,1.0,,,False,False,False,114.16057441709563
1580,5.917191856497084e-07,1.0,,,False,False,False,114.9743300001137
1590,3.0097993430899805e-07,1.0,,,False,False,False,115.69322329200804
1600,1.4678614945751178e-07,1.0,65.3040771484375,0.008837677592571876,True,False,False,116.52241191710345
1610,7.812409563712208e-08,1.0,,,False,False,False,117.34338845894672
1620,4.1178559229138045e-08,1.0,,,False,False,False,118.14873820915818
1630,2.138297006126777e-08,1.0,,,False,False,False,118.93012295896187
1640,1.1391800391891138e-08,1.0,,,False,False,False,119.65365687501617
1650,7.68790897609506e-09,1.0,,,False,False,False,120.59841945907101
1660,4.357519234332585e-09,1.0,,,False,False,False,121.44719691714272
1670,4.201893499811149e-09,1.0,,,False,False,False,122.31824645912275
1680,6.691904363975709e-09,1.0,,,False,False,False,123.25126179214567
1690,2.1445146103360457e-08,1.0,,,False,False,False,124.18606970901601
1700,0.00014770962297916412,1.0,54.976524353027344,0.013648059067009733,True,False,False,125.08937654201873
1710,0.0004978238721378148,0.9994778067885117,,,False,False,False,125.73708691704087
1720,0.00011808297131210566,1.0,,,False,False,False,126.56060800002888
1730,6.552112608915195e-05,1.0,,,False,False,False,127.42060562502593
1740,3.2838193874340504e-05,1.0,,,False,False,False,128.34251808398403
1750,1.9545870600268245e-05,1.0,,,False,False,False,129.24141900008544
1760,1.049353613780113e-05,1.0,,,False,False,False,129.9855044169817
1770,5.262062131805578e-06,1.0,,,False,False,False,130.59582783398218
1780,2.983485046570422e-06,1.0,,,False,False,False,131.2106109589804
1790,1.5892454712229664e-06,1.0,,,False,False,False,131.81444587511942
1800,8.63130026118597e-07,1.0,48.674747467041016,0.009397024275646046,True,False,False,132.48321520909667
1810,4.2902854602289153e-07,1.0,,,False,False,False,133.08188341697678
1820,2.1772031288946891e-07,1.0,,,False,False,False,133.9668198749423
1830,1.1049424131215346e-07,1.0,,,False,False,False,134.80065508396365
1840,5.916889023183103e-08,1.0,,,False,False,False,135.4823582500685
1850,2.9724507299988545e-08,1.0,,,False,False,False,136.19457083404996
1860,1.515794245676716e-08,1.0,,,False,False,False,136.803426458966
1870,7.438908156132129e-09,1.0,,,False,False,False,137.4193416670896
1880,7.065406482098524e-09,1.0,,,False,False,False,138.04793545906432
1890,6.8786558671263265e-09,1.0,,,False,False,False,138.95977570908144
1900,1.1236174657369702e-08,1.0,47.88552474975586,0.014990491106387739,True,False,False,139.66166733414866
1910,9.742167961235282e-09,1.0,,,False,False,False,140.40479512512684
1920,1.1111674247388237e-08,1.0,,,False,False,False,141.30077529209666
1930,2.2192219617522824e-08,1.0,,,False,False,False,142.21499404194765
1940,1.5967195565735892e-08,1.0,,,False,False,False,142.81933087506332
1950,2.287697675740219e-08,1.0,,,False,False,False,143.5145431670826
1960,1.9328711076127547e-08,1.0,,,False,False,False,144.18442745902576
1970,1.8021454550876115e-08,1.0,,,False,False,False,145.0015153749846
1980,1.9266460427047605e-08,1.0,,,False,False,False,145.8701633750461
1990,1.892408363346476e-08,1.0,,,False,False,False,146.60076445899904
2000,1.867508281350183e-08,1.0,20.25655174255371,0.02572994742141179,True,False,False,147.40949866711162
2010,1.9826712716053407e-08,1.0,,,False,False,False,148.40245325001888
2020,1.9017459607084675e-08,1.0,,,False,False,False,149.37807504204102
2030,2.116509456584481e-08,1.0,,,False,False,False,150.3485099170357
2040,1.992008868967332e-08,1.0,,,False,False,False,151.28340383409522
2050,1.8270455370839045e-08,1.0,,,False,False,False,152.25574387493543
2060,1.6278447034778765e-08,1.0,,,False,False,False,152.97747049992904
2070,1.441093910869995e-08,1.0,,,False,False,False,153.94971975008957
2080,1.6247321710238793e-08,1.0,,,False,False,False,154.8219940001145
2090,1.1391800391891138e-08,1.0,,,False,False,False,155.5995996671263
2100,1.9266460427047605e-08,1.0,31.207073211669922,0.026513032777715627,True,False,False,156.5222896670457
2110,0.0012483932077884674,0.9992167101827676,,,False,False,False,157.26008916692808
2120,2.7480628490448,0.7986945169712794,,,False,False,False,158.0976912919432
2130,0.09986867010593414,0.9723237597911227,,,False,False,False,158.8365309170913
2140,0.011942500248551369,0.9994778067885117,,,False,False,False,159.58903687493876
2150,0.006036411039531231,1.0,,,False,False,False,160.38002212508582
2160,0.0028517418541014194,1.0,,,False,False,False,161.11777187511325
2170,0.001471907366067171,1.0,,,False,False,False,161.95835462515242
2180,0.0008418727084062994,1.0,,,False,False,False,162.72460829210468
2190,0.0004761426243931055,1.0,,,False,False,False,163.55608512507752
2200,0.0002400117227807641,1.0,26.752336502075195,0.0472088600514599,True,False,False,164.3598932500463
2210,0.00012056218110956252,1.0,,,False,False,False,165.1245822091587
2220,6.340990512399003e-05,1.0,,,False,False,False,166.1075961671304
2230,3.496337740216404e-05,1.0,,,False,False,False,167.06622933410108
2240,1.8183784050052054e-05,1.0,,,False,False,False,167.7873406249564
2250,9.222236258210614e-06,1.0,,,False,False,False,168.62014295905828
2260,4.629182512871921e-06,1.0,,,False,False,False,169.42203395906836
2270,2.314294533789507e-06,1.0,,,False,False,False,170.14902720903046
2280,1.232768681802554e-06,1.0,,,False,False,False,170.91693304199725
2290,6.246492603168008e-07,1.0,,,False,False,False,171.73606220912188
2300,3.312956664558442e-07,1.0,34.51771545410156,0.07752545027407988,True,False,False,172.62695808405988
2310,1.6281555303976347e-07,1.0,,,False,False,False,173.56925270915963
2320,8.126773565209078e-08,1.0,,,False,False,False,174.53934825002216
2330,4.307718981522157e-08,1.0,,,False,False,False,175.2600787091069
2340,2.1818721052113688e-08,1.0,,,False,False,False,176.09165016701445
2350,9.804418610315224e-09,1.0,,,False,False,False,177.08666316699237
2360,5.291273641461203e-09,1.0,,,False,False,False,177.9667989590671
2370,1.9297585751587576e-09,1.0,,,False,False,False,178.69234483409673
2380,9.648792875793788e-10,1.0,,,False,False,False,179.41425075009465
2390,9.960045010970475e-10,1.0,,,False,False,False,180.15133991697803
2400,7.158781900606925e-10,1.0,41.49173355102539,0.10023492560689115,True,False,False,180.9821729999967
2410,1.6185072171381876e-09,1.0,,,False,False,False,181.72913983394392
2420,2.4277606591738277e-09,1.0,,,False,False,False,182.54812199994922
2430,7.563408566113594e-09,1.0,,,False,False,False,183.37898575002328
2440,1.76479524327533e-08,1.0,,,False,False,False,184.32260629208758
2450,2.586499014967103e-08,1.0,,,False,False,False,185.1620956249535
2460,4.871084158253325e-08,1.0,,,False,False,False,186.0002863749396
2470,4.052493096651233e-08,1.0,,,False,False,False,186.83177091693506
2480,4.5878454812964264e-08,1.0,,,False,False,False,187.63277745898813
2490,3.731904030246369e-08,1.0,,,False,False,False,188.40508266701363
2500,3.0502636860774146e-08,1.0,6.758917331695557,0.3170376999664392,True,False,False,189.4340826671105
2510,2.9973509896308315e-08,1.0,,,False,False,False,190.38360100006685
2520,2.2939227406482132e-08,1.0,,,False,False,False,191.11886812513694
2530,2.0293590807796136e-08,1.0,,,False,False,False,191.8506949171424
2540,1.889295830892479e-08,1.0,,,False,False,False,192.73466175002977
2550,1.9484335922470564e-08,1.0,,,False,False,False,193.66542637511156
2560,1.6527447854741695e-08,1.0,,,False,False,False,194.51474500005133
2570,1.4255313374178513e-08,1.0,,,False,False,False,195.37187575013377
2580,1.3228183881608402e-08,1.0,,,False,False,False,196.0957137499936
2590,1.4286438698718484e-08,1.0,,,False,False,False,196.81409241701476
2600,1.1267299981909673e-08,1.0,5.829984188079834,0.37688779505537534,True,False,False,197.77600724995136
2610,1.1267299981909673e-08,1.0,,,False,False,False,198.52594820898958
2620,1.120504933282973e-08,1.0,,,False,False,False,199.27484120894223
2630,1.1734177185473982e-08,1.0,,,False,False,False,200.0329428340774
2640,1.1049424486486714e-08,1.0,,,False,False,False,200.8103241249919
2650,1.0240170489339562e-08,1.0,,,False,False,False,201.6449014591053
2660,9.835543934855195e-09,1.0,,,False,False,False,202.47092745895498
2670,1.0333545574781056e-08,1.0,,,False,False,False,203.37355604209006
2680,1.0489171309302492e-08,1.0,,,False,False,False,204.31110687507316
2690,1.0364670899321027e-08,1.0,,,False,False,False,205.12398654199205
2700,1.0738173017443842e-08,1.0,9.432540893554688,0.35887683186038705,True,False,False,206.23264920897782
2710,9.524292465812323e-09,1.0,,,False,False,False,207.17571512493305
2720,1.0520296633842463e-08,1.0,,,False,False,False,208.1174931670539
2730,1.0800422778345364e-08,1.0,,,False,False,False,208.97643391694874
2740,1.020904516479959e-08,1.0,,,False,False,False,209.8088556251023
2750,7.781284949714973e-09,1.0,,,False,False,False,210.75105766695924
2760,9.92891902029669e-09,1.0,,,False,False,False,211.74646333395503
2770,7.656784539733508e-09,1.0,,,False,False,False,212.59531170898117
2780,1.6278447034778765e-08,1.0,,,False,False,False,213.49608854204416
2790,7.158782011629228e-09,1.0,,,False,False,False,214.34287645900622
2800,7.563408566113594e-09,1.0,13.836169242858887,0.34399821009061415,True,False,False,215.25590258394368
2810,6.505153749003512e-09,1.0,,,False,False,False,216.14910120912828
2820,9.773293285775253e-09,1.0,,,False,False,False,217.03531320905313
2830,8.310411914180804e-09,1.0,,,False,False,False,217.88898937497288
2840,1.0333545574781056e-08,1.0,,,False,False,False,218.74013166711666
2850,6.660779483524948e-09,1.0,,,False,False,False,219.58744379202835
2860,6.785280337595623e-09,1.0,,,False,False,False,220.43849375005811
2870,9.43091649219241e-09,1.0,,,False,False,False,221.3980417919811
2880,1.092492318832683e-08,1.0,,,False,False,False,222.33698037499562
2890,3.255689406955753e-08,1.0,,,False,False,False,223.14214408397675
2900,1.9493604952458554e-07,1.0,13.023898124694824,0.3425439087146213,True,False,False,224.01642437512055
2910,6.586074619008286e-08,1.0,,,False,False,False,225.0313483751379
2920,2.499347218076764e-08,1.0,,,False,False,False,225.86345620895736
2930,1.020904516479959e-08,1.0,,,False,False,False,226.69976441701874
2940,6.442903544012779e-09,1.0,,,False,False,False,227.54963683406822
2950,6.193902724049849e-09,1.0,,,False,False,False,228.34000845905393
2960,1.042692154840097e-08,1.0,,,False,False,False,229.17162904213183
2970,1.4722190577742822e-08,1.0,,,False,False,False,229.94837150000967
2980,1.490894163680423e-08,1.0,,,False,False,False,230.91295858402736
2990,1.4535439518681414e-08,1.0,,,False,False,False,231.76296291709878
3000,1.4317564023258456e-08,1.0,8.069211959838867,0.4606779281798859,True,False,False,232.7181465420872
3010,1.4473189757779892e-08,1.0,,,False,False,False,233.66933133406565
3020,1.2387805448099698e-08,1.0,,,False,False,False,234.43441849993542
3030,1.2387805448099698e-08,1.0,,,False,False,False,235.29293033410795
3040,1.291693241256553e-08,1.0,,,False,False,False,236.1650119170081
3050,1.2294429474479784e-08,1.0,,,False,False,False,237.08815595903434
3060,1.0302420250241084e-08,1.0,,,False,False,False,238.05800054199062
3070,1.2232179713578262e-08,1.0,,,False,False,False,239.04991858405992
3080,1.0738173017443842e-08,1.0,,,False,False,False,239.82165570906363
3090,8.248161265100862e-09,1.0,,,False,False,False,240.70798270893283
3100,1.245005520900122e-08,1.0,10.363697052001953,0.48562479024499383,True,False,False,241.67789375013672
3110,1.017791984025962e-08,1.0,,,False,False,False,242.65331833413802
3120,1.0489171309302492e-08,1.0,,,False,False,False,243.44993158406578
3130,1.195205356907536e-08,1.0,,,False,False,False,244.27829395909794
3140,1.3010307498007023e-08,1.0,,,False,False,False,245.12708841706626
3150,1.1391800391891138e-08,1.0,,,False,False,False,245.99297641706653
3160,1.192092824453539e-08,1.0,,,False,False,False,246.80618408415467
3170,1.195205356907536e-08,1.0,,,False,False,False,247.65509070898406
3180,1.0395796223860998e-08,1.0,,,False,False,False,248.57008112501353
3190,1.2014303329976883e-08,1.0,,,False,False,False,249.48145712492988
3200,1.1516300801872603e-08,1.0,12.37855339050293,0.5002796733415371,True,False,False,250.40401620906778
3210,1.0800422778345364e-08,1.0,,,False,False,False,251.30301279202104
3220,1.2387805448099698e-08,1.0,,,False,False,False,252.18474641698413
3230,1.06759223683639e-08,1.0,,,False,False,False,252.93488454213366
3240,1.26679315926026e-08,1.0,,,False,False,False,253.75318395905197
3250,1.1236174657369702e-08,1.0,,,False,False,False,254.58755816705525
3260,1.06759223683639e-08,1.0,,,False,False,False,255.45649566710927
3270,1.1827552270915476e-08,1.0,,,False,False,False,256.47186916694045
3280,1.120504933282973e-08,1.0,,,False,False,False,257.5033284591045
3290,1.1360675067351167e-08,1.0,,,False,False,False,258.5155967499595
3300,1.2107678415418377e-08,1.0,13.00800609588623,0.5147108177648506,True,False,False,259.5293125419412
3310,1.1298425306449644e-08,1.0,,,False,False,False,260.25073816697113
3320,1.3726186409712682e-08,1.0,,,False,False,False,260.9690522090532
3330,1.2823557327124036e-08,1.0,,,False,False,False,261.70862891711295
3340,1.1609676775492517e-08,1.0,,,False,False,False,262.449365708977
3350,1.2512305858081163e-08,1.0,,,False,False,False,263.1974958749488
3360,1.4037437878755554e-08,1.0,,,False,False,False,263.9878829170484
3370,1.269905691714257e-08,1.0,,,False,False,False,264.75741404201835
3380,1.3726186409712682e-08,1.0,,,False,False,False,265.55464916699566
3390,1.269905691714257e-08,1.0,,,False,False,False,266.34026583400555
3400,1.3010307498007023e-08,1.0,12.933332443237305,0.532609911623224,True,False,False,267.47993899998255
3410,1.4535439518681414e-08,1.0,,,False,False,False,268.40654558409005
3420,1.2979183061645472e-08,1.0,,,False,False,False,269.40922033414245
3430,1.3539435350651274e-08,1.0,,,False,False,False,270.25730879209004
3440,1.4628815492301328e-08,1.0,,,False,False,False,271.26416800008155
3450,1.3508310026111303e-08,1.0,,,False,False,False,272.26585066714324
3460,1.3508310026111303e-08,1.0,,,False,False,False,273.1078164591454
3470,1.2107678415418377e-08,1.0,,,False,False,False,273.975379667012
3480,1.2387805448099698e-08,1.0,,,False,False,False,274.86797625012696
3490,1.1796427834553924e-08,1.0,,,False,False,False,275.86678787507117
3500,1.269905691714257e-08,1.0,12.324962615966797,0.5569974270052579,True,False,False,277.01682720915414
3510,1.2045428654516854e-08,1.0,,,False,False,False,278.03079050011
3520,1.5251318430387073e-08,1.0,,,False,False,False,279.0266082920134
3530,1.4286438698718484e-08,1.0,,,False,False,False,280.03300483408384
3540,1.3010307498007023e-08,1.0,,,False,False,False,281.03977483394556
3550,1.5624820548509888e-08,1.0,,,False,False,False,282.0481463340111
3560,1.5095691807687217e-08,1.0,,,False,False,False,282.9154924589675
3570,1.4784441226822764e-08,1.0,,,False,False,False,283.8935186250601
3580,1.640294655658181e-08,1.0,,,False,False,False,284.7604608340189
3590,1.6029446214815835e-08,1.0,,,False,False,False,285.52621375001036
3600,1.4566564843221386e-08,1.0,11.29094123840332,0.5911175746727821,True,False,False,286.41328095900826
3610,1.5562569899429946e-08,1.0,,,False,False,False,287.2383146251086
3620,1.7523452910950255e-08,1.0,,,False,False,False,288.18934562499635
3630,1.5251318430387073e-08,1.0,,,False,False,False,289.11915475013666
3640,1.6963200621944452e-08,1.0,,,False,False,False,289.8782079590019
3650,1.444206443323992e-08,1.0,,,False,False,False,290.6868554591201
3660,1.5749320070312933e-08,1.0,,,False,False,False,291.515104125021
3670,1.686982464832454e-08,1.0,,,False,False,False,292.381132917013
3680,1.7305575639170456e-08,1.0,,,False,False,False,293.11563766701147
3690,1.690094997286451e-08,1.0,,,False,False,False,294.02214400004596
3700,1.739895161279037e-08,1.0,9.815905570983887,0.6273632397359884,True,False,False,295.12753966706805
3710,1.686982464832454e-08,1.0,,,False,False,False,295.99120641709305
3720,1.7492327586410283e-08,1.0,,,False,False,False,296.8604503341485
3730,1.6309572359318736e-08,1.0,,,False,False,False,297.7579132921528
3740,1.7305575639170456e-08,1.0,,,False,False,False,298.5628881249577
3750,1.593607201755276e-08,1.0,,,False,False,False,299.4510584999807
3760,1.8208204721759103e-08,1.0,,,False,False,False,300.5081682091113
3770,1.7865829704533098e-08,1.0,,,False,False,False,301.56361758406274
3780,1.9204209777967662e-08,1.0,,,False,False,False,302.62526279198937
3790,1.889295830892479e-08,1.0,,,False,False,False,303.64269691705704
3800,2.013796418509628e-08,1.0,8.140559196472168,0.6674124622440989,True,False,False,304.73309041699395
3810,1.864395748896186e-08,1.0,,,False,False,False,305.70366875012405
3820,1.9764462066973465e-08,1.0,,,False,False,False,306.5156836670358
3830,1.9079710256164617e-08,1.0,,,False,False,False,307.2765623750165
3840,2.1071718592224897e-08,1.0,,,False,False,False,307.99430370912887
3850,1.917308445342769e-08,1.0,,,False,False,False,308.7240131669678
