step,local_step,train_loss,train_accuracy,test_accuracy,test_loss64,joint_failure,elapsed_seconds
6000,0,1.3156852219253778e-05,1.0,0.988589327665287,0.07640415951271283,False,0.16976054199039936
6001,1,1.3149586266081315e-05,1.0,,,False,0.33143829205073416
6002,2,1.3142291209078394e-05,1.0,,,False,0.4308523340150714
6003,3,1.3135020708432421e-05,1.0,,,False,0.5270292090717703
6004,4,1.3127702914061956e-05,1.0,,,False,0.6257697499822825
6005,5,1.3120500625518616e-05,1.0,,,False,0.7322059590369463
6006,6,1.3113409295328893e-05,1.0,,,False,0.8361114170402288
6007,7,1.3106329788570292e-05,1.0,,,False,0.9064453339669853
6008,8,1.309912659053225e-05,1.0,,,False,0.9732275840360671
6009,9,1.3091858818370383e-05,1.0,,,False,1.039819834055379
6010,10,1.3084785678074695e-05,1.0,,,False,1.1228842500131577
6011,11,1.307797538174782e-05,1.0,,,False,1.2161195841617882
6012,12,1.3071468856651336e-05,1.0,,,False,1.3134267090354115
6013,13,1.3065318853477947e-05,1.0,,,False,1.4359840841498226
6014,14,1.305929799855221e-05,1.0,,,False,1.5860236249864101
6015,15,1.3053469047008548e-05,1.0,,,False,1.6784782919567078
6016,16,1.3047804714005906e-05,1.0,,,False,1.7920337500981987
6017,17,1.3042740647506434e-05,1.0,,,False,1.8845832920633256
6018,18,1.3037842109042685e-05,1.0,,,False,1.9763735421001911
6019,19,1.3033160030317958e-05,1.0,,,False,2.0917991250753403
6020,20,1.302854889217997e-05,1.0,,,False,2.1838407500181347
6021,21,1.3024257896177005e-05,1.0,,,False,2.2608405421487987
6022,22,1.3020112419326324e-05,1.0,,,False,2.3324335000943393
6023,23,1.3016133380006067e-05,1.0,,,False,2.4251773341093212
6024,24,1.3012170711590443e-05,1.0,,,False,2.5085407921578735
6025,25,1.3008339919906575e-05,1.0,,,False,2.6125452499836683
6026,26,1.3004370885028038e-05,1.0,,,False,2.735655999975279
6027,27,1.3000767467019614e-05,1.0,,,False,2.8531485840212554
6028,28,1.2997054000152275e-05,1.0,,,False,2.958432292100042
6029,29,1.2993662494409364e-05,1.0,,,False,3.083665542071685
6030,30,1.2990417417313438e-05,1.0,,,False,3.2146010000724345
6031,31,1.298757160839159e-05,1.0,,,False,3.32320350012742
6032,32,1.2984515706193633e-05,1.0,,,False,3.443768334109336
6033,33,1.298160532314796e-05,1.0,,,False,3.5667786670383066
6034,34,1.297891685680952e-05,1.0,,,False,3.6847522919997573
6035,35,1.2976394828001503e-05,1.0,,,False,3.7817701250314713
6036,36,1.2974126548215281e-05,1.0,,,False,3.8849258341360837
6037,37,1.297201197303366e-05,1.0,,,False,3.97690554196015
6038,38,1.2970071111340076e-05,1.0,,,False,4.089526375057176
6039,39,1.2968137525604106e-05,1.0,,,False,4.176870084134862
6040,40,1.2966505892109126e-05,1.0,,,False,4.28383579198271
6041,41,1.2964993402420077e-05,1.0,,,False,4.417002459056675
6042,42,1.2963354492967483e-05,1.0,,,False,4.548281792085618
6043,43,1.2961913853359874e-05,1.0,,,False,4.660815709037706
6044,44,1.2960477761225775e-05,1.0,,,False,4.7367758341133595
6045,45,1.295912079513073e-05,1.0,,,False,4.828343417029828
6046,46,1.2957726539752912e-05,1.0,,,False,4.945050167152658
6047,47,1.2956528735230677e-05,1.0,,,False,5.0562604169826955
6048,48,1.2955296369909775e-05,1.0,,,False,5.202042374992743
6049,49,1.2953963960171677e-05,1.0,,,False,5.317873292136937
6050,50,1.2952439647051506e-05,1.0,,,False,5.450918917078525
6051,51,1.2950926247867756e-05,1.0,,,False,5.584998584119603
6052,52,1.294919456995558e-05,1.0,,,False,5.733285084133968
6053,53,1.2947507457283791e-05,1.0,,,False,5.886213584104553
6054,54,1.294569119636435e-05,1.0,,,False,6.018342958996072
6055,55,1.29438694784767e-05,1.0,,,False,6.12683991715312
6056,56,1.2941846762259956e-05,1.0,,,False,6.196861542062834
6057,57,1.2939579391968437e-05,1.0,,,False,6.2658852089662105
6058,58,1.2937179235450458e-05,1.0,,,False,6.367996459128335
6059,59,1.293483637709869e-05,1.0,,,False,6.471173500176519
6060,60,1.2932098798046354e-05,1.0,,,False,6.571265083970502
6061,61,1.2929496733704582e-05,1.0,,,False,6.701911417068914
6062,62,1.2926609088026453e-05,1.0,,,False,6.81673458404839
6063,63,1.2923740541737061e-05,1.0,,,False,6.938087792135775
6064,64,1.2920530934934504e-05,1.0,,,False,7.0544651669915766
6065,65,1.291713761020219e-05,1.0,,,False,7.126686417032033
6066,66,1.2913797036162578e-05,1.0,,,False,7.207294834079221
6067,67,1.2910329132864717e-05,1.0,,,False,7.295086417114362
6068,68,1.2906824849778786e-05,1.0,,,False,7.3637578340712935
6069,69,1.290331783820875e-05,1.0,,,False,7.456149542005733
6070,70,1.2899279681732878e-05,1.0,,,False,7.558370250044391
6071,71,1.2895270629087463e-05,1.0,,,False,7.668303209124133
6072,72,1.2891135156678502e-05,1.0,,,False,7.769134999951348
6073,73,1.288702060264768e-05,1.0,,,False,7.8375872920732945
6074,74,1.2882658666057978e-05,1.0,,,False,7.960928000044078
6075,75,1.2878277630079538e-05,1.0,,,False,8.073654709151015
6076,76,1.2873771083832253e-05,1.0,,,False,8.170706459088251
6077,77,1.286929636989953e-05,1.0,,,False,8.269927917048335
6078,78,1.2864593372796662e-05,1.0,,,False,8.384306584019214
6079,79,1.2860078641097061e-05,1.0,,,False,8.483928916975856
6080,80,1.2855488421337213e-05,1.0,,,False,8.553123084129766
6081,81,1.2850715393142309e-05,1.0,,,False,8.625411834102124
6082,82,1.284601148654474e-05,1.0,,,False,8.691177959088236
6083,83,1.2841232091886923e-05,1.0,,,False,8.789400791982189
6084,84,1.2836396308557596e-05,1.0,,,False,8.860209542093799
6085,85,1.2831800631829537e-05,1.0,,,False,8.941579459002241
6086,86,1.2827045793528669e-05,1.0,,,False,9.052704292116687
6087,87,1.2822287317248993e-05,1.0,,,False,9.163045458961278
6088,88,1.2817478818760719e-05,1.0,,,False,9.277962417108938
6089,89,1.2812695786124095e-05,1.0,,,False,9.414269917178899
6090,90,1.2808109204343054e-05,1.0,,,False,9.532097958959639
6091,91,1.2803532627003733e-05,1.0,,,False,9.639297167072073
6092,92,1.2798978787031956e-05,1.0,,,False,9.757497709011659
6093,93,1.2794438589480706e-05,1.0,,,False,9.870813250076026
6094,94,1.27900239021983e-05,1.0,,,False,10.001059249974787
6095,95,1.2785650142177474e-05,1.0,,,False,10.093967917142436
6096,96,1.2781345503753982e-05,1.0,,,False,10.158388584153727
6097,97,1.2776975381711964e-05,1.0,,,False,10.236500208964571
6098,98,1.2772619811585173e-05,1.0,,,False,10.327735834056512
6099,99,1.2768171472998802e-05,1.0,,,False,10.445029084105045
6100,100,1.2763797712977976e-05,1.0,0.9910504530708133,0.06302953227572627,False,10.622036625165492
6101,101,1.2759570381604135e-05,1.0,,,False,10.715465666959062
6102,102,1.2755452189594507e-05,1.0,,,False,10.80317366705276
6103,103,1.2751410395139828e-05,1.0,,,False,10.896019292064011
6104,104,1.2747299479087815e-05,1.0,,,False,10.999167250003666
6105,105,1.2743200386466924e-05,1.0,,,False,11.06868104217574
6106,106,1.2739023986796383e-05,1.0,,,False,11.168897042050958
6107,107,1.2734914889733773e-05,1.0,,,False,11.282994375098497
6108,108,1.2730875823763199e-05,1.0,,,False,11.370574959088117
6109,109,1.2726893146464135e-05,1.0,,,False,11.444958334090188
6110,110,1.2723156942229252e-05,1.0,,,False,11.533645375166088
6111,111,1.2719347068923526e-05,1.0,,,False,11.645657500019297
6112,112,1.2715677257801872e-05,1.0,,,False,11.75229695905
6113,113,1.271206019737292e-05,1.0,,,False,11.870724917156622
6114,114,1.270855591428699e-05,1.0,,,False,11.972631584154442
6115,115,1.2705309927696362e-05,1.0,,,False,12.058559749973938
6116,116,1.2702236745099071e-05,1.0,,,False,12.131905958987772
6117,117,1.2699333638011012e-05,1.0,,,False,12.234904792159796
6118,118,1.2696643352683168e-05,1.0,,,False,12.334912959020585
6119,119,1.269416679861024e-05,1.0,,,False,12.429988542106003
6120,120,1.2691864867520053e-05,1.0,,,False,12.527670874958858
6121,121,1.268977030122187e-05,1.0,,,False,12.625732750166208
6122,122,1.2688324204646051e-05,1.0,,,False,12.73608541698195
6123,123,1.2687244634435046e-05,1.0,,,False,12.824677750002593
6124,124,1.2686776244663633e-05,1.0,,,False,12.898844292154536
6125,125,1.2686852642218582e-05,1.0,,,False,12.968880709027871
6126,126,1.2687737580563407e-05,1.0,,,False,13.07879229215905
6127,127,1.2689535651588812e-05,1.0,,,False,13.166283334139735
6128,128,1.269225867872592e-05,1.0,,,False,13.258879167027771
6129,129,1.269561835215427e-05,1.0,,,False,13.387866209028289
6130,130,1.2699982107733376e-05,1.0,,,False,13.509869250003248
6131,131,1.2705223525699694e-05,1.0,,,False,13.629983833990991
6132,132,1.2711404451692943e-05,1.0,,,False,13.75078320899047
6133,133,1.2718234756903257e-05,1.0,,,False,13.877916959114373
6134,134,1.2725937267532572e-05,1.0,,,False,13.992706459015608
6135,135,1.2733880794257857e-05,1.0,,,False,14.088528749998659
6136,136,1.2742259968945291e-05,1.0,,,False,14.167474874993786
6137,137,1.275106205866905e-05,1.0,,,False,14.297113500069827
6138,138,1.2760027857439127e-05,1.0,,,False,14.40950958407484
6139,139,1.2769440218107775e-05,1.0,,,False,14.527247375110164
6140,140,1.2779033568222076e-05,1.0,,,False,14.653139624977484
6141,141,1.2789048923878e-05,1.0,,,False,14.7765037920326
6142,142,1.2799159776477609e-05,1.0,,,False,14.847729792119935
6143,143,1.280943524761824e-05,1.0,,,False,14.920312125002965
6144,144,1.2819564290111884e-05,1.0,,,False,14.99239033414051
6145,145,1.2829988918383606e-05,1.0,,,False,15.091806292068213
6146,146,1.2840556337323505e-05,1.0,,,False,15.198533541988581
6147,147,1.2851366591348778e-05,1.0,,,False,15.319578499998897
6148,148,1.2862443327321671e-05,1.0,,,False,15.436342334141955
6149,149,1.2873680134362075e-05,1.0,,,False,15.534686875063926
6150,150,1.2885110663773958e-05,1.0,,,False,15.618460334138945
6151,151,1.2896733096567914e-05,1.0,,,False,15.686013542115688
6152,152,1.290865839109756e-05,1.0,,,False,15.787163625005633
6153,153,1.2920890185341705e-05,1.0,,,False,15.883029750082642
6154,154,1.2933314792462625e-05,1.0,,,False,15.952917125076056
6155,155,1.2946113201905973e-05,1.0,,,False,16.02240216708742
6156,156,1.29589516291162e-05,1.0,,,False,16.088771375129
6157,157,1.2972015611012466e-05,1.0,,,False,16.155537042068318
6158,158,1.2985199646209367e-05,1.0,,,False,16.223856625147164
6159,159,1.299863652093336e-05,1.0,,,False,16.326311625074595
6160,160,1.3012228919251356e-05,1.0,,,False,16.45826379209757
6161,161,1.3025985026615672e-05,1.0,,,False,16.588628667173907
6162,162,1.304003490076866e-05,1.0,,,False,16.65908258408308
6163,163,1.3054122973699123e-05,1.0,,,False,16.728938959073275
6164,164,1.3068014595774002e-05,1.0,,,False,16.797484709182754
6165,165,1.3081667020742316e-05,1.0,,,False,16.866977625060827
6166,166,1.3095148460706696e-05,1.0,,,False,16.93600383400917
6167,167,1.3108412531437352e-05,1.0,,,False,17.02991491695866
6168,168,1.3121270058036316e-05,1.0,,,False,17.09711404214613
6169,169,1.3134049368090928e-05,1.0,,,False,17.166754000121728
6170,170,1.3146438504918478e-05,1.0,,,False,17.233846541959792
6171,171,1.3158285582903773e-05,1.0,,,False,17.302407833980396
6172,172,1.3169618796382565e-05,1.0,,,False,17.367700125090778
6173,173,1.3180510904930998e-05,1.0,,,False,17.438651917036623
6174,174,1.3190842764743138e-05,1.0,,,False,17.508043959038332
