step,local_step,train_loss,train_accuracy,test_accuracy,test_loss64,joint_failure,elapsed_seconds
30000,0,1.8575929683350978e-09,1.0,1.0,5.648674859890532e-06,False,0.18478766595944762
30001,1,1.857439646535397e-09,1.0,,,False,0.3371882080100477
30002,2,1.8572525739557477e-09,1.0,,,False,0.42173875006847084
30003,3,1.8569673576607215e-09,1.0,,,False,0.5183431250043213
30004,4,1.8567903881105963e-09,1.0,,,False,0.5890137499663979
30005,5,1.8566217452331557e-09,1.0,,,False,0.6778304579202086
30006,6,1.8564891846040155e-09,1.0,,,False,0.7368890829384327
30007,7,1.8562973380653602e-09,1.0,,,False,0.8047295410651714
30008,8,1.8561101544634084e-09,1.0,,,False,0.9167871659155935
30009,9,1.8560101233688897e-09,1.0,,,False,1.0132117080502212
30010,10,1.8557069214608646e-09,1.0,,,False,1.096105125034228
30011,11,1.8554426883810038e-09,1.0,,,False,1.159950332948938
30012,12,1.855621545310271e-09,1.0,,,False,1.2421492498833686
30013,13,1.8550780911397169e-09,1.0,,,False,1.3249284999910742
30014,14,1.854781439547537e-09,1.0,,,False,1.4339602910913527
30015,15,1.8545559532512357e-09,1.0,,,False,1.535470665898174
30016,16,1.8544609181603278e-09,1.0,,,False,1.637099958024919
30017,17,1.8543704349838208e-09,1.0,,,False,1.7383127079810947
30018,18,1.8539978441367566e-09,1.0,,,False,1.8390763748902828
30019,19,1.8539821899921094e-09,1.0,,,False,1.9456287908833474
30020,20,1.853554087993814e-09,1.0,,,False,2.038293333025649
30021,21,1.8533846679602561e-09,1.0,,,False,2.118806374957785
30022,22,1.853094677706224e-09,1.0,,,False,2.2192896250635386
30023,23,1.8527822609470945e-09,1.0,,,False,2.3025572078768164
30024,24,1.8527879230845201e-09,1.0,,,False,2.372650125063956
30025,25,1.8524647371620517e-09,1.0,,,False,2.4728694160003215
30026,26,1.8521789657555132e-09,1.0,,,False,2.578474290901795
30027,27,1.8520336375615898e-09,1.0,,,False,2.662828499916941
30028,28,1.8518617750373778e-09,1.0,,,False,2.760930750053376
30029,29,1.851578557143796e-09,1.0,,,False,2.8457372500561178
