step,local_step,train_loss,train_accuracy,test_accuracy,test_loss64,joint_failure,elapsed_seconds
15000,0,8.049577786550799e-07,1.0,1.0,0.0002750626348250791,False,0.13421475002542138
15001,1,7.953400995575066e-07,1.0,,,False,0.2861510419752449
15002,2,7.91387208209926e-07,1.0,,,False,0.4142873340751976
15003,3,7.891150630712218e-07,1.0,,,False,0.5376994591206312
15004,4,7.858469643906574e-07,1.0,,,False,0.662726541981101
15005,5,7.829211767784727e-07,1.0,,,False,0.7901938750874251
15006,6,7.801821766406647e-07,1.0,,,False,0.9216652500908822
15007,7,7.769140211166814e-07,1.0,,,False,1.0399632500484586
15008,8,7.733035545243183e-07,1.0,,,False,1.1584574589505792
15009,9,7.695685440012312e-07,1.0,,,False,1.271817124914378
15010,10,7.660203209525207e-07,1.0,,,False,1.4016958340071142
15011,11,7.625030775670893e-07,1.0,,,False,1.53025837498717
15012,12,7.585501862195088e-07,1.0,,,False,1.6286555419210345
15013,13,7.551265071015223e-07,1.0,,,False,1.7250103340484202
15014,14,7.516716209465812e-07,1.0,,,False,1.834670624928549
15015,15,7.479988539671467e-07,1.0,,,False,1.9622674591373652
15016,16,7.446373047059751e-07,1.0,,,False,2.0646435420494527
15017,17,7.410579314637289e-07,1.0,,,False,2.1980467499233782
15018,18,7.376341386589047e-07,1.0,,,False,2.323092417092994
15019,19,7.339925218730059e-07,1.0,,,False,2.456902042031288
15020,20,7.308177600862109e-07,1.0,,,False,2.593475417001173
15021,21,7.275185112121108e-07,1.0,,,False,2.7254118339624256
15022,22,7.2431259923178e-07,1.0,,,False,2.8298439590726048
15023,23,7.210444437077967e-07,1.0,,,False,2.9296222501434386
15024,24,7.184610808508296e-07,1.0,,,False,3.0432566669769585
15025,25,7.159710548876319e-07,1.0,,,False,3.157038584118709
15026,26,7.126096761567169e-07,1.0,,,False,3.290688459062949
15027,27,7.098395258253731e-07,1.0,,,False,3.409942999947816
15028,28,7.075051371430163e-07,1.0,,,False,3.519022334134206
15029,29,7.054820230223413e-07,1.0,,,False,3.623525708913803
15030,30,7.036767328827409e-07,1.0,,,False,3.740096041932702
15031,31,7.020893804110528e-07,1.0,,,False,3.862189209088683
15032,32,7.001285098340304e-07,1.0,,,False,3.998753000050783
15033,33,6.991324994487513e-07,1.0,,,False,4.130179041996598
15034,34,6.978252145017905e-07,1.0,,,False,4.254486167104915
15035,35,6.970470849410049e-07,1.0,,,False,4.383423000108451
15036,36,6.960510745557258e-07,1.0,,,False,4.505932084051892
15037,37,6.954908258194337e-07,1.0,,,False,4.642262292094529
15038,38,6.94868333539489e-07,1.0,,,False,4.76838054205291
15039,39,6.9427699145308e-07,1.0,,,False,4.892387958941981
15040,40,6.937789862604404e-07,1.0,,,False,5.017661459045485
15041,41,6.933432246114535e-07,1.0,,,False,5.145857125055045
15042,42,6.932187375241483e-07,1.0,,,False,5.273114708950743
15043,43,6.930941935934243e-07,1.0,,,False,5.395693292142823
15044,44,6.928452194188139e-07,1.0,,,False,5.533797417068854
15045,45,6.929074629624665e-07,1.0,,,False,5.676014916971326
15046,46,6.9312534378696e-07,1.0,,,False,5.808303750120103
15047,47,6.934988618922944e-07,1.0,,,False,5.939592000097036
