start_step,end_step,updates,train_states,test_evaluations,first_joint_failure_step,minimum_train_accuracy,minimum_measured_test_accuracy,train_below90_states,test_below90_evaluations,joint_below90_states,test_below95_evaluations,scheduled_test_below95_evaluations,off_grid_triggered_test_evaluations,seed,name,joint_failure,minimum_test_step,final_train_accuracy,final_test_accuracy,diagnostic_records,initial_train_feature_mean_norm,final_train_feature_mean_norm,initial_full_grid_feature_mean_norm,final_full_grid_feature_mean_norm,maximum_sampled_train_feature_mean_norm,maximum_sampled_full_grid_feature_mean_norm,initial_ce_relative_error,final_ce_relative_error,maximum_sampled_ce_relative_error,trajectory_sha256,diagnostics_sha256
6000,6012,12,13,4,,1.0,0.9975388745944737,0,0,0,0,0,0,0,seed0,False,6000,1.0,0.9975388745944737,5,309.72137124595935,309.52228413750015,310.83662739488386,310.6289516320391,309.72137124595935,310.83662739488386,0.014395340944676836,0.013834966296682604,0.014395340944676836,95624077f80c82962b8541171a87a8789794fcb86e7cf7d61a4d31bd1e7b939a,a4086cb8f0b3e1b80e1681cb8f1a2d9169065b09b405edb4af147cc84184b304
6000,6012,12,13,4,,1.0,0.9984338292873923,0,0,0,0,0,0,1,seed1,False,6000,1.0,0.9984338292873923,5,458.24624982711555,458.206849476416,459.4641082163219,459.40762692419617,458.24624982711555,459.4641082163219,0.015004597875948539,0.01457829123171203,0.015004597875948539,2321ff3eb3297eec71799c996c21616f109038b442b061d51382b6ed77d7c5ff,a426051dc24170aa8f5738fc9bdf148b3b0964809393cdfad9e2650acc2a4eb0
6000,6012,12,13,4,,1.0,0.988589327665287,0,0,0,0,0,0,2,seed2,False,6000,1.0,0.9887011970019017,5,354.2010532859103,353.41044611536046,355.1103588602996,354.31478656664484,354.2010532859103,355.1103588602996,0.009673598312010107,0.009233783599188552,0.009673598312010107,d0fea717bef2c49d35d3a883f0a2b6357fa2d6466a1124e97947eddab6d9009a,dadc5e677841db91ef68e045fcde52b3c2039b6a3c3373f0f732ef7b8369041b
6000,6012,12,13,4,,1.0,0.9998881306633851,0,0,0,0,0,0,3,seed3,False,6000,1.0,0.9998881306633851,5,410.37515349110134,410.60673996429443,411.8610883147029,412.0811054937857,410.60673996429443,412.0811054937857,0.022284445914623512,0.02218653628917003,0.022284445914623512,b615e3d63225a317ff0ee68598bdb440fbad94b63876732838886707061fe08b,5eb426c04eb3fc32d834ec15ccf709af8748c68897bf57471ba4159058f9613c
6000,6012,12,13,4,,1.0,0.9983219599507774,0,0,0,0,0,0,4,seed4,False,6008,1.0,0.9983219599507774,5,433.39034046465736,434.24960993044493,434.115842818154,434.9669077883463,434.24960993044493,434.9669077883463,0.017484591983868713,0.017433720311897712,0.01759240036483539,ffee6484e3c46f1821b90487e2b330c1be6477dbdbae00f2694e8e56ad499aa4,447e599f02cc083ddb2e4e790ff058ff22fddd8b08df268ff37e22d04fd03c8e
