step,local_step,train_loss,train_accuracy,test_accuracy,test_loss64,joint_failure,elapsed_seconds
30000,0,2.0490698027231247e-09,1.0,1.0,9.705985799857375e-06,False,0.06629079207777977
30001,1,2.048855973768582e-09,1.0,,,False,0.13123916694894433
30002,2,2.04860928221251e-09,1.0,,,False,0.17788104200735688
30003,3,2.048410996380312e-09,1.0,,,False,0.22404616698622704
30004,4,2.04824002203452e-09,1.0,,,False,0.2731098330114037
30005,5,2.048044178692976e-09,1.0,,,False,0.3202545829117298
30006,6,2.0478825302205905e-09,1.0,,,False,0.3664844580926001
30007,7,2.047679581451689e-09,1.0,,,False,0.4133646250702441
30008,8,2.0475565687405606e-09,1.0,,,False,0.45985308289527893
30009,9,2.0473440720536473e-09,1.0,,,False,0.5045777501072735
30010,10,2.0471235817609568e-09,1.0,,,False,0.5536209999118
30011,11,2.046992353399446e-09,1.0,,,False,0.6009730000514537
30012,12,2.046726343962746e-09,1.0,1.0,9.63471032285019e-06,False,0.6919078330975026
