local_step,step,train_accuracy,train_loss,heldout_measured,test_accuracy,test_cross_entropy,test_minimum_margin,test_centered_healthy_logit_relative_error,elapsed_seconds
0,16056,1.0,1.0452707783770165e-06,True,0.9998881306633851,0.0014528864418728682,-1.624725341796875,0.314455194312684,0.03085462492890656
1,16057,0.6919060052219321,10.156632423400879,True,0.6327329678935004,11.102366005042756,-103.65817260742188,6.819551649095883,0.21096883295103908
2,16058,0.4010443864229765,44.354923248291016,True,0.35854122385054255,48.04834394795183,-159.83944702148438,12.208334185360314,0.3979721658397466
3,16059,0.16605744125326372,64.49156188964844,True,0.10705895514039601,69.92682217263965,-190.7822723388672,12.208361734691747,0.5885086657945067
4,16060,0.28616187989556136,62.39503479003906,True,0.22206063318044525,67.9227807145474,-236.9734649658203,15.716120159675185,0.7738492079079151
5,16061,0.22088772845953003,60.29344940185547,True,0.17776037588097102,66.62237342144239,-281.76094818115234,17.712871371516236,0.9182925829663873
6,16062,0.40365535248041773,52.05208206176758,True,0.3256516388857814,57.56657040066724,-290.7463912963867,19.58306580385381,1.0624558748677373
7,16063,0.4691906005221932,51.148067474365234,True,0.38818659805347355,56.819032244945,-300.41329193115234,20.841125035803834,1.2051306657958776
8,16064,0.5154046997389033,46.02668762207031,True,0.4200693589887012,52.002861570949825,-307.5417790412903,20.440535252875904,1.3461608327925205
9,16065,0.5370757180156658,39.9653205871582,True,0.41537084685087816,46.46340713644054,-306.1079263687134,19.073963124679796,1.4937566248700023
10,16066,0.597911227154047,30.443458557128906,True,0.4966998545698624,35.980665330652705,-278.91269993782043,17.008747953652154,1.630735790822655
11,16067,0.6516971279373368,22.103002548217773,True,0.5410001118693366,27.407426260685327,-266.7418270111084,14.621443066303542,1.7739767499733716
12,16068,0.7065274151436032,13.986343383789062,True,0.5973822575232128,18.920426088365883,-228.71374320983887,12.124052904568263,1.925707332789898
13,16069,0.7885117493472585,6.882142543792725,True,0.6570086139389193,11.383682686368319,-196.73873710632324,9.878030438745622,2.0716298748739064
14,16070,0.8360313315926893,3.3113064765930176,True,0.6822910840138718,7.362212457341584,-157.44195556640625,8.370194371992357,2.205422582803294
15,16071,0.8660574412532637,1.7921992540359497,True,0.7033225192974606,5.718703318288337,-113.29206275939941,7.933014062668868,2.349973249947652
16,16072,0.8814621409921671,1.4841049909591675,True,0.7109296341872693,5.626159271671976,-93.87622261047363,8.367428698645446,2.506982957944274
17,16073,0.87911227154047,1.4695816040039062,True,0.7143975836223291,5.793944779216908,-94.57832717895508,9.022492400720234,2.701101457932964
18,16074,0.9548302872062663,0.5282441973686218,False,,,,,2.8920561249833554
19,16075,0.9838120104438642,0.21576941013336182,False,,,,,2.951362165855244
20,16076,0.9898172323759791,0.1158703863620758,True,0.9106164000447478,1.3444189402902513,-70.78817653656006,9.175583446524634,3.012865207856521
21,16077,0.9929503916449086,0.065106600522995,False,,,,,3.1939006249886006
22,16078,0.9942558746736292,0.041553858667612076,False,,,,,3.2897846659179777
23,16079,0.9945169712793733,0.03538399934768677,False,,,,,3.3839210828300565
24,16080,0.9955613577023499,0.02839851751923561,False,,,,,3.463552915956825
25,16081,0.9955613577023499,0.02125357650220394,False,,,,,3.542593374848366
26,16082,0.9945169712793733,0.02629503421485424,False,,,,,3.620441832812503
27,16083,0.9942558746736292,0.02783084847033024,False,,,,,3.6980040408670902
28,16084,0.9953002610966057,0.020027760416269302,False,,,,,3.775761083001271
29,16085,0.9966057441253263,0.014759962446987629,False,,,,,3.853206333005801
30,16086,0.9966057441253263,0.011596735566854477,True,0.9224745497259201,1.520401040562233,-124.6312026977539,11.382540063720398,3.9308087499812245
31,16087,0.997911227154047,0.007157809101045132,False,,,,,4.088484332896769
32,16088,0.9984334203655353,0.0042817238718271255,False,,,,,4.173703707987443
33,16089,0.9997389033942559,0.0021640053018927574,False,,,,,4.253627040889114
34,16090,0.9997389033942559,0.001349288155324757,False,,,,,4.321954707847908
35,16091,0.9997389033942559,0.0017220483860000968,False,,,,,4.384228207869455
36,16092,0.9997389033942559,0.001625820412300527,False,,,,,4.451324249850586
37,16093,1.0,0.0007198135717771947,False,,,,,4.535433874931186
38,16094,1.0,0.0005110056954436004,False,,,,,4.637031249934807
39,16095,1.0,0.0004231574712321162,False,,,,,4.732139874948189
40,16096,1.0,0.0004368339432403445,True,0.9183353842711712,1.7194120784382079,-134.2343864440918,12.091437297078269,4.82909999997355
41,16097,0.9997389033942559,0.0006961168837733567,False,,,,,5.023584707872942
42,16098,0.9997389033942559,0.0006906986818648875,False,,,,,5.094905749894679
43,16099,1.0,0.000625177170149982,False,,,,,5.156082332832739
44,16100,1.0,0.0009042664896696806,False,,,,,5.2195451247971505
45,16101,0.9997389033942559,0.0011740424670279026,False,,,,,5.282554082805291
46,16102,1.0,0.000598933722358197,False,,,,,5.346295333001763
47,16103,1.0,0.00037174150929786265,False,,,,,5.411319374805316
48,16104,1.0,0.0002626529603730887,False,,,,,5.475983374984935
49,16105,1.0,0.0003014171961694956,False,,,,,5.539078583009541
50,16106,1.0,0.0002446778235025704,True,0.9083790133124511,1.9286599432959781,-127.70623397827148,12.221125321125411,5.604474582942203
51,16107,1.0,0.00023603187582921237,False,,,,,5.740116250002757
52,16108,1.0,0.00045210352982394397,False,,,,,5.8043676658999175
53,16109,1.0,0.0004058173799421638,False,,,,,5.867963291006163
54,16110,1.0,0.0004588494193740189,False,,,,,5.92652262491174
55,16111,1.0,0.0004350657691247761,False,,,,,5.986931457882747
56,16112,1.0,0.00038999022217467427,False,,,,,6.076564957853407
57,16113,1.0,0.0005508744507096708,False,,,,,6.169298457913101
58,16114,1.0,0.0004353749973233789,False,,,,,6.266439832979813
59,16115,1.0,0.00037488824455067515,False,,,,,6.360022624954581
60,16116,1.0,0.00027043709997087717,True,0.892269828839915,2.266671635712305,-116.27647590637207,12.172131365871188,6.459425082895905
61,16117,1.0,0.0003621693467721343,False,,,,,6.659619624959305
62,16118,1.0,0.0003232948074582964,False,,,,,6.753302707802504
63,16119,1.0,0.0002915308577939868,False,,,,,6.851268082857132
64,16120,1.0,0.00026181552675552666,False,,,,,6.946396082872525
65,16121,1.0,0.000277766608633101,False,,,,,7.041893207933754
66,16122,1.0,0.00034156377660110593,False,,,,,7.1391404159367085
67,16123,1.0,0.0003363435680512339,False,,,,,7.237931999843568
68,16124,1.0,0.0002736288297455758,False,,,,,7.336349957855418
69,16125,1.0,0.0002400239318376407,False,,,,,7.430248457938433
70,16126,1.0,0.0002512765640858561,True,0.876831860387068,2.639090097199837,-107.94225311279297,12.017763493713238,7.525955124991015
71,16127,1.0,0.0002330344868823886,False,,,,,7.722060665953904
72,16128,1.0,0.00022577508934773505,False,,,,,7.815171082969755
73,16129,1.0,0.00021982933685649186,False,,,,,7.914268082939088
74,16130,1.0,0.00023412483278661966,False,,,,,8.003119957866147
75,16131,1.0,0.00022162783716339618,False,,,,,8.099336374783888
76,16132,1.0,0.00021697234478779137,False,,,,,8.203183125006035
77,16133,1.0,0.00018646942044142634,False,,,,,8.309374540811405
78,16134,1.0,0.00016038742614910007,False,,,,,8.405839374987409
79,16135,1.0,0.00013210689940024167,False,,,,,8.501634415937588
80,16136,1.0,0.00013577486970461905,True,0.8643024946862065,3.010319042815384,-104.42261505126953,11.756331565276973,8.595562333008274
81,16137,1.0,0.0001454544544685632,False,,,,,8.79178608278744
82,16138,1.0,0.00013063676306046546,False,,,,,8.88877945789136
83,16139,1.0,0.00013768182543572038,False,,,,,8.980370124801993
84,16140,1.0,0.0001432876306353137,False,,,,,9.07792408298701
85,16141,1.0,0.00016563539975322783,False,,,,,9.171751957852393
86,16142,1.0,0.00017906626453623176,False,,,,,9.261625290848315
87,16143,1.0,0.00016346565098501742,False,,,,,9.36102116596885
88,16144,1.0,0.00014179210120346397,False,,,,,9.462618332821876
89,16145,1.0,0.00013027027307543904,False,,,,,9.556845999788493
90,16146,1.0,0.00011563627776922658,True,0.849871350262893,3.3126194780354337,-115.39229679107666,11.384400700178617,9.62260549981147
91,16147,1.0,0.00011716972949216142,False,,,,,9.759268624940887
92,16148,1.0,9.737720392877236e-05,False,,,,,9.835823290981352
93,16149,1.0,8.391794108320028e-05,False,,,,,9.930680207908154
94,16150,1.0,8.075862569967285e-05,False,,,,,10.026944207958877
95,16151,1.0,7.368930528173223e-05,False,,,,,10.120289540849626
96,16152,1.0,6.509259401354939e-05,False,,,,,10.220051957992837
97,16153,1.0,6.347563612507656e-05,False,,,,,10.315343790920451
98,16154,1.0,6.644148379564285e-05,False,,,,,10.407473624916747
99,16155,1.0,7.308732165256515e-05,False,,,,,10.497484540799633
100,16156,1.0,7.555074989795685e-05,True,0.8382369392549502,3.4756318671840756,-120.25853824615479,10.910538166452351,10.560528832953423
101,16157,1.0,6.74985276418738e-05,False,,,,,10.720957915997133
102,16158,1.0,6.127339293016121e-05,False,,,,,10.78597249998711
103,16159,1.0,5.776126272394322e-05,False,,,,,10.857112082885578
104,16160,1.0,5.703546048607677e-05,False,,,,,10.920166957890615
105,16161,1.0,5.9936432080576196e-05,False,,,,,10.981831374811009
106,16162,1.0,6.059282168280333e-05,False,,,,,11.045267415931448
107,16163,1.0,6.139610195532441e-05,False,,,,,11.11002487479709
108,16164,1.0,5.638948277919553e-05,False,,,,,11.174568124813959
109,16165,1.0,5.3825344366487116e-05,False,,,,,11.239809833001345
110,16166,1.0,5.347511250874959e-05,True,0.8324197337509789,3.5418492578396976,-113.7819242477417,10.404235065686109,11.306150499964133
111,16167,1.0,5.180030348128639e-05,False,,,,,11.440894874976948
112,16168,1.0,4.6122386265778914e-05,False,,,,,11.506501082796603
113,16169,1.0,4.037302642245777e-05,False,,,,,11.568417540984228
114,16170,1.0,3.650656799436547e-05,False,,,,,11.632078249938786
115,16171,1.0,3.4435794077580795e-05,False,,,,,11.694796915864572
116,16172,1.0,3.3434447686886415e-05,False,,,,,11.757128875004128
117,16173,1.0,3.240447404095903e-05,False,,,,,11.81914637493901
118,16174,1.0,2.9781122066196986e-05,False,,,,,11.915103332838044
119,16175,1.0,2.7904117814614438e-05,False,,,,,12.017991790780798
120,16176,1.0,2.690422479645349e-05,True,0.8273856136033113,3.507414244030939,-104.61121940612793,9.911090350462757,12.112196915782988
121,16177,1.0,2.6341691409470513e-05,False,,,,,12.315061250003055
122,16178,1.0,2.502778261259664e-05,False,,,,,12.413232665974647
123,16179,1.0,2.341660365345888e-05,False,,,,,12.506734582828358
124,16180,1.0,2.302139182575047e-05,False,,,,,12.593012915924191
125,16181,1.0,2.25567400775617e-05,False,,,,,12.670420749811456
126,16182,1.0,2.093526563839987e-05,False,,,,,12.74791408283636
127,16183,1.0,1.9444873032625765e-05,False,,,,,12.82554033282213
128,16184,1.0,1.8217513570562005e-05,False,,,,,12.90335908299312
129,16185,1.0,1.636109118408058e-05,False,,,,,12.98132749996148
130,16186,1.0,1.5381252524093725e-05,True,0.8203378453965768,3.4119189364341804,-101.64088797569275,9.4754480642694,13.060206457972527
131,16187,1.0,1.52833617903525e-05,False,,,,,13.211178665980697
132,16188,1.0,1.5241056644299533e-05,False,,,,,13.292253165971488
133,16189,1.0,1.4030802049092017e-05,False,,,,,13.371026540873572
134,16190,1.0,1.2185201740066987e-05,False,,,,,13.449273915961385
135,16191,1.0,1.09099155451986e-05,False,,,,,13.526818832848221
136,16192,1.0,9.928343388310168e-06,False,,,,,13.603948165895417
137,16193,1.0,8.90008686837973e-06,False,,,,,13.681181290885434
138,16194,1.0,8.27994790597586e-06,False,,,,,13.759328665910289
139,16195,1.0,8.006747520994395e-06,False,,,,,13.850988624850288
140,16196,1.0,7.749012183921877e-06,True,0.8184360666741246,3.303718871255728,-100.67248964309692,9.088124115534649,13.945390249835327
141,16197,1.0,7.614426067448221e-06,False,,,,,14.124030374921858
142,16198,1.0,7.441984507750021e-06,False,,,,,14.202118249842897
143,16199,1.0,7.356896276178304e-06,False,,,,,14.280819040955976
144,16200,1.0,7.490359166695271e-06,False,,,,,14.35238220798783
145,16201,1.0,7.1663175731373485e-06,False,,,,,14.43542620795779
146,16202,1.0,6.851828402432147e-06,False,,,,,14.538598249899223
147,16203,1.0,6.76920762998634e-06,False,,,,,14.63621349981986
148,16204,1.0,6.54747782391496e-06,False,,,,,14.732607957907021
149,16205,1.0,6.279735316638835e-06,False,,,,,14.825954040978104
150,16206,1.0,6.221033345354954e-06,True,0.8139612932095313,3.2503587801511835,-94.550607919693,8.756850493521954,14.926400624914095
151,16207,1.0,6.1368268688966054e-06,False,,,,,15.130331249907613
152,16208,1.0,5.965195214230334e-06,False,,,,,15.222910999786109
