step,local_step,train_loss,train_accuracy,test_accuracy,test_loss64,joint_failure,elapsed_seconds
30000,0,2.0490698027231247e-09,1.0,1.0,9.705985799857375e-06,False,0.1696022090036422
30001,1,2.048855973768582e-09,1.0,,,False,0.3398994170129299
30002,2,2.04860928221251e-09,1.0,,,False,0.40599737502634525
30003,3,2.048410996380312e-09,1.0,,,False,0.4869257500395179
30004,4,2.04824002203452e-09,1.0,,,False,0.5977968750521541
30005,5,2.048044178692976e-09,1.0,,,False,0.7054406248498708
30006,6,2.0478825302205905e-09,1.0,,,False,0.8054537088610232
30007,7,2.047679581451689e-09,1.0,,,False,0.9202203750610352
30008,8,2.0475565687405606e-09,1.0,,,False,1.0043764589354396
30009,9,2.0473440720536473e-09,1.0,,,False,1.1062094590160996
30010,10,2.0471235817609568e-09,1.0,,,False,1.2085093748755753
30011,11,2.046992353399446e-09,1.0,,,False,1.3014514590613544
30012,12,2.046726343962746e-09,1.0,,,False,1.3959687089081854
30013,13,2.046554037349324e-09,1.0,,,False,1.4996229170355946
30014,14,2.0463601924092245e-09,1.0,,,False,1.6010970000643283
30015,15,2.046216529549838e-09,1.0,,,False,1.7053921669721603
30016,16,2.0459569594066807e-09,1.0,,,False,1.7990131669212133
30017,17,2.045784208704049e-09,1.0,,,False,1.8793444589246064
30018,18,2.045615676848911e-09,1.0,,,False,1.9737922500353307
30019,19,2.045454916554945e-09,1.0,,,False,2.0569741670042276
30020,20,2.045250857563019e-09,1.0,,,False,2.1652262499555945
30021,21,2.0450505733293767e-09,1.0,,,False,2.2561089999508113
30022,22,2.0448640558612396e-09,1.0,,,False,2.3203936668578535
30023,23,2.044665103895227e-09,1.0,,,False,2.3809760839212686
30024,24,2.0445112269840138e-09,1.0,,,False,2.460427084006369
30025,25,2.0443020609661744e-09,1.0,,,False,2.5211157919839025
30026,26,2.0441177639440866e-09,1.0,,,False,2.5801307088695467
30027,27,2.043941904616986e-09,1.0,,,False,2.6442586248740554
30028,28,2.043734070866776e-09,1.0,,,False,2.7164109589066356
30029,29,2.0434876013553094e-09,1.0,,,False,2.811291042016819
30030,30,2.043316627009517e-09,1.0,,,False,2.9216763339936733
30031,31,2.043103242144184e-09,1.0,,,False,3.0248159170150757
30032,32,2.04290784289185e-09,1.0,,,False,3.127511333907023
30033,33,2.0427608493633898e-09,1.0,,,False,3.2281629589851946
30034,34,2.042511271227454e-09,1.0,,,False,3.329030124936253
30035,35,2.042342517327711e-09,1.0,,,False,3.4169951248914003
30036,36,2.0421186963659466e-09,1.0,,,False,3.500319292070344
30037,37,2.0418615687134434e-09,1.0,,,False,3.5965773339848965
30038,38,2.0417039170439466e-09,1.0,,,False,3.6810139999724925
30039,39,2.0415054091671436e-09,1.0,,,False,3.7695577919948846
30040,40,2.041325997126364e-09,1.0,,,False,3.830413541989401
30041,41,2.04116124002951e-09,1.0,,,False,3.8904977089259773
30042,42,2.0409698375800644e-09,1.0,,,False,3.950472791912034
30043,43,2.0407890932716555e-09,1.0,,,False,4.016018334077671
30044,44,2.040535518332831e-09,1.0,,,False,4.117305458988994
30045,45,2.0403922995626544e-09,1.0,,,False,4.216460624942556
30046,46,2.040165592021026e-09,1.0,,,False,4.302402083994821
