step,local_step,train_loss,train_accuracy,test_accuracy,test_loss64,joint_failure,elapsed_seconds
6000,0,7.220131465146551e-06,1.0,0.9984338292873923,0.02727816639830095,False,0.06449462496675551
6001,1,7.21592959962436e-06,1.0,,,False,0.17583441687747836
6002,2,7.211665433715098e-06,1.0,,,False,0.22355620795860887
6003,3,7.2067164182954e-06,1.0,,,False,0.27501729177311063
6004,4,7.202763754321495e-06,1.0,0.9984338292873923,0.027129936498340595,False,0.4490787498652935
6005,5,7.199495485110674e-06,1.0,,,False,0.49436916690319777
6006,6,7.195729267550632e-06,1.0,,,False,0.5426794998347759
6007,7,7.192430075519951e-06,1.0,,,False,0.6415774577762932
6008,8,7.188881681940984e-06,1.0,0.9983219599507774,0.026976006284904208,False,0.7307202499359846
6009,9,7.185644790297374e-06,1.0,,,False,0.7780899999197572
6010,10,7.183279194578063e-06,1.0,,,False,0.8762456669937819
6011,11,7.180602551670745e-06,1.0,,,False,0.921126457862556
6012,12,7.178019131970359e-06,1.0,0.9983219599507774,0.02683750661506171,False,1.0653079578187317
