local_step,step,train_accuracy,train_loss,heldout_measured,test_accuracy,test_cross_entropy,test_minimum_margin,test_centered_healthy_logit_relative_error,elapsed_seconds
0,16056,1.0,2.22445100916957e-06,True,0.9998881306633851,0.0023005512987760075,-0.107269287109375,0.36301588645104754,0.03449924988672137
1,16057,0.9989556135770234,0.004911391530185938,False,,,,,0.22587158298119903
2,16058,0.2838120104438642,38.03324890136719,True,0.2361561695939143,40.095988589039045,-105.51910400390625,9.44299461242606,0.3140722077805549
3,16059,0.1898172323759791,40.295623779296875,True,0.17585859715851884,41.666902801333414,-91.64193725585938,8.260495581903022,0.5269468748010695
4,16060,0.3360313315926893,36.93519973754883,True,0.30529141962188167,38.39223369676202,-161.48049926757812,11.980294393668684,0.7468956660013646
5,16061,0.5172323759791123,41.45989227294922,True,0.44333818100458666,43.20002846107934,-218.05003356933594,17.548921728060705,0.969417457934469
6,16062,0.4676240208877285,51.845035552978516,True,0.41760823358317484,54.55174018367881,-256.02239990234375,21.184324675770622,1.1251542908139527
7,16063,0.48120104438642297,56.30912780761719,True,0.38225752321288736,60.28091027742101,-273.0158920288086,22.413027938984904,1.3602547079790384
8,16064,0.43838120104438644,56.37141036987305,True,0.34768989819890367,61.370008944010564,-276.23413467407227,21.82803476250638,1.5944242908153683
9,16065,0.5054830287206267,47.704345703125,True,0.4210761830182347,52.40571834689486,-261.9662322998047,20.150379515087035,1.8215554577764124
10,16066,0.5723237597911227,35.16094970703125,True,0.5013983667076855,39.59260451962798,-226.6256866455078,17.396219990575243,2.0557716249022633
11,16067,0.6616187989556136,22.16312026977539,True,0.5963754334936794,26.23463182554365,-191.1423625946045,14.03207458106498,2.2836374999023974
12,16068,0.7065274151436032,11.64892292022705,True,0.6350822239624119,15.694906485093034,-154.53038120269775,10.421726451221087,2.511972540989518
13,16069,0.7866840731070496,4.474905490875244,True,0.65656113659246,8.361978992609659,-113.72908115386963,7.497596140477707,2.7425613747909665
14,16070,0.8245430809399478,2.3207311630249023,True,0.6703210649960846,5.8083779896984336,-83.03825521469116,6.596049417681294,2.973516457946971
15,16071,0.7697127937336815,3.9058048725128174,True,0.6243427676473878,8.091419081572873,-99.44477367401123,7.534187395691581,3.1846043749246746
16,16072,0.7887728459530026,3.2608559131622314,True,0.6325092292202708,7.9250579828701495,-104.54286575317383,8.211684816724699,3.3749125828035176
17,16073,0.8971279373368146,1.3066235780715942,True,0.7355408882425327,4.918073718341923,-90.7351188659668,8.26774571837612,3.5948842908255756
18,16074,0.9634464751958225,0.40096694231033325,False,,,,,3.7627596659585834
19,16075,0.9872062663185378,0.11942755430936813,False,,,,,3.8372781658545136
20,16076,0.9942558746736292,0.03960427641868591,True,0.9305291419621882,0.9840798017980418,-67.16115474700928,7.932514541463269,3.911459249909967
21,16077,0.9955613577023499,0.03260374814271927,False,,,,,4.133550415979698
22,16078,0.9945169712793733,0.04337909445166588,False,,,,,4.236707832897082
23,16079,0.9906005221932115,0.055171288549900055,False,,,,,4.348623625002801
24,16080,0.9866840731070496,0.07360586524009705,False,,,,,4.446378749795258
25,16081,0.9861618798955614,0.09275956451892853,False,,,,,4.52117249998264
26,16082,0.9859007832898172,0.07862930744886398,False,,,,,4.596087249927223
27,16083,0.9919060052219321,0.04784888029098511,False,,,,,4.670329665997997
28,16084,0.9947780678851175,0.027755318209528923,False,,,,,4.74805291579105
29,16085,0.9955613577023499,0.016787927597761154,False,,,,,4.822937207994983
30,16086,0.9971279373368146,0.007852858863770962,True,0.9014431144423314,1.5581695844088996,-81.60551834106445,9.625666168606902,4.901284082792699
31,16087,0.9992167101827676,0.0028047922533005476,False,,,,,5.113216165918857
32,16088,0.9994778067885117,0.0013614195631816983,False,,,,,5.219078082824126
33,16089,0.9992167101827676,0.002468778984621167,False,,,,,5.321388790849596
34,16090,0.9992167101827676,0.002279984299093485,False,,,,,5.414610999869183
35,16091,0.9997389033942559,0.000910863047465682,False,,,,,5.507080040872097
36,16092,1.0,0.0006362753338180482,False,,,,,5.6068062908016145
37,16093,0.9997389033942559,0.0008648896473459899,False,,,,,5.704113749787211
38,16094,1.0,0.0004228199541103095,False,,,,,5.811485499842092
39,16095,1.0,0.0002588230709079653,False,,,,,5.92098454083316
40,16096,1.0,0.00027007414610125124,True,0.9188947309542455,1.264915136459005,-72.4816837310791,9.579180110869023,6.0286409999243915
41,16097,1.0,0.0002814414328895509,False,,,,,6.265642415964976
42,16098,1.0,0.0002605353365652263,False,,,,,6.369322249898687
43,16099,1.0,0.0002840812085196376,False,,,,,6.477227333001792
44,16100,1.0,0.00028665323043242097,False,,,,,6.581150540849194
45,16101,1.0,0.00036102524609304965,False,,,,,6.690590415848419
46,16102,0.9997389033942559,0.0007098076748661697,False,,,,,6.799487582873553
47,16103,1.0,0.00048181405873037875,False,,,,,6.903856665827334
48,16104,1.0,0.0003972099511884153,False,,,,,7.006738999858499
49,16105,1.0,0.00030241766944527626,False,,,,,7.114203125005588
50,16106,1.0,0.00036268404801376164,True,0.9253831524779058,1.1461118938295523,-76.13963508605957,9.195395723661276,7.222338707884774
51,16107,1.0,0.00045970658538863063,False,,,,,7.45991616579704
52,16108,1.0,0.00044307493953965604,False,,,,,7.570461957948282
53,16109,1.0,0.00043727143201977015,False,,,,,7.69003054080531
54,16110,1.0,0.00033437571255490184,False,,,,,7.812795749865472
55,16111,1.0,0.0003785756998695433,False,,,,,7.918551082955673
56,16112,1.0,0.0003500698076095432,False,,,,,8.030867165885866
57,16113,1.0,0.0003001187287736684,False,,,,,8.137313999934122
58,16114,1.0,0.00023318840248975903,False,,,,,8.253463582834229
59,16115,1.0,0.0002195195120293647,False,,,,,8.366549665806815
60,16116,1.0,0.00021500505681615323,True,0.9195659469739345,1.228764057540863,-75.20532035827637,8.832213798790596,8.473787957802415
61,16117,1.0,0.00022048380924388766,False,,,,,8.706486665876582
62,16118,1.0,0.00026817937032319605,False,,,,,8.815817290917039
63,16119,1.0,0.00026066432474181056,False,,,,,8.922858082922176
64,16120,1.0,0.00023917880025692284,False,,,,,9.02970387483947
65,16121,1.0,0.0002216871944256127,False,,,,,9.139982707798481
66,16122,1.0,0.00020140032575000077,False,,,,,9.245396749814972
67,16123,1.0,0.0002154538087779656,False,,,,,9.349361083004624
68,16124,1.0,0.0002537308319006115,False,,,,,9.454499457962811
69,16125,1.0,0.00027792633045464754,False,,,,,9.55870662489906
70,16126,1.0,0.00030234450241550803,True,0.9065891039266137,1.4579502936008053,-76.41473484039307,8.55050337105467,9.669551874976605
71,16127,1.0,0.00028085452504456043,False,,,,,9.9137452498544
72,16128,1.0,0.0002437031944282353,False,,,,,10.023603999987245
73,16129,1.0,0.0002404006227152422,False,,,,,10.12557699996978
74,16130,1.0,0.000284854497294873,False,,,,,10.242368290899321
75,16131,1.0,0.0002733115979935974,False,,,,,10.344796665944159
76,16132,1.0,0.00025272060884162784,False,,,,,10.455518665956333
77,16133,1.0,0.0002327965194126591,False,,,,,10.563186457846314
78,16134,1.0,0.00020289541862439364,False,,,,,10.67131599993445
79,16135,1.0,0.00017677350842859596,False,,,,,10.786071582930163
80,16136,1.0,0.0001579688978381455,True,0.892941044859604,1.7002455413334085,-82.61401557922363,8.28756021393135,10.887644874863327
81,16137,1.0,0.0001492094452260062,False,,,,,11.10848083300516
82,16138,1.0,0.00014535713125951588,False,,,,,11.208138499874622
83,16139,1.0,0.00014092723722569644,False,,,,,11.280456082895398
84,16140,1.0,0.00014952081255614758,False,,,,,11.35789958294481
85,16141,1.0,0.00015167737728916109,False,,,,,11.446751874871552
86,16142,1.0,0.0001331635721726343,False,,,,,11.546395749785006
87,16143,1.0,0.00011725794320227578,False,,,,,11.633527332916856
88,16144,1.0,0.00011178581917192787,False,,,,,11.724262040806934
89,16145,1.0,0.0001074797473847866,False,,,,,11.811812957981601
90,16146,1.0,0.00010156346979783848,True,0.8819778498713503,1.8429570645128006,-85.86357164382935,7.974551108307094,11.902783749857917
91,16147,1.0,9.957083966583014e-05,False,,,,,12.102730749873444
92,16148,1.0,9.416745888302103e-05,False,,,,,12.20193816581741
93,16149,1.0,8.698429155629128e-05,False,,,,,12.309119124896824
94,16150,1.0,7.853893475839868e-05,False,,,,,12.399432040983811
95,16151,1.0,7.5298230512999e-05,False,,,,,12.488566540880129
96,16152,1.0,7.353329419856891e-05,False,,,,,12.584546874975786
97,16153,1.0,7.359830487985164e-05,False,,,,,12.680634540971369
98,16154,1.0,7.364659541053697e-05,False,,,,,12.783779457909986
99,16155,1.0,7.223349530249834e-05,False,,,,,12.88853345788084
100,16156,1.0,6.826097524026409e-05,True,0.873363910952008,1.9128283380747508,-82.65566444396973,7.6374895598949735,12.98721541580744
101,16157,1.0,6.427456537494436e-05,False,,,,,13.177440790925175
102,16158,1.0,6.292103353189304e-05,False,,,,,13.27236129087396
103,16159,1.0,6.151723209768534e-05,False,,,,,13.366643582936376
104,16160,1.0,5.713989958167076e-05,False,,,,,13.462083915947005
105,16161,1.0,5.301266355672851e-05,False,,,,,13.566254999954253
106,16162,1.0,5.0947335694218054e-05,False,,,,,13.664810999995098
107,16163,1.0,5.1332135626580566e-05,False,,,,,13.767395874951035
108,16164,1.0,5.245309148449451e-05,False,,,,,13.861890374915674
109,16165,1.0,5.401841553975828e-05,False,,,,,13.960261999862269
110,16166,1.0,5.426158895716071e-05,True,0.8644143640228213,1.960713310227379,-77.85291171073914,7.303997765524566,14.049456874839962
111,16167,1.0,5.4241558245848864e-05,False,,,,,14.257924874778837
112,16168,1.0,5.588198109762743e-05,False,,,,,14.36175874993205
113,16169,1.0,5.617955685011111e-05,False,,,,,14.476833707885817
114,16170,1.0,5.146495459484868e-05,False,,,,,14.594165082788095
115,16171,1.0,4.4985779823036864e-05,False,,,,,14.710013499949127
116,16172,1.0,4.017325773020275e-05,False,,,,,14.820124165853485
117,16173,1.0,3.678456414490938e-05,False,,,,,14.931021915981546
118,16174,1.0,3.4332795621594414e-05,False,,,,,15.039468124974519
