step,local_step,arm,train_loss,train_loss64,train_accurate_loss64,train_objective_loss,train_accuracy,train_minimum_margin,test_loss,test_loss64,test_accurate_loss64,test_objective_loss,test_accuracy,test_minimum_margin,max_abs_logit,last_training_loss,elapsed_seconds
15000,0,original32,3.5330143077771936e-07,4.1469371388177976e-07,4.146937138801782e-07,3.5330143077771936e-07,1.0,14.249488830566406,0.00026217347476631403,0.00026222789839400206,0.000262227898394005,0.00026217347476631403,1.0,3.1151623725891113,23.566619873046875,,0.11097837495617568
15010,10,original32,3.4950417671097966e-07,4.112445685599073e-07,4.112445685564273e-07,3.4950417671097966e-07,1.0,14.250452041625977,0.0002636214776430279,0.0002636792174903972,0.00026367921749039246,0.0002636214776430279,1.0,3.0857977867126465,23.66619110107422,3.4411951332913304e-07,0.931454666890204
15020,20,original32,3.4586253150337143e-07,4.0666017719773113e-07,4.0666017718989285e-07,3.4586253150337143e-07,1.0,14.256720542907715,0.0002657300792634487,0.000265789627029825,0.00026578962702982677,0.0002657300792634487,1.0,3.0553112030029297,23.80539894104004,3.3490647410872043e-07,1.8648620420135558
15030,30,original32,3.3730313475643925e-07,4.0047040937272874e-07,4.0047040937490667e-07,3.3730313475643925e-07,1.0,14.273444175720215,0.0002683569910004735,0.00026841582154392277,0.0002684158215439248,0.0002683569910004735,1.0,3.0114431381225586,24.014860153198242,3.2653383641445544e-07,2.9143320419825613
15040,40,original32,3.269073260980804e-07,3.9258811234894716e-07,3.925881123539207e-07,3.269073260980804e-07,1.0,14.271440505981445,0.0002723362995311618,0.0002723963509498319,0.0002723963509498293,0.0002723362995311618,1.0,2.9373221397399902,24.283336639404297,3.190015434029192e-07,3.7807522919028997
15050,50,original32,3.1856578175393224e-07,3.837114649365542e-07,3.837114649442847e-07,3.1856578175393224e-07,1.0,14.263601303100586,0.00027806541766040027,0.0002781267169110905,0.0002781267169110903,0.00027806541766040027,1.0,2.8751893043518066,24.589014053344727,3.1000638500700006e-07,4.6936850000638515
15060,60,original32,3.1081563633961196e-07,3.7499448857532783e-07,3.749944885737624e-07,3.1081563633961196e-07,1.0,14.266965866088867,0.0002837229985743761,0.0002837828020342801,0.000283782802034282,0.0002837229985743761,1.0,2.826528310775757,24.88751792907715,3.03314465099902e-07,5.5400782090146095
15070,70,original32,3.043104754851811e-07,3.673461952857005e-07,3.673461952777828e-07,3.043104754851811e-07,1.0,14.26333999633789,0.0002888180024456233,0.00028887844322080967,0.0002888784432208103,0.0002888180024456233,1.0,2.7773854732513428,25.168039321899414,2.971828223508055e-07,6.657289874972776
15080,80,original32,2.9811656077072257e-07,3.6077927024033287e-07,3.607792702434873e-07,2.9811656077072257e-07,1.0,14.27403450012207,0.00029343448113650084,0.00029349449811951194,0.0002934944981195091,0.00029343448113650084,1.0,2.7501380443573,25.4512939453125,2.9301205017873144e-07,7.711642334004864
15090,90,original32,2.948173118966224e-07,3.550801042922759e-07,3.5508010428813354e-07,2.948173118966224e-07,1.0,14.276402473449707,0.0002973465307150036,0.0002974045969453838,0.00029740459694538253,0.0002973465307150036,1.0,2.6965010166168213,25.7193603515625,2.8849891009485873e-07,8.770996042061597
15100,100,original32,2.8896576509396255e-07,3.4996486501948203e-07,3.499648650225851e-07,2.8896576509396255e-07,1.0,14.262340545654297,0.0003013653040397912,0.0003014238545864511,0.00030142385458645514,0.0003013653040397912,1.0,2.634521484375,25.953594207763672,2.860711276753136e-07,9.884393458953127
15110,110,original32,2.8280300057303975e-07,3.454780644342997e-07,3.4547806443368676e-07,2.8280300057303975e-07,1.0,14.259771347045898,0.0003053467080462724,0.0003054045083305733,0.00030540450833057046,0.0003053467080462724,1.0,2.566176176071167,26.17396354675293,2.8435925969461096e-07,11.059753417037427
15120,120,original32,2.7660908585858124e-07,3.4131514420739957e-07,3.413151442143804e-07,2.7660908585858124e-07,1.0,14.292357444763184,0.00031019304879009724,0.00031025092613938256,0.000310250926139383,0.00031019304879009724,1.0,2.486222743988037,26.406238555908203,2.838612545019714e-07,11.82717104186304
15130,130,original32,2.7502170496518374e-07,3.374130677832893e-07,3.374130677766003e-07,2.7502170496518374e-07,1.0,14.328719139099121,0.00031416138517670333,0.0003142170996791711,0.0003142170996791684,0.00031416138517670333,1.0,2.4197287559509277,26.63983726501465,2.7816534498015244e-07,12.588855542009696
15140,140,original32,2.761422308594774e-07,3.3363607135168517e-07,3.3363607136222126e-07,2.761422308594774e-07,1.0,14.345966339111328,0.0003183608641847968,0.0003184166400170236,0.0003184166400170243,0.0003183608641847968,1.0,2.351459503173828,26.899438858032227,2.716290623538953e-07,13.343104833969846
15150,150,original32,2.6963707000504655e-07,3.2987715226350716e-07,3.2987715226992233e-07,2.6963707000504655e-07,1.0,14.368685722351074,0.00032213726080954075,0.00032219535387798486,0.0003221953538779856,0.00032213726080954075,1.0,2.275381088256836,27.171314239501953,2.7044632133765845e-07,14.109785750042647
15160,160,original32,2.646259247285343e-07,3.2634117319864147e-07,3.263411732057226e-07,2.646259247285343e-07,1.0,14.37134838104248,0.00032523556728847325,0.0003252939726294591,0.00032529397262946307,0.00032523556728847325,1.0,2.1935653686523438,27.453271865844727,2.6982382905771374e-07,14.878151499899104
15170,170,original32,2.6179353085353796e-07,3.230591335598769e-07,3.230591335536207e-07,2.6179353085353796e-07,1.0,14.375988960266113,0.0003285423154011369,0.000328599297106695,0.00032859929710670036,0.0003285423154011369,1.0,2.1137852668762207,27.74800682067871,2.6717816581367515e-07,15.87845658394508
15180,180,original32,2.629140283261222e-07,3.199514032719373e-07,3.1995140326909565e-07,2.629140283261222e-07,1.0,14.38398551940918,0.00033247991814278066,0.0003325365769138712,0.0003325365769138697,0.00033247991814278066,1.0,2.022264003753662,28.061389923095703,2.62073655221684e-07,16.91418212489225
15190,190,original32,2.6045515255646023e-07,3.1703077562911184e-07,3.1703077562519553e-07,2.6045515255646023e-07,1.0,14.38332748413086,0.00033445190638303757,0.0003345071268430595,0.0003345071268430515,0.00033445190638303757,1.0,1.963162899017334,28.36467742919922,2.6023727173196676e-07,17.799789124866948
15200,200,original32,2.562532586125599e-07,3.1449001238767766e-07,3.144900123893879e-07,2.562532586125599e-07,1.0,14.407851219177246,0.0003353505162522197,0.0003354067540614518,0.0003354067540614507,0.0003353505162522197,1.0,1.9175786972045898,28.662878036499023,2.6163789357269707e-07,18.66887695901096
15210,210,original32,2.593657768557023e-07,3.124417612711822e-07,3.1244176128030135e-07,2.593657768557023e-07,1.0,14.437504768371582,0.0003362520656082779,0.00033630565282975457,0.00033630565282975576,0.0003362520656082779,1.0,1.8846144676208496,28.95191764831543,2.5790288304960995e-07,19.65228108386509
15220,220,original32,2.5952138571483374e-07,3.107793188965606e-07,3.1077931889547814e-07,2.5952138571483374e-07,1.0,14.467568397521973,0.0003368010511621833,0.0003368530766048922,0.0003368530766048953,0.0003368010511621833,1.0,1.8637027740478516,29.218242645263672,2.540122636673914e-07,20.835631124908105
15230,230,original32,2.5880552811941016e-07,3.094316017153439e-07,3.094316017163404e-07,2.5880552811941016e-07,1.0,14.511743545532227,0.00033758525387384,0.0003376391982576578,0.0003376391982576587,0.00033758525387384,1.0,1.8347620964050293,29.47935676574707,2.551950046836282e-07,21.639314041938633
15240,240,original32,2.559420124725875e-07,3.082234495136588e-07,3.082234495187906e-07,2.559420124725875e-07,1.0,14.557151794433594,0.0003391049394849688,0.0003391579695205786,0.00033915796952057816,0.0003391049394849688,1.0,1.7966012954711914,29.75373649597168,2.570313881733455e-07,22.436866249889135
15250,250,original32,2.5416787252652284e-07,3.071833687042639e-07,3.071833687033839e-07,2.5416787252652284e-07,1.0,14.601607322692871,0.0003408673219382763,0.00034092018303095073,0.0003409201830309548,0.0003408673219382763,1.0,1.7556705474853516,30.039812088012695,2.5668902026154683e-07,23.442884542047977
15260,260,original32,2.5345201493109926e-07,3.062957763273381e-07,3.0629577632791675e-07,2.5345201493109926e-07,1.0,14.65754222869873,0.00034210344892926514,0.0003421572480826284,0.0003421572480826316,0.00034210344892926514,1.0,1.7197656631469727,30.344331741333008,2.559420124725875e-07,24.562331958906725
15270,270,original32,2.568446291206783e-07,3.056706336699054e-07,3.056706336685722e-07,2.568446291206783e-07,1.0,14.690215110778809,0.0003437121631577611,0.0003437667948187757,0.00034376679481877906,0.0003437121631577611,1.0,1.6814813613891602,30.655086517333984,2.5273612891396624e-07,25.53229225007817
15280,280,original32,2.538877481583768e-07,3.0504189413070997e-07,3.0504189413903095e-07,2.538877481583768e-07,1.0,14.699131965637207,0.0003440249420236796,0.0003440790069573017,0.0003440790069573043,0.0003440249420236796,1.0,1.664860725402832,30.96099853515625,2.551950046836282e-07,26.391712124925107
15290,290,original32,2.5668902026154683e-07,3.047225771904084e-07,3.0472257718957595e-07,2.5668902026154683e-07,1.0,14.704038619995117,0.00034387767664156854,0.0003439316146861952,0.00034393161468620234,0.00034387767664156854,1.0,1.650625228881836,31.269922256469727,2.537321392992453e-07,27.25576624996029
15300,300,original32,2.5413675075469655e-07,3.043989276436506e-07,3.0439892764032506e-07,2.5413675075469655e-07,1.0,14.715714454650879,0.00034371716901659966,0.000343769727069451,0.0003437697270694501,0.00034371716901659966,1.0,1.6502151489257812,31.597108840942383,2.570313881733455e-07,28.21311750006862
15310,310,original32,2.538877481583768e-07,3.0424790169313495e-07,3.042479016993911e-07,2.538877481583768e-07,1.0,14.729649543762207,0.00034385320032015443,0.0003439057811561345,0.00034390578115613184,0.00034385320032015443,1.0,1.6519079208374023,31.944210052490234,2.58183007417756e-07,29.062294666888192
15320,320,original32,2.553194917709334e-07,3.042118229306959e-07,3.042118229270353e-07,2.553194917709334e-07,1.0,14.72686767578125,0.000344467640388757,0.000344520056852422,0.0003445200568524251,0.000344467640388757,1.0,1.6468191146850586,32.3365592956543,2.567823855770257e-07,29.862336999969557
15330,330,original32,2.543857533510163e-07,3.0419515280296646e-07,3.0419515280884714e-07,2.543857533510163e-07,1.0,14.720279693603516,0.0003447816998232156,0.0003448345483272171,0.0003448345483272174,0.0003447816998232156,1.0,1.6397037506103516,32.768619537353516,2.606107614155917e-07,30.658026000019163
15340,340,original32,2.577783959623048e-07,3.045053433803253e-07,3.0450534338951743e-07,2.577783959623048e-07,1.0,14.716238021850586,0.0003441961598582566,0.000344248629390564,0.0003442486293905711,0.0003441961598582566,1.0,1.637054443359375,33.22785568237305,2.617001655380591e-07,31.44998983386904
15350,350,original32,2.607975204682589e-07,3.0499312396838744e-07,3.0499312396034635e-07,2.607975204682589e-07,1.0,14.708045959472656,0.00034359979326836765,0.00034365065660199194,0.0003436506566019876,0.00034359979326836765,1.0,1.6255388259887695,33.69458770751953,2.584008882422495e-07,32.428050542017445
15360,360,original32,2.6104652306457865e-07,3.054930345796322e-07,3.054930345752475e-07,2.6104652306457865e-07,1.0,14.70992660522461,0.0003420083085075021,0.00034206026008155876,0.00034206026008156386,0.0003420083085075021,1.0,1.6233844757080078,34.180572509765625,2.606730333809537e-07,33.39600691688247
15370,370,original32,2.636610361150815e-07,3.061842092551494e-07,3.061842092570833e-07,2.636610361150815e-07,1.0,14.703718185424805,0.00033982674358412623,0.00033987846500804065,0.0003398784650080378,0.00033982674358412623,1.0,1.6276073455810547,34.65549850463867,2.6282066301064333e-07,34.18784949998371
15380,380,original32,2.654040542893199e-07,3.069585749902021e-07,3.0695857499091966e-07,2.654040542893199e-07,1.0,14.692546844482422,0.00033725230605341494,0.00033730350830512835,0.0003373035083051301,0.00033725230605341494,1.0,1.6382617950439453,35.11123275756836,2.622915360461775e-07,35.25902545894496
15390,390,original32,2.637855516240961e-07,3.0780515747883e-07,3.07805157477257e-07,2.637855516240961e-07,1.0,14.679044723510742,0.00033517449628561735,0.00033522586775654856,0.0003352258677565468,0.00033517449628561735,1.0,1.6438932418823242,35.5888557434082,2.6509280814934755e-07,36.42570862499997
15400,400,original32,2.6503053618398553e-07,3.087548796253942e-07,3.087548796225503e-07,2.6503053618398553e-07,1.0,14.669776916503906,0.00033316013286821544,0.00033321187342096346,0.0003332118734209582,0.00033316013286821544,1.0,1.6456899642944336,36.10741424560547,2.6652455176190415e-07,37.51030458393507
15410,410,original32,2.660887901129172e-07,3.097433955957827e-07,3.0974339559413146e-07,2.660887901129172e-07,1.0,14.658820152282715,0.00033096561674028635,0.00033101693729516943,0.00033101693729516743,0.00033096561674028635,1.0,1.6595573425292969,36.65028381347656,2.708820829866454e-07,38.573930624872446
15420,420,original32,2.6829869170796883e-07,3.109036153669975e-07,3.109036153653197e-07,2.6829869170796883e-07,1.0,14.647396087646484,0.0003293468616902828,0.0003293971617213882,0.00032939716172139056,0.0003293468616902828,1.0,1.6645736694335938,37.16310501098633,2.698860726013663e-07,39.73837095894851
15430,430,original32,2.728740753354941e-07,3.121504797798699e-07,3.1215047979245617e-07,2.728740753354941e-07,1.0,14.63615608215332,0.0003269742301199585,0.0003270247482168262,0.0003270247482168278,0.0003269742301199585,1.0,1.6702184677124023,37.65739059448242,2.7141120995111123e-07,40.579213874880224
15440,440,original32,2.71597940582069e-07,3.1330662894235045e-07,3.1330662895100374e-07,2.71597940582069e-07,1.0,14.61911392211914,0.0003248437133152038,0.0003248966294913419,0.00032489662949134303,0.0003248437133152038,1.0,1.67156982421875,38.129600524902344,2.737144484399323e-07,41.41866295901127
15450,450,original32,2.728740753354941e-07,3.146301528482022e-07,3.146301528435473e-07,2.728740753354941e-07,1.0,14.616714477539062,0.0003234773175790906,0.00032353061010681965,0.00032353061010681965,0.0003234773175790906,1.0,1.6653804779052734,38.61137008666992,2.7657796408675495e-07,42.229057791875675
15460,460,original32,2.755197101578233e-07,3.1603290267846963e-07,3.1603290267452616e-07,2.755197101578233e-07,1.0,14.621066093444824,0.0003218070196453482,0.00032185947369928837,0.0003218594736992847,0.0003218070196453482,1.0,1.6725311279296875,39.12565612792969,2.7735609364754055e-07,43.268552334047854
15470,470,original32,2.792235989090841e-07,3.1750168915739965e-07,3.17501689159907e-07,2.792235989090841e-07,1.0,14.62241268157959,0.00032023355015553534,0.0003202868124597482,0.0003202868124597432,0.00032023355015553534,1.0,1.6800346374511719,39.62383270263672,2.7676472313942213e-07,44.368341834051535
15480,480,original32,2.7965936055807106e-07,3.1898610724152677e-07,3.189861072263184e-07,2.7965936055807106e-07,1.0,14.618597030639648,0.00031873901025392115,0.00031879117483947603,0.0003187911748394716,0.00031873901025392115,1.0,1.7038516998291016,40.11415481567383,2.7947260150540387e-07,45.432521166978404
15490,490,original32,2.824917544330674e-07,3.206567317688874e-07,3.2065673176606693e-07,2.824917544330674e-07,1.0,14.609660148620605,0.0003177402832079679,0.0003177924921071282,0.0003177924921071318,0.0003177402832079679,1.0,1.729696273803711,40.6124382019043,2.817136248722818e-07,46.41593887493946
15500,500,original32,2.848572648872505e-07,3.223174425770394e-07,3.223174425769322e-07,2.848572648872505e-07,1.0,14.599166870117188,0.000317729776725173,0.00031778103510435464,0.00031778103510435437,0.000317729776725173,1.0,1.7453117370605469,41.191524505615234,2.8218050829309504e-07,47.535752959083766
15510,510,original32,2.863824022369954e-07,3.2400475374585886e-07,3.2400475374930395e-07,2.863824022369954e-07,1.0,14.583662033081055,0.0003179062914568931,0.00031795759333400536,0.0003179575933340061,0.0003179062914568931,1.0,1.7677230834960938,41.841434478759766,2.847638711500622e-07,48.642243792070076
15520,520,original32,2.8532414830806374e-07,3.25749924694574e-07,3.2574992469096824e-07,2.8532414830806374e-07,1.0,14.569674491882324,0.00031819683499634266,0.0003182487872101527,0.00031824878721016346,0.00031819683499634266,1.0,1.7911930084228516,42.544219970703125,2.8890352155030996e-07,49.76970149995759
15530,530,original32,2.907399050400272e-07,3.276892850614676e-07,3.2768928506592197e-07,2.907399050400272e-07,1.0,14.559979438781738,0.0003188227128703147,0.00031887442531347224,0.00031887442531347093,0.0003188227128703147,1.0,1.7965888977050781,43.262874603271484,2.8887239977848367e-07,50.849745583953336
15540,540,original32,2.910200294081733e-07,3.2953752953001674e-07,3.295375295341663e-07,2.910200294081733e-07,1.0,14.542959213256836,0.00031846266938373446,0.00031851464821229644,0.0003185146482122924,0.00031846266938373446,1.0,1.8312969207763672,43.98728942871094,2.931676590378629e-07,51.91128545906395
15550,550,original32,2.8887239977848367e-07,3.3147398252524014e-07,3.31473982523729e-07,2.8887239977848367e-07,1.0,14.543087005615234,0.0003172275610268116,0.0003172793909567435,0.000317279390956747,0.0003172275610268116,1.0,1.8771324157714844,44.73497009277344,2.981788327360846e-07,53.08318204199895
15560,560,original32,2.9914369292782794e-07,3.3388178653420376e-07,3.338817865354748e-07,2.9914369292782794e-07,1.0,14.544819831848145,0.0003159937041345984,0.00031604408941162483,0.00031604408941162554,0.0003159937041345984,1.0,1.917205810546875,45.565635681152344,2.9590668759738037e-07,54.182682416867465
15570,570,original32,3.0446608434431255e-07,3.363714704647486e-07,3.3637147047016133e-07,3.0446608434431255e-07,1.0,14.5443754196167,0.0003147632523905486,0.00031481352546883066,0.0003148135254688305,0.0003147632523905486,1.0,1.9508914947509766,46.54568862915039,2.970894286136172e-07,55.26755345892161
15580,580,original32,3.015714469256636e-07,3.39005713749919e-07,3.390057137483505e-07,3.015714469256636e-07,1.0,14.531103134155273,0.000312518619466573,0.0003125680818391929,0.00031256808183919595,0.000312518619466573,1.0,1.9892215728759766,47.65575408935547,3.0779648341194843e-07,56.369104916928336
