local_step,step,train_accuracy,train_loss,heldout_measured,test_accuracy,test_cross_entropy,test_minimum_margin,test_centered_healthy_logit_relative_error,elapsed_seconds
0,16056,1.0,2.22445100916957e-06,True,0.9998881306633851,0.0023005512987760075,-0.107269287109375,0.36301588645104754,0.030236999969929457
1,16057,0.6762402088772846,10.418057441711426,True,0.6017451616511914,11.48210471152324,-105.42474365234375,6.793843775664821,0.17896587494760752
2,16058,0.4258485639686684,41.249507904052734,True,0.3801320058172055,45.10804069188782,-153.83538818359375,11.904226117707823,0.3127534168306738
3,16059,0.2352480417754569,53.34761047363281,True,0.206734534064213,58.15980868562321,-165.94229125976562,11.614791842233922,0.4693282498046756
4,16060,0.15509138381201043,57.097999572753906,True,0.13547376664056382,62.03110971877586,-214.04075622558594,12.791769620307768,0.6173708748538047
5,16061,0.16840731070496084,58.09710693359375,True,0.12562926501845845,62.98400347990957,-253.6349639892578,14.969104793590194,0.7647101248148829
6,16062,0.3099216710182768,53.87781524658203,True,0.2943282246336279,58.17926088927571,-266.0640335083008,17.272244677546894,0.9556169169954956
7,16063,0.3467362924281984,51.33122634887695,True,0.2926501845844054,56.491739482570715,-274.8987464904785,17.93878921886352,1.0924922919366509
8,16064,0.48825065274151436,43.2955207824707,True,0.3940038035574449,48.60666509096356,-277.18737411499023,17.55555611564159,1.2296928749419749
9,16065,0.5109660574412532,37.02195358276367,True,0.43371741805571096,42.319830868230596,-251.94192695617676,16.657870022336997,1.369547874899581
10,16066,0.5558746736292428,28.902265548706055,True,0.4733191632173621,34.16420457920497,-224.79435443878174,15.138205429639994,1.5089418748393655
11,16067,0.6255874673629243,19.693803787231445,True,0.5375321624342768,24.80789693576293,-194.2762680053711,13.082286310825962,1.6451492919586599
12,16068,0.7169712793733681,11.320127487182617,True,0.607450497818548,15.723117618895749,-157.71352195739746,10.873683279732692,1.7872002918738872
13,16069,0.8007832898172323,5.8968048095703125,True,0.6609240407204385,9.896977714433834,-125.71584463119507,8.945170045781248,1.9294659588485956
14,16070,0.8467362924281985,2.562257766723633,True,0.7005257858820897,6.518365429855162,-105.79913997650146,7.8022907822138645,2.071944583905861
15,16071,0.8872062663185378,1.241309404373169,True,0.7223403065219823,4.946887450790515,-85.05174398422241,7.7528107457208595,2.2105745419394225
16,16072,0.875195822454308,1.4188400506973267,True,0.7322966774807025,5.209795801396721,-100.0061264038086,8.493458622230655,2.3505823749583215
17,16073,0.922976501305483,0.8597684502601624,False,,,,,2.4909662089776248
18,16074,0.9681462140992168,0.31215429306030273,False,,,,,2.5554952088277787
19,16075,0.985378590078329,0.12996822595596313,False,,,,,2.6180317089892924
20,16076,0.9934725848563969,0.05565506964921951,True,0.9118469627475109,1.399273048547241,-89.52985286712646,9.126523111660028,2.6813780840020627
21,16077,0.9960835509138382,0.017560705542564392,False,,,,,2.809928916860372
22,16078,0.997911227154047,0.005492326803505421,False,,,,,2.8710420839488506
23,16079,0.9984334203655353,0.0042170574888587,False,,,,,2.9293069168925285
24,16080,0.997911227154047,0.005538586527109146,False,,,,,2.989556625019759
25,16081,0.9981723237597911,0.005431385710835457,False,,,,,3.0557917919941247
26,16082,0.9986945169712794,0.006242604460567236,False,,,,,3.147602166980505
27,16083,0.9976501305483029,0.008424976840615273,False,,,,,3.212424875004217
28,16084,0.9973890339425587,0.00832860916852951,False,,,,,3.2756629998330027
29,16085,0.9966057441253263,0.007636512164026499,False,,,,,3.3399626668542624
30,16086,0.9981723237597911,0.004168810788542032,True,0.9309766193086475,1.1659951967895457,-94.97266578674316,10.369457370530197,3.4046099588740617
31,16087,0.9994778067885117,0.0019350758520886302,False,,,,,3.540597458835691
32,16088,0.9992167101827676,0.0016511538997292519,False,,,,,3.6073149589356035
33,16089,0.9994778067885117,0.0013245516456663609,False,,,,,3.669204208999872
34,16090,1.0,0.0006574754370376468,False,,,,,3.731986084021628
35,16091,0.9997389033942559,0.0007766129565425217,False,,,,,3.7890202498529106
36,16092,0.9997389033942559,0.0008599944412708282,False,,,,,3.8520734168123454
37,16093,1.0,0.0004683550796471536,False,,,,,3.909803499933332
38,16094,1.0,0.00026570784393697977,False,,,,,3.968496333807707
39,16095,1.0,0.00021208806720096618,False,,,,,4.0505680839996785
40,16096,1.0,0.00020993650832679123,True,0.93265465935787,1.1513467385715819,-94.50432968139648,10.440798110839266,4.146524499868974
41,16097,1.0,0.00022792564413975924,False,,,,,4.335247999988496
42,16098,1.0,0.00027373418561182916,False,,,,,4.414715708931908
43,16099,1.0,0.00028008222579956055,False,,,,,4.493696416961029
44,16100,1.0,0.00033228000393137336,False,,,,,4.576862083980814
45,16101,1.0,0.0002870186872314662,False,,,,,4.661279708845541
46,16102,1.0,0.00029895268380641937,False,,,,,4.741241958923638
47,16103,1.0,0.00030186621006578207,False,,,,,4.819949958939105
48,16104,1.0,0.00026644725585356355,False,,,,,4.8942968340124935
49,16105,1.0,0.00026976241497322917,False,,,,,4.9580351249314845
50,16106,1.0,0.00026098304078914225,True,0.9324309206846403,1.1248975530486554,-95.43913650512695,10.097965516708042,5.021227583987638
51,16107,1.0,0.00023625984613317996,False,,,,,5.161345999920741
52,16108,1.0,0.00021914108947385103,False,,,,,5.223449041834101
53,16109,1.0,0.00023604801390320063,False,,,,,5.288706291932613
54,16110,1.0,0.00024643130018375814,False,,,,,5.3508044998161495
55,16111,1.0,0.0002034947247011587,False,,,,,5.412096041953191
56,16112,1.0,0.0001634719519643113,False,,,,,5.4767759998794645
57,16113,1.0,0.0001401907647959888,False,,,,,5.5400477920193225
58,16114,1.0,0.00014265903155319393,False,,,,,5.603641333989799
59,16115,1.0,0.00016127419075928628,False,,,,,5.66377166681923
60,16116,0.9997389033942559,0.000496522756293416,True,0.9271730618637432,1.181359431996526,-91.28038787841797,9.715157530856782,5.7274299999699
61,16117,1.0,0.0001728358183754608,False,,,,,5.86262062494643
62,16118,1.0,0.00016451343253720552,False,,,,,5.923796124989167
63,16119,1.0,0.00017068430315703154,False,,,,,5.987418416887522
64,16120,1.0,0.000188557940418832,False,,,,,6.049512833822519
65,16121,1.0,0.00019516634347382933,False,,,,,6.110714583890513
66,16122,1.0,0.00022469878604169935,False,,,,,6.182446249993518
67,16123,1.0,0.0002890272007789463,False,,,,,6.260636291932315
68,16124,1.0,0.0002794986648950726,False,,,,,6.3392443337943405
69,16125,1.0,0.00022084864031057805,False,,,,,6.417833749903366
70,16126,1.0,0.00018220668425783515,True,0.9214677256963866,1.2895462795761146,-87.75943565368652,9.358374378877588,6.494616749929264
71,16127,1.0,0.00016421049076598138,False,,,,,6.646100041922182
72,16128,1.0,0.00016099792264867574,False,,,,,6.725158083951101
73,16129,1.0,0.00017444435798097402,False,,,,,6.802293249871582
74,16130,1.0,0.00019514604355208576,False,,,,,6.880858583841473
