local_step,step,train_accuracy,train_loss,heldout_measured,test_accuracy,test_cross_entropy,test_minimum_margin,test_centered_healthy_logit_relative_error,elapsed_seconds
0,17494,1.0,1.787955511645123e-06,True,0.9551403960174516,0.1751869561278596,-14.045135498046875,0.6150387711457603,0.03125466709025204
1,17495,0.5757180156657964,1.9261215925216675,True,0.544803669314241,4.37706812730409,-28.189971923828125,2.4485898829965005,0.20326795801520348
2,17496,1.0,7.361836651398335e-07,False,,,,,0.36101904208771884
3,17497,0.9968668407310705,0.012559518218040466,False,,,,,0.4326418749988079
4,17498,0.7887728459530026,0.8244580626487732,True,0.6072267591453183,2.9152829964767424,-34.940673828125,2.2685713651542887,0.5055730831809342
5,17499,0.9360313315926893,0.21031901240348816,False,,,,,0.6728125000372529
6,17500,0.9887728459530026,0.042518552392721176,False,,,,,0.7487621670588851
7,17501,0.9968668407310705,0.015094623900949955,False,,,,,0.8271242920309305
8,17502,0.9986945169712794,0.006218028254806995,False,,,,,0.9072717921808362
9,17503,0.9992167101827676,0.004618823062628508,False,,,,,0.9830607501789927
10,17504,0.9997389033942559,0.003312161657959223,True,0.891598612820226,0.6287997804086644,-32.653228759765625,2.1148561696208383,1.0614684170577675
11,17505,0.9997389033942559,0.001977400854229927,False,,,,,1.2234046671073884
12,17506,1.0,0.00131791306193918,False,,,,,1.2963388331700116
13,17507,1.0,0.0016020721523091197,False,,,,,1.3688016252126545
14,17508,1.0,0.001487893983721733,False,,,,,1.4464322081767023
15,17509,1.0,0.0013053849106654525,False,,,,,1.5286912501323968
16,17510,1.0,0.0011413891334086657,False,,,,,1.606672750087455
17,17511,1.0,0.0010599325178191066,False,,,,,1.6918621670920402
18,17512,1.0,0.0010265493765473366,False,,,,,1.7766498331911862
19,17513,1.0,0.000982549856416881,False,,,,,1.861009833170101
20,17514,1.0,0.0007995124324224889,True,0.9052466718872357,0.5650829581390756,-30.078811645507812,2.3210020145543444,1.945576042169705
21,17515,1.0,0.0006981327314861119,False,,,,,2.1178921251557767
22,17516,1.0,0.0006723832921124995,False,,,,,2.20415470818989
23,17517,1.0,0.0006243960233405232,False,,,,,2.2900181671138853
24,17518,1.0,0.0005560254794545472,False,,,,,2.376170000061393
25,17519,1.0,0.0005048778839409351,False,,,,,2.4613749580457807
26,17520,1.0,0.0004750473890453577,False,,,,,2.5461437080521137
27,17521,1.0,0.0004535448388196528,False,,,,,2.631851833080873
28,17522,1.0,0.00043475645361468196,False,,,,,2.7166200422216207
29,17523,1.0,0.0004185228608548641,False,,,,,2.803983500227332
30,17524,1.0,0.00039923281292431056,True,0.9047991945407764,0.581513669919649,-25.985130310058594,2.433726113473904,2.8895785831846297
31,17525,1.0,0.0003849151835311204,False,,,,,3.0623177920933813
32,17526,1.0,0.0003831644426099956,False,,,,,3.140389667125419
33,17527,1.0,0.0003944735217373818,False,,,,,3.216482625110075
34,17528,1.0,0.00040965923108160496,False,,,,,3.2970362920314074
35,17529,1.0,0.0004150296445004642,False,,,,,3.392206583172083
36,17530,1.0,0.0004063235828652978,False,,,,,3.4675652501173317
37,17531,1.0,0.00038522868999280035,False,,,,,3.5400277501903474
38,17532,1.0,0.00036080661811865866,False,,,,,3.614803875098005
39,17533,1.0,0.0003401318099349737,False,,,,,3.7082800830248743
40,17534,1.0,0.00032431259751319885,True,0.8985345116903457,0.5916886580497847,-28.598167419433594,2.4516042513488916,3.7987431671936065
41,17535,1.0,0.0003129029646515846,False,,,,,3.9730779170058668
