step,train_loss,train_accuracy,test_loss,test_accuracy,heldout_measured,post_grok,event_trigger,elapsed_seconds
880,1.5222147339954972e-05,1.0,,,False,False,False,61.18274045782164
890,7.210734565887833e-06,1.0,,,False,False,False,62.07034370792098
900,3.161293534503784e-06,1.0,53.55126190185547,0.0208076966103591,True,False,False,62.753339582821354
910,1.3718354239244945e-06,1.0,,,False,False,False,63.387669457821175
920,6.829465064583928e-07,1.0,,,False,False,False,64.14748420799151
930,3.0132224537737784e-07,1.0,,,False,False,False,64.83344708289951
940,1.4037432549685036e-07,1.0,,,False,False,False,65.46526333293878
950,0.019041873514652252,0.9929503916449086,,,False,False,False,66.21565470797941
960,0.013315779156982899,0.997911227154047,,,False,False,False,66.90023779077455
970,0.0075697461143136024,0.9986945169712794,,,False,False,False,67.52511691581458
980,0.002132072811946273,0.9997389033942559,,,False,False,False,68.13156420784071
990,0.004582380410283804,0.9992167101827676,,,False,False,False,68.97345883282833
1000,0.0008340368513017893,1.0,47.22860336303711,0.023828168698959616,True,False,False,70.01560754096135
1010,0.0020145270973443985,0.9994778067885117,,,False,False,False,70.97636154084466
1020,0.0004902753280475736,1.0,,,False,False,False,71.64597870782018
1030,0.00022186523710843176,1.0,,,False,False,False,72.52845029090531
1040,0.00012194229202577844,1.0,,,False,False,False,73.4563449579291
1050,5.812113522551954e-05,1.0,,,False,False,False,74.17375074978918
1060,2.9953269404359162e-05,1.0,,,False,False,False,74.83578399987891
1070,0.00014901797112543136,1.0,,,False,False,False,75.64493437483907
1080,0.00014984342851676047,1.0,,,False,False,False,76.37751841591671
1090,8.983073348645121e-05,1.0,,,False,False,False,76.98258741595782
1100,4.772956162923947e-05,1.0,44.97981262207031,0.027296118134019467,True,False,False,77.65825849981047
1110,2.6586012609186582e-05,1.0,,,False,False,False,78.34649916598573
1120,1.2626253919734154e-05,1.0,,,False,False,False,79.18072079098783
1130,6.276537533267401e-06,1.0,,,False,False,False,79.95101149985567
1140,4.734983576781815e-06,1.0,,,False,False,False,80.75916954083368
1150,2.3804966531315586e-06,1.0,,,False,False,False,81.70108495792374
1160,1.0449298315506894e-06,1.0,,,False,False,False,82.40503658284433
1170,4.7378614453919e-07,1.0,,,False,False,False,83.03173074987717
1180,2.4750693228270393e-07,1.0,,,False,False,False,83.67380524985492
1190,1.136067382390138e-07,1.0,,,False,False,False,84.31582958297804
1200,1.507074784967699e-07,1.0,68.03795623779297,0.028638550173397472,True,False,False,84.9906458328478
1210,0.002425854094326496,0.9994778067885117,,,False,False,False,85.70777637488209
1220,0.0012315657222643495,1.0,,,False,False,False,86.46750149992295
1230,0.0010438322788104415,0.9997389033942559,,,False,False,False,87.38702458282933
1240,0.000417679751990363,1.0,,,False,False,False,88.3200452500023
1250,0.00038886439870111644,1.0,,,False,False,False,89.26050274982117
1260,0.00018616349552758038,1.0,,,False,False,False,90.0451630409807
1270,0.00010488307452760637,1.0,,,False,False,False,90.81200970779173
1280,6.060515079298057e-05,1.0,,,False,False,False,91.57426612498239
1290,2.6317569790990092e-05,1.0,,,False,False,False,92.36926999990828
1300,1.317287842539372e-05,1.0,40.18135070800781,0.037923705112428686,True,False,False,93.08690095786005
1310,6.476638645835919e-06,1.0,,,False,False,False,93.80301587493159
1320,3.2066427593235858e-06,1.0,,,False,False,False,94.55488041578792
1330,1.7441833506381954e-06,1.0,,,False,False,False,95.14961591595784
1340,7.750143140583532e-07,1.0,,,False,False,False,95.89922308293171
1350,3.6957956695005123e-07,1.0,,,False,False,False,96.59694558288902
1360,1.829535278830008e-07,1.0,,,False,False,False,97.30768450000323
1370,9.153902880143505e-08,1.0,,,False,False,False,98.26214124984108
1380,4.584732948842429e-08,1.0,,,False,False,False,99.20109862484969
1390,2.2783600783782276e-08,1.0,,,False,False,False,99.84415449993685
1400,1.045804598476252e-08,1.0,67.41143035888672,0.03803557444904352,True,False,False,100.54024754092097
1410,5.664775315494808e-09,1.0,,,False,False,False,101.46622412488796
1420,6.22502760450061e-09,1.0,,,False,False,False,102.25207899999805
1430,0.012566713616251945,0.9973890339425587,,,False,False,False,102.86270024999976
1440,0.006697357632219791,0.9984334203655353,,,False,False,False,103.46883395779878
1450,0.0017912096809595823,1.0,,,False,False,False,104.15526674990542
1460,0.0016098787309601903,1.0,,,False,False,False,104.76646904088557
1470,0.0007625239668413997,1.0,,,False,False,False,105.38529512495734
1480,0.0004480186034925282,1.0,,,False,False,False,106.07297545787878
1490,0.0002992931695189327,1.0,,,False,False,False,106.92984683299437
1500,0.00012665518443100154,1.0,39.83545684814453,0.054927844277883435,True,False,False,107.9047283330001
1510,6.422224396374077e-05,1.0,,,False,False,False,108.70249416586012
1520,3.7831450754310936e-05,1.0,,,False,False,False,109.52384954085574
1530,2.003094596148003e-05,1.0,,,False,False,False,110.32054391596466
1540,1.0258660040562972e-05,1.0,,,False,False,False,111.04839220782742
1550,5.647666057484457e-06,1.0,,,False,False,False,111.67485691583715
1560,2.8165250114398077e-06,1.0,,,False,False,False,112.29369470779784
1570,1.5473171970370458e-06,1.0,,,False,False,False,112.92451808298938
1580,7.91666138866276e-07,1.0,,,False,False,False,113.56961299991235
1590,3.7717401824011176e-07,1.0,,,False,False,False,114.22265604091808
1600,1.9148176022554253e-07,1.0,46.686676025390625,0.07405750083902002,True,False,False,114.92870458285324
1610,1.0479833179033449e-07,1.0,,,False,False,False,115.73506174981594
1620,5.789275903111957e-08,1.0,,,False,False,False,116.5543665830046
1630,3.0253634264454377e-08,1.0,,,False,False,False,117.35706149996258
1640,1.49400669613442e-08,1.0,,,False,False,False,118.13884774991311
1650,8.030285769677903e-09,1.0,,,False,False,False,118.8837644578889
1660,4.668770703375458e-09,1.0,,,False,False,False,119.50887541589327
1670,9.679912871263241e-09,1.0,,,False,False,False,120.37937333295122
1680,1.9387847714824602e-05,1.0,,,False,False,False,121.31933391583152
1690,3.637916597654112e-05,1.0,,,False,False,False,122.18496566591784
1700,0.00032691078376956284,1.0,41.45040512084961,0.08636312786665175,True,False,False,122.85411645798013
1710,0.00027932418743148446,1.0,,,False,False,False,123.47238395782188
1720,0.00015553190314676613,1.0,,,False,False,False,124.2434159158729
1730,8.306970266858116e-05,1.0,,,False,False,False,124.83850587485358
1740,4.06502113037277e-05,1.0,,,False,False,False,125.45252270787023
1750,2.144346944987774e-05,1.0,,,False,False,False,126.17360945791006
1760,1.1984416232735384e-05,1.0,,,False,False,False,127.00890054088086
1770,6.885879884066526e-06,1.0,,,False,False,False,127.59855445800349
1780,3.584001433409867e-06,1.0,,,False,False,False,128.20233683288097
1790,1.9522851744113723e-06,1.0,,,False,False,False,128.81921645789407
1800,1.0390170928076259e-06,1.0,33.75337600708008,0.10180109631949882,True,False,False,129.69455354078673
1810,5.271970735520881e-07,1.0,,,False,False,False,130.34804024989717
1820,2.875961229165114e-07,1.0,,,False,False,False,131.05036479094997
1830,1.394717230596143e-07,1.0,,,False,False,False,131.84968274994753
1840,8.014723107407917e-08,1.0,,,False,False,False,132.62450145790353
1850,3.9435548160327016e-08,1.0,,,False,False,False,133.43529187492095
1860,1.889295830892479e-08,1.0,,,False,False,False,134.23373454087414
1870,1.0115670079358097e-08,1.0,,,False,False,False,135.1326804999262
1880,5.8826512550069765e-09,1.0,,,False,False,False,135.77143245795742
1890,3.6416412108053464e-09,1.0,,,False,False,False,136.39644237491302
1900,3.921767355308248e-09,1.0,36.80988693237305,0.13133460118581497,True,False,False,137.06650649989024
1910,6.162777399509878e-09,1.0,,,False,False,False,137.7173487499822
1920,9.991169669376632e-09,1.0,,,False,False,False,138.6797259999439
1930,1.1765302510013953e-08,1.0,,,False,False,False,139.3831097909715
1940,1.2761306678044093e-08,1.0,,,False,False,False,139.97819891595282
1950,2.739012217034542e-08,1.0,,,False,False,False,140.6186408328358
1960,2.913312968644277e-08,1.0,,,False,False,False,141.25418745796196
1970,1.690094997286451e-08,1.0,,,False,False,False,142.09065924980678
1980,1.8550581515341946e-08,1.0,,,False,False,False,142.8137332079932
1990,1.612282041207891e-08,1.0,,,False,False,False,143.34236229094677
2000,1.6496322530201724e-08,1.0,10.08088493347168,0.2972368273856136,True,False,False,144.15227962494828
2010,1.5593695223969917e-08,1.0,,,False,False,False,144.7779609998688
2020,1.316593323252846e-08,1.0,,,False,False,False,145.41185279097408
2030,1.640294655658181e-08,1.0,,,False,False,False,146.21829762496054
2040,1.6091695087538938e-08,1.0,,,False,False,False,147.18786820792593
2050,1.5344692627650147e-08,1.0,,,False,False,False,148.0546212908812
2060,1.914195912888772e-08,1.0,,,False,False,False,148.82458295789547
2070,1.7834704379993127e-08,1.0,,,False,False,False,149.57320712483488
2080,1.84260819935389e-08,1.0,,,False,False,False,150.31909987493418
2090,1.4846690987724287e-08,1.0,,,False,False,False,151.19450854090974
2100,1.6060571539355806e-08,1.0,16.507333755493164,0.21456538762725136,True,False,False,152.28042820794508
2110,1.5500319250350003e-08,1.0,,,False,False,False,153.1903895828873
2120,1.2979183061645472e-08,1.0,,,False,False,False,153.894498874899
2130,1.5344692627650147e-08,1.0,,,False,False,False,154.77956579090096
2140,1.419306361327699e-08,1.0,,,False,False,False,155.75367670785636
2150,1.2014303329976883e-08,1.0,,,False,False,False,156.71021091588773
2160,1.319705855706843e-08,1.0,,,False,False,False,157.56458345800638
2170,1.09560485128668e-08,1.0,,,False,False,False,158.52925862488337
2180,1.419306361327699e-08,1.0,,,False,False,False,159.56552329100668
2190,2.424646794452201e-08,1.0,,,False,False,False,160.44970837491564
2200,3.200272560119629,0.9762402088772846,30.785568237304688,0.16567848752656897,True,False,False,161.49414020800032
2210,1.5233315229415894,0.9851174934725848,,,False,False,False,162.47947699995711
2220,0.3283426761627197,0.9898172323759791,,,False,False,False,163.46790133300237
2230,0.02626390941441059,0.9986945169712794,,,False,False,False,164.44550941581838
2240,0.007326931226998568,1.0,,,False,False,False,165.4121604578104
2250,0.0034439468290656805,1.0,,,False,False,False,166.2933095409535
2260,0.0017853581812232733,1.0,,,False,False,False,167.19869804079644
2270,0.000987459672614932,1.0,,,False,False,False,168.09901674999855
2280,0.0005523147410713136,1.0,,,False,False,False,168.96299854083918
2290,0.000282042077742517,1.0,,,False,False,False,169.7348038328346
2300,0.00014743107021786273,1.0,9.930627822875977,0.3538427117127195,True,False,False,170.57261020783335
2310,7.555581396445632e-05,1.0,,,False,False,False,171.3792676248122
2320,3.852184090646915e-05,1.0,,,False,False,False,172.09814804093912
2330,1.873792461992707e-05,1.0,,,False,False,False,172.84884112491272
2340,9.289612535212655e-06,1.0,,,False,False,False,173.70430583297275
2350,4.829571935260901e-06,1.0,,,False,False,False,174.67801720788702
2360,2.581100034149131e-06,1.0,,,False,False,False,175.6370073328726
2370,1.294957883146708e-06,1.0,,,False,False,False,176.56952133285813
2380,6.197317929945712e-07,1.0,,,False,False,False,177.40750129078515
2390,3.1959268653736217e-07,1.0,,,False,False,False,178.3652419159189
2400,1.7137496399755037e-07,1.0,14.096952438354492,0.3698400268486408,True,False,False,179.51770316599868
2410,8.353987368536764e-08,1.0,,,False,False,False,180.59116241591983
2420,4.254806285075574e-08,1.0,,,False,False,False,181.42893179086968
2430,1.9577711896090477e-08,1.0,,,False,False,False,182.19215337489732
2440,9.306416082210944e-09,1.0,,,False,False,False,182.93239604099654
2450,3.48601547628391e-09,1.0,,,False,False,False,183.68490670784377
2460,2.241009822157025e-09,1.0,,,False,False,False,184.42468283278868
2470,1.1205049110785126e-09,1.0,,,False,False,False,185.15754133299924
2480,7.781284505625763e-10,1.0,,,False,False,False,186.08253066590987
2490,6.225027715522913e-10,1.0,,,False,False,False,187.1344389577862
2500,8.092536085690938e-10,1.0,18.58395004272461,0.37062311220494465,True,False,False,188.20105395792052
2510,9.960045010970475e-10,1.0,,,False,False,False,189.09048037487082
2520,2.334385351687729e-09,1.0,,,False,False,False,190.07959341583773
2530,2.11650941217556e-09,1.0,,,False,False,False,191.11029729084112
2540,4.48201964431405e-09,1.0,,,False,False,False,192.1440929158125
2550,3.61051610830998e-09,1.0,,,False,False,False,193.1226675407961
2560,6.3806533390220466e-09,1.0,,,False,False,False,194.00716299982741
2570,8.621663383223677e-09,1.0,,,False,False,False,194.91310370783322
2580,1.042692154840097e-08,1.0,,,False,False,False,195.73002749984153
2590,1.2232179713578262e-08,1.0,,,False,False,False,196.44707645778544
2600,1.5562569899429946e-08,1.0,9.035033226013184,0.4210761830182347,True,False,False,197.2733899159357
2610,1.5344692627650147e-08,1.0,,,False,False,False,198.0384821658954
2620,1.8581706839881917e-08,1.0,,,False,False,False,198.90460433298722
2630,1.992008868967332e-08,1.0,,,False,False,False,199.9068367499858
2640,1.985783804059338e-08,1.0,,,False,False,False,200.9395775408484
2650,2.1196219890384782e-08,1.0,,,False,False,False,201.87146933283657
2660,2.1787597503930556e-08,1.0,,,False,False,False,202.7494949158281
2670,2.4962361067082384e-08,1.0,,,False,False,False,203.5631334579084
2680,2.2814726108322247e-08,1.0,,,False,False,False,204.29795891582035
2690,2.586499014967103e-08,1.0,,,False,False,False,205.12926420778967
2700,2.433985812899664e-08,1.0,13.508960723876953,0.34992728493120034,True,False,False,206.11211062478833
2710,2.5055737040702297e-08,1.0,,,False,False,False,206.99708862486295
2720,2.3437229046407992e-08,1.0,,,False,False,False,207.9246661248617
2730,2.4806736220739367e-08,1.0,,,False,False,False,208.912441290915
2740,2.5678239978788042e-08,1.0,,,False,False,False,209.85506266588345
2750,2.5740488851511145e-08,1.0,,,False,False,False,210.70755887497216
2760,2.7172246674922462e-08,1.0,,,False,False,False,211.6858625409659
2770,2.689212053041956e-08,1.0,,,False,False,False,212.57254270790145
2780,2.5055737040702297e-08,1.0,,,False,False,False,213.4248099999968
2790,2.8666253371056882e-08,1.0,,,False,False,False,214.3422527909279
2800,2.5896115474211e-08,1.0,18.537063598632812,0.30585076630495583,True,False,False,215.27562904078513
2810,2.714112135038249e-08,1.0,,,False,False,False,216.22043733298779
2820,2.8759627568319956e-08,1.0,,,False,False,False,216.99726012488827
2830,2.8012625108431166e-08,1.0,,,False,False,False,217.80541879078373
2840,2.8448376099277084e-08,1.0,,,False,False,False,218.84270866587758
2850,2.991125924722837e-08,1.0,,,False,False,False,219.8651872498449
2860,2.981788327360846e-08,1.0,,,False,False,False,220.88116649980657
2870,3.059601283439406e-08,1.0,,,False,False,False,221.71196045796387
2880,3.053376218531412e-08,1.0,,,False,False,False,222.70459783286788
2890,2.7919249134811253e-08,1.0,,,False,False,False,223.535929457983
2900,2.981788327360846e-08,1.0,22.381805419921875,0.2831412909721445,True,False,False,224.44887283281423
2910,2.9288756309142627e-08,1.0,,,False,False,False,225.30848420783877
2920,3.380189994572902e-08,1.0,,,False,False,False,226.16184020787477
2930,3.209001775417164e-08,1.0,,,False,False,False,227.04257333278656
2940,3.2183390175077875e-08,1.0,,,False,False,False,227.9495204158593
2950,2.9973509896308315e-08,1.0,,,False,False,False,228.72666554083116
2960,2.9537757129105557e-08,1.0,,,False,False,False,229.5702214159537
2970,3.349064670032931e-08,1.0,,,False,False,False,230.5108520828653
2980,2.8012625108431166e-08,1.0,,,False,False,False,231.54606604087166
2990,2.9413255830945673e-08,1.0,,,False,False,False,232.58063949993812
3000,3.187214403510552e-08,1.0,23.941246032714844,0.27732408546817316,True,False,False,233.51556545798667
3010,2.98801339226884e-08,1.0,,,False,False,False,234.58170083281584
3020,3.090726252708009e-08,1.0,,,False,False,False,235.50259349984117
3030,3.2432392771397645e-08,1.0,,,False,False,False,236.52362045785412
3040,3.184101871056555e-08,1.0,,,False,False,False,237.42869566590525
3050,3.373964929664908e-08,1.0,,,False,False,False,238.29552283277735
3060,5.013402187614702e-06,1.0,,,False,False,False,239.19799987482838
3070,0.9788777828216553,0.9407310704960835,,,False,False,False,239.99925004085526
3080,0.1774851679801941,0.9754569190600523,,,False,False,False,240.8384479158558
3090,0.014928163960576057,0.9989556135770234,,,False,False,False,241.69791299989447
3100,0.0044144634157419205,1.0,3.9648516178131104,0.5366372077413581,True,False,False,242.66163479094394
3110,0.0023711323738098145,1.0,,,False,False,False,243.71814320795238
3120,0.001351378159597516,1.0,,,False,False,False,244.73125608288683
3130,0.0007275700918398798,1.0,,,False,False,False,245.535539874807
3140,0.0003985563525930047,1.0,,,False,False,False,246.5900640829932
3150,0.00022455530415754765,1.0,,,False,False,False,247.65338366595097
3160,0.000135904730996117,1.0,,,False,False,False,248.54040075000376
3170,7.617360824951902e-05,1.0,,,False,False,False,249.43534120777622
3180,4.465537494979799e-05,1.0,,,False,False,False,250.31121583282948
3190,2.549623059167061e-05,1.0,,,False,False,False,251.17575716599822
3200,1.4126254427537788e-05,1.0,2.137500524520874,0.6907931535965992,True,False,False,252.15058433287777
3210,8.052984412643127e-06,1.0,,,False,False,False,253.0407661658246
3220,4.172195986029692e-06,1.0,,,False,False,False,253.91936995787546
3230,2.2608262497669784e-06,1.0,,,False,False,False,254.88920512492768
3240,1.2585106787810219e-06,1.0,,,False,False,False,255.8525050408207
3250,6.946498842808069e-07,1.0,,,False,False,False,256.71042958297767
3260,3.80846898906384e-07,1.0,,,False,False,False,257.7285263328813
3270,2.1463887378558866e-07,1.0,,,False,False,False,258.7309142909944
3280,1.1566100965865189e-07,1.0,,,False,False,False,259.68878658278845
3290,6.430453680650317e-08,1.0,,,False,False,False,260.5713611659594
3300,3.405089898933511e-08,1.0,1.6543511152267456,0.7655218704553082,True,False,False,261.4259752498474
3310,1.618507106115885e-08,1.0,,,False,False,False,262.18002645787783
3320,7.905785359696438e-09,1.0,,,False,False,False,263.1937066249084
3330,3.859517150317515e-09,1.0,,,False,False,False,264.05974287493154
3340,2.2721351466969963e-09,1.0,,,False,False,False,264.8275135408621
3350,2.490011086209165e-09,1.0,,,False,False,False,265.71452587493695
3360,3.6416412108053464e-09,1.0,,,False,False,False,266.74030174990185
3370,1.2481180533541192e-08,1.0,,,False,False,False,267.6204315829091
3380,2.760799766576838e-08,1.0,,,False,False,False,268.6024835410062
3390,4.30460644906816e-08,1.0,,,False,False,False,269.46464129094966
3400,4.631420580381018e-08,1.0,0.35859811305999756,0.9234813737554536,True,False,False,270.5015631658025
3410,4.8399591889847215e-08,1.0,,,False,False,False,271.35475474991836
3420,4.724795843458196e-08,1.0,,,False,False,False,272.2049174159765
3430,4.332619241154134e-08,1.0,,,False,False,False,272.97913470794447
3440,4.0680554036498506e-08,1.0,,,False,False,False,273.8517500408925
3450,3.9435548160327016e-08,1.0,,,False,False,False,274.61837008292787
3460,3.9155423792180954e-08,1.0,,,False,False,False,275.48728216579184
3470,3.9964678677506527e-08,1.0,,,False,False,False,276.3376891249791
3480,3.6976665285237686e-08,1.0,,,False,False,False,277.1049908748828
3490,3.6198535724452086e-08,1.0,,,False,False,False,277.867933915928
3500,3.364627332302916e-08,1.0,0.2900814116001129,0.9432822463362792,True,False,False,278.7127037909813
3510,3.190326580693181e-08,1.0,,,False,False,False,279.4570014157798
3520,3.4175400287494995e-08,1.0,,,False,False,False,280.2902064579539
3530,3.3428396051249365e-08,1.0,,,False,False,False,281.0499186248053
3540,3.2712520692257385e-08,1.0,,,False,False,False,281.82023479091004
3550,3.0720510579840266e-08,1.0,,,False,False,False,282.6051236249041
3560,3.3210522332183245e-08,1.0,,,False,False,False,283.5028528328985
3570,3.380189994572902e-08,1.0,,,False,False,False,284.29086754098535
3580,3.261914471863747e-08,1.0,,,False,False,False,285.1329129158985
3590,3.333502363034313e-08,1.0,,,False,False,False,285.992928332882
3600,3.486015387466068e-08,1.0,1.1651244163513184,0.8964089942946638,True,False,False,287.1255499578547
3610,3.311714635856333e-08,1.0,,,False,False,False,288.1173144998029
3620,3.535815551458654e-08,1.0,,,False,False,False,288.96421808283776
3630,3.439327755927479e-08,1.0,,,False,False,False,289.91921099997126
3640,3.5731659409066197e-08,1.0,,,False,False,False,290.6622514578048
3650,3.510915647098045e-08,1.0,,,False,False,False,291.4803334157914
3660,3.576278473360617e-08,1.0,,,False,False,False,292.5197339998558
3670,3.5669408759986254e-08,1.0,,,False,False,False,293.48373974999413
3680,3.526477954096663e-08,1.0,,,False,False,False,294.3336862078868
3690,3.682103866253783e-08,1.0,,,False,False,False,295.14539162488654
3700,3.647866009259815e-08,1.0,2.5385804176330566,0.8603870679046873,True,False,False,296.1614839578979
3710,3.675878801345789e-08,1.0,,,False,False,False,297.07056870800443
3720,3.725678965338375e-08,1.0,,,False,False,False,298.12823154078797
3730,3.800379388962938e-08,1.0,,,False,False,False,299.1857944999356
3740,3.9653425432106815e-08,1.0,,,False,False,False,300.09515579091385
3750,3.878192345041498e-08,1.0,,,False,False,False,300.99225487490185
3760,3.809716986324929e-08,1.0,,,False,False,False,301.98840766586363
3770,4.102293260643819e-08,1.0,,,False,False,False,302.9854477078188
3780,3.95600494584869e-08,1.0,,,False,False,False,303.8554999998305
3790,4.052493096651233e-08,1.0,,,False,False,False,304.79739641584456
3800,3.800379388962938e-08,1.0,3.3334267139434814,0.8495357422530484,True,False,False,305.7420032499358
3810,3.875079812587501e-08,1.0,,,False,False,False,306.66415674984455
3820,3.999580044933282e-08,1.0,,,False,False,False,307.4872837078292
3830,4.0431554992892416e-08,1.0,,,False,False,False,308.28160183294676
3840,4.1396432948204165e-08,1.0,,,False,False,False,309.03018583287485
3850,4.002692577387279e-08,1.0,,,False,False,False,309.7038951658178
