step,local_step,train_loss,train_accuracy,test_accuracy,test_loss64,joint_failure,elapsed_seconds
18000,0,8.659013417400274e-08,1.0,0.9239288511019129,0.6347994375748418,False,0.13442591694183648
18001,1,8.995164790803756e-08,1.0,,,False,0.28462941688485444
18002,2,9.004502743437115e-08,1.0,,,False,0.37768741697072983
18003,3,9.104103071422287e-08,1.0,,,False,0.4670987499412149
18004,4,9.057415439883698e-08,1.0,,,False,0.559133708011359
18005,5,9.119665378420905e-08,1.0,,,False,0.6586003748234361
18006,6,9.331316164207237e-08,1.0,,,False,0.7697052080184221
18007,7,9.496280028997717e-08,1.0,,,False,0.8767513749189675
18008,8,9.31575385720862e-08,1.0,,,False,0.9807842918671668
18009,9,9.651905230612101e-08,1.0,,,False,1.0846121669746935
18010,10,9.390453925561815e-08,1.0,,,False,1.190767499851063
18011,11,9.598992534165518e-08,1.0,,,False,1.2957764999009669
18012,12,9.717268056874673e-08,1.0,,,False,1.3992169578559697
18013,13,9.754618446322638e-08,1.0,,,False,1.5053281669970602
18014,14,9.723493121782667e-08,1.0,,,False,1.6106836248654872
18015,15,9.910244358479758e-08,1.0,,,False,1.7161383328493685
18016,16,9.910244358479758e-08,1.0,,,False,1.8214876248966902
18017,17,1.0003619621556936e-07,1.0,,,False,1.9261117079295218
18018,18,1.0037857123279537e-07,1.0,,,False,2.029182666912675
18019,19,1.0174807840712674e-07,1.0,,,False,2.1332506670150906
18020,20,1.0233945602067251e-07,1.0,,,False,2.2346443329006433
18021,21,1.0177920017895303e-07,1.0,,,False,2.3348861248232424
18022,22,1.0342883882685783e-07,1.0,,,False,2.4358969999011606
18023,23,1.0529634408840138e-07,1.0,,,False,2.5605488328728825
18024,24,1.048294677730155e-07,1.0,,,False,2.6458672918379307
18025,25,1.0576322040378727e-07,1.0,,,False,2.7311555419582874
18026,26,1.0651022108731922e-07,1.0,,,False,2.814854791853577
18027,27,1.0666585126273276e-07,1.0,,,False,2.898995874915272
18028,28,1.0794197891073054e-07,1.0,,,False,2.983979041920975
18029,29,1.0931148608506192e-07,1.0,,,False,3.0743589578196406
18030,30,1.0940486561139551e-07,1.0,,,False,3.1594186248257756
18031,31,1.0959161045320798e-07,1.0,,,False,3.243090916890651
18032,32,1.1108561892569924e-07,1.0,,,False,3.3209748750086874
18033,33,1.1220612350371084e-07,1.0,,,False,3.401989916805178
18034,34,1.1242400432820432e-07,1.0,,,False,3.483591999858618
18035,35,1.1416700829158799e-07,1.0,,,False,3.5701519169379026
18036,36,1.1388688392344193e-07,1.0,,,False,3.6527917080093175
18037,37,1.1556763723774566e-07,1.0,,,False,3.737054791999981
18038,38,1.141358865197617e-07,1.0,,,False,3.8206158329267055
18039,39,1.1656364762302474e-07,1.0,,,False,3.9023134168237448
18040,40,1.1802652721826234e-07,1.0,,,False,3.9832128749694675
18041,41,1.1836890223548835e-07,1.0,,,False,4.066831207834184
18042,42,1.1830665158640841e-07,1.0,,,False,4.14960595802404
18043,43,1.2070329091784515e-07,1.0,,,False,4.231147625017911
18044,44,1.2089003575965762e-07,1.0,,,False,4.315527583006769
18045,45,1.2222841405673535e-07,1.0,,,False,4.4019744580145925
18046,46,1.2225955003941635e-07,1.0,,,False,4.485786332981661
18047,47,1.2247741665305512e-07,1.0,,,False,4.575333666987717
18048,48,1.233800475120006e-07,1.0,,,False,4.660948666976765
18049,49,1.2437605789727968e-07,1.0,,,False,4.745225457940251
18050,50,1.2540319005438505e-07,1.0,,,False,4.828890041913837
18051,51,1.272706953159286e-07,1.0,,,False,4.920797624858096
18052,52,1.2723957354410231e-07,1.0,,,False,5.032929332926869
18053,53,1.2817331196401938e-07,1.0,,,False,5.1565317499917
18054,54,1.2935606719111092e-07,1.0,,,False,5.260966624831781
18055,55,1.302586980500564e-07,1.0,,,False,5.347569791832939
18056,56,1.3144145327714796e-07,1.0,,,False,5.438998666824773
18057,57,1.2963619155925699e-07,1.0,,,False,5.52246837480925
18058,58,1.3206395976794738e-07,1.0,,,False,5.612109791953117
18059,59,1.3081894678634853e-07,1.0,,,False,5.694767624838278
18060,60,1.3355796113501128e-07,1.0,,,False,5.781782374950126
18061,61,1.328109675569067e-07,1.0,,,False,5.864948374917731
18062,62,1.341182098713034e-07,1.0,,,False,5.949936332879588
18063,63,1.350830984847562e-07,1.0,,,False,6.035335416905582
18064,64,1.350208407302489e-07,1.0,,,False,6.1240010829642415
18065,65,1.3626585371184774e-07,1.0,,,False,6.210600999882445
18066,66,1.3607909465918056e-07,1.0,,,False,6.295694082975388
18067,67,1.372618498862721e-07,1.0,,,False,6.409001583000645
18068,68,1.4018762328760204e-07,1.0,,,False,6.513277292018756
18069,69,1.3866248593785713e-07,1.0,,,False,6.623253250028938
18070,70,1.396273603404552e-07,1.0,,,False,6.740085457917303
18071,71,1.4034324635758821e-07,1.0,,,False,6.825119207846001
18072,72,1.4140150028651988e-07,1.0,,,False,6.909164707874879
18073,73,1.4183724772465212e-07,1.0,,,False,6.997131416806951
18074,74,1.4345576460073062e-07,1.0,,,False,7.105516291921958
18075,75,1.434246286180496e-07,1.0,,,False,7.229724999982864
