step,is_reference,is_detected_collapse,train_accuracy,test_accuracy,diagonal_only_train_accuracy,diagonal_only_test_accuracy,off_diagonal_only_train_accuracy,off_diagonal_only_test_accuracy,full_test_mean_margin,diagonal_test_mean_margin,off_diagonal_test_mean_margin,hidden_non_dc_diagonal_power_fraction,sum_explained_hidden_variance,top_frequency_pairs,current_hidden_reference_readout_test_accuracy,reference_hidden_current_readout_test_accuracy,current_diagonal_reference_readout_test_accuracy,reference_diagonal_current_readout_test_accuracy,relative_unembedding_drift,relative_diagonal_hidden_drift,diagonal_pair_power_cosine_similarity_to_reference,top_frequency_jaccard_to_reference,diagonal_logit_cosine_similarity_to_reference,full_logit_cosine_similarity_to_reference,diagonal_correct_full_wrong_fraction,mean_off_diagonal_interference_advantage_on_rescued_errors
44100,0,0,1.0,1.0,1.0,1.0,0.016449086368083954,0.014207405969500542,15.4328031539917,16.992313385009766,-6.4253339767456055,0.23382852971553802,0.2338283658027649,12|11|7|56|47,0.3743148148059845,0.017787223681807518,0.4039601683616638,0.017675355076789856,0.39062294363975525,0.645946741104126,0.9805514812469482,1.0,0.9376658797264099,0.9303505420684814,0.0,0.0
44110,0,0,1.0,1.0,1.0,1.0,0.016449086368083954,0.014319275505840778,15.43777084350586,17.000219345092773,-6.437565326690674,0.2334894984960556,0.23348963260650635,12|11|7|56|47,0.3725248873233795,0.01801096275448799,0.4039601683616638,0.017675355076789856,0.3880789875984192,0.6421040892601013,0.9808779358863831,1.0,0.9402458667755127,0.9331424236297607,0.0,0.0
44120,0,0,1.0,1.0,1.0,1.0,0.016710182651877403,0.014654883183538914,15.444007873535156,17.009410858154297,-6.451813697814941,0.23313257098197937,0.2331324815750122,12|11|7|56|47,0.371629923582077,0.018122833222150803,0.4039601683616638,0.017675355076789856,0.38547247648239136,0.6383128762245178,0.9812247157096863,1.0,0.9427219033241272,0.9358240962028503,0.0,0.0
44130,0,0,1.0,1.0,1.0,1.0,0.016449086368083954,0.014543013647198677,15.449688911437988,17.02046012878418,-6.467945575714111,0.2327461987733841,0.23274624347686768,12|11|7|56|47,0.37107059359550476,0.018346570432186127,0.4039601683616638,0.017675355076789856,0.3827532231807709,0.6346072554588318,0.9816181659698486,1.0,0.9451040029525757,0.9384163022041321,0.0,0.0
44140,0,0,1.0,1.0,1.0,1.0,0.016710182651877403,0.014654883183538914,15.45629596710205,17.032621383666992,-6.485066890716553,0.2323547601699829,0.2323547601699829,12|11|7|56|47,0.37107059359550476,0.01868217997252941,0.3952343761920929,0.017675355076789856,0.3799270689487457,0.6310164332389832,0.98203444480896,1.0,0.9473850131034851,0.9408966302871704,0.0,0.0
44150,0,0,1.0,1.0,1.0,1.0,0.017232375219464302,0.014990490861237049,15.462270736694336,17.04296875,-6.501154899597168,0.23197995126247406,0.23197990655899048,12|11|7|56|47,0.3712943196296692,0.018905917182564735,0.38706791400909424,0.017675355076789856,0.37701982259750366,0.6275588274002075,0.982457160949707,1.0,0.9495382905006409,0.9432616829872131,0.0,0.0
44160,0,0,1.0,1.0,1.0,1.0,0.017232375219464302,0.015102360397577286,15.46837043762207,17.05042266845703,-6.515773773193359,0.23162627220153809,0.23162633180618286,12|11|7|56|47,0.3714061975479126,0.01991274207830429,0.38706791400909424,0.017675355076789856,0.3740295469760895,0.6242006421089172,0.9829027652740479,1.0,0.9516066908836365,0.9455180764198303,0.0,0.0
44170,0,0,1.0,1.0,1.0,1.0,0.0174934733659029,0.015102360397577286,15.47424030303955,17.059913635253906,-6.530296802520752,0.23132461309432983,0.23132455348968506,12|11|7|56|47,0.37286049127578735,0.02058395743370056,0.38706791400909424,0.017675355076789856,0.3709671199321747,0.6209454536437988,0.9833848476409912,1.0,0.9535716772079468,0.947674036026001,0.0,0.0
44180,0,0,1.0,1.0,1.0,1.0,0.0174934733659029,0.015102360397577286,15.47997760772705,17.066740036010742,-6.5436577796936035,0.2310875803232193,0.23108762502670288,12|11|7|56|47,0.3752097487449646,0.021031435579061508,0.39579370617866516,0.017675355076789856,0.36778444051742554,0.6177883148193359,0.9839134812355042,1.0,0.9555045962333679,0.9497632384300232,0.0,0.0
44190,0,0,1.0,1.0,1.0,1.0,0.017232375219464302,0.015661707147955894,15.485697746276855,17.07621955871582,-6.5583014488220215,0.23090843856334686,0.2309083342552185,12|11|7|56|47,0.37755900621414185,0.022261997684836388,0.4039601683616638,0.017675355076789856,0.36454445123672485,0.6146221160888672,0.9844717383384705,1.0,0.957362174987793,0.951776385307312,0.0,0.0
44200,0,0,1.0,1.0,1.0,1.0,0.016449086368083954,0.01599731482565403,15.492600440979004,17.085458755493164,-6.573522090911865,0.23078693449497223,0.23078703880310059,12|11|7|56|47,0.3797963857650757,0.022821344435214996,0.4039601683616638,0.017675355076789856,0.3612332046031952,0.611433744430542,0.9850335717201233,1.0,0.9591481685638428,0.9537211060523987,0.0,0.0
44210,0,0,1.0,1.0,1.0,1.0,0.016449086368083954,0.01610918529331684,15.500308990478516,17.09571075439453,-6.5891265869140625,0.2306727170944214,0.23067259788513184,12|11|7|56|47,0.382928729057312,0.023940037935972214,0.41290971636772156,0.017675355076789856,0.3578481078147888,0.6081394553184509,0.9855886101722717,1.0,0.9608778357505798,0.9556150436401367,0.0,0.0
44220,0,0,1.0,1.0,1.0,1.0,0.016710182651877403,0.015773575752973557,15.50720500946045,17.10745620727539,-6.607387542724609,0.23053963482379913,0.2305395007133484,12|11|7|56|47,0.3867323100566864,0.02505873143672943,0.41290971636772156,0.017675355076789856,0.35432562232017517,0.6046611070632935,0.986177384853363,1.0,0.9626190662384033,0.9575149416923523,0.0,0.0
