run,step,checkpoint,train_loss,train_accuracy,test_loss,test_accuracy,full_accuracy,hidden_diagonal_power_fraction,hidden_non_dc_diagonal_power_fraction,attention_diagonal_power_fraction,mlp_diagonal_power_fraction,sum_explained_hidden_variance,aligned_logit_consistency,top_frequency_pairs,top_frequency_power_fraction,top_frequency_sufficiency_train_accuracy,top_frequency_sufficiency_test_accuracy,top_frequency_ablation_train_accuracy,top_frequency_ablation_test_accuracy,diagonal_sufficiency_train_accuracy,diagonal_sufficiency_test_accuracy,diagonal_ablation_train_accuracy,diagonal_ablation_test_accuracy,sum_centroid_train_accuracy,sum_centroid_test_accuracy
Muon,11000,checkpoints/muon_lr_0p01_seed_0_full/step_011000.pt,1.961506086445297e-07,1.0,0.3744557201862335,0.8957377672195435,0.927010715007782,0.9317750374943337,0.12196006854157275,0.5466483570145326,0.7178409599293633,0.12196016311645508,0.019655346870422363,20|42|56|1|23,0.9250817291083644,0.9443864226341248,0.9226982593536377,1.0,0.5954805016517639,1.0,1.0,0.1783289760351181,0.0003356079978402704,1.0,1.0
Muon,12000,checkpoints/muon_lr_0p01_seed_0_full/step_012000.pt,0.0012284953845664859,1.0,0.21309635043144226,0.9588320851325989,0.9711802005767822,0.41734296057374803,0.2608106454268746,0.5136185295153916,0.44551946980390184,0.26081061363220215,0.2463010549545288,20|56|23|2|1,0.284855628319254,0.6785900592803955,0.6573442220687866,0.995039165019989,0.6466047763824463,1.0,1.0,0.01070496067404747,0.0017899094382300973,1.0,1.0
Muon,13000,checkpoints/muon_lr_0p01_seed_0_full/step_013000.pt,0.001586113590747118,1.0,0.11801231652498245,0.9890367984771729,0.9923251867294312,0.33899231230103566,0.20580065819319066,0.0961262834774859,0.4440456353472372,0.20580071210861206,0.31525635719299316,1|23|44|2|42,0.21667933447088863,0.5571801662445068,0.5323861837387085,1.0,0.8574784398078918,1.0,1.0,0.015926893800497055,0.0008949547191150486,1.0,1.0
Muon,14000,checkpoints/muon_lr_0p01_seed_0_full/step_014000.pt,0.0008951776544563472,1.0,0.05506713315844536,0.9983219504356384,0.9988252520561218,0.37573587414299053,0.18157283352306441,0.04338792930163464,0.4259453483505931,0.18157285451889038,0.38206082582473755,13|44|47|1|2,0.2735237787698439,0.7770234942436218,0.7668642997741699,1.0,0.9113994836807251,1.0,1.0,0.007310704793781042,0.0006712159956805408,1.0,1.0
Muon,15000,checkpoints/muon_lr_0p01_seed_0_full/step_015000.pt,0.0004557531210593879,1.0,0.032340485602617264,0.9977626204490662,0.9984337091445923,0.38924733261903033,0.1815099894743968,0.03494225357945234,0.42266970677094956,0.18150997161865234,0.4172883629798889,13|44|26|47|29,0.2876818331554711,0.8174934983253479,0.7874482870101929,1.0,0.9423872828483582,1.0,1.0,0.008355091325938702,0.0011186933843418956,1.0,1.0
Muon,16000,checkpoints/muon_lr_0p01_seed_0_full/step_016000.pt,0.00025074504083022475,1.0,0.021308206021785736,0.9980981945991516,0.9986686706542969,0.3979177423982582,0.1835978858343426,0.024509076591974873,0.4160850932734369,0.18359780311584473,0.4323120713233948,13|26|6|44|31,0.29530577859166596,0.562663197517395,0.5300369262695312,1.0,0.9743819236755371,1.0,1.0,0.009399477392435074,0.0019017787417396903,1.0,1.0
Muon,17000,checkpoints/muon_lr_0p01_seed_0_full/step_017000.pt,0.00013981298252474517,1.0,0.014511022716760635,0.9993287920951843,0.9995301365852356,0.42132089777138826,0.18367491398724833,0.016723200748164246,0.40906932247321187,0.18367493152618408,0.4370892643928528,6|13|31|26|7,0.3199662710486253,0.6558746695518494,0.6291531324386597,1.0,0.9845620393753052,1.0,1.0,0.007571801543235779,0.0015661707147955894,1.0,1.0
Muon,18000,checkpoints/muon_lr_0p01_seed_0_full/step_018000.pt,7.824326894478872e-05,1.0,0.009460797533392906,0.9996643662452698,0.9997650384902954,0.44124515880272247,0.18732549654477462,0.011958973011937879,0.4057356666368439,0.1873255968093872,0.445331335067749,6|31|7|13|30,0.33952286529520165,0.6882506608963013,0.6658462882041931,1.0,0.9890367984771729,1.0,1.0,0.008093995042145252,0.0011186933843418956,1.0,1.0
Muon,19000,checkpoints/muon_lr_0p01_seed_0_full/step_019000.pt,4.553922553895973e-05,1.0,0.006123060826212168,0.9998881220817566,0.9999216794967651,0.4460079630653946,0.18878963747141125,0.009208169336174807,0.405633667426529,0.18878966569900513,0.45331281423568726,6|30|31|7|13,0.34326523625998967,0.7041775584220886,0.6843047142028809,1.0,0.9913860559463501,1.0,1.0,0.007049608509987593,0.0011186933843418956,1.0,1.0
Muon,20000,checkpoints/muon_lr_0p01_seed_0_full/step_020000.pt,2.6991710910806432e-05,1.0,0.004167409613728523,0.9998881220817566,0.9999216794967651,0.44365979943689626,0.1895312885657661,0.00747017638553294,0.40522387697069423,0.1895313262939453,0.45906978845596313,6|30|31|56|53,0.33948628211570137,0.6877284646034241,0.6660700440406799,1.0,0.9932878613471985,1.0,1.0,0.0057441252283751965,0.0007830853573977947,1.0,1.0
Muon,21000,checkpoints/muon_lr_0p01_seed_0_full/step_021000.pt,1.6288870028802194e-05,1.0,0.002856185659766197,0.9998881220817566,0.9999216794967651,0.4392002502419042,0.19164619886455966,0.006348578002665158,0.404270569527332,0.19164615869522095,0.4657532572746277,6|31|53|56|30,0.33272707657216205,0.7503916621208191,0.7277100086212158,1.0,0.9942946434020996,1.0,1.0,0.006527415011078119,0.0012305626878514886,1.0,1.0
Muon,22000,checkpoints/muon_lr_0p01_seed_0_full/step_022000.pt,9.971812687581405e-06,1.0,0.0020608839113265276,1.0,1.0,0.44017183107904334,0.19426795570061392,0.005620893034069215,0.4037485473560222,0.19426792860031128,0.47108298540115356,6|31|56|53|13,0.3317955537932339,0.8469973802566528,0.8380131721496582,1.0,0.9942946434020996,1.0,1.0,0.006788511760532856,0.0012305626878514886,1.0,1.0
Muon,23000,checkpoints/muon_lr_0p01_seed_0_full/step_023000.pt,5.57502289666445e-06,1.0,0.0013232958735898137,1.0,1.0,0.4490070976283794,0.19935175628690915,0.005039928000980052,0.4037113789610001,0.1993517279624939,0.4774904251098633,6|31|56|20|44,0.3386651269898372,0.6817232370376587,0.6560018062591553,1.0,0.9968676567077637,1.0,1.0,0.007049608509987593,0.0017899094382300973,1.0,1.0
Muon,24000,checkpoints/muon_lr_0p01_seed_0_full/step_024000.pt,3.1380307063955115e-06,1.0,0.0009262064122594893,1.0,1.0,0.46645767136647914,0.2062630111544851,0.004640569632707866,0.40355183016474006,0.20626300573349,0.48619544506073,6|20|31|56|13,0.3548504228123727,0.7342036366462708,0.7093634605407715,1.0,0.9957489371299744,1.0,1.0,0.007571801543235779,0.0016780400183051825,1.0,1.0
Muon,25000,checkpoints/muon_lr_0p01_seed_0_full/step_025000.pt,1.9617530142568285e-06,1.0,0.0005782840307801962,1.0,1.0,0.4994912648750935,0.2164226846937934,0.004458154219954327,0.4035383696280555,0.2164226770401001,0.5079740285873413,56|13|6|20|44,0.3880465888151132,0.7221932411193848,0.7018682360649109,1.0,0.9964202046394348,1.0,1.0,0.008093995042145252,0.0015661707147955894,1.0,1.0
Muon,26000,checkpoints/muon_lr_0p01_seed_0_full/step_026000.pt,1.3099628404233954e-06,1.0,0.00034774967934936285,1.0,1.0,0.5789489516857541,0.22597616575851187,0.004034867730849388,0.40300281732047716,0.22597616910934448,0.5233794450759888,56|44|47|13|28,0.4799143017973123,0.7133159041404724,0.6930305361747742,1.0,0.9987694621086121,1.0,1.0,0.0057441252283751965,0.0013424319913610816,1.0,1.0
Muon,27000,checkpoints/muon_lr_0p01_seed_0_full/step_027000.pt,8.527972568117548e-07,1.0,0.00022855935094412416,1.0,1.0,0.6348285257398053,0.23646952209264116,0.003917834236273765,0.4025903564199209,0.23646950721740723,0.5270044803619385,44|47|23|28|13,0.5428109377889306,0.8738903403282166,0.8517731428146362,1.0,0.9996643662452698,1.0,1.0,0.007049608509987593,0.0015661707147955894,1.0,1.0
Muon,28000,checkpoints/muon_lr_0p01_seed_0_full/step_028000.pt,4.958233716934046e-07,1.0,0.00012014106323476881,1.0,1.0,0.6699078492160082,0.2572459820425492,0.003843552850979992,0.4026975698224661,0.25724607706069946,0.552890419960022,29|44|23|3|28,0.5766012707560908,0.9261096715927124,0.9178879261016846,1.0,0.9997762441635132,1.0,1.0,0.007049608509987593,0.0019017787417396903,1.0,1.0
Muon,29000,checkpoints/muon_lr_0p01_seed_0_full/step_029000.pt,2.450170768497628e-07,1.0,3.9145510527305305e-05,1.0,1.0,0.7104395773673262,0.29766443927054914,0.008711108260804649,0.411260351775503,0.2976644039154053,0.5908218622207642,13|6|28|31|56,0.6114380532510403,0.9146214127540588,0.9101689457893372,1.0,1.0,1.0,1.0,0.009138381108641624,0.002908602822571993,1.0,1.0
Muon,30000,checkpoints/muon_lr_0p01_seed_0_full/step_030000.pt,1.668307305635608e-07,1.0,5.011695247958414e-05,1.0,1.0,0.9411557089838656,0.3124565709969789,0.5284184944823243,0.735239572063148,0.31245648860931396,0.30484968423843384,42|6|44|56|26,0.9210162060741955,0.9545691609382629,0.9562590718269348,1.0,0.9994406700134277,1.0,1.0,0.007310704793781042,0.0036916881799697876,1.0,1.0
Muon,31000,checkpoints/muon_lr_0p01_seed_0_full/step_031000.pt,9.266568667953834e-07,1.0,0.007562639191746712,0.998210072517395,0.9987469911575317,0.6843874263084657,0.3936867921050617,0.4860777867422523,0.48925607867763665,0.39368683099746704,0.2947486639022827,42|20|2|47|3,0.5573269978975305,0.6104438900947571,0.5854122638702393,0.9963446259498596,0.8524443507194519,1.0,1.0,0.00626631872728467,0.002125517465174198,1.0,1.0
Muon,32000,checkpoints/muon_lr_0p01_seed_0_full/step_032000.pt,0.0006967594381421804,1.0,0.050536103546619415,0.9963083267211914,0.9974156022071838,0.43618713471479553,0.2206493370206578,0.10495812994039645,0.43653813698554983,0.22064924240112305,0.28547269105911255,56|20|12|7|3,0.3236192651560938,0.7929503917694092,0.7979639768600464,1.0,0.8640787601470947,1.0,1.0,0.009921670891344547,0.00402729632332921,1.0,1.0
Muon,33000,checkpoints/muon_lr_0p01_seed_0_full/step_033000.pt,0.00020221841987222433,1.0,0.18846476078033447,0.9474214315414429,0.9631921052932739,0.4611475615924246,0.12593531001394864,0.030337806326359212,0.39857411756742467,0.12593531608581543,0.3379114866256714,12|56|7|11|20,0.42894485675353594,0.8921670913696289,0.8945072293281555,0.7355091571807861,0.3654771149158478,1.0,1.0,0.010966057889163494,0.004362904001027346,1.0,1.0
Muon,34000,checkpoints/muon_lr_0p01_seed_0_full/step_034000.pt,5.259367389953695e-05,1.0,0.17346157133579254,0.9467502236366272,0.9627222418785095,0.49818858833866664,0.13062509709662654,0.024115159513584266,0.39981346437634124,0.13062512874603271,0.5205982327461243,12|56|7|11|20,0.48539668101306305,1.0,1.0,0.25953003764152527,0.1295446902513504,1.0,1.0,0.012271540239453316,0.0070477682165801525,1.0,1.0
Muon,35000,checkpoints/muon_lr_0p01_seed_0_full/step_035000.pt,1.8236500181956217e-05,1.0,0.036609943956136703,0.9884774684906006,0.9919335842132568,0.49232156045632464,0.1619839066341145,0.0176883339145465,0.4040220039330564,0.16198402643203735,0.66255784034729,12|7|56|11|28,0.4858788191287455,1.0,1.0,0.12114882469177246,0.07405750453472137,1.0,1.0,0.021932115778326988,0.013200582005083561,1.0,1.0
Muon,36000,checkpoints/muon_lr_0p01_seed_0_full/step_036000.pt,7.518272013840033e-06,1.0,0.007050905842334032,0.997986376285553,0.998590350151062,0.481987039416554,0.1743849632564452,0.013959985121315069,0.4086772345942302,0.17438507080078125,0.7253320813179016,12|7|11|56|24,0.4782123453701464,1.0,1.0,0.11566579341888428,0.08613938838243484,1.0,1.0,0.03289817273616791,0.02494686283171177,1.0,1.0
Muon,37000,checkpoints/muon_lr_0p01_seed_0_full/step_037000.pt,3.988916887465166e-06,1.0,0.0018872716464102268,0.9997762441635132,0.9998433589935303,0.4926401198015339,0.1814432944223802,0.014343461320362336,0.4153817102457646,0.18144327402114868,0.7562106251716614,12|7|11|56|24,0.4899541504194078,1.0,1.0,0.08537858724594116,0.0704776793718338,1.0,1.0,0.0365535244345665,0.03009285219013691,1.0,1.0
Muon,38000,checkpoints/muon_lr_0p01_seed_0_full/step_038000.pt,2.410604338365374e-06,1.0,0.0005056973313912749,1.0,1.0,0.4934637373770833,0.1872212022480275,0.017103406993672337,0.42245125966226854,0.18722128868103027,0.7810142040252686,12|7|11|56|24,0.49087783997850576,1.0,1.0,0.0741514340043068,0.06342991441488266,1.0,1.0,0.03289817273616791,0.027631726115942,1.0,1.0
Muon,39000,checkpoints/muon_lr_0p01_seed_0_full/step_039000.pt,1.584515757713234e-06,1.0,0.00023101437545847148,1.0,1.0,0.524755859489545,0.20032457735778259,0.01944828593343954,0.42814823578262423,0.20032447576522827,0.7906890511512756,12|7|11|56|47,0.5223106595799026,1.0,1.0,0.04778067767620087,0.03412014618515968,1.0,1.0,0.03159268945455551,0.023492559790611267,1.0,1.0
