comparison_type,run,depth,regime,target_role,target_step,target_checkpoint,reference_role,reference_step,reference_checkpoint,hidden_source,readout_source,target_baseline_accuracy,reference_baseline_accuracy,readout_weight_cosine,full_hidden_spectral_power_cosine,intervention_accuracy
within_run_reference,no_ns_depth1_lr_0p3,1,muon_no_ns,final,23000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_023000.pt,maximum_accuracy_reference,10000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_010000.pt,target_full,reference_readout,0.9996083974838257,1.0,0.8232464790344238,0.9902803897857666,0.26533010601997375
within_run_reference,no_ns_depth1_lr_0p3,1,muon_no_ns,final,23000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_023000.pt,maximum_accuracy_reference,10000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_010000.pt,reference_full,target_readout,0.9996083974838257,1.0,0.8232464790344238,0.9902803897857666,0.3538256585597992
within_run_reference,no_ns_depth1_lr_0p3,1,muon_no_ns,final,23000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_023000.pt,maximum_accuracy_reference,10000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_010000.pt,reference_full,reference_readout,0.9996083974838257,1.0,0.8232464790344238,0.9902803897857666,1.0
within_run_reference,no_ns_depth1_lr_0p3,1,muon_no_ns,final,23000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_023000.pt,maximum_accuracy_reference,10000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_010000.pt,target_addition_only,target_readout,0.9996083974838257,1.0,0.8232464790344238,0.9902803897857666,1.0
within_run_reference,no_ns_depth1_lr_0p3,1,muon_no_ns,final,23000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_023000.pt,maximum_accuracy_reference,10000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_010000.pt,target_addition_only,reference_readout,0.9996083974838257,1.0,0.8232464790344238,0.9902803897857666,0.2743362784385681
within_run_reference,no_ns_depth1_lr_0p3,1,muon_no_ns,final,23000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_023000.pt,maximum_accuracy_reference,10000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_010000.pt,reference_addition_only,target_readout,0.9996083974838257,1.0,0.8232464790344238,0.9902803897857666,0.38053098320961
within_run_reference,no_ns_depth1_lr_0p3,1,muon_no_ns,final,23000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_023000.pt,maximum_accuracy_reference,10000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_010000.pt,reference_addition_only,reference_readout,0.9996083974838257,1.0,0.8232464790344238,0.9902803897857666,1.0
within_run_reference,no_ns_depth1_lr_1,1,muon_no_ns,first_generalized,7000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_007000.pt,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,target_full,target_readout,0.9961625933647156,1.0,0.9675367474555969,0.9922265410423279,0.9961625933647156
within_run_reference,no_ns_depth1_lr_1,1,muon_no_ns,first_generalized,7000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_007000.pt,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,target_full,reference_readout,0.9961625933647156,1.0,0.9675367474555969,0.9922265410423279,0.9927950501441956
within_run_reference,no_ns_depth1_lr_1,1,muon_no_ns,first_generalized,7000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_007000.pt,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,reference_full,target_readout,0.9961625933647156,1.0,0.9675367474555969,0.9922265410423279,0.9234082698822021
within_run_reference,no_ns_depth1_lr_1,1,muon_no_ns,first_generalized,7000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_007000.pt,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,reference_full,reference_readout,0.9961625933647156,1.0,0.9675367474555969,0.9922265410423279,1.0
within_run_reference,no_ns_depth1_lr_1,1,muon_no_ns,first_generalized,7000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_007000.pt,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,target_addition_only,target_readout,0.9961625933647156,1.0,0.9675367474555969,0.9922265410423279,1.0
within_run_reference,no_ns_depth1_lr_1,1,muon_no_ns,first_generalized,7000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_007000.pt,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,target_addition_only,reference_readout,0.9961625933647156,1.0,0.9675367474555969,0.9922265410423279,1.0
within_run_reference,no_ns_depth1_lr_1,1,muon_no_ns,first_generalized,7000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_007000.pt,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,reference_addition_only,target_readout,0.9961625933647156,1.0,0.9675367474555969,0.9922265410423279,0.9646017551422119
within_run_reference,no_ns_depth1_lr_1,1,muon_no_ns,first_generalized,7000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_007000.pt,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,reference_addition_only,reference_readout,0.9961625933647156,1.0,0.9675367474555969,0.9922265410423279,1.0
within_run_reference,no_ns_depth1_lr_1,1,muon_no_ns,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,target_full,target_readout,1.0,1.0,1.000000238418579,1.0000001192092896,1.0
within_run_reference,no_ns_depth1_lr_1,1,muon_no_ns,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,target_full,reference_readout,1.0,1.0,1.000000238418579,1.0000001192092896,1.0
within_run_reference,no_ns_depth1_lr_1,1,muon_no_ns,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,reference_full,target_readout,1.0,1.0,1.000000238418579,1.0000001192092896,1.0
within_run_reference,no_ns_depth1_lr_1,1,muon_no_ns,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,reference_full,reference_readout,1.0,1.0,1.000000238418579,1.0000001192092896,1.0
within_run_reference,no_ns_depth1_lr_1,1,muon_no_ns,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,target_addition_only,target_readout,1.0,1.0,1.000000238418579,1.0000001192092896,1.0
within_run_reference,no_ns_depth1_lr_1,1,muon_no_ns,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,target_addition_only,reference_readout,1.0,1.0,1.000000238418579,1.0000001192092896,1.0
within_run_reference,no_ns_depth1_lr_1,1,muon_no_ns,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,reference_addition_only,target_readout,1.0,1.0,1.000000238418579,1.0000001192092896,1.0
within_run_reference,no_ns_depth1_lr_1,1,muon_no_ns,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,reference_addition_only,reference_readout,1.0,1.0,1.000000238418579,1.0000001192092896,1.0
within_run_reference,no_ns_depth1_lr_1,1,muon_no_ns,final,23000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_023000.pt,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,target_full,target_readout,1.0,1.0,0.576124906539917,0.6407994627952576,1.0
within_run_reference,no_ns_depth1_lr_1,1,muon_no_ns,final,23000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_023000.pt,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,target_full,reference_readout,1.0,1.0,0.576124906539917,0.6407994627952576,0.1314903348684311
within_run_reference,no_ns_depth1_lr_1,1,muon_no_ns,final,23000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_023000.pt,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,reference_full,target_readout,1.0,1.0,0.576124906539917,0.6407994627952576,0.5570522546768188
within_run_reference,no_ns_depth1_lr_1,1,muon_no_ns,final,23000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_023000.pt,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,reference_full,reference_readout,1.0,1.0,0.576124906539917,0.6407994627952576,1.0
within_run_reference,no_ns_depth1_lr_1,1,muon_no_ns,final,23000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_023000.pt,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,target_addition_only,target_readout,1.0,1.0,0.576124906539917,0.6407994627952576,1.0
within_run_reference,no_ns_depth1_lr_1,1,muon_no_ns,final,23000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_023000.pt,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,target_addition_only,reference_readout,1.0,1.0,0.576124906539917,0.6407994627952576,0.1150442510843277
within_run_reference,no_ns_depth1_lr_1,1,muon_no_ns,final,23000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_023000.pt,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,reference_addition_only,target_readout,1.0,1.0,0.576124906539917,0.6407994627952576,0.6017699241638184
within_run_reference,no_ns_depth1_lr_1,1,muon_no_ns,final,23000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_023000.pt,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,reference_addition_only,reference_readout,1.0,1.0,0.576124906539917,0.6407994627952576,1.0
