comparison_type,run,depth,regime,target_role,target_step,target_checkpoint,reference_role,reference_step,reference_checkpoint,hidden_source,readout_source,target_baseline_accuracy,reference_baseline_accuracy,readout_weight_cosine,full_hidden_spectral_power_cosine,intervention_accuracy
within_run_reference,addition_depth1_muon,1,muon,maximum_accuracy_reference,7000,checkpoints/addition_depth_1_muon_seed_0/step_007000.pt,maximum_accuracy_reference,7000,checkpoints/addition_depth_1_muon_seed_0/step_007000.pt,reference_full,reference_readout,1.0,1.0,0.9999999403953552,1.0000059604644775,1.0
within_run_reference,addition_depth1_muon,1,muon,maximum_accuracy_reference,7000,checkpoints/addition_depth_1_muon_seed_0/step_007000.pt,maximum_accuracy_reference,7000,checkpoints/addition_depth_1_muon_seed_0/step_007000.pt,target_addition_only,target_readout,1.0,1.0,0.9999999403953552,1.0000059604644775,1.0
within_run_reference,addition_depth1_muon,1,muon,maximum_accuracy_reference,7000,checkpoints/addition_depth_1_muon_seed_0/step_007000.pt,maximum_accuracy_reference,7000,checkpoints/addition_depth_1_muon_seed_0/step_007000.pt,target_addition_only,reference_readout,1.0,1.0,0.9999999403953552,1.0000059604644775,1.0
within_run_reference,addition_depth1_muon,1,muon,maximum_accuracy_reference,7000,checkpoints/addition_depth_1_muon_seed_0/step_007000.pt,maximum_accuracy_reference,7000,checkpoints/addition_depth_1_muon_seed_0/step_007000.pt,reference_addition_only,target_readout,1.0,1.0,0.9999999403953552,1.0000059604644775,1.0
within_run_reference,addition_depth1_muon,1,muon,maximum_accuracy_reference,7000,checkpoints/addition_depth_1_muon_seed_0/step_007000.pt,maximum_accuracy_reference,7000,checkpoints/addition_depth_1_muon_seed_0/step_007000.pt,reference_addition_only,reference_readout,1.0,1.0,0.9999999403953552,1.0000059604644775,1.0
within_run_reference,addition_depth1_muon,1,muon,final,100000,checkpoints/addition_depth_1_muon_seed_0/step_100000.pt,maximum_accuracy_reference,7000,checkpoints/addition_depth_1_muon_seed_0/step_007000.pt,target_full,target_readout,0.9753308892250061,1.0,0.025867776945233345,0.6141873598098755,0.9753308892250061
within_run_reference,addition_depth1_muon,1,muon,final,100000,checkpoints/addition_depth_1_muon_seed_0/step_100000.pt,maximum_accuracy_reference,7000,checkpoints/addition_depth_1_muon_seed_0/step_007000.pt,target_full,reference_readout,0.9753308892250061,1.0,0.025867776945233345,0.6141873598098755,0.017542485147714615
within_run_reference,addition_depth1_muon,1,muon,final,100000,checkpoints/addition_depth_1_muon_seed_0/step_100000.pt,maximum_accuracy_reference,7000,checkpoints/addition_depth_1_muon_seed_0/step_007000.pt,reference_full,target_readout,0.9753308892250061,1.0,0.025867776945233345,0.6141873598098755,0.01127731241285801
within_run_reference,addition_depth1_muon,1,muon,final,100000,checkpoints/addition_depth_1_muon_seed_0/step_100000.pt,maximum_accuracy_reference,7000,checkpoints/addition_depth_1_muon_seed_0/step_007000.pt,reference_full,reference_readout,0.9753308892250061,1.0,0.025867776945233345,0.6141873598098755,1.0
within_run_reference,addition_depth1_muon,1,muon,final,100000,checkpoints/addition_depth_1_muon_seed_0/step_100000.pt,maximum_accuracy_reference,7000,checkpoints/addition_depth_1_muon_seed_0/step_007000.pt,target_addition_only,target_readout,0.9753308892250061,1.0,0.025867776945233345,0.6141873598098755,1.0
