step,regime,modulus,train_fraction,d_model,num_heads,d_mlp,train_loss,train_accuracy,test_loss,test_accuracy,hidden_parameter_norm,auxiliary_parameter_norm,unembedding_parameter_norm,hidden_gradient_norm,auxiliary_gradient_norm,unembedding_gradient_norm,muon_applied_update_norm,muon_max_abs_applied_update,train_collapse_detected,generalization_collapse_detected,auxiliary_frozen,scheduled_freeze_step
0,adamw,113,0.3,128,4,512,5.186100959777832,0.007571801543235779,5.174230575561523,0.008390200324356556,19.585105107656336,123.10922682798059,6.175757884979248,nan,nan,nan,nan,nan,0,0,0,
100,adamw,113,0.3,128,4,512,0.02475128509104252,0.997389018535614,22.21199607849121,0.0007830853573977947,39.197974538209365,126.67627174564676,13.438740730285645,0.24525892522879816,0.02776997819023542,0.06447145342826843,nan,nan,0,0,0,
200,adamw,113,0.3,128,4,512,0.0036302057560533285,1.0,24.27718162536621,0.0005593466921709478,40.40542238152955,123.68046351909948,13.857332229614258,0.00662526154440749,0.0007127087828500377,0.002219094894826412,nan,nan,0,0,0,
300,adamw,113,0.3,128,4,512,0.002744813449680805,1.0,23.823328018188477,0.0005593466921709478,40.69232437283685,120.46940869152712,13.88390827178955,0.008895713886225941,0.0010744204911059037,0.0016897337045520544,nan,nan,0,0,0,
400,adamw,113,0.3,128,4,512,0.002275153063237667,1.0,23.462974548339844,0.0006712159956805408,41.02431477246684,117.37999143094994,13.919906616210938,0.0027655399296823034,0.0002981749489900382,0.0014210076769813895,nan,nan,0,0,0,
500,adamw,113,0.3,128,4,512,0.001954056089743972,1.0,23.17144775390625,0.0008949547191150486,41.37437315334385,114.40349444972357,13.961400985717773,0.005458933003478,0.0006770729417906949,0.0012377315433695912,nan,nan,0,0,0,
600,adamw,113,0.3,128,4,512,0.001713044592179358,1.0,22.927505493164062,0.0010068240808323026,41.73706531082547,111.53474654748575,14.00632095336914,0.002934750687973099,0.0003525261401378695,0.0010978367645293474,nan,nan,0,0,0,
700,adamw,113,0.3,128,4,512,0.0015225873794406652,1.0,22.722698211669922,0.0011186933843418956,42.100663472533874,108.76862927560754,14.052828788757324,0.006114281435910742,0.0007473635825746173,0.0009863832965493202,nan,nan,0,0,0,
800,adamw,113,0.3,128,4,512,0.0013710460625588894,1.0,22.543136596679688,0.0011186933843418956,42.46975410282596,106.10131795061803,14.100177764892578,0.004293394978936071,0.0005383837774719923,0.0008954389486461878,nan,nan,0,0,0,
900,adamw,113,0.3,128,4,512,0.0012446483597159386,1.0,22.387176513671875,0.0012305626878514886,42.84440279761528,103.53015121983337,14.14819622039795,0.0034969506841009226,0.00046601284338786917,0.0008188133360818028,nan,nan,0,0,0,
