step,regime,num_layers,modulus,train_fraction,d_model,num_heads,d_mlp,parameter_count,hidden_matrix_count,initialization_scheme,train_loss,train_accuracy,test_loss,test_accuracy,elapsed_seconds,hidden_parameter_norm,auxiliary_parameter_norm,unembedding_parameter_norm,hidden_gradient_norm,auxiliary_gradient_norm,unembedding_gradient_norm,muon_applied_update_norm,muon_max_abs_applied_update,train_collapse_detected,generalization_collapse_detected,auxiliary_frozen,scheduled_freeze_step,hidden_applied_update_norm,hidden_gradient_component_norm,hidden_decay_component_norm,hidden_applied_update_rms,hidden_parameter_norm,auxiliary_applied_update_norm,auxiliary_gradient_component_norm,auxiliary_decay_component_norm,auxiliary_applied_update_rms,auxiliary_parameter_norm,readout_applied_update_norm,readout_gradient_component_norm,readout_decay_component_norm,readout_applied_update_rms,readout_parameter_norm
0,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,5.186100482940674,0.007571801543235779,5.174230575561523,0.008390200324356556,0.19453270791564137,nan,nan,6.175756931304932,nan,nan,nan,nan,nan,0,0,0,,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan
100,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,4.658370018005371,0.027415143325924873,4.775944232940674,0.003020472126081586,8.720902374945581,14.643061273475736,112.79508203966934,6.077502250671387,0.04810314379635031,0.0018680551835458133,0.027120720595121384,0.019514957839705208,0.0005593197420239449,0,0,0,,0.0449821923702971,0.01951491614199659,0.04405115424317398,0.00010144719091301002,14.643061273475736,0.13100410605909862,0.11772023375755714,0.11286609831467162,0.001070500790314299,112.79508203966934,0.00885041173526515,0.009158745405378628,0.0015191066178991402,7.359007891972935e-05,6.077500931543197
200,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,4.545318603515625,0.0355091392993927,4.866862773895264,0.0014543014112859964,17.633164415950887,11.431206628072292,107.94745814293414,6.439336776733398,0.07113185167931345,0.002876033295037453,0.039076950401067734,0.02762449325622829,0.000795579981058836,0,0,0,,0.034991624397331486,0.027624413563873206,0.03436521738906061,7.891571783274066e-05,11.431206628072292,0.14361561863513328,0.15963252772555106,0.10797886567062102,0.0011735558363417374,107.94745814293414,0.014711203077200419,0.015446565957440591,0.0016083082101272872,0.00012232183403870875,6.439337092752798
300,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,4.325228691101074,0.051958225667476654,5.1516804695129395,0.0008949547191150486,26.29687904100865,9.854275571690348,106.04299336964498,7.286975860595703,0.08740511173807072,0.004263779298786562,0.047259680926799774,0.03489703700425433,0.0012272425228729844,0,0,0,,0.029411936019490624,0.034896928491897565,0.029589209195527388,6.633198897750376e-05,9.854275571690348,0.15599880055684265,0.18008471540923202,0.10605774593915164,0.001274745077141682,106.04299336964498,0.018073434294922745,0.01914736193310867,0.001819221074152766,0.00015027837075808786,7.286976274228126
400,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,4.076631546020508,0.0738903358578682,5.554961204528809,0.0006712159956805408,34.94076883292291,9.381974436836146,104.51961427835653,8.33549976348877,0.09053569726154873,0.005034592745183879,0.047034621238708496,0.03615382216943047,0.0011866786517202854,0,0,0,,0.024257775114284508,0.03615368063099801,0.028149759911664872,5.4707941375677995e-05,9.381974436836146,0.1472097518447122,0.1730374315792601,0.10453221436636824,0.0012029253161015047,104.51961427835653,0.018188942717867425,0.01951277961032912,0.0020811340021638356,0.00015123880900826806,8.335499375910624
500,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,3.8356363773345947,0.09164490550756454,5.960186958312988,0.0006712159956805408,43.67607320798561,9.50018236993721,103.58956536678171,9.4724702835083,0.09428729839276412,0.00557817573448507,0.04675716161727905,0.037731556305686385,0.0011876807548105717,0,0,0,,0.020951378162286198,0.03773139606139282,0.028491374416818163,4.7251108679256186e-05,9.50018236993721,0.1350541272986332,0.1660373427101228,0.10359625096789073,0.001103595561677844,103.58956536678171,0.018368596219429902,0.019954817700435924,0.002365197543181363,0.00015273260565340147,9.472469010217619
600,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,3.606653928756714,0.11383812129497528,6.380503177642822,0.00022373867977876216,52.74010637495667,9.894986550093542,103.06668274903343,10.650555610656738,0.09695905921671198,0.005962396288102661,0.04540135711431503,0.038699019388338696,0.0010230664629489183,0,0,0,,0.018589283755679323,0.03869883857474078,0.02967117691793141,4.19239374233742e-05,9.894986550093542,0.1272882901941795,0.1614680681702288,0.10307026118674639,0.0010401369800512538,103.06668274903343,0.01820443593360771,0.020040393902819142,0.0026596694110544157,0.00015136763318087746,10.650556870607153
700,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,3.3800275325775146,0.15065273642539978,6.802046298980713,0.00022373867977876216,61.61573454097379,10.419006695577357,102.93777383625154,11.85383129119873,0.10535845415065996,0.007813305060213967,0.04527754336595535,0.04065539349444042,0.001036228728480637,0,0,0,,0.017760654727687435,0.040655201118662665,0.031239622183249802,4.005515151568102e-05,10.419006695577357,0.12188928345570892,0.15987262009965839,0.1029371858579883,0.000996018966087343,102.93777383625154,0.018555140164688625,0.020613433587978472,0.0029604211912127288,0.00015428369548562787,11.853829240369134
800,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,3.154179811477661,0.17180156707763672,7.273922443389893,0.00022373867977876216,70.5230113749858,11.022679670558182,103.11747398349164,13.072202682495117,0.14913116009537405,0.02000375477889908,0.04410849139094353,0.042319710504187785,0.0010066037066280842,0,0,0,,0.017282626901578318,0.04231950781433423,0.03304985081880472,3.897706755441449e-05,11.022679670558182,0.1120942676701237,0.15376595045922592,0.10311525002502213,0.000915978939442073,103.11747398349164,0.018436536841817515,0.02073486405552061,0.0032650106321994435,0.00015329752352535064,13.072204265880666
900,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,2.9436779022216797,0.21070496737957,7.779360294342041,0.00022373867977876216,79.43332058296073,11.61769431120564,103.20869375990917,14.282179832458496,0.36858924530141485,0.069505426420164,0.04397968947887421,0.045457638201412534,0.001398100284859538,0,0,0,,0.021049272164781526,0.045457433170636496,0.03483538424075536,4.7471886525712154e-05,11.61769431120564,0.09663079245330837,0.1409859579058522,0.10320919405546082,0.0007896190646367848,103.20869375990917,0.01815864403695856,0.020698724893832936,0.0035675309989925716,0.0001509868792239889,14.28217990794415
