comparison_type,run,depth,regime,target_role,target_step,target_checkpoint,reference_role,reference_step,reference_checkpoint,hidden_source,readout_source,target_baseline_accuracy,reference_baseline_accuracy,readout_weight_cosine,full_hidden_spectral_power_cosine,intervention_accuracy
matched_control_target_freeze_reference,depth4_matched_control,4,control,paired_trajectory,150000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_150000.pt,paired_trajectory,150000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_150000.pt,target_addition_only,reference_readout,0.8120447993278503,0.9810478687286377,0.07169293612241745,0.8168336153030396,0.05309734493494034
matched_control_target_freeze_reference,depth4_matched_control,4,control,paired_trajectory,150000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_150000.pt,paired_trajectory,150000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_150000.pt,reference_addition_only,target_readout,0.8120447993278503,0.9810478687286377,0.07169293612241745,0.8168336153030396,0.03539822995662689
matched_control_target_freeze_reference,depth4_matched_control,4,control,paired_trajectory,150000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_150000.pt,paired_trajectory,150000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_150000.pt,reference_addition_only,reference_readout,0.8120447993278503,0.9810478687286377,0.07169293612241745,0.8168336153030396,1.0
matched_freeze_target_control_reference,depth4_matched_freeze,4,freeze,paired_trajectory,150000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_150000.pt,paired_trajectory,150000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_150000.pt,target_full,target_readout,0.9810478687286377,0.8120447993278503,0.07169293612241745,0.8168336153030396,0.9810478687286377
matched_freeze_target_control_reference,depth4_matched_freeze,4,freeze,paired_trajectory,150000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_150000.pt,paired_trajectory,150000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_150000.pt,target_full,reference_readout,0.9810478687286377,0.8120447993278503,0.07169293612241745,0.8168336153030396,0.028036652132868767
matched_freeze_target_control_reference,depth4_matched_freeze,4,freeze,paired_trajectory,150000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_150000.pt,paired_trajectory,150000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_150000.pt,reference_full,target_readout,0.9810478687286377,0.8120447993278503,0.07169293612241745,0.8168336153030396,0.022241365164518356
matched_freeze_target_control_reference,depth4_matched_freeze,4,freeze,paired_trajectory,150000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_150000.pt,paired_trajectory,150000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_150000.pt,reference_full,reference_readout,0.9810478687286377,0.8120447993278503,0.07169293612241745,0.8168336153030396,0.8120447993278503
matched_freeze_target_control_reference,depth4_matched_freeze,4,freeze,paired_trajectory,150000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_150000.pt,paired_trajectory,150000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_150000.pt,target_addition_only,target_readout,0.9810478687286377,0.8120447993278503,0.07169293612241745,0.8168336153030396,1.0
matched_freeze_target_control_reference,depth4_matched_freeze,4,freeze,paired_trajectory,150000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_150000.pt,paired_trajectory,150000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_150000.pt,target_addition_only,reference_readout,0.9810478687286377,0.8120447993278503,0.07169293612241745,0.8168336153030396,0.03539822995662689
matched_freeze_target_control_reference,depth4_matched_freeze,4,freeze,paired_trajectory,150000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_150000.pt,paired_trajectory,150000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_150000.pt,reference_addition_only,target_readout,0.9810478687286377,0.8120447993278503,0.07169293612241745,0.8168336153030396,0.05309734493494034
matched_freeze_target_control_reference,depth4_matched_freeze,4,freeze,paired_trajectory,150000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_150000.pt,paired_trajectory,150000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_150000.pt,reference_addition_only,reference_readout,0.9810478687286377,0.8120447993278503,0.07169293612241745,0.8168336153030396,1.0
matched_control_target_freeze_reference,depth4_matched_control,4,control,paired_trajectory,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_160000.pt,paired_trajectory,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_160000.pt,target_full,target_readout,0.03289216011762619,0.9896624684333801,-0.014962383545935154,0.1623542457818985,0.03289216011762619
matched_control_target_freeze_reference,depth4_matched_control,4,control,paired_trajectory,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_160000.pt,paired_trajectory,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_160000.pt,target_full,reference_readout,0.03289216011762619,0.9896624684333801,-0.014962383545935154,0.1623542457818985,0.007126634940505028
matched_control_target_freeze_reference,depth4_matched_control,4,control,paired_trajectory,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_160000.pt,paired_trajectory,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_160000.pt,reference_full,target_readout,0.03289216011762619,0.9896624684333801,-0.014962383545935154,0.1623542457818985,0.008379669860005379
matched_control_target_freeze_reference,depth4_matched_control,4,control,paired_trajectory,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_160000.pt,paired_trajectory,160000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_160000.pt,reference_full,reference_readout,0.03289216011762619,0.9896624684333801,-0.014962383545935154,0.1623542457818985,0.9896624684333801
