run,depth,regime,role,step,checkpoint,baseline_full_accuracy,family,intervention,retained_pair_count,intervention_accuracy
addition_depth1_muon,1,muon,final,100000,checkpoints/addition_depth_1_muon_seed_0/step_100000.pt,0.9753308892250061,addition,sufficiency,56,1.0
addition_depth1_muon,1,muon,final,100000,checkpoints/addition_depth_1_muon_seed_0/step_100000.pt,0.9753308892250061,addition,ablation,6328,0.009867648594081402
addition_depth1_muon,1,muon,final,100000,checkpoints/addition_depth_1_muon_seed_0/step_100000.pt,0.9753308892250061,subtraction,sufficiency,56,0.008849557489156723
addition_depth1_muon,1,muon,final,100000,checkpoints/addition_depth_1_muon_seed_0/step_100000.pt,0.9753308892250061,subtraction,ablation,6328,0.9799514412879944
addition_depth1_muon,1,muon,final,100000,checkpoints/addition_depth_1_muon_seed_0/step_100000.pt,0.9753308892250061,a_only,sufficiency,56,0.008849557489156723
addition_depth1_muon,1,muon,final,100000,checkpoints/addition_depth_1_muon_seed_0/step_100000.pt,0.9753308892250061,a_only,ablation,6328,0.9893491864204407
addition_depth1_muon,1,muon,final,100000,checkpoints/addition_depth_1_muon_seed_0/step_100000.pt,0.9753308892250061,b_only,sufficiency,56,0.008849557489156723
addition_depth1_muon,1,muon,final,100000,checkpoints/addition_depth_1_muon_seed_0/step_100000.pt,0.9753308892250061,b_only,ablation,6328,0.9893491864204407
addition_depth1_muon,1,muon,final,100000,checkpoints/addition_depth_1_muon_seed_0/step_100000.pt,0.9753308892250061,generic_interaction,sufficiency,6160,0.01025922130793333
addition_depth1_muon,1,muon,final,100000,checkpoints/addition_depth_1_muon_seed_0/step_100000.pt,0.9753308892250061,generic_interaction,ablation,224,1.0
addition_depth1_muon,1,muon,final,100000,checkpoints/addition_depth_1_muon_seed_0/step_100000.pt,0.9753308892250061,all_non_addition,sufficiency,6328,0.009867648594081402
addition_depth1_muon,1,muon,final,100000,checkpoints/addition_depth_1_muon_seed_0/step_100000.pt,0.9753308892250061,dc_only,sufficiency,0,0.008849557489156723
addition_depth1_adamw,1,adamw,first_generalized,8000,checkpoints/addition_depth_1_adamw_seed_0/step_008000.pt,0.9567703008651733,addition,sufficiency,56,1.0
addition_depth1_adamw,1,adamw,first_generalized,8000,checkpoints/addition_depth_1_adamw_seed_0/step_008000.pt,0.9567703008651733,addition,ablation,6328,0.021144960075616837
addition_depth1_adamw,1,adamw,first_generalized,8000,checkpoints/addition_depth_1_adamw_seed_0/step_008000.pt,0.9567703008651733,subtraction,sufficiency,56,0.008849557489156723
addition_depth1_adamw,1,adamw,first_generalized,8000,checkpoints/addition_depth_1_adamw_seed_0/step_008000.pt,0.9567703008651733,subtraction,ablation,6328,0.8730519413948059
addition_depth1_adamw,1,adamw,first_generalized,8000,checkpoints/addition_depth_1_adamw_seed_0/step_008000.pt,0.9567703008651733,a_only,sufficiency,56,0.008849557489156723
addition_depth1_adamw,1,adamw,first_generalized,8000,checkpoints/addition_depth_1_adamw_seed_0/step_008000.pt,0.9567703008651733,a_only,ablation,6328,0.9701620936393738
addition_depth1_adamw,1,adamw,first_generalized,8000,checkpoints/addition_depth_1_adamw_seed_0/step_008000.pt,0.9567703008651733,b_only,sufficiency,56,0.008849557489156723
addition_depth1_adamw,1,adamw,first_generalized,8000,checkpoints/addition_depth_1_adamw_seed_0/step_008000.pt,0.9567703008651733,b_only,ablation,6328,0.9745477437973022
addition_depth1_adamw,1,adamw,first_generalized,8000,checkpoints/addition_depth_1_adamw_seed_0/step_008000.pt,0.9567703008651733,generic_interaction,sufficiency,6160,0.012138773687183857
addition_depth1_adamw,1,adamw,first_generalized,8000,checkpoints/addition_depth_1_adamw_seed_0/step_008000.pt,0.9567703008651733,generic_interaction,ablation,224,0.9901323318481445
addition_depth1_adamw,1,adamw,first_generalized,8000,checkpoints/addition_depth_1_adamw_seed_0/step_008000.pt,0.9567703008651733,all_non_addition,sufficiency,6328,0.021144960075616837
addition_depth1_adamw,1,adamw,first_generalized,8000,checkpoints/addition_depth_1_adamw_seed_0/step_008000.pt,0.9567703008651733,dc_only,sufficiency,0,0.008849557489156723
addition_depth1_adamw,1,adamw,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,1.0,addition,sufficiency,56,1.0
addition_depth1_adamw,1,adamw,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,1.0,addition,ablation,6328,0.008536298759281635
addition_depth1_adamw,1,adamw,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,1.0,subtraction,sufficiency,56,0.008849557489156723
addition_depth1_adamw,1,adamw,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,1.0,subtraction,ablation,6328,1.0
addition_depth1_adamw,1,adamw,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,1.0,a_only,sufficiency,56,0.008849557489156723
addition_depth1_adamw,1,adamw,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,1.0,a_only,ablation,6328,1.0
addition_depth1_adamw,1,adamw,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,1.0,b_only,sufficiency,56,0.008849557489156723
addition_depth1_adamw,1,adamw,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,1.0,b_only,ablation,6328,1.0
addition_depth1_adamw,1,adamw,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,1.0,generic_interaction,sufficiency,6160,0.009006187319755554
addition_depth1_adamw,1,adamw,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,1.0,generic_interaction,ablation,224,1.0
addition_depth1_adamw,1,adamw,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,1.0,all_non_addition,sufficiency,6328,0.008536298759281635
addition_depth1_adamw,1,adamw,maximum_accuracy_reference,9000,checkpoints/addition_depth_1_adamw_seed_0/step_009000.pt,1.0,dc_only,sufficiency,0,0.008849557489156723
addition_depth1_adamw,1,adamw,final,100000,checkpoints/addition_depth_1_adamw_seed_0/step_100000.pt,1.0,addition,sufficiency,56,1.0
addition_depth1_adamw,1,adamw,final,100000,checkpoints/addition_depth_1_adamw_seed_0/step_100000.pt,1.0,addition,ablation,6328,0.012686976231634617
addition_depth1_adamw,1,adamw,final,100000,checkpoints/addition_depth_1_adamw_seed_0/step_100000.pt,1.0,subtraction,sufficiency,56,0.008849557489156723
addition_depth1_adamw,1,adamw,final,100000,checkpoints/addition_depth_1_adamw_seed_0/step_100000.pt,1.0,subtraction,ablation,6328,1.0
addition_depth1_adamw,1,adamw,final,100000,checkpoints/addition_depth_1_adamw_seed_0/step_100000.pt,1.0,a_only,sufficiency,56,0.008849557489156723
addition_depth1_adamw,1,adamw,final,100000,checkpoints/addition_depth_1_adamw_seed_0/step_100000.pt,1.0,a_only,ablation,6328,1.0
addition_depth1_adamw,1,adamw,final,100000,checkpoints/addition_depth_1_adamw_seed_0/step_100000.pt,1.0,b_only,sufficiency,56,0.008849557489156723
addition_depth1_adamw,1,adamw,final,100000,checkpoints/addition_depth_1_adamw_seed_0/step_100000.pt,1.0,b_only,ablation,6328,1.0
addition_depth1_adamw,1,adamw,final,100000,checkpoints/addition_depth_1_adamw_seed_0/step_100000.pt,1.0,generic_interaction,sufficiency,6160,0.008614613674581051
addition_depth1_adamw,1,adamw,final,100000,checkpoints/addition_depth_1_adamw_seed_0/step_100000.pt,1.0,generic_interaction,ablation,224,1.0
addition_depth1_adamw,1,adamw,final,100000,checkpoints/addition_depth_1_adamw_seed_0/step_100000.pt,1.0,all_non_addition,sufficiency,6328,0.012686976231634617
addition_depth1_adamw,1,adamw,final,100000,checkpoints/addition_depth_1_adamw_seed_0/step_100000.pt,1.0,dc_only,sufficiency,0,0.008849557489156723
