run,depth,regime,role,step,checkpoint,baseline_full_accuracy,requested_addition_power_threshold,achieved_addition_power_fraction,selected_pair_count,selected_pairs,intervention,intervention_accuracy
depth2_adamw,2,adamw,maximum_accuracy_reference,6000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_006000.pt,1.0,0.25,0.5323934252689952,1,"(20,20)/(93,93)",top_addition_sufficiency,0.10619468986988068
depth2_adamw,2,adamw,maximum_accuracy_reference,6000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_006000.pt,1.0,0.25,0.5323934252689952,1,"(20,20)/(93,93)",top_addition_ablation,0.07408567517995834
depth2_adamw,2,adamw,maximum_accuracy_reference,6000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_006000.pt,1.0,0.25,0.5323934252689952,1,"(20,20)/(93,93)",remaining_addition_sufficiency,0.07079645991325378
depth2_adamw,2,adamw,maximum_accuracy_reference,6000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_006000.pt,1.0,0.5,0.5323934252689952,1,"(20,20)/(93,93)",top_addition_sufficiency,0.10619468986988068
depth2_adamw,2,adamw,maximum_accuracy_reference,6000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_006000.pt,1.0,0.5,0.5323934252689952,1,"(20,20)/(93,93)",top_addition_ablation,0.07408567517995834
depth2_adamw,2,adamw,maximum_accuracy_reference,6000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_006000.pt,1.0,0.5,0.5323934252689952,1,"(20,20)/(93,93)",remaining_addition_sufficiency,0.07079645991325378
depth2_adamw,2,adamw,maximum_accuracy_reference,6000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_006000.pt,1.0,0.75,0.9762302450551475,2,"(20,20)/(93,93)|(44,44)/(69,69)",top_addition_sufficiency,0.991150438785553
depth2_adamw,2,adamw,maximum_accuracy_reference,6000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_006000.pt,1.0,0.75,0.9762302450551475,2,"(20,20)/(93,93)|(44,44)/(69,69)",top_addition_ablation,0.005482026841491461
depth2_adamw,2,adamw,maximum_accuracy_reference,6000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_006000.pt,1.0,0.75,0.9762302450551475,2,"(20,20)/(93,93)|(44,44)/(69,69)",remaining_addition_sufficiency,0.008849557489156723
depth2_adamw,2,adamw,maximum_accuracy_reference,6000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_006000.pt,1.0,0.9,0.9762302450551475,2,"(20,20)/(93,93)|(44,44)/(69,69)",top_addition_sufficiency,0.991150438785553
