step,regime,modulus,train_fraction,d_model,num_heads,d_mlp,train_loss,train_accuracy,test_loss,test_accuracy,hidden_parameter_norm,auxiliary_parameter_norm,unembedding_parameter_norm,hidden_gradient_norm,auxiliary_gradient_norm,unembedding_gradient_norm,muon_applied_update_norm,muon_max_abs_applied_update,train_collapse_detected,generalization_collapse_detected,auxiliary_frozen,scheduled_freeze_step
0,adamw,97,0.3,128,4,512,4.954187393188477,0.010276399552822113,4.965300559997559,0.00941247958689928,19.583447264236742,114.2231513999999,5.734582901000977,nan,nan,nan,nan,nan,0,0,0,
100,adamw,97,0.3,128,4,512,2.028850793838501,0.46314671635627747,8.161829948425293,0.003947168588638306,26.858911751470497,106.14076191295804,7.740657329559326,1.7374395405959973,0.22956363512909753,0.17957094311714172,nan,nan,0,0,0,
200,adamw,97,0.3,128,4,512,0.21225948631763458,0.9436569809913635,17.722335815429688,0.0034917262382805347,34.269308216669195,98.78940943852344,10.673079490661621,0.24415377216422074,0.029556478521342487,0.04421248659491539,nan,nan,0,0,0,
300,adamw,97,0.3,128,4,512,0.07573651522397995,0.9861800074577332,18.02208137512207,0.005161682143807411,35.46116248685618,90.67287447927804,11.115199089050293,0.06036109529847066,0.008669509116729745,0.019598547369241714,nan,nan,0,0,0,
400,adamw,97,0.3,128,4,512,0.0326516330242157,0.997873842716217,17.365720748901367,0.004858053755015135,36.17124101321543,83.30254761101267,11.301117897033691,0.05375711203329485,0.008588170005550764,0.01341074425727129,nan,nan,0,0,0,
500,adamw,97,0.3,128,4,512,0.02230527251958847,0.9996456503868103,16.6086483001709,0.004402611404657364,36.650356302123235,76.69670393102048,11.400121688842773,0.047182008169769016,0.008489279809669407,0.011208618059754372,nan,nan,0,0,0,
600,adamw,97,0.3,128,4,512,0.017727427184581757,1.0,16.145021438598633,0.005161682143807411,37.18026404408384,70.84384946848957,11.49858570098877,0.04455747841792027,0.007374334665036514,0.009736225008964539,nan,nan,0,0,0,
700,adamw,97,0.3,128,4,512,0.015458530746400356,1.0,15.841054916381836,0.005161682143807411,37.740260824643826,65.66325126630974,11.590644836425781,0.03208113007633115,0.006201682755962151,0.008709416724741459,nan,nan,0,0,0,
800,adamw,97,0.3,128,4,512,0.013641581870615482,1.0,15.683106422424316,0.0059207528829574585,38.41515832869524,61.08758818180942,11.678722381591797,0.03469803841692691,0.008060234056148701,0.007838957011699677,nan,nan,0,0,0,
900,adamw,97,0.3,128,4,512,0.012335844337940216,1.0,15.59341049194336,0.00607256731018424,39.14591503238164,57.05009274557372,11.758647918701172,0.03205245780379102,0.007613387266420083,0.0071588000282645226,nan,nan,0,0,0,
1000,adamw,97,0.3,128,4,512,0.01119194459170103,1.0,15.58228588104248,0.005768938921391964,39.842492492563444,53.49857504503485,11.83642578125,0.022395720095072395,0.00688055735097782,0.006550747901201248,nan,nan,0,0,0,
1100,adamw,97,0.3,128,4,512,0.010212996043264866,1.0,15.610625267028809,0.0059207528829574585,40.49291483032421,50.37618290038286,11.9080171585083,0.022972831883818472,0.007128928579817213,0.006027128081768751,nan,nan,0,0,0,
1200,adamw,97,0.3,128,4,512,0.00934288278222084,1.0,15.669528007507324,0.006376195698976517,41.10413633019577,47.63918747080101,11.972543716430664,0.020718373911963888,0.008066915522391952,0.005562053062021732,nan,nan,0,0,0,
1300,adamw,97,0.3,128,4,512,0.008314653299748898,1.0,15.748047828674316,0.006528009660542011,41.98340300501566,45.22380302428294,12.015850067138672,0.015839594349490494,0.006328997537847653,0.005035730078816414,nan,nan,0,0,0,
