run,depth,regime,role,step,checkpoint,baseline_full_accuracy,requested_addition_power_threshold,control,replicate,selected_pair_count,source_pairs,control_pairs,target_selected_power,control_native_power,scale_factor,context,intervention_accuracy
depth4_matched_control,4,control,branch,126200,checkpoints/depth4_matched_freeze_seed_0_from_126200_shared/step_126200.pt,0.9407157897949219,0.9,random_native_addition_subset,5,6,"(38,38)/(75,75)|(36,36)/(77,77)|(39,39)/(74,74)|(37,37)/(76,76)|(9,9)/(104,104)|(2,2)/(111,111)","(21,21)/(92,92)|(38,38)/(75,75)|(32,32)/(81,81)|(31,31)/(82,82)|(26,26)/(87,87)|(29,29)/(84,84)",23884513408.0,12026729302.5625,1.0,addition_only,0.2300885021686554
depth4_matched_control,4,control,branch,126200,checkpoints/depth4_matched_freeze_seed_0_from_126200_shared/step_126200.pt,0.9407157897949219,0.9,equal_power_frequency_relocation,5,6,"(38,38)/(75,75)|(36,36)/(77,77)|(39,39)/(74,74)|(37,37)/(76,76)|(9,9)/(104,104)|(2,2)/(111,111)","(40,40)/(73,73)|(7,7)/(106,106)|(47,47)/(66,66)|(23,23)/(90,90)|(48,48)/(65,65)|(44,44)/(69,69)",23884513408.0,23884513408.0,1.0,addition_only,0.017699114978313446
depth4_matched_control,4,control,branch,126200,checkpoints/depth4_matched_freeze_seed_0_from_126200_shared/step_126200.pt,0.9407157897949219,0.9,random_native_addition_subset,6,6,"(38,38)/(75,75)|(36,36)/(77,77)|(39,39)/(74,74)|(37,37)/(76,76)|(9,9)/(104,104)|(2,2)/(111,111)","(47,47)/(66,66)|(2,2)/(111,111)|(4,4)/(109,109)|(38,38)/(75,75)|(36,36)/(77,77)|(54,54)/(59,59)",23884513408.0,20190449863.5,1.0,addition_only,0.7345132827758789
depth4_matched_control,4,control,branch,126200,checkpoints/depth4_matched_freeze_seed_0_from_126200_shared/step_126200.pt,0.9407157897949219,0.9,equal_power_frequency_relocation,6,6,"(38,38)/(75,75)|(36,36)/(77,77)|(39,39)/(74,74)|(37,37)/(76,76)|(9,9)/(104,104)|(2,2)/(111,111)","(14,14)/(99,99)|(22,22)/(91,91)|(24,24)/(89,89)|(31,31)/(82,82)|(32,32)/(81,81)|(15,15)/(98,98)",23884513408.0,23884513408.0,1.0,addition_only,0.008849557489156723
depth4_matched_control,4,control,branch,126200,checkpoints/depth4_matched_freeze_seed_0_from_126200_shared/step_126200.pt,0.9407157897949219,0.9,random_native_addition_subset,7,6,"(38,38)/(75,75)|(36,36)/(77,77)|(39,39)/(74,74)|(37,37)/(76,76)|(9,9)/(104,104)|(2,2)/(111,111)","(27,27)/(86,86)|(26,26)/(87,87)|(15,15)/(98,98)|(50,50)/(63,63)|(40,40)/(73,73)|(4,4)/(109,109)",23884513408.0,603992247.375,1.0,addition_only,0.03539822995662689
depth4_matched_control,4,control,branch,126200,checkpoints/depth4_matched_freeze_seed_0_from_126200_shared/step_126200.pt,0.9407157897949219,0.9,equal_power_frequency_relocation,7,6,"(38,38)/(75,75)|(36,36)/(77,77)|(39,39)/(74,74)|(37,37)/(76,76)|(9,9)/(104,104)|(2,2)/(111,111)","(51,51)/(62,62)|(53,53)/(60,60)|(42,42)/(71,71)|(35,35)/(78,78)|(26,26)/(87,87)|(23,23)/(90,90)",23884513408.0,23884513408.0,1.0,addition_only,0.008849557489156723
depth4_matched_control,4,control,branch,126200,checkpoints/depth4_matched_freeze_seed_0_from_126200_shared/step_126200.pt,0.9407157897949219,0.9,random_native_addition_subset,8,6,"(38,38)/(75,75)|(36,36)/(77,77)|(39,39)/(74,74)|(37,37)/(76,76)|(9,9)/(104,104)|(2,2)/(111,111)","(39,39)/(74,74)|(46,46)/(67,67)|(14,14)/(99,99)|(19,19)/(94,94)|(11,11)/(102,102)|(48,48)/(65,65)",23884513408.0,1505183588.75,1.0,addition_only,0.02654867246747017
depth4_matched_control,4,control,branch,126200,checkpoints/depth4_matched_freeze_seed_0_from_126200_shared/step_126200.pt,0.9407157897949219,0.9,equal_power_frequency_relocation,8,6,"(38,38)/(75,75)|(36,36)/(77,77)|(39,39)/(74,74)|(37,37)/(76,76)|(9,9)/(104,104)|(2,2)/(111,111)","(51,51)/(62,62)|(33,33)/(80,80)|(23,23)/(90,90)|(56,56)/(57,57)|(16,16)/(97,97)|(54,54)/(59,59)",23884513408.0,23884513408.0,1.0,addition_only,0.02654867246747017
depth4_matched_control,4,control,branch,126200,checkpoints/depth4_matched_freeze_seed_0_from_126200_shared/step_126200.pt,0.9407157897949219,0.9,random_native_addition_subset,9,6,"(38,38)/(75,75)|(36,36)/(77,77)|(39,39)/(74,74)|(37,37)/(76,76)|(9,9)/(104,104)|(2,2)/(111,111)","(25,25)/(88,88)|(53,53)/(60,60)|(55,55)/(58,58)|(6,6)/(107,107)|(23,23)/(90,90)|(42,42)/(71,71)",23884513408.0,7218774.09375,1.0,addition_only,0.008849557489156723
depth4_matched_control,4,control,branch,126200,checkpoints/depth4_matched_freeze_seed_0_from_126200_shared/step_126200.pt,0.9407157897949219,0.9,equal_power_frequency_relocation,9,6,"(38,38)/(75,75)|(36,36)/(77,77)|(39,39)/(74,74)|(37,37)/(76,76)|(9,9)/(104,104)|(2,2)/(111,111)","(56,56)/(57,57)|(30,30)/(83,83)|(13,13)/(100,100)|(26,26)/(87,87)|(2,2)/(111,111)|(49,49)/(64,64)",23884513408.0,23884513408.0,1.0,addition_only,0.008849557489156723
depth4_matched_control,4,control,branch,126200,checkpoints/depth4_matched_freeze_seed_0_from_126200_shared/step_126200.pt,0.9407157897949219,0.9,equal_power_other_family,-1,6,"(38,38)/(75,75)|(36,36)/(77,77)|(39,39)/(74,74)|(37,37)/(76,76)|(9,9)/(104,104)|(2,2)/(111,111)","(38,0)/(75,0)|(36,0)/(77,0)|(37,0)/(76,0)|(9,0)/(104,0)|(39,0)/(74,0)|(41,0)/(72,0)",23884513408.0,1277075344.0,4.324639780323588,a_only_only,0.008849557489156723
