run,depth,regime,role,step,checkpoint,baseline_full_accuracy,family,intervention,retained_pair_count,intervention_accuracy
no_ns_depth1_lr_0p3,1,muon_no_ns,final,23000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_023000.pt,0.9996083974838257,b_only,ablation,6328,0.9302216172218323
no_ns_depth1_lr_0p3,1,muon_no_ns,final,23000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_023000.pt,0.9996083974838257,generic_interaction,sufficiency,6160,0.009867648594081402
no_ns_depth1_lr_0p3,1,muon_no_ns,final,23000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_023000.pt,0.9996083974838257,generic_interaction,ablation,224,0.9920119047164917
no_ns_depth1_lr_0p3,1,muon_no_ns,final,23000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_023000.pt,0.9996083974838257,all_non_addition,sufficiency,6328,0.015114731155335903
no_ns_depth1_lr_0p3,1,muon_no_ns,final,23000,checkpoints/no_ns_depth_1_lr_0p3_seed_0/step_023000.pt,0.9996083974838257,dc_only,sufficiency,0,0.008849557489156723
no_ns_depth1_lr_1,1,muon_no_ns,first_generalized,7000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_007000.pt,0.9961625933647156,addition,sufficiency,56,1.0
no_ns_depth1_lr_1,1,muon_no_ns,first_generalized,7000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_007000.pt,0.9961625933647156,addition,ablation,6328,0.014096640050411224
no_ns_depth1_lr_1,1,muon_no_ns,first_generalized,7000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_007000.pt,0.9961625933647156,subtraction,sufficiency,56,0.008849557489156723
no_ns_depth1_lr_1,1,muon_no_ns,first_generalized,7000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_007000.pt,0.9961625933647156,subtraction,ablation,6328,0.9791682958602905
no_ns_depth1_lr_1,1,muon_no_ns,first_generalized,7000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_007000.pt,0.9961625933647156,a_only,sufficiency,56,0.008849557489156723
no_ns_depth1_lr_1,1,muon_no_ns,first_generalized,7000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_007000.pt,0.9961625933647156,a_only,ablation,6328,0.9905239343643188
no_ns_depth1_lr_1,1,muon_no_ns,first_generalized,7000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_007000.pt,0.9961625933647156,b_only,sufficiency,56,0.008849557489156723
no_ns_depth1_lr_1,1,muon_no_ns,first_generalized,7000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_007000.pt,0.9961625933647156,b_only,ablation,6328,0.9902106523513794
no_ns_depth1_lr_1,1,muon_no_ns,first_generalized,7000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_007000.pt,0.9961625933647156,generic_interaction,sufficiency,6160,0.010102592408657074
no_ns_depth1_lr_1,1,muon_no_ns,first_generalized,7000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_007000.pt,0.9961625933647156,generic_interaction,ablation,224,0.9989818930625916
no_ns_depth1_lr_1,1,muon_no_ns,first_generalized,7000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_007000.pt,0.9961625933647156,all_non_addition,sufficiency,6328,0.014096640050411224
no_ns_depth1_lr_1,1,muon_no_ns,first_generalized,7000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_007000.pt,0.9961625933647156,dc_only,sufficiency,0,0.008849557489156723
no_ns_depth1_lr_1,1,muon_no_ns,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,1.0,addition,sufficiency,56,1.0
no_ns_depth1_lr_1,1,muon_no_ns,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,1.0,addition,ablation,6328,0.011433941312134266
no_ns_depth1_lr_1,1,muon_no_ns,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,1.0,subtraction,sufficiency,56,0.008849557489156723
no_ns_depth1_lr_1,1,muon_no_ns,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,1.0,subtraction,ablation,6328,1.0
no_ns_depth1_lr_1,1,muon_no_ns,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,1.0,a_only,sufficiency,56,0.008849557489156723
no_ns_depth1_lr_1,1,muon_no_ns,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,1.0,a_only,ablation,6328,1.0
no_ns_depth1_lr_1,1,muon_no_ns,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,1.0,b_only,sufficiency,56,0.008849557489156723
no_ns_depth1_lr_1,1,muon_no_ns,maximum_accuracy_reference,8000,checkpoints/no_ns_depth_1_lr_1_seed_0/step_008000.pt,1.0,b_only,ablation,6328,1.0
