step,train_loss,train_accuracy,test_loss,test_accuracy,hidden_parameter_norm,auxiliary_parameter_norm,unembedding_parameter_norm,hidden_gradient_norm,auxiliary_gradient_norm,unembedding_gradient_norm,muon_applied_update_norm,muon_max_abs_applied_update,collapse_detected,unembedding_learning_rate
2600,1.2232178825399842e-08,1.0,20.651721954345703,0.02617742493748665,139.04966049508872,10.966937381533088,7.8927812576293945,2.1067486917935248e-07,6.054599534763102e-07,7.093784006428905e-06,0.2761060593204895,0.004184461664408445,0,0.00025
2700,1.0551421070204015e-08,1.0,21.834766387939453,0.025394339114427567,146.78938941466996,9.922811745863756,7.873093605041504,2.452466488308e-07,8.667385838303305e-07,8.103003892756533e-06,0.27440714551788453,0.004517634864896536,0,0.00025
2800,1.2138802851779928e-08,1.0,22.475141525268555,0.02886228822171688,154.2284743595698,8.978094734292709,7.853455543518066,2.584970501942312e-07,1.0998892142035965e-06,9.332712579634972e-06,0.2752648065124257,0.004520363174378872,0,0.00025
2900,1.2854680875307167e-08,1.0,22.623430252075195,0.0352388396859169,161.32348350480027,8.123322199915357,7.833866119384766,2.7891620150462813e-07,1.4533964624090756e-06,1.0158187251363415e-05,0.273892160459935,0.004381171893328428,0,0.00025
3000,1.3757309957895814e-08,1.0,22.439489364624023,0.04172726348042488,168.02502662737868,7.349930252597537,7.81432580947876,2.9814747655529363e-07,1.8362359588598666e-06,1.1207045645278413e-05,0.27475486323818926,0.004947969689965248,0,0.00025
3100,1.4628814604122908e-08,1.0,22.273523330688477,0.05067680776119232,174.35585493257273,6.650172363058286,7.794834136962891,2.944660817782958e-07,2.133044493275914e-06,1.1986991012236103e-05,0.2752479467177874,0.004764764104038477,0,0.00025
3200,1.7554576459133386e-08,1.0,22.058900833129883,0.06342991441488266,180.28565020259623,6.017039268166777,7.775391101837158,3.0398032943216937e-07,2.502817349795595e-06,1.2922307178087067e-05,0.27550264397733454,0.00472843274474144,0,0.00025
3300,1.6620823828361608e-08,1.0,21.673606872558594,0.08200022578239441,185.794342593045,5.44419154527872,7.7559967041015625,3.0526481653681583e-07,2.958668165393791e-06,1.410458207828924e-05,0.27650994454982775,0.004472405184060335,0,0.00025
3400,1.963996076881358e-08,1.0,20.930299758911133,0.1095200777053833,190.82346645120617,4.925888667741198,7.736650466918945,3.047899068656784e-07,3.424964563406003e-06,1.4730364455317613e-05,0.2768846769768069,0.0043571325950324535,0,0.00025
3500,2.362397744093414e-08,1.0,19.889690399169922,0.14341649413108826,195.38412933309348,4.456937625408128,7.717352390289307,3.128095732938886e-07,3.886827721002104e-06,1.5410969353979453e-05,0.2774456522528275,0.004412671085447073,0,0.00025
3600,2.3904103585437042e-08,1.0,18.83091926574707,0.1772010326385498,199.51742867996364,4.032638431394463,7.6981024742126465,3.569850654798452e-07,4.179746589216477e-06,1.625459481147118e-05,0.27785312003607326,0.004367645364254713,0,0.00025
3700,2.5553736904271318e-08,1.0,17.660276412963867,0.21311108767986298,203.27542634780227,3.6487414703022014,7.678900718688965,2.93886530298767e-07,4.499552636120434e-06,1.5845087546040304e-05,0.2792106812648498,0.0048361653462052345,0,0.00025
3800,2.7701371863031454e-08,1.0,16.21091651916504,0.25573331117630005,206.68325334281826,3.3013993540102713,7.659747123718262,2.8250169102346365e-07,5.1829597847911305e-06,1.579330455570016e-05,0.2791506715474679,0.004705603234469891,0,0.00025
3900,2.857287562108013e-08,1.0,14.756732940673828,0.28123950958251953,209.72505644239686,2.9871320570897293,7.640641212463379,2.810199104592771e-07,5.3976624111000356e-06,1.5547493603662588e-05,0.27971332999499854,0.004464959725737572,0,0.00025
4000,2.981787972089478e-08,1.0,13.320512771606445,0.3018234670162201,212.49936522881742,2.702790692193345,7.62158203125,2.654940512144841e-07,5.807308888377576e-06,1.5319939848268405e-05,0.27949769488953335,0.004745678976178169,0,0.00025
4100,2.86040009456201e-08,1.0,11.967689514160156,0.32699406147003174,215.04078657468486,2.4455258605585994,7.602571487426758,2.534596253603937e-07,6.091708928338506e-06,1.4602688679588027e-05,0.2801205901742208,0.005021686665713787,0,0.00025
4200,2.7888122033914442e-08,1.0,10.74441909790039,0.3533952236175537,217.488715232973,2.2127598599774148,7.583608150482178,2.4269550854286636e-07,6.8810247877707924e-06,1.3952759218227584e-05,0.2818715076521314,0.004788639023900032,0,0.00025
4300,2.7701371863031454e-08,1.0,9.616076469421387,0.3827050030231476,219.87792391239662,2.002160297700883,7.56469202041626,2.2499018223981385e-07,6.942086395164385e-06,1.3268693692225497e-05,0.28411143395661,0.0048497142270207405,0,0.00025
4400,2.7701371863031454e-08,1.0,8.59406852722168,0.41201475262641907,222.17221041680224,1.8116168965673312,7.545823097229004,2.2250523278226308e-07,7.708262829319953e-06,1.2711502677120734e-05,0.28392421660475137,0.004843087401241064,0,0.00025
4500,2.5398110281571462e-08,1.0,7.669629096984863,0.44993847608566284,224.34037332602415,1.6392198598020806,7.52700138092041,1.9243090938754473e-07,7.648515485874456e-06,1.1802226254076231e-05,0.28446643650645015,0.004647056106477976,0,0.00025
4600,2.533586140884836e-08,1.0,6.797080039978027,0.4886452555656433,226.2345573042746,1.483242383470937,7.508225917816162,1.8800295726647754e-07,8.00858530110052e-06,1.102030000765808e-05,0.28173393014555664,0.004697452299296856,0,0.00025
4700,2.536698673338833e-08,1.0,5.967765808105469,0.5343998074531555,227.8040895835759,1.3421214285247793,7.489498138427734,1.6489760634213275e-07,8.423410766631984e-06,1.0036737876362167e-05,0.27898315180144323,0.004436200950294733,0,0.00025
4800,2.415310618175681e-08,1.0,5.23892068862915,0.5740015506744385,229.22289972462588,1.214443462718984,7.470816135406494,1.4775727951968346e-07,8.319021959125696e-06,9.11006372916745e-06,0.2795500131977739,0.004674568772315979,0,0.00025
4900,2.3966354234516984e-08,1.0,4.663942813873291,0.6177424788475037,230.94631865055317,1.0989323253815828,7.452181816101074,1.3540797560015162e-07,8.34862229859726e-06,8.35936407383997e-06,0.28326015355641665,0.0046838074922561646,0,0.00025
5000,2.6269615815976977e-08,1.0,4.209892272949219,0.6500726938247681,233.06906015914905,0.9944339881952504,7.433593273162842,1.3041441132816891e-07,8.951660445526916e-06,8.187970706785563e-06,0.2842757879942787,0.004653862211853266,0,0.00025
5100,2.6238490491437005e-08,1.0,3.807157278060913,0.6800537109375,235.39282852647432,0.899903675698816,7.415051460266113,1.1478896226439394e-07,9.195580525366694e-06,7.62940999265993e-06,0.2862263656773505,0.004771719686686993,0,0.00025
5200,2.6020613219657207e-08,1.0,3.415597677230835,0.7081329226493835,237.79697929130435,0.8143948957412586,7.396555423736572,1.0655393773099924e-07,9.177876845549559e-06,7.264791292982409e-06,0.28734882924215355,0.00494903651997447,0,0.00025
5300,2.8697376919240014e-08,1.0,3.028012752532959,0.735429048538208,240.20723787559513,0.7370510484107149,7.378105640411377,9.629407862998178e-08,9.23750241720523e-06,6.596399998670677e-06,0.2890142391664914,0.004777939058840275,0,0.00025
5400,3.028475958899435e-08,1.0,2.699739694595337,0.7583622336387634,242.91373453402505,0.6671012330817069,7.359702110290527,8.79519446176358e-08,9.199507957122651e-06,6.0528514040925074e-06,0.2951832270618569,0.005008600186556578,0,0.00025
5500,3.330389830580316e-08,1.0,2.4674036502838135,0.7761494517326355,246.3063607996099,0.6038608688688555,7.341344356536865,7.953144791396776e-08,8.389440681395808e-06,5.742067060054978e-06,0.3013738071475759,0.004965227097272873,0,0.00025
5600,9.826205626950468e-08,1.0,2.2853944301605225,0.7547824382781982,248.5419590558307,0.5468062840770572,7.323032855987549,8.815668500133334e-08,6.064353239653755e-06,2.760917595878709e-06,0.26365074704190905,0.005080780480057001,0,0.00025
5700,2.2036596192265279e-07,1.0,1.9876362085342407,0.726032018661499,246.85927406438398,0.49626720683523645,7.304766654968262,1.4938152313855828e-07,1.3908103248011169e-05,2.221502199972747e-06,0.2728938946737062,0.005206506233662367,0,0.00025
5800,3.1576448122905276e-07,1.0,1.7725104093551636,0.7060073614120483,247.3235616069887,0.45217450278308613,7.286546230316162,2.096576012696249e-07,2.2028187075223605e-05,1.6970169554042513e-06,0.28073596428165837,0.005508285481482744,0,0.00025
5900,4.202204593184433e-07,1.0,1.5915502309799194,0.7029868960380554,248.43253671128127,0.4141714364648535,7.268372058868408,2.2056161607699307e-07,3.0054298823394893e-05,1.6882780755622662e-06,0.28431431180573624,0.005812587682157755,0,0.00025
6000,4.992160143046931e-07,1.0,1.3927572965621948,0.7192079424858093,249.9927128764401,0.38186766079355966,7.250243186950684,2.3173710658064304e-07,3.496059868209811e-05,1.769338609847182e-06,0.28593974707756115,0.005809375084936619,0,0.00025
6100,5.434759486888652e-07,1.0,1.1946477890014648,0.7387850880622864,251.75508925561334,0.354570347935389,7.2321600914001465,2.4604959274093864e-07,3.9799132615435705e-05,1.8649775483936537e-06,0.2854429223364816,0.005647295620292425,0,0.00025
6200,5.645164264933555e-07,1.0,1.0120550394058228,0.7673117518424988,253.50304816501276,0.3315689850697982,7.214122295379639,2.397549316418625e-07,4.258034453338829e-05,1.9089857232756913e-06,0.2835161469266544,0.0054992614313960075,0,0.00025
6300,5.728268774873868e-07,1.0,0.8510127067565918,0.7985233068466187,255.05986997535598,0.3123545886379498,7.19612979888916,2.3795301142399105e-07,4.5509491318933625e-05,1.958272150659468e-06,0.28179645714301066,0.005526515189558268,0,0.00025
6400,5.750678724325553e-07,1.0,0.7103768587112427,0.8272737264633179,256.3915636837686,0.296441377972973,7.178182601928711,2.3473670087248903e-07,4.738584556679268e-05,1.9671790596476058e-06,0.2799003907653685,0.005589102394878864,0,0.00025
6500,5.701500640498125e-07,1.0,0.5913995504379272,0.8511019349098206,257.47907265544893,0.28343518976126036,7.160279750823975,2.3029831954922252e-07,4.789306017012481e-05,1.9486712972138776e-06,0.2776295771828565,0.005455824080854654,0,0.00025
6600,5.627422865472909e-07,1.0,0.49181923270225525,0.8781743049621582,258.29407938544784,0.27296187698470914,7.142422199249268,2.2503677706568988e-07,5.1733424085392726e-05,1.937818296937621e-06,0.27508789653892224,0.005316087976098061,0,0.00025
6700,5.515994985216821e-07,1.0,0.407298743724823,0.8987582325935364,258.83170425205435,0.26469018020113527,7.124609470367432,2.1884115380590065e-07,5.366581662783352e-05,1.91144476957561e-06,0.27263341963198984,0.005098401103168726,0,0.00025
6800,5.403323370956059e-07,1.0,0.33602505922317505,0.9167692065238953,259.0921931372092,0.2583232201058012,7.106841087341309,2.2123522222019317e-07,5.848287915362855e-05,1.9027413600269938e-06,0.2698648531607908,0.004807192832231522,0,0.00025
6900,5.297808911564061e-07,1.0,0.2776445746421814,0.9331021308898926,259.08343565941937,0.2536032956357637,7.089117527008057,2.1216424804888983e-07,5.8916636718005675e-05,1.87673470009031e-06,0.2668742642526022,0.0047173635102808475,0,0.00025
7000,5.144050305716519e-07,1.0,0.229236900806427,0.9460789561271667,258.82911969676644,0.250293301259244,7.071437835693359,2.0517023537258992e-07,5.409181524057924e-05,1.8359207842877368e-06,0.26400760872496865,0.004630256909877062,0,0.00025
7100,5.035112735640723e-07,1.0,0.18859344720840454,0.9561471939086914,258.3508344352466,0.24815130244381284,7.053802490234375,2.0180898486147306e-07,5.71018084887479e-05,1.8130838270735694e-06,0.26154274822441276,0.0044686198234558105,0,0.00025
7200,4.91154594328691e-07,1.0,0.15404170751571655,0.9650967717170715,257.6953320573308,0.24696624678436957,7.0362114906311035,1.967455765681165e-07,6.151478433376019e-05,1.7829845546657452e-06,0.25925174992766636,0.004409293178468943,0,0.00025
7300,4.7459602114940935e-07,1.0,0.1261688619852066,0.972815752029419,256.9446293153482,0.24655668608127396,7.018664360046387,1.8946814888247388e-07,6.32097501953723e-05,1.735460045892978e-06,0.25804547129555544,0.00442405603826046,0,0.00025
7400,4.5688582872571715e-07,1.0,0.10266776382923126,0.9778499007225037,256.17865709657787,0.2466388770806728,7.001161575317383,1.8151714053089789e-07,5.878916165629431e-05,1.672700022936624e-06,0.2566338475172487,0.004400509409606457,0,0.00025
7500,4.400782529501157e-07,1.0,0.08293807506561279,0.9818771481513977,255.41971831603823,0.24706918754164775,6.983702182769775,1.7657905479380534e-07,5.9465168471024255e-05,1.6469643924210686e-06,0.256320404641038,0.004448215942829847,0,0.00025
7600,4.2330179894634057e-07,1.0,0.06746398657560349,0.984785795211792,254.68604624533043,0.24769153438092795,6.966286659240723,1.7338895874561044e-07,6.758785098529813e-05,1.596754600541317e-06,0.2557552579374287,0.004509100690484047,0,0.00025
7700,4.0020694314080174e-07,1.0,0.05511397495865822,0.9883655905723572,253.97328452454894,0.2484549026353687,6.948914527893066,1.655657369244198e-07,6.23110760224536e-05,1.5419559531437699e-06,0.25544544516605927,0.004582424648106098,0,0.00025
7800,3.8031802773730305e-07,1.0,0.04540674760937691,0.9917216897010803,253.36463421842458,0.24918575260386225,6.931585788726807,1.5622812169875073e-07,5.688423767419598e-05,1.4829842029939755e-06,0.2559332790809878,0.004522220231592655,0,0.00025
7900,3.551377858457272e-07,1.0,0.03740386664867401,0.9935115575790405,252.86907087259107,0.24968708660198813,6.914299964904785,1.445345439570057e-07,4.304190256372465e-05,1.4334599427456851e-06,0.2564672714474464,0.004471502732485533,0,0.00025
8000,3.326654507418425e-07,1.0,0.030548959970474243,0.9948540329933167,252.4967986945075,0.24978177388220305,6.89705753326416,1.372478241850696e-07,4.6186737713620004e-05,1.3792083564112545e-06,0.2578940312831489,0.0044580320827662945,0,0.00025
8100,3.1374136710837774e-07,1.0,0.025302186608314514,0.996196448802948,252.2036482866023,0.2496244494367385,6.879858016967773,1.3173216978088315e-07,4.409203448101167e-05,1.3372451803661534e-06,0.2574598249245098,0.004658653400838375,0,0.00025
8200,2.900862625665468e-07,1.0,0.02089654467999935,0.9966439008712769,251.93875657003787,0.2491925416828356,6.862701416015625,1.1973998717285477e-07,3.903412990590734e-05,1.308006858380395e-06,0.2584927094358645,0.004394471645355225,0,0.00025
8300,2.6783177986544615e-07,1.0,0.017057113349437714,0.9977626204490662,251.79351944556294,0.24821263617993816,6.845587253570557,1.0683033999118984e-07,3.505534312781862e-05,1.2619061635632534e-06,0.25911299358557016,0.004437541123479605,0,0.00025
8400,2.4834744749568927e-07,1.0,0.013738665729761124,0.998210072517395,251.776783080875,0.24669715646649823,6.828516006469727,1.0139426634336382e-07,4.0711375299000844e-05,1.2141521210651263e-06,0.2608044474696726,0.004508395679295063,0,0.00025
8500,2.3029488716019841e-07,1.0,0.010930080898106098,0.9985457062721252,251.85352214825875,0.2446935705832467,6.811487197875977,9.135475523881975e-08,3.56413815070083e-05,1.1768300964831724e-06,0.26059303216752006,0.004423585254698992,0,0.00025
8600,2.1669319494321826e-07,1.0,0.008897273801267147,0.9986575841903687,251.86067057343942,0.24287940783698628,6.794500350952148,8.526305077036083e-08,3.180486330384004e-05,1.1394145076337736e-06,0.2589132094144702,0.004531725309789181,0,0.00025
8700,2.133628100864371e-07,1.0,0.007435014471411705,0.9989931583404541,251.75232236806337,0.24179541290105355,6.777556419372559,8.583293102583559e-08,3.742780745088722e-05,1.1247653901591548e-06,0.256950127711303,0.00452860863879323,0,0.00025
8800,2.0533252609311603e-07,1.0,0.006216161884367466,0.9994406700134277,251.51054289159543,0.24130541325382102,6.760654449462891,8.457133915442514e-08,4.176672236308768e-05,1.1022731314369594e-06,0.2561404397204112,0.004439858719706535,0,0.00025
8900,2.0066374872840242e-07,1.0,0.005171495024114847,0.9994406700134277,251.22687412433112,0.24112230599880144,6.743794918060303,8.156891408738659e-08,4.192340419372828e-05,1.1028147355318652e-06,0.2548519046690299,0.004431808367371559,0,0.00025
9000,1.9029907605272456e-07,1.0,0.004363083280622959,0.9994406700134277,250.87870582290628,0.24151239289966112,6.726977825164795,7.74244098396885e-08,3.824048322535197e-05,1.0576562772257603e-06,0.25294226382923235,0.0044991979375481606,0,0.00025
9100,1.87746820756729e-07,1.0,0.003748398507013917,0.9995525479316711,250.4346025400681,0.24254123957924623,6.710202693939209,7.749474126368475e-08,3.948355468795164e-05,1.0611347533995286e-06,0.2511751012239862,0.004412094131112099,0,0.00025
9200,1.8815144642303494e-07,1.0,0.0032424035016447306,0.9995525479316711,249.95049342238093,0.24410862999169908,6.693469524383545,7.432168552837933e-08,3.216178238199862e-05,1.0749648708952009e-06,0.25017479995996916,0.004363680258393288,0,0.00025
9300,1.8273567548021674e-07,1.0,0.002830843674018979,0.9995525479316711,249.46967898605828,0.24611653895964147,6.676778316497803,7.646543898478055e-08,4.0678626333745555e-05,1.0626918083289638e-06,0.2499994121658579,0.004396792035549879,0,0.00025
9400,1.7940527641258086e-07,1.0,0.0025168813299387693,0.9995525479316711,248.9703427102908,0.24847084160927962,6.660129547119141,7.508983223861445e-08,3.968607207730521e-05,1.0529098517508828e-06,0.24910049610522506,0.004422206897288561,0,0.00025
9500,1.7498551585504174e-07,1.0,0.002259177388623357,0.9995525479316711,248.43012459595784,0.2511185563463476,6.643521785736084,7.367492379171336e-08,3.8929899333432546e-05,1.0598274684525677e-06,0.2477314666458912,0.004482134710997343,0,0.00025
9600,1.7243324634819146e-07,1.0,0.0020457205828279257,0.9995525479316711,247.868638747804,0.2539907760905494,6.626955509185791,7.075549938197128e-08,3.6018102155831794e-05,1.0411289395051426e-06,0.2476190029887345,0.004372120834887028,0,0.00025
9700,1.6574134065194812e-07,1.0,0.001816620584577322,0.9995525479316711,247.2927032624796,0.25695758040616506,6.61043119430542,7.082570941214636e-08,3.916188652223029e-05,1.0130565897270571e-06,0.24721856002966405,0.004325754940509796,0,0.00025
9800,1.644029623548704e-07,1.0,0.0016276071546599269,0.9995525479316711,246.73671737416893,0.26006776745562893,6.593947887420654,6.637442183573636e-08,3.088335260298565e-05,1.004868636300671e-06,0.24661161990195055,0.004535163287073374,0,0.00025
9900,1.5777331441313436e-07,1.0,0.0014849199214950204,0.9994406700134277,246.23158660562166,0.2633065960251559,6.577506065368652,6.669635703407456e-08,3.494793085308168e-05,1.0029381201093202e-06,0.24689345742941818,0.004561932757496834,0,0.00025
10000,1.5322903834658064e-07,1.0,0.001346864621154964,0.9995525479316711,245.7083658201473,0.2666369093749805,6.561105728149414,6.631183725366087e-08,3.336405076861074e-05,1.0045878298114985e-06,0.24540586234688636,0.004744327161461115,0,0.00025
10100,1.4905826617450657e-07,1.0,0.0012112051481381059,0.9997762441635132,245.17315546258172,0.27000671492459966,6.544746398925781,6.092304273979621e-08,2.8051225960254844e-05,9.840770189839532e-07,0.24516378682059345,0.004675224423408508,0,0.00025
10200,1.4557225824773923e-07,1.0,0.0011049415916204453,0.9997762441635132,244.67226147366893,0.27329192645168077,6.528427600860596,6.368220926866857e-08,3.240965232696745e-05,9.974252179745235e-07,0.24483750163812573,0.0048421286046504974,0,0.00025
10300,1.3604795867649955e-07,1.0,0.0009975357679650187,1.0,244.2004492117857,0.27648892549988285,6.512150287628174,5.867538428947424e-08,2.7151324373986382e-05,9.680551329438458e-07,0.2445873832912613,0.00468131247907877,0,0.00025
10400,1.371995921317648e-07,1.0,0.0009013134404085577,1.0,243.7814751816707,0.27976612616836927,6.495913505554199,5.890590011179346e-08,2.6432862148105932e-05,9.752667438078788e-07,0.24436574582184514,0.004579557571560144,0,0.00025
10500,1.2920042991027003e-07,1.0,0.0008115381351672113,1.0,243.40485767592259,0.2831388353747907,6.479717254638672,6.087269771703092e-08,3.0102075735965104e-05,9.411864994035568e-07,0.24485484425905615,0.004696465563029051,0,0.00025
10600,1.2913817215576273e-07,1.0,0.0007100214133970439,1.0,243.07437546483507,0.28649944553585854,6.46356201171875,5.585202822541631e-08,2.417050752898367e-05,9.846895636655972e-07,0.2445498410334887,0.004661661107093096,0,0.00025
10700,1.2615018363248964e-07,1.0,0.0006044367328286171,1.0,242.78497343536327,0.28980557401598017,6.447447299957275,5.6048453567227666e-08,2.611820109671271e-05,9.588965212969924e-07,0.2447802290529795,0.004659641534090042,0,0.00025
10800,1.202364074970319e-07,1.0,0.0005054508801549673,1.0,242.5672556397759,0.2929647700685459,6.43137264251709,5.250625548902504e-08,2.1396579284867094e-05,9.53203027620475e-07,0.2458019642544391,0.0046057505533099174,0,0.00025
10900,1.1491400186969258e-07,1.0,0.0004154272610321641,1.0,242.47880853880775,0.2957845839120903,6.415339469909668,5.2963239404521656e-08,2.2176413080196404e-05,9.939670917447074e-07,0.24700874184854765,0.0047587379813194275,0,0.00025
11000,1.0819097440162295e-07,1.0,0.0003530026297084987,1.0,242.46405829488657,0.29857537423089975,6.399345397949219,5.382555665763435e-08,2.3826529397670668e-05,1.0159334351556026e-06,0.24787166685950757,0.004703788552433252,0,0.00025
11100,1.0719497112177123e-07,1.0,0.0003011631779372692,1.0,242.4967074879911,0.3014220702136686,6.383391380310059,5.4683445731539396e-08,1.9354906403826518e-05,1.073780140359304e-06,0.24736906013641446,0.0047289649955928326,0,0.00025
11200,1.0140569628447338e-07,1.0,0.0002654881973285228,1.0,242.54368875222474,0.30430164106022756,6.367477893829346,5.256974424721385e-08,2.0303272821150642e-05,1.1468551974758157e-06,0.24859881734075598,0.004670940339565277,0,0.00025
11300,9.894680630395669e-08,1.0,0.00023840022913645953,1.0,242.66891345010913,0.3069708558945716,6.351604461669922,4.951101187388029e-08,1.4816327382149119e-05,1.2620126881301985e-06,0.24833460728265427,0.00476877810433507,0,0.00025
11400,9.213039930955347e-08,1.0,0.00022021884797140956,1.0,242.76550698839162,0.30945870955209465,6.335770130157471,5.376679237733576e-08,1.898124190845298e-05,1.3417511581792496e-06,0.24867604307657556,0.004694252274930477,0,0.00025
