step,train_loss,train_accuracy,test_loss,test_accuracy
40200,5.475729631143622e-05,1.0,0.0005441419198177755,1.0
40300,5.169293217477389e-05,1.0,0.0005491296760737896,1.0
40400,4.889799311058596e-05,1.0,0.0005668119410984218,1.0
40500,4.6304467105073854e-05,1.0,0.0005932215135544538,1.0
40600,4.38737370132003e-05,1.0,0.0006329676834866405,1.0
40700,4.162442564847879e-05,1.0,0.0006833949591964483,1.0
40800,3.955284773837775e-05,1.0,0.0007339303265325725,1.0
40900,3.766312511288561e-05,1.0,0.0007875324808992445,1.0
41000,3.591313725337386e-05,1.0,0.0008370595169253647,1.0
41100,3.4739598049782217e-05,1.0,0.0008410095470026135,1.0
41200,3.3448308386141434e-05,1.0,0.0008131557842716575,1.0
41300,3.2004230888560414e-05,1.0,0.0008115972159430385,1.0
41400,3.079632006119937e-05,1.0,0.0008137462427839637,1.0
41500,2.9432505471049808e-05,1.0,0.0008177352137863636,1.0
41600,2.8340928110992536e-05,1.0,0.000831546843983233,1.0
41700,2.7108109861728735e-05,1.0,0.0008248123340308666,1.0
41800,2.587186281743925e-05,1.0,0.0008560570422559977,1.0
41900,2.4688371922820807e-05,1.0,0.0008893127087503672,1.0
42000,2.354546268179547e-05,1.0,0.0009014954557642341,1.0
42100,2.2895656002219766e-05,1.0,0.000907844805624336,1.0
42200,2.1923709937254898e-05,1.0,0.0009081076132133603,1.0
42300,2.1016130631323904e-05,1.0,0.0009312358452007174,1.0
42400,2.0019126168335788e-05,1.0,0.0009396864916197956,1.0
42500,1.905047429318074e-05,1.0,0.0009732799371704459,1.0
42600,1.8104296032106504e-05,1.0,0.0010234200162813067,0.9995525479316711
42700,1.728024653857574e-05,1.0,0.0010416796430945396,0.9995525479316711
42800,1.6395473721786402e-05,1.0,0.0010354084661230445,0.9995525479316711
42900,1.5497844287892804e-05,1.0,0.001013515517115593,0.9995525479316711
43000,1.4674697013106197e-05,1.0,0.0009964491473510861,0.9993287920951843
43100,1.39355825012899e-05,1.0,0.0009960823226720095,0.9995525479316711
43200,1.3239357940619811e-05,1.0,0.0009682127274572849,0.9995525479316711
43300,1.258250449609477e-05,1.0,0.0009350446634925902,0.9995525479316711
43400,1.2003213669231627e-05,1.0,0.0009299027733504772,0.9995525479316711
43500,1.1436839486123063e-05,1.0,0.0009445272153243423,0.9995525479316711
43600,1.0859071153390687e-05,1.0,0.0009803023422136903,0.9995525479316711
43700,1.030016483127838e-05,1.0,0.001026807469315827,0.9995525479316711
43800,9.881910955300555e-06,1.0,0.0010473068105056882,0.9995525479316711
43900,9.441653674002737e-06,1.0,0.00107707385905087,0.9995525479316711
44000,8.939424333220813e-06,1.0,0.0011367164552211761,0.9995525479316711
44100,8.520890332874842e-06,1.0,0.0011951245833188295,0.9995525479316711
44200,8.107770554488525e-06,1.0,0.0012701830128207803,0.9995525479316711
44300,7.593371265102178e-06,1.0,0.001297680428251624,0.9995525479316711
44400,6.398332971002674e-06,1.0,0.001245466060936451,0.9995525479316711
44500,4.805393018614268e-06,1.0,0.001072621438652277,0.9997762441635132
44600,5.009199412597809e-06,1.0,0.0010427340166643262,0.9997762441635132
44700,4.977140633855015e-06,1.0,0.001046501798555255,0.9997762441635132
44800,4.8580568545730785e-06,1.0,0.001048767939209938,0.9997762441635132
44900,4.722912308352534e-06,1.0,0.0010694083757698536,0.9997762441635132
45000,4.609804364008596e-06,1.0,0.0011072688503190875,0.9997762441635132
45100,4.538248504104558e-06,1.0,0.001130056451074779,0.9997762441635132
45200,4.461400749278255e-06,1.0,0.001152692479081452,0.9995525479316711
45300,4.349506980361184e-06,1.0,0.0011803372763097286,0.9995525479316711
45400,4.242686372890603e-06,1.0,0.0012354025384411216,0.9995525479316711
45500,4.126496151002357e-06,1.0,0.0012919605942443013,0.9995525479316711
45600,4.004082256869879e-06,1.0,0.0013230576878413558,0.9995525479316711
45700,3.87385534850182e-06,1.0,0.0013273450313135982,0.9995525479316711
45800,3.7401739518827526e-06,1.0,0.001324868993833661,0.9995525479316711
45900,3.614210982050281e-06,1.0,0.0013069071574136615,0.9995525479316711
46000,3.4840772968891542e-06,1.0,0.0012661999789997935,0.9995525479316711
46100,3.3601688755879877e-06,1.0,0.0012183523504063487,0.9997762441635132
46200,3.234610630897805e-06,1.0,0.0011653103865683079,0.9997762441635132
46300,3.1146548735705437e-06,1.0,0.0011172096710652113,0.9997762441635132
46400,3.0013598006917164e-06,1.0,0.0010652457131072879,0.9997762441635132
46500,2.9052148420305457e-06,1.0,0.000981396296992898,0.9997762441635132
46600,2.8128667963756016e-06,1.0,0.0009178475593216717,0.9997762441635132
46700,2.7226039946981473e-06,1.0,0.0008406940614804626,0.9997762441635132
46800,2.630443077578093e-06,1.0,0.0007914485759101808,0.9997762441635132
46900,2.537130285418243e-06,1.0,0.0007389268139377236,0.9997762441635132
47000,2.449886551403324e-06,1.0,0.0006881242152303457,0.9997762441635132
47100,2.35567131312564e-06,1.0,0.0006332286284305155,0.9997762441635132
47200,2.1621979158226168e-06,1.0,0.0005786438123323023,0.9997762441635132
47300,2.0922602743667085e-06,1.0,0.000550719618331641,0.9997762441635132
47400,2.0177465103188297e-06,1.0,0.0005081901326775551,0.9997762441635132
47500,1.9445715224719606e-06,1.0,0.00047713599633425474,0.9997762441635132
47600,1.8618724197949632e-06,1.0,0.00046915875282138586,1.0
47700,1.6935790654315497e-06,1.0,0.0004187110753264278,1.0
47800,1.6264735904769623e-06,1.0,0.0003945982316508889,1.0
47900,1.5591811006743228e-06,1.0,0.0003727722796611488,1.0
48000,1.4419018725675414e-06,1.0,0.0003420053981244564,1.0
48100,1.3576151332017616e-06,1.0,0.00029328372329473495,1.0
48200,1.3016522188991075e-06,1.0,0.0002694047288969159,1.0
48300,1.2478058124543168e-06,1.0,0.00026049462030641735,1.0
48400,1.1903800896106986e-06,1.0,0.0002579974243417382,1.0
48500,1.0994326657964848e-06,1.0,0.00025897007435560226,1.0
48600,1.063234094544896e-06,1.0,0.0002871908654924482,1.0
48700,1.0256349014525767e-06,1.0,0.0003231237642467022,1.0
48800,9.890628689390724e-07,1.0,0.00036734508466906846,1.0
48900,9.036244819071726e-07,1.0,0.000383116741431877,1.0
49000,8.651539360471361e-07,1.0,0.0004124128317926079,1.0
49100,7.966474981913052e-07,1.0,0.00041601250995881855,1.0
49200,7.582080456813856e-07,1.0,0.0003972825070377439,1.0
49300,7.146951475078822e-07,1.0,0.0003833966329693794,1.0
49400,6.663889280389412e-07,1.0,0.0003764047287404537,1.0
49500,6.29910346106044e-07,1.0,0.00036033164360560477,1.0
49600,5.893231787013065e-07,1.0,0.00029143402935005724,1.0
49700,5.686871986654296e-07,1.0,0.0002413364127278328,1.0
49800,5.23929259088618e-07,1.0,0.00019054493168368936,1.0
49900,5.002742113902059e-07,1.0,0.0001665190648054704,1.0
50000,4.6911799245208385e-07,1.0,0.0001384385977871716,1.0
50100,4.4378214170137653e-07,1.0,9.981641051126644e-05,1.0
50200,4.2239915387654037e-07,1.0,7.025078957667574e-05,1.0
50300,4.050002075928205e-07,1.0,5.333244916982949e-05,1.0
50400,3.8607612395935575e-07,1.0,4.460717900656164e-05,1.0
50500,3.707937423769181e-07,1.0,3.936711073038168e-05,1.0
50600,3.595886823859473e-07,1.0,3.328756065457128e-05,1.0
50700,3.3780108310565993e-07,1.0,2.691932604648173e-05,1.0
50800,3.2142926897904545e-07,1.0,2.0125115042901598e-05,1.0
50900,2.9970391324241064e-07,1.0,1.525182233308442e-05,1.0
51000,2.784143191547628e-07,1.0,1.190751663671108e-05,1.0
51100,2.5849422513601894e-07,1.0,9.389662409375887e-06,1.0
51200,2.4000593157325056e-07,1.0,7.328903393499786e-06,1.0
51300,2.250036175155401e-07,1.0,5.810215498058824e-06,1.0
51400,2.1143304707038624e-07,1.0,4.551274741970701e-06,1.0
51500,1.9885850122136617e-07,1.0,3.5420380299910903e-06,1.0
51600,1.8485218333808007e-07,1.0,2.777718464130885e-06,1.0
51700,1.6894723842142412e-07,1.0,2.039332684944384e-06,1.0
51800,1.5911169271021208e-07,1.0,1.6591900475759758e-06,1.0
51900,1.5568792832709732e-07,1.0,1.513582787993073e-06,1.0
52000,1.527621549257674e-07,1.0,1.5115818996491726e-06,1.0
52100,1.5842694267576007e-07,1.0,1.6285628134937724e-06,1.0
52200,1.650565906174961e-07,1.0,1.997910430873162e-06,1.0
52300,16.376373291015625,0.3485639691352844,24.68950843811035,0.24398702383041382
52400,0.0019466397352516651,1.0,1.391862392425537,0.8207853436470032
52500,1.584133497090079e-05,1.0,0.5205284953117371,0.9199015498161316
52600,2.385429240803205e-07,1.0,0.16480304300785065,0.9653205275535583
52700,6.601641189263319e-08,1.0,0.06329318881034851,0.9816534519195557
52800,1.0209044631892539e-07,1.0,0.05260373279452324,0.9843382835388184
52900,1.3041430690918787e-07,1.0,0.06420764327049255,0.9821009039878845
53000,1.5705742839600134e-07,1.0,0.0807478278875351,0.9770668148994446
53100,2.063907800220477e-07,1.0,0.08286511152982712,0.9746056795120239
53200,3.1548430001748784e-07,1.0,0.08038311451673508,0.9746056795120239
53300,6.355127766255464e-07,1.0,0.08439724892377853,0.9740462899208069
53400,1.736406716190686e-06,1.0,0.10204876214265823,0.9690122008323669
53500,3.936445864383131e-06,1.0,0.11814370006322861,0.9643136858940125
53600,7.850895599403884e-06,1.0,0.1282256543636322,0.9612932205200195
53700,1.275698195968289e-05,1.0,0.1221097931265831,0.9649848937988281
53800,1.7216063497471623e-05,1.0,0.10961920022964478,0.9694596529006958
53900,2.0709214368253015e-05,1.0,0.09355200082063675,0.9723682999610901
54000,2.2662572519038804e-05,1.0,0.07638785243034363,0.9798635244369507
54100,2.1409949113149196e-05,1.0,0.05977790802717209,0.9838908314704895
54200,2.0561597921187058e-05,1.0,0.046739671379327774,0.9887012243270874
54300,1.813300150388386e-05,1.0,0.03604188933968544,0.9918335676193237
54400,1.5386674931505695e-05,1.0,0.02728022076189518,0.9935115575790405
54500,1.4151903997117188e-05,1.0,0.020728912204504013,0.9942946434020996
54600,1.2718401194433682e-05,1.0,0.01577644981443882,0.9957489371299744
54700,1.1578367775655352e-05,1.0,0.012087685987353325,0.9966439008712769
54800,1.070983398676617e-05,1.0,0.009441656060516834,0.9977626204490662
54900,1.0000688234867994e-05,1.0,0.007629817817360163,0.998210072517395
55000,9.37582808546722e-06,1.0,0.006095349323004484,0.9988812804222107
55100,8.765222446527332e-06,1.0,0.004785954486578703,0.9993287920951843
55200,8.220383278967347e-06,1.0,0.003744636895135045,0.9993287920951843
55300,7.754756552458275e-06,1.0,0.002906334586441517,0.9995525479316711
55400,7.338897830777569e-06,1.0,0.0021783336997032166,0.9995525479316711
55500,6.883447895233985e-06,1.0,0.0016551994485780597,0.9995525479316711
55600,6.444868176913587e-06,1.0,0.0012705913977697492,0.9995525479316711
55700,6.064023637009086e-06,1.0,0.000976493232883513,1.0
55800,5.693824277841486e-06,1.0,0.0007409986574202776,1.0
55900,5.33585671291803e-06,1.0,0.0005491197225637734,1.0
56000,5.018195679440396e-06,1.0,0.0004343870095908642,1.0
56100,4.713980615633773e-06,1.0,0.0003386499301996082,1.0
56200,4.425608040037332e-06,1.0,0.0002667774970177561,1.0
56300,4.138698386668693e-06,1.0,0.00021604578068945557,1.0
56400,3.854029273497872e-06,1.0,0.00018304215336684138,1.0
56500,3.5740288240049267e-06,1.0,0.00015905557665973902,1.0
56600,3.24313896271633e-06,1.0,0.0001409363903803751,1.0
56700,3.102858727288549e-06,1.0,0.00013046489038970321,1.0
56800,2.930270511569688e-06,1.0,0.00012229087587911636,1.0
56900,2.7545074772206135e-06,1.0,0.00011399767390685156,1.0
57000,2.583257810329087e-06,1.0,0.00010899016342591494,1.0
57100,2.348419002373703e-06,1.0,0.00010256427776766941,1.0
57200,2.2387657736544497e-06,1.0,0.00010073791781906039,1.0
57300,2.129548192897346e-06,1.0,9.78861644398421e-05,1.0
57400,1.99533678824082e-06,1.0,9.42292099352926e-05,1.0
57500,1.859600274656259e-06,1.0,8.734727452974766e-05,1.0
57600,1.784993514775124e-06,1.0,8.450654422631487e-05,1.0
57700,1.713374786049826e-06,1.0,8.24884555186145e-05,1.0
57800,1.5783231219757e-06,1.0,7.971367449499667e-05,1.0
57900,1.4356145356941852e-06,1.0,7.304494647542015e-05,1.0
58000,1.3829821909894235e-06,1.0,7.333437679335475e-05,1.0
58100,1.3319680647327914e-06,1.0,7.424638897646219e-05,1.0
58200,1.283319420508633e-06,1.0,7.337242277571931e-05,1.0
58300,1.193803768728685e-06,1.0,6.994837895035744e-05,1.0
58400,1.0893480748563888e-06,1.0,6.402545841410756e-05,1.0
58500,1.0428159384900937e-06,1.0,5.980522109894082e-05,1.0
58600,9.912106406773091e-07,1.0,5.586048064287752e-05,1.0
58700,9.033755645759811e-07,1.0,4.9124810175271705e-05,1.0
58800,8.533575055480469e-07,1.0,4.528279896476306e-05,1.0
58900,8.198357477340323e-07,1.0,4.180957330390811e-05,1.0
59000,7.852869430280407e-07,1.0,3.742874469025992e-05,1.0
59100,7.544419418081816e-07,1.0,3.365115844644606e-05,1.0
59200,7.276743190232082e-07,1.0,3.0469902412733063e-05,1.0
59300,7.006888154137414e-07,1.0,2.7976069759461097e-05,1.0
59400,6.751040473318426e-07,1.0,2.561297151260078e-05,1.0
59500,6.444146833928244e-07,1.0,2.310877971467562e-05,1.0
59600,6.192655632730748e-07,1.0,2.0918079826515168e-05,1.0
59700,5.931515829615819e-07,1.0,1.894398155855015e-05,1.0
59800,5.669753022630175e-07,1.0,1.6996751583064906e-05,1.0
59900,5.453122184917447e-07,1.0,1.556127426738385e-05,1.0
60000,5.126931341692398e-07,1.0,1.3557581041823141e-05,1.0
60100,4.907499828732398e-07,1.0,1.2307564247748815e-05,1.0
60200,4.697093913819117e-07,1.0,1.1305905900371727e-05,1.0
60300,4.4144775301901973e-07,1.0,1.0405972716398537e-05,1.0
60400,4.145244929532055e-07,1.0,9.550498361932114e-06,1.0
60500,3.8729007201254717e-07,1.0,8.669531780469697e-06,1.0
60600,3.619541928401304e-07,1.0,7.865289262554143e-06,1.0
60700,3.326654507418425e-07,1.0,6.9641009758925065e-06,1.0
60800,3.001707966632239e-07,1.0,5.789296210423345e-06,1.0
60900,2.6173125888817594e-07,1.0,4.511972292675637e-06,1.0
61000,2.365199094356285e-07,1.0,3.6232618185749743e-06,1.0
61100,2.0296701563893293e-07,1.0,2.6836985398404067e-06,1.0
61200,1.8721769379226316e-07,1.0,2.0274567305023083e-06,1.0
61300,1.829846780765365e-07,1.0,1.7349555037071696e-06,1.0
61400,1.7962315723707434e-07,1.0,1.5493907312702504e-06,1.0
61500,1.743941311360686e-07,1.0,1.415020733475103e-06,1.0
61600,1.6704859717719955e-07,1.0,1.302600708186219e-06,1.0
61700,1.550343000644716e-07,1.0,1.1764849432438496e-06,1.0
61800,1.4815563531556109e-07,1.0,1.091589638235746e-06,1.0
61900,1.4619475052768394e-07,1.0,1.1066318847952061e-06,1.0
62000,1.487781418063605e-07,1.0,1.2459755680538365e-06,1.0
62100,1.5774217843045335e-07,1.0,1.5617599729012e-06,1.0
62200,1.5540780395895126e-07,1.0,1.9890255771315424e-06,1.0
62300,1.6894723842142412e-07,1.0,3.0739222438569413e-06,1.0
62400,4.613548278808594,0.022193212062120438,4.882634162902832,0.010068240575492382
62500,3.7558445930480957,0.1451697200536728,4.952436923980713,0.027407987043261528
62600,1.2598624229431152,0.6906005144119263,3.6609315872192383,0.2626692056655884
62700,0.020585501566529274,1.0,2.6632814407348633,0.5576686263084412
62800,0.00024465349270030856,1.0,3.260666847229004,0.6263564229011536
62900,1.7333856021650718e-06,1.0,3.622478723526001,0.6520863771438599
63000,6.418002840291592e-08,1.0,3.448789358139038,0.6836335062980652
63100,5.618087328684851e-08,1.0,2.4101953506469727,0.7259201407432556
63200,5.325510699094593e-08,1.0,2.0009522438049316,0.7546705603599548
63300,4.939559161698526e-08,1.0,1.880215048789978,0.7632845044136047
63400,5.31617345700397e-08,1.0,1.874861478805542,0.7683185935020447
63500,5.692787397038046e-08,1.0,1.8563268184661865,0.7674236297607422
63600,7.108980781822538e-08,1.0,1.7876719236373901,0.7743595242500305
63700,8.830200926013276e-08,1.0,1.6538797616958618,0.7804005146026611
63800,1.1656364051759738e-07,1.0,1.4934278726577759,0.7881194949150085
63900,1.643718405830441e-07,1.0,1.335965871810913,0.792258620262146
64000,3.3036212698789313e-07,1.0,1.2047309875488281,0.7963978052139282
64100,1.082780386241211e-06,1.0,1.1056585311889648,0.799642026424408
64200,2.7557202884054277e-06,1.0,1.0350922346115112,0.7986351847648621
64300,6.295901130215498e-06,1.0,0.9447354674339294,0.8026624917984009
64400,1.2144144420744851e-05,1.0,0.8225783705711365,0.8198903799057007
64500,1.8000991985900328e-05,1.0,0.6850693821907043,0.8396912217140198
64600,2.171019878005609e-05,1.0,0.5482218861579895,0.8647499680519104
64700,2.4859611585270613e-05,1.0,0.4314662516117096,0.8888018727302551
64800,2.4032555302255787e-05,1.0,0.329744428396225,0.9097214341163635
64900,2.4258084522443824e-05,1.0,0.24607692658901215,0.9306409955024719
65000,2.391111593169626e-05,1.0,0.17471447587013245,0.9504418969154358
65100,2.2646230718237348e-05,1.0,0.12183407694101334,0.9681172370910645
65200,2.1117595679243095e-05,1.0,0.08522650599479675,0.9787448048591614
65300,2.0137989849899895e-05,1.0,0.06023291125893593,0.9852332472801208
65400,1.930622420331929e-05,1.0,0.042213521897792816,0.9893724322319031
65500,1.842304118326865e-05,1.0,0.029463956132531166,0.9938471913337708
65600,1.7587039110367186e-05,1.0,0.020743640139698982,0.9954133629798889
65700,1.6677209714544006e-05,1.0,0.014779111370444298,0.9965320229530334
65800,1.573753252159804e-05,1.0,0.010718999430537224,0.9974269866943359
65900,1.4928327800589614e-05,1.0,0.007940921932458878,0.9984338283538818
66000,1.4179378922563046e-05,1.0,0.0059911045245826244,0.9984338283538818
66100,1.3506434697774239e-05,1.0,0.004742761142551899,0.9993287920951843
66200,1.2879025234724395e-05,1.0,0.0038330978713929653,0.9993287920951843
66300,1.2301289643801283e-05,1.0,0.0032365191727876663,0.9997762441635132
66400,1.1774162885558326e-05,1.0,0.002829707693308592,0.9997762441635132
66500,1.146080012404127e-05,1.0,0.002539722016081214,0.9997762441635132
66600,1.1059758435294498e-05,1.0,0.0022657904773950577,0.9997762441635132
66700,1.067278572008945e-05,1.0,0.0020937954541295767,0.9997762441635132
66800,1.020482523017563e-05,1.0,0.0019280751002952456,0.9997762441635132
66900,9.7059273684863e-06,1.0,0.0018024242017418146,0.9997762441635132
67000,9.210982170770876e-06,1.0,0.0016881152987480164,0.9997762441635132
67100,8.805333891359624e-06,1.0,0.0016400115564465523,0.9997762441635132
67200,8.42231293063378e-06,1.0,0.0015975567512214184,0.9997762441635132
67300,8.048723429965321e-06,1.0,0.0015495765255764127,0.9997762441635132
67400,7.678058864257764e-06,1.0,0.0015247509581968188,0.9997762441635132
67500,7.3317332862643525e-06,1.0,0.0015223341761156917,0.9997762441635132
67600,7.0323440013453364e-06,1.0,0.0015355503419414163,0.9997762441635132
67700,6.758601557521615e-06,1.0,0.0015610245754942298,0.9997762441635132
67800,6.50278616376454e-06,1.0,0.0015728618018329144,0.9997762441635132
67900,6.2431117839878425e-06,1.0,0.0015988872619345784,0.9997762441635132
68000,5.979547040624311e-06,1.0,0.0016269604675471783,0.9997762441635132
68100,5.735061677114572e-06,1.0,0.0016399298328906298,0.9997762441635132
68200,5.4997890401864424e-06,1.0,0.0016665623988956213,0.9997762441635132
68300,5.245125066721812e-06,1.0,0.0016871041152626276,0.9997762441635132
68400,4.9707905418472365e-06,1.0,0.0017017739592120051,0.9997762441635132
68500,4.701653779193293e-06,1.0,0.0016422726912423968,0.9997762441635132
68600,4.447643277671887e-06,1.0,0.0015274626202881336,0.9997762441635132
68700,4.19827028963482e-06,1.0,0.001413332880474627,0.9997762441635132
68800,3.9478077269450296e-06,1.0,0.0012808529427275062,0.9997762441635132
68900,3.688412334668101e-06,1.0,0.0011070219334214926,1.0
69000,3.3379451451764908e-06,1.0,0.0009498068247921765,1.0
69100,3.142916057186085e-06,1.0,0.0008324209484271705,1.0
69200,2.9646630537172314e-06,1.0,0.0007208249880932271,1.0
69300,2.8038402888341807e-06,1.0,0.0006506250356324017,1.0
69400,2.671216634553275e-06,1.0,0.000598602113313973,1.0
69500,2.5418298719159793e-06,1.0,0.0005541229620575905,1.0
69600,2.3350041828962276e-06,1.0,0.0004960892838425934,1.0
69700,2.2449908101407345e-06,1.0,0.00045478742686100304,1.0
69800,2.1384805677371332e-06,1.0,0.00041480292566120625,1.0
69900,1.960009740287205e-06,1.0,0.00037987405085004866,1.0
70000,1.8496090206099325e-06,1.0,0.00036218742025084794,1.0
70100,1.7278166524192784e-06,1.0,0.0003399751731194556,1.0
70200,1.6615514368822915e-06,1.0,0.00031245124409906566,1.0
70300,1.5965313195920317e-06,1.0,0.0002904223802033812,1.0
70400,1.5297367781386129e-06,1.0,0.0002635110286064446,1.0
70500,1.4481579455605242e-06,1.0,0.00023253913968801498,1.0
70600,1.3300383443493047e-06,1.0,0.00020408458658494055,1.0
70700,1.227263282999047e-06,1.0,0.00017974093498196453,1.0
70800,1.1807934470198234e-06,1.0,0.00016170729941222817,1.0
70900,1.0970669563903357e-06,1.0,0.0001428893010597676,1.0
71000,1.0490409749763785e-06,1.0,0.0001285806647501886,1.0
71100,9.743096143211005e-07,1.0,0.00011386781261535361,1.0
71200,9.22019466997881e-07,1.0,0.00010545278200879693,1.0
71300,8.58244163737254e-07,1.0,9.912565292324871e-05,1.0
71400,8.011296017684799e-07,1.0,9.321247489424422e-05,1.0
71500,7.719653467574972e-07,1.0,8.692866686033085e-05,1.0
71600,7.482479986720136e-07,1.0,8.420370431849733e-05,1.0
71700,7.291683346011268e-07,1.0,8.444311970379204e-05,1.0
71800,7.082210800035682e-07,1.0,8.585098112234846e-05,1.0
71900,6.835699650764582e-07,1.0,8.403030369663611e-05,1.0
72000,6.578918032573711e-07,1.0,8.184730540961027e-05,1.0
72100,6.249303510230675e-07,1.0,7.916342292446643e-05,1.0
72200,5.92280059663608e-07,1.0,7.83661671448499e-05,1.0
72300,5.696209655070561e-07,1.0,7.67023884691298e-05,1.0
72400,5.503856073119096e-07,1.0,7.460446795448661e-05,1.0
72500,5.250497565612022e-07,1.0,7.240888226078823e-05,1.0
72600,5.083044811726722e-07,1.0,6.927635695319623e-05,1.0
72700,4.918081799587526e-07,1.0,6.662574742222205e-05,1.0
72800,4.6762400529587467e-07,1.0,5.849511580890976e-05,1.0
72900,4.461476521555596e-07,1.0,5.273346323519945e-05,1.0
73000,4.259474337686697e-07,1.0,4.705363608081825e-05,1.0
73100,3.9609841451238026e-07,1.0,3.8118119846330956e-05,1.0
73200,3.6718321894113615e-07,1.0,3.243214086978696e-05,1.0
73300,3.266582950800512e-07,1.0,2.644330197654199e-05,1.0
73400,2.8495060178101994e-07,1.0,1.8429518604534678e-05,1.0
73500,2.57404849435261e-07,1.0,1.3426153600448743e-05,1.0
73600,2.396012916960899e-07,1.0,1.0199209100392181e-05,1.0
73700,2.2864524851229362e-07,1.0,8.123724910547026e-06,1.0
73800,2.1292706264830485e-07,1.0,5.92403057453339e-06,1.0
73900,1.9250896343692148e-07,1.0,4.171126420260407e-06,1.0
74000,1.7865828283447627e-07,1.0,3.130180630250834e-06,1.0
74100,1.7311799638264347e-07,1.0,2.6005282052210532e-06,1.0
74200,1.6406058023221703e-07,1.0,2.202818677687901e-06,1.0
74300,1.53571420469234e-07,1.0,1.9054282347497065e-06,1.0
74400,1.4613250698403135e-07,1.0,1.6695565818736213e-06,1.0
74500,1.4052997698854597e-07,1.0,1.509292360424297e-06,1.0
74600,1.3835122558703006e-07,1.0,1.3961814602225786e-06,1.0
74700,1.394717230596143e-07,1.0,1.352248887087626e-06,1.0
74800,1.4158823091747763e-07,1.0,1.3773376394965453e-06,1.0
74900,1.504589022260916e-07,1.0,1.4959776990508544e-06,1.0
75000,1.6723535622986674e-07,1.0,2.1682803890143987e-06,1.0
75100,3.4706387519836426,0.14908616244792938,4.379573345184326,0.06018570438027382
75200,0.5170301795005798,0.8882506489753723,1.7295794486999512,0.5255621671676636
75300,0.0011670091189444065,1.0,1.0567069053649902,0.7988589406013489
75400,3.7834092836419586e-06,1.0,1.115580439567566,0.8345452547073364
75500,3.5700530531812547e-08,1.0,1.1598690748214722,0.8562479019165039
75600,4.51936976730849e-08,1.0,0.6819802522659302,0.8949546813964844
75700,4.892871530159937e-08,1.0,0.6147273778915405,0.9014431238174438
75800,2.0044500104177132e-07,1.0,0.7178210020065308,0.894842803478241
75900,2.200910330429906e-06,1.0,0.32769355177879333,0.9317597150802612
76000,1.891785785801403e-07,1.0,0.23501674830913544,0.9461908340454102
76100,1.4619475052768394e-07,1.0,0.247621089220047,0.9424991607666016
76200,1.6960086668404983e-07,1.0,0.2871036231517792,0.9342208504676819
76300,1.8942758117646008e-07,1.0,0.3284150958061218,0.925606906414032
76400,2.42620416202044e-07,1.0,0.37545785307884216,0.9134131073951721
76500,3.8744562402825977e-07,1.0,0.4256126582622528,0.9061416387557983
76600,7.476253927052312e-07,1.0,0.469369113445282,0.8924935460090637
76700,1.4936314300939557e-06,1.0,0.4875318109989166,0.8857814073562622
76800,2.779904889393947e-06,1.0,0.46783483028411865,0.8857814073562622
76900,4.799262114829617e-06,1.0,0.41611164808273315,0.8932766318321228
77000,6.943799235159531e-06,1.0,0.34638604521751404,0.9039042592048645
77100,8.795663234195672e-06,1.0,0.2642919719219208,0.9230338931083679
77200,1.092767524824012e-05,1.0,0.18951180577278137,0.9404855370521545
77300,1.1328156688250601e-05,1.0,0.13011692464351654,0.9610694646835327
77400,1.097750646295026e-05,1.0,0.09086866676807404,0.971808910369873
77500,1.058125781128183e-05,1.0,0.06298456341028214,0.9793041944503784
77600,1.027549024001928e-05,1.0,0.043451618403196335,0.9870231747627258
77700,9.94998754322296e-06,1.0,0.02935979515314102,0.9912741780281067
77800,9.588348802935798e-06,1.0,0.019480187445878983,0.9939590692520142
77900,9.15615055419039e-06,1.0,0.012535585090517998,0.9964202046394348
78000,8.638950021122582e-06,1.0,0.008162482641637325,0.998210072517395
78100,8.13774749985896e-06,1.0,0.005492383148521185,0.9991050362586975
78200,7.658923095732462e-06,1.0,0.003830845933407545,0.9993287920951843
78300,7.200952495622914e-06,1.0,0.002751187887042761,1.0
78400,6.74083412377513e-06,1.0,0.0020068087615072727,1.0
78500,6.303093869064469e-06,1.0,0.0014949836768209934,1.0
78600,5.923121079831617e-06,1.0,0.0011488643940538168,1.0
78700,5.573090675170533e-06,1.0,0.0009152911370620131,1.0
78800,5.2399600463104434e-06,1.0,0.0007511599105782807,1.0
78900,4.909662038699025e-06,1.0,0.0006377619574777782,1.0
79000,4.621165317075793e-06,1.0,0.00055493856780231,1.0
79100,4.380040536489105e-06,1.0,0.0005007304134778678,1.0
79200,4.177043592790142e-06,1.0,0.0004732365778181702,1.0
79300,3.9950868995219935e-06,1.0,0.00046334543731063604,1.0
79400,3.794953727265238e-06,1.0,0.00045451163896359503,1.0
79500,3.6399510463525075e-06,1.0,0.0004376889846753329,1.0
79600,3.4889328617282445e-06,1.0,0.00041628311737440526,1.0
79700,3.314477453386644e-06,1.0,0.0003903047472704202,1.0
79800,3.2059756449598353e-06,1.0,0.000371841830201447,1.0
79900,3.1064689665072365e-06,1.0,0.0003630403080023825,1.0
80000,3.007896111739683e-06,1.0,0.0003566426457837224,1.0
80100,2.9054949663986918e-06,1.0,0.0003583985671866685,1.0
80200,2.8087890768802026e-06,1.0,0.0003756389778573066,1.0
80300,2.7178418804396642e-06,1.0,0.0004009406256955117,1.0
