study,run,depth,regime,role,step,checkpoint,baseline_full_accuracy,stage_name,stage_kind,layer,stage_order,activation_width,direct_readout_accuracy,addition_only_direct_readout_accuracy,nonaddition_only_direct_readout_accuracy,reference_frequency_set_direct_readout_accuracy,top_final_token_modes,top_mode_overlap_with_final,final_token_power_cosine_with_final,final_token_complex_cosine_with_final,all_token_total_power,all_token_non_dc_power,all_token_dc_power_fraction_total,all_token_dc_power_fraction_non_dc,all_token_addition_power_fraction_total,all_token_addition_power_fraction_non_dc,all_token_subtraction_power_fraction_total,all_token_subtraction_power_fraction_non_dc,all_token_a_only_power_fraction_total,all_token_a_only_power_fraction_non_dc,all_token_b_only_power_fraction_total,all_token_b_only_power_fraction_non_dc,all_token_generic_interaction_power_fraction_total,all_token_generic_interaction_power_fraction_non_dc,final_token_total_power,final_token_non_dc_power,final_token_dc_power_fraction_total,final_token_dc_power_fraction_non_dc,final_token_addition_power_fraction_total,final_token_addition_power_fraction_non_dc,final_token_subtraction_power_fraction_total,final_token_subtraction_power_fraction_non_dc,final_token_a_only_power_fraction_total,final_token_a_only_power_fraction_non_dc,final_token_b_only_power_fraction_total,final_token_b_only_power_fraction_non_dc,final_token_generic_interaction_power_fraction_total,final_token_generic_interaction_power_fraction_non_dc
main,depth2_adamw,2,adamw,first_generalized,6000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_006000.pt,1.0,input_residual,residual_state,0,0,128,0.008849557489156723,0.008849557489156723,0.008849557489156723,0.008849557489156723,"(0,23)/(0,90)|(23,0)/(90,0)|(45,0)/(68,0)|(0,45)/(0,68)|(36,0)/(77,0)|(0,36)/(0,77)|(0,54)/(0,59)|(54,0)/(59,0)|(5,0)/(108,0)|(0,5)/(0,108)",0.0,0.7862381339073181,0.1600111573934555,31530.80859375,11602.72265625,0.6320195198059082,nan,1.0248673821814427e-16,2.7851134166969e-16,1.0211226362867416e-16,2.7749368452312316e-16,0.1839902698993683,0.5000000596046448,0.1839902698993683,0.5000000596046448,1.3101064524412894e-14,3.560260403547358e-14,13212.7451171875,0.0,1.0,nan,1.8608506650805145e-29,nan,1.594883350879283e-29,nan,3.461232765244321e-14,nan,3.4860691265105326e-14,nan,1.1615805421614348e-27,nan
main,depth2_adamw,2,adamw,first_generalized,6000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_006000.pt,1.0,layer_1_attention_output,attention_write,1,1,128,nan,nan,nan,nan,"(0,20)/(0,93)|(20,0)/(93,0)|(0,44)/(0,69)|(44,0)/(69,0)|(0,22)/(0,91)|(22,0)/(91,0)|(0,19)/(0,94)|(19,0)/(94,0)|(0,47)/(0,66)|(47,0)/(66,0)",0.6,0.795805037021637,0.21075771749019623,561146.8125,112779.1875,0.7990201711654663,nan,3.751176336663775e-06,1.866444290499203e-05,2.5382114472449757e-06,1.2629185221157968e-05,0.15670572221279144,0.7797086834907532,0.04426436126232147,0.22024279832839966,3.4802028494596016e-06,1.7316180674242787e-05,130158.203125,16280.703125,0.8749160170555115,nan,1.3547689377446659e-05,0.00010830876271938905,8.704178071639035e-06,6.958668382139876e-05,0.05968337133526802,0.4771464765071869,0.06536659598350525,0.5225818157196045,1.1860216545755975e-05,9.481804590905085e-05
main,depth2_adamw,2,adamw,first_generalized,6000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_006000.pt,1.0,layer_1_post_attention,residual_state,1,2,128,0.008301354944705963,0.008849557489156723,0.008144725114107132,0.008849557489156723,"(0,20)/(0,93)|(20,0)/(93,0)|(0,44)/(0,69)|(44,0)/(69,0)|(0,22)/(0,91)|(22,0)/(91,0)|(0,19)/(0,94)|(19,0)/(94,0)|(0,47)/(0,66)|(47,0)/(66,0)",0.6,0.7928551435470581,0.21898850798606873,745179.6875,170656.6875,0.7709858417510986,nan,2.824769353537704e-06,1.2334475286479574e-05,1.911362687678775e-06,8.346046342921909e-06,0.16709637641906738,0.7296334505081177,0.061910394579172134,0.2703343629837036,2.620715804368956e-06,1.1443466974014882e-05,185938.078125,16280.703125,0.9124401807785034,nan,9.483496796747204e-06,0.00010830877727130428,6.09299422649201e-06,6.958665471756831e-05,0.04177885502576828,0.4771464467048645,0.04575716331601143,0.5225818157196045,8.302249625558034e-06,9.481803135713562e-05
main,depth2_adamw,2,adamw,first_generalized,6000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_006000.pt,1.0,layer_1_mlp_activation,mlp_activation,1,3,512,nan,nan,nan,nan,"(0,20)/(0,93)|(20,0)/(93,0)|(0,44)/(0,69)|(44,0)/(69,0)|(0,22)/(0,91)|(22,0)/(91,0)|(0,19)/(0,94)|(19,0)/(94,0)|(0,25)/(0,88)|(0,47)/(0,66)",0.6,0.7930737137794495,nan,6237871.0,1414545.5,0.773232638835907,nan,4.792338950210251e-05,0.00021133283735252917,4.9344318540534005e-05,0.00021759886294603348,0.1661890596151352,0.7328615188598633,0.060182105749845505,0.26539140939712524,0.00029886813717894256,0.0013179504312574863,1617545.125,137909.125,0.9147416949272156,nan,9.90808621281758e-06,0.00011621259181993082,6.629881681874394e-06,7.776231359457597e-05,0.04057953506708145,0.47595998644828796,0.04465135186910629,0.5237186551094055,1.0802814358612522e-05,0.0001267069164896384
main,depth2_adamw,2,adamw,first_generalized,6000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_006000.pt,1.0,layer_1_mlp_output,mlp_write,1,4,128,nan,nan,nan,nan,"(0,20)/(0,93)|(20,0)/(93,0)|(0,44)/(0,69)|(44,0)/(69,0)|(0,22)/(0,91)|(22,0)/(91,0)|(0,19)/(0,94)|(19,0)/(94,0)|(0,25)/(0,88)|(25,0)/(88,0)",0.6,0.7997334599494934,0.3759992718696594,20277888.0,7784954.0,0.6160865426063538,nan,1.6842679542605765e-05,4.387103035696782e-05,3.305438076495193e-05,8.609851647634059e-05,0.28122854232788086,0.7325311303138733,0.10252474993467331,0.26705172657966614,0.0001102843671105802,0.0002872635959647596,4785552.0,746441.25,0.8440219163894653,nan,1.6076899555628188e-05,0.00010307152115274221,1.0508672858122736e-05,6.737275543855503e-05,0.07459335774183273,0.47822970151901245,0.08134417235851288,0.5215102434158325,1.4024748452357017e-05,8.991486538434401e-05
main,depth2_adamw,2,adamw,first_generalized,6000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_006000.pt,1.0,layer_1_post_block,residual_state,1,5,128,0.008771242573857307,0.008849557489156723,0.008692928589880466,0.008849557489156723,"(0,20)/(0,93)|(20,0)/(93,0)|(0,44)/(0,69)|(44,0)/(69,0)|(0,22)/(0,91)|(22,0)/(91,0)|(0,19)/(0,94)|(19,0)/(94,0)|(0,25)/(0,88)|(0,47)/(0,66)",0.6,0.7993422150611877,0.37025186419487,26322550.0,9716803.0,0.6308563351631165,nan,1.4248633306124248e-05,3.859915159409866e-05,2.6630843422026373e-05,7.214221841422841e-05,0.2705790400505066,0.7329911589622498,0.09843776375055313,0.26666519045829773,8.603123569628224e-05,0.000233056241995655,6133484.5,936058.5,0.8473855257034302,nan,1.5905714462860487e-05,0.0001042215371853672,1.0423368621559348e-05,6.829869380453601e-05,0.07294988632202148,0.47800111770629883,0.07962475717067719,0.5217379331588745,1.357988548988942e-05,8.898163650883362e-05
main,depth2_adamw,2,adamw,first_generalized,6000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_006000.pt,1.0,layer_2_attention_output,attention_write,2,6,128,nan,nan,nan,nan,"(20,0)/(93,0)|(0,20)/(0,93)|(44,0)/(69,0)|(0,44)/(0,69)|(22,0)/(91,0)|(44,44)/(69,69)|(0,22)/(0,91)|(44,69)/(69,44)|(25,0)/(88,0)|(0,25)/(0,88)",0.8,0.34574493765830994,0.5470482110977173,173367136.0,166140080.0,0.041686441749334335,nan,0.00599983474239707,0.006260826252400875,0.001629116595722735,0.001699982793070376,0.7632721662521362,0.7964743375778198,0.186210498213768,0.19431062042713165,0.0012020462891086936,0.0012543350458145142,50134864.0,48001308.0,0.042556338012218475,nan,0.01105601154267788,0.011547427624464035,0.002855519065633416,0.002982440870255232,0.6188884973526001,0.646396815776825,0.322311669588089,0.3366377353668213,0.0023319951724261045,0.002435647416859865
main,depth2_adamw,2,adamw,first_generalized,6000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_006000.pt,1.0,layer_2_post_attention,residual_state,2,7,128,0.020831702277064323,0.03539822995662689,0.010337536223232746,0.02654867246747017,"(20,0)/(93,0)|(0,20)/(0,93)|(44,0)/(69,0)|(0,44)/(0,69)|(22,0)/(91,0)|(0,22)/(0,91)|(44,44)/(69,69)|(44,69)/(69,44)|(25,0)/(88,0)|(0,25)/(0,88)",0.8,0.4583674669265747,0.6169098019599915,232660752.0,212292720.0,0.08754388242959976,nan,0.0044844793155789375,0.00491473451256752,0.0012262944364920259,0.0013439489994198084,0.7088643908500671,0.7768750786781311,0.19694551825523376,0.21584108471870422,0.0009354428621008992,0.0010251922067254782,60297796.0,54572072.0,0.09495740383863449,nan,0.009222615510225296,0.01019025593996048,0.002394073875620961,0.0026452611200511456,0.5565786361694336,0.614975094795227,0.33490148186683655,0.3700394928455353,0.0019458604510873556,0.002150020794942975
main,depth2_adamw,2,adamw,first_generalized,6000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_006000.pt,1.0,layer_2_mlp_activation,mlp_activation,2,8,512,nan,nan,nan,nan,"(20,0)/(93,0)|(0,20)/(0,93)|(44,0)/(69,0)|(0,44)/(0,69)|(20,20)/(93,93)|(20,93)/(93,20)|(44,44)/(69,69)|(44,69)/(69,44)|(22,0)/(91,0)|(40,0)/(73,0)",0.8,0.8599021434783936,nan,823332928.0,506184256.0,0.38520100712776184,nan,0.04299246519804001,0.06992930173873901,0.03214132413268089,0.05227940157055855,0.4016512930393219,0.6533050537109375,0.13476164638996124,0.21919627487659454,0.0032521821558475494,0.005289830267429352,207574736.0,135331328.0,0.348035603761673,nan,0.08125484734773636,0.12463081628084183,0.05963872745633125,0.09147544205188751,0.26706770062446594,0.40963542461395264,0.23799100518226624,0.36503684520721436,0.006012279540300369,0.009221792221069336
main,depth2_adamw,2,adamw,first_generalized,6000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_006000.pt,1.0,layer_2_mlp_output,mlp_write,2,9,128,nan,nan,nan,nan,"(20,20)/(93,93)|(44,44)/(69,69)|(22,22)/(91,91)|(20,0)/(93,0)|(44,0)/(69,0)|(0,20)/(0,93)|(44,69)/(69,44)|(0,44)/(0,69)|(25,0)/(88,0)|(20,93)/(93,20)",0.8,0.9533506631851196,0.8423017859458923,486700992.0,329123008.0,0.3237675428390503,nan,0.35647228360176086,0.5271445512771606,0.005825728643685579,0.008614979684352875,0.2985130846500397,0.4414355754852295,0.01259587425738573,0.018626544624567032,0.002825523726642132,0.004178332164883614,128454744.0,89161864.0,0.3058888912200928,nan,0.6436978578567505,0.927370011806488,0.009920687414705753,0.014292650856077671,0.01958887092769146,0.02822152152657509,0.016625866293907166,0.023952746763825417,0.004277938511222601,0.006163190118968487
main,depth2_adamw,2,adamw,first_generalized,6000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_006000.pt,1.0,layer_2_post_block,residual_state,2,10,128,1.0,1.0,0.006421803031116724,0.991150438785553,"(20,20)/(93,93)|(44,44)/(69,69)|(20,0)/(93,0)|(0,20)/(0,93)|(44,0)/(69,0)|(0,44)/(0,69)|(22,22)/(91,91)|(22,0)/(91,0)|(44,69)/(69,44)|(0,22)/(0,91)",1.0,1.0000001192092896,1.0001912117004395,748065216.0,518685312.0,0.3066308796405792,nan,0.25216910243034363,0.3636866807937622,0.003590344451367855,0.005178113933652639,0.3762560486793518,0.54264897108078,0.0591721385717392,0.08534003049135208,0.0021813418716192245,0.003146003931760788,205466736.0,143628304.0,0.30096566677093506,nan,0.44005316495895386,0.6295158267021179,0.0059569054283201694,0.00852162018418312,0.15645579993724823,0.22381703555583954,0.09322076290845871,0.1333564817905426,0.003347790800035,0.0047891647554934025
main,depth2_adamw,2,adamw,minimum_after_first_generalized,29000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_029000.pt,0.1823948621749878,input_residual,residual_state,0,0,128,0.008849557489156723,0.008849557489156723,0.008849557489156723,0.008849557489156723,"(23,0)/(90,0)|(0,23)/(0,90)|(45,0)/(68,0)|(0,45)/(0,68)|(36,0)/(77,0)|(0,36)/(0,77)|(0,54)/(0,59)|(54,0)/(59,0)|(5,0)/(108,0)|(0,5)/(0,108)",0.0,0.6598256826400757,-0.0050536165945231915,5258.9326171875,1472.9033203125,0.7199234962463379,nan,1.0796939719726414e-16,3.8549970266046625e-16,1.0935744596979753e-16,3.9045566596507156e-16,0.14003826677799225,0.5000000596046448,0.14003826677799225,0.5000000596046448,1.2462222111198334e-14,4.4495782519681296e-14,2341.165283203125,0.0,1.0,nan,1.5193864456694726e-29,nan,1.5074726129408378e-29,nan,3.433838025664222e-14,nan,3.369950735024156e-14,nan,1.154529616338536e-27,nan
main,depth2_adamw,2,adamw,minimum_after_first_generalized,29000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_029000.pt,0.1823948621749878,layer_1_attention_output,attention_write,1,1,128,nan,nan,nan,nan,"(0,44)/(0,69)|(0,20)/(0,93)|(44,0)/(69,0)|(20,0)/(93,0)|(0,40)/(0,73)|(0,53)/(0,60)|(0,33)/(0,80)|(0,19)/(0,94)|(0,13)/(0,100)|(40,0)/(73,0)",0.4,0.5526858568191528,0.03934069722890854,24143.69140625,16831.83203125,0.30284756422042847,nan,4.978014840162359e-05,7.140497473301366e-05,3.0171457183314487e-05,4.3278138036839664e-05,0.4865879416465759,0.6979649662971497,0.21033161878585815,0.30170106887817383,0.0001530015142634511,0.00021946639753878117,6090.5595703125,4096.0595703125,0.32747402787208557,nan,9.377081005368382e-05,0.00013943076191935688,4.055521640111692e-05,6.0302823840174824e-05,0.06812560558319092,0.10129810124635696,0.6040334701538086,0.8981563448905945,0.00023268978111445904,0.0003459937288425863
main,depth2_adamw,2,adamw,minimum_after_first_generalized,29000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_029000.pt,0.1823948621749878,layer_1_post_attention,residual_state,1,2,128,0.008927872404456139,0.0,0.008692928589880466,0.0,"(0,44)/(0,69)|(0,20)/(0,93)|(44,0)/(69,0)|(20,0)/(93,0)|(0,40)/(0,73)|(0,53)/(0,60)|(0,33)/(0,80)|(0,19)/(0,94)|(0,13)/(0,100)|(40,0)/(73,0)",0.4,0.660336971282959,0.02758183889091015,29271.705078125,17404.595703125,0.40541231632232666,nan,4.105933476239443e-05,6.90551387378946e-05,2.4885815946618095e-05,4.185390207567252e-05,0.40475204586982727,0.6807272434234619,0.18964363634586334,0.31894978880882263,0.00012619768676813692,0.0002122440200764686,10495.259765625,4096.0595703125,0.609722912311554,nan,5.4416632337961346e-05,0.00013943076191935688,2.3534810679848306e-05,6.030282020219602e-05,0.03953433036804199,0.10129810124635696,0.35052987933158875,0.8981564044952393,0.00013503343507181853,0.0003459937288425863
main,depth2_adamw,2,adamw,minimum_after_first_generalized,29000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_029000.pt,0.1823948621749878,layer_1_mlp_activation,mlp_activation,1,3,512,nan,nan,nan,nan,"(0,20)/(0,93)|(0,44)/(0,69)|(20,0)/(93,0)|(44,0)/(69,0)|(0,40)/(0,73)|(0,53)/(0,60)|(0,25)/(0,88)|(0,49)/(0,64)|(0,24)/(0,89)|(0,33)/(0,80)",0.4,0.665138304233551,nan,1049089.875,453813.5625,0.5674216747283936,nan,0.003232197370380163,0.007471934892237186,0.003215731354430318,0.007433870807290077,0.27534881234169006,0.6365293860435486,0.14742079377174377,0.3407955765724182,0.003360976930707693,0.0077696372754871845,412655.71875,146313.03125,0.6454355716705322,nan,0.0010055940365418792,0.0028361394070088863,0.0009636905742809176,0.0027179562021046877,0.031380366533994675,0.08850399404764175,0.31871846318244934,0.8989014625549316,0.0024963817559182644,0.007040700409561396
main,depth2_adamw,2,adamw,minimum_after_first_generalized,29000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_029000.pt,0.1823948621749878,layer_1_mlp_output,mlp_write,1,4,128,nan,nan,nan,nan,"(0,20)/(0,93)|(0,44)/(0,69)|(20,0)/(93,0)|(44,0)/(69,0)|(0,40)/(0,73)|(0,53)/(0,60)|(0,33)/(0,80)|(0,13)/(0,100)|(40,0)/(73,0)|(0,4)/(0,109)",0.4,0.47378700971603394,0.15448898077011108,23381460.0,18491376.0,0.20914369821548462,nan,0.001855530426837504,0.0023462295066565275,0.0012759214732795954,0.0016133416211232543,0.5040786266326904,0.6373832821846008,0.28150567412376404,0.3559504449367523,0.002140619093552232,0.002706710482016206,8464720.0,6274964.0,0.25869208574295044,nan,0.0004502262163441628,0.0006073403637856245,0.00042573956307023764,0.00057430868037045,0.06665343046188354,0.08991328626871109,0.6720806360244751,0.9066146612167358,0.001698069623671472,0.002290640026330948
main,depth2_adamw,2,adamw,minimum_after_first_generalized,29000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_029000.pt,0.1823948621749878,layer_1_post_block,residual_state,1,5,128,0.010885738767683506,0.008849557489156723,0.010885738767683506,0.008849557489156723,"(0,20)/(0,93)|(0,44)/(0,69)|(20,0)/(93,0)|(44,0)/(69,0)|(0,40)/(0,73)|(0,53)/(0,60)|(0,33)/(0,80)|(0,13)/(0,100)|(40,0)/(73,0)|(0,4)/(0,109)",0.4,0.46913957595825195,0.1552066057920456,23538958.0,18669798.0,0.20685537159442902,nan,0.0018424054142087698,0.002322912449017167,0.0012665766989812255,0.0015969050582498312,0.5057397484779358,0.6376386880874634,0.2821694314479828,0.355760395526886,0.002126532606780529,0.002681141020730138,8492400.0,6329581.5,0.2546769380569458,nan,0.00044896051986142993,0.000602370360866189,0.00042406265856698155,0.0005689649260602891,0.06702563911676407,0.08992830663919449,0.6757309436798096,0.9066282510757446,0.001693358994089067,0.0022719798143953085
main,depth2_adamw,2,adamw,minimum_after_first_generalized,29000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_029000.pt,0.1823948621749878,layer_2_attention_output,attention_write,2,6,128,nan,nan,nan,nan,"(20,0)/(93,0)|(44,0)/(69,0)|(0,44)/(0,69)|(0,20)/(0,93)|(20,20)/(93,93)|(44,44)/(69,69)|(20,40)/(93,73)|(20,73)/(93,40)|(44,69)/(69,44)|(20,93)/(93,20)",0.9,0.30734196305274963,0.29756978154182434,231278768.0,220775328.0,0.045414604246616364,nan,0.009272593073546886,0.009713739156723022,0.0042903064750134945,0.004494418855756521,0.8369993567466736,0.8768197894096375,0.0875888466835022,0.09175590425729752,0.01643429696559906,0.017216160893440247,69722520.0,64867408.0,0.0696348026394844,nan,0.02620851621031761,0.028170136734843254,0.011822238564491272,0.012707093730568886,0.6047306656837463,0.6499927639961243,0.2451431155204773,0.26349127292633057,0.04246055707335472,0.045638591051101685
main,depth2_adamw,2,adamw,minimum_after_first_generalized,29000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_029000.pt,0.1823948621749878,layer_2_post_attention,residual_state,2,7,128,0.023572714999318123,0.044247787445783615,0.008927872404456139,0.044247787445783615,"(20,0)/(93,0)|(0,20)/(0,93)|(44,0)/(69,0)|(0,44)/(0,69)|(20,20)/(93,93)|(44,44)/(69,69)|(20,40)/(93,73)|(20,73)/(93,40)|(0,40)/(0,73)|(44,69)/(69,44)",0.8,0.3297347128391266,0.2970137894153595,328884832.0,311514368.0,0.052816227078437805,nan,0.006961338222026825,0.007349511608481407,0.0032850985880941153,0.00346828019246459,0.7935343980789185,0.8377829194068909,0.1312519907951355,0.13857077062129974,0.012150979600846767,0.01282853540033102,97785864.0,90286368.0,0.07669300585985184,nan,0.01909363456070423,0.020679619163274765,0.008685506880283356,0.009406954050064087,0.48257002234458923,0.5226539373397827,0.38174790143966675,0.4134571850299835,0.031209923326969147,0.033802326768636703
main,depth2_adamw,2,adamw,minimum_after_first_generalized,29000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_029000.pt,0.1823948621749878,layer_2_mlp_activation,mlp_activation,2,8,512,nan,nan,nan,nan,"(20,0)/(93,0)|(44,0)/(69,0)|(0,44)/(0,69)|(0,20)/(0,93)|(44,44)/(69,69)|(20,20)/(93,93)|(20,93)/(93,20)|(44,69)/(69,44)|(0,40)/(0,73)|(40,0)/(73,0)",0.8,0.7284963726997375,nan,1795812608.0,1079072256.0,0.3991175889968872,nan,0.029747365042567253,0.04950613155961037,0.013603863306343555,0.022639809176325798,0.46029525995254517,0.7660321593284607,0.08016719669103622,0.13341577351093292,0.01706867851316929,0.028406020253896713,563091840.0,354265920.0,0.3708558678627014,nan,0.07895532995462418,0.12549640238285065,0.03482797369360924,0.05535770580172539,0.2501417398452759,0.3975905179977417,0.22457940876483917,0.3569602072238922,0.04063984379172325,0.06459544599056244
main,depth2_adamw,2,adamw,minimum_after_first_generalized,29000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_029000.pt,0.1823948621749878,layer_2_mlp_output,mlp_write,2,9,128,nan,nan,nan,nan,"(44,44)/(69,69)|(20,20)/(93,93)|(20,0)/(93,0)|(0,20)/(0,93)|(44,69)/(69,44)|(0,44)/(0,69)|(44,0)/(69,0)|(25,0)/(88,0)|(20,40)/(93,73)|(20,93)/(93,20)",1.0,0.9990367293357849,0.957811713218689,3067052032.0,2245664768.0,0.26780998706817627,nan,0.22301198542118073,0.3045821487903595,0.008741728030145168,0.0119391530752182,0.4518404006958008,0.6171081066131592,0.022994166240096092,0.03140464425086975,0.025601740926504135,0.03496598079800606,1059460992.0,797269504.0,0.24747630953788757,nan,0.5537699460983276,0.7358837127685547,0.017629388719797134,0.023427022621035576,0.0726228877902031,0.0965057834982872,0.05831827223300934,0.07749692350625992,0.05018312484025955,0.06668643653392792
main,depth2_adamw,2,adamw,minimum_after_first_generalized,29000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_029000.pt,0.1823948621749878,layer_2_post_block,residual_state,2,10,128,0.1823948621749878,0.3539822995662689,0.0074398936703801155,0.3185840845108032,"(44,44)/(69,69)|(20,20)/(93,93)|(20,0)/(93,0)|(0,20)/(0,93)|(44,0)/(69,0)|(0,44)/(0,69)|(44,69)/(69,44)|(20,40)/(93,73)|(25,0)/(88,0)|(20,93)/(93,20)",1.0,1.0000001192092896,1.000840425491333,3308215552.0,2472726528.0,0.25254976749420166,nan,0.21536022424697876,0.28812649846076965,0.008660420775413513,0.011586617678403854,0.46865323185920715,0.6270025968551636,0.029380440711975098,0.03930755332112312,0.02539587765932083,0.033976681530475616,1161743104.0,883611392.0,0.2394089698791504,nan,0.5271387100219727,0.6930645704269409,0.017447378486394882,0.02293923869729042,0.09333878755569458,0.12271875888109207,0.07327741384506226,0.09634272009134293,0.04938877373933792,0.06493473052978516
main,depth2_adamw,2,adamw,final,100000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_100000.pt,0.492129385471344,input_residual,residual_state,0,0,128,0.008849557489156723,0.008849557489156723,0.008849557489156723,0.008849557489156723,"(0,54)/(0,59)|(0,23)/(0,90)|(0,6)/(0,107)|(0,5)/(0,108)|(27,0)/(86,0)|(6,0)/(107,0)|(0,45)/(0,68)|(0,34)/(0,79)|(0,11)/(0,102)|(0,35)/(0,78)",0.0,0.7789077758789062,-0.02749735303223133,1469.4747314453125,799.4349365234375,0.4559723138809204,nan,1.4535866233382044e-16,2.671898198873502e-16,1.4586579684120935e-16,2.6812200611558317e-16,0.2720138132572174,0.49999991059303284,0.2720138132572174,0.49999991059303284,1.8146981245708953e-14,3.3356723280883113e-14,666.6234130859375,0.0,1.0,nan,1.031821180677215e-29,nan,1.1248107959967531e-29,nan,2.859727903157909e-14,nan,3.292566482589361e-14,nan,9.68974258806095e-28,nan
main,depth2_adamw,2,adamw,final,100000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_100000.pt,0.492129385471344,layer_1_attention_output,attention_write,1,1,128,nan,nan,nan,nan,"(44,0)/(69,0)|(0,44)/(0,69)|(25,0)/(88,0)|(0,25)/(0,88)|(19,0)/(94,0)|(0,19)/(0,94)|(50,0)/(63,0)|(0,50)/(0,63)|(6,0)/(107,0)|(0,6)/(0,107)",0.4,0.011724753305315971,0.055723339319229126,2835144.0,2832898.0,0.0007921837968751788,nan,9.645757472753758e-07,9.65340518632729e-07,6.757083497177518e-07,6.76244098940515e-07,0.7762079238891602,0.7768233418464661,0.2227087765932083,0.2228853404521942,0.00028939192998223007,0.0002896213554777205,365627.78125,365593.15625,9.470743680140004e-05,nan,8.73268106715841e-07,8.733508138902835e-07,3.911525254807202e-07,3.9118958738981746e-07,0.5000313520431519,0.5000786781311035,0.4998725652694702,0.49991992115974426,9.649447463289107e-09,9.650361398882978e-09
main,depth2_adamw,2,adamw,final,100000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_100000.pt,0.492129385471344,layer_1_post_attention,residual_state,1,2,128,0.004855509381741285,0.008849557489156723,0.004855509381741285,0.008849557489156723,"(44,0)/(69,0)|(0,44)/(0,69)|(25,0)/(88,0)|(0,25)/(0,88)|(19,0)/(94,0)|(0,19)/(0,94)|(50,0)/(63,0)|(0,50)/(0,63)|(6,0)/(107,0)|(0,6)/(0,107)",0.4,0.014642084017395973,0.05449821799993515,2905279.75,2902290.0,0.0010290354257449508,nan,9.412892154614383e-07,9.422589073437848e-07,6.593952548428206e-07,6.600744768547884e-07,0.7731061577796936,0.7739025950431824,0.2255808562040329,0.22581323981285095,0.00028240575920790434,0.00028269668109714985,366312.28125,365593.125,0.001963194692507386,nan,8.716353363524831e-07,8.733499043955817e-07,3.904195580162195e-07,3.9118754102673847e-07,0.49909695982933044,0.5000787377357483,0.49893850088119507,0.49991995096206665,9.631326847170385e-09,9.650272581041008e-09
main,depth2_adamw,2,adamw,final,100000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_100000.pt,0.492129385471344,layer_1_mlp_activation,mlp_activation,1,3,512,nan,nan,nan,nan,"(44,0)/(69,0)|(0,44)/(0,69)|(44,44)/(69,69)|(44,69)/(69,44)|(25,0)/(88,0)|(0,25)/(0,88)|(25,25)/(88,88)|(25,88)/(88,25)|(19,19)/(94,94)|(19,94)/(94,19)",0.7,0.6556639075279236,nan,29212906.0,18279944.0,0.3742510676383972,nan,0.030533360317349434,0.048794906586408615,0.030382782220840454,0.04855427145957947,0.44564491510391235,0.7121784687042236,0.1179516538977623,0.18849676847457886,0.0012363713467493653,0.0019758266862481833,3696773.25,2474783.75,0.3305557072162628,nan,0.0755859762430191,0.11290854215621948,0.0755467340350151,0.11284992098808289,0.2584225535392761,0.38602548837661743,0.2583315670490265,0.38588958978652954,0.0015574152348563075,0.0023264300543814898
main,depth2_adamw,2,adamw,final,100000,checkpoints/depth_sweep_v2_depth_2_adamw_seed_0/step_100000.pt,0.492129385471344,layer_1_mlp_output,mlp_write,1,4,128,nan,nan,nan,nan,"(44,0)/(69,0)|(0,44)/(0,69)|(44,44)/(69,69)|(44,69)/(69,44)|(25,0)/(88,0)|(0,25)/(0,88)|(25,25)/(88,88)|(25,88)/(88,25)|(19,19)/(94,94)|(19,94)/(94,19)",0.7,0.6310204267501831,0.16399702429771423,483755904.0,328096128.0,0.32177335023880005,nan,0.04814627021551132,0.07098846882581711,0.026384912431240082,0.03890279680490494,0.48141372203826904,0.7098125219345093,0.12070412188768387,0.17797020077705383,0.0015775227220728993,0.002325952285900712,61164576.0,43774632.0,0.28431400656700134,nan,0.11881150305271149,0.16601064801216125,0.06523596495389938,0.0911516547203064,0.264855295419693,0.3700719177722931,0.2647576630115509,0.3699354827404022,0.002025637309998274,0.0028303435537964106
