step,train_loss,train_accuracy,test_loss,test_accuracy,hidden_parameter_norm,auxiliary_parameter_norm,unembedding_parameter_norm,hidden_gradient_norm,auxiliary_gradient_norm,unembedding_gradient_norm,muon_applied_update_norm,muon_max_abs_applied_update,collapse_detected,unembedding_learning_rate
5600,1.3623471772916673e-07,1.0,2.524376630783081,0.6392213702201843,240.87808978958475,0.5506856228273121,8.405489921569824,1.335326992370431e-07,8.582642141016069e-06,2.410080014669802e-06,0.27683954161100294,0.004614266566932201,0,0.00025
5700,1.6275333791782032e-07,1.0,2.1407251358032227,0.6621546149253845,241.98737347367506,0.5005419972498972,8.40549087524414,1.225727739209022e-07,1.0734350461075822e-05,2.0022930584673304e-06,0.2794106298614985,0.004907113034278154,0,0.00025
5800,1.8746669638858293e-07,1.0,1.805213451385498,0.6855353116989136,243.49039576882709,0.4560328120904568,8.40549087524414,1.3007860437261078e-07,1.2901590504573149e-05,1.7196161934407428e-06,0.28240180064757714,0.004769283812493086,0,0.00025
5900,2.0486564267230278e-07,1.0,1.50979483127594,0.712272047996521,245.3688828677279,0.4167458220693542,8.405491828918457,1.310370843368531e-07,1.5949882405637806e-05,1.590722376931808e-06,0.28498846981378634,0.004864265210926533,0,0.00025
6000,2.1504357050616818e-07,1.0,1.2512012720108032,0.740463137626648,247.4770653302261,0.3822474173739532,8.405492782592773,1.267754820397663e-07,1.739001917250372e-05,1.4219133390724892e-06,0.28547888116277315,0.004785696975886822,0,0.00025
6100,2.2466123539288674e-07,1.0,1.0248606204986572,0.7812954187393188,249.51972003863239,0.35214835242934966,8.40549373626709,1.395757484329084e-07,2.0371927525221188e-05,1.3237400935395272e-06,0.2847382345278087,0.004695363342761993,0,0.00025
6200,2.319445258081032e-07,1.0,0.8326827883720398,0.813625693321228,251.46451606727933,0.32609194498374705,8.405494689941406,1.3732577915956744e-07,2.1876192648160064e-05,1.244962163582386e-06,0.28373583765345256,0.0049248323775827885,0,0.00025
6300,2.3521265291037707e-07,1.0,0.6677645444869995,0.8485289216041565,253.17187739517107,0.30373983898812884,8.405496597290039,1.343526371994702e-07,2.537633927151093e-05,1.2073858215444488e-06,0.2814061097554268,0.00505711417645216,0,0.00025
6400,2.37422540294574e-07,1.0,0.5293644070625305,0.8801879286766052,254.64410468347717,0.28474953099953465,8.405497550964355,1.198486055208886e-07,2.4171500509780885e-05,1.1168140190420672e-06,0.2798238217207661,0.004853310529142618,0,0.00025
6500,2.3627092105016345e-07,1.0,0.4137006103992462,0.9034567475318909,255.87335696194532,0.2687798452860007,8.405499458312988,1.1996669871706945e-07,2.8342054728524752e-05,1.0668780987543869e-06,0.27811594741810036,0.0047918581403791904,0,0.00025
6600,2.3462128240225866e-07,1.0,0.31926748156547546,0.9240407347679138,256.87311985228706,0.2555214763606023,8.405500411987305,1.2109378765637484e-07,2.9340826759207716e-05,1.061611555996933e-06,0.27608360124604736,0.004745247773826122,0,0.00025
6700,2.3238027324623545e-07,1.0,0.24417679011821747,0.942611038684845,257.61814624874614,0.2446747486025529,8.405502319335938,1.0951883862907567e-07,2.804444863099421e-05,1.0388722557763685e-06,0.2735126368237681,0.004737821873277426,0,0.00025
6800,2.3060613330017077e-07,1.0,0.18576066195964813,0.9577133655548096,258.06769836742103,0.23596036324501307,8.405505180358887,1.0854721546662514e-07,3.113864694076196e-05,1.0345074770157225e-06,0.27038994849614234,0.004572324920445681,0,0.00025
6900,2.2702674584706983e-07,1.0,0.14091995358467102,0.969795286655426,258.2246568831035,0.2291050129152659,8.40550708770752,1.0758183051145667e-07,3.551526980536788e-05,1.04622415619815e-06,0.26766613983286414,0.0044859000481665134,0,0.00025
7000,2.2316723402582284e-07,1.0,0.10725943744182587,0.9762837290763855,258.14250378916313,0.22387588768100847,8.405508995056152,1.0318827065142618e-07,3.926119190762214e-05,9.940944210029556e-07,0.26517101214018585,0.004561497364193201,0,0.00025
7100,2.1974346964270808e-07,1.0,0.08216135203838348,0.9824365377426147,257.84505192894346,0.22002682124935574,8.405510902404785,9.646462320219716e-08,3.790956242588514e-05,9.996058452088619e-07,0.2623830979126309,0.004545643925666809,0,0.00025
7200,2.1435882047171617e-07,1.0,0.06345569342374802,0.9876943826675415,257.3815807087935,0.21733514031745907,8.405513763427734,9.31738727764199e-08,3.858621984047811e-05,9.87834596344328e-07,0.2606789248672785,0.004461625590920448,0,0.00025
7300,2.0909867259888415e-07,1.0,0.04927271232008934,0.9914979338645935,256.78060313613196,0.21558889323412614,8.405516624450684,8.903777323123412e-08,3.4285154010269355e-05,9.737815389598836e-07,0.2584144899669619,0.00432563154026866,0,0.00025
7400,2.0349614260339877e-07,1.0,0.03850707784295082,0.9935115575790405,256.0635346173098,0.21465428760685115,8.405519485473633,9.019221676680246e-08,4.2449429737881415e-05,9.531184446132102e-07,0.25672864343126206,0.004579140804708004,0,0.00025
7500,2.0004125644845772e-07,1.0,0.03027578629553318,0.9953014850616455,255.2522580233773,0.21437172527968276,8.405522346496582,8.553258394759447e-08,3.936732153125769e-05,9.460888463763695e-07,0.2553483783152632,0.00446573831140995,0,0.00025
7600,1.9506123294377176e-07,1.0,0.024235036224126816,0.9964202046394348,254.3747920475883,0.214618518192899,8.405525207519531,7.893465186876177e-08,3.3364012707273724e-05,9.620315495340037e-07,0.25323508359967006,0.004438905976712704,0,0.00025
7700,1.9036133380723186e-07,1.0,0.01968512125313282,0.9967557787895203,253.46830687927903,0.21531914937550317,8.40552806854248,7.804735778510496e-08,3.4437924788692804e-05,9.5477855666104e-07,0.25227980205193595,0.0043356460519135,0,0.00025
7800,1.8653294375781115e-07,1.0,0.016192784532904625,0.9973151087760925,252.54888368139333,0.21635487960428273,8.40553092956543,7.830627482839732e-08,3.7391855640817213e-05,9.812017651711358e-07,0.2514192113666741,0.004491258878260851,0,0.00025
7900,1.8183304462127126e-07,1.0,0.013288600370287895,0.998210072517395,251.60723414214743,0.21762290288419753,8.405534744262695,7.680651717047716e-08,3.4488988819346823e-05,9.666307505540317e-07,0.24986174776649586,0.0042861453257501125,0,0.00025
8000,1.7339813496164425e-07,1.0,0.010921288281679153,0.9984338283538818,250.64245458780113,0.21909411440263596,8.405537605285645,7.282846544507264e-08,3.373839615356668e-05,9.55826067183807e-07,0.24893395394220344,0.004123304504901171,0,0.00025
8100,1.6872935759693064e-07,1.0,0.008910258300602436,0.9984338283538818,249.68485214206345,0.2206924466251955,8.40554141998291,7.19616037319098e-08,3.4431207393509026e-05,9.53377821133472e-07,0.24792365924302082,0.003996188286691904,0,0.00025
8200,1.643407188112178e-07,1.0,0.007368945982307196,0.9988812804222107,248.7546733944071,0.22237779849075298,8.405545234680176,7.406847298217203e-08,3.790051885106754e-05,9.599875738786068e-07,0.24771548894774112,0.0040429383516311646,0,0.00025
8300,1.5677730402785528e-07,1.0,0.006098158657550812,0.9991050362586975,247.89044024283,0.22406166955272144,8.405548095703125,6.689184360383138e-08,3.090298161667659e-05,9.47235378134792e-07,0.24745934986904675,0.003872557310387492,0,0.00025
8400,1.5257541008395492e-07,1.0,0.005017017479985952,0.9993287920951843,247.1180536472705,0.22567001321912547,8.40555191040039,6.733291915492542e-08,3.2091019023899184e-05,9.586540272721322e-07,0.24790637862932424,0.00398260960355401,0,0.00025
8500,1.4320674779355613e-07,1.0,0.004047021735459566,0.9993287920951843,246.49055432035973,0.22709118523911492,8.405555725097656,6.485185089431704e-08,3.262541292041201e-05,9.684072210802697e-07,0.24870415394901343,0.004234970081597567,0,0.00025
8600,1.363592048164719e-07,1.0,0.0032327708322554827,0.9995525479316711,245.982699743998,0.22832971671422692,8.405559539794922,6.542535569307618e-08,3.062985299845502e-05,9.593497907189885e-07,0.2494935221171805,0.004158652387559414,0,0.00025
8700,1.2951167605024239e-07,1.0,0.0026034810580313206,1.0,245.59756073658085,0.22938351373045723,8.405564308166504,5.8492275818570526e-08,2.5918568850181794e-05,9.80543745754403e-07,0.24966398409243878,0.004003200214356184,0,0.00025
8800,1.2244629488122882e-07,1.0,0.0020610452629625797,1.0,245.316955616592,0.23033145519782652,8.405567169189453,5.7373639351827816e-08,2.6071100349142026e-05,9.867346761893714e-07,0.25021061692580265,0.004013294819742441,0,0.00025
8900,1.1861789772638076e-07,1.0,0.0016236050287261605,1.0,245.13257656206906,0.23127045408514707,8.405570983886719,5.6856942433243925e-08,2.5196196735502154e-05,9.96848370959924e-07,0.25067793904736396,0.004108129534870386,0,0.00025
9000,1.1052536308397976e-07,1.0,0.0012991416733711958,1.0,245.0363256246554,0.2322015811855982,8.405574798583984,5.259310651659923e-08,2.2052636230253663e-05,1.0045955605164636e-06,0.25123698115649284,0.00423118332400918,0,0.00025
9100,1.0843997699794272e-07,1.0,0.0010627444135025144,1.0,245.05967079933723,0.23309098576929527,8.40557861328125,5.737920876239585e-08,2.6454590905890467e-05,1.0043125939773745e-06,0.25260982247228,0.0042722164653241634,0,0.00025
9200,9.851105886582445e-08,1.0,0.000893520365934819,1.0,245.19871679517226,0.2338510015590459,8.405582427978516,6.300064901328057e-08,2.746472484557876e-05,1.0359306088503217e-06,0.254625227155063,0.0045281811617314816,0,0.00025
9300,9.991168781198212e-08,1.0,0.0007621527183800936,1.0,245.4452951121172,0.2344259701349889,8.405586242675781,6.241846407294833e-08,2.1895700272829473e-05,1.1347965482855216e-06,0.2555859287872914,0.004280516877770424,0,0.00025
9400,9.244165255495318e-08,1.0,0.0006868991185911,1.0,245.7814183011673,0.2349708024519273,8.405591011047363,6.384977435506089e-08,2.1045312199802725e-05,1.2489862228903803e-06,0.25643640545565927,0.004351034760475159,0,0.00025
9500,8.556299491147001e-08,1.0,0.0006278686923906207,1.0,246.15300567299124,0.2356385530177528,8.405595779418945,7.609131400173609e-08,2.085973017768107e-05,1.4737146329935058e-06,0.2570350010778062,0.004494226071983576,0,0.00025
9600,8.403786466715246e-08,1.0,0.0005879831733182073,1.0,246.4207170429022,0.23657267059652837,8.405600547790527,8.752788407817033e-08,2.253215801812932e-05,1.6548179928577156e-06,0.2553844014305343,0.004343969281762838,0,0.00025
9700,8.114322724850354e-08,1.0,0.0005467028822749853,1.0,246.56133047835732,0.2378440956612508,8.405604362487793,8.86485705323791e-08,2.072302089214077e-05,1.8160438912673271e-06,0.2540872451666595,0.0042404355481266975,0,0.00025
9800,8.101872595034365e-08,1.0,0.000508346245624125,1.0,246.5862116293947,0.23942642165871517,8.405610084533691,9.668164630463755e-08,1.9003630138492825e-05,1.995002321564243e-06,0.2526727565712564,0.004273593425750732,0,0.00025
9900,7.578969984933792e-08,1.0,0.0004818257875740528,1.0,246.55000864263457,0.24126631979014368,8.405614852905273,1.1054547730880648e-07,2.028522722611139e-05,2.1669320631190203e-06,0.2536397069390234,0.004139337223023176,0,0.00025
10000,7.292619130794264e-08,1.0,0.00046703737461939454,1.0,246.5622417128215,0.2432177100880916,8.405620574951172,1.2846133431530216e-07,1.6654430042180763e-05,2.4515309178241296e-06,0.254414049747677,0.004147538915276527,0,0.00025
10100,7.339307472875589e-08,1.0,0.0004510887374635786,1.0,246.61234191180702,0.245218335168082,8.40562629699707,1.5142211237231725e-07,1.3714797183941173e-05,2.953885541501222e-06,0.25472750198134325,0.004246201831847429,0,0.00025
10200,6.604754076988684e-08,1.0,0.00042274786392226815,1.0,246.67274102298063,0.2470031551304173,8.405632019042969,1.532286648369899e-07,1.2888139382732772e-05,3.4286549634998664e-06,0.25597801096655176,0.0043094041757285595,0,0.00025
10300,5.96980100908695e-08,1.0,0.0003917115682270378,1.0,246.9387624571181,0.24792841579094857,8.405638694763184,1.4896949779174765e-07,9.474782652782333e-06,3.8088401197455823e-06,0.26177132499077344,0.004349850583821535,0,0.00025
10400,4.618970095293662e-08,1.0,0.00038855773163959384,1.0,247.78977880423054,0.24708748086932972,8.405644416809082,1.554119180292517e-07,9.37722259948854e-06,4.487141723075183e-06,0.27237588432927007,0.0048445663414895535,0,0.00025
10500,3.5420406163666485e-08,1.0,0.00048554487875662744,1.0,249.50308230798186,0.24340246432718338,8.405648231506348,1.7526206747926604e-07,8.146433734898783e-06,5.135791070642881e-06,0.28684927397056886,0.005041883327066898,0,0.00025
10600,2.9506630028208747e-08,1.0,0.0008923871791921556,1.0,251.72160864145346,0.23805418114615948,8.405652046203613,1.9263287371386843e-07,8.121677848908152e-06,6.326685252133757e-06,0.2870368248852248,0.004965506494045258,0,0.00025
10700,2.5740487075154306e-08,1.0,0.0019252978963777423,1.0,253.48447934203762,0.23387619368853646,8.405656814575195,2.485372818926559e-07,8.508175832002594e-06,7.842585546313785e-06,0.28121144035258877,0.0049240076914429665,0,0.00025
10800,2.9724505523631706e-08,1.0,0.0033656612504273653,0.9995525479316711,254.4996320684642,0.23226367055825425,8.405659675598145,3.521186791604384e-07,1.0244329328022845e-05,8.791738764557522e-06,0.2765154369553249,0.004814972635358572,0,0.00025
10900,1.8177077620862292e-08,1.0,0.0046679554507136345,0.9993287920951843,254.9280418573439,0.23348146978446158,8.405664443969727,4.1464520219224094e-07,1.1673060077028742e-05,1.0313326129107736e-05,0.2760597687704364,0.004780277609825134,0,0.00025
11000,2.8728500467423146e-08,1.0,0.006126605439931154,0.9991050362586975,254.88259607719408,0.23767170919783762,8.405668258666992,3.6415330233550583e-07,1.0273863894204434e-05,1.3583370673586614e-05,0.25524489856088833,0.0044442275539040565,0,0.00025
11100,3.377077106847537e-08,1.0,0.007224745582789183,0.9991050362586975,254.43276392073614,0.24573603103257563,8.405673027038574,5.85632042646454e-07,1.2558648322620055e-05,1.5645144230802543e-05,0.25289142796958297,0.004423203412443399,0,0.00025
11200,1.811482874813919e-08,1.0,0.007921491749584675,0.9991050362586975,253.4968350509144,0.2575517871125864,8.405678749084473,6.436518016993443e-07,1.1130680173083402e-05,1.819970566430129e-05,0.25344760240645026,0.004475036635994911,0,0.00025
11300,4.267256059620195e-08,1.0,0.008926594629883766,0.9988812804222107,252.1501695015706,0.2716433506233535,8.405684471130371,1.0599225421315364e-06,1.606867872986144e-05,1.9973052985733375e-05,0.2521202891899513,0.004731064196676016,0,0.00025
11400,9.648791987615368e-09,1.0,0.008565169759094715,0.9988812804222107,250.65682333876794,0.287524612320374,8.405692100524902,5.364719625080513e-07,1.0487804185390453e-05,2.373188362980727e-05,0.24186805664801606,0.004246873315423727,0,0.00025
