step,regime,modulus,train_fraction,d_model,num_heads,d_mlp,train_loss,train_accuracy,test_loss,test_accuracy,hidden_parameter_norm,auxiliary_parameter_norm,unembedding_parameter_norm,hidden_gradient_norm,auxiliary_gradient_norm,unembedding_gradient_norm,muon_applied_update_norm,muon_max_abs_applied_update,train_collapse_detected,generalization_collapse_detected,auxiliary_frozen,scheduled_freeze_step
0,muon,113,0.2,128,4,512,5.189201831817627,0.007050528656691313,5.174939155578613,0.008418167941272259,19.585105107656336,123.10922682798059,6.175757884979248,nan,nan,nan,nan,nan,0,0,0,
100,muon,113,0.2,128,4,512,1.9843394756317139,0.49667057394981384,8.24478530883789,9.788566967472434e-05,30.5618057802536,116.2856471401363,6.82246732711792,0.5917419853022475,0.07119316642312669,0.25036314129829407,0.3011980263285778,0.005541217979043722,0,0,0,
200,muon,113,0.2,128,4,512,0.0005973618826828897,1.0,30.76336097717285,0.000293657009024173,48.937237041040575,109.13076837808462,7.661036491394043,0.0016795976267935029,0.00022167160887511593,0.001798046287149191,0.2986519337023271,0.005057763308286667,0,0,0,
300,muon,113,0.2,128,4,512,3.039766127699295e-08,1.0,82.47262573242188,0.0008809710270725191,70.02949717250469,98.76683047979537,7.478174686431885,1.4504714674360878e-06,2.5918099189994404e-07,1.797724735297379e-06,0.29755020119398057,0.00501491641625762,0,0,0,
400,muon,113,0.2,128,4,512,0.003818562487140298,0.9984332323074341,160.0858917236328,0.0013703993754461408,89.41878501419147,89.36268181344822,7.293582916259766,3.6569538833028683,1.7269292746403073,0.8802894353866577,0.1010822150996275,0.0023715186398476362,0,0,0,
500,muon,113,0.2,128,4,512,0.007001273799687624,0.9984332323074341,107.29729461669922,0.0014682849869132042,82.93114581694036,80.92728890363149,7.136046886444092,0.4023769262001157,0.1974503460991869,0.21032658219337463,0.2895708935121268,0.004452641122043133,0,0,0,
600,muon,113,0.2,128,4,512,1.0078705599880777e-05,1.0,79.7637710571289,0.0012725136475637555,80.74491789341711,73.23379632275335,6.963413238525391,0.00020634390879995565,6.383664037476036e-05,0.00031549681443721056,0.30059587858924763,0.004920188337564468,0,0,0,
700,muon,113,0.2,128,4,512,2.34402861565286e-08,1.0,86.11764526367188,0.0014682849869132042,87.32920256597721,66.26154087999038,6.791536331176758,6.05860960777858e-07,1.9939198920699217e-07,1.0580840807961067e-06,0.2998879791890466,0.005226965062320232,0,0,0,
800,muon,113,0.2,128,4,512,3.978097993240226e-06,1.0,76.6176986694336,0.0018598276656121016,89.69707205320874,59.95408851185345,6.6240129470825195,0.0001316037277368178,5.012727485758238e-05,0.00019688450265675783,0.24856998684366538,0.004156636539846659,0,0,0,
900,muon,113,0.2,128,4,512,7.564395332337881e-09,1.0,76.49433135986328,0.0021534846164286137,89.75844692855812,54.246152161019396,6.46048641204834,2.6173801118992464e-07,9.949017111966542e-08,5.088903094474517e-07,0.2864466863197522,0.00439678318798542,0,0,0,
1000,muon,113,0.2,128,4,512,2.6288606846947005e-08,1.0,32.43013000488281,0.0029365699738264084,85.24497581265668,49.081558604843764,6.300967693328857,5.206660501702827e-07,3.225354794359315e-07,1.2046575648128055e-06,0.29629318450129977,0.005102080758661032,0,0,0,
1100,muon,113,0.2,128,4,512,1.7323399603697e-08,1.0,22.1458740234375,0.0035238841082900763,84.68259230873089,44.408662937233345,6.145389080047607,3.608509407884332e-07,1.7638954279237316e-07,3.2239597658190178e-06,0.29707930530085064,0.004485420882701874,0,0,0,
1200,muon,113,0.2,128,4,512,9.618922547360853e-09,1.0,26.557397842407227,0.004796397872269154,91.89296337301799,40.1806635289758,5.993653774261475,5.233080565817975e-07,2.0902692535737278e-07,7.078579528752016e-06,0.27731150691016526,0.004979489371180534,0,0,0,
1300,muon,113,0.2,128,4,512,1.04594111149936e-08,1.0,35.86796951293945,0.004502740688621998,100.24774299864602,36.35519682159426,5.845668792724609,7.772411727623406e-07,4.2955802278067905e-07,1.282236280530924e-05,0.26576459863142565,0.00489323353394866,0,0,0,
1400,muon,113,0.2,128,4,512,8.825128183787001e-09,1.0,48.362693786621094,0.004111198242753744,108.39619070049736,32.89394054702041,5.701343536376953,4.704557310574429e-06,4.8472691083795965e-06,2.8373575332807377e-05,0.2532870145287505,0.004243200644850731,0,0,0,
1500,muon,113,0.2,128,4,512,8.91851570372637e-09,1.0,58.99805450439453,0.004013312514871359,114.78862561447747,29.76221974930098,5.5605878829956055,1.4466237783304152e-06,1.1337735860902712e-06,2.7664042136166245e-05,0.2575590374780946,0.004298873245716095,0,0,0,
1600,muon,113,0.2,128,4,512,1.2728517055511475,0.9882491230964661,55.08485412597656,0.005579483229666948,115.9547537841727,27.84235426209453,5.451236724853516,1.9090729801324557,0.924049325374512,13.548942565917969,0.2831308374429346,0.0050191390328109264,0,0,0,
1700,muon,113,0.2,128,4,512,0.00012760677782353014,1.0,37.46001434326172,0.004502740688621998,110.23976764387876,25.502215870181587,5.316849231719971,0.0012498610013483755,0.0009541696047653376,0.004852136131376028,0.30266146872366284,0.005074373446404934,0,0,0,
1800,muon,113,0.2,128,4,512,5.062538548372686e-07,1.0,42.952911376953125,0.0024471418000757694,113.33339539023797,23.075851343938027,5.185640335083008,3.814828428569467e-06,3.347258128144097e-06,1.1261618055868894e-05,0.3060077198624151,0.004860716871917248,0,0,0,
1900,muon,113,0.2,128,4,512,7.937946411296082e-10,1.0,47.787296295166016,0.0026429130230098963,120.64016901269268,20.878883591021463,5.057600021362305,9.906239235285354e-08,9.187604264247175e-08,3.6070392184228695e-07,0.2983754476380718,0.00502736633643508,0,0,0,
2000,muon,113,0.2,128,4,512,2.6942320374701012e-08,1.0,21.201190948486328,0.006949882488697767,112.77134462201948,18.89107329764691,4.93272066116333,2.6047712437051467e-07,1.6753447318022862e-07,1.9034398519579554e-06,0.28886697582793724,0.00560223963111639,0,0,0,
2100,muon,113,0.2,128,4,512,1.298087592971342e-08,1.0,18.612070083618164,0.0065583400428295135,114.91165755367881,17.092517163470614,4.810925006866455,2.6313201537388067e-07,2.5262795574565814e-07,3.7210845675872406e-06,0.285580594852612,0.004954363685101271,0,0,0,
2200,muon,113,0.2,128,4,512,9.338759987542744e-09,1.0,20.192073822021484,0.006460454314947128,121.99315963216699,15.46519622240578,4.692136764526367,2.974551647400455e-07,5.017850954137856e-07,5.6601897995278705e-06,0.2723557316516697,0.00428813137114048,0,0,0,
2300,muon,113,0.2,128,4,512,1.143998140662461e-08,1.0,23.854751586914062,0.005677368957549334,130.38995007983394,13.992807417892955,4.576281547546387,3.783104242531598e-07,9.04629131763628e-07,8.974553566076793e-06,0.26919507115602365,0.004868826828896999,0,0,0,
2400,muon,113,0.2,128,4,512,1.0646186154872339e-08,1.0,27.740707397460938,0.005383711773902178,138.7216121375037,12.66060304814717,4.463286876678467,4.625967650484658e-07,1.5124135533540463e-06,1.2504956430348102e-05,0.266153570451032,0.004444581922143698,0,0,0,
2500,muon,113,0.2,128,4,512,1.0319330279173755e-08,1.0,30.422767639160156,0.004894283600151539,146.7286502937952,11.455236532096839,4.353082656860352,5.079119885027047e-07,2.2098562751697616e-06,1.5146047189773526e-05,0.26428918468760976,0.0042243520729243755,0,0,0,
2600,muon,113,0.2,128,4,512,9.945779311237857e-09,1.0,32.440528869628906,0.004796397872269154,154.52122618911804,10.364635556027702,4.245599269866943,5.272235490252236e-07,2.774080152654996e-06,1.7276848666369915e-05,0.26412581243829664,0.004029374569654465,0,0,0,
2700,muon,113,0.2,128,4,512,1.1346593886685241e-08,1.0,33.82255935668945,0.005090054590255022,161.9467519151621,9.37787537869337,4.140769958496094,5.561479806939431e-07,3.5870109431590843e-06,1.99121732293861e-05,0.2632123460553435,0.0043662674725055695,0,0,0,
2800,muon,113,0.2,128,4,512,1.2047000730319724e-08,1.0,34.44674301147461,0.0052858260460197926,168.88424191304108,8.485072542155896,4.038529396057129,5.78339652700728e-07,4.516739507016875e-06,2.2704642105964012e-05,0.26208631504864305,0.004270410630851984,0,0,0,
2900,muon,113,0.2,128,4,512,1.3541201049349638e-08,1.0,34.31775665283203,0.005873139947652817,175.33532243489904,7.67728259686925,3.9388132095336914,5.93800373243539e-07,5.577543817285874e-06,2.4489378120051697e-05,0.2620907250355019,0.004237692803144455,0,0,0,
3000,muon,113,0.2,128,4,512,1.3914752905463956e-08,1.0,33.53246307373047,0.006362568587064743,181.33306036769451,6.9464141045288725,3.8415591716766357,5.786115598875398e-07,6.540143518408544e-06,2.594377838249784e-05,0.2624067647728714,0.004452783148735762,0,0,0,
3100,muon,113,0.2,128,4,512,1.6622992760062516e-08,1.0,32.275787353515625,0.007830853573977947,186.91679160622346,6.285143035536672,3.74670672416687,5.515048347092186e-07,7.30952934594748e-06,2.6273994080838747e-05,0.2634034739217775,0.004408640321344137,0,0,0,
3200,muon,113,0.2,128,4,512,1.7603563051693527e-08,1.0,30.63327980041504,0.008516053669154644,192.10380267631126,5.686843701657505,3.65419602394104,5.232777195673255e-07,8.080585219637289e-06,2.6103089112439193e-05,0.26401568810354625,0.0042846170254051685,0,0,0,
3300,muon,113,0.2,128,4,512,2.035849711035098e-08,1.0,28.732271194458008,0.010865309275686741,196.89978566264438,5.1455196621321475,3.5639700889587402,4.786050670125656e-07,8.334792745794309e-06,2.4421015041298233e-05,0.26494876138472034,0.004246581345796585,0,0,0,
3400,muon,113,0.2,128,4,512,2.2132860877377425e-08,1.0,26.887195587158203,0.013312450610101223,201.31528025159258,4.655744911921308,3.4759714603424072,4.186787907573891e-07,8.282045484147107e-06,2.2977928892942145e-05,0.2661694507635459,0.004231414292007685,0,0,0,
3500,muon,113,0.2,128,4,512,2.4140694776519922e-08,1.0,25.419235229492188,0.015857478603720665,205.42936290376684,4.212613917598138,3.390146017074585,3.7793891425253825e-07,8.428289615649808e-06,2.2056630768929608e-05,0.268669344689294,0.004399348981678486,0,0,0,
3600,muon,113,0.2,128,4,512,2.9277011037720513e-08,1.0,24.21173858642578,0.02006656304001808,209.2636347946243,3.8116893021332596,3.3064396381378174,3.249528475790995e-07,8.249670644777237e-06,2.0800091078854166e-05,0.27173861830485785,0.004235963337123394,0,0,0,
3700,muon,113,0.2,128,4,512,4.0343444140944484e-08,1.0,22.957714080810547,0.026233360171318054,212.7073470087496,3.4489560129736465,3.2248001098632812,2.6689160011394024e-07,7.675009814424738e-06,1.761780549713876e-05,0.2732788560477442,0.004797454457730055,0,0,0,
3800,muon,113,0.2,128,4,512,5.925442891907551e-08,1.0,21.67353057861328,0.034553639590740204,215.27127916017233,3.120786496960402,3.145176649093628,1.9989709168014037e-07,6.491459794590062e-06,1.0751583431556355e-05,0.27118946441288105,0.004468857776373625,0,0,0,
