step,regime,modulus,train_fraction,d_model,num_heads,d_mlp,train_loss,train_accuracy,test_loss,test_accuracy,hidden_parameter_norm,auxiliary_parameter_norm,unembedding_parameter_norm,hidden_gradient_norm,auxiliary_gradient_norm,unembedding_gradient_norm,muon_applied_update_norm,muon_max_abs_applied_update,train_collapse_detected,generalization_collapse_detected,auxiliary_frozen,scheduled_freeze_step
0,adamw,113,0.2,128,4,512,5.189201831817627,0.007050528656691313,5.174939155578613,0.008418167941272259,19.585105107656336,123.10922682798059,6.175757884979248,nan,nan,nan,nan,nan,0,0,0,
100,adamw,113,0.2,128,4,512,1.5874525308609009,0.6141793727874756,9.919171333312988,0.001174628036096692,27.11341601475378,114.36788115924307,8.57872200012207,1.0211382691898994,0.1211264787616555,0.21613529324531555,nan,nan,0,0,0,
200,adamw,113,0.2,128,4,512,0.044102005660533905,0.9976498484611511,20.817861557006836,0.0014682849869132042,34.07366688283326,106.29365505270228,11.056805610656738,0.15826214887318663,0.017373804437690127,0.01937013305723667,nan,nan,0,0,0,
300,adamw,113,0.2,128,4,512,0.027614427730441093,1.0,19.7531681060791,0.001174628036096692,34.811496169958204,97.40436683584498,11.130013465881348,0.12888999578508856,0.01487214858304298,0.014428859576582909,nan,nan,0,0,0,
400,adamw,113,0.2,128,4,512,0.0214957557618618,1.0,18.940752029418945,0.001174628036096692,35.57616487462163,89.48022062008418,11.189568519592285,0.034600038219877,0.0050758880077910375,0.011947346851229668,nan,nan,0,0,0,
500,adamw,113,0.2,128,4,512,0.01800897903740406,1.0,18.417028427124023,0.0009788566967472434,36.38691595522288,82.44174806472665,11.252063751220703,0.030835837202743376,0.004575256578314,0.01034554559737444,nan,nan,0,0,0,
600,adamw,113,0.2,128,4,512,0.015514791011810303,1.0,18.08808708190918,0.0012725136475637555,37.234872668560314,76.19986924446475,11.315503120422363,0.019247149357278986,0.0034548221106725646,0.009107319638133049,nan,nan,0,0,0,
700,adamw,113,0.2,128,4,512,0.01363234594464302,1.0,17.87073516845703,0.0010767423082143068,38.108135750765285,70.6735152786873,11.376858711242676,0.024911351801670114,0.004834853607581191,0.008151794783771038,nan,nan,0,0,0,
800,adamw,113,0.2,128,4,512,0.012135309167206287,1.0,17.743432998657227,0.0010767423082143068,39.00287732977798,65.79249681542709,11.434717178344727,0.04307669084452129,0.009051814379299817,0.007364283781498671,nan,nan,0,0,0,
900,adamw,113,0.2,128,4,512,0.010873431339859962,1.0,17.678173065185547,0.0012725136475637555,39.906890274193096,61.48676683643421,11.487460136413574,0.02783193598182253,0.006784613097845878,0.006680677179247141,nan,nan,0,0,0,
1000,adamw,113,0.2,128,4,512,0.009810064919292927,1.0,17.653736114501953,0.0012725136475637555,40.78547801529091,57.69317529153848,11.533147811889648,0.017075635105871574,0.005154634035155768,0.006098246667534113,nan,nan,0,0,0,
1100,adamw,113,0.2,128,4,512,0.008836551569402218,1.0,17.678871154785156,0.0015661707147955894,41.68175639647127,54.35523121130905,11.571406364440918,0.023493532359584252,0.008038170203001696,0.005569661036133766,nan,nan,0,0,0,
1200,adamw,113,0.2,128,4,512,0.007993703708052635,1.0,17.72443962097168,0.0018598276656121016,42.703024859260594,51.41025482314337,11.595121383666992,0.01540025996581349,0.005861804009478838,0.005104698706418276,nan,nan,0,0,0,
1300,adamw,113,0.2,128,4,512,0.007339229341596365,1.0,17.812429428100586,0.0016640563262626529,43.67094787505937,48.82907065030296,11.612715721130371,0.010817033823535516,0.004388321313948747,0.004737157374620438,nan,nan,0,0,0,
1400,adamw,113,0.2,128,4,512,0.006656920071691275,1.0,17.92682456970215,0.0016640563262626529,44.640082592067124,46.5635468101064,11.62039852142334,0.008352924233313222,0.002992843920917141,0.004361213184893131,nan,nan,0,0,0,
1500,adamw,113,0.2,128,4,512,0.00608585262671113,1.0,18.024065017700195,0.0017619420541450381,45.6582314247975,44.57306664925018,11.617804527282715,0.006580259731975563,0.00221978264358736,0.004038652870804071,nan,nan,0,0,0,
1600,adamw,113,0.2,128,4,512,0.005636155605316162,1.0,18.15166473388672,0.001957713393494487,46.55590506930559,42.84388573790844,11.61572265625,0.00794364255092632,0.004099430097869236,0.0037741113919764757,nan,nan,0,0,0,
1700,adamw,113,0.2,128,4,512,0.005130022764205933,1.0,18.298582077026367,0.001957713393494487,47.40895758849709,41.3314125563115,11.608118057250977,0.008136570369548502,0.004629187892545062,0.0034875860437750816,nan,nan,0,0,0,
1800,adamw,113,0.2,128,4,512,0.004764041397720575,1.0,18.438438415527344,0.001957713393494487,48.19972959254594,40.00621540306619,11.594123840332031,0.006309514562010642,0.0030105081482218617,0.003267924999818206,nan,nan,0,0,0,
1900,adamw,113,0.2,128,4,512,0.004421315621584654,1.0,18.612424850463867,0.002251370344310999,48.89411879096605,38.86227157444815,11.5828275680542,0.00540037196817907,0.0029162584445540703,0.0030599990859627724,nan,nan,0,0,0,
2000,adamw,113,0.2,128,4,512,0.004102067556232214,1.0,18.805246353149414,0.0017619420541450381,49.48035647831782,37.86960515332349,11.572190284729004,0.005320783629866733,0.0031720693416333844,0.0028659948147833347,nan,nan,0,0,0,
2100,adamw,113,0.2,128,4,512,0.0038093850016593933,1.0,19.006732940673828,0.0018598276656121016,49.9776023135438,37.008074320057126,11.561498641967773,0.004657324291615453,0.002489875535768044,0.002684591803699732,nan,nan,0,0,0,
2200,adamw,113,0.2,128,4,512,0.0035397722385823727,1.0,19.20738983154297,0.002055599121376872,50.392173005045606,36.25207216174032,11.549771308898926,0.004278791807349068,0.0025364935600354754,0.0025179649237543344,nan,nan,0,0,0,
2300,adamw,113,0.2,128,4,512,0.00329345534555614,1.0,19.406299591064453,0.0021534846164286137,50.73672670232958,35.588724687006746,11.537260055541992,0.003888334484720002,0.002255012433731473,0.0023649749346077442,nan,nan,0,0,0,
2400,adamw,113,0.2,128,4,512,0.0030683153308928013,1.0,19.590551376342773,0.002251370344310999,51.02242310283154,35.00419559792462,11.524256706237793,0.0037744072516802903,0.0021315011098987273,0.002223498886451125,nan,nan,0,0,0,
2500,adamw,113,0.2,128,4,512,0.002824827330186963,1.0,19.784435272216797,0.0021534846164286137,51.36064451262624,34.4625397871991,11.500473976135254,0.003253110021328023,0.001689345826112387,0.0020782086066901684,nan,nan,0,0,0,
2600,adamw,113,0.2,128,4,512,0.0026496490463614464,1.0,19.9719181060791,0.002251370344310999,51.66208268100804,33.98483051503299,11.479317665100098,0.003135476819031498,0.0018104951141843465,0.0019645255524665117,nan,nan,0,0,0,
2700,adamw,113,0.2,128,4,512,0.002479243790730834,1.0,20.168119430541992,0.0024471418000757694,51.91675471588272,33.564525167042135,11.462353706359863,0.0029954696598773517,0.0020344644951088707,0.001854144036769867,nan,nan,0,0,0,
2800,adamw,113,0.2,128,4,512,0.002321620238944888,1.0,20.368698120117188,0.002545027295127511,52.12194411397014,33.19022950082068,11.447325706481934,0.0028779249967600265,0.0016690116407483964,0.001749888644553721,nan,nan,0,0,0,
2900,adamw,113,0.2,128,4,512,0.0021753183100372553,1.0,20.571392059326172,0.0026429130230098963,52.28292201794968,32.85367083954489,11.434535026550293,0.002805403346695663,0.0017882587657228764,0.00165343948174268,nan,nan,0,0,0,
3000,adamw,113,0.2,128,4,512,0.0020363135263323784,1.0,20.76811981201172,0.002545027295127511,52.40791421812461,32.550677625928905,11.422569274902344,0.0025506982987118895,0.0017616041397452585,0.00155983108561486,nan,nan,0,0,0,
3100,adamw,113,0.2,128,4,512,0.0019113345770165324,1.0,20.944433212280273,0.0024471418000757694,52.4995038374927,32.27467120470404,11.411375999450684,0.0022862391307408446,0.0013710784529673168,0.0014757872559130192,nan,nan,0,0,0,
3200,adamw,113,0.2,128,4,512,0.0017952610505744815,1.0,21.117807388305664,0.002251370344310999,52.56551618055836,32.0246171329968,11.402181625366211,0.0022385580978021608,0.00165544886737053,0.0013958611525595188,nan,nan,0,0,0,
3300,adamw,113,0.2,128,4,512,0.0016863900236785412,1.0,21.297544479370117,0.001957713393494487,52.61439920120121,31.797061731167265,11.394654273986816,0.0020685187577661576,0.0014384236897733006,0.0013200059765949845,nan,nan,0,0,0,
3400,adamw,113,0.2,128,4,512,0.0015855565434321761,1.0,21.46510887145996,0.0017619420541450381,52.649071133066876,31.588001234001748,11.388823509216309,0.0020713139103588018,0.0016668922033673107,0.0012501419987529516,nan,nan,0,0,0,
3500,adamw,113,0.2,128,4,512,0.0014928531600162387,1.0,21.631086349487305,0.001957713393494487,52.66861877650794,31.39473965943374,11.385090827941895,0.0018294450887046852,0.0011640656672684342,0.00118414091411978,nan,nan,0,0,0,
3600,adamw,113,0.2,128,4,512,0.00140385830309242,1.0,21.79802131652832,0.001957713393494487,52.671396900166954,31.215852310617755,11.382822036743164,0.0017692024453566848,0.0012005845997211122,0.0011207048082724214,nan,nan,0,0,0,
3700,adamw,113,0.2,128,4,512,0.0013223309069871902,1.0,21.95703887939453,0.001957713393494487,52.658254392399506,31.047712216485674,11.381881713867188,0.001724707863215098,0.0013417311903406335,0.001062594703398645,nan,nan,0,0,0,
3800,adamw,113,0.2,128,4,512,0.0012452650116756558,1.0,22.115524291992188,0.001957713393494487,52.635479687930356,30.89121567555468,11.382414817810059,0.0017274198394799508,0.0015822022255392054,0.0010069075506180525,nan,nan,0,0,0,
3900,adamw,113,0.2,128,4,512,0.0011737854219973087,1.0,22.2598934173584,0.0016640563262626529,52.60252822028191,30.742757480330226,11.384187698364258,0.0015104518947272774,0.0011424394359991427,0.0009555588476359844,nan,nan,0,0,0,
4000,adamw,113,0.2,128,4,512,0.0011077472008764744,1.0,22.396459579467773,0.0014682849869132042,52.55597121007539,30.603652236103052,11.387176513671875,0.0014029389652515998,0.000909394912368365,0.000906274770386517,nan,nan,0,0,0,
4100,adamw,113,0.2,128,4,512,0.0010457230964675546,1.0,22.537513732910156,0.0016640563262626529,52.50344582675265,30.473497923564135,11.391865730285645,0.001414282509261667,0.0009713350516994093,0.0008604902541264892,nan,nan,0,0,0,
4200,adamw,113,0.2,128,4,512,0.0009873297531157732,1.0,22.676252365112305,0.0018598276656121016,52.44885049761091,30.35248313779541,11.39806842803955,0.001294857980833402,0.0009016447137295358,0.00081656314432621,nan,nan,0,0,0,
4300,adamw,113,0.2,128,4,512,0.0009330741013400257,1.0,22.8104248046875,0.0017619420541450381,52.38282201800064,30.237589957271766,11.405198097229004,0.0012256181476020325,0.0007787946659941908,0.000775666325353086,nan,nan,0,0,0,
4400,adamw,113,0.2,128,4,512,0.000881868414580822,1.0,22.94402503967285,0.0018598276656121016,52.31120653957979,30.127948395297523,11.413629531860352,0.001166118478075615,0.0009373913283994736,0.0007372171385213733,nan,nan,0,0,0,
4500,adamw,113,0.2,128,4,512,0.0008339297492057085,1.0,23.074230194091797,0.001957713393494487,52.234616302935386,30.023884998233136,11.423084259033203,0.001068721553526934,0.0006590321696616038,0.0006999258766882122,nan,nan,0,0,0,
4600,adamw,113,0.2,128,4,512,0.0007888092077337205,1.0,23.20363426208496,0.0017619420541450381,52.152621055129714,29.925402908747678,11.433767318725586,0.001070286697831041,0.0009655335048825112,0.000665369036141783,nan,nan,0,0,0,
4700,adamw,113,0.2,128,4,512,0.000746530422475189,1.0,23.33184814453125,0.0018598276656121016,52.06866782431006,29.832534917103242,11.445590019226074,0.0009988908818746316,0.0007787894293456309,0.0006322979461401701,nan,nan,0,0,0,
4800,adamw,113,0.2,128,4,512,0.0007064861129038036,1.0,23.455041885375977,0.002055599121376872,51.984342547640956,29.744484467026382,11.458135604858398,0.0009916666240049965,0.0009347701204914393,0.0006011996301822364,nan,nan,0,0,0,
4900,adamw,113,0.2,128,4,512,0.0006683305837213993,1.0,23.582630157470703,0.002251370344310999,51.90131226553205,29.66214452327952,11.471046447753906,0.0008863125537002977,0.0007580269298477716,0.0005711418925784528,nan,nan,0,0,0,
5000,adamw,113,0.2,128,4,512,0.0006329393363557756,1.0,23.707860946655273,0.002545027295127511,51.81450815232565,29.583182222619985,11.484472274780273,0.0008531676440325156,0.000700505697173546,0.0005433364422060549,nan,nan,0,0,0,
5100,adamw,113,0.2,128,4,512,0.000599386403337121,1.0,23.83942985534668,0.002838684478774667,51.730551551657705,29.50843141386843,11.498468399047852,0.0007790097379646807,0.0004949897471259779,0.0005165415350347757,nan,nan,0,0,0,
5200,adamw,113,0.2,128,4,512,0.000567664101254195,1.0,23.965755462646484,0.002838684478774667,51.645440816212634,29.43646764442406,11.51259994506836,0.0007965660833054668,0.0005963144583470495,0.0004912332515232265,nan,nan,0,0,0,
5300,adamw,113,0.2,128,4,512,0.0005378896603360772,1.0,24.0922794342041,0.0027407987508922815,51.56121455726432,29.366955322888185,11.52720832824707,0.000730263865426573,0.0005803500994759137,0.0004675656382460147,nan,nan,0,0,0,
5400,adamw,113,0.2,128,4,512,0.0005096204695291817,1.0,24.21812629699707,0.002838684478774667,51.47547902290833,29.299353481843955,11.54223918914795,0.0007094813612099542,0.0005814527630585866,0.0004447870305739343,nan,nan,0,0,0,
