step,regime,num_layers,modulus,train_fraction,d_model,num_heads,d_mlp,parameter_count,hidden_matrix_count,initialization_scheme,train_loss,train_accuracy,test_loss,test_accuracy,elapsed_seconds,hidden_parameter_norm,auxiliary_parameter_norm,unembedding_parameter_norm,hidden_gradient_norm,auxiliary_gradient_norm,unembedding_gradient_norm,muon_applied_update_norm,muon_max_abs_applied_update,train_collapse_detected,generalization_collapse_detected,auxiliary_frozen,scheduled_freeze_step,hidden_applied_update_norm,hidden_gradient_component_norm,hidden_decay_component_norm,hidden_applied_update_rms,hidden_parameter_norm,auxiliary_applied_update_norm,auxiliary_gradient_component_norm,auxiliary_decay_component_norm,auxiliary_applied_update_rms,auxiliary_parameter_norm,readout_applied_update_norm,readout_gradient_component_norm,readout_decay_component_norm,readout_applied_update_rms,readout_parameter_norm
0,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,5.075355052947998,0.01044386439025402,5.063181400299072,0.00827833078801632,0.6827488329727203,nan,nan,6.131394863128662,nan,nan,nan,nan,nan,0,0,0,,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan
100,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.00012045422045048326,1.0,47.74220657348633,0.0068240296095609665,19.858235166990198,68.7444264753977,113.29834341614581,6.5302958488464355,0.0017318234879809317,0.0002325738573976623,0.002808955265209079,0.9088110001817402,0.017108773812651634,0,0,0,,0.724812073865655,0.9088097281472816,0.2043304736418812,0.0016346501795243237,68.7444264753977,0.11173403440304419,0.0035266316916044193,0.11341003496027613,0.0009130352912717466,113.29834341614581,0.0013178617787837656,0.0007416203344405011,0.0016328688407631603,1.0957857691474592e-05,6.530295558129714
200,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.012609061785042286,0.9979112148284912,45.81742477416992,0.009173285216093063,79.08954600000288,74.46011900043717,102.61447598745161,6.365765571594238,1.2371249157068112,0.5357740691253154,0.5822033882141113,0.8936214037568839,0.017088403925299644,0,0,0,,0.8720588782303405,0.8936211777209663,0.223444636687322,0.0019667321409980085,74.46011900043717,0.10541209917401298,0.02450055684731693,0.10271699852322738,0.0008613755619504327,102.61447598745161,0.003833908207522521,0.00350961457748585,0.001591827299081876,3.187847255042173e-05,6.365766223577781
300,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.004078597296029329,1.0,35.698726654052734,0.009956371039152145,130.49734050000552,75.33372620599629,92.86979411509343,6.215639591217041,1.7217637939181956,0.870370877165806,0.4746147394180298,0.8711286363861585,0.014945786446332932,0,0,0,,0.8703019537928054,0.8711284086979382,0.22631627301766408,0.0019627697941348964,75.33372620599629,0.09647725489845314,0.027825620359595283,0.0929621692496204,0.0007883644316427526,92.86979411509343,0.0035638057502541767,0.003231712122647693,0.0015542855541264048,2.9632604025730454e-05,6.215639937601377
400,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0003535017604008317,1.0,37.43367385864258,0.01610918529331684,177.0350582919782,79.47160621299594,84.04596877746418,6.069431304931641,0.003379225281462612,0.0010795451083027861,0.004907812457531691,0.9022857400766766,0.015899881720542908,0,0,0,,0.8132416621374605,0.9022851079877525,0.237796226588249,0.0018340831740284436,79.47160621299594,0.08404802716033881,0.0012334998730234277,0.08413000779288239,0.000686798927194782,84.04596877746418,0.0014944778577852139,0.00025513417489138486,0.0015177263484805967,1.242639854369522e-05,6.069432187599072
500,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.000720480689778924,1.0,46.3550910949707,0.017116008326411247,222.73212675005198,88.39400429688715,76.05651749645388,5.922577381134033,0.05262318131560918,0.02800429631417222,0.06950452923774719,0.8997146440907942,0.014714767225086689,0,0,0,,0.8517480504695162,0.8997142187227641,0.26509198245869564,0.0019209256492981022,88.39400429688715,0.07637612998119214,0.007551643120043314,0.07613251911475814,0.0006241079761967911,76.05651749645388,0.0017778124301853465,0.0010696282253806898,0.0014809997354007095,1.4782290469099396e-05,5.922577743675299
600,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0002767875848803669,1.0,41.000816345214844,0.023492559790611267,273.8925369170029,88.6270430633089,68.8277799900678,5.7798871994018555,0.006058284542812273,0.0044007407970875915,0.00653386116027832,0.9037418583493578,0.01536010392010212,0,0,0,,0.8477276263518169,0.9037412495266809,0.2657137560001164,0.0019118584893504061,88.6270430633089,0.06895683814433044,0.004343635460796363,0.06889659979372446,0.0005634811911756413,68.8277799900678,0.0014923180768214822,0.0004836482549821759,0.0014453247465154215,1.2408440232113281e-05,5.779886845633582
700,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.001326851430349052,0.9997389316558838,40.9487190246582,0.02427564561367035,317.5382223749766,90.38903247940092,62.28092796425211,5.639482498168945,0.012594323474210935,0.007731162115331061,0.017323601990938187,0.8688193597142118,0.014657203108072281,0,0,0,,0.8320056867126016,0.8688188146303262,0.2712161522213822,0.0018764011999641405,90.38903247940092,0.06301020359349796,0.00951211902834908,0.06234321534578353,0.0005148882334594556,62.28092796425211,0.0016582967335021764,0.0009040350911697779,0.0014102181536207,1.37885322334214e-05,5.639482340371832
800,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,7.340548472711816e-05,1.0,38.43635559082031,0.022821344435214996,368.06164441700093,91.09093782280854,56.3549568188557,5.50237512588501,0.001348900413584972,0.0007596184951474697,0.002073580864816904,0.9030461984723029,0.013716006651520729,0,0,0,,0.831770366756193,0.9030456488235847,0.2729916276871642,0.0018758704888696945,91.09093782280854,0.056391843561626506,0.0012348184997777,0.05641133513745808,0.0004608062671926365,56.3549568188557,0.001369978583475179,0.00015157844448421187,0.0013759342854959664,1.1391202476441292e-05,5.502375501825066
900,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,1.122287994803628e-05,1.0,37.83717346191406,0.025729946792125702,420.55682212498505,94.98330225063843,50.99432950901995,5.367613792419434,0.00010638006416592596,6.262621251456686e-05,0.0001851321867434308,0.8883249551271228,0.016000455245375633,0,0,0,,0.7685200251794164,0.8883240438483976,0.28432052070297276,0.0017332236070896642,94.98330225063843,0.05103192956119265,0.00014623957078337287,0.05104536123065996,0.00041700769975771445,50.99432950901995,0.0013380964516150591,2.8986301083273327e-05,0.00134223755697688,1.1126106493350835e-05,5.367612438131147
1000,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,3.5171405787792764e-09,1.0,89.07596588134766,0.02819107286632061,468.5459917499684,128.9704326348149,46.13949322942816,5.235143661499023,1.8642641375999438e-07,1.2531353527776165e-07,6.162744625726191e-07,0.8799045714499555,0.012952844612300396,0,0,0,,0.5789211998564274,0.8799023825313315,0.3857804822672771,0.0013056262131901934,128.9704326348149,0.04618508562992157,1.3208494016353864e-06,0.046185678315042986,0.00037740168728192915,46.13949322942816,0.0013090171896483404,1.7080481044028786e-07,0.0013091133849894821,1.0884316026752367e-05,5.23514452277589
1100,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.00021337161888368428,1.0,48.8922004699707,0.03255397826433182,511.4134654579684,112.59815965828689,41.79544024832056,5.124190807342529,0.004427223959727979,0.0026111214521118763,0.010752209462225437,0.8989790477521755,0.014346720650792122,0,0,0,,0.8336828011605792,0.8989782595739428,0.33778951338686714,0.0018801835533938348,112.59815965828689,0.04222999725685996,0.006149213181555095,0.04183721973289821,0.000345082660371312,41.79544024832056,0.0017284495383719414,0.0011990521484150892,0.0012813590838749664,1.437184412909692e-05,5.124191043021763
1200,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,2.0673309109042748e-07,1.0,74.51314544677734,0.03020472079515457,557.7354693750385,132.9621528986159,37.81787579716623,4.998417854309082,3.3870391368251943e-06,2.2483407276251067e-06,1.0616420695441775e-05,0.9080010310042824,0.014652539044618607,0,0,0,,0.6409702590276777,0.9079985913084778,0.39792069092631877,0.0014455638734069292,132.9621528986159,0.03785501642398547,3.879735973573089e-06,0.03785573081339796,0.00030933247986102125,37.81787579716623,0.0012497179233966176,9.511215418278538e-07,0.0012499165576974833,1.0391249962271064e-05,4.9984165132127165
1300,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0006391993374563754,1.0,46.12252426147461,0.04239847883582115,603.7216341670137,122.70753390668102,34.26643906634454,4.887762546539307,0.009007228789318837,0.007183960166147677,0.024611297994852066,0.9012306675121678,0.014334316365420818,0,0,0,,0.8957027256026664,0.901230326085582,0.3686256716782317,0.0020200555067991445,122.70753390668102,0.03513628366240959,0.010129306192425226,0.034300088387322236,0.00028711633979127863,34.26643906634454,0.0021413052062362664,0.0018483372728577833,0.0012222131255870754,1.7804687943530265e-05,4.8877635791801275
1400,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,9.640052667236887e-07,1.0,49.73063278198242,0.06141626462340355,650.1356231670361,131.9165554294626,31.01340463806928,4.76957368850708,1.0638883077622805e-05,8.680227067731462e-06,3.4261043765582144e-05,0.9045838228138838,0.017478419467806816,0,0,0,,0.6758800083626558,0.9045821349837344,0.3949649526541462,0.0015242949405002574,131.9165554294626,0.031042450309367555,1.4979367842550387e-05,0.031044447084825438,0.0002536635574955121,31.01340463806928,0.0011920356446472283,3.620200898797718e-06,0.0011926913805953411,9.911628948875329e-06,4.769573492052022
1500,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,2.209884719661659e-09,1.0,69.6451644897461,0.07327441871166229,696.0498267500661,160.97874538098952,28.060740534475574,4.65181303024292,1.1625987096879322e-07,1.259957308239403e-07,6.232174882825348e-07,0.8992985532183768,0.016738131642341614,0,0,0,,0.5537734455814235,0.8992957670971954,0.4820951065161238,0.0012489111245175839,160.97874538098952,0.028088466117164562,7.923254711460042e-07,0.0280888290005839,0.0002295250590357562,28.060740534475574,0.0011631602117576484,1.4912070073768046e-07,0.0011632443000239667,9.671533295842766e-06,4.65181403989063
