step,local_step,branch,train_loss,train_accuracy,test_loss,test_accuracy,hidden_gradient_norm,auxiliary_gradient_norm,hidden_delta_norm,auxiliary_delta_norm,muon_applied_update_norm,muon_max_abs_applied_update,collapse_detected
44930,930,freeze_hidden,1.1671926358758355e-07,1.0,7.635351357748732e-05,1.0,0.0,1.9328177549516686e-05,0.0,0.9426542021029132,0.0,0.0,0
44940,940,freeze_hidden,1.1497625251877253e-07,1.0,7.867559907026589e-05,1.0,0.0,1.9478887950034344e-05,0.0,0.9588247897451092,0.0,0.0,0
44950,950,freeze_hidden,1.1463387750154652e-07,1.0,8.1473401223775e-05,1.0,0.0,1.956990137899576e-05,0.0,0.9749340781731062,0.0,0.0,0
44960,960,freeze_hidden,1.1447825443156034e-07,1.0,8.464990241918713e-05,1.0,0.0,1.9364419765084748e-05,0.0,0.9909643433210172,0.0,0.0,0
44970,970,freeze_hidden,1.1454050508064029e-07,1.0,8.777087350608781e-05,1.0,0.0,1.925419253565936e-05,0.0,1.006950201352434,0.0,0.0,0
44980,980,freeze_hidden,1.136378742216948e-07,1.0,8.939866529544815e-05,1.0,0.0,1.9257288297544948e-05,0.0,1.0228327092639702,0.0,0.0,0
44990,990,freeze_hidden,1.1298424595906909e-07,1.0,9.136919106822461e-05,1.0,0.0,1.9703100587425475e-05,0.0,1.0389577740133706,0.0,0.0,0
45000,1000,freeze_hidden,1.1279749401182926e-07,1.0,9.519895684206858e-05,1.0,0.0,1.9735367825480106e-05,0.0,1.0552856743184817,0.0,0.0,0
45010,1010,freeze_hidden,1.1180149073197754e-07,1.0,9.867054177448153e-05,1.0,0.0,1.9539842648161084e-05,0.0,1.0716311893498787,0.0,0.0,0
45020,1020,freeze_hidden,1.1086773810120576e-07,1.0,0.00010154980554943904,1.0,0.0,1.941241609037745e-05,0.0,1.0881966027579348,0.0,0.0,0
45030,1030,freeze_hidden,1.1155248813565777e-07,1.0,0.0001046059769578278,1.0,0.0,1.913868670513226e-05,0.0,1.1048365938217635,0.0,0.0,0
45040,1040,freeze_hidden,1.1002735789134022e-07,1.0,0.00010689895134419203,1.0,0.0,1.9268507486196613e-05,0.0,1.1214655831976974,0.0,0.0,0
45050,1050,freeze_hidden,1.0999623611951392e-07,1.0,0.00011060238466598094,1.0,0.0,1.953318830633946e-05,0.0,1.1383390847620005,0.0,0.0,0
45060,1060,freeze_hidden,1.0853334941884896e-07,1.0,0.00011516593804117292,1.0,0.0,1.9381269461220955e-05,0.0,1.1553133379337734,0.0,0.0,0
45070,1070,freeze_hidden,1.0906247638331479e-07,1.0,0.00012075666018063203,1.0,0.0,1.9834784599396134e-05,0.0,1.1725228321435233,0.0,0.0,0
45080,1080,freeze_hidden,1.0806647310346307e-07,1.0,0.00012687152775470167,1.0,0.0,1.9431317120419277e-05,0.0,1.1901244050520958,0.0,0.0,0
45090,1090,freeze_hidden,1.0822209617344924e-07,1.0,0.00013131160812918097,1.0,0.0,1.9869636089530958e-05,0.0,1.2081001741117927,0.0,0.0,0
45100,1100,freeze_hidden,1.0819097440162295e-07,1.0,0.00013622302503790706,1.0,0.0,1.9395653853289003e-05,0.0,1.2263159566532176,0.0,0.0,0
45110,1110,freeze_hidden,1.0713272047269129e-07,1.0,0.00014203648606780916,1.0,0.0,1.9759801628614612e-05,0.0,1.244463664444624,0.0,0.0,0
45120,1120,freeze_hidden,1.0669696592913169e-07,1.0,0.00014960853150114417,1.0,0.0,1.9789128852057452e-05,0.0,1.2627634042998688,0.0,0.0,0
45130,1130,freeze_hidden,1.055453395792938e-07,1.0,0.00015714771870989352,1.0,0.0,1.9813487034299397e-05,0.0,1.2811250821462727,0.0,0.0,0
45140,1140,freeze_hidden,1.0560759022837374e-07,1.0,0.0001668638433329761,1.0,0.0,1.9692838941440227e-05,0.0,1.2996344087404281,0.0,0.0,0
45150,1150,freeze_hidden,1.0501621261482796e-07,1.0,0.00017753327847458422,1.0,0.0,2.0055352154520348e-05,0.0,1.317787244696628,0.0,0.0,0
45160,1160,freeze_hidden,1.0458045807126837e-07,1.0,0.00018641623319126666,1.0,0.0,1.9403448451520653e-05,0.0,1.3359518910376502,0.0,0.0,0
45170,1170,freeze_hidden,1.0345995349325676e-07,1.0,0.00019908108515664935,1.0,0.0,1.971178336182214e-05,0.0,1.3541301627894122,0.0,0.0,0
45180,1180,freeze_hidden,1.0374007786140282e-07,1.0,0.00020832035806961358,1.0,0.0,1.9534706176483707e-05,0.0,1.372551828695045,0.0,0.0,0
45190,1190,freeze_hidden,1.0361557656324294e-07,1.0,0.00021943305910099298,1.0,0.0,1.9819284604577594e-05,0.0,1.391069012249768,0.0,0.0,0
45200,1200,freeze_hidden,1.0218382584525898e-07,1.0,0.0002334247255930677,1.0,0.0,1.9826730657285658e-05,0.0,1.409626124898565,0.0,0.0,0
45210,1210,freeze_hidden,1.0156131935445956e-07,1.0,0.00024483349989168346,1.0,0.0,1.9539704994361023e-05,0.0,1.4281584331275106,0.0,0.0,0
45220,1220,freeze_hidden,1.0252620086248498e-07,1.0,0.0002599120489321649,1.0,0.0,2.0069412655750022e-05,0.0,1.4469718214789982,0.0,0.0,0
45230,1230,freeze_hidden,1.0218382584525898e-07,1.0,0.00027555436827242374,1.0,0.0,1.9380748851197958e-05,0.0,1.4657692266459614,0.0,0.0,0
45240,1240,freeze_hidden,1.0168582065261944e-07,1.0,0.0002945333253592253,1.0,0.0,1.9970771298936995e-05,0.0,1.484473749393784,0.0,0.0,0
45250,1250,freeze_hidden,1.0168582065261944e-07,1.0,0.0003162603243254125,1.0,0.0,1.9772034901905134e-05,0.0,1.5034595844742575,0.0,0.0,0
45260,1260,freeze_hidden,1.0065868849551407e-07,1.0,0.0003388277837075293,1.0,0.0,2.0109353245769855e-05,0.0,1.5227393575283081,0.0,0.0,0
45270,1270,freeze_hidden,1.0159244112628585e-07,1.0,0.0003660620131995529,1.0,0.0,2.0296317865855253e-05,0.0,1.5422234785903544,0.0,0.0,0
45280,1280,freeze_hidden,1.0140569628447338e-07,1.0,0.0003907605423592031,1.0,0.0,2.0258340270310977e-05,0.0,1.5620963299645014,0.0,0.0,0
45290,1290,freeze_hidden,9.972493586474229e-08,1.0,0.00041968683945015073,1.0,0.0,1.9891410797505296e-05,0.0,1.5819982161075485,0.0,0.0,0
45300,1300,freeze_hidden,1.000673108819683e-07,1.0,0.0004645410517696291,1.0,0.0,2.0314075557471232e-05,0.0,1.6019836991777439,0.0,0.0,0
45310,1310,freeze_hidden,9.984943716290218e-08,1.0,0.0005202593747526407,1.0,0.0,1.9930553515275787e-05,0.0,1.6223001904511525,0.0,0.0,0
45320,1320,freeze_hidden,9.857330240947704e-08,1.0,0.0005825010593980551,0.9998881220817566,0.0,2.032487820134735e-05,0.0,1.642885692529475,0.0,0.0,0
45330,1330,freeze_hidden,9.904018583029028e-08,1.0,0.0006388339679688215,0.9997762441635132,0.0,2.042641196101343e-05,0.0,1.6637385053626492,0.0,0.0,0
45340,1340,freeze_hidden,9.888455565487675e-08,1.0,0.00069500005338341,0.9997762441635132,0.0,2.08243518233195e-05,0.0,1.6844502466306417,0.0,0.0,0
45350,1350,freeze_hidden,9.866668193581063e-08,1.0,0.000757011934183538,0.9997762441635132,0.0,2.09594018446943e-05,0.0,1.705749335542416,0.0,0.0,0
45360,1360,freeze_hidden,9.851105886582445e-08,1.0,0.0008292316342703998,0.9997762441635132,0.0,2.0800256425218198e-05,0.0,1.7278342692428943,0.0,0.0,0
45370,1370,freeze_hidden,9.801305367318491e-08,1.0,0.0009163977229036391,0.9997762441635132,0.0,2.0712616297689817e-05,0.0,1.7506541291050706,0.0,0.0,0
45380,1380,freeze_hidden,9.763954977870526e-08,1.0,0.0010245918529108167,0.9997762441635132,0.0,2.1662870615781054e-05,0.0,1.774385371112024,0.0,0.0,0
45390,1390,freeze_hidden,9.823092739225103e-08,1.0,0.0011264793574810028,0.9997762441635132,0.0,2.1830207576853702e-05,0.0,1.7991104157210036,0.0,0.0,0
45400,1400,freeze_hidden,9.667467537610719e-08,1.0,0.0012227680999785662,0.9996643662452698,0.0,2.0910941129411803e-05,0.0,1.8239814342286653,0.0,0.0,0
45410,1410,freeze_hidden,9.748392670871908e-08,1.0,0.0013335143448784947,0.9995525479316711,0.0,2.1680285588107026e-05,0.0,1.8489996874918293,0.0,0.0,0
45420,1420,freeze_hidden,9.676804779701342e-08,1.0,0.0014725433429703116,0.9995525479316711,0.0,2.1781981851067007e-05,0.0,1.8741412991365758,0.0,0.0,0
45430,1430,freeze_hidden,9.673692602518713e-08,1.0,0.0016282598953694105,0.9995525479316711,0.0,2.094025999326539e-05,0.0,1.8988956119124913,0.0,0.0,0
45440,1440,freeze_hidden,9.53362899736021e-08,1.0,0.0017827094998210669,0.9995525479316711,0.0,2.1653034423474448e-05,0.0,1.9240104208001458,0.0,0.0,0
45450,1450,freeze_hidden,9.589654581532159e-08,1.0,0.0019731037318706512,0.9995525479316711,0.0,2.162600718750823e-05,0.0,1.94950011675747,0.0,0.0,0
45460,1460,freeze_hidden,9.65812958497736e-08,1.0,0.002194666536524892,0.9995525479316711,0.0,2.243588075973807e-05,0.0,1.9746965280904154,0.0,0.0,0
45470,1470,freeze_hidden,9.511841625453599e-08,1.0,0.0023915579076856375,0.9995525479316711,0.0,2.138874438071084e-05,0.0,1.999783061539251,0.0,0.0,0
45480,1480,freeze_hidden,9.595879646440153e-08,1.0,0.0025257819797843695,0.9995525479316711,0.0,2.191708272946538e-05,0.0,2.0252360715437865,0.0,0.0,0
45490,1490,freeze_hidden,9.486941365821622e-08,1.0,0.002699208678677678,0.9993287920951843,0.0,2.2328550404079617e-05,0.0,2.050836995420519,0.0,0.0,0
45500,1500,freeze_hidden,9.474491236005633e-08,1.0,0.0029062945395708084,0.9993287920951843,0.0,2.1906443623035964e-05,0.0,2.076823275137757,0.0,0.0,0
45510,1510,freeze_hidden,9.406016232560432e-08,1.0,0.003082600887864828,0.9993287920951843,0.0,2.246330115808627e-05,0.0,2.1028812526342797,0.0,0.0,0
45520,1520,freeze_hidden,9.412241297468427e-08,1.0,0.003319575684145093,0.9993287920951843,0.0,2.2100356627049925e-05,0.0,2.1292638458563786,0.0,0.0,0
45530,1530,freeze_hidden,9.409128409743062e-08,1.0,0.003557296236976981,0.9992169141769409,0.0,2.2204731536072833e-05,0.0,2.1560438263296935,0.0,0.0,0
45540,1540,freeze_hidden,9.443365911465662e-08,1.0,0.003759070299565792,0.9991050362586975,0.0,2.1712348794692952e-05,0.0,2.1828168149963814,0.0,0.0,0
45550,1550,freeze_hidden,9.337540518572496e-08,1.0,0.0040444196201860905,0.9991050362586975,0.0,2.229870146714174e-05,0.0,2.2095249159429438,0.0,0.0,0
45560,1560,freeze_hidden,9.424691427284415e-08,1.0,0.004332246258854866,0.9991050362586975,0.0,2.2608880253804283e-05,0.0,2.2364684034102127,0.0,0.0,0
45570,1570,freeze_hidden,9.440253734283033e-08,1.0,0.004614550620317459,0.9989931583404541,0.0,2.3153611272886922e-05,0.0,2.263905817101147,0.0,0.0,0
45580,1580,freeze_hidden,9.471379058823004e-08,1.0,0.004929961636662483,0.9989931583404541,0.0,2.1996054673835132e-05,0.0,2.2913573692403353,0.0,0.0,0
45590,1590,freeze_hidden,9.462041106189645e-08,1.0,0.005273418966680765,0.9989931583404541,0.0,2.2929045299632054e-05,0.0,2.3187416657341764,0.0,0.0,0
45600,1600,freeze_hidden,9.443365911465662e-08,1.0,0.005631524603813887,0.9988812804222107,0.0,2.2116622547928664e-05,0.0,2.34601771327479,0.0,0.0,0
45610,1610,freeze_hidden,9.38734103783645e-08,1.0,0.005991862155497074,0.9988812804222107,0.0,2.2210621330874323e-05,0.0,2.372666061377984,0.0,0.0,0
45620,1620,freeze_hidden,9.362440778204473e-08,1.0,0.006359680090099573,0.9988812804222107,0.0,2.2955858925819805e-05,0.0,2.399440492805046,0.0,0.0,0
45630,1630,freeze_hidden,9.337540518572496e-08,1.0,0.006790733430534601,0.9988812804222107,0.0,2.3307719596638626e-05,0.0,2.4259160518244443,0.0,0.0,0
45640,1640,freeze_hidden,9.334428341389867e-08,1.0,0.0071638766676187515,0.9985457062721252,0.0,2.3179987500470494e-05,0.0,2.452117531977299,0.0,0.0,0
