step,regime,num_layers,modulus,train_fraction,d_model,num_heads,d_mlp,parameter_count,hidden_matrix_count,initialization_scheme,train_loss,train_accuracy,test_loss,test_accuracy,elapsed_seconds,hidden_parameter_norm,auxiliary_parameter_norm,unembedding_parameter_norm,hidden_gradient_norm,auxiliary_gradient_norm,unembedding_gradient_norm,muon_applied_update_norm,muon_max_abs_applied_update,train_collapse_detected,generalization_collapse_detected,auxiliary_frozen,scheduled_freeze_step
1100,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.051314860582351685,1.0,13.884491920471191,0.0013424319913610816,46.65998062491417,45.04266454669817,28.12310129329858,13.697915077209473,0.03577675090024191,0.024838625640739933,0.020492564886808395,nan,nan,0,0,0,
1200,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.04690595343708992,1.0,13.961284637451172,0.0011186933843418956,50.662919999915175,45.14160775249585,27.502819771460768,13.727934837341309,0.0380128893364687,0.039058376850580404,0.01905372552573681,nan,nan,0,0,0,
1300,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.04309346526861191,1.0,14.025811195373535,0.0013424319913610816,54.585227167000994,45.289018463391734,27.002036604173124,13.744872093200684,0.033156073826902804,0.029998939145420216,0.01776733249425888,nan,nan,0,0,0,
1400,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.03994836285710335,1.0,14.097626686096191,0.0015661707147955894,58.592534874915145,45.3529492813909,26.606879656385566,13.76970386505127,0.03052773623852927,0.023881448338105273,0.01666496880352497,nan,nan,0,0,0,
1500,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.037136029452085495,1.0,14.159326553344727,0.0017899094382300973,62.545418624999,45.35919457933125,26.282728655784897,13.79853343963623,0.029525680617896174,0.02550142042054648,0.01567111536860466,nan,nan,0,0,0,
1600,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.03461260721087456,1.0,14.217066764831543,0.0015661707147955894,66.35514658293687,45.33163260776362,26.006637490718592,13.827837944030762,0.02527367620511435,0.018289688614293833,0.014756917953491211,nan,nan,0,0,0,
1700,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.032359443604946136,1.0,14.265201568603516,0.0017899094382300973,70.27143899991643,45.28755775582276,25.76936219414861,13.85866641998291,0.024406686035934388,0.017774657081579565,0.013932427391409874,nan,nan,0,0,0,
1800,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.030325811356306076,1.0,14.30313777923584,0.0019017787417396903,74.19529754191171,45.24105027891913,25.55802849702871,13.888967514038086,0.023418442974745105,0.019198140991251646,0.013172945939004421,nan,nan,0,0,0,
1900,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.028509270399808884,1.0,14.342915534973145,0.0019017787417396903,78.0111262499122,45.18848342736974,25.370285925206854,13.922350883483887,0.022507000293826955,0.019046456896838197,0.012480797246098518,nan,nan,0,0,0,
2000,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0268196202814579,1.0,14.372603416442871,0.0016780400183051825,81.86964449996594,45.127379103683616,25.20280016023672,13.956421852111816,0.02070746364849786,0.015521454836550787,0.011832516640424728,nan,nan,0,0,0,
2100,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.025271978229284286,1.0,14.402092933654785,0.0019017787417396903,86.22567187494133,45.061321747083454,25.050280549701085,13.990209579467773,0.020302622771608145,0.01800434564157335,0.011233140714466572,nan,nan,0,0,0,
2200,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.023845674470067024,1.0,14.410317420959473,0.002125517465174198,90.19679787498899,44.9954233764918,24.907566435899874,14.022293090820312,0.019410924268461825,0.01819569223700252,0.010674682445824146,nan,nan,0,0,0,
2300,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.022541726008057594,1.0,14.414653778076172,0.002349256072193384,94.02384208294097,44.932049983821656,24.769500210920636,14.054243087768555,0.01747132765330882,0.012006953693301325,0.010158514603972435,nan,nan,0,0,0,
2400,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.021325981244444847,1.0,14.410951614379883,0.002237386768683791,97.77812924992759,44.867351541792296,24.636620477745314,14.086163520812988,0.016557614014837598,0.01120907842764038,0.0096747986972332,nan,nan,0,0,0,
2500,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.020194249227643013,1.0,14.387389183044434,0.002461125375702977,101.565351374913,44.80609680465789,24.507470507426632,14.115998268127441,0.016196047419201085,0.011388859405616805,0.009213639423251152,nan,nan,0,0,0,
2600,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.01912970282137394,1.0,14.343940734863281,0.002237386768683791,105.38812537491322,44.7422642045409,24.38207994278335,14.142585754394531,0.01546103802999892,0.01099748500659605,0.0087831299751997,nan,nan,0,0,0,
2700,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0181250162422657,1.0,14.281030654907227,0.002237386768683791,109.33328833291307,44.67680821245552,24.258694794504525,14.16464614868164,0.01464353360778991,0.011277588058895466,0.00836822111159563,nan,nan,0,0,0,
2800,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.017192648723721504,1.0,14.186057090759277,0.002461125375702977,113.26515762496274,44.60618923542603,24.1364138449033,14.181090354919434,0.013935167926370331,0.011004859845575496,0.00798851065337658,nan,nan,0,0,0,
2900,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.016301413998007774,1.0,14.056248664855957,0.002461125375702977,117.2653780420078,44.52713104197198,24.01705585554197,14.19247055053711,0.013482683925404583,0.010382000888672173,0.007617233321070671,nan,nan,0,0,0,
3000,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.015454075299203396,1.0,13.893939971923828,0.003244210733100772,121.17540191696025,44.439784414933605,23.89786819376584,14.198328018188477,0.01260521624368367,0.008403240029642933,0.007264376617968082,nan,nan,0,0,0,
3100,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.014643676578998566,1.0,13.650304794311523,0.003132341429591179,125.26633983291686,44.33380373541997,23.774795222239337,14.194889068603516,0.012126836281446823,0.009346868217686322,0.0069244857877492905,nan,nan,0,0,0,
3200,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.013879099860787392,1.0,13.314475059509277,0.003356080036610365,129.0645708750235,44.19651613744048,23.646087262870566,14.18320369720459,0.011527705120849371,0.008106920214882683,0.006602762266993523,nan,nan,0,0,0,
3300,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.013163427822291851,1.0,12.925644874572754,0.0038035574834793806,132.95441395801026,44.036925287284774,23.512046465695178,14.164178848266602,0.01109630111217875,0.009003579815636984,0.006294206716120243,nan,nan,0,0,0,
3400,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.012493199668824673,1.0,12.523022651672363,0.005034120287746191,137.2236172920093,43.86478637592649,23.374245756818993,14.140824317932129,0.010441959625836402,0.006972292359583374,0.006003746762871742,nan,nan,0,0,0,
3500,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.011853319592773914,1.0,12.12402629852295,0.006935898680239916,141.01639283297118,43.684325587744,23.236098786665366,14.11298942565918,0.010000950835503418,0.007323622631806371,0.00572190573439002,nan,nan,0,0,0,
3600,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.01126025803387165,1.0,11.749296188354492,0.009061416611075401,144.7425889580045,43.494209217537566,23.099241330056383,14.08426284790039,0.009574988894154772,0.006979272548452099,0.0054598161950707436,nan,nan,0,0,0,
3700,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.010706234723329544,1.0,11.431755065917969,0.01062758732587099,148.5014065419091,43.30487510057284,22.967750101555517,14.057056427001953,0.009194791635136399,0.006724475329313402,0.005215771961957216,nan,nan,0,0,0,
3800,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.010177528485655785,1.0,11.167125701904297,0.010739455930888653,152.26514870801475,43.12273534787185,22.83985882809763,14.033864974975586,0.00883317498942418,0.0067648945139266335,0.0049832724034786224,nan,nan,0,0,0,
3900,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.00967390276491642,1.0,10.953710556030273,0.012529365718364716,155.96253712498583,42.949545616126755,22.71738979526706,14.013107299804688,0.00831114835994486,0.005179322325237992,0.004760893061757088,nan,nan,0,0,0,
4000,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.009197687730193138,1.0,10.791348457336426,0.013983666896820068,159.66586537496187,42.79222163097021,22.604775842873014,13.996867179870605,0.00796972427967565,0.005472909284108614,0.004553796257823706,nan,nan,0,0,0,
4100,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.008747991174459457,1.0,10.66437816619873,0.017116008326411247,163.32132095796987,42.65486320794121,22.498110647000836,13.984138488769531,0.007645646094161845,0.005415965623643543,0.004357282537966967,nan,nan,0,0,0,
4200,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.00832072552293539,1.0,10.568657875061035,0.017787223681807518,167.19708574994002,42.523022382522335,22.39703271026478,13.973896980285645,0.00731404048423336,0.004836591077458476,0.004170427098870277,nan,nan,0,0,0,
4300,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.007916008122265339,1.0,10.48432731628418,0.019017787650227547,171.00301862496417,42.39899902244713,22.298672762381138,13.964034080505371,0.0069954676533512655,0.004428825113288655,0.003992073237895966,nan,nan,0,0,0,
4400,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.007533378899097443,1.0,10.416180610656738,0.01912965625524521,174.9076102079125,42.287955874738124,22.204602906521625,13.954558372497559,0.006739478170723578,0.004618294015942996,0.0038213494699448347,nan,nan,0,0,0,
4500,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.007169422693550587,1.0,10.367318153381348,0.020695827901363373,178.67621595796663,42.18808509827098,22.114446756479666,13.945900917053223,0.006465621957256963,0.004670011786756483,0.0036587845534086227,nan,nan,0,0,0,
4600,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.006823290139436722,1.0,10.32448959350586,0.021367043256759644,182.52001170802396,42.10081830347395,22.026458379753244,13.937148094177246,0.006139076605431168,0.004083532730041399,0.0035042650997638702,nan,nan,0,0,0,
4700,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.006493885535746813,1.0,10.282811164855957,0.022261997684836388,186.39427399996202,42.01827441115499,21.940240423393426,13.92872142791748,0.0059347217375643295,0.004135329729880034,0.003356852335855365,nan,nan,0,0,0,
4800,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.006180255673825741,1.0,10.245101928710938,0.02427564561367035,190.24982820800506,41.941393448217674,21.855125166322164,13.919719696044922,0.005647433485789669,0.003908771090582479,0.0032167467288672924,nan,nan,0,0,0,
4900,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0058850790373981,1.0,10.21277904510498,0.025282470509409904,194.05134287499823,41.86879427193396,21.77305773449148,13.910367012023926,0.005421880124042645,0.0036127219330285387,0.003082006238400936,nan,nan,0,0,0,
5000,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.005599706433713436,1.0,10.178834915161133,0.02617742493748665,197.81527608295437,41.80016655580396,21.69365938301141,13.899786949157715,0.00516118620152735,0.0033060648977901183,0.002950649941340089,nan,nan,0,0,0,
5100,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0053329672664403915,1.0,10.151719093322754,0.02751985751092434,201.60988349991385,41.73588830634762,21.614374446874514,13.889481544494629,0.004992949007761857,0.003453054733654918,0.002829628763720393,nan,nan,0,0,0,
5200,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.005078532267361879,1.0,10.124127388000488,0.029197897762060165,205.47207262495067,41.68077365699861,21.539079685777637,13.879919052124023,0.004845012477896571,0.0037771744810886554,0.0027101337909698486,nan,nan,0,0,0,
5300,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0048341648653149605,1.0,10.0926513671875,0.03076406754553318,209.30292108294088,41.623221383381,21.465526981859526,13.869879722595215,0.004584900446744074,0.003165609855759707,0.0025973632000386715,nan,nan,0,0,0,
5400,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.004603589419275522,1.0,10.061799049377441,0.03210650011897087,212.99941495794337,41.56836331241957,21.393217687335998,13.859665870666504,0.004407025000328657,0.003216952679997392,0.002488852245733142,nan,nan,0,0,0,
5500,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0043842848390340805,1.0,10.031705856323242,0.0333370640873909,216.7977108330233,41.51669377549145,21.32398275284959,13.849380493164062,0.0041743823938878615,0.0028588924785109956,0.002384079387411475,nan,nan,0,0,0,
5600,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.004174533765763044,1.0,9.997697830200195,0.03389640897512436,220.52834145794623,41.463058448960844,21.25527884244791,13.838388442993164,0.00399638158736179,0.0027322056464422185,0.0022842774633318186,nan,nan,0,0,0,
5700,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.003975979518145323,1.0,9.958361625671387,0.03512697294354439,224.3574862079695,41.4098036285608,21.1880101855774,13.827322006225586,0.003884351555587289,0.0028612539812914116,0.002188947983086109,nan,nan,0,0,0,
5800,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0037856397684663534,1.0,9.908831596374512,0.03602192550897598,228.1759642920224,41.35503809891475,21.123688710906002,13.816535949707031,0.0036396726389417264,0.0022584391464182067,0.0020968466997146606,nan,nan,0,0,0,
5900,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.003604898927733302,1.0,9.849859237670898,0.03837118297815323,232.07266591698863,41.297813922955896,21.061648619750898,13.805777549743652,0.0035645354424335756,0.002667903653739429,0.002009684219956398,nan,nan,0,0,0,
6000,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0034331108909100294,1.0,9.784933090209961,0.04027296230196953,235.91308083292097,41.23869353050591,20.99870067560354,13.794243812561035,0.0034083538902849727,0.002539828752191173,0.0019236132502555847,nan,nan,0,0,0,
6100,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0032663545571267605,1.0,9.69929313659668,0.04228660836815834,239.65393924992532,41.17525854283209,20.934980140560256,13.781041145324707,0.0032248346288765288,0.0022148659716563824,0.0018434933153912425,nan,nan,0,0,0,
6200,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.003108225530013442,1.0,9.59954833984375,0.0447477363049984,243.503680374939,41.11241884111943,20.871193635615963,13.766554832458496,0.0030607586367761125,0.002013828510505277,0.0017648024950176477,nan,nan,0,0,0,
6300,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0029591857455670834,1.0,9.48366928100586,0.04799194633960724,247.38999945798423,41.047232823154296,20.805760212151696,13.752050399780273,0.002968850388971743,0.0021009308252695207,0.001690185978077352,nan,nan,0,0,0,
6400,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0028153492603451014,1.0,9.36253547668457,0.05134802684187889,251.35843799996655,40.98331159323759,20.737700553620087,13.73824691772461,0.0028194109819358708,0.0018947825332645933,0.0016180748352780938,nan,nan,0,0,0,
6500,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.002677971264347434,1.0,9.21502685546875,0.054032888263463974,255.33361154200975,40.913475264606035,20.666344797407685,13.722067832946777,0.0026825882186227354,0.0017752954692982624,0.0015486389165744185,nan,nan,0,0,0,
6600,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.002546689473092556,1.0,9.05165958404541,0.059178877621889114,259.17311512492597,40.832432018650934,20.58938797622319,13.704233169555664,0.0025676279126375205,0.001619422041321755,0.0014816533075645566,nan,nan,0,0,0,
6700,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0024223625659942627,1.0,8.856697082519531,0.06309430301189423,262.90464354201686,40.74469240522923,20.508102611220025,13.683943748474121,0.0024514257209609204,0.0015510715234734942,0.0014184708707034588,nan,nan,0,0,0,
6800,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0023025961127132177,1.0,8.625744819641113,0.06935898959636688,266.6473719580099,40.651140456280835,20.42415215179795,13.662822723388672,0.002346331493748664,0.0015545961223456686,0.0013552351156249642,nan,nan,0,0,0,
6900,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.002184945624321699,1.0,8.328825950622559,0.07539993524551392,270.5884760830086,40.53572692555259,20.33196872186673,13.636404037475586,0.002262999526009135,0.0015291904417072668,0.0012942187022417784,nan,nan,0,0,0,
7000,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0020687554497271776,1.0,7.921908855438232,0.08658687025308609,274.57769108295906,40.38756654070448,20.223309741231155,13.600028991699219,0.002146969311402325,0.0014327747766482862,0.0012337820371612906,nan,nan,0,0,0,
7100,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0019527944969013333,1.0,7.344865322113037,0.10012305527925491,278.46018845797516,40.184907215582705,20.090891947768455,13.546735763549805,0.0020210929240020437,0.0012887918193243621,0.0011729607358574867,nan,nan,0,0,0,
7200,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0018376833759248257,1.0,6.577465057373047,0.1313346028327942,282.24853116692975,39.90316869663614,19.927397230620933,13.469775199890137,0.0019217133802108095,0.0012304283459059226,0.0011127084726467729,nan,nan,0,0,0,
7300,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0017254054546356201,1.0,5.674917221069336,0.17071260511875153,286.5229265829548,39.54233302835894,19.735776371475463,13.369494438171387,0.0018249388187376572,0.0011293092405666393,0.001053255284205079,nan,nan,0,0,0,
7400,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0016222655540332198,1.0,4.801921367645264,0.22027072310447693,290.2600545419846,39.13031343684263,19.52510921372435,13.255928039550781,0.0017186464252079497,0.0010555177682449997,0.0009984615026041865,nan,nan,0,0,0,
7500,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0015256839105859399,1.0,4.066769599914551,0.27575790882110596,294.22313275001943,38.70429529593131,19.317044908391292,13.140071868896484,0.0016338643627026041,0.0010195534682332509,0.0009464361355639994,nan,nan,0,0,0,
7600,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0014258348383009434,1.0,3.4127378463745117,0.3407540023326874,298.2625942080049,38.26596402400488,19.106036651715456,13.023362159729004,0.0015430001516812072,0.0009134213820544596,0.0008950435440056026,nan,nan,0,0,0,
7700,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0013136951019987464,1.0,2.7017247676849365,0.4192862808704376,302.0196596250171,37.75178075078362,18.865463110464855,12.882314682006836,0.001470465926637234,0.0011908643553945086,0.0008435425697825849,nan,nan,0,0,0,
7800,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0011711171828210354,1.0,1.8105255365371704,0.5526345372200012,306.2030582919251,37.04291979628524,18.53871162909308,12.677142143249512,0.0013355419460538503,0.000812241434496747,0.000780572067014873,nan,nan,0,0,0,
7900,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.000980694661848247,1.0,0.7423331141471863,0.7717865705490112,310.40105683298316,35.84431441627131,17.995139816893865,12.312346458435059,0.001184124611488855,0.000708329309625939,0.0007027581450529397,nan,nan,0,0,0,
8000,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0008131166687235236,1.0,0.18280766904354095,0.9382480978965759,314.2768902499229,34.16254793869861,17.225430377174792,11.770017623901367,0.001054408100378143,0.0006263392063830344,0.0006250078440643847,nan,nan,0,0,0,
8100,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0006295833154581487,1.0,0.025385471060872078,0.9947421550750732,318.16281887493096,32.217050438644016,16.320582724959294,11.127135276794434,0.0009303516912751039,0.0005715043135228094,0.0005379293579608202,nan,nan,0,0,0,
8200,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0004861344350501895,1.0,0.002549323020502925,1.0,322.4467007080093,30.16707805487985,15.320241964369098,10.415404319763184,0.0008377843384648798,0.0005239780187270372,0.0004733793612103909,nan,nan,0,0,0,
8300,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0004239514528308064,1.0,0.0008078780374489725,1.0,326.3877651669318,28.60400963416076,14.538496983396971,9.851632118225098,0.000790308148103596,0.000496710366304966,0.00044734516995958984,nan,nan,0,0,0,
8400,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.00039287915569730103,1.0,0.0005871141911484301,1.0,330.1516534999246,27.67107783816682,14.062323709989341,9.503483772277832,0.000751034904188662,0.0004712483450911294,0.0004271663201507181,nan,nan,0,0,0,
8500,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0003690286248456687,1.0,0.0005141849396750331,1.0,333.9117057499243,27.16248619829482,13.779209417542662,9.298282623291016,0.0007132161382722815,0.00044872338284398123,0.0004077667254023254,nan,nan,0,0,0,
8600,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0003475670819170773,1.0,0.00047069904394447803,1.0,337.5811913330108,26.89931456232341,13.600986957011184,9.174505233764648,0.0006772062520353702,0.0004276210336434423,0.0003889059298671782,nan,nan,0,0,0,
8700,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0003278152726124972,1.0,0.0004371751856524497,1.0,341.35916516697034,26.779299695889343,13.48049976635501,9.095871925354004,0.0006429956458362202,0.0004069522284846416,0.00037075302680023015,nan,nan,0,0,0,
8800,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0003093737468589097,1.0,0.0004082954546902329,1.0,345.07450400001835,26.74306345490874,13.390304535614469,9.04195499420166,0.0006104901861788898,0.0003869611661422262,0.0003534354909788817,nan,nan,0,0,0,
8900,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0002921763516496867,1.0,0.00038265628973022103,1.0,348.80780933296774,26.756431309929965,13.316562240168148,9.00181770324707,0.0005798408839155937,0.0003687465457099023,0.0003369447076693177,nan,nan,0,0,0,
9000,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.000276097358437255,1.0,0.00036010832991451025,1.0,352.5333336669719,26.797669632569995,13.252147473724932,8.969525337219238,0.0005507568807066113,0.0003512155225922129,0.00032117206137627363,nan,nan,0,0,0,
9100,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.00026115879882127047,1.0,0.00033968142815865576,1.0,356.23598724999465,26.853551760931854,13.193494345823547,8.942498207092285,0.0005234806472964244,0.0003338869517533554,0.00030630064429715276,nan,nan,0,0,0,
9200,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0002472280175425112,1.0,0.0003209046262782067,1.0,359.9108878750121,26.915055895109568,13.13948110063321,8.919342041015625,0.000497841805379115,0.0003177734524330219,0.00029220720170997083,nan,nan,0,0,0,
9300,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.00023426835832651705,1.0,0.00030405994039028883,1.0,363.5610729579348,26.975957869705542,13.089567588641172,8.89952278137207,0.0004737977269699522,0.0003032919425038421,0.0002788450801745057,nan,nan,0,0,0,
