step,local_step,branch,train_loss,train_accuracy,test_loss,test_accuracy,hidden_gradient_norm,auxiliary_gradient_norm,hidden_delta_norm,auxiliary_delta_norm,muon_applied_update_norm,muon_max_abs_applied_update,collapse_detected
44000,0,freeze_auxiliary,1.8678194635413092e-07,1.0,3.3246786188101396e-05,1.0,nan,nan,0.0,0.0,nan,nan,0
44010,10,freeze_auxiliary,1.8351380504100234e-07,1.0,3.230935544706881e-05,1.0,2.17596262004067e-07,0.0,0.427184601475738,0.0,0.14978297825176565,0.006663029547780752,0
44020,20,freeze_auxiliary,1.7924965334259468e-07,1.0,3.1615476473234594e-05,1.0,2.1288772530401328e-07,0.0,0.8595997893465701,0.0,0.14907343941164694,0.006361093837767839,0
44030,30,freeze_auxiliary,1.7728876855471754e-07,1.0,3.061657116631977e-05,1.0,2.105426194153164e-07,0.0,1.295121400894044,0.0,0.14797629479927943,0.006249739322811365,0
44040,40,freeze_auxiliary,1.752967619950141e-07,1.0,2.933787072834093e-05,1.0,2.0742529010347485e-07,0.0,1.7337138119856073,0.0,0.14741620722839477,0.0062057762406766415,0
44050,50,freeze_auxiliary,1.7352263625980413e-07,1.0,2.8258895326871425e-05,1.0,2.0559506824474397e-07,0.0,2.1693518351464,0.0,0.14715352022870037,0.006161862052977085,0
44060,60,freeze_auxiliary,1.7240212457636517e-07,1.0,2.7546879209694453e-05,1.0,2.0394048572647295e-07,0.0,2.5988815196174784,0.0,0.14697318753723237,0.006223894190043211,0
44070,70,freeze_auxiliary,1.705657410866479e-07,1.0,2.7366862923372537e-05,1.0,2.0223514284198304e-07,0.0,3.0223130302194092,0.0,0.14712092895488263,0.0063109933398664,0
44080,80,freeze_auxiliary,1.6773334721165156e-07,1.0,2.7182260964764282e-05,1.0,2.00405306106023e-07,0.0,3.4409123963572945,0.0,0.14733636693227734,0.00620423536747694,0
44090,90,freeze_auxiliary,1.6623934584458766e-07,1.0,2.662883525772486e-05,1.0,1.983249744823546e-07,0.0,3.8564714298798264,0.0,0.1470850551428225,0.006117837503552437,0
44100,100,freeze_auxiliary,1.643407188112178e-07,1.0,2.6418254492455162e-05,1.0,1.968698328421154e-07,0.0,4.265248909126957,0.0,0.14723221515029616,0.006339983083307743,0
44110,110,freeze_auxiliary,1.627222019351393e-07,1.0,2.6143001377931796e-05,1.0,1.9570226247056882e-07,0.0,4.672591117735165,0.0,0.14682945777159426,0.006146389525383711,0
44120,120,freeze_auxiliary,1.6169506977803394e-07,1.0,2.6047973733511753e-05,1.0,1.9463205322641008e-07,0.0,5.080074414440549,0.0,0.1464174732875028,0.005964844487607479,0
44130,130,freeze_auxiliary,1.6035669148095621e-07,1.0,2.560586653999053e-05,1.0,1.9346281555872232e-07,0.0,5.484538756926641,0.0,0.14611761161672113,0.006228816229850054,0
44140,140,freeze_auxiliary,1.5923619400837197e-07,1.0,2.5194896807079203e-05,1.0,1.9157308041404327e-07,0.0,5.883219809267451,0.0,0.14619279124480936,0.006191855762153864,0
44150,150,freeze_auxiliary,1.573686887468284e-07,1.0,2.4742264940869063e-05,1.0,1.9084701148891316e-07,0.0,6.2789354014906245,0.0,0.14645638479641784,0.006198342423886061,0
44160,160,freeze_auxiliary,1.5621705529156316e-07,1.0,2.4459315682179295e-05,1.0,1.8890647163127576e-07,0.0,6.675535997447167,0.0,0.14726016205182463,0.006301091052591801,0
44170,170,freeze_auxiliary,1.5472303971364454e-07,1.0,2.4169814423657954e-05,1.0,1.8894798893890552e-07,0.0,7.070067111721772,0.0,0.1475535159711115,0.0062368628568947315,0
44180,180,freeze_auxiliary,1.527310331539411e-07,1.0,2.4128325094352476e-05,1.0,1.8783088306577008e-07,0.0,7.462381465580544,0.0,0.14714239753339425,0.006291897967457771,0
44190,190,freeze_auxiliary,1.5304229350476817e-07,1.0,2.408363980066497e-05,1.0,1.8551706757700148e-07,0.0,7.849567591390269,0.0,0.14721511793015088,0.0066457828506827354,0
44200,200,freeze_auxiliary,1.5185953827767662e-07,1.0,2.3936434445204213e-05,1.0,1.845480807868793e-07,0.0,8.233240324392488,0.0,0.1471281893380053,0.00657441234216094,0
44210,210,freeze_auxiliary,1.5098802919055743e-07,1.0,2.4193761419155635e-05,1.0,1.856236463451613e-07,0.0,8.61220128456587,0.0,0.14677457476453878,0.006846575066447258,0
44220,220,freeze_auxiliary,1.5095690741873113e-07,1.0,2.4373548512812704e-05,1.0,1.8373960643201928e-07,0.0,8.987034018838303,0.0,0.1462296967340417,0.006694439332932234,0
44230,230,freeze_auxiliary,1.504277804542653e-07,1.0,2.4260731152025983e-05,1.0,1.837577616016743e-07,0.0,9.35771033661147,0.0,0.14614879220139992,0.006993901450186968,0
44240,240,freeze_auxiliary,1.4986751750711846e-07,1.0,2.417170617263764e-05,1.0,1.8412254747957307e-07,0.0,9.722300049506497,0.0,0.14598957410840635,0.006777993869036436,0
44250,250,freeze_auxiliary,1.5080127013789024e-07,1.0,2.4087603378575295e-05,1.0,1.850543327453799e-07,0.0,10.083248805731374,0.0,0.14565292826774512,0.00672187888994813,0
44260,260,freeze_auxiliary,1.4974301620895858e-07,1.0,2.4174099962692708e-05,1.0,1.8504854871029934e-07,0.0,10.440866634415427,0.0,0.1459190513150127,0.006900000385940075,0
44270,270,freeze_auxiliary,1.4996089703345206e-07,1.0,2.402896643616259e-05,1.0,1.8368626374982959e-07,0.0,10.79259314639987,0.0,0.14592761131650783,0.006812558509409428,0
44280,280,freeze_auxiliary,1.5067678305058507e-07,1.0,2.4038043193286285e-05,1.0,1.8437709127741679e-07,0.0,11.142282231032796,0.0,0.14547989710880055,0.006692149676382542,0
44290,290,freeze_auxiliary,1.505522817524252e-07,1.0,2.3893147954368033e-05,1.0,1.840034405479291e-07,0.0,11.48981041129443,0.0,0.14596217443653375,0.006752836052328348,0
44300,300,freeze_auxiliary,1.5002315478795936e-07,1.0,2.3861077352194116e-05,1.0,1.843842977139694e-07,0.0,11.834517751114685,0.0,0.1454794599369346,0.006884853821247816,0
44310,310,freeze_auxiliary,1.5014765608611924e-07,1.0,2.3708338630967773e-05,1.0,1.8513014482380782e-07,0.0,12.179139327606046,0.0,0.14555719554682306,0.006865006405860186,0
44320,320,freeze_auxiliary,1.511747740323699e-07,1.0,2.3615597456227988e-05,1.0,1.853536588424202e-07,0.0,12.51812025099986,0.0,0.14591883360414315,0.006598586216568947,0
44330,330,freeze_auxiliary,1.49680772665306e-07,1.0,2.35683564824285e-05,1.0,1.8638668369090238e-07,0.0,12.854135032099261,0.0,0.1457391739894909,0.006460141856223345,0
44340,340,freeze_auxiliary,1.5002315478795936e-07,1.0,2.3433693058905192e-05,1.0,1.84229942774502e-07,0.0,13.186471000140338,0.0,0.14535691125679348,0.006290731485933065,0
44350,350,freeze_auxiliary,1.4999201880527835e-07,1.0,2.3426262487191707e-05,1.0,1.8641348396936075e-07,0.0,13.516323474426288,0.0,0.14532670862122019,0.006074245553463697,0
44360,360,freeze_auxiliary,1.4930726877082634e-07,1.0,2.3292561309062876e-05,1.0,1.8579457438449562e-07,0.0,13.845121688604605,0.0,0.1452141727574838,0.0061025661416351795,0
44370,370,freeze_auxiliary,1.4943177006898622e-07,1.0,2.3090226022759452e-05,1.0,1.895797961508208e-07,0.0,14.169762260535878,0.0,0.14473235715025998,0.006047319620847702,0
44380,380,freeze_auxiliary,1.4983639573529217e-07,1.0,2.320386738574598e-05,1.0,1.8705105711617083e-07,0.0,14.49134828338929,0.0,0.1449962309979015,0.006540322210639715,0
44390,390,freeze_auxiliary,1.4927614699900005e-07,1.0,2.3163185687735677e-05,1.0,1.8963038716943516e-07,0.0,14.80856593483325,0.0,0.14526282608526525,0.006578067783266306,0
44400,400,freeze_auxiliary,1.4918276747266646e-07,1.0,2.312505603185855e-05,1.0,1.8549650687716283e-07,0.0,15.124854235984563,0.0,0.14520913423375137,0.0064007495529949665,0
44410,410,freeze_auxiliary,1.4787551094741502e-07,1.0,2.3101183614926413e-05,1.0,1.8801311859356248e-07,0.0,15.440344699603534,0.0,0.14561606427078422,0.0064864871092140675,0
44420,420,freeze_auxiliary,1.4865364050820062e-07,1.0,2.3073571355780587e-05,1.0,1.8697922255853613e-07,0.0,15.756064092881887,0.0,0.1454820091782962,0.006506285630166531,0
44430,430,freeze_auxiliary,1.488092635781868e-07,1.0,2.2904216166352853e-05,1.0,1.8504996226810965e-07,0.0,16.06965137633873,0.0,0.14571640278061404,0.00632926169782877,0
44440,440,freeze_auxiliary,1.480311340174012e-07,1.0,2.278436477354262e-05,1.0,1.8457188067700922e-07,0.0,16.381659362317453,0.0,0.1460562397168356,0.006156342104077339,0
44450,450,freeze_auxiliary,1.473463839829492e-07,1.0,2.2600168449571356e-05,1.0,1.8536941386911765e-07,0.0,16.69312835756965,0.0,0.1461595370612258,0.006055260542780161,0
44460,460,freeze_auxiliary,1.4687951477299066e-07,1.0,2.2450303731602617e-05,1.0,1.8586214909446107e-07,0.0,17.004598548651817,0.0,0.14662136531798164,0.005984465125948191,0
44470,470,freeze_auxiliary,1.4591462615953787e-07,1.0,2.2495081793749705e-05,1.0,1.8404839537807775e-07,0.0,17.313500237686824,0.0,0.1472633107797367,0.006145890336483717,0
44480,480,freeze_auxiliary,1.466305121766709e-07,1.0,2.249217141070403e-05,1.0,1.8451519896179594e-07,0.0,17.621931835029763,0.0,0.1470198572103151,0.006279057823121548,0
44490,490,freeze_auxiliary,1.458523826158853e-07,1.0,2.241431866423227e-05,1.0,1.8308233102749086e-07,0.0,17.92611530390596,0.0,0.14725277541516035,0.00631833728402853,0
44500,500,freeze_auxiliary,1.4597688391404517e-07,1.0,2.249737190140877e-05,1.0,1.8233746144999423e-07,0.0,18.227084170243725,0.0,0.1469497842854963,0.006222160998731852,0
44510,510,freeze_auxiliary,1.4600800568587147e-07,1.0,2.2436683138948865e-05,1.0,1.8309714235806828e-07,0.0,18.524349177885725,0.0,0.1468286973861116,0.006286913994699717,0
44520,520,freeze_auxiliary,1.448563722306062e-07,1.0,2.237207445432432e-05,1.0,1.8520833265400019e-07,0.0,18.818058121665178,0.0,0.1469618925227746,0.006413655821233988,0
44530,530,freeze_auxiliary,1.4557225824773923e-07,1.0,2.2254305804381147e-05,1.0,1.8226815055976417e-07,0.0,19.109793693300897,0.0,0.14668112471273928,0.006266992539167404,0
44540,540,freeze_auxiliary,1.45790124861378e-07,1.0,2.2201493266038597e-05,1.0,1.8305427147838591e-07,0.0,19.395855400151326,0.0,0.14645199421673202,0.005953481886535883,0
44550,550,freeze_auxiliary,1.4560338001956552e-07,1.0,2.2278538381215185e-05,1.0,1.8248286907035332e-07,0.0,19.67551514277997,0.0,0.146460913690044,0.005829330533742905,0
44560,560,freeze_auxiliary,1.4438950302064768e-07,1.0,2.2207621441339143e-05,1.0,1.8397528425866706e-07,0.0,19.949717477982926,0.0,0.14651344507706685,0.006026472430676222,0
44570,570,freeze_auxiliary,1.456656235632181e-07,1.0,2.2399577574105933e-05,1.0,1.8439144407893386e-07,0.0,20.22340125745942,0.0,0.1462273369065418,0.005886882543563843,0
44580,580,freeze_auxiliary,1.4557225824773923e-07,1.0,2.2326452381093986e-05,1.0,1.82580857145492e-07,0.0,20.492901308153378,0.0,0.14613512565578593,0.006082205101847649,0
44590,590,freeze_auxiliary,1.4454512609063386e-07,1.0,2.2325119061861187e-05,1.0,1.833423748658721e-07,0.0,20.75968647650033,0.0,0.14603697562980475,0.0060445452108979225,0
44600,600,freeze_auxiliary,1.4510537482692598e-07,1.0,2.2374528271029703e-05,1.0,1.854017305368118e-07,0.0,21.022678250672783,0.0,0.1461480157999319,0.00590498186647892,0
44610,610,freeze_auxiliary,1.4541662096689834e-07,1.0,2.2427326257457025e-05,1.0,1.8365553477824952e-07,0.0,21.283224058653374,0.0,0.1458499899577216,0.006018218118697405,0
44620,620,freeze_auxiliary,1.450742530550997e-07,1.0,2.2409047232940793e-05,1.0,1.8471587714776088e-07,0.0,21.54197480621387,0.0,0.1459412278108008,0.005892737302929163,0
