step,local_step,branch,train_loss,train_accuracy,test_loss,test_accuracy,hidden_gradient_norm,auxiliary_gradient_norm,hidden_delta_norm,auxiliary_delta_norm,muon_applied_update_norm,muon_max_abs_applied_update,collapse_detected
44940,940,control,9.358549141325057e-05,1.0,0.010987709276378155,0.9968676567077637,8.483023099451835e-05,0.0017479512007403054,54.70758858555239,4.876797054412168,0.1968748641062279,0.007730970624834299,0
44950,950,control,7.995073247002438e-05,1.0,0.009785321541130543,0.9973151087760925,7.060642399000074e-05,0.0014667845610923638,55.44341084380925,4.831770988979678,0.19641887557053786,0.007249525748193264,0
44960,960,control,6.861410656711087e-05,1.0,0.008599180728197098,0.9975388646125793,5.951539663562297e-05,0.0012534616461965665,56.13844622703365,4.787479538567647,0.1966126352844966,0.006756562273949385,0
44970,970,control,5.93517288507428e-05,1.0,0.007743836380541325,0.9983219504356384,5.156595621465204e-05,0.0010779544487451106,56.79548396100345,4.743916437646701,0.19604428579144792,0.006300406530499458,0
44980,980,control,5.169192809262313e-05,1.0,0.006986774038523436,0.9986575841903687,4.497088608042322e-05,0.000944165896353632,57.41818003111583,4.701078816942066,0.19556892918952196,0.006112593226134777,0
44990,990,control,4.483459997572936e-05,1.0,0.006469082087278366,0.9986575841903687,3.941570308224331e-05,0.0008273908056715174,58.01519673737286,4.658963090567767,0.19537390038645633,0.005932964384555817,0
45000,1000,control,3.88178086723201e-05,1.0,0.005934200249612331,0.9988812804222107,3.44674927318611e-05,0.0007220567659581191,58.590331823022595,4.617561692899611,0.19445171754192808,0.005713765509426594,0
45010,1010,control,3.3864082070067525e-05,1.0,0.005487694870680571,0.9988812804222107,3.0649606548632586e-05,0.0006384673805493847,59.14576853151828,4.576875351897509,0.19372657842667226,0.006040665321052074,0
45020,1020,control,2.9682509193662554e-05,1.0,0.005091369152069092,0.9988812804222107,2.721046679382872e-05,0.0005639710601373631,59.68576429613631,4.536899854962497,0.1927966714076716,0.006197282578796148,0
45030,1030,control,2.615673656691797e-05,1.0,0.004656834527850151,0.9988812804222107,2.4374824028144463e-05,0.0005034309026071427,60.213121147666804,4.497631830201119,0.19186083444855925,0.00663168216124177,0
45040,1040,control,2.3190985302790068e-05,1.0,0.00422176206484437,0.9993287920951843,2.4054806034066962e-05,0.0004567267545036845,60.73348749511486,4.459069860547472,0.19109208171872596,0.006692939903587103,0
45050,1050,control,2.0702887923107482e-05,1.0,0.0038838465698063374,0.9993287920951843,2.199863661385898e-05,0.00041530692115603177,61.25329898788595,4.4212102926488654,0.19079327524088638,0.006759544834494591,0
45060,1060,control,1.8595668734633364e-05,1.0,0.0036107751075178385,0.9994406700134277,2.0992687980447224e-05,0.00038185734737427695,61.773914107671494,4.3840519336343595,0.19058017312793266,0.006937320809811354,0
45070,1070,control,1.6830799722811207e-05,1.0,0.003376246429979801,0.9994406700134277,1.8141705569010022e-05,0.0003501447823204451,62.29623399963927,4.347591635218787,0.19035516795662744,0.007187030278146267,0
45080,1080,control,1.5376506780739874e-05,1.0,0.0032063971739262342,0.9993287920951843,1.835004216905708e-05,0.00032805164836589775,62.82200929832434,4.311826946979075,0.18980294048123744,0.0072930362075567245,0
45090,1090,control,1.4225513041310478e-05,1.0,0.0030681828502565622,0.9995525479316711,1.6197496613504776e-05,0.0003061642939533454,63.352464614003694,4.27675443267671,0.18964000812946405,0.0069551412016153336,0
45100,1100,control,1.3264402696222533e-05,1.0,0.002964953426271677,0.9995525479316711,1.5312333257852827e-05,0.0002895231482674487,63.888071671280045,4.242370483571427,0.18944296197941196,0.006637630518525839,0
45110,1110,control,1.2431862160156015e-05,1.0,0.0028878645971417427,0.9995525479316711,1.4540839282135189e-05,0.00027486441591212087,64.42669806426056,4.208671382238781,0.18980810964861364,0.006196076516062021,0
45120,1120,control,1.1687246114888694e-05,1.0,0.002833744278177619,0.9996643662452698,1.3718575501737823e-05,0.00026135265260250395,64.96742830717623,4.175654069562011,0.19094128403646904,0.005776167847216129,0
45130,1130,control,1.1009515219484456e-05,1.0,0.002791792154312134,0.9994406700134277,1.2901092495711481e-05,0.0002485763991460035,65.50900731679378,4.143314345142472,0.19178487745440156,0.005747014191001654,0
45140,1140,control,1.0431286682432983e-05,1.0,0.0027787217404693365,0.9994406700134277,1.2200798620169712e-05,0.00023777406343061737,66.04929300426858,4.111647025006514,0.19224408440333976,0.005772080272436142,0
45150,1150,control,9.953682820196263e-06,1.0,0.0027708937413990498,0.9994406700134277,1.160637241308416e-05,0.00022846280185200778,66.5874456370041,4.0806479785080985,0.1927173544255766,0.005813987925648689,0
45160,1160,control,9.557064913678914e-06,1.0,0.002770403167232871,0.9994406700134277,1.1088477958816232e-05,0.00022058655824228258,67.1248455639403,4.050311952993007,0.19322589301171245,0.0059296446852386,0
45170,1170,control,9.225215762853622e-06,1.0,0.0027763955295085907,0.9994406700134277,1.0823097030971993e-05,0.00021445804940780044,67.66277114170347,4.020634049739204,0.19359567955890425,0.005923799239099026,0
45180,1180,control,8.935850928537548e-06,1.0,0.0027856589294970036,0.9993287920951843,1.0376348768833264e-05,0.0002088294526824489,68.202890722183,3.991609553055915,0.1939570298557463,0.005838712211698294,0
45190,1190,control,8.691804396221414e-06,1.0,0.0027871562633663416,0.9993287920951843,1.0223411651150437e-05,0.00020469256034854328,68.74389905843665,3.9632324984772187,0.19418257161523841,0.00598991010338068,0
45200,1200,control,8.483986675855704e-06,1.0,0.0027979426085948944,0.9993287920951843,9.464666114736083e-06,0.00020018127812395647,69.28654080430867,3.9354976745520163,0.194602948498377,0.006002182140946388,0
45210,1210,control,8.314233127748594e-06,1.0,0.00281325145624578,0.9993287920951843,9.489830597585819e-06,0.000197435131177672,69.83229042741245,3.908399973435988,0.1949660938179399,0.0059915874153375626,0
45220,1220,control,8.174515642167535e-06,1.0,0.002823245944455266,0.9993287920951843,9.304161574088665e-06,0.00019495708967686478,70.38314916176857,3.881933210413879,0.19553466215705803,0.006131971720606089,0
45230,1230,control,8.060133040999062e-06,1.0,0.002825692994520068,0.9993287920951843,9.236271501657646e-06,0.0001932528995568133,70.94017054318418,3.856091669886287,0.19612809425941252,0.006188375409692526,0
45240,1240,control,7.969031685206573e-06,1.0,0.0028193749021738768,0.9993287920951843,9.128902912113142e-06,0.00019200357844878916,71.49948130756997,3.8308697507018654,0.19630655483352552,0.00627488736063242,0
45250,1250,control,7.905320671852678e-06,1.0,0.0028218217194080353,0.9993287920951843,8.940582802249722e-06,0.00019128179122852737,72.0562281340791,3.8062613171734134,0.19659467664786354,0.006463708821684122,0
45260,1260,control,7.86376949690748e-06,1.0,0.0028358849231153727,0.9993287920951843,8.816893387843355e-06,0.00019111894403633166,72.6109886752723,3.7822611074379995,0.19699945246799133,0.0064425840973854065,0
45270,1270,control,7.850728252378758e-06,1.0,0.002848978852853179,0.9993287920951843,8.742088372234276e-06,0.00019155452754023887,73.16688224640657,3.7588635298838353,0.19727681895040713,0.006448304280638695,0
45280,1280,control,7.86647797212936e-06,1.0,0.00285699381493032,0.9993287920951843,8.663172773283226e-06,0.00019259747461005083,73.72485950240659,3.7360620228375976,0.19756714462050748,0.006493359804153442,0
45290,1290,control,7.916589311207645e-06,1.0,0.0028635445050895214,0.9993287920951843,8.585216920547932e-06,0.0001940937857074934,74.28363312527823,3.7138507608732785,0.19776685616645634,0.0065215881913900375,0
45300,1300,control,7.995055057108402e-06,1.0,0.0028787620831280947,0.9993287920951843,8.666567149794837e-06,0.00019683392954203969,74.84271073001831,3.692223362322063,0.19794784645340457,0.006491043604910374,0
45310,1310,control,8.116783646983095e-06,1.0,0.0028837271966040134,0.9994406700134277,8.764980881964568e-06,0.0002005612150164346,75.40347175022296,3.671173775058711,0.1980581658587262,0.006477374117821455,0
45320,1320,control,8.283612260129303e-06,1.0,0.002891095820814371,0.9995525479316711,8.999900395309384e-06,0.00020558594143229992,75.96707456963287,3.6506966794505096,0.19817356870489006,0.006515951827168465,0
45330,1330,control,8.50767992233159e-06,1.0,0.002894897246733308,0.9995525479316711,9.08471523846979e-06,0.00021138321284282785,76.53299553451234,3.6307856643117984,0.1981727496568467,0.006471580825746059,0
45340,1340,control,8.799629540590104e-06,1.0,0.0029031680896878242,0.9995525479316711,9.641831782532733e-06,0.00021995070058468595,77.09916182399536,3.611435219832386,0.1979024594379883,0.006478442810475826,0
45350,1350,control,9.170978046313394e-06,1.0,0.002917003119364381,0.9995525479316711,1.0088049984383791e-05,0.0002296310164604178,77.66402251622384,3.5926393283644478,0.19768018660749775,0.0064281742088496685,0
45360,1360,control,9.619018783268984e-06,1.0,0.0029356363229453564,0.9995525479316711,1.0618221228214278e-05,0.0002415441455039426,78.22732574426217,3.5743924108370515,0.19738034287519735,0.006543842609971762,0
45370,1370,control,1.0158376426261384e-05,1.0,0.0029654386453330517,0.9994406700134277,1.0134836627589762e-05,0.0002527819324220476,78.78853909671764,3.556689522988023,0.1971885324443021,0.0067477039992809296,0
45380,1380,control,1.0784228834381793e-05,1.0,0.0030004081781953573,0.9994406700134277,1.0832917428828594e-05,0.0002689154534746801,79.34729612221425,3.539525245400691,0.19704397153214467,0.006827329285442829,0
45390,1390,control,1.1496235856611747e-05,1.0,0.003038739552721381,0.9994406700134277,1.2106386038153e-05,0.0002881429330258437,79.90394839341981,3.5228950144327627,0.1967655290076206,0.006709198001772165,0
45400,1400,control,1.2311792488617357e-05,1.0,0.0030819657258689404,0.9993287920951843,1.1658778751845574e-05,0.0003057504252188911,80.4581912844931,3.5067927403669517,0.1966182632849419,0.006709753535687923,0
