step,regime,num_layers,modulus,train_fraction,d_model,num_heads,d_mlp,parameter_count,hidden_matrix_count,initialization_scheme,train_loss,train_accuracy,test_loss,test_accuracy,elapsed_seconds,hidden_parameter_norm,auxiliary_parameter_norm,unembedding_parameter_norm,hidden_gradient_norm,auxiliary_gradient_norm,unembedding_gradient_norm,muon_applied_update_norm,muon_max_abs_applied_update,train_collapse_detected,generalization_collapse_detected,auxiliary_frozen,scheduled_freeze_step,hidden_applied_update_norm,hidden_gradient_component_norm,hidden_decay_component_norm,hidden_applied_update_rms,hidden_parameter_norm,auxiliary_applied_update_norm,auxiliary_gradient_component_norm,auxiliary_decay_component_norm,auxiliary_applied_update_rms,auxiliary_parameter_norm,readout_applied_update_norm,readout_gradient_component_norm,readout_decay_component_norm,readout_applied_update_rms,readout_parameter_norm
0,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,5.186100482940674,0.007571801543235779,5.174230575561523,0.008390200324356556,0.5315589170204476,nan,nan,6.175756931304932,nan,nan,nan,nan,nan,0,0,0,,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan
100,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,3.2662432193756104,0.18511749804019928,6.77319860458374,0.0013424319913610816,18.90486387501005,22.9028904258172,94.17490908014638,6.916460037231445,0.6624656129545399,0.12229085463384727,0.10488826036453247,nan,nan,0,0,0,,0.28000742442517573,0.3145302031586221,0.06835655384641055,0.0006314936010428477,22.9028904258172,0.27281624614601735,0.15122838338543113,0.2832223019140815,0.002229319491544351,94.17490908014638,0.06701253107614555,0.07943484891538063,0.020647461786178087,0.0005572009074848567,6.916460149478153
200,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.5594065189361572,0.9566579461097717,13.71107292175293,0.0007830853573977947,37.078402709099464,34.15728048796301,75.29719503188012,11.24361515045166,0.8531678697264913,0.16633993858013965,0.12802596390247345,nan,nan,0,0,0,,0.1791797734537813,0.2429092575882806,0.10222936625958097,0.00040409957201905,34.15728048796301,0.17882202679188341,0.10573008904868535,0.22636882371657355,0.0014612451988333737,75.29719503188012,0.04907438100223992,0.07668095431517084,0.03362626511948299,0.00040804740829196104,11.243616584403865
300,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.16176949441432953,1.0,14.682689666748047,0.0006712159956805408,55.54393570905086,37.209129793043594,60.63777044116487,12.57083797454834,0.19913118827951076,0.05109064637539042,0.05022226646542549,nan,nan,0,0,0,,0.09146768568563317,0.15561679325464176,0.11158135692735185,0.00020628473809668904,37.209129793043594,0.13574329754468673,0.07261039878674265,0.1822949347861544,0.001109227120224021,60.63777044116487,0.014698207870164045,0.04481207466441154,0.03769773560600047,0.00012221378049950737,12.570839760288667
400,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.12864014506340027,1.0,13.930148124694824,0.0007830853573977947,72.37449150008615,38.809611539282514,50.021312943726606,12.99277114868164,0.09993239188434677,0.031342077427323395,0.042448487132787704,nan,nan,0,0,0,,0.06503168018703462,0.1460022268987313,0.11638302238556843,0.00014666428930405504,38.809611539282514,0.0986560896762581,0.07697788095339855,0.1503273607034408,0.0008061687922980764,50.021312943726606,0.012384398989920225,0.04419356916443102,0.03896746717212093,0.00010297474584263984,12.992769708693904
500,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.10840442031621933,1.0,13.660955429077148,0.0013424319913610816,89.4087141250493,40.263415673744525,42.71179368767489,13.295990943908691,0.06976766528579079,0.026294156264521775,0.037013206630945206,nan,nan,0,0,0,,0.05956235297871326,0.1458717051695001,0.12075099009856964,0.00013432945517901412,40.263415673744525,0.07348120562595986,0.07986166973145851,0.12831635652049292,0.000600452085527393,42.71179368767489,0.011300022069934799,0.04379684472393868,0.03988044401614959,9.395828587360883e-05,13.295993690757337
600,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.09345950931310654,1.0,13.596075057983398,0.0013424319913610816,106.85037316707894,41.477780809525804,37.70777512927572,13.504018783569336,0.06790607008020308,0.0353292803062136,0.0328466072678566,nan,nan,0,0,0,,0.07406145052586312,0.15411218203004937,0.12439950423307006,0.00016702889999094229,41.477780809525804,0.056673811647480185,0.08172910270822742,0.11324720505142387,0.0004631103709938838,37.70777512927572,0.010694697753273507,0.04348692853963286,0.040507018689550305,8.892508904982273e-05,13.50402140103542
700,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0807894840836525,1.0,13.632339477539062,0.0011186933843418956,124.03286729205865,42.613986544287464,34.26671206049198,13.627891540527344,0.05226229337278234,0.024278962228088456,0.02930569089949131,nan,nan,0,0,0,,0.09141826159980387,0.16610277900753437,0.12780765749793116,0.000206173273216775,42.613986544287464,0.045725402969978166,0.08244108482139244,0.1028858031368262,0.00037364538783783995,34.26671206049198,0.010546578458617764,0.043039584758740965,0.04088111459782233,8.769349543482532e-05,13.627897293819023
800,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0717415064573288,1.0,13.714948654174805,0.0011186933843418956,140.70461816701572,43.54918663045386,31.885060208632297,13.695718765258789,0.04780527083690428,0.027089674419876475,0.026640161871910095,nan,nan,0,0,0,,0.049818256296419366,0.14661694278396048,0.13062506376241537,0.00011235384251287301,43.54918663045386,0.03809692312972634,0.08285192168629266,0.09571386919530797,0.0003113092218691008,31.885060208632297,0.010070126740108667,0.04290576319475201,0.04108527202538936,8.373185832512822e-05,13.695721077618858
900,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.06430331617593765,1.0,13.843137741088867,0.0015661707147955894,157.46212191705126,44.12053016817431,30.244251239522583,13.750097274780273,0.04302452148282948,0.025968054658216333,0.024393463507294655,nan,nan,0,0,0,,0.05073746376135686,0.14566045974523595,0.13234873629301208,0.00011442690765866511,44.12053016817431,0.03271129126976558,0.0825821489905629,0.09077385801389722,0.0002673005008002436,30.244251239522583,0.009559835493646944,0.04279310294691444,0.04124889250744295,7.948884972593108e-05,13.750099473663946
