comparison_type,run,depth,regime,target_role,target_step,target_checkpoint,reference_role,reference_step,reference_checkpoint,hidden_source,readout_source,target_baseline_accuracy,reference_baseline_accuracy,readout_weight_cosine,full_hidden_spectral_power_cosine,intervention_accuracy
within_run_reference,seed0_muon,1,muon,maximum_accuracy_reference,16000,checkpoints/seedstudy_muon_seed_0/step_016000.pt,maximum_accuracy_reference,16000,checkpoints/seedstudy_muon_seed_0/step_016000.pt,target_addition_only,target_readout,1.0,1.0,0.9999997615814209,0.9999999403953552,1.0
within_run_reference,seed0_muon,1,muon,maximum_accuracy_reference,16000,checkpoints/seedstudy_muon_seed_0/step_016000.pt,maximum_accuracy_reference,16000,checkpoints/seedstudy_muon_seed_0/step_016000.pt,target_addition_only,reference_readout,1.0,1.0,0.9999997615814209,0.9999999403953552,1.0
within_run_reference,seed0_muon,1,muon,maximum_accuracy_reference,16000,checkpoints/seedstudy_muon_seed_0/step_016000.pt,maximum_accuracy_reference,16000,checkpoints/seedstudy_muon_seed_0/step_016000.pt,reference_addition_only,target_readout,1.0,1.0,0.9999997615814209,0.9999999403953552,1.0
within_run_reference,seed0_muon,1,muon,maximum_accuracy_reference,16000,checkpoints/seedstudy_muon_seed_0/step_016000.pt,maximum_accuracy_reference,16000,checkpoints/seedstudy_muon_seed_0/step_016000.pt,reference_addition_only,reference_readout,1.0,1.0,0.9999997615814209,0.9999999403953552,1.0
within_run_reference,seed0_muon,1,muon,final,100000,checkpoints/seedstudy_muon_seed_0/step_100000.pt,maximum_accuracy_reference,16000,checkpoints/seedstudy_muon_seed_0/step_016000.pt,target_full,target_readout,0.9950661659240723,1.0,0.025752801448106766,0.9956763386726379,0.9950661659240723
within_run_reference,seed0_muon,1,muon,final,100000,checkpoints/seedstudy_muon_seed_0/step_100000.pt,maximum_accuracy_reference,16000,checkpoints/seedstudy_muon_seed_0/step_016000.pt,target_full,reference_readout,0.9950661659240723,1.0,0.025752801448106766,0.9956763386726379,0.010650794953107834
within_run_reference,seed0_muon,1,muon,final,100000,checkpoints/seedstudy_muon_seed_0/step_100000.pt,maximum_accuracy_reference,16000,checkpoints/seedstudy_muon_seed_0/step_016000.pt,reference_full,target_readout,0.9950661659240723,1.0,0.025752801448106766,0.9956763386726379,0.008223040029406548
within_run_reference,seed0_muon,1,muon,final,100000,checkpoints/seedstudy_muon_seed_0/step_100000.pt,maximum_accuracy_reference,16000,checkpoints/seedstudy_muon_seed_0/step_016000.pt,reference_full,reference_readout,0.9950661659240723,1.0,0.025752801448106766,0.9956763386726379,1.0
within_run_reference,seed0_muon,1,muon,final,100000,checkpoints/seedstudy_muon_seed_0/step_100000.pt,maximum_accuracy_reference,16000,checkpoints/seedstudy_muon_seed_0/step_016000.pt,target_addition_only,target_readout,0.9950661659240723,1.0,0.025752801448106766,0.9956763386726379,1.0
within_run_reference,seed0_muon,1,muon,final,100000,checkpoints/seedstudy_muon_seed_0/step_100000.pt,maximum_accuracy_reference,16000,checkpoints/seedstudy_muon_seed_0/step_016000.pt,target_addition_only,reference_readout,0.9950661659240723,1.0,0.025752801448106766,0.9956763386726379,0.017699114978313446
