step,local_step,branch,frozen_group,train_loss,train_accuracy,test_loss,test_accuracy,hidden_gradient_norm,auxiliary_gradient_norm,token_embedding_gradient_norm,position_embedding_gradient_norm,unembedding_gradient_norm,other_auxiliary_gradient_norm,hidden_delta_norm,token_embedding_delta_norm,position_embedding_delta_norm,unembedding_delta_norm,other_auxiliary_delta_norm,muon_applied_update_norm,muon_max_abs_applied_update,collapse_detected
44100,100,control,none,1.77506649379211e-07,1.0,3.288497100584209e-05,1.0,2.312811918242038e-07,1.9840759284209155e-05,3.082236162299523e-06,3.2097348139359383e-06,1.9335282559040934e-05,0.0,4.22509871264352,0.06173049286007881,0.0022254283539950848,0.02257552370429039,0.0,0.1499473527715212,0.006466088350862265,0
44110,110,control,none,1.761682710821333e-07,1.0,3.297008515801281e-05,1.0,2.35180860342189e-07,1.9726147773323645e-05,3.093423401878681e-06,3.3899807476700516e-06,1.9184881239198148e-05,0.0,4.6577271119728145,0.0690143033862114,0.0025504978839308023,0.025096461176872253,0.0,0.14998576086756282,0.006448131054639816,0
44120,120,control,none,1.7548350683682656e-07,1.0,3.329236278659664e-05,1.0,2.3746122229638344e-07,2.0142098845073963e-05,3.0978235372458585e-06,3.3571902804396814e-06,1.961726047738921e-05,0.0,5.094566017223653,0.07660921663045883,0.0029066279530525208,0.02766450308263302,0.0,0.14997829396838483,0.006494835950434208,0
44130,130,control,none,1.743941311360686e-07,1.0,3.340898911119439e-05,1.0,2.372978137499823e-07,1.9858345564675143e-05,3.0813191642664606e-06,3.2989439660013886e-06,1.9338467609486543e-05,0.0,5.53422324928414,0.08464473485946655,0.0033009948674589396,0.030317556113004684,0.0,0.15022858846322817,0.0065350886434316635,0
44140,140,control,none,1.7383388239977648e-07,1.0,3.3425603760406375e-05,1.0,2.4110975848936237e-07,2.035733996765537e-05,3.0994867756817257e-06,3.3925784919119906e-06,1.983191577892285e-05,0.0,5.976339248323122,0.09297630935907364,0.0037365371827036142,0.03305430710315704,0.0,0.15030125269063097,0.006645403802394867,0
44150,150,control,none,1.729001297690047e-07,1.0,3.343643402331509e-05,1.0,2.4218862107150043e-07,2.032962075368869e-05,3.1072754609340336e-06,3.35577374244167e-06,1.9808510842267424e-05,0.0,6.421481129575138,0.10153277218341827,0.004222861025482416,0.03586817532777786,0.0,0.150631454365072,0.0065965778194367886,0
44160,160,control,none,1.712816128929262e-07,1.0,3.294467387604527e-05,1.0,2.4445025202755394e-07,2.0291105640080274e-05,3.0914716262486763e-06,3.361395556567004e-06,1.9770503058680333e-05,0.0,6.867483286249397,0.11030013859272003,0.004745859187096357,0.03873896598815918,0.0,0.15023553886552138,0.006626738701015711,0
44170,170,control,none,1.689161024387431e-07,1.0,3.263353573856875e-05,1.0,2.475757738459404e-07,2.0616506357980638e-05,3.0953258374211146e-06,3.411450052226428e-06,2.009530544455629e-05,0.0,7.316530645473129,0.1192912682890892,0.005313594359904528,0.04166869819164276,0.0,0.15000002404292326,0.006684806197881699,0
44180,180,control,none,1.6785784850981145e-07,1.0,3.225017280783504e-05,1.0,2.494315389260656e-07,2.052777570454269e-05,3.098595243500313e-06,3.437359737290535e-06,1.999932101170998e-05,0.0,7.7661686145256,0.12862619757652283,0.00593720655888319,0.04469563066959381,0.0,0.1498425718644547,0.006671697832643986,0
44190,190,control,none,1.666750932827199e-07,1.0,3.1900806789053604e-05,1.0,2.5249442865537515e-07,2.074022567993341e-05,3.102712526015239e-06,3.512480816425523e-06,2.020377723965794e-05,0.0,8.213750294868625,0.13822036981582642,0.006600277964025736,0.04778353497385979,0.0,0.14935752930225515,0.006607768591493368,0
44200,200,control,none,1.659592214764416e-07,1.0,3.172226934111677e-05,1.0,2.533061764581085e-07,2.0974310755754563e-05,3.0985124794824515e-06,3.537073098414112e-06,2.0440402295207605e-05,0.0,8.663157993952193,0.1480351984500885,0.007303107995539904,0.05092331022024155,0.0,0.14908513326163705,0.006639210041612387,0
44210,210,control,none,1.6412283798672433e-07,1.0,3.172074866597541e-05,1.0,2.5470114929423744e-07,2.1006837399170478e-05,3.093640316365054e-06,3.446172740950715e-06,2.0490009774221107e-05,0.0,9.113169748068097,0.15802323818206787,0.00804595835506916,0.054140087217092514,0.0,0.14894401771830618,0.006586367264389992,0
44220,220,control,none,1.6250433532150055e-07,1.0,3.1750922062201425e-05,1.0,2.580510208241262e-07,2.1620554725626046e-05,3.095602096436778e-06,3.52645588463929e-06,2.1105206542415544e-05,0.0,9.562044604866177,0.16823676228523254,0.008840168826282024,0.05746323615312576,0.0,0.1489435168717735,0.006587045732885599,0
44230,230,control,none,1.6228645449700707e-07,1.0,3.169249976053834e-05,1.0,2.630653299575384e-07,2.125497515616453e-05,3.086594006163068e-06,3.5749592370848404e-06,2.072357528959401e-05,0.0,10.011919780757523,0.1788153052330017,0.009679064154624939,0.060853905975818634,0.0,0.14894698495147013,0.006588406395167112,0
44240,240,control,none,1.5992094404282398e-07,1.0,3.204476888640784e-05,1.0,2.5890430333764667e-07,2.09762784352869e-05,3.0680794225190766e-06,3.4524373404565267e-06,2.0461471649468876e-05,0.0,10.464665788666483,0.18954946100711823,0.010538628324866295,0.06425056606531143,0.0,0.148793995262697,0.0065560792572796345,0
44250,250,control,none,1.588626901138923e-07,1.0,3.178387851221487e-05,1.0,2.636849153198415e-07,2.131253709678956e-05,3.0687153866892913e-06,3.526690306898672e-06,2.079350088024512e-05,0.0,10.9179950378551,0.2004173845052719,0.01142168790102005,0.06765741854906082,0.0,0.14874222885190605,0.006531918421387672,0
44260,260,control,none,1.5796005925494683e-07,1.0,3.1619576475350186e-05,1.0,2.672585098362993e-07,2.151712777959181e-05,3.078926738453447e-06,3.5419100186118158e-06,2.099909215758089e-05,0.0,11.37302489663729,0.21151378750801086,0.01234828308224678,0.07111068814992905,0.0,0.14883106774870664,0.0065915463492274284,0
44270,270,control,none,1.566528027296954e-07,1.0,3.181946522090584e-05,1.0,2.733005805924254e-07,2.1319937031578974e-05,3.0952890028856928e-06,3.6588453440344892e-06,2.07743050850695e-05,0.0,11.831374998543167,0.22290286421775818,0.013315253891050816,0.07457730919122696,0.0,0.14871532266206383,0.006665684282779694,0
44280,280,control,none,1.558124296252572e-07,1.0,3.200607534381561e-05,1.0,2.748351163783431e-07,2.1470655224101087e-05,3.0953319765103515e-06,3.7009028801548993e-06,2.0921550458297133e-05,0.0,12.29185183285037,0.23475982248783112,0.014315462671220303,0.07806815207004547,0.0,0.1493085174760172,0.006576488260179758,0
44290,290,control,none,1.5522104490628408e-07,1.0,3.220506550860591e-05,1.0,2.747665020198846e-07,2.1830369413278843e-05,3.084230002059485e-06,3.6052683753950987e-06,2.1308556824806146e-05,0.0,12.753763309925144,0.2470548450946808,0.01536571979522705,0.08160381764173508,0.0,0.14918182365723204,0.006561586633324623,0
44300,300,control,none,1.543806718018459e-07,1.0,3.2582520361756906e-05,1.0,2.824904046515251e-07,2.2045132999957306e-05,3.1107422273635166e-06,3.7864954265387496e-06,2.1493571694009006e-05,0.0,13.220479936163144,0.25968658924102783,0.016453558579087257,0.08517555892467499,0.0,0.14967581275861064,0.006576517131179571,0
44310,310,control,none,1.5382040885469905e-07,1.0,3.352083876961842e-05,1.0,2.8045069218698334e-07,2.242754340848758e-05,3.1082388431968866e-06,3.6444721445150208e-06,2.191007479268592e-05,0.0,13.68892974141234,0.2726529836654663,0.017579998821020126,0.08879419416189194,0.0,0.14966202947759455,0.006608588621020317,0
44320,320,control,none,1.5288665622392728e-07,1.0,3.4587326808832586e-05,1.0,2.8613065799460513e-07,2.2277883824482974e-05,3.12065230900771e-06,3.727700914168963e-06,2.1740972442785278e-05,0.0,14.158897328125613,0.286067932844162,0.018744150176644325,0.09246104210615158,0.0,0.1497094331206809,0.006773536093533039,0
44330,330,control,none,1.5232640748763515e-07,1.0,3.547638698364608e-05,1.0,2.889669285778894e-07,2.2315274529930424e-05,3.1152740120887756e-06,3.7441348013089737e-06,2.1777235815534368e-05,0.0,14.631244557218645,0.2998499870300293,0.019954979419708252,0.09619954973459244,0.0,0.1495151236156005,0.0066175758838653564,0
44340,340,control,none,1.5098802919055743e-07,1.0,3.612739601521753e-05,1.0,2.872586147684862e-07,2.2844176838507627e-05,3.0969642921263585e-06,3.626006673584925e-06,2.2340933355735615e-05,0.0,15.103600106336694,0.3140052556991577,0.02122022956609726,0.10000327974557877,0.0,0.14977936696413854,0.0066681825555861,0
44350,350,control,none,1.5005427655978565e-07,1.0,3.6956545955035836e-05,1.0,2.9679273607903413e-07,2.2926661288219323e-05,3.1314680200011935e-06,3.769890099647455e-06,2.2396732674678788e-05,0.0,15.575603855445566,0.3285806477069855,0.02255130186676979,0.10386857390403748,0.0,0.14925501650565895,0.00669579952955246,0
44360,360,control,none,1.4862251873637433e-07,1.0,3.799273326876573e-05,1.0,3.025530533669464e-07,2.3163771379841125e-05,3.1508964184467914e-06,3.8925504668441135e-06,2.2615928173763677e-05,0.0,16.048246937838694,0.34362345933914185,0.02394873835146427,0.10780612379312515,0.0,0.1489328836780979,0.006700281519442797,0
44370,370,control,none,1.488403995608678e-07,1.0,3.8576839870074764e-05,1.0,2.9940262660781146e-07,2.354258563240569e-05,3.144938318655477e-06,3.794114491029177e-06,2.3021020751912147e-05,0.0,16.520924698424544,0.3593491315841675,0.025432731956243515,0.11185623705387115,0.0,0.1484531305965294,0.006654155906289816,0
44380,380,control,none,1.4840463791188085e-07,1.0,3.861351797240786e-05,1.0,3.125043088773478e-07,2.3658064448761624e-05,3.194590135535691e-06,3.976344487455208e-06,2.3101672923075967e-05,0.0,16.992822501224808,0.3758619427680969,0.027016807347536087,0.11601594090461731,0.0,0.14787162746608087,0.006485507357865572,0
44390,390,control,none,1.4669275572032348e-07,1.0,3.872924571624026e-05,1.0,3.1172163806148025e-07,2.3993335937940303e-05,3.1906706681184005e-06,3.888097126036882e-06,2.3460232114302926e-05,0.0,17.466370689913692,0.3930610716342926,0.028704209253191948,0.12029977142810822,0.0,0.14782612821448407,0.006749880034476519,0
44400,400,control,none,1.4759538657926896e-07,1.0,3.936375287594274e-05,1.0,3.274428526817515e-07,2.4257735367975438e-05,3.245387460992788e-06,4.18898525822442e-06,2.367187335039489e-05,0.0,17.9404569915195,0.41125109791755676,0.030503543093800545,0.12475050985813141,0.0,0.14706221506762965,0.006430209148675203,0
44410,410,control,none,1.466305121766709e-07,1.0,4.026062015327625e-05,1.0,3.315124636078086e-07,2.431546459669146e-05,3.2574041597399628e-06,4.19724437961122e-06,2.3727921870886348e-05,0.0,18.413997570532775,0.4303094446659088,0.032399699091911316,0.12932203710079193,0.0,0.14686340609800952,0.00644436152651906,0
44420,420,control,none,1.4899602263085399e-07,1.0,4.146790161030367e-05,1.0,3.3215313952118146e-07,2.446954956447522e-05,3.2589598504273454e-06,4.096291377209127e-06,2.3903105102363043e-05,0.0,18.88908329605591,0.450064480304718,0.034369613975286484,0.13397887349128723,0.0,0.1470740786790235,0.006397062446922064,0
44430,430,control,none,1.480622700000822e-07,1.0,4.350793096818961e-05,1.0,3.4914048721535694e-07,2.4497844097024363e-05,3.3017079204000765e-06,4.400651960168034e-06,2.387210406595841e-05,0.0,19.362736905675543,0.47049787640571594,0.03640258312225342,0.1386720836162567,0.0,0.1473156912589077,0.0065051787532866,0
44440,440,control,none,1.4703513784297684e-07,1.0,4.446753882803023e-05,1.0,3.570556446659538e-07,2.5207177290127424e-05,3.338881469971966e-06,4.394237294036429e-06,2.4595616196165793e-05,0.0,19.83484510016599,0.49167031049728394,0.03853282332420349,0.14347179234027863,0.0,0.14751609032463806,0.00645096879452467,0
44450,450,control,none,1.4700401607115055e-07,1.0,4.517205888987519e-05,1.0,3.619822267765202e-07,2.5157296204469565e-05,3.341425326652825e-06,4.409460416354705e-06,2.4541415768908337e-05,0.0,20.30658590530854,0.5137854814529419,0.04077236354351044,0.14841119945049286,0.0,0.1471899451571045,0.006374859716743231,0
44460,460,control,none,1.4753314303561638e-07,1.0,4.7775527491467074e-05,1.0,3.6613225933716517e-07,2.5682694942587904e-05,3.3560190786374733e-06,4.44223815065925e-06,2.5071985874092206e-05,0.0,20.78219414445341,0.5370103716850281,0.04311366751790047,0.15354228019714355,0.0,0.14753040620965582,0.006421973463147879,0
44470,470,control,none,1.4815563531556109e-07,1.0,4.884921872871928e-05,1.0,3.81770579995292e-07,2.5554705303657867e-05,3.384060619282536e-06,4.643798092729412e-06,2.490032602509018e-05,0.0,21.262547368864645,0.5611741542816162,0.045570649206638336,0.1588742434978485,0.0,0.14752909013712098,0.006517061963677406,0
44480,480,control,none,1.4681725701848336e-07,1.0,5.123778464621864e-05,1.0,3.919405929190218e-07,2.6384431566516935e-05,3.448143161222106e-06,4.715978320746217e-06,2.572951780166477e-05,0.0,21.746609108267855,0.5861486792564392,0.04812384024262428,0.16433055698871613,0.0,0.14760233346915028,0.00648911576718092,0
44490,490,control,none,1.489026431045204e-07,1.0,5.448987940326333e-05,1.0,4.023773916865961e-07,2.6385425750971396e-05,3.446026539677405e-06,4.7336234274553135e-06,2.5727580577949993e-05,0.0,22.23486881191617,0.6122766137123108,0.050823573023080826,0.16999934613704681,0.0,0.14756100972336347,0.006469642743468285,0
44500,500,control,none,1.5014765608611924e-07,1.0,5.782594598713331e-05,1.0,3.978846018438808e-07,2.6287224814199613e-05,3.4360298286628677e-06,4.559157787298318e-06,2.565981230873149e-05,0.0,22.725027860770926,0.6396520733833313,0.053624216467142105,0.17581148445606232,0.0,0.14821545546283224,0.006878297310322523,0
44510,510,control,none,1.4908938794633286e-07,1.0,5.9270554629620165e-05,1.0,4.2315947876524826e-07,2.669693208182775e-05,3.5257435229141265e-06,4.947377874486847e-06,2.599651452328544e-05,0.0,23.216446815155326,0.668048083782196,0.05651337280869484,0.18178950250148773,0.0,0.14827567170102,0.006871379911899567,0
44520,520,control,none,1.5095690741873113e-07,1.0,5.979193520033732e-05,1.0,4.4356239092466497e-07,2.7005620777079694e-05,3.575006303435657e-06,5.176213562663179e-06,2.6262705432600342e-05,0.0,23.705595934949983,0.6978483200073242,0.05962369218468666,0.18808308243751526,0.0,0.14783371663216524,0.006484121084213257,0
44530,530,control,none,1.5005427655978565e-07,1.0,6.017507257638499e-05,1.0,4.448615293811523e-07,2.765977045452049e-05,3.574701395336888e-06,5.066491212346591e-06,2.6955798603012227e-05,0.0,24.1910121870293,0.7291015386581421,0.06296159327030182,0.19467753171920776,0.0,0.14803942242575438,0.0066334945149719715,0
44540,540,control,none,1.5101915096238372e-07,1.0,6.274003681028262e-05,1.0,4.794740765260238e-07,2.779828575162778e-05,3.676245796668809e-06,5.580680863204179e-06,2.6983067073160782e-05,0.0,24.673400175130602,0.761639416217804,0.06652273237705231,0.20157164335250854,0.0,0.1474121962273376,0.006640731357038021,0
44550,550,control,none,1.504900239979179e-07,1.0,6.638139893766493e-05,1.0,4.785438188266566e-07,2.8405427148107066e-05,3.6844278383796336e-06,5.381496976042399e-06,2.7646568923955783e-05,0.0,25.153944886800254,0.795829713344574,0.07031268626451492,0.20874211192131042,0.0,0.14729845853242687,0.006662620231509209,0
44560,560,control,none,1.4852913921004074e-07,1.0,6.960453902138397e-05,1.0,4.96914954918277e-07,2.915375285355898e-05,3.7355405311245704e-06,5.527583198272623e-06,2.8380149160511792e-05,0.0,25.633210262666864,0.8318524360656738,0.07434813678264618,0.2162635326385498,0.0,0.1473727071485425,0.006848644465208054,0
44570,570,control,none,1.5052114576974418e-07,1.0,7.279578858288005e-05,1.0,5.226135238401281e-07,2.991813703733508e-05,3.806782387982821e-06,5.795320248580538e-06,2.910356670327019e-05,0.0,26.109705186401982,0.8701065182685852,0.07873223721981049,0.2243054360151291,0.0,0.1465337537740102,0.006842231377959251,0
44580,580,control,none,1.488092635781868e-07,1.0,7.620394171681255e-05,1.0,5.455579596932401e-07,3.086181116207758e-05,3.836971700366121e-06,6.039133950253017e-06,3.002095763804391e-05,0.0,26.586333458306473,0.9102558493614197,0.08336146920919418,0.23273798823356628,0.0,0.14643406251083363,0.006445756182074547,0
44590,590,control,none,1.4843575968370715e-07,1.0,8.153428643709049e-05,1.0,5.792441963926638e-07,3.034888085636897e-05,3.962537448387593e-06,6.321239197859541e-06,2.941759339591954e-05,0.0,27.066457093072362,0.9523818492889404,0.08829688280820847,0.2416054606437683,0.0,0.1466551432824199,0.006522440351545811,0
44600,600,control,none,1.488092635781868e-07,1.0,8.403080573771149e-05,1.0,6.180494563309588e-07,3.166950048115384e-05,4.0191625885199755e-06,6.809609658375848e-06,3.066647695959546e-05,0.0,27.548058496421927,0.9958296418190002,0.09348469972610474,0.25082358717918396,0.0,0.14632331281862382,0.006630205549299717,0
44610,610,control,none,1.4784438917558873e-07,1.0,9.023988241096959e-05,1.0,5.946486503550376e-07,3.0391158294276844e-05,3.935478616767796e-06,6.219734586920822e-06,2.948642759292852e-05,0.0,28.030896350859972,1.040941596031189,0.09890957176685333,0.2604185938835144,0.0,0.14641741520527768,0.00663903821259737,0
44620,620,control,none,1.4619475052768394e-07,1.0,9.830029011936858e-05,1.0,6.402701813571264e-07,3.195440403835713e-05,4.007780262327287e-06,6.816631866968237e-06,3.0960542062530294e-05,0.0,28.5153789223794,1.0867481231689453,0.1044163852930069,0.2702312767505646,0.0,0.14569468603808539,0.006467710714787245,0
44630,630,control,none,1.4551000049323193e-07,1.0,0.00010370460222475231,1.0,6.7715193087693e-07,3.3466458653913495e-05,4.060796982230386e-06,7.082652246026555e-06,3.245535117457621e-05,0.0,28.996814588803215,1.1348029375076294,0.11025677621364594,0.2805604040622711,0.0,0.14536008793756605,0.00614608870819211,0
44640,640,control,none,1.4432724526614038e-07,1.0,0.00011403496318962425,1.0,7.354371200244527e-07,3.252104895919719e-05,4.214553428028012e-06,7.727022421022411e-06,3.130733603029512e-05,0.0,29.479125468365165,1.1853266954421997,0.116486556828022,0.2913740575313568,0.0,0.14410734108691223,0.006087942980229855,0
44650,650,control,none,1.4538549919507204e-07,1.0,0.0001236582174897194,1.0,7.437892799432076e-07,3.330417896133074e-05,4.164137408224633e-06,7.4760246207006276e-06,3.218598067178391e-05,0.0,29.963240446606125,1.2376973628997803,0.12297321110963821,0.3026345670223236,0.0,0.1441167475433397,0.0065433853305876255,0
44660,660,control,none,1.480933917719085e-07,1.0,0.00013684816076420248,1.0,7.201072786560291e-07,3.539855581818027e-05,4.02858859160915e-06,6.963075065868907e-06,3.447236304054968e-05,0.0,30.44590631884119,1.2913159132003784,0.12959489226341248,0.31420794129371643,0.0,0.14446037056391908,0.006201255135238171,0
44670,670,control,none,1.473463839829492e-07,1.0,0.00015225836250465363,1.0,7.898670079554502e-07,3.3705024468667445e-05,4.195951078145299e-06,7.724624083493836e-06,3.253848262829706e-05,0.0,30.927892365658224,1.345420241355896,0.13627052307128906,0.32593563199043274,0.0,0.1446095963722034,0.006119708996266127,0
44680,680,control,none,1.5005427655978565e-07,1.0,0.00017200746515300125,1.0,8.352707344433302e-07,3.361532872183306e-05,4.310150870878715e-06,7.865558472985867e-06,3.239669604226947e-05,0.0,31.411533297641505,1.4009644985198975,0.14314928650856018,0.33801090717315674,0.0,0.14479018043751588,0.0061371601186692715,0
44690,690,control,none,1.5064564706790406e-07,1.0,0.0001923915115185082,1.0,8.296874549965371e-07,3.562571223779193e-05,4.303155037632678e-06,7.431227004417451e-06,3.4575296012917534e-05,0.0,31.898307620280818,1.4578251838684082,0.150098517537117,0.35035207867622375,0.0,0.14523746065468385,0.006045052781701088,0
44700,700,control,none,1.7165508836569643e-07,1.0,0.00021463716984726489,1.0,8.648962967564281e-07,4.4248698998276274e-05,4.284561327949632e-06,7.429840024997247e-06,4.3409530917415395e-05,0.0,32.388079181692824,1.5166914463043213,0.15722034871578217,0.36302217841148376,0.0,0.14546713480813214,0.006455996539443731,0
44710,710,control,none,15.298773765563965,0.47702351212501526,16.250741958618164,0.43573105335235596,8.93640600499762,329.28537093362394,46.612037658691406,104.1814956665039,308.8727722167969,0.0,32.554217733965224,2.4894444942474365,0.41568392515182495,1.757279872894287,0.0,0.15998600565701804,0.007549524772912264,1
44720,720,control,none,2.268458127975464,0.7091383934020996,3.294515371322632,0.6242309212684631,1.8280418816046806,31.350008642798894,9.352190971374512,13.805473327636719,26.547475814819336,0.0,32.77604629596781,4.1037516593933105,0.751445472240448,2.5654633045196533,0.0,0.17242087780139692,0.006330736912786961,1
44730,730,control,none,0.6198437809944153,0.8715404868125916,1.52327299118042,0.7527687549591064,0.8627198686397922,12.316296462205525,4.465581893920898,5.857801914215088,9.870962142944336,0.0,33.154598469921154,4.750957489013672,0.8759102821350098,2.9399073123931885,0.0,0.18310036608672683,0.006974933668971062,1
44740,740,control,none,0.17227640748023987,0.9579634666442871,0.8947587013244629,0.8330909609794617,0.3001908376780759,4.435573807150698,1.2896150350570679,1.2380709648132324,4.0593581199646,0.0,33.691968204062874,5.005996227264404,0.8911918997764587,3.095043420791626,0.0,0.1858708620280056,0.006247470621019602,0
44750,750,control,none,0.04424544796347618,0.9955613613128662,0.6220306158065796,0.8814185261726379,0.11994118109743,1.5368565306906856,0.525652289390564,0.4943699240684509,1.3569141626358032,0.0,34.36836409088959,5.087776184082031,0.8818709254264832,3.1551551818847656,0.0,0.1877055496345551,0.005878342781215906,0
44760,760,control,none,0.01534054335206747,0.9992167353630066,0.4776606559753418,0.9031211733818054,0.04574393161162437,0.6059885522186466,0.211330845952034,0.18322771787643433,0.5375769734382629,0.0,35.16197891664861,5.090446949005127,0.8686526417732239,3.1619434356689453,0.0,0.18869330779018945,0.0062933447770774364,0
44770,770,control,none,0.007359969895333052,0.9997389316558838,0.39143943786621094,0.9214677214622498,0.023853549122854787,0.2982862351802591,0.11767857521772385,0.10972637683153152,0.2511703670024872,0.0,36.06210454210026,5.048892498016357,0.8549347519874573,3.144913911819458,0.0,0.18973504715775208,0.0064783850684762,0
44780,780,control,none,0.00427119480445981,1.0,0.32276642322540283,0.9324309229850769,0.016336037452081866,0.16673239161904754,0.062031205743551254,0.05571090057492256,0.14438876509666443,0.0,37.048792876645045,4.996016979217529,0.8429359793663025,3.118868112564087,0.0,0.1899238533136095,0.006341488100588322,0
44790,790,control,none,0.00281268241815269,1.0,0.26326242089271545,0.9437296986579895,0.009262297912096158,0.10692441908333489,0.0402444526553154,0.03539751470088959,0.09252151846885681,0.0,38.10184342475059,4.940112590789795,0.8324235677719116,3.08949875831604,0.0,0.1899118207161133,0.0067572868429124355,0
44800,800,control,none,0.0019033377757295966,1.0,0.21752457320690155,0.9507774710655212,0.005074111747333133,0.06308436650103409,0.02439863048493862,0.01933901198208332,0.05486662685871124,0.0,39.20776687214605,4.883307933807373,0.8225590586662292,3.0589473247528076,0.0,0.19086465498285468,0.007075631059706211,0
44810,810,control,none,0.0013718148693442345,1.0,0.18213677406311035,0.9597270488739014,0.0032627076340520107,0.0433540123248356,0.01674587093293667,0.01260560005903244,0.037950560450553894,0.0,40.35798518972211,4.828510761260986,0.8134014010429382,3.0279901027679443,0.0,0.19222560571564268,0.007376965135335922,0
44820,820,control,none,0.0010033417493104935,1.0,0.151142880320549,0.9668866991996765,0.0023101401589728002,0.030519083639730375,0.011635908856987953,0.007914789021015167,0.027080919593572617,0.0,41.534364416804706,4.776587009429932,0.8049023747444153,2.9969160556793213,0.0,0.19300801714619528,0.007442465052008629,0
44830,830,control,none,0.0007290519424714148,1.0,0.12382904440164566,0.971025824546814,0.001513283464655548,0.021629823530486807,0.008125013671815395,0.004636002704501152,0.01950233057141304,0.0,42.716423969455434,4.727045059204102,0.7969487309455872,2.965937614440918,0.0,0.19372882726597873,0.006912992335855961,0
44840,840,control,none,0.0005311421700753272,1.0,0.09873520582914352,0.9759480953216553,0.0010765521043957617,0.016044129969615347,0.005741072818636894,0.002895723097026348,0.014699284918606281,0.0,43.89413711316313,4.679049015045166,0.7893875241279602,2.935253858566284,0.0,0.19545482682992193,0.0064573935233056545,0
44850,850,control,none,0.0003819714765995741,1.0,0.0771217793226242,0.9798635244369507,0.0007671949565328533,0.011649196438471482,0.004021189175546169,0.0018482784507796168,0.010775791481137276,0.0,45.05409515406139,4.631904602050781,0.7820188403129578,2.905003309249878,0.0,0.19694727984707291,0.0067445058375597,0
