run,depth,regime,role,step,checkpoint,baseline_full_accuracy,requested_addition_power_threshold,achieved_addition_power_fraction,selected_pair_count,selected_pairs,intervention,intervention_accuracy
seed0_muon,1,muon,first_generalized,6000,checkpoints/seedstudy_muon_seed_0/step_006000.pt,0.9983553886413574,0.9,0.9016188699002572,33,"(42,42)/(71,71)|(6,6)/(107,107)|(52,52)/(61,61)|(43,43)/(70,70)|(1,1)/(112,112)|(55,55)/(58,58)|(39,39)/(74,74)|(28,28)/(85,85)|(47,47)/(66,66)|(26,26)/(87,87)|(56,56)/(57,57)|(29,29)/(84,84)|(13,13)/(100,100)|(45,45)/(68,68)|(37,37)/(76,76)|(2,2)/(111,111)|(24,24)/(89,89)|(20,20)/(93,93)|(10,10)/(103,103)|(3,3)/(110,110)|(25,25)/(88,88)|(11,11)/(102,102)|(22,22)/(91,91)|(5,5)/(108,108)|(35,35)/(78,78)|(12,12)/(101,101)|(23,23)/(90,90)|(38,38)/(75,75)|(8,8)/(105,105)|(7,7)/(106,106)|(4,4)/(109,109)|(15,15)/(98,98)|(31,31)/(82,82)",top_addition_ablation,0.40935078263282776
seed0_muon,1,muon,first_generalized,6000,checkpoints/seedstudy_muon_seed_0/step_006000.pt,0.9983553886413574,0.9,0.9016188699002572,33,"(42,42)/(71,71)|(6,6)/(107,107)|(52,52)/(61,61)|(43,43)/(70,70)|(1,1)/(112,112)|(55,55)/(58,58)|(39,39)/(74,74)|(28,28)/(85,85)|(47,47)/(66,66)|(26,26)/(87,87)|(56,56)/(57,57)|(29,29)/(84,84)|(13,13)/(100,100)|(45,45)/(68,68)|(37,37)/(76,76)|(2,2)/(111,111)|(24,24)/(89,89)|(20,20)/(93,93)|(10,10)/(103,103)|(3,3)/(110,110)|(25,25)/(88,88)|(11,11)/(102,102)|(22,22)/(91,91)|(5,5)/(108,108)|(35,35)/(78,78)|(12,12)/(101,101)|(23,23)/(90,90)|(38,38)/(75,75)|(8,8)/(105,105)|(7,7)/(106,106)|(4,4)/(109,109)|(15,15)/(98,98)|(31,31)/(82,82)",remaining_addition_sufficiency,0.9734513163566589
seed0_muon,1,muon,first_generalized,6000,checkpoints/seedstudy_muon_seed_0/step_006000.pt,0.9983553886413574,0.95,0.9557325916068814,37,"(42,42)/(71,71)|(6,6)/(107,107)|(52,52)/(61,61)|(43,43)/(70,70)|(1,1)/(112,112)|(55,55)/(58,58)|(39,39)/(74,74)|(28,28)/(85,85)|(47,47)/(66,66)|(26,26)/(87,87)|(56,56)/(57,57)|(29,29)/(84,84)|(13,13)/(100,100)|(45,45)/(68,68)|(37,37)/(76,76)|(2,2)/(111,111)|(24,24)/(89,89)|(20,20)/(93,93)|(10,10)/(103,103)|(3,3)/(110,110)|(25,25)/(88,88)|(11,11)/(102,102)|(22,22)/(91,91)|(5,5)/(108,108)|(35,35)/(78,78)|(12,12)/(101,101)|(23,23)/(90,90)|(38,38)/(75,75)|(8,8)/(105,105)|(7,7)/(106,106)|(4,4)/(109,109)|(15,15)/(98,98)|(31,31)/(82,82)|(53,53)/(60,60)|(21,21)/(92,92)|(51,51)/(62,62)|(33,33)/(80,80)",top_addition_sufficiency,1.0
seed0_muon,1,muon,first_generalized,6000,checkpoints/seedstudy_muon_seed_0/step_006000.pt,0.9983553886413574,0.95,0.9557325916068814,37,"(42,42)/(71,71)|(6,6)/(107,107)|(52,52)/(61,61)|(43,43)/(70,70)|(1,1)/(112,112)|(55,55)/(58,58)|(39,39)/(74,74)|(28,28)/(85,85)|(47,47)/(66,66)|(26,26)/(87,87)|(56,56)/(57,57)|(29,29)/(84,84)|(13,13)/(100,100)|(45,45)/(68,68)|(37,37)/(76,76)|(2,2)/(111,111)|(24,24)/(89,89)|(20,20)/(93,93)|(10,10)/(103,103)|(3,3)/(110,110)|(25,25)/(88,88)|(11,11)/(102,102)|(22,22)/(91,91)|(5,5)/(108,108)|(35,35)/(78,78)|(12,12)/(101,101)|(23,23)/(90,90)|(38,38)/(75,75)|(8,8)/(105,105)|(7,7)/(106,106)|(4,4)/(109,109)|(15,15)/(98,98)|(31,31)/(82,82)|(53,53)/(60,60)|(21,21)/(92,92)|(51,51)/(62,62)|(33,33)/(80,80)",top_addition_ablation,0.22578118741512299
seed0_muon,1,muon,first_generalized,6000,checkpoints/seedstudy_muon_seed_0/step_006000.pt,0.9983553886413574,0.95,0.9557325916068814,37,"(42,42)/(71,71)|(6,6)/(107,107)|(52,52)/(61,61)|(43,43)/(70,70)|(1,1)/(112,112)|(55,55)/(58,58)|(39,39)/(74,74)|(28,28)/(85,85)|(47,47)/(66,66)|(26,26)/(87,87)|(56,56)/(57,57)|(29,29)/(84,84)|(13,13)/(100,100)|(45,45)/(68,68)|(37,37)/(76,76)|(2,2)/(111,111)|(24,24)/(89,89)|(20,20)/(93,93)|(10,10)/(103,103)|(3,3)/(110,110)|(25,25)/(88,88)|(11,11)/(102,102)|(22,22)/(91,91)|(5,5)/(108,108)|(35,35)/(78,78)|(12,12)/(101,101)|(23,23)/(90,90)|(38,38)/(75,75)|(8,8)/(105,105)|(7,7)/(106,106)|(4,4)/(109,109)|(15,15)/(98,98)|(31,31)/(82,82)|(53,53)/(60,60)|(21,21)/(92,92)|(51,51)/(62,62)|(33,33)/(80,80)",remaining_addition_sufficiency,0.7256637215614319
seed0_muon,1,muon,first_generalized,6000,checkpoints/seedstudy_muon_seed_0/step_006000.pt,0.9983553886413574,0.99,0.9914360014754489,45,"(42,42)/(71,71)|(6,6)/(107,107)|(52,52)/(61,61)|(43,43)/(70,70)|(1,1)/(112,112)|(55,55)/(58,58)|(39,39)/(74,74)|(28,28)/(85,85)|(47,47)/(66,66)|(26,26)/(87,87)|(56,56)/(57,57)|(29,29)/(84,84)|(13,13)/(100,100)|(45,45)/(68,68)|(37,37)/(76,76)|(2,2)/(111,111)|(24,24)/(89,89)|(20,20)/(93,93)|(10,10)/(103,103)|(3,3)/(110,110)|(25,25)/(88,88)|(11,11)/(102,102)|(22,22)/(91,91)|(5,5)/(108,108)|(35,35)/(78,78)|(12,12)/(101,101)|(23,23)/(90,90)|(38,38)/(75,75)|(8,8)/(105,105)|(7,7)/(106,106)|(4,4)/(109,109)|(15,15)/(98,98)|(31,31)/(82,82)|(53,53)/(60,60)|(21,21)/(92,92)|(51,51)/(62,62)|(33,33)/(80,80)|(18,18)/(95,95)|(16,16)/(97,97)|(44,44)/(69,69)|(36,36)/(77,77)|(14,14)/(99,99)|(19,19)/(94,94)|(40,40)/(73,73)|(48,48)/(65,65)",top_addition_sufficiency,1.0
seed0_muon,1,muon,first_generalized,6000,checkpoints/seedstudy_muon_seed_0/step_006000.pt,0.9983553886413574,0.99,0.9914360014754489,45,"(42,42)/(71,71)|(6,6)/(107,107)|(52,52)/(61,61)|(43,43)/(70,70)|(1,1)/(112,112)|(55,55)/(58,58)|(39,39)/(74,74)|(28,28)/(85,85)|(47,47)/(66,66)|(26,26)/(87,87)|(56,56)/(57,57)|(29,29)/(84,84)|(13,13)/(100,100)|(45,45)/(68,68)|(37,37)/(76,76)|(2,2)/(111,111)|(24,24)/(89,89)|(20,20)/(93,93)|(10,10)/(103,103)|(3,3)/(110,110)|(25,25)/(88,88)|(11,11)/(102,102)|(22,22)/(91,91)|(5,5)/(108,108)|(35,35)/(78,78)|(12,12)/(101,101)|(23,23)/(90,90)|(38,38)/(75,75)|(8,8)/(105,105)|(7,7)/(106,106)|(4,4)/(109,109)|(15,15)/(98,98)|(31,31)/(82,82)|(53,53)/(60,60)|(21,21)/(92,92)|(51,51)/(62,62)|(33,33)/(80,80)|(18,18)/(95,95)|(16,16)/(97,97)|(44,44)/(69,69)|(36,36)/(77,77)|(14,14)/(99,99)|(19,19)/(94,94)|(40,40)/(73,73)|(48,48)/(65,65)",top_addition_ablation,0.050591275095939636
seed0_muon,1,muon,first_generalized,6000,checkpoints/seedstudy_muon_seed_0/step_006000.pt,0.9983553886413574,0.99,0.9914360014754489,45,"(42,42)/(71,71)|(6,6)/(107,107)|(52,52)/(61,61)|(43,43)/(70,70)|(1,1)/(112,112)|(55,55)/(58,58)|(39,39)/(74,74)|(28,28)/(85,85)|(47,47)/(66,66)|(26,26)/(87,87)|(56,56)/(57,57)|(29,29)/(84,84)|(13,13)/(100,100)|(45,45)/(68,68)|(37,37)/(76,76)|(2,2)/(111,111)|(24,24)/(89,89)|(20,20)/(93,93)|(10,10)/(103,103)|(3,3)/(110,110)|(25,25)/(88,88)|(11,11)/(102,102)|(22,22)/(91,91)|(5,5)/(108,108)|(35,35)/(78,78)|(12,12)/(101,101)|(23,23)/(90,90)|(38,38)/(75,75)|(8,8)/(105,105)|(7,7)/(106,106)|(4,4)/(109,109)|(15,15)/(98,98)|(31,31)/(82,82)|(53,53)/(60,60)|(21,21)/(92,92)|(51,51)/(62,62)|(33,33)/(80,80)|(18,18)/(95,95)|(16,16)/(97,97)|(44,44)/(69,69)|(36,36)/(77,77)|(14,14)/(99,99)|(19,19)/(94,94)|(40,40)/(73,73)|(48,48)/(65,65)",remaining_addition_sufficiency,0.1504424810409546
seed0_muon,1,muon,first_generalized,6000,checkpoints/seedstudy_muon_seed_0/step_006000.pt,0.9983553886413574,1.0,1.0,56,"(42,42)/(71,71)|(6,6)/(107,107)|(52,52)/(61,61)|(43,43)/(70,70)|(1,1)/(112,112)|(55,55)/(58,58)|(39,39)/(74,74)|(28,28)/(85,85)|(47,47)/(66,66)|(26,26)/(87,87)|(56,56)/(57,57)|(29,29)/(84,84)|(13,13)/(100,100)|(45,45)/(68,68)|(37,37)/(76,76)|(2,2)/(111,111)|(24,24)/(89,89)|(20,20)/(93,93)|(10,10)/(103,103)|(3,3)/(110,110)|(25,25)/(88,88)|(11,11)/(102,102)|(22,22)/(91,91)|(5,5)/(108,108)|(35,35)/(78,78)|(12,12)/(101,101)|(23,23)/(90,90)|(38,38)/(75,75)|(8,8)/(105,105)|(7,7)/(106,106)|(4,4)/(109,109)|(15,15)/(98,98)|(31,31)/(82,82)|(53,53)/(60,60)|(21,21)/(92,92)|(51,51)/(62,62)|(33,33)/(80,80)|(18,18)/(95,95)|(16,16)/(97,97)|(44,44)/(69,69)|(36,36)/(77,77)|(14,14)/(99,99)|(19,19)/(94,94)|(40,40)/(73,73)|(48,48)/(65,65)|(17,17)/(96,96)|(34,34)/(79,79)|(27,27)/(86,86)|(30,30)/(83,83)|(54,54)/(59,59)|(9,9)/(104,104)|(46,46)/(67,67)|(50,50)/(63,63)|(32,32)/(81,81)|(41,41)/(72,72)|(49,49)/(64,64)",top_addition_sufficiency,1.0
seed0_muon,1,muon,first_generalized,6000,checkpoints/seedstudy_muon_seed_0/step_006000.pt,0.9983553886413574,1.0,1.0,56,"(42,42)/(71,71)|(6,6)/(107,107)|(52,52)/(61,61)|(43,43)/(70,70)|(1,1)/(112,112)|(55,55)/(58,58)|(39,39)/(74,74)|(28,28)/(85,85)|(47,47)/(66,66)|(26,26)/(87,87)|(56,56)/(57,57)|(29,29)/(84,84)|(13,13)/(100,100)|(45,45)/(68,68)|(37,37)/(76,76)|(2,2)/(111,111)|(24,24)/(89,89)|(20,20)/(93,93)|(10,10)/(103,103)|(3,3)/(110,110)|(25,25)/(88,88)|(11,11)/(102,102)|(22,22)/(91,91)|(5,5)/(108,108)|(35,35)/(78,78)|(12,12)/(101,101)|(23,23)/(90,90)|(38,38)/(75,75)|(8,8)/(105,105)|(7,7)/(106,106)|(4,4)/(109,109)|(15,15)/(98,98)|(31,31)/(82,82)|(53,53)/(60,60)|(21,21)/(92,92)|(51,51)/(62,62)|(33,33)/(80,80)|(18,18)/(95,95)|(16,16)/(97,97)|(44,44)/(69,69)|(36,36)/(77,77)|(14,14)/(99,99)|(19,19)/(94,94)|(40,40)/(73,73)|(48,48)/(65,65)|(17,17)/(96,96)|(34,34)/(79,79)|(27,27)/(86,86)|(30,30)/(83,83)|(54,54)/(59,59)|(9,9)/(104,104)|(46,46)/(67,67)|(50,50)/(63,63)|(32,32)/(81,81)|(41,41)/(72,72)|(49,49)/(64,64)",top_addition_ablation,0.020675072446465492
