step,local_step,branch,frozen_group,train_loss,train_accuracy,test_loss,test_accuracy,hidden_gradient_norm,auxiliary_gradient_norm,token_embedding_gradient_norm,position_embedding_gradient_norm,unembedding_gradient_norm,other_auxiliary_gradient_norm,hidden_delta_norm,token_embedding_delta_norm,position_embedding_delta_norm,unembedding_delta_norm,other_auxiliary_delta_norm,muon_applied_update_norm,muon_max_abs_applied_update,collapse_detected
44220,220,freeze_unembedding,unembedding,1.582090618512666e-07,1.0,2.2973661543801427e-05,1.0,2.0656292206041365e-07,4.331876030314998e-06,2.6858597266254947e-06,3.3987214465014404e-06,0.0,0.0,8.719942691343384,0.10294031351804733,0.0033580532763153315,0.0,0.0,0.14712083390116718,0.006591386627405882,0
44230,230,freeze_unembedding,unembedding,1.5683954757150786e-07,1.0,2.2434735001297668e-05,1.0,2.0021401340933732e-07,3.918268693136229e-06,2.645233735165675e-06,2.890599944294081e-06,0.0,0.0,9.0869110865674,0.10729311406612396,0.003512810217216611,0.0,0.0,0.14734560470383196,0.006872331723570824,0
44240,240,freeze_unembedding,unembedding,1.5680842579968157e-07,1.0,2.215222775703296e-05,1.0,1.9642768748289385e-07,3.8976677903015685e-06,2.6452435122337192e-06,2.862603878384107e-06,0.0,0.0,9.45286284619855,0.11157108843326569,0.0036669850815087557,0.0,0.0,0.14793905383728134,0.006917992141097784,0
44250,250,freeze_unembedding,unembedding,1.5565679234441632e-07,1.0,2.1776351786684245e-05,1.0,1.9525098336334558e-07,3.886103571509471e-06,2.6279753910785075e-06,2.8627864594454877e-06,0.0,0.0,9.817563978957882,0.11580727994441986,0.003818562952801585,0.0,0.0,0.14795490313229337,0.00666434969753027,0
44260,260,freeze_unembedding,unembedding,1.5413166920552612e-07,1.0,2.1338402802939527e-05,1.0,1.935738264699861e-07,3.8047216890041826e-06,2.604389919724781e-06,2.773636651909328e-06,0.0,0.0,10.182983157731798,0.11992409080266953,0.00396341597661376,0.0,0.0,0.1478017094191987,0.006783145479857922,0
44270,270,freeze_unembedding,unembedding,1.5388266660920635e-07,1.0,2.094231422233861e-05,1.0,1.9313104704849065e-07,3.79932330432431e-06,2.5962940526369493e-06,2.7738267363019986e-06,0.0,0.0,10.547915437471403,0.12403266131877899,0.004109009634703398,0.0,0.0,0.14752948083906578,0.006560800597071648,0
44280,280,freeze_unembedding,unembedding,1.5304229350476817e-07,1.0,2.053919706668239e-05,1.0,1.895966959743321e-07,3.7379286865639163e-06,2.5740609999047592e-06,2.7104097171104513e-06,0.0,0.0,10.911435908731937,0.1281394511461258,0.004246426280587912,0.0,0.0,0.1476258472727389,0.006838194094598293,0
44290,290,freeze_unembedding,unembedding,1.5266878961028851e-07,1.0,2.0212159142829478e-05,1.0,1.9860515705090696e-07,4.102134746275461e-06,2.59526063928206e-06,3.176811560479109e-06,0.0,0.0,11.272054180244304,0.13225339353084564,0.00438117329031229,0.0,0.0,0.14793921413922753,0.00679423101246357,0
44300,300,freeze_unembedding,unembedding,1.5329128189023322e-07,1.0,2.000412678171415e-05,1.0,1.893570740830181e-07,3.7217161376746256e-06,2.5700435344333528e-06,2.6918482944893185e-06,0.0,0.0,11.631248331867393,0.1363055557012558,0.0045159184373915195,0.0,0.0,0.14756636783350502,0.006712379399687052,0
44310,310,freeze_unembedding,unembedding,1.527310331539411e-07,1.0,1.9745804820558988e-05,1.0,1.9182352405943252e-07,3.7168257802004364e-06,2.564901024015853e-06,2.689995653781807e-06,0.0,0.0,11.98853446723946,0.14028939604759216,0.0046494160778820515,0.0,0.0,0.14766546915906642,0.006586466450244188,0
44320,320,freeze_unembedding,unembedding,1.5241978701396874e-07,1.0,1.9489583792164922e-05,1.0,1.913848257382855e-07,3.804257466086365e-06,2.5480683234491153e-06,2.824840294124442e-06,0.0,0.0,12.342477759227116,0.14436668157577515,0.004780817776918411,0.0,0.0,0.14720475349944084,0.006442165933549404,0
44330,330,freeze_unembedding,unembedding,1.5064564706790406e-07,1.0,1.927311132021714e-05,1.0,1.9934070381131803e-07,3.981751439078544e-06,2.5458041363890516e-06,3.061572442675242e-06,0.0,0.0,12.691656173982713,0.14856363832950592,0.004902580287307501,0.0,0.0,0.14696309429375412,0.006585605442523956,0
44340,340,freeze_unembedding,unembedding,1.503966444715843e-07,1.0,1.9084256564383395e-05,1.0,2.03720552973865e-07,4.067176019958518e-06,2.550171529946965e-06,3.1683664474257967e-06,0.0,0.0,13.037407094890334,0.15265950560569763,0.005018424708396196,0.0,0.0,0.1468857259931478,0.006537382025271654,0
44350,350,freeze_unembedding,unembedding,1.504900239979179e-07,1.0,1.8947159333038144e-05,1.0,1.9437949489370564e-07,3.862905427886599e-06,2.51597816713911e-06,2.9311929665709613e-06,0.0,0.0,13.381874249506398,0.15675781667232513,0.005131636280566454,0.0,0.0,0.14678676444270886,0.006522221490740776,0
44360,360,freeze_unembedding,unembedding,1.5030327915610542e-07,1.0,1.9114831957267597e-05,1.0,1.9113801751678474e-07,3.778751204928048e-06,2.50554649028345e-06,2.8286387987463968e-06,0.0,0.0,13.724906746536073,0.16085229814052582,0.005239252466708422,0.0,0.0,0.1466177575335057,0.006356412544846535,0
44370,370,freeze_unembedding,unembedding,1.4989865348979947e-07,1.0,1.9147866623825394e-05,1.0,1.9887590870835613e-07,3.919806823296368e-06,2.5023380203492707e-06,3.0171493108355207e-06,0.0,0.0,14.066399061058329,0.16498920321464539,0.005343258380889893,0.0,0.0,0.14650232393184995,0.006464221980422735,0
44380,380,freeze_unembedding,unembedding,1.488092635781868e-07,1.0,1.9234592400607653e-05,1.0,2.000288852431986e-07,3.9969005886070175e-06,2.5170304525090614e-06,3.1047982247400796e-06,0.0,0.0,14.40660524649435,0.16910377144813538,0.005441917106509209,0.0,0.0,0.14670197733364299,0.006348746363073587,0
44390,390,freeze_unembedding,unembedding,1.5014765608611924e-07,1.0,1.9234445062465966e-05,1.0,1.9024653840591898e-07,3.765480089465407e-06,2.4820035378070315e-06,2.83169538306538e-06,0.0,0.0,14.745741118331422,0.17320764064788818,0.005536253564059734,0.0,0.0,0.14670252565368203,0.006270422600209713,0
44400,400,freeze_unembedding,unembedding,1.497118944371323e-07,1.0,1.929390236909967e-05,1.0,2.0070794103284013e-07,4.053543774366687e-06,2.4943215066741686e-06,3.1952429253578885e-06,0.0,0.0,15.084022735967842,0.17733976244926453,0.005618597846478224,0.0,0.0,0.14683383683999404,0.006610086187720299,0
44410,410,freeze_unembedding,unembedding,1.480622700000822e-07,1.0,1.9140752556268126e-05,1.0,1.9486695198633927e-07,3.91470029812937e-06,2.4938397018559044e-06,3.017555627593538e-06,0.0,0.0,15.420666634418218,0.18150848150253296,0.005700717680156231,0.0,0.0,0.1471312259841797,0.006764017045497894,0
44420,420,freeze_unembedding,unembedding,1.4856026098186703e-07,1.0,1.9058790712733753e-05,1.0,1.997758544389612e-07,4.071707551881813e-06,2.4707314878469333e-06,3.2364005164708942e-06,0.0,0.0,15.755832555725268,0.18574193120002747,0.0057771592400968075,0.0,0.0,0.14696013403508235,0.00677482457831502,0
44430,430,freeze_unembedding,unembedding,1.4691063654481695e-07,1.0,1.8772885596263222e-05,1.0,2.0070416679921554e-07,4.045210165840403e-06,2.4807370664348127e-06,3.1952572498994414e-06,0.0,0.0,16.089755657316477,0.18994052708148956,0.005850380752235651,0.0,0.0,0.14687700647110163,0.0066327303647994995,0
44440,440,freeze_unembedding,unembedding,1.4778213142108143e-07,1.0,1.8639524569152854e-05,1.0,2.1037901192298882e-07,4.496405044969244e-06,2.4869707431207644e-06,3.7460158637259156e-06,0.0,0.0,16.420922419339153,0.19421051442623138,0.005919771734625101,0.0,0.0,0.14686228233176582,0.006722969468683004,0
44450,450,freeze_unembedding,unembedding,1.473463839829492e-07,1.0,1.8512573660700582e-05,1.0,1.9704627715601198e-07,3.828244332700286e-06,2.4582288915553363e-06,2.9347172585403314e-06,0.0,0.0,16.7514856786816,0.1984604448080063,0.005985508672893047,0.0,0.0,0.14659405746833906,0.0067576030269265175,0
44460,460,freeze_unembedding,unembedding,1.473463839829492e-07,1.0,1.843847167037893e-05,1.0,1.9533626109524345e-07,3.850500396079408e-06,2.4483995275659254e-06,2.971816456920351e-06,0.0,0.0,17.078242162078194,0.20264668762683868,0.006044883280992508,0.0,0.0,0.14619837656880977,0.006707862485200167,0
44470,470,freeze_unembedding,unembedding,1.464437531240037e-07,1.0,1.8207438188255765e-05,1.0,1.908661367765975e-07,3.6231348630699035e-06,2.4327111987076933e-06,2.6849622827285202e-06,0.0,0.0,17.40161553387259,0.20694401860237122,0.006097137462347746,0.0,0.0,0.14636639957819533,0.006537261884659529,0
44480,480,freeze_unembedding,unembedding,1.456967595458991e-07,1.0,1.8176806406700052e-05,1.0,2.014614552428659e-07,4.109173486823005e-06,2.4613932509964798e-06,3.2904179079196183e-06,0.0,0.0,17.72304198047546,0.2112700641155243,0.006148118991404772,0.0,0.0,0.146514066295456,0.006526947021484375,0
44490,490,freeze_unembedding,unembedding,1.4709738138662942e-07,1.0,1.8165650544688106e-05,1.0,1.9708385623793711e-07,3.946543590905368e-06,2.4204457531595835e-06,3.1171539376373403e-06,0.0,0.0,18.041878484470182,0.21568752825260162,0.006197069305926561,0.0,0.0,0.14602539905845752,0.006631794851273298,0
44500,500,freeze_unembedding,unembedding,1.4616362875585764e-07,1.0,1.8097975043929182e-05,1.0,1.94045363406296e-07,3.909300004965943e-06,2.423347041258239e-06,3.067574880333268e-06,0.0,0.0,18.358185961323937,0.22014373540878296,0.00624084984883666,0.0,0.0,0.14600811758891288,0.006736892741173506,0
44510,510,freeze_unembedding,unembedding,1.456656235632181e-07,1.0,1.8050623111776076e-05,1.0,1.8849688810236921e-07,3.6806113181518266e-06,2.400047378614545e-06,2.7904609396500746e-06,0.0,0.0,18.67432647919795,0.2246425598859787,0.0062827374786138535,0.0,0.0,0.14563009357580037,0.006868288852274418,0
44520,520,freeze_unembedding,unembedding,1.4541662096689834e-07,1.0,1.8029155398835428e-05,1.0,1.8999389993895498e-07,3.74938014012354e-06,2.3999486984394025e-06,2.8806418868043693e-06,0.0,0.0,18.988458064996273,0.22915948927402496,0.006323065608739853,0.0,0.0,0.14531544665888457,0.006567748263478279,0
44530,530,freeze_unembedding,unembedding,1.4392261959983443e-07,1.0,1.799562232918106e-05,1.0,1.8495138527426426e-07,3.4739734118384583e-06,2.406698285994935e-06,2.5052534056158038e-06,0.0,0.0,19.30288268804004,0.2337154597043991,0.006360930390655994,0.0,0.0,0.14577053519763644,0.006654854863882065,0
44540,540,freeze_unembedding,unembedding,1.434557503898759e-07,1.0,1.795314710761886e-05,1.0,2.0496410174751955e-07,4.183224854023535e-06,2.4290725377795752e-06,3.405727056815522e-06,0.0,0.0,19.617788388385033,0.2383117824792862,0.006395641714334488,0.0,0.0,0.14566467430941182,0.006562724709510803,0
44550,550,freeze_unembedding,unembedding,1.4217961563645076e-07,1.0,1.7820028006099164e-05,1.0,1.9569406685426235e-07,3.906199714587101e-06,2.413992660876829e-06,3.070999127885443e-06,0.0,0.0,19.931913997407605,0.2429376095533371,0.006431580521166325,0.0,0.0,0.14575091669175502,0.006752163637429476,0
44560,560,freeze_unembedding,unembedding,1.4389149782800814e-07,1.0,1.784761479939334e-05,1.0,1.949834607287339e-07,4.002145062728534e-06,2.3850918751122663e-06,3.213798663637135e-06,0.0,0.0,20.24687388733963,0.2475820928812027,0.0064707654528319836,0.0,0.0,0.1456626304620161,0.0065717739053070545,0
44570,570,freeze_unembedding,unembedding,1.434557503898759e-07,1.0,1.7875425328384154e-05,1.0,2.0668976799888765e-07,4.278531461617216e-06,2.410647766737384e-06,3.5347713946976e-06,0.0,0.0,20.56076302717528,0.2522294521331787,0.006509566679596901,0.0,0.0,0.14567983503384785,0.006585678085684776,0
44580,580,freeze_unembedding,unembedding,1.418683552856237e-07,1.0,1.7822496374719776e-05,1.0,1.9221689212290677e-07,3.6952905215212978e-06,2.3824234176572645e-06,2.8247532100067474e-06,0.0,0.0,20.87473094092539,0.2569338083267212,0.00655122147873044,0.0,0.0,0.14575361473862858,0.006697871722280979,0
44590,590,freeze_unembedding,unembedding,1.411524834793454e-07,1.0,1.793206320144236e-05,1.0,1.8673892648735326e-07,3.6250432351690087e-06,2.3761804186506197e-06,2.7376459001970943e-06,0.0,0.0,21.188927149157895,0.26166126132011414,0.006595749873667955,0.0,0.0,0.14562814429207774,0.006743650417774916,0
44600,600,freeze_unembedding,unembedding,1.4006310777858744e-07,1.0,1.8057742636301555e-05,1.0,1.9025694781401576e-07,3.598914394820366e-06,2.36632604355691e-06,2.7115836473967647e-06,0.0,0.0,21.501459994943076,0.2662997245788574,0.006636872887611389,0.0,0.0,0.14565523209358025,0.006733482703566551,0
44610,610,freeze_unembedding,unembedding,1.4046773344489338e-07,1.0,1.8101362002198584e-05,1.0,1.8791527857636934e-07,3.487925156492408e-06,2.35910579249321e-06,2.569093567217351e-06,0.0,0.0,21.812238524865194,0.27097105979919434,0.006675960496068001,0.0,0.0,0.1455844937882043,0.006619969382882118,0
44620,620,freeze_unembedding,unembedding,1.4021873084857361e-07,1.0,1.814413371903356e-05,1.0,1.882181084624552e-07,3.5725783024889563e-06,2.3391128252114868e-06,2.700345703487983e-06,0.0,0.0,22.121046169003712,0.2757684588432312,0.0067171361297369,0.0,0.0,0.14564227856887965,0.006925247143954039,0
44630,630,freeze_unembedding,unembedding,1.388180947969886e-07,1.0,1.8124706912203692e-05,1.0,1.893122939047704e-07,3.634764500450723e-06,2.356352524657268e-06,2.7675107503455365e-06,0.0,0.0,22.429161515582813,0.2805081307888031,0.0067597003653645515,0.0,0.0,0.14561362510167494,0.006609303876757622,0
44640,640,freeze_unembedding,unembedding,1.402809743922262e-07,1.0,1.8119051674148068e-05,1.0,2.0760318689100163e-07,4.232417628102742e-06,2.3876327759353444e-06,3.4946485811815364e-06,0.0,0.0,22.735138755640303,0.28531333804130554,0.006813136860728264,0.0,0.0,0.14603895163943115,0.006889961659908295,0
44650,650,freeze_unembedding,unembedding,1.4015647309406631e-07,1.0,1.8249031199957244e-05,1.0,1.89856604713277e-07,3.732784947907465e-06,2.358897972953855e-06,2.892971451728954e-06,0.0,0.0,23.039916425514264,0.29016807675361633,0.006869918666779995,0.0,0.0,0.1458282076366442,0.006679486017674208,0
44660,660,freeze_unembedding,unembedding,1.3909821916513465e-07,1.0,1.815739960875362e-05,1.0,2.0281355460191567e-07,4.171457661710448e-06,2.368715968259494e-06,3.4336924272793112e-06,0.0,0.0,23.34329112340613,0.2949694097042084,0.006925984285771847,0.0,0.0,0.1457891538526781,0.006743301171809435,0
44670,670,freeze_unembedding,unembedding,1.3850684865701623e-07,1.0,1.812985647120513e-05,1.0,1.8657195913668364e-07,3.594078609018018e-06,2.3243658233695896e-06,2.741299795161467e-06,0.0,0.0,23.64407505158315,0.2998248040676117,0.006992323789745569,0.0,0.0,0.14498384643045553,0.00662169698625803,0
44680,680,freeze_unembedding,unembedding,1.3822672428887017e-07,1.0,1.8240891222376376e-05,1.0,1.9851030154915743e-07,3.879642155290859e-06,2.343367214052705e-06,3.09196593661909e-06,0.0,0.0,23.943554902997445,0.3047204315662384,0.007062793709337711,0.0,0.0,0.14539074403563346,0.006586022675037384,0
44690,690,freeze_unembedding,unembedding,1.3779096263988322e-07,1.0,1.827106279961299e-05,1.0,1.8803892030942421e-07,3.5558926424432857e-06,2.299141215189593e-06,2.7126227450935403e-06,0.0,0.0,24.24265082194404,0.30967971682548523,0.007142261136323214,0.0,0.0,0.1451162873179632,0.006762956269085407,0
44700,700,freeze_unembedding,unembedding,1.380088434643767e-07,1.0,1.8387256204732694e-05,1.0,1.8587217836571687e-07,3.5167223571543847e-06,2.3023062567517627e-06,2.6583306862448808e-06,0.0,0.0,24.541332735546554,0.31467539072036743,0.007235689088702202,0.0,0.0,0.14492431224936023,0.006547270342707634,0
44710,710,freeze_unembedding,unembedding,1.3657708564096538e-07,1.0,1.8566825019661337e-05,1.0,1.8973448685713102e-07,3.616733706738196e-06,2.3061304545990424e-06,2.7861308353749337e-06,0.0,0.0,24.838598300325696,0.3196926414966583,0.007337059825658798,0.0,0.0,0.14485137768359932,0.006487857084721327,0
44720,720,freeze_unembedding,unembedding,1.3670158693912526e-07,1.0,1.857164352259133e-05,1.0,1.9545065882810404e-07,3.718077861769785e-06,2.315408664799179e-06,2.9091211217746604e-06,0.0,0.0,25.135352057723395,0.3247973620891571,0.007448792923241854,0.0,0.0,0.145059946626173,0.006582361180335283,0
44730,730,freeze_unembedding,unembedding,1.3832008960434905e-07,1.0,1.8613613065099344e-05,1.0,1.9690252545028938e-07,3.7334156308087105e-06,2.3121638150769286e-06,2.931260951299919e-06,0.0,0.0,25.43143537270577,0.32990437746047974,0.007571965456008911,0.0,0.0,0.14491737674703384,0.006551043130457401,0
44740,740,freeze_unembedding,unembedding,1.371373343772575e-07,1.0,1.8619610273162834e-05,1.0,1.8601627797765037e-07,3.606263846179251e-06,2.303717565155239e-06,2.774531367322197e-06,0.0,0.0,25.726900499455727,0.3350234031677246,0.007710021920502186,0.0,0.0,0.1447957368601198,0.006661329884082079,0
44750,750,freeze_unembedding,unembedding,1.3505196250207518e-07,1.0,1.8683658709051087e-05,1.0,1.8744135091162606e-07,3.461329330952627e-06,2.28567637350352e-06,2.5993238068622304e-06,0.0,0.0,26.02032750045158,0.34010398387908936,0.007848271168768406,0.0,0.0,0.1447382772111915,0.006598344072699547,0
44760,760,freeze_unembedding,unembedding,1.3539433041387383e-07,1.0,1.869808511401061e-05,1.0,1.899919753044249e-07,3.563205825487492e-06,2.282308514622855e-06,2.7363303161109798e-06,0.0,0.0,26.312994105886062,0.34512215852737427,0.008004405535757542,0.0,0.0,0.14438785694163322,0.006508163642138243,0
44770,770,freeze_unembedding,unembedding,1.3505196250207518e-07,1.0,1.869514017016627e-05,1.0,1.8053625124961506e-07,3.2434417195559975e-06,2.277316070831148e-06,2.309490355401067e-06,0.0,0.0,26.604361348651086,0.35010671615600586,0.008173724636435509,0.0,0.0,0.14444164894517172,0.006591055076569319,0
44780,780,freeze_unembedding,unembedding,1.3480295990575542e-07,1.0,1.8613771317177452e-05,1.0,2.069385115718467e-07,3.939264211153212e-06,2.290733391419053e-06,3.204737595297047e-06,0.0,0.0,26.895548067258932,0.35520800948143005,0.008352462202310562,0.0,0.0,0.14407093687806452,0.0064596752636134624,0
44790,790,freeze_unembedding,unembedding,1.3452283553760935e-07,1.0,1.8691007426241413e-05,1.0,1.9620372593124598e-07,3.817848481756784e-06,2.2805531898484332e-06,3.061869392695371e-06,0.0,0.0,27.18558959768683,0.360360324382782,0.008542727679014206,0.0,0.0,0.14404108309462163,0.006495780777186155,0
44800,800,freeze_unembedding,unembedding,1.3402483034496981e-07,1.0,1.876506576081738e-05,1.0,1.9206585285792729e-07,3.4960299566603497e-06,2.2581950815947494e-06,2.668853767318069e-06,0.0,0.0,27.475692499120143,0.3655238747596741,0.008746497333049774,0.0,0.0,0.1438885722336219,0.006795734632760286,0
44810,810,freeze_unembedding,unembedding,1.3430495471311588e-07,1.0,1.894700289994944e-05,1.0,1.8604492635122355e-07,3.56158338145732e-06,2.2581334633287042e-06,2.7542166662897216e-06,0.0,0.0,27.763420624711006,0.3706796169281006,0.008964022621512413,0.0,0.0,0.1441864513693112,0.00664880545809865,0
44820,820,freeze_unembedding,unembedding,1.3505196250207518e-07,1.0,1.8865213860408403e-05,1.0,1.972096880843304e-07,3.855846320622493e-06,2.2684021132590715e-06,3.117996584478533e-06,0.0,0.0,28.050799614281683,0.37584346532821655,0.009187069721519947,0.0,0.0,0.14420289109380777,0.006497482303529978,0
44830,830,freeze_unembedding,unembedding,1.3343344562599668e-07,1.0,1.9057595636695623e-05,1.0,1.8401093787670782e-07,3.3099176955582267e-06,2.2498281850857893e-06,2.427720801279065e-06,0.0,0.0,28.33587687244707,0.3811247944831848,0.00942371878772974,0.0,0.0,0.14397586797830758,0.006768751423805952,0
44840,840,freeze_unembedding,unembedding,1.3231294815341244e-07,1.0,1.8946468117064796e-05,1.0,1.880486544380644e-07,3.5325067748126543e-06,2.249857743663597e-06,2.7233700166107155e-06,0.0,0.0,28.620146812875262,0.38640686869621277,0.009671247564256191,0.0,0.0,0.1436542708052849,0.006482971366494894,0
