step,train_loss,train_accuracy,test_loss,test_accuracy,total_parameter_norm,hidden_parameter_norm,auxiliary_parameter_norm,hidden_gradient_norm,auxiliary_gradient_norm,muon_pre_ns_update_norm,muon_post_ns_update_norm,muon_applied_update_norm,muon_max_abs_applied_update,collapse_detected
6600,7.53228050598409e-07,1.0,4.806215286254883,0.25394338369369507,513.3138921529602,513.3135006655601,0.6339650533977589,2.438308474062604e-07,7.929227339849212e-05,2.4630245767039867e-07,19.13426320656225,0.5686092311779335,0.009930568747222424,0
6700,6.951797786314273e-07,1.0,4.251254081726074,0.2999216914176941,515.5580071460168,515.5576235024787,0.62895218321654,2.3043724798170198e-07,7.398170821532839e-05,2.3161367168489414e-07,19.160665683775125,0.5702213365264717,0.009576013311743736,0
6800,6.406485226762015e-07,1.0,3.7193050384521484,0.34813737869262695,517.7303886878819,517.7300131003375,0.6236233075685881,2.1128545935873973e-07,6.780986255145928e-05,2.1331245093150478e-07,19.197846739258207,0.5718819432623261,0.009675937704741955,0
6900,5.935250442234974e-07,1.0,3.2551839351654053,0.3935563266277313,519.7909094644466,519.7905421799201,0.6179176169002105,1.965450809575916e-07,6.308816473213992e-05,1.9771396367319316e-07,19.2327899844594,0.5728794942448607,0.009272842667996883,0
7000,5.475844773172867e-07,1.0,2.794377565383911,0.4502740800380707,521.8325438243305,521.8321843523166,0.6125098053310204,1.8431923187563089e-07,5.9083038395328024e-05,1.857299212833523e-07,19.308297233022923,0.5755613211742896,0.009273122064769268,0
7100,5.000252940590144e-07,1.0,2.328735828399658,0.5124734044075012,523.9578909525148,523.9575392419913,0.6070938021091795,1.720683885962657e-07,5.5160625182427786e-05,1.7314573720070912e-07,19.39463261673659,0.5789743251921525,0.009300279431045055,0
7200,4.58068569741954e-07,1.0,1.8923108577728271,0.5788119435310364,526.1280555247665,526.1277117024069,0.6014890362486953,1.6002240466720567e-07,5.140246254277084e-05,1.6121117657026647e-07,19.468032409568103,0.5812707914227958,0.009477506391704082,0
7300,4.1374644865754817e-07,1.0,1.5171337127685547,0.6429131031036377,528.175408786787,528.1750729848202,0.5955875833136407,1.4706219756162432e-07,4.758809849003015e-05,1.479425365265554e-07,19.517303137111472,0.5815217452163798,0.009853126481175423,0
7400,3.619230710683041e-07,1.0,1.205822467803955,0.703434407711029,530.0457793906568,530.0454527672916,0.5884305954566628,1.2721773407601362e-07,4.260340204589019e-05,1.2999009978569315e-07,19.605188359678667,0.582157444766918,0.009908610954880714,0
7500,3.163870019307069e-07,1.0,0.9514691233634949,0.7566841840744019,531.801749662252,531.8014344942194,0.5789764442030627,1.0985810352708746e-07,3.89804218709192e-05,1.1096071285430505e-07,19.71692851929139,0.5834975884923026,0.009621402248740196,0
7600,2.9438152182592603e-07,1.0,0.7522554397583008,0.8031099438667297,533.6539161238162,533.6536123483645,0.5694048002515251,1.0098685725204944e-07,3.7626751446239355e-05,1.0071730169572757e-07,19.748353194419238,0.5844947802003814,0.009796801954507828,0
7700,2.734654174219031e-07,1.0,0.6091309189796448,0.8370063900947571,535.3892921102951,535.3889980633556,0.5611230516904631,9.55236987827225e-08,3.662635203517103e-05,9.51229366574955e-08,19.691633696391147,0.5832826541519119,0.00983419083058834,0
7800,2.5824522253969917e-07,1.0,0.5000065565109253,0.8637431263923645,536.782666315852,536.7823801204323,0.5543008199137309,9.46491033750593e-08,3.6735613248477186e-05,9.31975711952049e-08,19.58666994034216,0.5793380666373672,0.009973956272006035,0
7900,2.429628125355521e-07,1.0,0.40657222270965576,0.8892493844032288,537.7669323654759,537.7666520008345,0.5491280248644358,1.0150570350803374e-07,3.9043980076112916e-05,9.835027385626247e-08,19.52623420630061,0.5772120347878923,0.010217521339654922,0
8000,2.288942511086134e-07,1.0,0.3251001834869385,0.9108401536941528,538.488898043725,538.4886212223014,0.5460132326182736,1.1639590114348913e-07,4.26766142298427e-05,1.1155469747087228e-07,19.472788952462604,0.5757171293168846,0.010223842225968838,0
8100,2.2279373013134318e-07,1.0,0.2674255669116974,0.9254950284957886,538.7006349941441,538.7003580842749,0.5462078067520016,1.4086848488040345e-07,4.7971959669373806e-05,1.3648369400567856e-07,19.205714101364098,0.570870374461982,0.010095753706991673,0
8200,2.211129697116121e-07,1.0,0.22774451971054077,0.9394786953926086,538.2023067657682,538.2020253746675,0.5503549761424631,1.831826166842817e-07,5.270281392929292e-05,1.7377639752296626e-07,18.87569711514301,0.5646914029932293,0.010131043381989002,0
8300,2.2382086228844855e-07,1.0,0.19798149168491364,0.9477570056915283,536.7813973943668,536.7811064248951,0.55890420869048,2.3228820449899015e-07,5.7863238428522244e-05,2.2310459561675944e-07,18.520064164774276,0.5562275935166723,0.00992596335709095,0
8400,2.335319067015007e-07,1.0,0.17220640182495117,0.9544692039489746,533.785753322797,533.7854457909871,0.5729852555569857,3.175968948757082e-07,7.281529856002639e-05,3.039256285009329e-07,18.014568293624652,0.5380257817110178,0.009668326005339622,0
8500,2.3717353769825422e-07,1.0,0.14192745089530945,0.9624118804931641,528.4936890972818,528.4933550651472,0.5941949501054491,5.170085761253418e-07,0.00011119597980707144,4.478876050009202e-07,17.29466922005015,0.5171778239212175,0.009654903784394264,0
8600,188.3792724609375,0.037336815148591995,189.1334686279297,0.029086027294397354,519.9817273701227,519.9811817149073,0.7533001959275666,143.59386334256203,26416.681615261747,13.999989949598433,6.9633447277749125,0.2316441251029242,0.010357307270169258,1
8700,4.069433212280273,0.09268929809331894,5.693540096282959,0.02058395743370056,452.2767503773545,452.2401305467622,5.7552806141227135,13.768339829915048,119.72959546947808,1.7598698828255035,16.179784270023504,0.4676430307227158,0.011708486825227737,1
8800,3.011044502258301,0.2827676236629486,6.211580753326416,0.05962635576725006,409.2106693561771,409.1773708725337,5.220256772569965,2.641353882573118,23.341035441583845,0.19194560054461357,17.814313812527285,0.5262066224530391,0.01114371232688427,1
8900,2.1140780448913574,0.5159268975257874,6.997786998748779,0.11556102335453033,385.0729478267813,385.0436344775877,4.751283647270936,1.5257550753543225,17.76251813005635,0.1071162321405879,18.25040254992604,0.5434662575448734,0.00980389304459095,1
9000,1.2823243141174316,0.7336814403533936,7.99728536605835,0.19308647513389587,369.56998792651433,369.5444775218998,4.3422470070294015,0.9187782841233787,14.276241538268204,0.07934747670020686,18.45184967471406,0.5515022436995398,0.00952726136893034,1
9100,0.5850746631622314,0.9104438424110413,9.226259231567383,0.25752320885658264,360.6367837113269,360.6148040934165,3.9815617937223893,0.5136765951469833,9.246102201489808,0.05985885638866192,18.610509787627464,0.5560045857604948,0.011880559846758842,0
9200,0.1658259481191635,0.9937337040901184,10.470258712768555,0.2933214008808136,357.4009313997093,357.3822673277604,3.6525012045031517,0.22423491505720042,4.6028388884428635,0.02647541986381354,19.435976048668557,0.585216589970751,0.010297434404492378,0
9300,0.036697037518024445,1.0,11.114243507385254,0.301040381193161,359.4842016736729,359.4687289997304,3.3352847369163934,0.09864296527451483,1.9880430178260762,0.010355059247292247,18.845171149778967,0.5667891062283011,0.011012274771928787,0
9400,0.012612207792699337,1.0,11.101133346557617,0.30159974098205566,365.2297483766984,365.217164757094,3.0317760629856263,0.02547621922475734,0.6085382463983332,0.003214635767945151,19.10734829321001,0.5761901397056081,0.01047245692461729,0
9500,0.006620071362704039,1.0,10.78886604309082,0.30238282680511475,373.41836429620656,373.40823076359663,2.750998301526501,0.009245371398012528,0.2890959775265135,0.0015273631311955725,19.235306297642886,0.5793903994724591,0.010956165380775928,0
9600,0.004106514155864716,1.0,10.446285247802734,0.30338963866233826,384.0028436765811,383.9947390980612,2.494854046377752,0.0024629764959708906,0.12441690587358377,0.0008277976558276514,20.233923548631807,0.6116598353230429,0.011852353811264038,0
9700,0.003482059808447957,1.0,9.888838768005371,0.302942156791687,394.69072510743615,394.6842421380414,2.262187824567933,0.003129179544061791,0.15118138858679744,0.0006690200994411248,18.94698328677651,0.5670946748699734,0.012316791340708733,0
9800,0.0033868574537336826,1.0,9.302108764648438,0.30327776074409485,405.9187211380923,405.91353343211847,2.0522054080399688,0.0030796778284746104,0.1716350909949846,0.0006167891341780629,19.464634055515802,0.5857188645589124,0.012017516419291496,0
9900,0.0034956804011017084,1.0,8.707098960876465,0.304732084274292,417.54035429873164,417.53619771075444,1.8630805554570513,0.0013563911104966801,0.13014529151426354,0.0005625248849107665,20.095870482777656,0.6074785391388895,0.011543050408363342,0
10000,0.003920628689229488,1.0,8.0884428024292,0.3049558103084564,428.5826423786429,428.5792960475783,1.69361968043431,0.0018199525005088946,0.15967750429316965,0.0006035326865729262,19.98654278875109,0.6027152737133019,0.011525158770382404,0
