step,regime,num_layers,modulus,train_fraction,d_model,num_heads,d_mlp,parameter_count,hidden_matrix_count,initialization_scheme,train_loss,train_accuracy,test_loss,test_accuracy,elapsed_seconds,hidden_parameter_norm,auxiliary_parameter_norm,unembedding_parameter_norm,hidden_gradient_norm,auxiliary_gradient_norm,unembedding_gradient_norm,muon_applied_update_norm,muon_max_abs_applied_update,train_collapse_detected,generalization_collapse_detected,auxiliary_frozen,scheduled_freeze_step
1400,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,12.201122283935547,0.7694516777992249,246.01766967773438,0.013200582005083561,156.28725337501965,103.566299121904,30.70030509624602,2.4048283100128174,126.71760526987192,47.36408767315092,71.73896026611328,1.5203362758243348,0.014794443733990192,0,0,0,
1500,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,2.66269588470459,0.8960835337638855,150.3355712890625,0.029869113117456436,167.36687562501174,107.75122216782124,27.77051472237315,2.232044219970703,70.96634393612116,21.394160566131372,47.77570724487305,1.8010055860240322,0.01544578094035387,0,0,0,
1600,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,8.163692474365234,0.7582245469093323,121.19744873046875,0.06074504926800728,178.50884983301512,100.55470990705724,25.161936605560104,2.117302656173706,151.86185054945818,46.38045260503043,84.51958465576172,1.3123630035982676,0.013193567283451557,0,0,0,
1700,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,15.006855964660645,0.5963446497917175,104.32384490966797,0.0580601841211319,189.68140270802542,94.98435186108145,22.943628010519372,1.7925454378128052,411.05212211593573,95.93175309971669,146.9281768798828,1.4519901597397706,0.01397918350994587,0,0,0,
1800,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,4.930526256561279,0.6018276810646057,22.348739624023438,0.13502629101276398,200.80085716600297,100.73275147683543,20.802032422241062,1.5301851034164429,62.59218771985678,33.73258113401744,40.209877014160156,1.60892536966576,0.015899404883384705,0,0,0,
1900,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.7451937794685364,0.8853785991668701,11.861074447631836,0.3030540347099304,211.9866795000271,112.03572275962328,18.814375181731542,1.3908624649047852,14.93581178636648,7.120773321948074,16.79311180114746,1.858623607764699,0.018232256174087524,0,0,0,
2000,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.8032889366149902,0.9203655123710632,5.303812503814697,0.6825148463249207,223.10512866600766,112.30373987596124,17.023753294379308,1.3440157175064087,38.948309257125516,21.402309736724227,31.750707626342773,1.471168123694321,0.018376914784312248,0,0,0,
2100,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.18905796110630035,0.9657963514328003,1.8304210901260376,0.807249128818512,234.2809310000157,102.22211548056715,15.398677363027101,1.2988237142562866,9.378049133908215,7.038755831329562,12.66209888458252,1.476090236011173,0.018061187118291855,0,0,0,
2200,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.2784784436225891,0.9498694539070129,2.3378913402557373,0.7655218839645386,245.39886520800064,99.4899551398744,13.939767380291133,1.2538299560546875,17.898835947792474,11.915159822867485,14.88333511352539,1.6062726209038105,0.016445644199848175,0,0,0,
2300,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.14388388395309448,0.9660574197769165,1.8010478019714355,0.7805123329162598,256.53394304102403,95.4098819529989,12.621846831405081,1.21128511428833,17.361531992557452,15.426533130534157,19.64936637878418,1.5661776939464283,0.017669087275862694,0,0,0,
2400,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.21970807015895844,0.9404699802398682,1.8076099157333374,0.7331916093826294,267.67960708300234,96.61727559333276,11.421764973525198,1.1688421964645386,3.8046640576687305,4.140173670625671,7.650658130645752,1.5471265590574177,0.01721731759607792,0,0,0,
2500,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.2970881164073944,0.9253263473510742,1.875942349433899,0.6989595890045166,278.7832275830151,92.4575935803662,10.340347212720033,1.1236482858657837,10.2258148915525,9.233381994550625,10.889737129211426,1.5701801475995425,0.016568833962082863,0,0,0,
2600,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.38374003767967224,0.9083551168441772,2.624412775039673,0.6690905094146729,289.9151324580016,95.1068010738972,9.372790537843215,1.0841233730316162,11.958155110970935,11.445947901661738,14.147673606872559,1.6926828195709085,0.017308739945292473,0,0,0,
2700,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.05632614344358444,0.9845952987670898,0.5892362594604492,0.889808714389801,300.98109475002275,100.33586412947568,8.482879654178328,1.0498981475830078,7.473733905075389,12.086238279712356,12.012402534484863,1.7340963525552422,0.01731419563293457,0,0,0,
2800,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.30276939272880554,0.9007833003997803,1.1669633388519287,0.7419174313545227,312.0471030830231,94.826511470194,7.676884582695338,1.0186856985092163,7.3119811899906475,12.505235989646598,9.390668869018555,1.6783822216023698,0.016813794150948524,0,0,0,
2900,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.7806515097618103,0.8164491057395935,1.879899501800537,0.6714397668838501,323.12075820800965,95.1128741766577,6.948630309078177,0.98807692527771,4.4328470024637605,10.5923033368606,6.460996150970459,1.7724480857910234,0.017503947019577026,0,0,0,
3000,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.03527176380157471,0.9890339374542236,0.2966685891151428,0.9266136884689331,334.2943078330136,97.09904040471825,6.289139073550295,0.959174394607544,4.495228426126683,11.202671975662255,9.201830863952637,1.715534834287744,0.017207082360982895,0,0,0,
3100,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.2083493024110794,0.932637095451355,0.8273866176605225,0.802215039730072,345.47320175002096,95.71402430258571,5.6902666614244675,0.9306754469871521,1.3077035191961113,2.539720566685127,3.499368667602539,1.7112205218349978,0.0174085833132267,0,0,0,
3200,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.02088368684053421,0.9937337040901184,0.1903519332408905,0.9436178803443909,356.59242579102283,90.7843728222055,5.1572964250389495,0.9049760103225708,1.8541565039745909,5.860536375101069,3.8024404048919678,1.7249315303389816,0.01729673519730568,0,0,0,
3300,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.03862868994474411,0.9866840839385986,0.35780513286590576,0.89920574426651,367.73457691600197,91.81747586258984,4.674614686668817,0.8806077837944031,3.206959220548289,6.321213881166177,3.3465428352355957,1.6795020174582735,0.014729557558894157,0,0,0,
3400,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.048096660524606705,0.990078330039978,0.4047427773475647,0.8670992255210876,378.8433387080149,90.22050669364734,4.243182727276933,0.8546148538589478,0.6651222007429746,2.218823001900611,2.4727509021759033,1.6148859338360004,0.017467927187681198,0,0,0,
3500,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.256278932094574,0.9255874752998352,1.0194034576416016,0.7812954187393188,389.98151179100387,94.16007647012898,3.878581909600234,0.8293924331665039,3.1841219546193997,9.787639002335883,6.912247180938721,1.7255990748375325,0.016588378697633743,0,0,0,
3600,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.09410484880208969,0.9718015789985657,0.44455885887145996,0.8905918002128601,401.19193862500833,98.3310436751711,3.5233459508017764,0.8019800782203674,104.07829415066732,382.1065868742493,52.56010437011719,1.0930058979019575,0.017249414697289467,0,0,0,
3700,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.06485486775636673,0.9798955321311951,0.3689195513725281,0.9176641702651978,412.3544803750119,100.51127615024093,3.2228447816685546,0.7751465439796448,0.8524018771304457,3.44311117577917,3.9519481658935547,1.8329752642244177,0.01805461384356022,0,0,0,
3800,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.03051326796412468,0.9903393983840942,0.23470374941825867,0.937017560005188,423.4992856660101,97.17744968676816,2.936954888130643,0.7549888491630554,1.0081500871027016,6.127653426567417,3.6386115550994873,1.4467035852750376,0.01766526699066162,0,0,0,
3900,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.319818913936615,0.9015665650367737,0.8851756453514099,0.7437073588371277,434.62902129100985,89.67095598968433,2.733169256780989,0.7335286736488342,4.412624017717543,12.311190173317376,6.913043022155762,1.2643547468590677,0.016163591295480728,0,0,0,
4000,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.102663055062294,0.9608355164527893,0.4549151360988617,0.8585971593856812,445.7939943750098,93.7651766137293,2.5164512773084855,0.7140953540802002,5.675483368067529,25.812615723580002,9.02055549621582,1.6389424661859786,0.016794458031654358,0,0,0,
4100,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.05906088277697563,0.9806788563728333,0.27442559599876404,0.9201253056526184,457.06114437500946,96.70030059229617,2.303987084614611,0.6959657669067383,2.1386064659498896,8.778284897994705,6.154040336608887,1.724471269495039,0.017768917605280876,0,0,0,
4200,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.08979242295026779,0.9694517254829407,0.4001286029815674,0.8993176221847534,468.21199375001015,93.35983498122492,2.145700163387789,0.6741096377372742,2.7739123766076,17.00408748977034,10.217270851135254,1.6059505978864217,0.018039174377918243,0,0,0,
4300,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.06744974106550217,0.980156660079956,0.2859160006046295,0.912406325340271,479.3156448750233,93.32739414409208,1.9645926700021603,0.6518375277519226,0.637778611519572,2.821067609873945,2.649491548538208,1.4475468454632,0.01643027551472187,0,0,0,
4400,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.04240340739488602,0.9853785634040833,0.17849183082580566,0.9416041970252991,490.4392216250126,93.95174444347272,1.8010617250879912,0.6362378597259521,4.946150523344065,21.048081497194165,8.490565299987793,1.504945434648997,0.01736939139664173,0,0,0,
4500,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.004792431835085154,0.9984334111213684,0.04693984240293503,0.9840027093887329,501.6198966660013,91.82051383010891,1.645471532529921,0.6182120442390442,21.003097758696956,110.0386299674316,40.70954895019531,1.1285127805875208,0.019333630800247192,0,0,0,
4600,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.06213739141821861,0.9830287098884583,0.16888336837291718,0.952008068561554,512.8467795000179,90.99103142145738,1.5171052459855363,0.6042400598526001,2.45751371108146,14.059553336165528,8.683706283569336,1.4238820277117903,0.01761087030172348,0,0,0,
4700,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.02991793490946293,0.992689311504364,0.08306919783353806,0.9723682999610901,523.974979999999,87.23251195978153,1.4059810638519106,0.5923832654953003,1.113352306028224,6.362392386816442,5.043570518493652,1.5219414653098426,0.017478033900260925,0,0,0,
4800,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.018811644986271858,0.9968668222427368,0.1303378939628601,0.9570421576499939,535.080592333019,83.0552480671116,1.301498728960547,0.5770702362060547,1.5238025543522662,10.562578007941118,3.285245418548584,1.459954581523655,0.018239442259073257,0,0,0,
4900,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.01308831013739109,0.9981723427772522,0.22960948944091797,0.9269493222236633,546.2255113749998,83.01557755603855,1.272537311913967,0.5587538480758667,0.6242688915423873,2.635342057517653,1.1009119749069214,1.612448835981896,0.018912605941295624,0,0,0,
5000,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.05176553502678871,0.9838120341300964,0.23889686167240143,0.9205727577209473,557.4256709580077,85.16050624794039,1.2359717432977573,0.54646897315979,1.5724078855481696,7.5006541077578,3.678079128265381,1.3027757528393782,0.014867355115711689,0,0,0,
5100,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.22577621042728424,0.9386423230171204,0.7661935091018677,0.830629825592041,568.5897120830195,87.70730037199874,1.2013223297945936,0.5322183966636658,1.8759330223918345,10.727053861016605,8.745811462402344,1.4679623546744405,0.02160082571208477,0,1,0,
5200,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.07195183634757996,0.9765012860298157,0.4655108153820038,0.8739232420921326,579.8411535410269,87.88933736547447,1.1540334613761267,0.519846498966217,2.045613192356162,10.696553542895062,7.1778082847595215,1.510470544323415,0.017437538132071495,0,1,0,
5300,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.0685976967215538,0.9859007596969604,0.33808594942092896,0.9140843749046326,591.0136885830143,80.77674709802316,1.4119043458044847,0.4987114369869232,2.545049292510772,10.124168300560477,6.853789329528809,1.5016119106741865,0.017031636089086533,0,0,0,
5400,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.03539701923727989,0.987467348575592,0.25499266386032104,0.9089383482933044,602.1662139580003,87.97058781721707,1.3710243140628238,0.49339208006858826,2.8263017623824656,11.242516407042219,5.773405075073242,1.4439485702699448,0.01903359219431877,0,0,0,
5500,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.06564546376466751,0.9772846102714539,0.31582868099212646,0.8914867639541626,613.2845670829993,82.72650054308623,1.3417402922961188,0.4881110191345215,6.005257877892657,31.384637800463576,10.026359558105469,1.2920897071387338,0.016557736322283745,0,1,0,
5600,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.04268939793109894,0.987467348575592,0.23433318734169006,0.935227632522583,624.3921624160139,86.01685073464235,1.3088362407757894,0.484404057264328,1.1312373459860436,13.142988024822968,3.9162073135375977,1.5761697656204787,0.018139367923140526,0,0,0,
5700,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.033359330147504807,0.9898172616958618,0.43255776166915894,0.8597158789634705,635.5311724580242,87.83715394211738,1.2317926584259433,0.47504904866218567,0.5239695034754848,3.0984844197682047,2.8370792865753174,1.4675632499193585,0.017313271760940552,0,1,0,
5800,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.06609645485877991,0.977806806564331,0.5580565929412842,0.8736995458602905,646.6694469580252,86.89462700867826,1.1988497366306459,0.47213509678840637,1.6883093987602715,10.184469685486041,6.110731601715088,1.512141422067388,0.015736173838377,0,1,0,
5900,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.016713792458176613,0.9960835576057434,0.16382449865341187,0.9435060024261475,657.8887474160001,83.25428074891852,1.2151631813415495,0.47184833884239197,2.7783858819136538,10.933813166135888,8.622391700744629,1.524715967006832,0.016381561756134033,0,0,0,
6000,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.084256611764431,0.9660574197769165,0.37864312529563904,0.8640787601470947,669.0173902500246,81.2761495311283,1.2308107408401119,0.4705052673816681,6.4616399918501655,26.456322450904548,15.974474906921387,1.3139560661823526,0.016738101840019226,0,1,0,
6100,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.0316406674683094,0.9906005263328552,0.26211509108543396,0.9192303419113159,680.2054917080095,86.07852618948122,1.1669651934936374,0.46393924951553345,18.564956629192512,107.69678206383335,45.830875396728516,1.1734951692362112,0.01600283943116665,0,0,0,
6200,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.008959385566413403,0.9971279501914978,0.069627545773983,0.9765074253082275,691.4585472910258,85.39970654448148,1.1857813725656905,0.47109806537628174,0.6493014461598984,2.9127476429904475,2.9649057388305664,1.6181002577149561,0.0191897451877594,0,0,0,
6300,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.17658978700637817,0.9263707399368286,0.567888617515564,0.8125069737434387,702.6316665000049,87.55365438033533,1.123224597237535,0.46948808431625366,1.4234176919109924,6.710805169130866,6.877111911773682,1.4279271771906468,0.022344639524817467,0,1,0,
6400,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.22140879929065704,0.924804151058197,0.5314182639122009,0.8383488059043884,713.7586812910158,84.18703221203522,1.074942434253422,0.46642741560935974,3.577220870225142,19.03657944311264,9.070062637329102,1.22266288985689,0.026443593204021454,0,1,0,
6500,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.01051734946668148,1.0,0.14808575809001923,0.9526792764663696,724.8565321250062,81.00680340093643,1.0519860480247627,0.46086931228637695,0.21682733413741656,1.0074092851836547,0.9742323756217957,1.530953141731392,0.02778189443051815,0,0,0,
6600,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.03504004329442978,0.9895561337471008,0.21302323043346405,0.9384718537330627,735.9986269159999,78.92230521169411,1.146949313458968,0.463735431432724,0.4912186497392085,3.1333802823286057,2.8139495849609375,1.5326104237552247,0.019607318565249443,0,0,0,
6700,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.127611443400383,0.9535248279571533,0.3636109530925751,0.8847745656967163,747.1306016250164,81.11643431355704,1.143640439398196,0.4639122784137726,1.1978405929925626,8.538840173216576,4.228311538696289,1.4169805669744973,0.02074381336569786,0,1,0,
6800,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.020080557093024254,0.9963446259498596,0.08000253885984421,0.9790804386138916,758.3339105830237,80.19603275974136,1.1336994513028127,0.4621518552303314,2.7146690883364912,13.224240528693953,4.978591442108154,1.3970532435274585,0.020279156044125557,0,0,0,
6900,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.2829560935497284,0.9007833003997803,0.7132437229156494,0.7975165247917175,769.4895082500007,83.60759111134723,1.3408286151132969,0.46905016899108887,8.759781281922253,34.75287219446253,17.12236976623535,1.2691166058081738,0.017861876636743546,0,1,0,
7000,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.05657704174518585,0.9822454452514648,0.3266676366329193,0.892829179763794,780.678430666012,78.75238775555316,1.5158192085175706,0.46316030621528625,3.277669209219046,12.990582016606675,8.1420259475708,1.45951227915465,0.015364890918135643,0,1,0,
7100,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.09548183530569077,0.9759790897369385,0.41457074880599976,0.8826490640640259,791.8281246660044,81.72046382453291,1.5056402188610172,0.46418797969818115,3.939242035565263,21.149831687232183,7.754782199859619,1.416966660813513,0.016773130744695663,0,1,0,
7200,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.15818537771701813,0.9441253542900085,0.6308562755584717,0.8269381523132324,802.9750902500236,86.21512370050789,1.519418432605161,0.4684681296348572,1.6999416919727712,6.283167497428531,5.894392490386963,1.6026155875235855,0.01773456484079361,0,1,0,
7300,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.10114413499832153,0.9621409773826599,0.5517163872718811,0.8226870894432068,814.0716207080113,88.57522289597999,1.4980249131495031,0.47105270624160767,4.439112678338305,14.319052353139138,14.16434383392334,1.548108031666638,0.018635891377925873,0,1,0,
7400,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.1527266949415207,0.9516971111297607,0.5204630494117737,0.849423885345459,825.1979113749985,88.27523634150201,1.415922127566168,0.47088930010795593,1.0117196907187747,4.696957638826039,5.267364978790283,1.5018821722580828,0.019583355635404587,0,1,0,
7500,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.018230361863970757,1.0,0.24230442941188812,0.9209083914756775,836.347433916002,87.80830333028497,1.386493457433855,0.46310701966285706,0.3308981033422522,1.0168220017263851,1.5593534708023071,1.6669677390619333,0.0155868548899889,0,0,0,
7600,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.06426441669464111,0.9783290028572083,0.19945743680000305,0.939031183719635,847.4761514580168,92.48481359964455,1.3187838783845307,0.4617362320423126,0.5585342807751058,3.2765947577269974,2.31778621673584,1.625742893565868,0.016467032954096794,0,0,0,
7700,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.016613001003861427,0.9947780966758728,0.12488557398319244,0.96341872215271,858.5851778750075,87.80419849246621,1.2319124452297259,0.457362562417984,0.45754310096850287,2.4581613499460095,2.8065264225006104,1.5266337888320827,0.019164955243468285,0,0,0,
7800,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.10511454939842224,0.9608355164527893,0.45764461159706116,0.8496476411819458,869.6729389580141,83.22047730474407,1.2115653639188515,0.4540201425552368,2.706263153484159,12.680706260452991,6.644430637359619,1.328533588969186,0.019700825214385986,0,1,0,
7900,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.007927861995995045,0.997650146484375,0.11909853667020798,0.9617406725883484,880.8076545410149,84.05683261447899,1.1577115991651024,0.44975924491882324,7.288021077517137,38.299848745234655,25.304771423339844,1.1940425759581088,0.024801360443234444,0,0,0,
8000,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.02307257428765297,0.9913837909698486,0.21866635978221893,0.9281798601150513,891.8941308750072,81.71962027232708,1.1916471944201619,0.45164263248443604,14.641511952732218,111.15460657105652,33.65060806274414,1.100179620447789,0.024258537217974663,0,0,0,
8100,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.02356070838868618,0.995039165019989,0.19429484009742737,0.943394124507904,902.9714389160217,84.7513251090435,1.1513066944082608,0.44741201400756836,0.25945626460768684,1.586275711295883,2.570162057876587,1.482548799978915,0.023229878395795822,0,0,0,
8200,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.4380950331687927,0.8731070756912231,0.9464531540870667,0.739456295967102,914.1052107910218,81.31617432415813,1.1209913264548195,0.4373149871826172,10.003191927178511,31.24935470940546,14.23160171508789,0.9268333557048747,0.032697468996047974,1,1,0,
8300,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.006596611347049475,0.9989556074142456,0.09699046611785889,0.9664391875267029,925.204962333024,79.70068730093125,1.3463984564733742,0.42784279584884644,10.81980756219702,41.76272000889017,37.756988525390625,1.1404802683705724,0.02046349085867405,0,0,0,
8400,stable_muon,4,113,0.3,128,4,512,815872,16,nested_depth_one_shared_v2,0.11651618778705597,0.9634464979171753,0.5943224430084229,0.8107171058654785,936.3313275830005,75.9973408855939,1.4811524817643533,0.43318238854408264,5.094946642673588,21.001620549606777,8.687210083007812,1.2762667987613752,0.026680218055844307,0,1,0,
