run,depth,regime,step,checkpoint,train_loss,train_accuracy,test_loss,test_accuracy,full_accuracy,first_layer_with_95pct_direct_readout,final_sum_explained_variance,final_dc_power_fraction_total,final_dc_power_fraction_non_dc,final_addition_power_fraction_total,final_addition_power_fraction_non_dc,final_subtraction_power_fraction_total,final_subtraction_power_fraction_non_dc,final_a_only_power_fraction_total,final_a_only_power_fraction_non_dc,final_b_only_power_fraction_total,final_b_only_power_fraction_non_dc,final_generic_interaction_power_fraction_total,final_generic_interaction_power_fraction_non_dc,final_dominant_non_dc_family,final_dominant_non_dc_family_fraction,final_top_1_non_dc_pair_power_fraction,final_top_5_non_dc_pair_power_fraction,final_top_10_non_dc_pair_power_fraction,final_top_20_non_dc_pair_power_fraction,final_normalized_non_dc_pair_entropy,final_effective_non_dc_pair_count,final_top_non_dc_mode_pairs
seed0_muon,1,muon,0,checkpoints/seedstudy_muon_seed_0/step_000000.pt,5.186100959777832,0.007571801543235779,5.174230575561523,0.008390200324356556,0.008144725114107132,nan,0.0002689957618713379,0.9842307001528217,nan,4.241491571007859e-06,0.0002689714579665887,2.439559683325413e-06,0.00015470310711112104,0.009616052977737771,0.6097958102723513,0.005906336276862023,0.3745465134217022,0.00024059316078461855,0.015257060434910114,a_only,0.6097958102723513,0.014644362216752698,0.06902862227217013,0.13314018238907036,0.2517029758259175,0.5503597863230488,124.21387303673757,"(51,0)/(62,0):a_only|(47,0)/(66,0):a_only|(18,0)/(95,0):a_only|(14,0)/(99,0):a_only|(55,0)/(58,0):a_only|(41,0)/(72,0):a_only|(7,0)/(106,0):a_only|(12,0)/(101,0):a_only|(6,0)/(107,0):a_only|(26,0)/(87,0):a_only|(23,0)/(90,0):a_only|(25,0)/(88,0):a_only|(48,0)/(65,0):a_only|(27,0)/(86,0):a_only|(1,0)/(112,0):a_only|(35,0)/(78,0):a_only|(32,0)/(81,0):a_only|(13,0)/(100,0):a_only|(11,0)/(102,0):a_only|(10,0)/(103,0):a_only"
seed0_muon,1,muon,5000,checkpoints/seedstudy_muon_seed_0/step_005000.pt,2.434296959563653e-07,1.0,0.6178258061408997,0.9053585529327393,0.933745801448822,nan,0.22274404764175415,0.9222955304569878,nan,0.017308199518105763,0.22274393763829836,0.0032091198166966984,0.041299037694612094,0.023347849650267177,0.3004698415365066,0.02338456482546218,0.3009423391342758,0.01045471921128697,0.1345446313805657,b_only,0.3009423391342758,0.02255424105600809,0.08899214626890121,0.15076271992481646,0.23615810702677362,0.6705615707269569,356.08121017204184,"(1,1)/(112,112):addition|(52,52)/(61,61):addition|(42,42)/(71,71):addition|(0,20)/(0,93):b_only|(20,0)/(93,0):a_only|(6,6)/(107,107):addition|(43,43)/(70,70):addition|(26,26)/(87,87):addition|(55,55)/(58,58):addition|(20,20)/(93,93):addition|(47,47)/(66,66):addition|(43,0)/(70,0):a_only|(0,43)/(0,70):b_only|(24,24)/(89,89):addition|(0,7)/(0,106):b_only|(1,0)/(112,0):a_only|(0,1)/(0,112):b_only|(7,0)/(106,0):a_only|(0,52)/(0,61):b_only|(52,0)/(61,0):a_only"
seed0_muon,1,muon,6000,checkpoints/seedstudy_muon_seed_0/step_006000.pt,6.0863753787998576e-06,1.0,0.029433701187372208,0.9976507425308228,0.9983553886413574,1,0.3278992772102356,0.8138701512731753,nan,0.06103185722059597,0.3278993543382178,0.01384148239930766,0.07436465722175624,0.043631121548122584,0.23441227641117482,0.04366744317288264,0.2346074177332599,0.02395802707728405,0.1287167385626917,addition,0.3278993543382178,0.0156159585641441,0.0634554181626861,0.11492949745274054,0.2041125262165618,0.6764913431289508,375.07005487065777,"(42,42)/(71,71):addition|(6,6)/(107,107):addition|(52,52)/(61,61):addition|(43,43)/(70,70):addition|(1,1)/(112,112):addition|(55,55)/(58,58):addition|(39,39)/(74,74):addition|(28,28)/(85,85):addition|(47,47)/(66,66):addition|(26,26)/(87,87):addition|(56,56)/(57,57):addition|(29,29)/(84,84):addition|(13,13)/(100,100):addition|(45,45)/(68,68):addition|(37,37)/(76,76):addition|(2,2)/(111,111):addition|(24,24)/(89,89):addition|(20,20)/(93,93):addition|(0,20)/(0,93):b_only|(20,0)/(93,0):a_only"
seed0_muon,1,muon,16000,checkpoints/seedstudy_muon_seed_0/step_016000.pt,2.688900337943778e-07,1.0,0.0003394230152480304,1.0,1.0,1,0.46043652296066284,0.9876946408954468,nan,0.005665814837241925,0.4604347414083558,0.0006047497153996125,0.04914523097305163,0.0023301580403199997,0.1893612385076835,0.0023279160077131046,0.18917903881827616,0.0013766718712799088,0.11187579814477026,addition,0.4604347414083558,0.03253531412412476,0.11277882043884771,0.17468088504996784,0.27306677623911524,0.6498808231969497,297.06869753839,"(52,52)/(61,61):addition|(11,11)/(102,102):addition|(38,38)/(75,75):addition|(43,43)/(70,70):addition|(21,21)/(92,92):addition|(35,35)/(78,78):addition|(25,25)/(88,88):addition|(29,29)/(84,84):addition|(26,26)/(87,87):addition|(6,6)/(107,107):addition|(12,12)/(101,101):addition|(42,42)/(71,71):addition|(39,39)/(74,74):addition|(20,20)/(93,93):addition|(15,15)/(98,98):addition|(56,56)/(57,57):addition|(1,1)/(112,112):addition|(8,8)/(105,105):addition|(28,28)/(85,85):addition|(55,55)/(58,58):addition"
seed0_muon,1,muon,17000,checkpoints/seedstudy_muon_seed_0/step_017000.pt,6.68163011141587e-07,1.0,0.4300060272216797,0.9202371835708618,0.9441616535186768,nan,0.18759840726852417,0.9873043480962853,nan,0.0023816272724906957,0.1875939329900692,0.0011103532595185734,0.08745933394674205,0.0037765295057713864,0.2974663715115247,0.003753946186453186,0.295687548376685,0.001672881461736939,0.13176806314667963,a_only,0.2974663715115247,0.012905846088142702,0.0606727284756258,0.11518909057473031,0.21140781850764812,0.6744417283928323,368.3947373897678,"(11,11)/(102,102):addition|(52,52)/(61,61):addition|(43,0)/(70,0):a_only|(0,43)/(0,70):b_only|(21,0)/(92,0):a_only|(0,21)/(0,92):b_only|(21,21)/(92,92):addition|(53,0)/(60,0):a_only|(0,53)/(0,60):b_only|(0,5)/(0,108):b_only|(5,0)/(108,0):a_only|(38,0)/(75,0):a_only|(26,0)/(87,0):a_only|(0,38)/(0,75):b_only|(0,26)/(0,87):b_only|(43,43)/(70,70):addition|(26,26)/(87,87):addition|(25,25)/(88,88):addition|(39,39)/(74,74):addition|(39,0)/(74,0):a_only"
seed0_muon,1,muon,25000,checkpoints/seedstudy_muon_seed_0/step_025000.pt,3.5907071378460387e-06,1.0,0.011004647240042686,0.9985457062721252,0.9989818930625916,1,0.2268078327178955,0.5727379855173058,nan,0.09690636835905672,0.22680782534900917,0.01591899873217206,0.037258165230171295,0.13006126249781672,0.3044063316868641,0.13003346988216477,0.3043412835086739,0.05434191690471383,0.12718639865635634,a_only,0.3044063316868641,0.009004160025962554,0.04421102840903854,0.08386623728370152,0.15638791111068967,0.6801312614966699,387.2243143640475,"(19,0)/(94,0):a_only|(7,0)/(106,0):a_only|(0,7)/(0,106):b_only|(0,19)/(0,94):b_only|(0,48)/(0,65):b_only|(48,0)/(65,0):a_only|(23,0)/(90,0):a_only|(0,23)/(0,90):b_only|(44,0)/(69,0):a_only|(0,44)/(0,69):b_only|(0,16)/(0,97):b_only|(36,0)/(77,0):a_only|(0,36)/(0,77):b_only|(16,0)/(97,0):a_only|(0,1)/(0,112):b_only|(1,0)/(112,0):a_only|(0,10)/(0,103):b_only|(10,0)/(103,0):a_only|(0,15)/(0,98):b_only|(15,0)/(98,0):a_only"
seed0_muon,1,muon,50000,checkpoints/seedstudy_muon_seed_0/step_050000.pt,4.833314960706048e-05,1.0,2.282567024230957,0.8103814721107483,0.8672566413879395,nan,0.20068150758743286,0.989959250782599,nan,0.002014982191845307,0.20068046200708686,0.0004953551558378965,0.049334481432862856,0.003039120398221833,0.30267864801910943,0.003072211455668795,0.30597432414152614,0.001419029871979255,0.14132709036493388,b_only,0.30597432414152614,0.019841616355152327,0.0834502082389944,0.1440183449380518,0.24304630558341045,0.6622484507467826,331.0677395935502,"(7,7)/(106,106):addition|(43,43)/(70,70):addition|(0,7)/(0,106):b_only|(7,0)/(106,0):a_only|(55,55)/(58,58):addition|(55,0)/(58,0):a_only|(0,55)/(0,58):b_only|(0,43)/(0,70):b_only|(0,38)/(0,75):b_only|(43,0)/(70,0):a_only|(38,0)/(75,0):a_only|(0,21)/(0,92):b_only|(21,0)/(92,0):a_only|(11,11)/(102,102):addition|(0,6)/(0,107):b_only|(0,20)/(0,93):b_only|(0,5)/(0,108):b_only|(20,0)/(93,0):a_only|(26,26)/(87,87):addition|(6,0)/(107,0):a_only"
seed0_muon,1,muon,75000,checkpoints/seedstudy_muon_seed_0/step_075000.pt,5.841893653268926e-05,1.0,0.34556758403778076,0.903009295463562,0.9321011900901794,nan,0.18551695346832275,0.6872212851647045,nan,0.05802577898055367,0.1855170324205378,0.01595098415502141,0.05099766511740082,0.0753904478337052,0.24103445745470453,0.07527152804206022,0.24065425322083395,0.08814001054452852,0.2817967027933525,generic_interaction,0.2817967027933525,0.10208332943835685,0.19169534099662164,0.2568553684421839,0.3269430613545264,0.693600116750341,435.72538736254785,"(20,20)/(93,93):addition|(20,0)/(93,0):a_only|(0,20)/(0,93):b_only|(43,43)/(70,70):addition|(20,93)/(93,20):subtraction|(0,43)/(0,70):b_only|(43,0)/(70,0):a_only|(7,0)/(106,0):a_only|(0,7)/(0,106):b_only|(43,70)/(70,43):subtraction|(0,40)/(0,73):b_only|(40,0)/(73,0):a_only|(7,7)/(106,106):addition|(0,56)/(0,57):b_only|(56,0)/(57,0):a_only|(52,0)/(61,0):a_only|(0,52)/(0,61):b_only|(5,0)/(108,0):a_only|(0,35)/(0,78):b_only|(0,5)/(0,108):b_only"
seed0_muon,1,muon,91000,checkpoints/seedstudy_muon_seed_0/step_091000.pt,0.0001642085990170017,1.0,0.8943673372268677,0.7641794681549072,0.8349126577377319,nan,0.15592944622039795,0.2721337111822745,nan,0.11349581243699038,0.15592948070358062,0.041611797037845955,0.05716956215328514,0.19739118812879478,0.27119155147220464,0.19730575857269197,0.2710741816236277,0.17806188705874434,0.24463543619800085,a_only,0.27119155147220464,0.06443911295145668,0.17372799239571077,0.2698440447379353,0.3775627596067898,0.6735243047913966,365.44543023195104,"(20,20)/(93,93):addition|(0,20)/(0,93):b_only|(20,0)/(93,0):a_only|(39,39)/(74,74):addition|(52,0)/(61,0):a_only|(0,52)/(0,61):b_only|(52,52)/(61,61):addition|(39,74)/(74,39):subtraction|(39,0)/(74,0):a_only|(0,39)/(0,74):b_only|(55,0)/(58,0):a_only|(0,55)/(0,58):b_only|(0,5)/(0,108):b_only|(5,0)/(108,0):a_only|(20,93)/(93,20):subtraction|(0,6)/(0,107):b_only|(6,0)/(107,0):a_only|(52,61)/(61,52):subtraction|(0,25)/(0,88):b_only|(25,0)/(88,0):a_only"
seed0_muon,1,muon,100000,checkpoints/seedstudy_muon_seed_0/step_100000.pt,1.812290065572597e-06,1.0,0.030488265678286552,0.9929522275924683,0.9950661659240723,1,0.23429399728775024,0.5184879963131334,nan,0.11281533891027846,0.2342939283890495,0.01724934390743069,0.03582328950338724,0.12096445554922715,0.2512179439412104,0.12111446931587919,0.25152949124533447,0.10936838611042428,0.22713532637401895,b_only,0.25152949124533447,0.07884624762476686,0.25149031496632485,0.37261649498050503,0.4935172581440087,0.6064409620317571,203.03185649229317,"(52,52)/(61,61):addition|(20,20)/(93,93):addition|(39,39)/(74,74):addition|(0,52)/(0,61):b_only|(52,0)/(61,0):a_only|(0,20)/(0,93):b_only|(20,0)/(93,0):a_only|(0,39)/(0,74):b_only|(39,0)/(74,0):a_only|(5,0)/(108,0):a_only|(0,5)/(0,108):b_only|(0,25)/(0,88):b_only|(25,0)/(88,0):a_only|(6,0)/(107,0):a_only|(0,6)/(0,107):b_only|(52,61)/(61,52):subtraction|(0,55)/(0,58):b_only|(55,0)/(58,0):a_only|(5,5)/(108,108):addition|(55,55)/(58,58):addition"
