step,regime,num_layers,modulus,train_fraction,d_model,num_heads,d_mlp,parameter_count,hidden_matrix_count,initialization_scheme,train_loss,train_accuracy,test_loss,test_accuracy,elapsed_seconds,hidden_parameter_norm,auxiliary_parameter_norm,unembedding_parameter_norm,hidden_gradient_norm,auxiliary_gradient_norm,unembedding_gradient_norm,muon_applied_update_norm,muon_max_abs_applied_update,train_collapse_detected,generalization_collapse_detected,auxiliary_frozen,scheduled_freeze_step,hidden_applied_update_norm,hidden_gradient_component_norm,hidden_decay_component_norm,hidden_applied_update_rms,hidden_parameter_norm,auxiliary_applied_update_norm,auxiliary_gradient_component_norm,auxiliary_decay_component_norm,auxiliary_applied_update_rms,auxiliary_parameter_norm,readout_applied_update_norm,readout_gradient_component_norm,readout_decay_component_norm,readout_applied_update_rms,readout_parameter_norm
0,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,5.1471052169799805,0.008093995042145252,5.135010719299316,0.009173285216093063,0.6051762501010671,nan,nan,6.088004112243652,nan,nan,nan,nan,nan,0,0,0,,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan
100,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,3.1005170345306396,0.22715404629707336,6.938013076782227,0.0019017787417396903,18.77276766707655,23.375243075034575,93.95179799420215,7.1340107917785645,0.6380064260613245,0.10536116439620918,0.13965313136577606,nan,nan,0,0,0,,0.29490538498739177,0.33092151682294874,0.06974099945575385,0.000665092591437269,23.375243075034575,0.2663736953372768,0.136250072065525,0.28255709626697045,0.002176674151334285,93.95179799420215,0.07045488114357637,0.08390228485933293,0.02128695875477755,0.0005858236225300998,7.134010821285705
200,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.517518162727356,0.9514360427856445,13.878252983093262,0.0014543014112859964,36.76901404210366,34.14181621327628,74.26063254707111,11.322121620178223,0.7789514264848995,0.1731500968100837,0.1128559410572052,nan,nan,0,0,0,,0.1641181656954072,0.22583579175932392,0.10222464797932983,0.0003701315122779334,34.14181621327628,0.1827877365967261,0.08324649268959984,0.22329464580518066,0.0014936510188335967,74.26063254707111,0.041972941282027616,0.06976346336285806,0.03387958161284459,0.0003489998153566175,11.322122232957922
300,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.18226943910121918,0.9947780966758728,14.540898323059082,0.0014543014112859964,55.17358016700018,37.23905365733834,59.01765190770283,12.512750625610352,0.3853822559952507,0.10086852053634128,0.05110625550150871,nan,nan,0,0,0,,0.08199901423002391,0.1525817052614387,0.11166197524633202,0.0001849302849179229,37.23905365733834,0.13725878628229726,0.06343667015139416,0.17744431892667836,0.0011216109449767554,59.01765190770283,0.015289832566811172,0.04518269156032198,0.03752224477069435,0.00012713306667730672,12.512750341573657
400,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.14134760200977325,0.997650146484375,13.907570838928223,0.0014543014112859964,72.65736287506297,39.02815416666248,48.08381314993795,12.98322582244873,0.34523789310631103,0.11561086761793894,0.04330848529934883,nan,nan,0,0,0,,0.06459130714052165,0.14767272174948073,0.11703383690260884,0.00014567112720660145,39.02815416666248,0.09920930372151489,0.06783545639705763,0.14452256580705003,0.0008106893839839065,48.08381314993795,0.0126079743196466,0.04461746549530196,0.03893750461985257,0.00010483374705650546,12.98322670261931
500,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.11777972429990768,0.9981723427772522,13.623991012573242,0.0012305626878514886,89.72241941699758,40.55068005723124,40.52363061368622,13.331263542175293,0.132040042297288,0.07573136284405126,0.03775815665721893,nan,nan,0,0,0,,0.05864249326574448,0.14670835526245143,0.12161127676702428,0.00013225491903487655,40.55068005723124,0.07302307280425736,0.07019513513103454,0.12175846648462325,0.0005967084505952161,40.52363061368622,0.01135867742200185,0.04430294691166746,0.03998496277111337,9.44459978712868e-05,13.331263222201986
600,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.1005229726433754,0.9989556074142456,13.507124900817871,0.0019017787417396903,107.23493087501265,41.89129773921449,35.319824160267224,13.56539535522461,0.0808011231231176,0.050275511666067293,0.03339146450161934,nan,nan,0,0,0,,0.0723425787582242,0.15477683385099136,0.12563864167324953,0.0001631523723434861,41.89129773921449,0.05562396012323486,0.07223504896544683,0.10608852272545684,0.0004545315033520536,35.319824160267224,0.01079838630894809,0.043919283854135814,0.04069041061681574,8.978724656558678e-05,13.565398516098256
700,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.08680997788906097,0.9994778037071228,13.467876434326172,0.0019017787417396903,124.21533875004388,42.99973781293069,31.74400383167622,13.714094161987305,0.08123585236767795,0.0654199952690377,0.02991854026913643,nan,nan,0,0,0,,0.057307685669107176,0.14941422204623622,0.12897110852455623,0.00012924456151442769,42.99973781293069,0.04378812969695024,0.07311140343500598,0.09532100191445135,0.00035781494837897596,31.74400383167622,0.010464939449692146,0.04359334469288398,0.041138680697484005,8.70146771730911e-05,13.714094356808634
800,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.07634875923395157,0.9997389316558838,13.502943992614746,0.002125517465174198,140.92903441702947,43.78739374494128,29.2993802965432,13.8140869140625,0.06494784695896272,0.046402265492620554,0.027132205665111542,nan,nan,0,0,0,,0.0557302153004585,0.14857185875368087,0.13134246844475644,0.00012568693283482625,43.78739374494128,0.035752625393935436,0.07395410649531887,0.08795856362749749,0.000292152779720913,29.2993802965432,0.010042851374909725,0.04336578237060727,0.041439987605027075,8.350506703703969e-05,13.814086447323277
900,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.06811146438121796,1.0,13.576526641845703,0.0027967335190624,157.72603075008374,44.39123747183195,27.60941631409046,13.87936782836914,0.07261216982583185,0.07085031035873966,0.024856705218553543,nan,nan,0,0,0,,0.04694596248647174,0.1453708532858686,0.13316015334083267,0.00010587603155832239,44.39123747183195,0.030223200061989298,0.07409176375162597,0.08286968270664892,0.000246969049486061,27.60941631409046,0.009547783886795617,0.04329576804453171,0.041636306314360175,7.93886421055596e-05,13.87936985439006
