step,regime,num_layers,modulus,train_fraction,d_model,num_heads,d_mlp,parameter_count,hidden_matrix_count,initialization_scheme,train_loss,train_accuracy,test_loss,test_accuracy,elapsed_seconds,hidden_parameter_norm,auxiliary_parameter_norm,unembedding_parameter_norm,hidden_gradient_norm,auxiliary_gradient_norm,unembedding_gradient_norm,muon_applied_update_norm,muon_max_abs_applied_update,train_collapse_detected,generalization_collapse_detected,auxiliary_frozen,scheduled_freeze_step,hidden_applied_update_norm,hidden_gradient_component_norm,hidden_decay_component_norm,hidden_applied_update_rms,hidden_parameter_norm,auxiliary_applied_update_norm,auxiliary_gradient_component_norm,auxiliary_decay_component_norm,auxiliary_applied_update_rms,auxiliary_parameter_norm,readout_applied_update_norm,readout_gradient_component_norm,readout_decay_component_norm,readout_applied_update_rms,readout_parameter_norm
1900,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.19560693204402924,1.0,3.544065475463867,0.125629261136055,93.37805104104336,15.620557840230617,79.57878016949859,22.567089080810547,0.10668667953245073,0.012019454138235871,0.027041837573051453,0.043807378665380016,0.001399478642269969,0,0,0,,0.014437053486101623,0.04380707356176802,0.04687723387918667,3.255951842385077e-05,15.620557840230617,0.05134730237731955,0.061520439869177386,0.07961136940602187,0.00041958477050048327,79.57878016949859,0.008709482268027492,0.011822176418026175,0.005641060890706317,7.241826783044289e-05,22.567088836071797
2000,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.19053088128566742,1.0,3.050523042678833,0.16019688546657562,98.07825529098045,15.166594319991944,76.59736827084392,22.851472854614258,0.10518804660211814,0.012158802738452738,0.025653494521975517,0.043203276805665755,0.0013697589747607708,0,0,0,,0.012632692898230841,0.04320296851165585,0.045511779655725684,2.8490190021029104e-05,15.166594319991944,0.047597560086570664,0.06287954287312161,0.07662465564700993,0.0003889437302577386,76.59736827084392,0.00849644200184029,0.011716361224570386,0.005712158243294511,7.064686436688113e-05,22.851474358804374
2100,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.1821446716785431,1.0,2.6518325805664062,0.20058171451091766,102.97431008296553,14.806574928128885,74.09050326270778,23.133920669555664,0.10364094116905552,0.012303609749032149,0.024416932836174965,0.042569774220890484,0.0014454253250733018,0,0,0,,0.01138550480193826,0.042569468021723914,0.04442955355039621,2.567743852444856e-05,14.806574928128885,0.044839816698066304,0.06389929505480105,0.07411356805724355,0.00036640881463039047,74.09050326270778,0.00842872316495826,0.011696626970379136,0.0057827816082972675,7.008379061397945e-05,23.133920629487044
2200,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.17212119698524475,1.0,2.2806003093719482,0.2475668489933014,107.67513537500054,14.501723022690477,71.96072922078953,23.40952491760254,0.1019804959736471,0.012347392061230712,0.023157529532909393,0.041874865459432385,0.0015228809788823128,0,0,0,,0.010469911126386127,0.04187456297140426,0.043513763958730675,2.3612523465665972e-05,14.501723022690477,0.0427662204388732,0.06458461782080838,0.07198044288953187,0.00034946441112247603,71.96072922078953,0.008345615222179179,0.011645465426897691,0.005851703641161595,6.939275834893809e-05,23.409524971152234
2300,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.16158261895179749,1.0,1.9193528890609741,0.3103255331516266,112.2850745000178,14.228767906994724,70.12858243281156,23.675329208374023,0.10014166020888927,0.011877993124779189,0.02189985290169716,0.04117241621019237,0.0016047731041908264,0,0,0,,0.009823961842623265,0.04117213326685093,0.04269416967907033,2.215573052479357e-05,14.228767906994724,0.041184810062681744,0.06495222079159634,0.07014566652712609,0.00033654190732888893,70.12858243281156,0.008265344275721901,0.01158038676272511,0.005918182243888468,6.872531535741996e-05,23.675329780900096
2400,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.15087711811065674,1.0,1.5689409971237183,0.382816880941391,116.89132583304308,13.972345695851672,68.52629907121931,23.92849349975586,0.09830473406725694,0.011624258257205769,0.020745214074850082,0.04043663215196972,0.0016384721966460347,0,0,0,,0.009478632887097337,0.04043634486268971,0.041924629509217694,2.1376918941075344e-05,13.972345695851672,0.040196004303516414,0.06512332095565383,0.06854141068175708,0.0003284618755001438,68.52629907121931,0.008229896610192631,0.01152942126299258,0.005981508566074289,6.843057240287188e-05,23.92849378756227
2500,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.1397096961736679,1.0,1.232290267944336,0.4877503216266632,121.62399683299009,13.721543568565918,67.09226396084972,24.16649627685547,0.0965307874831088,0.011303586223992823,0.019704662263393402,0.039711712732907196,0.0016680842963978648,0,0,0,,0.009372090515900182,0.03971143441964178,0.04117212602131215,2.1136636649314487e-05,13.721543568565918,0.03981193033835127,0.06519992092035799,0.06710594498548211,0.00032532341293116943,67.09226396084972,0.008264955175297555,0.011512121179248191,0.006041050390113588,6.872208003551723e-05,24.166496048248284
2600,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.12747208774089813,1.0,0.9174094200134277,0.6131558418273926,126.29611474997364,13.472707782048445,65.78280945150401,24.38649559020996,0.0947777147053096,0.010734575036714857,0.018755152821540833,0.03901686527744979,0.001704512513242662,0,0,0,,0.00944935625122318,0.03901659980787098,0.040425580372989975,2.131089209106397e-05,13.472707782048445,0.040107129208450394,0.06540071146116587,0.06579541631820106,0.0003277356321603777,65.78280945150401,0.008376743400409416,0.011527974742765618,0.006096099580031938,6.965158530084848e-05,24.38649568665002
2700,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.1148528978228569,1.0,0.6397324204444885,0.7628369927406311,130.8283845409751,13.221629016366915,64.55292594359321,24.584280014038086,0.26483471549588655,0.03534250128201613,0.02156343311071396,0.03945374519707319,0.0016840817406773567,0,0,0,,0.013584195981571031,0.03945348576874129,0.039672499068234786,3.0636090651111986e-05,13.221629016366915,0.0412668018889968,0.06541104812119843,0.0645652532473231,0.0003372119039992985,64.55292594359321,0.008506401977575828,0.011526348768635007,0.006145608120359858,7.072968033322723e-05,24.58428160137019
2800,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.13860782980918884,1.0,0.6551361680030823,0.7525449991226196,135.47743858303875,13.610614006324269,61.03434899466159,24.44317054748535,0.10319233125168294,0.013591817489770052,0.02038133330643177,0.04434771706775987,0.0018857739632949233,0,0,0,,0.016187897639319562,0.04434746179441034,0.04083043358268743,3.6508152576856474e-05,13.610614006324269,0.04384860877875232,0.03752740044321332,0.06106909321005258,0.00035830915353646464,61.03434899466159,0.005169742067583036,0.006902353964008984,0.0061111289463474765,4.29857658748441e-05,24.44317139672525
2900,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.11928761750459671,1.0,0.4446943700313568,0.8836559057235718,140.01219270797446,13.445428327984708,57.70384548469819,24.29446029663086,0.0976702244699354,0.012991895501467385,0.019234299659729004,0.04033719597745995,0.001779485959559679,0,0,0,,0.012540497068661694,0.04033692094463164,0.04034212979074535,2.8282263118607585e-05,13.445428327984708,0.03895787858218391,0.0354531581354123,0.057734969017116264,0.00031834452419668934,57.70384548469819,0.004971778524716773,0.00660187422272816,0.006073986385184854,4.1339723500938534e-05,24.29446079243811
3000,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.11294680088758469,1.0,0.32878759503364563,0.9447365403175354,144.67071404098533,13.28552033829235,54.83019495546564,24.1518497467041,0.09666626262810386,0.01336811966484289,0.019181082025170326,0.03990328850728878,0.0017858502687886357,0,0,0,,0.01041694264978425,0.0399030280404646,0.039860506440688476,2.3493065011663398e-05,13.28552033829235,0.03553290072003158,0.036941688041211736,0.054856690909610775,0.0002903572983108913,54.83019495546564,0.0051752164651758985,0.0068360146662920715,0.00603830459343575,4.303128481373046e-05,24.15185064645021
3100,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.10758626461029053,1.0,0.256397008895874,0.972815752029419,149.2602474159794,13.172350819456634,52.404005627009234,24.021759033203125,0.09561274447424471,0.013731879784156202,0.019022179767489433,0.03950207124172456,0.0017809906275942922,0,0,0,,0.008799605732708951,0.03950180705282791,0.039520035746738263,1.984552632243003e-05,13.172350819456634,0.032874280293567475,0.03881923108314227,0.05242614912774412,0.00026863236652599243,52.404005627009234,0.00535669601751544,0.007065874375233956,0.006005748693485278,4.454026484522093e-05,24.0217593417926
3200,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.10296913236379623,1.0,0.2105512022972107,0.9865756630897522,153.8388678750489,13.080295979595354,50.39637825229593,23.90575408935547,0.09454523543099418,0.013869439545864195,0.018731890246272087,0.039077635355916886,0.0017643265891820192,0,0,0,,0.007464835316924393,0.039077363688100004,0.03924350970235764,1.683525265500986e-05,13.080295979595354,0.030694776885121282,0.040702799792137326,0.05041449543778768,0.00025082254215161884,50.39637825229593,0.005496720315230355,0.007278587831687341,0.00597671003866641,4.570454956188124e-05,23.905755969160047
3300,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.09902190417051315,1.0,0.18071089684963226,0.9920572638511658,158.43108229106292,12.993897472900688,48.77245072077374,23.8057804107666,0.09347522332636146,0.013879336101896284,0.018357787281274796,0.03864233882830633,0.0017519289394840598,0,0,0,,0.006450049211615182,0.038642068197196365,0.0389843107908734,1.4546631439892028e-05,12.993897472900688,0.02878852906962187,0.042386185528591414,0.04878692172792294,0.0002352456273936459,48.77245072077374,0.0055918641292456205,0.007469167017710524,0.005951674121119241,4.6495658607600424e-05,23.80577973782378
3400,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.09551530331373215,1.0,0.16055352985858917,0.9963083267211914,162.99483004095964,12.904799483765197,47.49029015128524,23.72355079650879,0.0924967243931745,0.013587078735854631,0.01793399266898632,0.03822463126541268,0.0017389554996043444,0,0,0,,0.005749362611083662,0.03822436797483556,0.03871714450404883,1.2966390824913759e-05,12.904799483765197,0.02703300239312926,0.04382106537056344,0.04750151601568884,0.00022090033127174124,47.49029015128524,0.0056613301241048046,0.007652824188730523,0.005931070098073536,4.7073259762985734e-05,23.72354998162098
3500,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.09246706962585449,1.0,0.14651857316493988,0.997986376285553,167.5472951249685,12.810279467688565,46.51853421730223,23.660411834716797,0.0915568362036676,0.01319236246954114,0.017473604530096054,0.03781479504336581,0.001724177971482277,0,0,0,,0.005218142336807493,0.03781453484997583,0.03843374209144433,1.1768343292287456e-05,12.810279467688565,0.025371047385196046,0.04512043799663594,0.04652683278497328,0.00020731965656634908,46.51853421730223,0.005696025815124565,0.00781802079220209,0.005915236424602755,4.736175014249486e-05,23.66041131249756
3600,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.08968427032232285,1.0,0.13615825772285461,0.9987694621086121,172.15354733297136,12.711701335593789,45.82132275858717,23.61742401123047,0.0906271461851945,0.012868655009755916,0.01697668246924877,0.037428627484155895,0.0016984542598947883,0,0,0,,0.004797311118844993,0.03742837611554852,0.0381381165714865,1.0819253382232585e-05,12.711701335593789,0.023785807633159257,0.04625676621162393,0.04582705806427615,0.00019436586100647957,45.82132275858717,0.005705348129202412,0.007970247844476287,0.005904438532700361,4.743926403102614e-05,23.61742396714235
3700,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0870785042643547,1.0,0.12806013226509094,0.9989931583404541,176.67478383297566,12.610301081839156,45.3597202688671,23.59503746032715,0.0897389896092235,0.012455831657818068,0.016475971788167953,0.03706526965619211,0.001687535084784031,0,0,0,,0.00447336843836278,0.037065007916006774,0.03783397862978998,1.0088673719035652e-05,12.610301081839156,0.022321606781266733,0.047234187097631206,0.04536330092165789,0.00018240113550067964,45.3597202688671,0.005707410214825682,0.008119422054328453,0.0058987901121177405,4.7456410017935546e-05,23.595036957864014
3800,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.08459430932998657,1.0,0.12142449617385864,0.9993287920951843,181.06407920795027,12.507222644781407,45.09689772650724,23.59333038330078,0.08892208150787288,0.012114343452064942,0.01597118005156517,0.036721298003002785,0.0016690962947905064,0,0,0,,0.004222588491520105,0.03672104051444962,0.03752476574764608,9.52309610256308e-06,12.507222644781407,0.020944202336642778,0.048113033570386175,0.045098643692983206,0.00017114566732560435,45.09689772650724,0.005701979100915342,0.00826452159725098,0.005898311507856246,4.741125097751583e-05,23.593330915152166
3900,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.08214575052261353,1.0,0.11571735888719559,0.9995525479316711,185.791980833048,12.403436529121016,45.00058116537561,23.61210060119629,0.0880885218194998,0.011842693036425144,0.0154655110090971,0.03638479699078721,0.0016511137364432216,0,0,0,,0.004062326330306225,0.03638453732545925,0.03721343253543516,9.161660938821889e-06,12.403436529121016,0.01971488911224607,0.04888844250473456,0.04500084196951161,0.0001611003273904818,45.00058116537561,0.005694462733066532,0.008405630675454148,0.005902953441167109,4.734875330851139e-05,23.612099652508668
4000,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.07962054759263992,1.0,0.1104743704199791,0.9995525479316711,190.39432833297178,12.299758514887035,45.04338422753526,23.650659561157227,0.0872803374054321,0.011519232642326616,0.014957998879253864,0.03606583441362662,0.0016337177949026227,0,0,0,,0.003958300026404555,0.036065571270466175,0.036902393156696744,8.927053069445207e-06,12.299758514887035,0.01865389800508365,0.04967022798162143,0.045042381319639016,0.00015243043258412027,45.04338422753526,0.005686919798484396,0.008541699210498422,0.005912545107175516,4.7286034740405235e-05,23.650659583412654
4100,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.07723891735076904,1.0,0.10582225024700165,0.9996643662452698,195.04591687500942,12.196371908560906,45.196761811146395,23.70819664001465,0.0865025376209473,0.011275629773646953,0.014458923600614071,0.03574376947428518,0.0016188136069104075,0,0,0,,0.0037296286765155467,0.03574352305065441,0.03659220171698853,8.411336407670307e-06,12.196371908560906,0.017651762613490246,0.050339008359807584,0.045194770213466295,0.00014424147758893322,45.196761811146395,0.005680561045660517,0.008678693243561134,0.0059268820183606165,4.723316249715402e-05,23.708195887627
4200,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.07510187476873398,1.0,0.10201462358236313,1.0,199.5985274160048,12.094393612002257,45.43465604631554,23.78468894958496,0.0857606364665337,0.010839001172842146,0.013990401290357113,0.03542930259802382,0.0016096498584374785,0,0,0,,0.003450930587495517,0.035429050912731845,0.03628621248855609,7.782795717364259e-06,12.094393612002257,0.01670018460406301,0.05088541138009371,0.04543194337082369,0.0001364656525267934,45.43465604631554,0.005681767800218488,0.00882268928382456,0.00594595799414869,4.724319651204668e-05,23.784688893934476
4300,muon_no_ns,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.07319962978363037,1.0,0.09874586015939713,1.0,204.18114566605072,11.994692025852267,45.73265100063719,23.880186080932617,0.08505320841070818,0.010512084885393055,0.01354924589395523,0.03513458190498643,0.0015931220259517431,0,0,0,,0.003190577893702514,0.035134328731522876,0.035987027692335645,7.195628928904749e-06,11.994692025852267,0.01578256568565744,0.05134534874563237,0.04572941481171527,0.00012896732436815252,45.73265100063719,0.00568611882530262,0.008970856976259116,0.0059697851928040575,4.7279374747466754e-05,23.880189022165947
