step,regime,num_layers,modulus,train_fraction,d_model,num_heads,d_mlp,parameter_count,hidden_matrix_count,initialization_scheme,train_loss,train_accuracy,test_loss,test_accuracy,elapsed_seconds,hidden_parameter_norm,auxiliary_parameter_norm,unembedding_parameter_norm,hidden_gradient_norm,auxiliary_gradient_norm,unembedding_gradient_norm,muon_applied_update_norm,muon_max_abs_applied_update,train_collapse_detected,generalization_collapse_detected,auxiliary_frozen,scheduled_freeze_step
1600,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,9.211422730004415e-05,1.0,44.66184616088867,0.0035798188764601946,136.5907465419732,124.58507601623859,25.5915830460033,4.600672245025635,0.0010348235943293635,0.002134569737057079,0.002276951912790537,0.9031429342326286,0.01558707095682621,0,0,0,
1700,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,9.997393846106206e-08,1.0,58.65341567993164,0.003020472126081586,144.40632341697346,136.42137607881034,23.15858488925399,4.487873077392578,8.516560165502133e-07,8.916753106120452e-07,2.9784464459226e-06,0.9004445503741672,0.015206043608486652,0,0,0,
1800,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,9.991167893019792e-09,1.0,48.31624221801758,0.005034120287746191,152.19514487497509,154.40427495840208,20.95373699625754,4.37706184387207,2.453408594905144e-07,4.998102870645263e-07,6.974494226597017e-07,0.8984432928771569,0.015438389033079147,0,0,0,
1900,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,1.593607024119592e-08,1.0,24.110666275024414,0.005817205645143986,159.94752458296716,134.64681814229013,18.958798950947273,4.268986701965332,2.3761411424756718e-07,2.601226796458583e-07,3.5396947168919723e-06,0.8704842217474941,0.014242506586015224,0,0,0,
2000,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,1.4801477193832397,0.844908595085144,43.0327262878418,0.008390200324356556,167.835677041905,139.96361889625973,17.31855816364222,4.168626308441162,19.957419212507002,9.480621172066503,206.8122100830078,0.8742002798299644,0.014064077287912369,1,0,0,
2100,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,4.7370271204272285e-05,1.0,45.44898223876953,0.00805459264665842,175.86239816690795,139.31652891456977,16.85009106027303,4.126356601715088,0.0003857848556261727,0.0005003868361149599,0.0016715455567464232,0.9182044571689838,0.014587456360459328,0,0,0,
2200,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,5.6460990549567214e-08,1.0,70.19107055664062,0.008613938465714455,183.96898899995722,166.13594551445613,15.24685428484346,4.0245184898376465,8.375422237824291e-07,1.4469508786268124e-06,4.121067831874825e-06,0.9162728080193413,0.01675116829574108,0,0,0,
2300,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,3.6416409887607415e-09,1.0,64.84479522705078,0.013983666896820068,191.84932020795532,188.27594836305883,13.795252182097997,3.925147771835327,1.0472835121326053e-07,2.523449615461476e-07,7.864239819355134e-07,0.9080916324208296,0.014990142546594143,0,0,0,
2400,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,2.8043748656614298e-08,1.0,12.857635498046875,0.028414811939001083,199.76340499997605,151.59586565026424,12.481852663519353,3.828230619430542,1.493442347877886e-07,3.6904221599420626e-07,1.5316754797822796e-06,0.8844762424778657,0.014098696410655975,0,0,0,
2500,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,1.3010306609828604e-08,1.0,13.188819885253906,0.04172726348042488,207.70453999994788,147.26160781572852,11.293496277109838,3.733706474304199,1.465869816364511e-07,1.8406679228527505e-07,4.270651061233366e-06,0.8266172922340548,0.013380484655499458,0,0,0,
2600,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,1.0115669191179677e-08,1.0,21.001909255981445,0.04150352254509926,215.45667362492532,156.1562381912153,10.21828032362356,3.6415159702301025,3.8859606112238353e-07,5.008791319091045e-07,1.1079676369263325e-05,0.8058994840375686,0.013057279400527477,0,0,0,
2700,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,8.248161265100862e-09,1.0,29.15774917602539,0.039489876478910446,223.33015154197346,166.28688985833045,9.24543325962058,3.5516021251678467,5.942225552707521e-07,6.600740877115643e-07,1.7222522728843614e-05,0.8052766845424,0.013620080426335335,0,0,0,
2800,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0017589424969628453,1.0,12.024896621704102,0.0905022919178009,231.25515912496485,150.6688900207634,9.738678374631498,3.5034918785095215,0.007006776122602987,0.015412066673235508,0.040626127272844315,0.9029140110926419,0.016196368262171745,0,0,0,
2900,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,3.224665761081269e-06,1.0,14.211615562438965,0.14979304373264313,239.58684433298185,158.80909182266967,8.866864208262637,3.4187591075897217,1.4746928132465222e-05,4.330030475637676e-05,8.748727123020217e-05,0.9182159443206873,0.014943594112992287,0,0,0,
3000,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,2.8946376406935315e-09,1.0,19.264989852905273,0.17093634605407715,247.62594049994368,183.0720076234591,8.02282819534781,3.3343493938446045,5.8018249587677944e-08,2.9757287341701595e-07,6.320280476757034e-07,0.8986225243239411,0.015549185685813427,0,0,0,
3100,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,2.561598755335126e-08,1.0,6.144203186035156,0.3857254683971405,256.1102992919041,180.92778729885882,7.259001056100271,3.2520196437835693,1.3440393003708554e-07,4.767121686949939e-07,4.49134677182883e-06,0.868733370613807,0.01385316252708435,0,0,0,
3200,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,2.237897334111949e-08,1.0,4.867074012756348,0.4981541633605957,264.42699445795733,173.67318223369017,6.5679007028635725,3.1717231273651123,2.207912830552039e-07,1.4187720272624044e-06,1.016410442389315e-05,0.7775678289428212,0.01245542336255312,0,0,0,
3300,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,2.3561728568211038e-08,1.0,7.824856281280518,0.47578027844429016,272.144494291977,182.00831278876697,5.942611805948185,3.0934090614318848,3.0800036311943646e-07,2.618005562070976e-06,1.8481532606529072e-05,0.7797093734160591,0.01277899369597435,0,0,0,
3400,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,2.9475504703668776e-08,1.0,11.42631721496582,0.44635865092277527,280.1738830829272,192.08152149062022,5.376875666669055,3.017029285430908,3.9977006475218835e-07,4.3766001556472555e-06,2.807058444886934e-05,0.7738791877139121,0.014665069058537483,0,0,0,
3500,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,3.258801584138382e-08,1.0,12.861376762390137,0.45385390520095825,288.6566439579474,201.29824197364638,4.8650200400921175,2.942535877227783,4.663573933760602e-07,6.050941529680752e-06,3.4522658097557724e-05,0.7727400132649519,0.016402576118707657,0,0,0,
3600,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,3.6634283162584325e-08,1.0,12.865256309509277,0.47958385944366455,296.78562191699166,209.3985998630837,4.401910014409945,2.869882106781006,4.5828997740324584e-07,6.914311234227197e-06,3.731137258000672e-05,0.7787554504621058,0.017377570271492004,0,0,0,
3700,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,3.797266501237573e-08,1.0,12.488550186157227,0.5075511932373047,304.8727467919234,216.65624755736292,3.9829052168273393,2.7990221977233887,4.371641538456464e-07,7.512879609870219e-06,4.059866478201002e-05,0.7831552744944944,0.016926884651184082,0,0,0,
3800,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,4.120967744825066e-08,1.0,11.862753868103027,0.5321624279022217,313.59817545791157,222.54801049603935,3.6038088069319,2.729912042617798,4.547746141501885e-07,8.955778765679247e-06,4.318080027587712e-05,0.7799824907097467,0.01680360548198223,0,0,0,
3900,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,4.267256059620195e-08,1.0,10.783401489257812,0.5574449300765991,322.05222208297346,227.29593370429112,3.260820528410907,2.662508726119995,4.3297171613913185e-07,9.756588278844674e-06,4.470948624657467e-05,0.7814103874788977,0.01785094104707241,0,0,0,
4000,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,4.422881616505947e-08,1.0,9.476954460144043,0.599507749080658,330.30536458292045,231.26821378362672,2.9505005001881965,2.5967698097229004,4.21308671566017e-07,1.0648405726076602e-05,4.2862760892603546e-05,0.7812450505513395,0.018410952761769295,0,0,0,
4100,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,4.5629448663930816e-08,1.0,8.248329162597656,0.6332923173904419,338.1428628329886,234.29718202499382,2.66973466788402,2.532654047012329,3.8104141210286613e-07,1.0996075474696455e-05,3.9938367990544066e-05,0.7789633253174494,0.01855226792395115,0,0,0,
4200,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,4.2392432675342206e-08,1.0,6.96375036239624,0.661259651184082,345.675749582937,236.43629974647826,2.415703170875363,2.470121383666992,3.092928695893184e-07,9.57197055432141e-06,3.347772144479677e-05,0.7805364454547647,0.01828080415725708,0,0,0,
4300,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,4.198780700903626e-08,1.0,5.722396373748779,0.6916881203651428,353.1968910829164,238.30216518697196,2.185854082730998,2.409132719039917,2.5892500746448857e-07,8.24224684792429e-06,2.570444303273689e-05,0.7908862319624058,0.01794430799782276,0,0,0,
4400,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,4.752808280272802e-08,1.0,5.029390335083008,0.7107058763504028,360.95844541699626,241.868534441658,1.9778923614059678,2.349649667739868,2.2392634491478406e-07,7.188297599590882e-06,2.3063028493197635e-05,0.8091980620622492,0.01952027529478073,0,0,0,
4500,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,5.552724502422279e-08,1.0,4.440458297729492,0.723459005355835,368.62385041697416,244.8443650526586,1.7897526186812946,2.291635513305664,1.856105739329159e-07,6.143736695233889e-06,2.0470413801376708e-05,0.8054901295034728,0.019856808707118034,0,0,0,
4600,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,1.0367782721232288e-07,1.0,3.648467779159546,0.7105939984321594,376.41397391690407,244.89446229426494,1.6195868551044013,2.2350542545318604,1.88558629830533e-07,4.889781509747816e-06,1.5296091078198515e-05,0.7887440944342498,0.018940281122922897,0,0,0,
4700,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,1.3657708564096538e-07,1.0,2.709873914718628,0.7390088438987732,384.3509377919836,244.86299148932102,1.4657483819055064,2.179870843887329,1.510150455197173e-07,5.2097244242482805e-06,1.501498536526924e-05,0.7999860869038007,0.01900608465075493,0,0,0,
4800,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,1.699743705785295e-07,1.0,1.9653078317642212,0.7712271809577942,391.93705683294684,246.6267501597592,1.3266861769111438,2.126051187515259,1.4048522157537194e-07,5.280579586793941e-06,1.2070200682501309e-05,0.8146941129721639,0.01875588297843933,0,0,0,
4900,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,2.2830288060049497e-07,1.0,1.407941460609436,0.7863295674324036,399.7569665419869,249.26215645307366,1.2010787284118694,2.0735621452331543,2.0698725715000366e-07,6.709339289515267e-06,8.069603609328624e-06,0.8173554249035506,0.016934433951973915,0,0,0,
5000,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,4.589712148117542e-07,1.0,1.0067458152770996,0.7938247919082642,407.5046525419457,251.63424336003249,1.0880239444028448,2.0223731994628906,2.5253040911890744e-07,1.3797235744910421e-05,7.117675068002427e-06,0.8293430024266764,0.017958732321858406,0,0,0,
5100,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,1.766350010257156e-06,1.0,0.8946414589881897,0.7914755344390869,415.2061703329673,253.74637569795414,0.9884170502125225,1.9724689722061157,6.441521539573403e-07,4.8234547646409645e-05,1.8642100258148275e-05,0.8208282610920038,0.018655745312571526,0,0,0,
5200,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,4.119309323868947e-06,1.0,0.7587527632713318,0.8163105249404907,422.9232332499232,256.80583767161227,0.9080296300756613,1.9238674640655518,1.4022603704022122e-06,0.00011037111240769981,4.202496711513959e-05,0.8329931402372023,0.0199452992528677,0,0,0,
5300,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,5.725202299800003e-06,1.0,0.6049631237983704,0.8508781790733337,430.63294595794287,260.3440862061517,0.8478477091080623,1.8765488862991333,1.8922557655193934e-06,0.00015099695831307899,5.870297900401056e-05,0.8372378871605036,0.018997620791196823,0,0,0,
5400,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,6.6956768023374025e-06,1.0,0.45754557847976685,0.8881306648254395,438.3204073329689,263.5346577779668,0.8042716960146862,1.8304648399353027,2.177962263600371e-06,0.00017337612210616672,6.979607132961974e-05,0.8464905102819096,0.019678238779306412,0,0,0,
5500,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,6.996467618591851e-06,1.0,0.332005113363266,0.9212439656257629,445.6694988749223,266.3532564151434,0.7725592727414442,1.7855628728866577,2.2550224998581037e-06,0.00017877244455848226,7.462933717761189e-05,0.8413030266097073,0.01859714277088642,0,0,0,
5600,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,7.1317676884063985e-06,1.0,0.23329973220825195,0.9503300189971924,453.3060529999202,268.3923055082476,0.7499369587976651,1.7418042421340942,2.284314328048701e-06,0.00018221380429698855,7.794395060045645e-05,0.8449603745973534,0.019587228074669838,0,0,0,
5700,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,7.144093160604825e-06,1.0,0.1618214249610901,0.9696834087371826,461.20665533293504,270.0093523623127,0.7342829945953003,1.6991547346115112,2.2758423907808243e-06,0.00018149548463991465,8.007928408915177e-05,0.8409235037088966,0.018588881939649582,0,0,0,
5800,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,7.502401786041446e-06,1.0,0.11437850445508957,0.9793041944503784,468.8534392499132,270.71561321346655,0.7258211166399173,1.6575959920883179,2.3793015723309803e-06,0.0001903525189352421,8.599822467658669e-05,0.8364980400460981,0.018711594864726067,0,0,0,
5900,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,7.25200288798078e-06,1.0,0.08082807064056396,0.988029956817627,476.9299225419527,271.7739473018615,0.723150211305374,1.6171001195907593,2.301101097334382e-06,0.0001786100729132219,8.550017810193822e-05,0.8463398119971586,0.018932856619358063,0,0,0,
6000,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,7.05426600688952e-06,1.0,0.05889463052153587,0.9926166534423828,484.31277583295014,272.9279849322275,0.7228474013091841,1.5776238441467285,2.243139607172145e-06,0.00017675970637434036,8.545096352463588e-05,0.8425041659314093,0.01887386664748192,0,0,0,
6100,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,6.967677109059878e-06,1.0,0.043360188603401184,0.9958608150482178,491.7195990419714,273.478157651786,0.7252509520676077,1.539148211479187,2.2146214037718268e-06,0.00017166388157735966,8.669427188578993e-05,0.8355645025943207,0.018454577773809433,0,0,0,
6200,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,6.854786988697015e-06,1.0,0.03263910859823227,0.9969795346260071,499.45435545791406,273.5828019071877,0.7307616293458171,1.5016555786132812,2.1793239091166223e-06,0.00016892744657909294,8.766392420511693e-05,0.8333510838595222,0.018572121858596802,0,0,0,
6300,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,6.627170478168409e-06,1.0,0.02465902268886566,0.9987694621086121,507.24479054193944,273.7675739550083,0.7378010775374438,1.4651159048080444,2.1125451736667953e-06,0.00016543160497561405,8.721984340809286e-05,0.8336458293574239,0.018327370285987854,0,0,0,
6400,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,6.492150987469358e-06,1.0,0.018719684332609177,0.9994406700134277,515.1190954579506,273.78816206557065,0.7461677445836359,1.4295070171356201,2.0717783379047048e-06,0.00016153574595846942,8.792128937784582e-05,0.8323266798359624,0.018430056050419807,0,0,0,
6500,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,6.181056960485876e-06,1.0,0.014097021892666817,0.9998881220817566,522.988624624908,273.99928745234325,0.7548476864284914,1.3948019742965698,1.9776654512817277e-06,0.0001526136580725891,8.630957745481282e-05,0.8329256923324133,0.01790723390877247,0,0,0,
6600,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,6.074236807762645e-06,1.0,0.011141836643218994,1.0,530.340379082947,274.10412700220735,0.7639142684438923,1.3609801530838013,1.944892235586222e-06,0.00014864793436248402,8.722046914044768e-05,0.8312226130935075,0.017632178962230682,0,0,0,
6700,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,6.028513780620415e-06,1.0,0.009028795175254345,1.0,538.0024664580123,274.0565971330212,0.7747857131136218,1.328033447265625,1.929334437105566e-06,0.00014334906387205313,8.891367906471714e-05,0.8265940086291454,0.017404405400156975,0,0,0,
6800,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,6.027330982760759e-06,1.0,0.007361873984336853,1.0,545.629746666993,273.6312703018453,0.7884281978907568,1.2959519624710083,1.9321260972065712e-06,0.00014355368826181683,9.128247620537877e-05,0.8244108966774738,0.017324520274996758,0,0,0,
6900,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,5.97974121774314e-06,1.0,0.006192994304001331,1.0,553.2826327919029,273.2959150182636,0.8037004699062195,1.2647113800048828,1.921770889744511e-06,0.0001411423103106219,9.29702291614376e-05,0.8228899587174773,0.017117371782660484,0,0,0,
7000,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,5.934330147283617e-06,1.0,0.005317946430295706,1.0,561.0631692499155,272.94112872430475,0.820373733404222,1.2342928647994995,1.9122875557971776e-06,0.00013909443946135092,9.475555998506024e-05,0.8210472630007641,0.01696356013417244,0,0,0,
7100,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,5.918611805100227e-06,1.0,0.004620043560862541,1.0,568.5697407919215,272.5191912398362,0.8385693334674192,1.2046817541122437,1.91330808163008e-06,0.000136932393118092,9.698517533252016e-05,0.8188462657191646,0.01680310070514679,0,0,0,
7200,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,5.9241519920760766e-06,1.0,0.0040704659186303616,1.0,576.2966137499316,272.0410290081553,0.8585077886872047,1.1758662462234497,1.920382649452832e-06,0.00013363359166807464,9.954584675142542e-05,0.816709980001851,0.01650407910346985,0,0,0,
7300,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,5.870648237760179e-06,1.0,0.0036238112952560186,1.0,584.1183788329363,271.50545537690294,0.8798194679860092,1.1478300094604492,1.923527170586981e-06,0.00014778100423699055,0.00010120983642991632,0.8133204296543656,0.01613069884479046,0,0,0,
7400,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,5.868562766409013e-06,1.0,0.0032902166713029146,1.0,591.7523037919309,270.6886563901692,0.9019259721825702,1.1205501556396484,1.9341332530048083e-06,0.0001399077184554137,0.0001037667243508622,0.8069069825597621,0.015558929182589054,0,0,0,
7500,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,5.962529485259438e-06,1.0,0.0030090343207120895,1.0,599.4709481669124,269.3473418321157,0.927332078604651,1.0940362215042114,1.984415509780148e-06,0.00014045616026517194,0.00010788685904117301,0.7986853694026039,0.01448548212647438,0,0,0,
7600,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,6.0534762269526254e-06,1.0,0.0027387519367039204,1.0,607.1091327079339,267.65497941076393,0.9552647934328585,1.0682694911956787,2.0462502315589344e-06,0.00013964944973551423,0.00011216820712434128,0.7944402227225719,0.013641555793583393,0,0,0,
7700,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,6.018367002980085e-06,1.0,0.0024413263890892267,1.0,614.9915833330015,266.47048773383364,0.9864520345126202,1.0432521104812622,2.0760180284598837e-06,0.00013510959214252431,0.00011419494694564492,0.7978609066762197,0.013458523899316788,0,0,0,
7800,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,5.729091753892135e-06,1.0,0.0021460021380335093,1.0,622.6999514579074,265.46115386756424,1.0157379452389272,1.018918752670288,2.033751519859652e-06,0.000127751312096165,0.00011170542711624876,0.7902603490534454,0.013417319394648075,0,0,0,
7900,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,5.212853466218803e-06,1.0,0.0019081432837992907,1.0,630.2224001669092,263.99691995302,1.0387417584262122,0.9951879382133484,1.931457024893395e-06,0.00011899860026794001,0.00010482208745088428,0.7840452466568046,0.014223108068108559,0,0,0,
8000,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,4.466975042305421e-06,1.0,0.0016651275800541043,1.0,637.9061499169329,263.21305834285585,1.0535056290569154,0.9719960689544678,1.742351063912309e-06,0.0001052424040978861,9.313016198575497e-05,0.7993558462149415,0.01637306436896324,0,0,0,
8100,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,3.793150199271622e-06,1.0,0.0013976418413221836,1.0,645.7050837079296,263.4609087583262,1.0559592469502574,0.9492529034614563,1.5480350489532432e-06,9.283345068165294e-05,8.197548595489934e-05,0.8043170488221499,0.018059141933918,0,0,0,
8200,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,3.562513938959455e-06,1.0,0.001254095695912838,1.0,653.362207707949,263.52002517252356,1.0538940976758295,0.927015483379364,1.496305597164479e-06,8.9085346439358e-05,7.933987944852561e-05,0.7976194804879242,0.018195971846580505,0,0,0,
8300,muon,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,3.473184960967046e-06,1.0,0.0011587560875341296,1.0,661.0719266670058,263.233971634907,1.0548514697525868,0.9053640961647034,1.4736736201403989e-06,8.60689810999979e-05,7.948178972583264e-05,0.7934487852933994,0.01798216812312603,0,0,0,
