step,branch,branch_step,train_loss,train_accuracy,test_loss,test_accuracy,hidden_parameter_norm,auxiliary_parameter_norm,unembedding_parameter_norm,hidden_gradient_norm,auxiliary_gradient_norm,unembedding_gradient_norm,muon_applied_update_norm,muon_max_abs_applied_update,auxiliary_frozen,generalization_collapse_detected,elapsed_post_branch_seconds
128000,freeze,126200,0.0857720896601677,0.9712793827056885,0.13102498650550842,0.9518961906433105,88.44724856660156,1.097518852290625,0.2729472517967224,3.9351904700796903,0.0,0.0,1.452628663334359,0.015060100704431534,1,0,395.24073412499274
128100,freeze,126200,0.025942856445908546,0.9913837909698486,0.057662006467580795,0.9818771481513977,94.46659485862698,1.097518852290625,0.2729472517967224,0.5140902739031534,0.0,0.0,1.7540188548584092,0.016622081398963928,1,0,417.3100223749934
128200,freeze,126200,0.01719844341278076,0.9992167353630066,0.04233467951416969,0.9897080063819885,88.74705463075507,1.097518852290625,0.2729472517967224,0.20195128909117463,0.0,0.0,1.7027765059038218,0.01795964129269123,1,0,439.27901283299434
128300,freeze,126200,0.007211669348180294,0.9997389316558838,0.041353680193424225,0.9920572638511658,92.27122713084569,1.097518852290625,0.2729472517967224,0.06392493342462416,0.0,0.0,1.6924666006330737,0.017777692526578903,1,0,461.2747532079811
128400,freeze,126200,0.00885182898491621,0.9979112148284912,0.02748895063996315,0.9899317622184753,93.44375193261203,1.097518852290625,0.2729472517967224,0.31413111618700573,0.0,0.0,1.5950423535186313,0.015478369779884815,1,0,483.26343066600384
128500,freeze,126200,0.016400236636400223,0.995039165019989,0.03780880942940712,0.9869112968444824,91.75672693344589,1.097518852290625,0.2729472517967224,1.2416013413638327,0.0,0.0,1.09220958300962,0.015001379884779453,1,0,505.2784952079819
128600,freeze,126200,0.3248981237411499,0.9302871823310852,0.46043533086776733,0.9131894111633301,86.36808719001077,1.097518852290625,0.2729472517967224,19.458463717928968,0.0,0.0,1.1198151242907568,0.01342754065990448,1,0,527.290719749988
128700,freeze,126200,0.18935178220272064,0.9438642263412476,0.21828004717826843,0.9339970946311951,91.20200985557301,1.097518852290625,0.2729472517967224,0.3336102120503258,0.0,0.0,1.6235736409561465,0.020984673872590065,1,0,549.295263499982
128800,freeze,126200,0.03841762989759445,0.9913837909698486,0.09400106221437454,0.9706902503967285,93.00673500064337,1.097518852290625,0.2729472517967224,0.8718203383730181,0.0,0.0,1.1490812736213432,0.019860826432704926,1,0,571.2940101659915
128900,freeze,126200,0.041896719485521317,0.9861618876457214,0.07171296328306198,0.9769549369812012,91.76817906752507,1.097518852290625,0.2729472517967224,1.1973932640656322,0.0,0.0,1.2931131167190208,0.013502951711416245,1,0,593.2477913330076
129000,freeze,126200,0.05378398671746254,0.9814621210098267,0.08297523111104965,0.9713614583015442,87.28607920424753,1.097518852290625,0.2729472517967224,4.309931148542304,0.0,0.0,1.4222755162943579,0.01626419834792614,1,0,615.2799376659968
129100,freeze,126200,0.005505884997546673,0.9994778037071228,0.020871268585324287,0.9930641055107117,90.4431877573732,1.097518852290625,0.2729472517967224,0.6835070876803424,0.0,0.0,1.6226822745124494,0.01528604794293642,1,0,637.39160420798
129200,freeze,126200,0.04506461322307587,0.9903393983840942,0.0810045376420021,0.9738225936889648,91.12470823289684,1.097518852290625,0.2729472517967224,0.8746603836031696,0.0,0.0,1.6890663984261942,0.016722729429602623,1,0,659.3867866660003
129300,freeze,126200,0.08296804875135422,0.9715404510498047,0.16002170741558075,0.9460789561271667,90.101258404291,1.097518852290625,0.2729472517967224,1.7209087607470248,0.0,0.0,1.5092346944047514,0.017277080565690994,1,0,681.3462949999957
129400,freeze,126200,0.040556300431489944,0.9887728691101074,0.09887135773897171,0.9664391875267029,91.21064207244699,1.097518852290625,0.2729472517967224,0.6967199563631586,0.0,0.0,1.6188937443651714,0.01628527045249939,1,0,703.3395197909849
129500,freeze,126200,0.01926468126475811,0.9945169687271118,0.03080928325653076,0.9899317622184753,95.40904549184538,1.097518852290625,0.2729472517967224,2.3711762222075885,0.0,0.0,1.4828638271644166,0.015310515649616718,1,0,724.8722268329875
129600,freeze,126200,0.016425292938947678,0.9992167353630066,0.04959423094987869,0.9855688810348511,89.95704165329718,1.097518852290625,0.2729472517967224,0.33369238511074495,0.0,0.0,1.6607262472326134,0.01692577265202999,1,0,746.951426124986
129700,freeze,126200,0.010261032730340958,0.9968668222427368,0.03141322359442711,0.9895961284637451,95.17353034234792,1.097518852290625,0.2729472517967224,3.5782229542753305,0.0,0.0,1.4816455156964732,0.016689036041498184,1,0,769.0384242080036
129800,freeze,126200,0.03589138761162758,0.9887728691101074,0.04879019036889076,0.985009491443634,92.69493800691812,1.097518852290625,0.2729472517967224,1.4369591694056956,0.0,0.0,1.5955148684003377,0.015249816700816154,1,0,791.0710977909912
129900,freeze,126200,0.01941828802227974,0.9942559003829956,0.06152487173676491,0.9796397686004639,88.19488582760603,1.097518852290625,0.2729472517967224,1.2712019263770422,0.0,0.0,1.2354442116458397,0.015724418684840202,1,0,813.0678071659931
130000,freeze,126200,0.017743166536092758,0.9979112148284912,0.04148605465888977,0.9875825047492981,88.84690783714704,1.097518852290625,0.2729472517967224,0.26193354762718324,0.0,0.0,1.7321180364069224,0.017435722053050995,1,0,835.200859915989
130100,freeze,126200,0.03961401432752609,0.987728476524353,0.08922728151082993,0.9702427387237549,93.73676955229536,1.097518852290625,0.2729472517967224,0.27829820344631323,0.0,0.0,1.7556679758098814,0.01681622304022312,1,0,857.3153422909963
130200,freeze,126200,0.035605497658252716,0.9887728691101074,0.08568429201841354,0.9722564220428467,93.30650546711405,1.097518852290625,0.2729472517967224,0.675053533898153,0.0,0.0,1.4674470622008124,0.015852002426981926,1,0,879.3744731250044
130300,freeze,126200,0.23363642394542694,0.9412532448768616,0.279623419046402,0.9215795993804932,89.75167569055175,1.097518852290625,0.2729472517967224,0.9864603360744431,0.0,0.0,1.1813857246776538,0.013770253397524357,1,0,901.3620175829856
130400,freeze,126200,0.05066424608230591,0.9861618876457214,0.06329668313264847,0.979192316532135,88.5973199368436,1.097518852290625,0.2729472517967224,2.8073467627363367,0.0,0.0,1.4785889415375915,0.01869531162083149,1,0,923.3166137499793
130500,freeze,126200,0.02303791604936123,0.9913837909698486,0.04322005435824394,0.9864637851715088,90.72219775997763,1.097518852290625,0.2729472517967224,3.057678953696365,0.0,0.0,1.390162447861661,0.015029657632112503,1,0,945.3873615829798
130600,freeze,126200,0.3812708556652069,0.9096605777740479,0.4842236340045929,0.8905918002128601,90.77124752963184,1.097518852290625,0.2729472517967224,0.600922431927005,0.0,0.0,1.6519896561907408,0.016452673822641373,1,1,967.3833974580048
130700,freeze,126200,0.018518874421715736,0.9968668222427368,0.04287635535001755,0.9851213693618774,89.61124862291315,1.097518852290625,0.2729472517967224,8.423383058913414,0.0,0.0,1.3131952179342756,0.019483601674437523,1,0,989.4044624579838
130800,freeze,126200,0.037384044378995895,0.9882506728172302,0.08795931190252304,0.967222273349762,89.77833995113639,1.097518852290625,0.2729472517967224,2.638335162560069,0.0,0.0,1.5294054604376004,0.0170587208122015,1,0,1011.3875783330004
130900,freeze,126200,0.1649901568889618,0.942558765411377,0.2508678138256073,0.9223626852035522,88.4932672139392,1.097518852290625,0.2729472517967224,1.9945479579854697,0.0,0.0,1.5422328023390524,0.016024278476834297,1,0,1033.4374219999881
131000,freeze,126200,0.022007811814546585,0.9953002333641052,0.06816252321004868,0.9841145277023315,94.06131424523905,1.097518852290625,0.2729472517967224,0.39346130337952157,0.0,0.0,1.6936123055643002,0.017667073756456375,1,0,1055.4249788750021
131100,freeze,126200,0.0931960791349411,0.9702349901199341,0.14288410544395447,0.9537979364395142,93.0197512927195,1.097518852290625,0.2729472517967224,3.5662642359263543,0.0,0.0,1.3758126238587085,0.015058699063956738,1,0,1077.2038706250023
131200,freeze,126200,0.05291535332798958,0.985117495059967,0.10960494726896286,0.9692359566688538,87.7434820259236,1.097518852290625,0.2729472517967224,1.9292677559907416,0.0,0.0,1.3113720956138575,0.014081643894314766,1,0,1099.130438291002
131300,freeze,126200,0.03470604121685028,0.9890339374542236,0.07468917220830917,0.9772905111312866,91.94592043185916,1.097518852290625,0.2729472517967224,2.4627002890396477,0.0,0.0,1.6031845799661053,0.016728220507502556,1,0,1121.2305070830043
131400,freeze,126200,0.007843251340091228,0.9979112148284912,0.035754360258579254,0.9878062605857849,93.13901778009813,1.097518852290625,0.2729472517967224,0.2981362822051039,0.0,0.0,1.7577927127165427,0.01698891445994377,1,0,1143.2439636659983
131500,freeze,126200,0.0975673571228981,0.9671018123626709,0.17601469159126282,0.9411567449569702,92.05302249016002,1.097518852290625,0.2729472517967224,3.619221241705713,0.0,0.0,1.5415789664220783,0.016197649762034416,1,0,1165.2210374579881
131600,freeze,126200,0.014974678866565228,0.9960835576057434,0.03680487349629402,0.9870231747627258,90.67794713087333,1.097518852290625,0.2729472517967224,0.32764019365770114,0.0,0.0,1.603290399794749,0.016487911343574524,1,0,1187.2691947910062
131700,freeze,126200,0.012373586185276508,0.9971279501914978,0.02102845162153244,0.9939590692520142,92.32652406169422,1.097518852290625,0.2729472517967224,0.9268244447583004,0.0,0.0,1.6824262960124983,0.017428843304514885,1,0,1209.2410810829897
131800,freeze,126200,0.009302616119384766,0.9960835576057434,0.02116185426712036,0.9936234354972839,93.22853884531642,1.097518852290625,0.2729472517967224,1.5014580091254104,0.0,0.0,1.498449558869886,0.02002463862299919,1,0,1231.2417517499998
131900,freeze,126200,0.016537006944417953,0.997650146484375,0.04732033237814903,0.9845620393753052,86.99441768025852,1.097518852290625,0.2729472517967224,0.3364415871588225,0.0,0.0,1.5909162679380993,0.017888156697154045,1,0,1253.3189037079865
132000,freeze,126200,0.009254887700080872,0.9968668222427368,0.021510962396860123,0.9927284717559814,90.51356858086444,1.097518852290625,0.2729472517967224,13.357009644705844,0.0,0.0,1.1571743395001532,0.01643262803554535,1,0,1275.3055199999944
132100,freeze,126200,0.0010942586231976748,0.9997389316558838,0.007388860918581486,0.9974269866943359,93.86595749600446,1.097518852290625,0.2729472517967224,8.253420414024145,0.0,0.0,1.1713719713389183,0.015867147594690323,1,0,1297.309669749986
132200,freeze,126200,0.0125119024887681,0.9963446259498596,0.03401119261980057,0.9892605543136597,90.87473402614309,1.097518852290625,0.2729472517967224,0.6319712682508078,0.0,0.0,1.5587747815968434,0.017385559156537056,1,0,1319.3163592909987
132300,freeze,126200,0.027235694229602814,0.990078330039978,0.050232935696840286,0.9818771481513977,90.30139076928437,1.097518852290625,0.2729472517967224,2.528974749120307,0.0,0.0,1.4872471929000821,0.015220736153423786,1,0,1341.3170823330001
132400,freeze,126200,0.01859297789633274,0.9932115077972412,0.030757546424865723,0.9892605543136597,89.92640414035168,1.097518852290625,0.2729472517967224,4.273832633016799,0.0,0.0,1.3652236698708782,0.018957287073135376,1,0,1363.2964364159852
132500,freeze,126200,0.04219552129507065,0.9853785634040833,0.05596873164176941,0.9813178181648254,91.58678401104667,1.097518852290625,0.2729472517967224,1.0650240345101767,0.0,0.0,1.6649435316244192,0.024440603330731392,1,0,1385.2895651249855
132600,freeze,126200,0.005966279190033674,0.997650146484375,0.021883809939026833,0.9929522275924683,92.09942932602704,1.097518852290625,0.2729472517967224,0.7246722248159568,0.0,0.0,1.5523219582930905,0.017158985137939453,1,0,1406.7606174579996
132700,freeze,126200,0.05348755419254303,0.9830287098884583,0.10214404761791229,0.9620763063430786,91.85340965072588,1.097518852290625,0.2729472517967224,3.9347056236507503,0.0,0.0,1.5087809664518694,0.016749992966651917,1,0,1428.8249837080075
132800,freeze,126200,0.03195834904909134,0.9872062802314758,0.06890309602022171,0.9772905111312866,93.40280080975037,1.097518852290625,0.2729472517967224,0.6060211543456543,0.0,0.0,1.3568653543002838,0.01619962975382805,1,0,1450.838998207997
132900,freeze,126200,0.0060643525794148445,0.9994778037071228,0.03188114985823631,0.9894843101501465,91.23813816217475,1.097518852290625,0.2729472517967224,0.23375810992064305,0.0,0.0,1.6523533786847358,0.01731894537806511,1,0,1472.8168444159965
133000,freeze,126200,0.05342773720622063,0.9817232489585876,0.08956727385520935,0.9746056795120239,89.5046462242195,1.097518852290625,0.2729472517967224,0.8017463944372634,0.0,0.0,1.683064195311404,0.017463836818933487,1,0,1494.8868832080043
133100,freeze,126200,0.057294994592666626,0.9804177284240723,0.09850568324327469,0.9685646891593933,86.29019307837282,1.097518852290625,0.2729472517967224,10.829059734728643,0.0,0.0,1.4152891152543927,0.01793096400797367,1,0,1516.9001156250015
133200,freeze,126200,0.008270051330327988,0.9994778037071228,0.05035346373915672,0.9852332472801208,91.07502250271139,1.097518852290625,0.2729472517967224,0.11534118663614416,0.0,0.0,1.7002295703497827,0.017096135765314102,1,0,1538.9063305000018
133300,freeze,126200,0.12879249453544617,0.9483028650283813,0.18249891698360443,0.9318715929985046,91.45615885097952,1.097518852290625,0.2729472517967224,0.8253528198244746,0.0,0.0,1.560961361412003,0.01874515414237976,1,0,1560.9066516659805
133400,freeze,126200,0.01806565746665001,0.9939947724342346,0.0482448935508728,0.9853451251983643,88.30328249314006,1.097518852290625,0.2729472517967224,4.215989549431267,0.0,0.0,1.4280288034040443,0.016506895422935486,1,0,1582.9238215829828
133500,freeze,126200,0.2148892879486084,0.9710182547569275,0.3017001152038574,0.9546929001808167,89.12932505799425,1.097518852290625,0.2729472517967224,0.751440298550967,0.0,0.0,1.5668752537906812,0.015726709738373756,1,0,1604.824797499983
133600,freeze,126200,0.012828715145587921,0.997650146484375,0.018861647695302963,0.9938471913337708,88.13809144460372,1.097518852290625,0.2729472517967224,9.887117268311323,0.0,0.0,1.232933418338355,0.016246944665908813,1,0,1626.8607329159859
133700,freeze,126200,0.09854613989591599,0.9618799090385437,0.13652682304382324,0.9546929001808167,90.68089272865181,1.097518852290625,0.2729472517967224,3.4405813935750356,0.0,0.0,1.5092646932589582,0.01656198874115944,1,0,1648.858898040984
133800,freeze,126200,0.00925435684621334,0.9986945390701294,0.033875055611133575,0.9899317622184753,90.54745119017528,1.097518852290625,0.2729472517967224,0.07544021906462549,0.0,0.0,1.7138068310440053,0.014888589270412922,1,0,1670.9077544159954
133900,freeze,126200,0.008695641532540321,0.9963446259498596,0.0242107342928648,0.9929522275924683,96.6202325791474,1.097518852290625,0.2729472517967224,0.38585927473673015,0.0,0.0,1.709727123432874,0.015641311183571815,1,0,1692.8838414579805
134000,freeze,126200,0.008262860588729382,0.9981723427772522,0.034390248358249664,0.9870231747627258,86.56144287234392,1.097518852290625,0.2729472517967224,0.4412759364443419,0.0,0.0,1.5554327512619834,0.014702864922583103,1,0,1714.912171999982
134100,freeze,126200,0.08617877215147018,0.9788511991500854,0.15438568592071533,0.9629712700843811,91.92274868495136,1.097518852290625,0.2729472517967224,1.079941648531056,0.0,0.0,1.6272629658044506,0.016980303451418877,1,0,1736.9344336659997
134200,freeze,126200,0.1175297200679779,0.9681462049484253,0.1879541128873825,0.9507774710655212,91.34144917855494,1.097518852290625,0.2729472517967224,0.6682793080877444,0.0,0.0,1.656135365217117,0.01583966426551342,1,0,1758.9459657910047
134300,freeze,126200,0.5264045596122742,0.8571801781654358,0.6054309606552124,0.8496476411819458,93.67565939742549,1.097518852290625,0.2729472517967224,0.3256006726062006,0.0,0.0,1.5292456643466714,0.015751441940665245,1,1,1780.5285463749897
134400,freeze,126200,0.0170763973146677,0.9955613613128662,0.036386627703905106,0.9878062605857849,90.69703651420546,1.097518852290625,0.2729472517967224,0.7709933119988089,0.0,0.0,1.5373977659158578,0.015722056850790977,1,0,1802.5759403329866
134500,freeze,126200,0.006140538956969976,0.9984334111213684,0.02304322086274624,0.9918335676193237,89.94751780393796,1.097518852290625,0.2729472517967224,0.16166245798440199,0.0,0.0,1.6867872697341253,0.01698964089155197,1,0,1824.5622069159872
134600,freeze,126200,0.00663388054817915,0.9994778037071228,0.017966745421290398,0.9955252408981323,89.49076172659034,1.097518852290625,0.2729472517967224,0.1650476556814771,0.0,0.0,1.6818994195661916,0.019431548193097115,1,0,1846.5548069579818
134700,freeze,126200,0.014891737140715122,0.9955613613128662,0.0432107150554657,0.9865756630897522,93.3981846933521,1.097518852290625,0.2729472517967224,0.7136197965043105,0.0,0.0,1.7136005917194086,0.01875079981982708,1,0,1868.561112083
134800,freeze,126200,0.007876820862293243,1.0,0.024975189939141273,0.9936234354972839,92.49099179448478,1.097518852290625,0.2729472517967224,0.0879635532994972,0.0,0.0,1.7164245968292238,0.019983364269137383,1,0,1890.5727973750036
134900,freeze,126200,0.02134016342461109,0.9932115077972412,0.03837668150663376,0.9862400889396667,93.306832878957,1.097518852290625,0.2729472517967224,5.72569788815814,0.0,0.0,1.3861487037899944,0.020807644352316856,1,0,1912.651828415983
135000,freeze,126200,0.10298860818147659,0.9681462049484253,0.1751699000597,0.950218141078949,96.86308674350356,1.097518852290625,0.2729472517967224,0.6681000392702845,0.0,0.0,1.6460379699954004,0.016437238082289696,1,0,1934.6441687500046
135100,freeze,126200,0.024458130821585655,0.9919059872627258,0.04691702499985695,0.985009491443634,91.9317582593551,1.097518852290625,0.2729472517967224,0.7429722125777168,0.0,0.0,1.6562328952377936,0.018663017079234123,1,0,1956.7287017079943
135200,freeze,126200,0.00482962979003787,0.9986945390701294,0.0224904827773571,0.9922810196876526,90.83684071456094,1.097518852290625,0.2729472517967224,0.07759786805669751,0.0,0.0,1.5643542071858345,0.01735297590494156,1,0,1978.718485874997
135300,freeze,126200,0.030756419524550438,0.9882506728172302,0.07360321283340454,0.973598837852478,94.1281146129377,1.097518852290625,0.2729472517967224,0.47150433045964,0.0,0.0,1.7171121550118857,0.016991132870316505,1,0,2000.6873186249868
135400,freeze,126200,0.11155922710895538,0.9608355164527893,0.15636782348155975,0.9479807615280151,95.67446034857765,1.097518852290625,0.2729472517967224,5.626502423615707,0.0,0.0,1.3902732101965842,0.017549438402056694,1,0,2022.7301576249884
135500,freeze,126200,0.03234590217471123,0.9892950654029846,0.08020547777414322,0.975388765335083,95.29122622186252,1.097518852290625,0.2729472517967224,0.5860623923690859,0.0,0.0,1.735485499044991,0.016723472625017166,1,0,2044.7209794159862
135600,freeze,126200,0.009341794066131115,0.997389018535614,0.01973794586956501,0.9937353134155273,91.52248742800666,1.097518852290625,0.2729472517967224,0.55625755666799,0.0,0.0,1.7072943738941908,0.016567545011639595,1,0,2066.6904957499937
135700,freeze,126200,0.013460628688335419,0.9963446259498596,0.03358320891857147,0.9900436401367188,90.08888999823677,1.097518852290625,0.2729472517967224,0.8192103126048761,0.0,0.0,1.6555076830920923,0.015859680250287056,1,0,2088.711719999992
135800,freeze,126200,0.01156831905245781,0.9989556074142456,0.03297515958547592,0.9894843101501465,89.73421071621085,1.097518852290625,0.2729472517967224,0.6284331522815046,0.0,0.0,1.6823357073277796,0.015492714010179043,1,0,2110.215685165982
135900,freeze,126200,0.02047962136566639,0.9955613613128662,0.05300774425268173,0.9831077456474304,89.13245935873432,1.097518852290625,0.2729472517967224,0.7153348574447419,0.0,0.0,1.5781315757453205,0.016735931858420372,1,0,2131.9896765830053
136000,freeze,126200,0.15466418862342834,0.9469974040985107,0.20847685635089874,0.9306409955024719,92.323425125132,1.097518852290625,0.2729472517967224,0.15873361180345585,0.0,0.0,1.6850464396677394,0.01796586439013481,1,0,2153.9367190409976
136100,freeze,126200,0.037593990564346313,0.9895561337471008,0.0578962042927742,0.9807584881782532,92.4789480433347,1.097518852290625,0.2729472517967224,3.9386456773873544,0.0,0.0,1.3878571497366359,0.017141610383987427,1,0,2175.9530512909987
136200,freeze,126200,0.023755718022584915,0.9934725761413574,0.03654501587152481,0.9869112968444824,91.11053045692702,1.097518852290625,0.2729472517967224,6.24431599223029,0.0,0.0,1.2662597092519312,0.020909251645207405,1,0,2197.960038374993
136300,freeze,126200,0.05492131784558296,0.9919059872627258,0.09453318268060684,0.9755006432533264,88.63865304452685,1.097518852290625,0.2729472517967224,0.9002221367871684,0.0,0.0,1.6319333977404613,0.016777420416474342,1,0,2219.931432374986
136400,freeze,126200,0.031590793281793594,0.9911227226257324,0.06176869943737984,0.9803109765052795,94.34743569651616,1.097518852290625,0.2729472517967224,1.8192213948099145,0.0,0.0,1.6362470332123737,0.017411749809980392,1,0,2241.9135990829964
136500,freeze,126200,0.02173556573688984,0.9963446259498596,0.04773343726992607,0.9870231747627258,91.45816287823939,1.097518852290625,0.2729472517967224,0.37388514162808334,0.0,0.0,1.5692358143387828,0.016667639836668968,1,0,2263.9960610409908
136600,freeze,126200,0.006891115102916956,1.0,0.0229738000780344,0.9949658513069153,92.43373590279691,1.097518852290625,0.2729472517967224,0.11678999730342327,0.0,0.0,1.7169101640250206,0.017946280539035797,1,0,2285.921740165999
136700,freeze,126200,0.02376185730099678,0.9916449189186096,0.07122451066970825,0.9752768874168396,95.53629705688621,1.097518852290625,0.2729472517967224,1.0976797381113912,0.0,0.0,1.6875257627858984,0.01839897595345974,1,0,2307.8686675409845
136800,freeze,126200,0.11170943826436996,0.9684073328971863,0.15425734221935272,0.9577133655548096,93.56219693718101,1.097518852290625,0.2729472517967224,1.1936917181042017,0.0,0.0,1.638925953079519,0.019196955487132072,1,0,2329.9965222909814
136900,freeze,126200,0.013981672003865242,0.997389018535614,0.038871582597494125,0.9910504817962646,93.83027760573795,1.097518852290625,0.2729472517967224,0.41087946552051313,0.0,0.0,1.7492695093330832,0.01600777357816696,1,0,2351.965265125007
137000,freeze,126200,0.00936279259622097,0.9986945390701294,0.04130750522017479,0.988029956817627,92.0923002884081,1.097518852290625,0.2729472517967224,0.2573505515572876,0.0,0.0,1.6862536179143517,0.015601343475282192,1,0,2373.945727707993
137100,freeze,126200,0.015343091450631618,0.9953002333641052,0.03546633571386337,0.9878062605857849,94.11209804943641,1.097518852290625,0.2729472517967224,0.5258068672199251,0.0,0.0,1.73256842994653,0.01554615143686533,1,0,2395.918197541003
137200,freeze,126200,0.04581703618168831,0.984856367111206,0.10903903096914291,0.9662154316902161,87.3794053133602,1.097518852290625,0.2729472517967224,1.3469262296707174,0.0,0.0,1.181549390293754,0.014611096121370792,1,0,2417.7335477499873
137300,freeze,126200,0.01725892536342144,0.997650146484375,0.04782431200146675,0.9853451251983643,84.76160425664602,1.097518852290625,0.2729472517967224,0.20359951027362255,0.0,0.0,1.5980651496972844,0.017048634588718414,1,0,2439.7892087500077
137400,freeze,126200,0.22334733605384827,0.9394255876541138,0.2910810112953186,0.9169929623603821,89.35262752561123,1.097518852290625,0.2729472517967224,3.8566709592059096,0.0,0.0,1.5323122519632333,0.016883278265595436,1,0,2461.7461951659934
137500,freeze,126200,0.013632602989673615,0.997389018535614,0.03606657311320305,0.9893724322319031,92.53296123203914,1.097518852290625,0.2729472517967224,1.886266704395292,0.0,0.0,1.5553425904350118,0.016296137124300003,1,0,2483.197849457996
137600,freeze,126200,0.030637692660093307,0.9895561337471008,0.08470547944307327,0.9700190424919128,91.22482188848761,1.097518852290625,0.2729472517967224,4.949920686883261,0.0,0.0,1.2235679884643138,0.019465455785393715,1,0,2505.1841158749885
137700,freeze,126200,0.0941879153251648,0.9731070399284363,0.14096179604530334,0.9587202072143555,86.26832864497038,1.097518852290625,0.2729472517967224,0.8167792202559139,0.0,0.0,1.5786456896402825,0.017945390194654465,1,0,2527.1737596659805
