step,regime,num_layers,modulus,train_fraction,d_model,num_heads,d_mlp,parameter_count,hidden_matrix_count,initialization_scheme,train_loss,train_accuracy,test_loss,test_accuracy,elapsed_seconds,hidden_parameter_norm,auxiliary_parameter_norm,unembedding_parameter_norm,hidden_gradient_norm,auxiliary_gradient_norm,unembedding_gradient_norm,muon_applied_update_norm,muon_max_abs_applied_update,train_collapse_detected,generalization_collapse_detected,auxiliary_frozen,scheduled_freeze_step
1600,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.1904592365026474,1.0,10.96000862121582,0.002684863982722163,53.36425737499667,28.08372794754874,15.803443297710054,10.639816284179688,3.612346380474045,0.43603388504957397,0.07325851917266846,nan,nan,0,0,0,
1700,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.18378283083438873,1.0,10.956021308898926,0.0027967335190624,56.649094332999084,28.049222071737777,15.304587583816776,10.556550025939941,3.680665283952062,0.4703619967833868,0.07155590504407883,nan,nan,0,0,0,
1800,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.18324147164821625,1.0,10.813318252563477,0.003244210733100772,59.94346087500162,28.044558133828883,14.936973302552376,10.45590591430664,2.750598929300957,0.35970029113023133,0.07112369686365128,nan,nan,0,0,0,
1900,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.2432330697774887,1.0,10.43820571899414,0.003356080036610365,63.223730625002645,28.085465995471427,14.663740986847042,10.412158012390137,3.982441370348398,0.7021217083746054,0.27253609895706177,nan,nan,0,0,0,
2000,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.7860574722290039,0.9180156588554382,8.761042594909668,0.003356080036610365,66.50409316598962,27.697875388144865,14.32831598563036,10.16933536529541,2.5931147356248703,0.8790700406130041,0.5575434565544128,nan,nan,0,0,0,
2100,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.17140613496303558,1.0,10.683112144470215,0.0035798188764601946,69.80387849999534,28.044170151593793,14.022299994257382,10.179038047790527,1.2845078808581498,0.2322953346228222,0.06845526397228241,nan,nan,0,0,0,
2200,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.16291968524456024,1.0,10.671255111694336,0.003915426786988974,73.08488387499528,28.04842423548067,13.796317341961233,10.087409019470215,1.0476061891278816,0.23530903100891387,0.06872887909412384,nan,nan,0,0,0,
2300,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.1583738774061203,1.0,10.710185050964355,0.0036916881799697876,76.37219933299639,28.028159488578016,13.53480352535662,9.9946870803833,3.099578816372026,0.35392254174589016,0.06972309201955795,nan,nan,0,0,0,
2400,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.9308990836143494,0.8075718283653259,10.641276359558105,0.0036916881799697876,79.66548129099829,28.044789797342162,13.324118737568716,9.920520782470703,55.44780060915781,7.190156099547234,0.5942495465278625,nan,nan,1,0,0,
2500,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.2541601061820984,0.9981723427772522,10.794328689575195,0.0038035574834793806,83.1195463329932,28.412695072957366,13.346102773753323,9.983553886413574,2.8370602331141677,0.4316580082564135,0.2418367713689804,nan,nan,0,0,0,
2600,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.14951758086681366,1.0,10.896069526672363,0.0038035574834793806,86.82859699999972,28.436233201126537,13.153804660795103,9.920635223388672,0.2886444574011749,0.19485083368822995,0.07090719789266586,nan,nan,0,0,0,
2700,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.1488139033317566,1.0,10.627260208129883,0.0038035574834793806,90.37582000000111,28.26714105861743,12.886464058880813,9.75970458984375,0.32038104820003516,0.20959229064314452,0.06660100072622299,nan,nan,0,0,0,
2800,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.18539303541183472,1.0,10.420859336853027,0.0035798188764601946,93.72645400000329,28.507164606910557,12.942984189873632,9.721529006958008,0.6553980983297163,0.25045459987343416,0.18252715468406677,nan,nan,0,0,0,
2900,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.15122583508491516,1.0,10.316080093383789,0.00402729632332921,97.08169633299985,28.173320853516486,12.654652236103363,9.420027732849121,2.289327323525877,0.2807638482712368,0.06851277500391006,nan,nan,0,0,0,
3000,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.14359761774539948,1.0,10.252728462219238,0.003915426786988974,100.47688104100234,28.151905309859362,12.592020155828928,9.310958862304688,2.459073110923885,0.3312452757108084,0.06736931204795837,nan,nan,0,0,0,
3100,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.1432344615459442,1.0,10.159382820129395,0.004474773537367582,103.81618437499856,28.170704715786666,12.487132777506632,9.24268627166748,5.727347022214247,0.4212166323385227,0.07476286590099335,nan,nan,0,0,0,
3200,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.13023541867733002,1.0,10.18275260925293,0.00514598935842514,107.1724677500024,28.166554049092746,12.382695731688827,9.172613143920898,2.203471091762079,0.3102242304010528,0.06320882588624954,nan,nan,0,0,0,
3300,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.6221101880073547,0.8840730786323547,9.206732749938965,0.005929074715822935,110.48175962499226,28.19643468156263,12.374755779395112,9.143162727355957,4.543162617522392,0.96065083471379,1.038495659828186,nan,nan,1,0,0,
3400,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.13864398002624512,1.0,9.530838966369629,0.0066002910025417805,113.77595720799582,28.274741871607205,12.32324983620472,8.978404998779297,0.6637521441711066,0.1955747499385548,0.06631461530923843,nan,nan,0,0,0,
3500,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.13237833976745605,1.0,9.228981018066406,0.007718984037637711,117.07417183299549,28.23749642421342,12.300968724989701,8.834573745727539,0.20084151641105966,0.17320763895838914,0.06795880943536758,nan,nan,0,0,0,
3600,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.25437530875205994,0.9913837909698486,8.954684257507324,0.010068240575492382,120.41673645799165,28.18963269867347,12.245724671798266,8.697132110595703,2.9486273651597523,0.6515465672106646,0.5286770462989807,nan,nan,0,0,0,
3700,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.11870593577623367,1.0,8.931854248046875,0.009844501502811909,123.72757149999961,28.1646826019642,12.122793036403783,8.623541831970215,1.4884165002292236,0.2580666263430952,0.06127416715025902,nan,nan,0,0,0,
3800,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.11330603808164597,1.0,8.641565322875977,0.011410672217607498,127.05388791600126,28.11972561244665,12.048715649949772,8.560290336608887,0.2133794047288825,0.15267713647843195,0.0611870102584362,nan,nan,0,0,0,
3900,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.10615666210651398,1.0,8.52139663696289,0.013200582005083561,130.38252012500016,28.082292409863847,11.949630052298254,8.47467041015625,0.5375423295841345,0.15635005578650882,0.0559002161026001,nan,nan,0,0,0,
4000,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.10955193638801575,1.0,8.097039222717285,0.018458440899848938,133.69733262500085,28.266637540560108,12.049478976374907,8.529447555541992,0.5226492453372934,0.18111345316620683,0.21232278645038605,nan,nan,0,0,0,
4100,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.10121766477823257,1.0,7.709367752075195,0.0204720888286829,137.005350833002,27.943667019265003,11.774361992738708,8.34097957611084,0.1539587895109889,0.1337661333106122,0.05359707772731781,nan,nan,0,0,0,
4200,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.09530068933963776,1.0,7.539734363555908,0.02360443025827408,140.29677862499375,27.897712968335473,11.689350271760457,8.246528625488281,0.7398394438960544,0.1731086744457802,0.051460590213537216,nan,nan,0,0,0,
4300,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.08613415062427521,1.0,7.2734575271606445,0.031099675223231316,143.6677879159979,28.04618194259318,11.750212663530556,8.274789810180664,0.4113533876062384,0.14768415755517206,0.15277765691280365,nan,nan,0,0,0,
4400,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.08777156472206116,1.0,6.7893147468566895,0.03535071015357971,147.00695983300102,27.719526236320792,11.492634996885997,8.09886646270752,0.16961340573701075,0.1272057268886683,0.047883931547403336,nan,nan,0,0,0,
4500,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.08266303688287735,1.0,6.582514762878418,0.04150352254509926,150.32279379099782,27.64155939928362,11.395002080520733,8.013253211975098,0.8103347471606677,0.12179111717473878,0.04645135626196861,nan,nan,0,0,0,
4600,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.07745013386011124,1.0,6.341362476348877,0.05000559240579605,153.65081887500128,27.54449938027303,11.309297308228016,7.946788787841797,1.1907040067132506,0.15913602575391844,0.046997133642435074,nan,nan,0,0,0,
4700,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.7773060202598572,0.8571801781654358,3.156337022781372,0.12540552020072937,156.963284707992,26.29647457737772,11.052925306733549,7.745543479919434,0.3241449972115771,0.24511045047438068,0.15844427049160004,nan,nan,1,0,0,
4800,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.2364378422498703,0.9981723427772522,3.0080952644348145,0.21568408608436584,160.27974087499024,26.27776528088224,10.875354424750373,7.551859378814697,0.2088351668802206,0.17057985523029626,0.08954010158777237,nan,nan,0,0,0,
4900,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.16077616810798645,1.0,2.000429630279541,0.38136255741119385,163.5634611659916,25.638756050893424,10.419356977833413,7.136819839477539,0.17895909569247628,0.12649385279375608,0.08027531206607819,nan,nan,0,0,0,
5000,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.09260199964046478,1.0,0.47913670539855957,0.8732520341873169,166.85197741599404,24.33378961200534,9.77253715840123,6.634435176849365,0.14190173063134706,0.09686215128828109,0.06743048876523972,nan,nan,0,0,0,
5100,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.0675894096493721,1.0,0.14873842895030975,0.9932878613471985,170.17386299998907,22.679746657434325,9.038908665707226,6.090766906738281,0.12534330363540067,0.08255463638440158,0.05784473940730095,nan,nan,0,0,0,
5200,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.056176427751779556,1.0,0.09399309009313583,0.9994406700134277,173.46220062499924,21.494966142258676,8.528736721777774,5.686358451843262,0.11598266802250187,0.07550503800087142,0.052451666444540024,nan,nan,0,0,0,
5300,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.04927733913064003,1.0,0.07435666024684906,1.0,176.78308687500248,20.735945933669157,8.217945075755654,5.423646450042725,0.1073921907403392,0.06949418868828816,0.04861712083220482,nan,nan,0,0,0,
5400,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.04425717517733574,1.0,0.06399650871753693,1.0,180.1107558329968,20.21406181616288,8.022315653303687,5.254745960235596,0.09983104047832861,0.06397048997574437,0.045437559485435486,nan,nan,0,0,0,
5500,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.04023454710841179,1.0,0.057134974747896194,1.0,183.52424466599768,19.824931286886546,7.891508938693165,5.144702434539795,0.0931760908357943,0.05936613894820401,0.042633891105651855,nan,nan,0,0,0,
5600,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.03684225305914879,1.0,0.05174539238214493,1.0,186.8761293330026,19.514737124787757,7.7959082944135965,5.070340156555176,0.08715581640233187,0.05511826216848972,0.04012756049633026,nan,nan,0,0,0,
5700,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.03394770622253418,1.0,0.04735745117068291,1.0,190.23563041599118,19.257801074633832,7.72224448904801,5.0191473960876465,0.08264020934937344,0.05188632053124944,0.037877459079027176,nan,nan,0,0,0,
5800,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.03147289156913757,1.0,0.04364342615008354,1.0,193.64163225000084,19.04551029042796,7.664082848032093,4.984194278717041,0.0790817319641928,0.04806691917484178,0.03585526719689369,nan,nan,0,0,0,
5900,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.02930436097085476,1.0,0.04056233540177345,1.0,196.96617191599216,18.873416875831047,7.617644189924483,4.960904598236084,0.07271865478613092,0.04528792568772085,0.03397578373551369,nan,nan,0,0,0,
6000,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.02737700194120407,1.0,0.03797191008925438,1.0,200.25952033299836,18.73614789248794,7.579073367831804,4.945195198059082,0.06924443390837765,0.04304207419190414,0.03224227577447891,nan,nan,0,0,0,
6100,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.025642257183790207,1.0,0.035668205469846725,1.0,203.59722983300162,18.629356549037166,7.5468493508379435,4.9345598220825195,0.08057987507537459,0.04227224093893482,0.03067975491285324,nan,nan,0,0,0,
6200,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.024057621136307716,1.0,0.033558521419763565,1.0,207.00199120800244,18.54789742888365,7.51843509813708,4.926921367645264,0.06879165159240969,0.03825426566298273,0.02917654626071453,nan,nan,0,0,0,
6300,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.022626226767897606,1.0,0.03168501332402229,1.0,210.38619712500076,18.487037498164117,7.49299262152111,4.92107629776001,0.058826253501312764,0.036504339211947394,0.027718286961317062,nan,nan,0,0,0,
6400,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.021321162581443787,1.0,0.029972434043884277,1.0,213.76093320800283,18.442692450141525,7.469883341824725,4.9160590171813965,0.0698180716148813,0.03473135776024159,0.026414135470986366,nan,nan,0,0,0,
6500,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.020122533664107323,1.0,0.02836158126592636,1.0,217.04126704100054,18.4113835364426,7.448261142575768,4.911619663238525,0.09533351723862749,0.034404232958849174,0.025481583550572395,nan,nan,0,0,0,
6600,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.018992165103554726,1.0,0.026922808960080147,1.0,220.34954508299415,18.38986564382702,7.427831380400205,4.9077630043029785,0.056951579567560445,0.03226350243027695,0.023964853957295418,nan,nan,0,0,0,
6700,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.017954641953110695,1.0,0.02558918111026287,1.0,223.65889445799985,18.376866016430032,7.408819718772494,4.90445613861084,0.06770225805039884,0.030007356979036788,0.022909939289093018,nan,nan,0,0,0,
6800,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.016998905688524246,1.0,0.024413447827100754,1.0,227.01762454099662,18.368485713154556,7.390398660406647,4.901491641998291,0.051754273563642345,0.02869272499601132,0.02182094193994999,nan,nan,0,0,0,
6900,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.016111863777041435,1.0,0.023326456546783447,1.0,230.4558782910026,18.363007761252558,7.372303298440302,4.8986735343933105,0.05163824563016286,0.02749943836685546,0.020794739946722984,nan,nan,0,0,0,
7000,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.015269750729203224,1.0,0.022311830893158913,1.0,233.8777569160011,18.357632901165026,7.353671717290051,4.895694255828857,0.042284519163399155,0.026472334057959502,0.01981951855123043,nan,nan,0,0,0,
7100,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.13934625685214996,0.9986945390701294,0.2060113400220871,0.9872468709945679,237.31586766599503,18.595831631507654,7.769603567937286,5.099356174468994,0.3025639807201356,0.2998679871595305,0.23810645937919617,nan,nan,0,0,0,
7200,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.07102243602275848,1.0,0.09856238961219788,1.0,240.67623262500274,18.135895231833327,7.360057282754688,5.113823413848877,0.14297331472697478,0.11979622648426826,0.062073733657598495,nan,nan,0,0,0,
7300,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.053448889404535294,1.0,0.07436567544937134,1.0,244.0641832909896,18.325409801798695,7.211083739489245,5.051072120666504,0.11553485550511718,0.08362178004825695,0.0509989857673645,nan,nan,0,0,0,
7400,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.041047353297472,1.0,0.05748160555958748,1.0,247.34687233300065,18.61644263886515,7.106138662254062,4.92604923248291,0.09430746868303622,0.06873198619224946,0.04311558976769447,nan,nan,0,0,0,
7500,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.03319020941853523,1.0,0.046519964933395386,1.0,250.66654558299342,18.866443449965097,7.009635057038592,4.780860424041748,0.07975044663800371,0.05893807390219276,0.03795187920331955,nan,nan,0,0,0,
7600,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.028024107217788696,1.0,0.039216551929712296,1.0,254.0072650410002,19.05470874133024,6.928387180360492,4.648192882537842,0.06948169197218562,0.051954190951151544,0.034340254962444305,nan,nan,0,0,0,
7700,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.024394290521740913,1.0,0.03410486504435539,1.0,257.281071874997,19.183196733843502,6.8645696734496084,4.541317939758301,0.062111784308192086,0.046577371006461955,0.031577788293361664,nan,nan,0,0,0,
7800,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.021693846210837364,1.0,0.03032839484512806,1.0,260.58627233299194,19.26175418780997,6.815904867389949,4.46169900894165,0.05600796071219669,0.04228420523992171,0.029297204688191414,nan,nan,0,0,0,
7900,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.01958775892853737,1.0,0.027399607002735138,1.0,264.00073316600174,19.302316899709556,6.778438728577528,4.405875205993652,0.054185832330195124,0.03896148412957035,0.027332311496138573,nan,nan,0,0,0,
8000,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.01788030005991459,1.0,0.025039514526724815,1.0,267.30051329098933,19.316256044302676,6.748672235809263,4.3689093589782715,0.04949018958993553,0.036472501945047704,0.025598429143428802,nan,nan,0,0,0,
8100,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.01645505242049694,1.0,0.02312077209353447,1.0,270.61126424999384,19.313231939390228,6.724565306555599,4.346261024475098,0.04444510565877135,0.03405039053062927,0.024021513760089874,nan,nan,0,0,0,
8200,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.015241877175867558,1.0,0.02147795632481575,1.0,273.9349627079937,19.30042132198005,6.7047277206432785,4.3341898918151855,0.04252686072481341,0.03195574137048729,0.022586582228541374,nan,nan,0,0,0,
8300,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.01418384537100792,1.0,0.020045572891831398,1.0,277.32738304098893,19.28256618262196,6.688100695447048,4.3297624588012695,0.040423138911523424,0.030128487441926657,0.021290047094225883,nan,nan,0,0,0,
8400,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.013255668804049492,1.0,0.018827613443136215,1.0,280.6464579159947,19.262586689580424,6.673727458804964,4.330814838409424,0.04180220538370397,0.02845815929375382,0.02008117362856865,nan,nan,0,0,0,
8500,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.01242111250758171,1.0,0.01773613691329956,1.0,284.02049816599174,19.242494155131862,6.661187645961406,4.335813999176025,0.04245822967412471,0.0270900542452185,0.018991859629750252,nan,nan,0,0,0,
8600,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.011664272285997868,1.0,0.016747236251831055,1.0,287.35324799999944,19.22315633723577,6.650140127890719,4.343568801879883,0.039249779289047854,0.025721484696542975,0.01795840449631214,nan,nan,0,0,0,
8700,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.010973945260047913,1.0,0.015843641012907028,1.0,290.63986258298974,19.205339913107586,6.640453243997592,4.353190898895264,0.033031635811013246,0.024379948390289737,0.016974931582808495,nan,nan,0,0,0,
8800,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.010347594507038593,1.0,0.01501363143324852,1.0,293.95348441599344,19.189232193847403,6.632115429349305,4.364113807678223,0.029657568788530833,0.02315776293850653,0.01608777418732643,nan,nan,0,0,0,
8900,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.009770136326551437,1.0,0.014268183149397373,1.0,297.30533950000245,19.175008363182243,6.6247201734850165,4.375833034515381,0.03516719329612827,0.022376417293931597,0.015296068973839283,nan,nan,0,0,0,
9000,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.009228639304637909,1.0,0.013572579249739647,1.0,300.6067640409892,19.16233267408441,6.618049160841363,4.387962818145752,0.027886290917024086,0.021154329872964922,0.014501435682177544,nan,nan,0,0,0,
9100,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.00873272493481636,1.0,0.012935342267155647,1.0,303.9681952079991,19.15152940854088,6.611843216171569,4.400330543518066,0.030354723000310703,0.02030234395453136,0.013784259557723999,nan,nan,0,0,0,
9200,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.00826322939246893,1.0,0.012340019457042217,1.0,307.3009382500022,19.142301321326226,6.605914385440747,4.412671089172363,0.028075445447881906,0.01941766791986737,0.013095056638121605,nan,nan,0,0,0,
9300,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.007825597189366817,1.0,0.0117892911657691,1.0,310.5870474159892,19.134375376432192,6.599937513497804,4.424918174743652,0.023198078298145297,0.018423842985982427,0.012426451779901981,nan,nan,0,0,0,
9400,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.007416001986712217,1.0,0.011260941624641418,1.0,313.9017199999944,19.127726851315927,6.593590628346861,4.437183856964111,0.023801023683780353,0.017930735954904943,0.011858454905450344,nan,nan,0,0,0,
9500,adamw,2,113,0.3,128,4,512,422656,8,nested_depth_one_shared_v2,0.00702931173145771,1.0,0.010762889869511127,1.0,317.23918070799846,19.122031639767716,6.586652261254718,4.449278831481934,0.022144955141058232,0.01681866924020458,0.011256253346800804,nan,nan,0,0,0,
