step,regime,num_layers,modulus,train_fraction,d_model,num_heads,d_mlp,parameter_count,hidden_matrix_count,initialization_scheme,train_loss,train_accuracy,test_loss,test_accuracy,elapsed_seconds,hidden_parameter_norm,auxiliary_parameter_norm,unembedding_parameter_norm,hidden_gradient_norm,auxiliary_gradient_norm,unembedding_gradient_norm,muon_applied_update_norm,muon_max_abs_applied_update,train_collapse_detected,generalization_collapse_detected,auxiliary_frozen,scheduled_freeze_step,hidden_applied_update_norm,hidden_gradient_component_norm,hidden_decay_component_norm,hidden_applied_update_rms,hidden_parameter_norm,auxiliary_applied_update_norm,auxiliary_gradient_component_norm,auxiliary_decay_component_norm,auxiliary_applied_update_rms,auxiliary_parameter_norm,readout_applied_update_norm,readout_gradient_component_norm,readout_decay_component_norm,readout_applied_update_rms,readout_parameter_norm
1000,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.7121999263763428,0.8221932053565979,1.045691728591919,0.656673014163971,174.8449674170697,29.702082070817905,14.872385595275171,9.27890396118164,0.3964159929548519,0.3632706567268339,0.8617185950279236,nan,nan,1,0,0,,0.45924859854096106,0.49067752820218435,0.2979758742054657,0.0010357316484085244,29.702082070817905,0.23882294333624474,0.27549065715642035,0.14881516788414217,0.0019515430262262432,14.872385595275171,0.2007842815307982,0.2187068288841093,0.09282648346981533,0.001669496467019444,9.278902628391036
1100,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,2.5973856449127197,0.2926892936229706,2.801460027694702,0.24633628129959106,191.70328200003132,23.749087614048026,12.839077295790498,7.199931621551514,1.2316662351483247,0.8239999847315351,2.8121917247772217,nan,nan,1,0,0,,1.5822756570860885,1.4949513966367851,0.2437889515968443,0.003568465924026739,23.749087614048026,0.8130917675503903,0.741730206084014,0.13305889937892024,0.006644183956860719,12.839077295790498,0.5744145093694412,0.5918130989901592,0.07069638301341409,0.004776185599219287,7.199931349635887
1200,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.8898051381111145,0.7650130391120911,1.1591075658798218,0.6468285322189331,208.6215099170804,25.47545477165733,12.421748633195856,7.718841075897217,0.396011891262381,0.34898099510184605,0.6982153654098511,nan,nan,1,0,0,,0.5077873843711456,0.6802531543258504,0.2519121450131306,0.001145199933819441,25.47545477165733,0.2834418650960697,0.37268624884572205,0.12241836071458519,0.002316146796624989,12.421748633195856,0.1806525033710294,0.21444104962135369,0.07668175052686109,0.0015021032216104512,7.718840493109975
1300,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.07594091445207596,1.0,0.1701500564813614,0.9738225936889648,225.47624633298256,28.075413438066526,14.842901717825637,5.81099796295166,0.05273222744394597,0.032699637227725634,0.04889116436243057,nan,nan,0,0,0,,0.11165758398578693,0.3248236589601146,0.28049596640295354,0.00025181850066897395,28.075413438066526,0.028655375840598737,0.15190199932209947,0.14842118664654144,0.00023415756503292982,14.842901717825637,0.019472975827544807,0.047164167467593006,0.05824261167168195,0.00016191538550020605,5.810998481265528
1400,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.06142299994826317,1.0,0.18131065368652344,0.9593914151191711,242.03676575003192,28.21849609159539,14.369397273687007,6.306122303009033,0.04604801727950013,0.03838768480837279,0.07354950904846191,nan,nan,0,0,0,,0.1160384741834183,0.26147352361444476,0.28262473051159465,0.0002616986105708984,28.21849609159539,0.055278850586909414,0.1316455815424364,0.14391672728183091,0.0004517114388327421,14.369397273687007,0.03825635109005567,0.04223297445331716,0.06335223854802455,0.00031809682759507545,6.306122564555585
1500,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.05422237142920494,1.0,0.165754035115242,0.9626356363296509,258.4575352080865,30.0112995755132,14.231771634465261,5.03311014175415,0.0394163638692313,0.02812417774514587,0.042800720781087875,nan,nan,0,0,0,,0.07420596050011077,0.32306963632232505,0.2999639455022525,0.00016735480964927225,30.0112995755132,0.024222852870577235,0.14246186743012593,0.14233687221557567,0.0001979371786249364,14.231771634465261,0.011130670651801266,0.046893878334600826,0.050376916517826734,9.255014977797876e-05,5.033109585345399
1600,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.04410204663872719,1.0,0.1555599868297577,0.9639780521392822,274.69898233306594,31.071421370145906,13.971597313962338,4.811612129211426,0.03410155736491246,0.025830005536151328,0.03934057056903839,nan,nan,0,0,0,,0.06648261445147591,0.32539623005690355,0.3106335216373994,0.00014993654433589736,31.071421370145906,0.020054595436105098,0.13842389113291295,0.1397433544553507,0.00016387623952869983,13.971597313962338,0.007826445848068178,0.04773858709238169,0.048126282229384906,6.507592921642423e-05,4.8116119654075264
1700,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.03741014003753662,1.0,0.1485346257686615,0.965991735458374,290.785476500052,31.77766291774661,13.724705542114144,4.741175174713135,0.03041384100779075,0.023785724882851987,0.0356624573469162,nan,nan,0,0,0,,0.06522957046142265,0.330329018548726,0.3177142749872684,0.00014711058619150792,31.77766291774661,0.017107507628946302,0.13603108253605145,0.13726994370050932,0.00013979409491816447,13.724705542114144,0.006432902998453978,0.047347815571576315,0.04741676680279352,5.3488792781572134e-05,4.741175749219195
1800,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.032657425850629807,1.0,0.1402791291475296,0.9677816033363342,307.0815189580899,32.3774151619323,13.515708618200089,4.699117183685303,0.02736140766522744,0.021728335626013114,0.03245064616203308,nan,nan,0,0,0,,0.06445589267589724,0.33516804560061775,0.3237211907289373,0.00014536573041908947,32.3774151619323,0.015810993624354144,0.13423213228230288,0.1351756439431105,0.00012919962342928347,13.515708618200089,0.005792556648816794,0.04701168247368367,0.04699453225500544,4.816439208527512e-05,4.699116940856121
1900,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.02907855622470379,1.0,0.1325107365846634,0.9694596529006958,323.33823637501337,32.78621070255339,13.352419083721673,4.672834873199463,0.02515745937537644,0.02087076133317837,0.029909061267971992,nan,nan,0,0,0,,0.056892173083109454,0.3354428636532175,0.3278340082523122,0.0001283074665793595,32.78621070255339,0.014581674275329332,0.13287413227615769,0.13353870236175322,0.00011915423344672787,13.352419083721673,0.005438547724981606,0.04685543310547477,0.04673022325541101,4.522085166901228e-05,4.6728343900968
2000,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.02621668577194214,1.0,0.1285322904586792,0.9703546166419983,339.97506537509616,32.984553032999685,13.226429525475114,4.659094333648682,0.023857771088114932,0.021048645786466442,0.027716975659132004,nan,nan,0,0,0,,0.052417676826046145,0.3349156065431456,0.32983557368398525,0.00011821624931958027,32.984553032999685,0.013524235467596306,0.1318338549313954,0.13227554995649624,0.00011051336627515577,13.226429525475114,0.005186223327351669,0.04680860079314394,0.046591619731225845,4.312280551134344e-05,4.659093699998648
2100,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.023855555802583694,1.0,0.12331835180521011,0.9709139466285706,356.15548662503716,33.05334077851477,13.137214559651504,4.656904697418213,0.021243023254610336,0.018947020340828118,0.025516293942928314,nan,nan,0,0,0,,0.04409195363946958,0.3333958532013458,0.33053377752861735,9.94394582142354e-05,33.05334077851477,0.012080795412904747,0.1310301940987676,0.13138114951188115,9.871828774058254e-05,13.137214559651504,0.004839078712023475,0.046846479299819055,0.04656875293797464,4.023634097130749e-05,4.656904941873401
2200,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.02197541482746601,1.0,0.12041694670915604,0.9720326662063599,372.182702750084,33.03650475208506,13.072684775559695,4.665423393249512,0.019914711210748736,0.017487959524659615,0.023847214877605438,nan,nan,0,0,0,,0.03971451831488319,0.3321937142721324,0.3303703961882234,8.95671399993521e-05,33.03650475208506,0.01071292207254717,0.13059539327591577,0.1307325643472103,8.75407030376873e-05,13.072684775559695,0.004341622805086598,0.04697512498206244,0.04665299463102699,3.610005663272654e-05,4.665422704017346
2300,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.02040766179561615,1.0,0.11747763305902481,0.9723682999610901,388.0739524170058,32.970051743550634,13.030251851258564,4.681300163269043,0.01902622838555071,0.016649439535932807,0.022373372688889503,nan,nan,0,0,0,,0.03601108630047494,0.33105404425951057,0.3297064836367151,8.121488425542989e-05,32.970051743550634,0.009147274117983299,0.13036441547207736,0.13030510382294147,7.474700196118441e-05,13.030251851258564,0.004017564598016988,0.04716310579906755,0.04681117497505522,3.34055527219292e-05,4.68130006818134
2400,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.019075363874435425,1.0,0.11519446969032288,0.9731513857841492,404.23371175001375,32.892217882146795,13.004998349268645,4.702939987182617,0.01809229482989775,0.015572360092763948,0.02105414681136608,nan,nan,0,0,0,,0.034868031092662836,0.32993729144589956,0.328930390498804,7.863698100570755e-05,32.892217882146795,0.009174844786102582,0.13018443127475507,0.13005186108119457,7.497229583096488e-05,13.004998349268645,0.0036975337204739767,0.04742082259057291,0.047026874719157244,3.074453555802718e-05,4.702939155638615
2500,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.017910663038492203,1.0,0.11337784677743912,0.9723682999610901,420.66985137504525,32.82130424445415,12.989786107543292,4.729724407196045,0.01676626956956592,0.015048726114109833,0.020027289167046547,nan,nan,0,0,0,,0.03238215861379553,0.32916890016223416,0.3282193476405117,7.303065622115628e-05,32.82130424445415,0.008454460593200418,0.1300171587734679,0.12989940679744977,6.908567234235603e-05,12.989786107543292,0.003449321888563729,0.04770632547381055,0.047294346007432354,2.8680684875656807e-05,4.729723838764158
2600,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.01686001569032669,1.0,0.11129436641931534,0.9727038741111755,436.9214498330839,32.7419490750252,12.97938591030458,4.758597373962402,0.015936611077377795,0.014210247426819889,0.018783418461680412,nan,nan,0,0,0,,0.031212366439020294,0.327709544115128,0.3274314365227502,7.039245377192815e-05,32.7419490750252,0.008115153304219934,0.12998257174084815,0.1297944884623764,6.631302091989489e-05,12.97938591030458,0.0031504470771911135,0.047990080214818556,0.04758291691120079,2.6195577785283562e-05,4.758597334629733
2700,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.01588614471256733,1.0,0.1087365448474884,0.972815752029419,452.90625316707883,32.65018996441948,12.972827518269897,4.787384033203125,0.01625059080787177,0.015858834327269748,0.01800663210451603,nan,nan,0,0,0,,0.03271922626613231,0.3274011263261219,0.32650919816110485,7.379083629854595e-05,32.65018996441948,0.008924971089000673,0.12996898008339072,0.12972891163794237,7.293045150811839e-05,12.972827518269897,0.0030128578532927263,0.048274444274637784,0.04787072728262422,2.5051540406226724e-05,4.78738427491335
2800,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.014976182021200657,1.0,0.10667920112609863,0.9729276299476624,468.8915502920281,32.55319509794775,12.968057027371737,4.814278602600098,0.014572638838545026,0.012631223275547068,0.016949476674199104,nan,nan,0,0,0,,0.0297426180911684,0.32569863598813337,0.32554385399415764,6.707776781773559e-05,32.55319509794775,0.00840599766841793,0.12983601370109385,0.12968172360918662,6.868965727961294e-05,12.968057027371737,0.0028920431261748292,0.04849122714031619,0.04814010685907766,2.404698089315394e-05,4.814277077476977
2900,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.014180883765220642,1.0,0.10432185977697372,0.9730395078659058,485.1867969580926,32.45155220206083,12.962735910334011,4.839463710784912,0.015930571970953062,0.01600442360700204,0.01629709266126156,nan,nan,0,0,0,,0.03755489027270411,0.3264634131037361,0.32451751768596515,8.469658597004912e-05,32.45155220206083,0.010391786852282885,0.13001690556785497,0.12962758375005334,8.49165447770631e-05,12.962735910334011,0.0028659355933924875,0.0487307625915123,0.048392074368329735,2.3829899987166645e-05,4.839463287154049
3000,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.013319333083927631,1.0,0.10153315216302872,0.9733750820159912,501.3314766250551,32.39176763004465,12.956348654764904,4.862615585327148,0.013604998212525024,0.012420734218766251,0.015189473517239094,nan,nan,0,0,0,,0.029830855064922713,0.32478053284029906,0.323922685135453,6.72767664136322e-05,32.39176763004465,0.00832513021673919,0.1298077578574947,0.12956369149991728,6.80288484428751e-05,12.956348654764904,0.0027611138285888385,0.048915930957989476,0.048624011826757955,2.2958319977654835e-05,4.862616362372721
3100,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.012571250088512897,1.0,0.10051597654819489,0.9729276299476624,517.4469430830795,32.35068380462765,12.946879334973028,4.884634494781494,0.01230808622386034,0.011480070914697124,0.01461819838732481,nan,nan,0,0,0,,0.02829935809949678,0.3241872186350483,0.3235123359344676,6.382282037749251e-05,32.35068380462765,0.00792246938306577,0.12953555035699285,0.12947054281417603,6.473850317322717e-05,12.946879334973028,0.002837737203622191,0.04913723050507814,0.04884421928279221,2.3595433863931168e-05,4.8846342050761615
3200,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.011866775341331959,1.0,0.09860823303461075,0.9734869599342346,533.4545437500346,32.34125332870017,12.937794624105315,4.90424919128418,0.012024406756294974,0.011037197805286357,0.013752585276961327,nan,nan,0,0,0,,0.029825010249591444,0.32512142055084564,0.32340897844483785,6.726358475072253e-05,32.34125332870017,0.008315608770687698,0.12953462733095378,0.12937903501864612,6.795104389285237e-05,12.937794624105315,0.002800823042299559,0.04929174296012861,0.04904078032267979,2.328849717824411e-05,4.904250453346633
3300,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.011212161742150784,1.0,0.09756944328546524,0.9733750820159912,549.5545466250041,32.34679892052679,12.929572713618276,4.9223856925964355,0.011217094421927145,0.009831767186786923,0.013017519377171993,nan,nan,0,0,0,,0.027847313301334706,0.32442848586886486,0.32347025966265447,6.28033352763025e-05,32.34679892052679,0.008076912749066453,0.1293762259310793,0.12929743651655926,6.600053800813491e-05,12.929572713618276,0.0029124255999759103,0.049513102925539905,0.04922178496449564,2.4216458641813272e-05,4.9223853704751965
3400,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.010627001523971558,1.0,0.09665252268314362,0.9739344716072083,565.6780260420637,32.34957984903473,12.929275950370307,4.942340850830078,0.011093206302490244,0.010307991030067624,0.012746747583150864,nan,nan,0,0,0,,0.02849475960631807,0.32492506715751795,0.3234938791770286,6.426350441094302e-05,32.34957984903473,0.008664166702225256,0.12961004992721917,0.12929245363281242,7.079928699305677e-05,12.929275950370307,0.002903721506755528,0.04969412597860177,0.04942152658694042,2.4144085183247457e-05,4.942341556411863
3500,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.010048270225524902,1.0,0.09507202357053757,0.9731513857841492,581.8213298330083,32.37093240200569,12.937180474928713,4.961349964141846,0.010216800036570082,0.009750020215037519,0.011898016557097435,nan,nan,0,0,0,,0.026190817416906056,0.3248094047969955,0.3237087885027117,5.906748236698067e-05,32.37093240200569,0.009346763730091323,0.12991286647524986,0.12936970442605722,7.637713244980278e-05,12.937180474928713,0.00290711729555201,0.049887521693951865,0.049611567606035474,2.417232074708367e-05,4.961349155175422
3600,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.009518948383629322,1.0,0.09506691247224808,0.9731513857841492,597.8486622080673,32.39137960657344,12.94886034271796,4.981177806854248,0.00993356062823099,0.009185208902218349,0.011189950630068779,nan,nan,0,0,0,,0.026126075946436747,0.3252529845113158,0.32391077725175565,5.892147258024947e-05,32.39137960657344,0.009042923487112355,0.13006371560582206,0.12948593887842477,7.389430019344937e-05,12.94886034271796,0.002782841330342399,0.050093181580457904,0.04980971312592969,2.3138981467379886e-05,4.981178622817048
3700,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.009002866223454475,1.0,0.0930444598197937,0.9733750820159912,614.1637495830655,32.43105565479714,12.965123170936854,4.9995293617248535,0.009654434361214805,0.009707866934771228,0.010773437097668648,nan,nan,0,0,0,,0.025736864152476297,0.32594934686743293,0.3243041734444738,5.804369315050399e-05,32.43105565479714,0.008377963236347988,0.13006571427732916,0.12964974520383346,6.846057376009832e-05,12.965123170936854,0.002836852843025689,0.05026286115123977,0.04999339411173066,2.3588080514952976e-05,4.999529917708945
3800,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.008549056015908718,1.0,0.09325994551181793,0.9739344716072083,630.7528840419836,32.48124372179954,12.983145991082937,5.017775058746338,0.009246850698242916,0.009660884744498964,0.011331004090607166,nan,nan,0,0,0,,0.027016301096501435,0.3263699626839108,0.3248079023010994,6.0929174650676116e-05,32.48124372179954,0.010702688705079046,0.1305703526183467,0.12982838646758613,8.745708101779992e-05,12.983145991082937,0.0033086731063485175,0.05049558040138243,0.0501756319210239,2.7511207647615602e-05,5.017776157066576
3900,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.008096093311905861,1.0,0.09212100505828857,0.973598837852478,647.1273820420029,32.53545404804127,13.00449665084386,5.0358076095581055,0.008830647183336685,0.008401100885291387,0.009959429502487183,nan,nan,0,0,0,,0.026077362970424674,0.3272771187592312,0.3253455135764736,5.88116114481651e-05,32.53545404804127,0.008763836099844543,0.13062155961961863,0.13004208240223988,7.1613736036917e-05,13.00449665084386,0.0029231549919390143,0.050613912310647595,0.05035633043807729,2.43056722089267e-05,5.03580728618886
4000,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.0076773278415203094,1.0,0.09136085957288742,0.9733750820159912,663.3555189170875,32.592679125594124,13.030355882060247,5.053068161010742,0.008569168917399816,0.008205241171983887,0.009800142608582973,nan,nan,0,0,0,,0.024270264326046957,0.3277010724944047,0.32591785679177354,5.4736107976353836e-05,32.592679125594124,0.008393887662767375,0.13082377826052255,0.13030099714920582,6.859070030025093e-05,13.030355882060247,0.0029579952020184954,0.05079124942408106,0.05052891437161229,2.4595364246542637e-05,5.053068734438501
4100,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.007288401946425438,1.0,0.09058354794979095,0.9743819236755371,680.0370593750849,32.64427338433973,13.057875604138676,5.070113658905029,0.007885727956979015,0.007011784253785506,0.009056806564331055,nan,nan,0,0,0,,0.02309745083689055,0.3277596436715601,0.32643757615096236,5.209109163387854e-05,32.64427338433973,0.008265852848480838,0.13109715786280585,0.13057612544984895,6.754446309437547e-05,13.057875604138676,0.0029071362705010147,0.05095564013290523,0.05069940368867498,2.4172478521437737e-05,5.070114734784684
4200,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.006917127873748541,1.0,0.08935046195983887,0.9743819236755371,696.4255087920465,32.70417679663892,13.08620678206674,5.086755752563477,0.007443504385803902,0.0076673741686273745,0.00853769015520811,nan,nan,0,0,0,,0.022753145308513224,0.32844551079966966,0.32703547323204907,5.1314588159299927e-05,32.70417679663892,0.008310036259449212,0.13130979603136858,0.13086017609338196,6.790550808588963e-05,13.08620678206674,0.0028777503203471794,0.05110755982003727,0.0508659546278214,2.3928137980495978e-05,5.0867570486320695
4300,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.006564955227077007,1.0,0.08815687894821167,0.9747175574302673,713.0376757920021,32.770147032792494,13.114021154412404,5.103654861450195,0.007095757950340404,0.006774495160799738,0.008264780044555664,nan,nan,0,0,0,,0.023018164767266418,0.3295709313752024,0.3276906169651186,5.1912279783720416e-05,32.770147032792494,0.007894213135536862,0.1316863052733215,0.1311370599523717,6.45076070874406e-05,13.114021154412404,0.0029514895454134105,0.05127300035175466,0.051035012360150483,2.4541270516520423e-05,5.1036552838226665
4400,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,0.006228105630725622,1.0,0.08694242686033249,0.9746056795120239,729.4310125000775,32.836370379947226,13.141739429554693,5.120469093322754,0.0067021308594276355,0.00610789418894201,0.00786515511572361,nan,nan,0,0,0,,0.0224804821987277,0.3295545831800296,0.3283593481826552,5.069965800370324e-05,32.836370379947226,0.008019399720304689,0.1318998378846161,0.13141495897406227,6.553056996976623e-05,13.141739429554693,0.0029350477407214964,0.05146134969648199,0.05120293313087246,2.4404558944104016e-05,5.120469098741353
4500,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,153.8822021484375,0.009138381108641624,154.8641357421875,0.008613938465714455,745.688035542029,94.97163428015585,26.096033471368006,62.12905502319336,363.384086350731,116.51041283451008,60.83016586303711,nan,nan,1,1,0,,2.9415557604497673,3.0834289136993216,0.949507060316603,0.006634015664577999,94.97163428015585,1.2660979132824328,1.250946985587005,0.2627003353940085,0.010345926227477932,26.096033471368006,1.1368435197875706,1.141008174432885,0.6242392204413293,0.009452713257079201,62.12905634798193
4600,adamw,1,113,0.3,128,4,512,226048,4,nested_depth_one_shared_v2,4.724431037902832,0.008616187609732151,4.746042728424072,0.007159637752920389,762.1352472919971,41.214209279133996,9.752581558636699,23.72951889038086,0.14549190334931864,0.1986904670668029,0.03053303062915802,nan,nan,1,1,0,,0.4155392886727207,0.0169408892985297,0.41629401084090384,0.0009371551569299255,41.214209279133996,0.09870936887252332,0.004410128485388913,0.09851191413632827,0.0008066041635503599,9.752581558636699,0.23972365610678126,0.004188383939458676,0.23969208399287864,0.001993272550420568,23.729521704686473
