step,local_step,branch,frozen_group,train_loss,train_accuracy,test_loss,test_accuracy,hidden_gradient_norm,auxiliary_gradient_norm,token_embedding_gradient_norm,position_embedding_gradient_norm,unembedding_gradient_norm,other_auxiliary_gradient_norm,hidden_delta_norm,token_embedding_delta_norm,position_embedding_delta_norm,unembedding_delta_norm,other_auxiliary_delta_norm,muon_applied_update_norm,muon_max_abs_applied_update,collapse_detected
44290,290,freeze_position_embedding,position_embedding,1.5534554620444396e-07,1.0,3.1931129342410713e-05,1.0,2.729508279442383e-07,2.118276679085699e-05,3.158868139507831e-06,0.0,2.094591036438942e-05,0.0,12.623197169087305,0.2476588636636734,0.0,0.08171997964382172,0.0,0.14936654295470758,0.00645775580778718,0
44300,300,freeze_position_embedding,position_embedding,1.5444291534549848e-07,1.0,3.2513846235815436e-05,1.0,2.7839767703259425e-07,2.12015194576648e-05,3.1637639494874747e-06,0.0,2.096413663821295e-05,0.0,13.076744387716657,0.26039958000183105,0.0,0.0852729007601738,0.0,0.14918608197320402,0.006407766602933407,0
44310,310,freeze_position_embedding,position_embedding,1.54256170503686e-07,1.0,3.3130305382655933e-05,1.0,2.805304708074212e-07,2.0909619250549973e-05,3.169015144521836e-06,0.0,2.066807974188123e-05,0.0,13.531196107397776,0.273439884185791,0.0,0.08885693550109863,0.0,0.1492749970104512,0.0064174579456448555,0
44320,320,freeze_position_embedding,position_embedding,1.527310331539411e-07,1.0,3.370899867150001e-05,1.0,2.8260352370676823e-07,2.1251687447653704e-05,3.1746033073432045e-06,0.0,2.1013236619182862e-05,0.0,13.98653732691629,0.2868667542934418,0.0,0.09245873987674713,0.0,0.14966946539012813,0.00659853545948863,0
44330,330,freeze_position_embedding,position_embedding,1.519529035931555e-07,1.0,3.479197766864672e-05,1.0,2.8097180256635326e-07,2.182943034545541e-05,3.1807817322260235e-06,0.0,2.1596450096694753e-05,0.0,14.444438543861091,0.30077287554740906,0.0,0.09613880515098572,0.0,0.14970119800489848,0.0065881358459591866,0
44340,340,freeze_position_embedding,position_embedding,1.5157939969867584e-07,1.0,3.555751027306542e-05,1.0,2.8440951290868357e-07,2.197565507367884e-05,3.1854940516495844e-06,0.0,2.1743551769759506e-05,0.0,14.90682479660211,0.31506603956222534,0.0,0.09989047050476074,0.0,0.14947421339680017,0.006679963320493698,0
44350,350,freeze_position_embedding,position_embedding,1.5170390099683573e-07,1.0,3.570393892005086e-05,1.0,2.9551228057287526e-07,2.190371492298769e-05,3.208437419743859e-06,0.0,2.166745616705157e-05,0.0,15.372636400002797,0.32981768250465393,0.0,0.10371415317058563,0.0,0.14938690770647509,0.006655729841440916,0
44360,360,freeze_position_embedding,position_embedding,1.5030327915610542e-07,1.0,3.556876981747337e-05,1.0,2.993224426747321e-07,2.254981343555677e-05,3.2537011520616943e-06,0.0,2.2313841327559203e-05,0.0,15.838566456529277,0.34517979621887207,0.0,0.10763886570930481,0.0,0.14918573633218848,0.00653256569057703,0
44370,370,freeze_position_embedding,position_embedding,1.496185149107987e-07,1.0,3.5817574826069176e-05,1.0,3.0589043283116217e-07,2.272388864957113e-05,3.2733676107454812e-06,0.0,2.2486889065476134e-05,0.0,16.303612748678717,0.36128631234169006,0.0,0.11163685470819473,0.0,0.14879240193883825,0.006451083347201347,0
44380,380,freeze_position_embedding,position_embedding,1.495873931389724e-07,1.0,3.579256735974923e-05,1.0,3.155391801340168e-07,2.2895565835053176e-05,3.3330243240925483e-06,0.0,2.265166403958574e-05,0.0,16.765528514014484,0.37823083996772766,0.0,0.11576379835605621,0.0,0.1483789671799897,0.006400506477802992,0
44390,390,freeze_position_embedding,position_embedding,1.4837351614005456e-07,1.0,3.552894122549333e-05,1.0,3.1609014901903535e-07,2.3061270705654468e-05,3.344845481478842e-06,0.0,2.2817410354036838e-05,0.0,17.226180418930518,0.3960411250591278,0.0,0.1200224980711937,0.0,0.1479917407060965,0.006693403702229261,0
44400,400,freeze_position_embedding,position_embedding,1.4787551094741502e-07,1.0,3.5177428799215704e-05,1.0,3.2103362616935225e-07,2.3052478121656662e-05,3.356713477842277e-06,0.0,2.2806780179962516e-05,0.0,17.682870042720314,0.4143664836883545,0.0,0.12437112629413605,0.0,0.1478243476731884,0.006845859345048666,0
44410,410,freeze_position_embedding,position_embedding,1.4706625961480313e-07,1.0,3.499443118926138e-05,1.0,3.2789794613780875e-07,2.3335172655378292e-05,3.396041847736342e-06,0.0,2.308673174411524e-05,0.0,18.138282409056252,0.4335145354270935,0.0,0.12882210314273834,0.0,0.1475255689651269,0.0066909524612128735,0
44420,420,freeze_position_embedding,position_embedding,1.472530044566156e-07,1.0,3.5273296816740185e-05,1.0,3.319952106587983e-07,2.3296140303791333e-05,3.430727247177856e-06,0.0,2.3042141037876718e-05,0.0,18.594628889594592,0.45332127809524536,0.0,0.13333368301391602,0.0,0.1473921272992804,0.006780475843697786,0
44430,430,freeze_position_embedding,position_embedding,1.4641263135217741e-07,1.0,3.59015648427885e-05,1.0,3.295756529554344e-07,2.330337590527039e-05,3.399043407625868e-06,0.0,2.3054150005918927e-05,0.0,19.052747198850863,0.4737701416015625,0.0,0.13792569935321808,0.0,0.14745349194168628,0.0066185640171170235,0
44440,440,freeze_position_embedding,position_embedding,1.4635038780852483e-07,1.0,3.684150578919798e-05,1.0,3.408453000296473e-07,2.4011577146356366e-05,3.4514282560849097e-06,0.0,2.3762228011037223e-05,0.0,19.514578402232615,0.4949197769165039,0.0,0.142608180642128,0.0,0.14736609692089525,0.006639322265982628,0
44450,450,freeze_position_embedding,position_embedding,1.4697288008846954e-07,1.0,3.800516060437076e-05,1.0,3.407150054533527e-07,2.345126700407819e-05,3.4664119539229432e-06,0.0,2.3193661036202684e-05,0.0,19.977944999277184,0.5168938636779785,0.0,0.14736303687095642,0.0,0.14790071542015973,0.0066941529512405396,0
44460,460,freeze_position_embedding,position_embedding,1.4687951477299066e-07,1.0,3.940466558560729e-05,1.0,3.511803518894433e-07,2.3761894442026763e-05,3.474737241049297e-06,0.0,2.3506463548983447e-05,0.0,20.441051774373634,0.5396172404289246,0.0,0.15220454335212708,0.0,0.14816323489687822,0.006536317523568869,0
44470,470,freeze_position_embedding,position_embedding,1.4669275572032348e-07,1.0,4.060086575918831e-05,1.0,3.6142408255449816e-07,2.4453520124584313e-05,3.5515977288014255e-06,0.0,2.419423071842175e-05,0.0,20.90532620684862,0.563086986541748,0.0,0.15717007219791412,0.0,0.14826841959653786,0.0067014084197580814,0
44480,480,freeze_position_embedding,position_embedding,1.4538549919507204e-07,1.0,4.194321809336543e-05,1.0,3.635828760061321e-07,2.426374413317001e-05,3.5516659409040585e-06,0.0,2.4002394638955593e-05,0.0,21.372899705980476,0.5875500440597534,0.0,0.16229712963104248,0.0,0.14793052760155903,0.006562897004187107,0
44490,490,freeze_position_embedding,position_embedding,1.4647488910668471e-07,1.0,4.245471427566372e-05,1.0,3.8199370891660765e-07,2.425839096691229e-05,3.6611652376450365e-06,0.0,2.3980521291377954e-05,0.0,21.842270960573337,0.6133043169975281,0.0,0.16760647296905518,0.0,0.1477323499335822,0.0063706315122544765,0
44500,500,freeze_position_embedding,position_embedding,1.465682544221636e-07,1.0,4.4962136598769575e-05,1.0,3.7789276766662714e-07,2.4287957538734785e-05,3.6578414892574074e-06,0.0,2.4010936613194644e-05,0.0,22.314365690957846,0.6400851011276245,0.0,0.17304925620555878,0.0,0.1479309628554998,0.006342781707644463,0
44510,510,freeze_position_embedding,position_embedding,1.4591462615953787e-07,1.0,4.6816508984193206e-05,1.0,3.691532034813275e-07,2.4409538796040884e-05,3.5869823022949276e-06,0.0,2.4144546841853298e-05,0.0,22.78910094173255,0.6674731969833374,0.0,0.17858833074569702,0.0,0.1480464622817813,0.00637818081304431,0
44520,520,freeze_position_embedding,position_embedding,1.4635038780852483e-07,1.0,4.9249436415266246e-05,1.0,4.051632633462028e-07,2.4861378906032823e-05,3.744775767700048e-06,0.0,2.4577730073360726e-05,0.0,23.262777003403638,0.6954444050788879,0.0,0.184258833527565,0.0,0.1482321009934802,0.006667919456958771,0
44530,530,freeze_position_embedding,position_embedding,1.4600800568587147e-07,1.0,5.0822509365389124e-05,1.0,3.9396159218150367e-07,2.4564902467159268e-05,3.689608774948283e-06,0.0,2.42862352024531e-05,0.0,23.735759089005263,0.724216103553772,0.0,0.19001369178295135,0.0,0.14818315228131687,0.006546029821038246,0
44540,540,freeze_position_embedding,position_embedding,1.4628813005401753e-07,1.0,5.335826426744461e-05,1.0,4.196296257134266e-07,2.4937917466049268e-05,3.786355136981001e-06,0.0,2.4648797989357263e-05,0.0,24.20875702562784,0.7537983059883118,0.0,0.19594505429267883,0.0,0.14852283085232976,0.006586050149053335,0
44550,550,freeze_position_embedding,position_embedding,1.4619475052768394e-07,1.0,5.546607280848548e-05,1.0,4.129238567709617e-07,2.515802260527249e-05,3.773557409658679e-06,0.0,2.4873406800907105e-05,0.0,24.683959794187178,0.7848097085952759,0.0,0.20210857689380646,0.0,0.14903258582594006,0.006438609212636948,0
44560,560,freeze_position_embedding,position_embedding,1.4532325565141946e-07,1.0,5.6926404795376584e-05,1.0,4.3481890653630963e-07,2.522428045739351e-05,3.869254214805551e-06,0.0,2.4925753677962348e-05,0.0,25.15815640471094,0.8173041343688965,0.0,0.2085193395614624,0.0,0.1491057259647388,0.006603716406971216,0
44570,570,freeze_position_embedding,position_embedding,1.4610138521220506e-07,1.0,5.9620706451823935e-05,1.0,4.615361879065786e-07,2.695065734135351e-05,3.9563792597618885e-06,0.0,2.665867577889003e-05,0.0,25.632710937871583,0.851830244064331,0.0,0.21528491377830505,0.0,0.14858819518795202,0.006696376483887434,0
44580,580,freeze_position_embedding,position_embedding,1.4510537482692598e-07,1.0,6.245345139177516e-05,1.0,4.646764689613875e-07,2.6483602563695436e-05,4.014291789644631e-06,0.0,2.6177598556387238e-05,0.0,26.106084488374567,0.8887075781822205,0.0,0.22242753207683563,0.0,0.1488411070421153,0.006465574260801077,0
44590,590,freeze_position_embedding,position_embedding,1.4358023747718107e-07,1.0,6.58384378766641e-05,1.0,5.027975786676786e-07,2.5642601481380842e-05,4.194149369141087e-06,0.0,2.5297274987678975e-05,0.0,26.579063405765996,0.9280065894126892,0.0,0.2299281656742096,0.0,0.14847188374621212,0.006827177479863167,0
44600,600,freeze_position_embedding,position_embedding,1.4211735788194346e-07,1.0,6.818225665483624e-05,1.0,5.082208730115515e-07,2.706688793577264e-05,4.216761681163916e-06,0.0,2.673640483408235e-05,0.0,27.052289155746326,0.9694487452507019,0.0,0.2378060668706894,0.0,0.1482554676624541,0.006739435717463493,0
44610,610,freeze_position_embedding,position_embedding,1.4099686040935921e-07,1.0,7.188813469838351e-05,1.0,5.267238878039283e-07,2.695596415913225e-05,4.2210785977658816e-06,0.0,2.6623420126270503e-05,0.0,27.52433977584211,1.0127931833267212,0.0,0.24602535367012024,0.0,0.14813304694513188,0.006380138453096151,0
44620,620,freeze_position_embedding,position_embedding,1.4121472702299798e-07,1.0,7.676865061512217e-05,1.0,5.415389413886976e-07,2.6720412513098213e-05,4.230313152220333e-06,0.0,2.638342084537726e-05,0.0,27.995162976951235,1.057389736175537,0.0,0.25449615716934204,0.0,0.14798317078485415,0.006096294615417719,0
44630,630,freeze_position_embedding,position_embedding,1.3841346913068264e-07,1.0,8.283414354082197e-05,1.0,5.720232409270338e-07,2.810031934357473e-05,4.354353677626932e-06,0.0,2.7760899683926255e-05,0.0,28.466090368775355,1.1022303104400635,0.0,0.2631279528141022,0.0,0.14754852898756862,0.006036007311195135,0
44640,640,freeze_position_embedding,position_embedding,1.3928497821780184e-07,1.0,8.796295151114464e-05,1.0,6.043956766408499e-07,2.7640786061705662e-05,4.4636171878664754e-06,0.0,2.7277998015051708e-05,0.0,28.93450219743332,1.149532437324524,0.0,0.2722158133983612,0.0,0.1465384116857636,0.00605172012001276,0
44650,650,freeze_position_embedding,position_embedding,1.394717230596143e-07,1.0,9.860274440143257e-05,1.0,5.829434962706069e-07,2.858364706571645e-05,4.43369663116755e-06,0.0,2.823769136739429e-05,0.0,29.401907374702045,1.1978923082351685,0.0,0.28152185678482056,0.0,0.14677186204247544,0.006144032347947359,0
44660,660,freeze_position_embedding,position_embedding,1.3931609998962813e-07,1.0,0.00011229865776840597,1.0,6.344414905371085e-07,2.87147154458207e-05,4.662149422074435e-06,0.0,2.833371218002867e-05,0.0,29.86953650438551,1.2481108903884888,0.0,0.29113978147506714,0.0,0.14577442429007148,0.006085519678890705,0
44670,670,freeze_position_embedding,position_embedding,1.3841346913068264e-07,1.0,0.00012456750846467912,1.0,6.564161803867943e-07,2.9083036663692372e-05,4.726160568679916e-06,0.0,2.869645322789438e-05,0.0,30.33992872257789,1.3009880781173706,0.0,0.3011935353279114,0.0,0.14511967781033802,0.006380195263773203,0
44680,680,freeze_position_embedding,position_embedding,1.371995921317648e-07,1.0,0.000131131149828434,1.0,6.775999789019955e-07,2.9763258770791215e-05,4.696073119703215e-06,0.0,2.9390448617050424e-05,0.0,30.808633422707235,1.3571467399597168,0.0,0.3117811977863312,0.0,0.14426460564400267,0.006331480108201504,0
44690,690,freeze_position_embedding,position_embedding,1.3673270871095156e-07,1.0,0.00013898813631385565,1.0,7.060570926004552e-07,2.9570314603586255e-05,4.892331162409391e-06,0.0,2.9162794817239046e-05,0.0,31.276275535719787,1.4157817363739014,0.0,0.3228286802768707,0.0,0.14369841539150446,0.0063155172392725945,0
44700,700,freeze_position_embedding,position_embedding,1.3738633697357727e-07,1.0,0.0001493410672992468,1.0,7.34814090839858e-07,3.07754168388806e-05,4.88924752062303e-06,0.0,3.0384560886886902e-05,0.0,31.743792208827205,1.4763911962509155,0.0,0.33419665694236755,0.0,0.14411324630377412,0.006756206508725882,0
44710,710,freeze_position_embedding,position_embedding,1.3863134995517612e-07,1.0,0.0001577014336362481,1.0,7.377097810016631e-07,3.1016125019166625e-05,4.9453283281764016e-06,0.0,3.061933603021316e-05,0.0,32.21064559041735,1.5389870405197144,0.0,0.34593498706817627,0.0,0.1437652008422473,0.0063740466721355915,0
44720,720,freeze_position_embedding,position_embedding,1.3844459090250893e-07,1.0,0.0001627635065233335,1.0,7.488620576000814e-07,3.151891127451198e-05,5.015004262531875e-06,0.0,3.111738260486163e-05,0.0,32.680416021326785,1.6024060249328613,0.0,0.3578309118747711,0.0,0.14437918832430036,0.006146305240690708,0
44730,730,freeze_position_embedding,position_embedding,1.38071101218884e-07,1.0,0.0001727835915517062,1.0,7.939256232058128e-07,3.219043689074665e-05,5.088604211778147e-06,0.0,3.178569386363961e-05,0.0,33.153942881797235,1.6671432256698608,0.0,0.36998289823532104,0.0,0.14463652179119182,0.005953563842922449,0
44740,740,freeze_position_embedding,position_embedding,1.4040547569038608e-07,1.0,0.00018820297555066645,1.0,7.922977139667983e-07,3.196833542372823e-05,5.069485723652178e-06,0.0,3.15638208121527e-05,0.0,33.626069265356236,1.7344270944595337,0.0,0.3825971484184265,0.0,0.14487998775468297,0.006141691002994776,0
44750,750,freeze_position_embedding,position_embedding,1.3934722176145442e-07,1.0,0.00019175739726051688,1.0,8.415455219444172e-07,3.6196219585838686e-05,5.09907067680615e-06,0.0,3.583525904105045e-05,0.0,34.09807325127371,1.8027822971343994,0.0,0.39536574482917786,0.0,0.14524895189981915,0.006231793202459812,0
44760,760,freeze_position_embedding,position_embedding,24.12757110595703,0.4960835576057434,24.98942756652832,0.4702986776828766,5.851079581316126,323.7637182589949,15.07830810546875,0.0,323.41241455078125,0.0,34.48155644371707,1.8367197513580322,0.0,0.5909319519996643,0.0,0.13851615291647787,0.007023820653557777,1
44770,770,freeze_position_embedding,position_embedding,17.855918884277344,0.44229763746261597,20.151968002319336,0.37778276205062866,9.203124652999708,242.42417559426227,60.56632614135742,0.0,234.7364501953125,0.0,34.5873033869166,3.7335541248321533,0.0,1.9148317575454712,0.0,0.16019981407979367,0.006955828983336687,1
44780,780,freeze_position_embedding,position_embedding,2.7716310024261475,0.6757180094718933,4.571899890899658,0.5705336332321167,3.090530764605192,45.43031974167961,13.134147644042969,0.0,43.49032211303711,0.0,34.80065916849713,5.842909336090088,0.0,2.429380178451538,0.0,0.17639378214933,0.006318917032331228,1
44790,790,freeze_position_embedding,position_embedding,0.4101061224937439,0.9107049703598022,1.4731701612472534,0.7743595242500305,0.7326489996621813,12.651192866922552,3.431201219558716,0.0,12.177008628845215,0.0,35.16933138701539,6.662681579589844,0.0,2.7216765880584717,0.0,0.18091727782283065,0.006138203199952841,0
44800,800,freeze_position_embedding,position_embedding,0.04572025686502457,0.9890339374542236,0.7250460982322693,0.8628482222557068,0.22556907105495722,3.1861645301434445,1.2064671516418457,0.0,2.9489119052886963,0.0,35.67168072416034,6.92441987991333,0.0,2.8503456115722656,0.0,0.18384722544553347,0.00599824171513319,0
44810,810,freeze_position_embedding,position_embedding,0.010964300483465195,0.9989556074142456,0.4995206296443939,0.8957377672195435,0.08001953803566655,1.001821750116986,0.4075315594673157,0.0,0.9151856899261475,0.0,36.307764164012184,6.9459123611450195,0.0,2.889230966567993,0.0,0.18404897061385855,0.00593789666891098,0
44820,820,freeze_position_embedding,position_embedding,0.005029768217355013,1.0,0.3912041187286377,0.9127418994903564,0.0362098319254986,0.4645281627409325,0.18248525261878967,0.0,0.42718327045440674,0.0,37.0663588120969,6.891368865966797,0.0,2.8876523971557617,0.0,0.18448021208178472,0.0063983965665102005,0
44830,830,freeze_position_embedding,position_embedding,0.003492997493594885,1.0,0.3249303996562958,0.9222508072853088,0.01936189112262954,0.234896076052733,0.12004315108060837,0.0,0.20190544426441193,0.0,37.93123006394578,6.814429759979248,0.0,2.867459535598755,0.0,0.18477680363516713,0.006732593756169081,0
44840,840,freeze_position_embedding,position_embedding,0.002771806437522173,1.0,0.2740619480609894,0.9306409955024719,0.014576639482314732,0.17123347550285567,0.08192672580480576,0.0,0.15036261081695557,0.0,38.885250339097894,6.73037052154541,0.0,2.8401992321014404,0.0,0.18539881272876102,0.0073156813159585,0
44850,850,freeze_position_embedding,position_embedding,0.002102001802995801,1.0,0.22857843339443207,0.939590573310852,0.009218981252592956,0.11520952617596546,0.052924931049346924,0.0,0.10233370214700699,0.0,39.91100214891792,6.646454811096191,0.0,2.81001353263855,0.0,0.18673987559737257,0.007661683019250631,0
