step,local_step,train_loss,train_accuracy,test_accuracy,test_loss64,joint_failure,elapsed_seconds
30000,0,1.7120372897139191e-09,1.0,1.0,9.423966724349972e-07,False,0.16655733296647668
30001,1,1.711941255422289e-09,1.0,,,False,0.32764454185962677
30002,2,1.711902841705637e-09,1.0,,,False,0.40995266684331
30003,3,1.7116468242761584e-09,1.0,,,False,0.49197679199278355
30004,4,1.7115234784981226e-09,1.0,,,False,0.574059542035684
30005,5,1.711314978614098e-09,1.0,,,False,0.6446593748405576
30006,6,1.7111653205503785e-09,1.0,,,False,0.7280565828550607
30007,7,1.711052632913379e-09,1.0,,,False,0.8306206250563264
30008,8,1.7108914285302035e-09,1.0,,,False,0.9363146249670535
30009,9,1.710688479761302e-09,1.0,,,False,1.0232694579754025
30010,10,1.7105208360845836e-09,1.0,,,False,1.1011096669826657
30011,11,1.7103822802511104e-09,1.0,,,False,1.1698653330095112
30012,12,1.7102961269443995e-09,1.0,,,False,1.2678286249283701
30013,13,1.7101499105720563e-09,1.0,,,False,1.3591884998604655
30014,14,1.7099763827133074e-09,1.0,,,False,1.4577594578731805
30015,15,1.7098644722324252e-09,1.0,,,False,1.5477922500576824
30016,16,1.7097785409703192e-09,1.0,,,False,1.645175291923806
30017,17,1.7096101201374836e-09,1.0,,,False,1.7479833329562098
30018,18,1.7094484716650982e-09,1.0,,,False,1.8526552920229733
30019,19,1.7092643966876153e-09,1.0,,,False,1.920342082856223
30020,20,1.7091146276015934e-09,1.0,,,False,2.0263554169796407
30021,21,1.708956087753677e-09,1.0,,,False,2.120484207989648
30022,22,1.7088305215295918e-09,1.0,,,False,2.2274351669475436
30023,23,1.7087211645616662e-09,1.0,,,False,2.327306041959673
30024,24,1.7086246861808263e-09,1.0,,,False,2.4350758749060333
30025,25,1.7084101910924687e-09,1.0,,,False,2.5068819168955088
30026,26,1.7082973924331668e-09,1.0,,,False,2.587607542052865
30027,27,1.7081718262090817e-09,1.0,,,False,2.6944862918462604
