step,local_step,branch,train_loss,train_accuracy,test_loss,test_accuracy,hidden_gradient_norm,auxiliary_gradient_norm,hidden_delta_norm,auxiliary_delta_norm,muon_applied_update_norm,muon_max_abs_applied_update,collapse_detected
16150,150,control,2.8831215104219154e-07,1.0,0.0017299364553764462,0.9998881220817566,2.271557594290742e-07,2.74939837282029e-05,17.001037765812725,0.07243192661567126,0.8300018339172728,0.020130163058638573,0
16160,160,control,2.8650688932430057e-07,1.0,0.00174425495788455,0.9998881220817566,2.311092897026482e-07,2.716721137147041e-05,18.129821103366428,0.077708469369428,0.8286669561909908,0.01992863044142723,0
16170,170,control,2.8289636588851863e-07,1.0,0.0017650166992098093,0.9998881220817566,2.315388884740132e-07,2.6827766196880518e-05,19.25423708521041,0.08303894083924342,0.8280775572613815,0.019988516345620155,0
16180,180,control,2.8134010676694743e-07,1.0,0.0017927436856552958,0.9997762441635132,2.3534096742454697e-07,2.676395556971416e-05,20.37479910338017,0.08842598155934137,0.8275429205849502,0.01996995136141777,0
16190,190,control,2.776050962438603e-07,1.0,0.0018236004980280995,0.9997762441635132,2.3883052065469835e-07,2.641990456770879e-05,21.491768955362375,0.0938696266504568,0.8269218476393843,0.01994512602686882,0
16200,200,control,2.739634510362521e-07,1.0,0.0018539275042712688,0.9997762441635132,2.413227814918514e-07,2.614332588002985e-05,22.60641873544051,0.09936658863143216,0.8266545945153722,0.01991935633122921,0
16210,210,control,2.6960594823322026e-07,1.0,0.0018792225746437907,0.9997762441635132,2.4430163312862474e-07,2.591196958113415e-05,23.717943977221505,0.10490957280348139,0.825938047946202,0.019998928532004356,0
16220,220,control,2.685165725324623e-07,1.0,0.0019003107445314527,0.9997762441635132,2.4827919299148153e-07,2.547278484674901e-05,24.82338017347438,0.11049878543066095,0.825180918249457,0.020051749423146248,0
16230,230,control,2.667735543582239e-07,1.0,0.0019240848487243056,0.9996643662452698,2.47380126695659e-07,2.4925598930481785e-05,25.924483545315514,0.11613827458781381,0.8250327439373776,0.020031869411468506,0
16240,240,control,2.654662978329725e-07,1.0,0.0019589602015912533,0.9996643662452698,2.5258479090130686e-07,2.463576054183557e-05,27.022072688927132,0.12183401787924743,0.8250311111321802,0.020035449415445328,0
16250,250,control,2.6204253344985773e-07,1.0,0.0020049684680998325,0.9996643662452698,2.530464932082039e-07,2.4553424514276498e-05,28.11725837837743,0.12759818701834974,0.8252916554503383,0.019976407289505005,0
16260,260,control,2.5955250748666003e-07,1.0,0.0020595344249159098,0.9996643662452698,2.57381608307831e-07,2.4409580610044787e-05,29.210700381673245,0.13345429551117713,0.8258301503137248,0.019954930990934372,0
16270,270,control,2.585876472949167e-07,1.0,0.002122646663337946,0.9996643662452698,2.6346644923650054e-07,2.4358267856144636e-05,30.305424600368173,0.1394207933944638,0.8266460838340497,0.01989375613629818,0
16280,280,control,2.5693799443615717e-07,1.0,0.002195423934608698,0.9996643662452698,2.655443331392514e-07,2.4494303518470895e-05,31.403710399637884,0.14552308124106583,0.8278703919032417,0.019922707229852676,0
16290,290,control,2.5488375854365586e-07,1.0,0.002268492477014661,0.9995525479316711,2.725963748542085e-07,2.460796434034245e-05,32.503437944155756,0.15180563232043826,0.8286465427300019,0.020113937556743622,0
