local_step,step,train_accuracy,train_loss,heldout_measured,test_accuracy,test_cross_entropy,test_minimum_margin,test_centered_healthy_logit_relative_error,elapsed_seconds
0,17494,0.21723237597911227,14.156218528747559,True,0.14050788678823134,17.9006856758948,-82.3023681640625,4.019242624988765,0.03999799978919327
1,17495,0.6368146214099216,6.563559055328369,True,0.5124734310325539,8.902502767382572,-63.475860595703125,4.088512633708941,0.2685111667960882
2,17496,0.789556135770235,7.326208114624023,True,0.6907931535965992,9.296783167726801,-110.41989135742188,5.574088055950063,0.42104154196567833
3,17497,0.6603133159268929,11.925607681274414,True,0.5147108177648506,15.46340428338454,-161.39183044433594,7.483431758398374,0.5777964168228209
4,17498,0.6266318537859008,12.08259391784668,True,0.4375209755006153,16.98014152042946,-196.70553588867188,7.90548400989202,0.7328200419433415
5,17499,0.77911227154047,9.287896156311035,True,0.6369840026848641,12.675468166906418,-199.37466430664062,7.781570246255444,0.8914192498195916
6,17500,0.7861618798955614,7.492369651794434,True,0.6906812842599843,10.650795612793827,-209.61721801757812,7.367410262602432,1.0657386668026447
7,17501,0.8308093994778067,5.230363845825195,True,0.7291643360554871,8.085145607317214,-188.46612548828125,6.473539355774137,1.2262523339595646
8,17502,0.8825065274151436,3.2554709911346436,True,0.7600402729611814,5.758490051538121,-159.88640594482422,5.454354200000064,1.3976254588924348
9,17503,0.8945169712793734,2.1169793605804443,True,0.762948875713167,4.295405142816255,-134.5876007080078,4.588538587165689,1.5669521249365062
10,17504,0.8986945169712793,1.4279645681381226,True,0.759592795614722,3.5878320824227465,-113.05142974853516,4.073632490057689,1.7343892499338835
11,17505,0.9402088772845953,0.6543253064155579,False,,,,,1.9073983749840409
12,17506,0.9704960835509139,0.31568410992622375,False,,,,,1.9933316668029875
13,17507,0.9757180156657963,0.22149132192134857,False,,,,,2.079702833900228
14,17508,0.9783289817232376,0.15489564836025238,False,,,,,2.176579166902229
15,17509,0.9819843342036554,0.10176189988851547,False,,,,,2.286761083872989
16,17510,0.9906005221932115,0.043710917234420776,False,,,,,2.385315999854356
17,17511,0.9955613577023499,0.017871925607323647,False,,,,,2.489433249924332
18,17512,0.9976501305483029,0.006321723572909832,False,,,,,2.595381666906178
