step,local_step,branch,frozen_group,train_loss,train_accuracy,test_loss,test_accuracy,hidden_gradient_norm,auxiliary_gradient_norm,token_embedding_gradient_norm,position_embedding_gradient_norm,unembedding_gradient_norm,other_auxiliary_gradient_norm,hidden_delta_norm,token_embedding_delta_norm,position_embedding_delta_norm,unembedding_delta_norm,other_auxiliary_delta_norm,muon_applied_update_norm,muon_max_abs_applied_update,collapse_detected
16100,100,control,none,3.0767199632464326e-07,1.0,0.0017156574176624417,0.9998881220817566,2.2053800080690186e-07,2.9123788566454016e-05,3.848525921057444e-06,2.9505727070500143e-06,2.871720789698884e-05,0.0,11.269637303187292,0.03538918122649193,0.005003601312637329,0.030108533799648285,0.0,0.8345865475052782,0.02002537250518799,0
16110,110,control,none,3.033455868717283e-07,1.0,0.0017222550231963396,0.9998881220817566,2.220276179909296e-07,2.9037577830640873e-05,3.835581537714461e-06,2.9817201721016318e-06,2.8628282962017693e-05,0.0,12.417670481118012,0.039141103625297546,0.005573483649641275,0.03339770436286926,0.0,0.8344127039896083,0.02004099451005459,0
16120,120,control,none,2.9764970577161876e-07,1.0,0.0017220420995727181,0.9998881220817566,2.2352793004205746e-07,2.882234105596622e-05,3.8067539662733907e-06,3.0334267648868263e-06,2.8408348953234963e-05,0.0,13.567736893211915,0.04291962459683418,0.00615288969129324,0.03676236793398857,0.0,0.8339416801107546,0.020141836255788803,0
16130,130,control,none,2.94163669423142e-07,1.0,0.0017214944818988442,0.9998881220817566,2.2562830441303852e-07,2.8518696740588422e-05,3.786211436818121e-06,3.0695312034367817e-06,2.80990861938335e-05,0.0,14.717856075005695,0.04671245068311691,0.006738745141774416,0.04019863158464432,0.0,0.8328647829951891,0.020148588344454765,0
16140,140,control,none,2.911756666890142e-07,1.0,0.0017232113750651479,0.9998881220817566,2.2626030848829805e-07,2.7907160955910525e-05,3.7734914712928003e-06,3.0403307391679846e-06,2.7483209123602137e-05,0.0,15.86335103181178,0.05051238089799881,0.007330121472477913,0.04370075836777687,0.0,0.8313549689477634,0.020124072209000587,0
16150,150,control,none,2.8831215104219154e-07,1.0,0.0017299364553764462,0.9998881220817566,2.271557594290742e-07,2.74939837282029e-05,3.7589202293020207e-06,3.01691034110263e-06,2.7068208510172553e-05,0.0,17.001037765812725,0.05432431027293205,0.007927468046545982,0.047248370945453644,0.0,0.8300018339172728,0.020130163058638573,0
16160,160,control,none,2.8650688932430057e-07,1.0,0.00174425495788455,0.9998881220817566,2.311092897026482e-07,2.716721137147041e-05,3.7402965062938165e-06,3.099316700172494e-06,2.672941809578333e-05,0.0,18.129821103366428,0.058153796941041946,0.008530045859515667,0.05083286762237549,0.0,0.8286669561909908,0.01992863044142723,0
16170,170,control,none,2.8289636588851863e-07,1.0,0.0017650166992098093,0.9998881220817566,2.315388884740132e-07,2.6827766196880518e-05,3.7372217320807977e-06,3.0817129754723283e-06,2.638683872646652e-05,0.0,19.25423708521041,0.06200939416885376,0.00913990568369627,0.05446799844503403,0.0,0.8280775572613815,0.019988516345620155,0
16180,180,control,none,2.8134010676694743e-07,1.0,0.0017927436856552958,0.9997762441635132,2.3534096742454697e-07,2.676395556971416e-05,3.716387936947285e-06,3.1850970572122606e-06,2.6312600311939605e-05,0.0,20.37479910338017,0.06590644270181656,0.009760448709130287,0.05813973397016525,0.0,0.8275429205849502,0.01996995136141777,0
16190,190,control,none,2.776050962438603e-07,1.0,0.0018236004980280995,0.9997762441635132,2.3883052065469835e-07,2.641990456770879e-05,3.6999292660766514e-06,3.271590458098217e-06,2.5954162993002683e-05,0.0,21.491768955362375,0.06984174996614456,0.010393500328063965,0.06185153126716614,0.0,0.8269218476393843,0.01994512602686882,0
16200,200,control,none,2.739634510362521e-07,1.0,0.0018539275042712688,0.9997762441635132,2.413227814918514e-07,2.614332588002985e-05,3.6840347092947923e-06,3.28683813677344e-06,2.5672905394458212e-05,0.0,22.60641873544051,0.07380931079387665,0.011039829812943935,0.06560508161783218,0.0,0.8266545945153722,0.01991935633122921,0
16210,210,control,none,2.6960594823322026e-07,1.0,0.0018792225746437907,0.9997762441635132,2.4430163312862474e-07,2.591196958113415e-05,3.6614908367482712e-06,3.3866103876789566e-06,2.5427436412428506e-05,0.0,23.717943977221505,0.07780274748802185,0.011698839254677296,0.06939660012722015,0.0,0.825938047946202,0.019998928532004356,0
16220,220,control,none,2.685165725324623e-07,1.0,0.0019003107445314527,0.9997762441635132,2.4827919299148153e-07,2.547278484674901e-05,3.6468554753810167e-06,3.4975259950442705e-06,2.496658817108255e-05,0.0,24.82338017347438,0.08182250708341599,0.01237038429826498,0.07322590053081512,0.0,0.825180918249457,0.020051749423146248,0
16230,230,control,none,2.667735543582239e-07,1.0,0.0019240848487243056,0.9996643662452698,2.47380126695659e-07,2.4925598930481785e-05,3.647147423180286e-06,3.411031457289937e-06,2.4420251065748744e-05,0.0,25.924483545315514,0.08588741719722748,0.013055766001343727,0.07707786560058594,0.0,0.8250327439373776,0.020031869411468506,0
16240,240,control,none,2.654662978329725e-07,1.0,0.0019589602015912533,0.9996643662452698,2.5258479090130686e-07,2.463576054183557e-05,3.6414464830158977e-06,3.525372903823154e-06,2.4108760044327937e-05,0.0,27.022072688927132,0.0900101363658905,0.01375517901033163,0.08094750344753265,0.0,0.8250311111321802,0.020035449415445328,0
16250,250,control,none,2.6204253344985773e-07,1.0,0.0020049684680998325,0.9996643662452698,2.530464932082039e-07,2.4553424514276498e-05,3.6405024275154574e-06,3.4944807794090593e-06,2.402927384537179e-05,0.0,28.11725837837743,0.09420209378004074,0.01447199285030365,0.08483999222517014,0.0,0.8252916554503383,0.019976407289505005,0
16260,260,control,none,2.5955250748666003e-07,1.0,0.0020595344249159098,0.9996643662452698,2.57381608307831e-07,2.4409580610044787e-05,3.6428662042453652e-06,3.5754733289650176e-06,2.3869921278674155e-05,0.0,29.210700381673245,0.09848029911518097,0.015210654586553574,0.08877114206552505,0.0,0.8258301503137248,0.019954930990934372,0
16270,270,control,none,2.585876472949167e-07,1.0,0.002122646663337946,0.9996643662452698,2.6346644923650054e-07,2.4358267856144636e-05,3.6523069866234437e-06,3.6967883261240786e-06,2.3797470930730924e-05,0.0,30.305424600368173,0.10286109894514084,0.015974964946508408,0.0927499458193779,0.0,0.8266460838340497,0.01989375613629818,0
16280,280,control,none,2.5693799443615717e-07,1.0,0.002195423934608698,0.9996643662452698,2.655443331392514e-07,2.4494303518470895e-05,3.6653491406468675e-06,3.6911264942318667e-06,2.3935574063216336e-05,0.0,31.403710399637884,0.10736846178770065,0.016771767288446426,0.09678681939840317,0.0,0.8278703919032417,0.019922707229852676,0
16290,290,control,none,2.5488375854365586e-07,1.0,0.002268492477014661,0.9995525479316711,2.725963748542085e-07,2.460796434034245e-05,3.6808630738960346e-06,3.955033207603265e-06,2.4007516913115978e-05,0.0,32.503437944155756,0.11203174293041229,0.017615437507629395,0.10091350227594376,0.0,0.8286465427300019,0.020113937556743622,0
16300,300,control,none,2.523626392303413e-07,1.0,0.0023317376617342234,0.9995525479316711,2.866875684472745e-07,2.4999311215319678e-05,3.701791683852207e-06,4.597626229951857e-06,2.4292470698128454e-05,0.0,33.59160048931965,0.1168995350599289,0.018541211262345314,0.10521044582128525,0.0,0.8272111554611504,0.019886955618858337,0
16310,310,control,none,2.4728922198846703e-07,1.0,0.0023836938198655844,0.9995525479316711,2.9954488215649894e-07,2.556690161961435e-05,3.7301335851225303e-06,5.258945293462602e-06,2.474057509971317e-05,0.0,34.653400292816215,0.12202411890029907,0.019579805433750153,0.10972379893064499,0.0,0.8241643726072347,0.019905276596546173,0
16320,320,control,none,2.453283514114446e-07,1.0,0.0024233884178102016,0.9995525479316711,2.9665936397314337e-07,2.5353341732323655e-05,3.739777184819104e-06,5.022377990826499e-06,2.4567900254623964e-05,0.0,35.693913701608956,0.12743569910526276,0.020744459703564644,0.11445944756269455,0.0,0.8234975969875061,0.01995115354657173,0
16330,330,control,none,2.468846105330158e-07,1.0,0.0024734223261475563,0.9995525479316711,3.026960631881766e-07,2.5441898977847796e-05,3.7642357710865326e-06,5.069374310551211e-06,2.4645936719025485e-05,0.0,36.73977311591549,0.13306963443756104,0.021972589194774628,0.11927982419729233,0.0,0.8249883445441057,0.02002832107245922,0
16340,340,control,none,2.4626208983136166e-07,1.0,0.0025360260624438524,0.9995525479316711,3.1393645566711004e-07,2.5700666715039627e-05,3.804961124842521e-06,5.393465926317731e-06,2.4838620447553694e-05,0.0,37.80048027764682,0.13893914222717285,0.023251814767718315,0.12418815493583679,0.0,0.827062858666178,0.02012629061937332,0
16350,350,control,none,2.428072036764206e-07,1.0,0.002615936566144228,0.9995525479316711,3.212482510401253e-07,2.5928411785011278e-05,3.8374491850845516e-06,5.578505806624889e-06,2.5028719392139465e-05,0.0,38.876828037017845,0.145098015666008,0.0246010422706604,0.129246786236763,0.0,0.8286171688596747,0.020280249416828156,0
16360,360,control,none,2.405350869594258e-07,1.0,0.0027106956113129854,0.9995525479316711,3.3241886981315754e-07,2.61356369633377e-05,3.874592493957607e-06,5.911906555411406e-06,2.5161645680782385e-05,0.0,39.964646844476476,0.15161271393299103,0.026052983477711678,0.1345261186361313,0.0,0.8290953103064206,0.020414814352989197,0
16370,370,control,none,2.3767155710174848e-07,1.0,0.0028015419375151396,0.9995525479316711,3.405958254171493e-07,2.6418651644796578e-05,3.909075530827977e-06,6.149748514872044e-06,2.539379602239933e-05,0.0,41.05750898618894,0.1584998518228531,0.02761361375451088,0.1400303989648819,0.0,0.8293651305776558,0.02056169882416725,0
16380,380,control,none,2.3406104787682125e-07,1.0,0.002881429623812437,0.9995525479316711,3.645463855141914e-07,2.6917598097594915e-05,3.97511939809192e-06,7.1917593231773935e-06,2.5632676624809392e-05,0.0,42.142385017410625,0.16581319272518158,0.029314715415239334,0.14581513404846191,0.0,0.8264694823204897,0.020496435463428497,0
16390,390,control,none,2.2948565003844124e-07,1.0,0.002945021027699113,0.9995525479316711,3.748156797430866e-07,2.71859899472324e-05,4.000879926024936e-06,7.453549642377766e-06,2.5836323402472772e-05,0.0,43.207592161804776,0.17357853055000305,0.031172873452305794,0.15187802910804749,0.0,0.8237279358325071,0.020474324002861977,0
16400,400,control,none,2.2702676005792455e-07,1.0,0.002993063535541296,0.9995525479316711,3.9449532501425443e-07,2.750883990297858e-05,4.054646979056997e-06,8.185643309843726e-06,2.5947858375729993e-05,0.0,44.2613389599598,0.1818046271800995,0.03318275138735771,0.15821397304534912,0.0,0.819088491764688,0.02041810378432274,0
16410,410,control,none,2.2982801795023988e-07,1.0,0.003047528676688671,0.9995525479316711,3.844868324772314e-07,2.6834266553415605e-05,4.019317202619277e-06,7.536015800724272e-06,2.5438777811359614e-05,0.0,45.30453510719425,0.1904245764017105,0.03530697152018547,0.1647287905216217,0.0,0.8184616023740366,0.02035292610526085,0
16420,420,control,none,2.2848963965316216e-07,1.0,0.003123653121292591,0.9995525479316711,3.8891269390827166e-07,2.6651523928248272e-05,4.038117822346976e-06,7.494530109397601e-06,2.525528361729812e-05,0.0,46.34396341195921,0.19921138882637024,0.0374322310090065,0.17119979858398438,0.0,0.8193510633600685,0.02039439231157303,0
16430,430,control,none,2.283028948113497e-07,1.0,0.003215645905584097,0.9994406700134277,4.017445485806127e-07,2.6880339591738858e-05,4.082389295945177e-06,7.748087227810174e-06,2.5413655748707242e-05,0.0,47.38060547995262,0.2082519233226776,0.039587028324604034,0.17771215736865997,0.0,0.8200230810065373,0.02045142836868763,0
16440,440,control,none,2.265910126197923e-07,1.0,0.003333314321935177,0.9994406700134277,4.2211581603084014e-07,2.7306339384371286e-05,4.157495368417585e-06,8.30125281936489e-06,2.5679575628601015e-05,0.0,48.41162743729957,0.21770206093788147,0.04182928428053856,0.18438071012496948,0.0,0.8192285469815354,0.02032175101339817,0
16450,450,control,none,2.2771151009237656e-07,1.0,0.0034634009934961796,0.9993287920951843,4.3265968700908743e-07,2.7432619945089406e-05,4.193071163172135e-06,8.547781362722162e-06,2.572746052464936e-05,0.0,49.43431588492454,0.22766362130641937,0.04419603571295738,0.19126437604427338,0.0,0.818385226531095,0.020265717059373856,0
16460,460,control,none,2.2796051268869633e-07,1.0,0.003625213634222746,0.9992169141769409,4.2791474859093004e-07,2.7217220376293152e-05,4.18725630879635e-06,8.069485375017393e-06,2.5653993361629546e-05,0.0,50.45443665858821,0.23803386092185974,0.04663941264152527,0.19825530052185059,0.0,0.8200222483721459,0.020298095420002937,0
16470,470,control,none,2.2936114874028135e-07,1.0,0.0038319553714245558,0.9992169141769409,4.3845474003088944e-07,2.737178848690983e-05,4.239421741658589e-06,8.231792890001088e-06,2.5758099582162686e-05,0.0,51.47614937401523,0.24875420331954956,0.0491214245557785,0.20528507232666016,0.0,0.8220898189118085,0.020297283306717873,0
16480,480,control,none,2.3300279394788959e-07,1.0,0.004101856146007776,0.9992169141769409,4.5965108945657384e-07,2.7489670746367957e-05,4.32328579336172e-06,8.76080412126612e-06,2.5695126169011928e-05,0.0,52.49848149454118,0.25984901189804077,0.051646020263433456,0.21236726641654968,0.0,0.8240901233797955,0.020313022658228874,0
16490,490,control,none,2.3294053619338229e-07,1.0,0.004444758407771587,0.9992169141769409,4.6923097043679477e-07,2.800165728408577e-05,4.373084266262595e-06,8.816618901619222e-06,2.6215189791400917e-05,0.0,53.5188738463335,0.27141809463500977,0.054245319217443466,0.21955940127372742,0.0,0.825935295963817,0.020394613966345787,0
16500,500,control,none,2.3620867750651087e-07,1.0,0.004859187640249729,0.9992169141769409,4.916054027417367e-07,2.8406358712195417e-05,4.46803642262239e-06,9.416473403689452e-06,2.642513754835818e-05,0.0,54.53403452392185,0.2836062014102936,0.05696488916873932,0.2269621044397354,0.0,0.8267406248863107,0.020409809425473213,0
16510,510,control,none,2.382940635925479e-07,1.0,0.005341140553355217,0.9992169141769409,5.09894277873922e-07,2.921270707759862e-05,4.544591320154723e-06,9.838269761530682e-06,2.7128166038892232e-05,0.0,55.535574585862655,0.29655855894088745,0.05985148251056671,0.23465608060359955,0.0,0.8258133412821409,0.020501887425780296,0
16520,520,control,none,2.3256703229890263e-07,1.0,0.005842799786478281,0.9991050362586975,5.746579543198311e-07,3.094750527295075e-05,4.778582024300704e-06,1.2040585716022179e-05,2.810582736856304e-05,0.0,56.51279872052855,0.31050774455070496,0.06299711018800735,0.24280622601509094,0.0,0.8198499287098515,0.0205495897680521,0
16530,530,control,none,2.321001630889441e-07,1.0,0.0063317823223769665,0.9989931583404541,6.01163913008784e-07,3.199353060350953e-05,4.855578481510747e-06,1.2653077646973543e-05,2.898118327721022e-05,0.0,57.44370516144393,0.32594728469848633,0.06658954918384552,0.251738041639328,0.0,0.8133881439215589,0.02048618532717228,0
16540,540,control,none,2.3269153359706252e-07,1.0,0.0068527767434716225,0.9988812804222107,6.112793595876243e-07,3.21060363224657e-05,4.886317583441269e-06,1.253231312148273e-05,2.915240293077659e-05,0.0,58.342418090185554,0.34246134757995605,0.07046331465244293,0.2611205279827118,0.0,0.8110255002937616,0.02043480984866619,0
16550,550,control,none,2.335007849296744e-07,1.0,0.007438111584633589,0.9987694621086121,6.596296695163889e-07,3.343997883405477e-05,5.038849849370308e-06,1.3753108760283794e-05,3.0061506549827754e-05,0.0,59.21145189191666,0.3597748875617981,0.07451783120632172,0.27079662680625916,0.0,0.8081130483045692,0.02043471671640873,0
16560,560,control,none,2.366444249446431e-07,1.0,0.008077365346252918,0.9986575841903687,6.825285625399415e-07,3.3718156682642946e-05,5.095897904539015e-06,1.3986677004140802e-05,3.0254235753091052e-05,0.0,60.051967684251295,0.37802740931510925,0.07879973202943802,0.28083136677742004,0.0,0.8057218344434243,0.020488755777478218,0
16570,570,control,none,2.376093135580959e-07,1.0,0.008788139559328556,0.9985457062721252,7.148827505962276e-07,3.416947296721821e-05,5.1871256800950505e-06,1.44534460559953e-05,3.0524490284733474e-05,0.0,60.88275761642936,0.39704179763793945,0.08323834836483002,0.2911142408847809,0.0,0.8045077587765824,0.020402735099196434,0
16580,580,control,none,2.3773381485625578e-07,1.0,0.00960720144212246,0.998210072517395,7.653194872761071e-07,3.549459906854855e-05,5.326815880835056e-06,1.5525491107837297e-05,3.147142706438899e-05,0.0,61.700366501842055,0.4169902801513672,0.08789031207561493,0.30174633860588074,0.0,0.8021820787219728,0.020394695922732353,0
16590,590,control,none,2.4090857664305076e-07,1.0,0.010539017617702484,0.997986376285553,7.623363985932306e-07,3.4542287265681554e-05,5.264575975161279e-06,1.4834493413218297e-05,3.074722189921886e-05,0.0,62.5051137799765,0.4377785921096802,0.09271509200334549,0.3126605153083801,0.0,0.8014231473768325,0.020386265590786934,0
16600,600,control,none,2.43834335833526e-07,1.0,0.011619023978710175,0.9977626204490662,7.996466397509074e-07,3.582337595564256e-05,5.353811957320431e-06,1.5352832633652724e-05,3.19208629662171e-05,0.0,63.30276937118393,0.45921701192855835,0.0976492390036583,0.32376566529273987,0.0,0.8002146020601482,0.020358260720968246,0
16610,610,control,none,2.4570184109506954e-07,1.0,0.012811723165214062,0.9975388646125793,8.755217513633073e-07,3.7214677295919124e-05,5.5495265769422986e-06,1.6948370102909394e-05,3.266324711148627e-05,0.0,64.08796823101777,0.481535404920578,0.10277440398931503,0.33517181873321533,0.0,0.7987540368363335,0.020352382212877274,0
16620,620,control,none,2.47724983637454e-07,1.0,0.014120874926447868,0.9972032904624939,9.537233204391633e-07,3.873648277608736e-05,5.718880402127979e-06,1.845031147240661e-05,3.3576710848137736e-05,0.0,64.85367805918226,0.5049465894699097,0.10817549377679825,0.34702447056770325,0.0,0.7974369001536271,0.020461104810237885,0
16630,630,control,none,2.4862760028554476e-07,1.0,0.015621013939380646,0.9968676567077637,9.865659166441222e-07,3.918051643466388e-05,5.757036433351459e-06,1.8498350982554257e-05,3.405554889468476e-05,0.0,65.59712332582534,0.5296178460121155,0.11391635984182358,0.3594342768192291,0.0,0.7973592770584818,0.02047187089920044,0
16640,640,control,none,2.522070019495004e-07,1.0,0.017300914973020554,0.9965320229530334,1.0257658750575696e-06,3.878866945613068e-05,5.782485004601767e-06,1.8684293536352925e-05,3.3496580726932734e-05,0.0,66.33018591443371,0.5552480816841125,0.11988515406847,0.37220966815948486,0.0,0.7985418241248327,0.020603710785508156,0
16650,650,control,none,2.5426126626371115e-07,1.0,0.019284192472696304,0.996196448802948,1.0395200058452338e-06,3.9237180920438174e-05,5.729697022616165e-06,1.823214734031353e-05,3.426829061936587e-05,0.0,67.06279701828932,0.5815035104751587,0.12597572803497314,0.3851923942565918,0.0,0.8002893180813866,0.020591389387845993,0
16660,660,control,none,2.589611369785416e-07,1.0,0.021637309342622757,0.9957489371299744,1.1368482224666585e-06,4.058272503775318e-05,5.921537194808479e-06,1.9724935555132106e-05,3.4968841646332294e-05,0.0,67.79694808685255,0.6084018349647522,0.13220097124576569,0.3984334170818329,0.0,0.802175100177548,0.02048683539032936,0
16670,670,control,none,2.599571473638207e-07,1.0,0.024294035509228706,0.9949658513069153,1.23892670865799e-06,4.2182068154227864e-05,6.088208465371281e-06,2.1226176613708958e-05,3.594036752474494e-05,0.0,68.53333415766114,0.6363763809204102,0.13867491483688354,0.41210758686065674,0.0,0.8043218866864755,0.020534425973892212,0
16680,680,control,none,2.5939689862752857e-07,1.0,0.02748037502169609,0.9941827654838562,1.310702777312516e-06,4.3962186017360095e-05,6.156652489153203e-06,2.196553032263182e-05,3.758037928491831e-05,0.0,69.2706572412731,0.6656808257102966,0.14550088346004486,0.42640551924705505,0.0,0.806650025020083,0.020590731874108315,0
16690,690,control,none,2.6347427706241433e-07,1.0,0.031051388010382652,0.9939590692520142,1.3922510240495997e-06,4.439620122519272e-05,6.2318126765603665e-06,2.281071101606358e-05,3.757470767595805e-05,0.0,70.00909159922026,0.696453332901001,0.15273109078407288,0.44142022728919983,0.0,0.8093923260295438,0.020563390105962753,0
16700,700,control,none,2.6879669690060837e-07,1.0,0.03542477265000343,0.9930641055107117,1.475164239972105e-06,4.472654659356896e-05,6.2725107454753015e-06,2.3540294932899997e-05,3.750965333892964e-05,0.0,70.76101542493808,0.7281932234764099,0.16019286215305328,0.456900417804718,0.0,0.8125150905508669,0.020616425201296806,0
16710,710,control,none,2.746793370533851e-07,1.0,0.04046959802508354,0.9919453859329224,1.5287964308076898e-06,4.5311694428959696e-05,6.231428869796218e-06,2.374146606598515e-05,3.808755354839377e-05,0.0,71.53566972680674,0.7603954672813416,0.1676972657442093,0.4725739061832428,0.0,0.8158270261824863,0.02078583464026451,0
16720,720,control,none,2.7962821036453533e-07,1.0,0.045748673379421234,0.9913860559463501,1.6094106748299082e-06,4.661188467069517e-05,6.273678536672378e-06,2.43014201259939e-05,3.927785292034969e-05,0.0,72.33477892937196,0.7929553389549255,0.17523212730884552,0.48841094970703125,0.0,0.8187588082888081,0.020867077633738518,0
16730,730,control,none,2.8065537094335014e-07,1.0,0.05167348310351372,0.9902673959732056,1.7568054992672222e-06,4.867866139937149e-05,6.449003649322549e-06,2.6236857593175955e-05,4.049258859595284e-05,0.0,73.15312373401389,0.8263176679611206,0.1829778254032135,0.5046703219413757,0.0,0.8204664774217505,0.02111971378326416,0
16740,740,control,none,2.78881202575576e-07,1.0,0.05767664685845375,0.9895961284637451,1.9160510452705096e-06,5.2657866274525685e-05,6.631280939473072e-06,2.81627490039682e-05,4.3997006287099794e-05,0.0,73.98589296633727,0.8611207604408264,0.19119301438331604,0.5217152833938599,0.0,0.8205950591986847,0.021233897656202316,0
16750,750,control,none,2.75488588385997e-07,1.0,0.0641084685921669,0.9883655905723572,2.1129766504245017e-06,5.514698765453269e-05,6.8273116085038055e-06,3.053192267543636e-05,4.541343150776811e-05,0.0,74.83056456057619,0.897827684879303,0.20011767745018005,0.539885938167572,0.0,0.8192225585352163,0.021565917879343033,0
16760,760,control,none,2.801262155571749e-07,1.0,0.07120419293642044,0.9873587489128113,2.289313692937762e-06,5.7889446710123205e-05,6.973961262701778e-06,3.197859405190684e-05,4.774852277478203e-05,0.0,75.69230772229784,0.9364991784095764,0.20979994535446167,0.55925053358078,0.0,0.818140086543404,0.021725842729210854,0
16770,770,control,none,1.5527960062026978,0.9767624139785767,4.858452796936035,0.7625014185905457,0.6939358200482112,29.658108163133875,2.874290943145752,10.328014373779297,27.652738571166992,0.0,76.33345930628056,1.7108948230743408,0.2530632019042969,1.4275363683700562,0.0,0.8588002487327537,0.017344150692224503,0
16780,780,control,none,0.013561666943132877,0.997389018535614,4.65643835067749,0.7482939958572388,0.1437412672522024,2.8676931826461742,0.8454241752624512,0.9575186967849731,2.567504644393921,0.0,77.35433196165373,3.197324752807617,0.4647042453289032,2.6546542644500732,0.0,0.8780812391072246,0.016205990687012672,0
16790,790,control,none,0.0006529753445647657,1.0,4.830846786499023,0.7591453194618225,0.01370483722438378,0.21715364531105194,0.0793221965432167,0.0876019299030304,0.18218012154102325,0.0,79.47536284429414,3.7840254306793213,0.5327973961830139,3.088273286819458,0.0,0.8819096139383245,0.014917612075805664,0
16800,800,control,none,0.0002611160452943295,1.0,4.904873847961426,0.7546705603599548,0.005637118241702292,0.08179768107486086,0.03113536164164543,0.03401663154363632,0.06755974143743515,0.0,82.65299543760437,3.970052480697632,0.5536962151527405,3.2226665019989014,0.0,0.8826924925749643,0.014726926572620869,0
16810,810,control,none,0.0002105578751070425,1.0,4.94210958480835,0.7443785667419434,0.0043811029617426955,0.0633811698753676,0.022015532478690147,0.023903483524918556,0.05441610515117645,0.0,86.66626571315788,4.00106143951416,0.5568572282791138,3.247398853302002,0.0,0.8853336947096057,0.015085614286363125,0
16820,820,control,none,0.00014576833928003907,1.0,4.942080974578857,0.7303948998451233,0.0019128567069077746,0.02622916147456541,0.010205346159636974,0.011736147105693817,0.021120669320225716,0.0,91.27933554135596,3.9775311946868896,0.5538084506988525,3.233567953109741,0.0,0.8862518039243468,0.015059377998113632,0
16830,830,control,none,9.774485079105943e-05,1.0,4.926463603973389,0.7193198204040527,0.0013181732314572806,0.017809706411128196,0.006787698715925217,0.008653080090880394,0.014008461497724056,0.0,96.29345723490665,3.935986042022705,0.5487685799598694,3.2066967487335205,0.0,0.8885536431533876,0.014657529070973396,0
