local_step,step,train_accuracy,train_loss,heldout_measured,test_accuracy,test_cross_entropy,test_minimum_margin,test_centered_healthy_logit_relative_error,elapsed_seconds
40,16096,1.0,0.00041606862214393914,True,0.9148674348361114,1.4938886761093748,-96.76557159423828,10.50279363842423,4.244611750124022
41,16097,1.0,0.0005267462693154812,False,,,,,4.375836709048599
42,16098,1.0,0.00044305904884822667,False,,,,,4.432417542207986
43,16099,1.0,0.0003963758936151862,False,,,,,4.493539042072371
44,16100,1.0,0.00032035907497629523,False,,,,,4.553843250032514
45,16101,1.0,0.0003001824370585382,False,,,,,4.614549417048693
46,16102,1.0,0.00031691748881712556,False,,,,,4.676071500172839
47,16103,1.0,0.0002514971129130572,False,,,,,4.735153334215283
48,16104,1.0,0.00027012344799004495,False,,,,,4.7948092091828585
49,16105,1.0,0.0003256093186791986,False,,,,,4.8532323341351
50,16106,1.0,0.00037016632268205285,True,0.9168810828951784,1.4256787024028146,-89.10833835601807,10.051737645150721,4.910664792172611
51,16107,1.0,0.00026104829157702625,False,,,,,5.0408522500656545
52,16108,1.0,0.00020832331210840493,False,,,,,5.10000062501058
53,16109,1.0,0.00021346105495467782,False,,,,,5.159816625062376
54,16110,1.0,0.000226993826800026,False,,,,,5.2193613750860095
55,16111,1.0,0.0002284653455717489,False,,,,,5.282530541997403
56,16112,1.0,0.00022586753766518086,False,,,,,5.345283459173515
57,16113,1.0,0.00025640244712121785,False,,,,,5.4064007920678705
58,16114,1.0,0.00020245174528099597,False,,,,,5.469277459196746
59,16115,1.0,0.00019105678074993193,False,,,,,5.529121750034392
60,16116,1.0,0.00017793705046642572,True,0.9149793041727262,1.43806352903533,-80.61992192268372,9.583394759312844,5.589922417188063
61,16117,1.0,0.00017409217252861708,False,,,,,5.727485792012885
62,16118,1.0,0.00016764011525083333,False,,,,,5.788404834223911
63,16119,1.0,0.00016628507000859827,False,,,,,5.849229334155098
64,16120,1.0,0.00016593170585110784,False,,,,,5.9092684590723366
65,16121,1.0,0.00018210586858913302,False,,,,,5.969165959162638
66,16122,1.0,0.00019263409194536507,False,,,,,6.029230917105451
67,16123,1.0,0.0001959220098797232,False,,,,,6.089856417151168
68,16124,1.0,0.0002394922630628571,False,,,,,6.149559459183365
69,16125,1.0,0.0001985623239306733,False,,,,,6.20772945904173
