step,local_step,train_loss,train_accuracy,test_accuracy,test_loss64,joint_failure,elapsed_seconds
6000,0,9.566210792399943e-06,1.0,0.9975388745944737,0.04078554599163667,False,0.18056787503883243
6001,1,9.56245457928162e-06,1.0,,,False,0.3646626661065966
6002,2,9.558450983604416e-06,1.0,,,False,0.47096304106526077
6003,3,9.554253665555734e-06,1.0,,,False,0.573354666121304
6004,4,9.549684364174027e-06,1.0,,,False,0.6535548330284655
6005,5,9.54510960582411e-06,1.0,,,False,0.7218701660167426
6006,6,9.540273822494783e-06,1.0,,,False,0.7895973750855774
6007,7,9.535390745440964e-06,1.0,,,False,0.8875897079706192
6008,8,9.530258466838859e-06,1.0,,,False,1.0033759160432965
6009,9,9.525136192678474e-06,1.0,,,False,1.1041690411511809
6010,10,9.519754712528083e-06,1.0,,,False,1.198366125114262
6011,11,9.514285920886323e-06,1.0,,,False,1.2673939999658614
6012,12,9.508637958788313e-06,1.0,,,False,1.3503950000740588
6013,13,9.50306548475055e-06,1.0,,,False,1.428112333174795
6014,14,9.49736568145454e-06,1.0,,,False,1.5203959580976516
6015,15,9.491554919804912e-06,1.0,,,False,1.6133437079843134
6016,16,9.485709597356617e-06,1.0,,,False,1.7352560830768198
6017,17,9.47998614719836e-06,1.0,,,False,1.8424831661395729
6018,18,9.474315447732806e-06,1.0,,,False,1.9591481660027057
6019,19,9.468614734942093e-06,1.0,,,False,2.0482652911450714
6020,20,9.462934940529522e-06,1.0,,,False,2.142837750026956
6021,21,9.457315172767267e-06,1.0,,,False,2.2447263330686837
6022,22,9.451584446651395e-06,1.0,,,False,2.3556870000902563
6023,23,9.446029253012966e-06,1.0,,,False,2.450795290991664
6024,24,9.440602298127487e-06,1.0,,,False,2.5472233751788735
6025,25,9.435293577553239e-06,1.0,,,False,2.6748567081522197
6026,26,9.429956662643235e-06,1.0,,,False,2.758147125132382
6027,27,9.424707968719304e-06,1.0,,,False,2.824641958111897
6028,28,9.41937651077751e-06,1.0,,,False,2.8974905000068247
6029,29,9.414063242729753e-06,1.0,,,False,2.9629574581049383
6030,30,9.408884579897858e-06,1.0,,,False,3.062952290987596
6031,31,9.403762305737473e-06,1.0,,,False,3.1841639161575586
6032,32,9.398580914421473e-06,1.0,,,False,3.2894328751135617
6033,33,9.393447726324666e-06,1.0,,,False,3.373566915979609
6034,34,9.38845823839074e-06,1.0,,,False,3.4857873329892755
6035,35,9.383572432852816e-06,1.0,,,False,3.5724975829944015
6036,36,9.37881395657314e-06,1.0,,,False,3.6701821661554277
6037,37,9.37396089284448e-06,1.0,,,False,3.7599281251896173
6038,38,9.36924152483698e-06,1.0,,,False,3.860594708006829
6039,39,9.36452215682948e-06,1.0,,,False,3.9563585410360247
6040,40,9.359917385154404e-06,1.0,,,False,4.067082833033055
6041,41,9.3552989710588e-06,1.0,,,False,4.162313624983653
6042,42,9.350770596938673e-06,1.0,,,False,4.240244250046089
