step,train_loss,train_loss64,train_accuracy,test_loss,test_loss64,test_accuracy,max_abs_logit,elapsed_seconds
1600,5.780151695944369e-05,5.780690048481494e-05,1.0,35.670406341552734,35.67040467082486,0.13099899317597047,182.68923950195312,76.81032349984162
1700,1.2745742594688636e-07,1.336600079793075e-07,1.0,39.793670654296875,39.79367288062781,0.1588544579930641,184.48802185058594,82.62220370885916
1800,6.940906072117059e-09,1.6744067136949292e-08,1.0,31.60922622680664,31.609226351984262,0.21232800089495468,165.0146484375,88.27278387499973
1900,1.7741328406373214e-08,5.9135663779031054e-08,1.0,12.439732551574707,12.439733493704466,0.29253831524779056,194.54547119140625,93.8506587499287
2000,1.117392489646818e-08,4.117399986301659e-08,1.0,24.896648406982422,24.896649964177993,0.22530484394227543,500.64251708984375,99.49401491694152
2100,0.0002678912424016744,0.00026789970063821974,1.0,16.993703842163086,16.993703480999685,0.28951784315919005,121.86784362792969,105.16712891706266
2200,3.519936910834076e-07,3.57367197379918e-07,1.0,22.73371124267578,22.733710403494864,0.3346011858149681,179.7186279296875,110.86922870902345
2300,7.158781900606925e-10,4.682402526016795e-09,1.0,29.95509910583496,29.955098613016254,0.3348249244881978,220.24880981445312,116.46109991683625
2400,3.756804289878346e-08,8.637206954355761e-08,1.0,3.4589335918426514,3.4589338110009926,0.5111309989931759,53.0906982421875,122.28009608387947
2500,1.2325554799019756e-08,6.342801213303028e-08,1.0,2.2770791053771973,2.277079186940088,0.654547488533393,99.54100036621094,127.30681779189035
2600,7.22103221661996e-09,4.809600276343328e-08,1.0,3.95056414604187,3.9505643931905565,0.6781519185591229,223.27432250976562,132.2526535000652
2700,5.571399785964104e-09,3.872479707786441e-08,1.0,6.892489433288574,6.892489745941241,0.6825148226871015,398.6360778808594,137.24125624983571
2800,7.874660035156467e-09,3.54329571077967e-08,1.0,9.701138496398926,9.701138357972736,0.6591341313346012,527.7105712890625,142.5233065839857
2900,7.22103221661996e-09,3.264118493955147e-08,1.0,11.098628997802734,11.098628578661488,0.6716634970354626,573.8076171875,147.78380183386616
3000,4.524657413185196e-07,4.7529746298906436e-07,1.0,6.438765048980713,6.438765638657302,0.6035350710370287,323.6859436035156,152.76820695889182
3100,1.5344692627650147e-08,5.309672032567363e-08,1.0,2.6457414627075195,2.6457414529784793,0.7258082559570421,152.15069580078125,157.75951708387583
3200,1.2605680943522657e-08,7.223156257244847e-08,1.0,2.487138032913208,2.4871382042940695,0.8837677592571876,190.78550720214844,162.47042270889506
3300,1.0769297453805393e-08,6.676433251154767e-08,1.0,3.4894139766693115,3.4894139885138262,0.8819778498713503,238.31787109375,167.29686250002123
3400,1.2294429474479784e-08,7.064965526793974e-08,1.0,4.312618732452393,4.312619291092572,0.8766081217138383,272.14215087890625,171.81588995899074
3500,1.2512305858081163e-08,7.335078557844541e-08,1.0,4.614590167999268,4.614590653684831,0.8778386844166014,271.23651123046875,176.37019933387637
3600,1.6340697683858707e-08,8.033862090116533e-08,1.0,4.596148490905762,4.5961487841812385,0.881530372524891,256.3170471191406,181.32010529190302
3700,1.6807573999244596e-08,8.275183443939931e-08,1.0,4.392183780670166,4.392183938655669,0.8825371965544244,246.24819946289062,186.67807058384642
3800,1.668307447744155e-08,8.607263717912942e-08,1.0,4.052055358886719,4.052055532383656,0.88891374874147,236.2293243408203,191.67948674992658
3900,1.8955208958004732e-08,8.929780846150584e-08,1.0,3.5965728759765625,3.5965733702832883,0.8926054368497595,215.7328643798828,196.62645270884968
4000,1.9951214014213292e-08,9.238543769184935e-08,1.0,3.0373587608337402,3.037358898050097,0.897639556997427,185.9631805419922,201.58654604200274
4100,2.284585143286222e-08,9.66438001209517e-08,1.0,2.431133508682251,2.4311334635828086,0.9042398478577022,154.1681365966797,206.1627623338718
4200,2.5273612536125256e-08,9.930933252280888e-08,1.0,2.034839630126953,2.0348398502640697,0.9078196666293769,129.29656982421875,210.73738695890643
4300,2.863512804651691e-08,1.014620961228994e-07,1.0,1.7694392204284668,1.769439348526949,0.9090502293321401,110.24100494384766,215.3317758338526
4400,3.654091074167809e-08,1.0468062054796334e-07,1.0,1.5675179958343506,1.5675180675495237,0.9043517171943171,96.24269104003906,219.9468136250507
4500,7.080969055550668e-08,1.135642491799028e-07,1.0,1.2876046895980835,1.287604742160893,0.8992057277100347,80.5618667602539,224.53397900005803
4600,1.5410056164455455e-07,1.830959135118068e-07,1.0,0.8354605436325073,0.8354606021241611,0.8932766528694485,59.39668273925781,229.065053333994
4700,2.219222352550787e-07,2.5115471704624e-07,1.0,0.5873841047286987,0.5873841700500999,0.8988701197001902,43.387699127197266,233.96614549984224
4800,2.996105763486412e-07,3.22098266327471e-07,1.0,0.4651649296283722,0.46516492127203135,0.9055822798970802,33.313934326171875,239.66775749996305
4900,6.778432748433261e-07,6.974962608473822e-07,1.0,0.42621248960494995,0.42621251829261203,0.900324421076183,26.5037899017334,245.563378874911
5000,3.878993538819486e-06,3.9318572813899875e-06,1.0,0.47752681374549866,0.47752680648123635,0.880859156505202,21.66804313659668,251.26086241705343
5100,5.834171133756172e-06,5.892296018292739e-06,1.0,0.41574880480766296,0.4157488632298162,0.9005481597494127,21.037860870361328,256.99024274991825
5200,6.3038764892553445e-06,6.370512677647619e-06,1.0,0.32950112223625183,0.3295011679876828,0.9215795950330015,21.161008834838867,262.69917024997994
5300,6.63355240249075e-06,6.70221812900226e-06,1.0,0.2463599592447281,0.24635998116612098,0.9457433717418056,21.086435317993164,268.61500574997626
5400,6.717371434206143e-06,6.786937631330614e-06,1.0,0.1805444210767746,0.1805444560676717,0.9644255509564829,21.017423629760742,274.63273466704413
5500,6.858118013042258e-06,6.9294917266996875e-06,1.0,0.1311783492565155,0.13117837876303162,0.977738002013648,20.674522399902344,280.4117477920372
5600,6.886347364343237e-06,6.960300636653878e-06,1.0,0.09453854709863663,0.0945385866141634,0.9840026848640787,20.39926528930664,286.0748625418637
5700,7.06525406712899e-06,7.139666232267486e-06,1.0,0.06868383288383484,0.06868387290825057,0.989931759704665,20.295276641845703,292.20144233386964
5800,7.140763045754284e-06,7.216829922724077e-06,1.0,0.04979799687862396,0.04979803041164663,0.9936234478129544,20.259490966796875,297.8771805418655
5900,7.232270036183763e-06,7.311453161702679e-06,1.0,0.036158930510282516,0.036158965207913084,0.9972032665846291,20.18596839904785,303.71583925001323
6000,7.220131465146551e-06,7.3035551428490615e-06,1.0,0.027278129011392593,0.02727816639830095,0.9984338292873923,20.122482299804688,309.8195228748955
6100,7.155328603403177e-06,7.236610854824924e-06,1.0,0.02033885195851326,0.0203388869532347,0.9989931759704664,20.23165512084961,315.51770624984056
6200,7.3203218562412076e-06,7.406120560482856e-06,1.0,0.015552966855466366,0.015553004086251312,0.9996643919901554,20.20297622680664,321.256781041855
6300,7.267502951435745e-06,7.358981272879198e-06,1.0,0.012036493048071861,0.012036533042937182,0.9996643919901554,20.078184127807617,327.12772087496705
6400,7.1939543886401225e-06,7.2857236713079485e-06,1.0,0.009439414367079735,0.009439454696594556,1.0,20.04802131652832,333.0970991249196
6500,6.841278718638932e-06,6.9375900127505416e-06,1.0,0.007404776755720377,0.007404819540856792,1.0,20.13130760192871,339.2275920838583
6600,6.32171077086241e-06,6.416998251635719e-06,1.0,0.005946704186499119,0.005946745402243525,1.0,20.123292922973633,345.230616542045
6700,5.888824944122462e-06,5.991793344263952e-06,1.0,0.00500154634937644,0.0050015909702524715,1.0,20.171297073364258,351.226049708901
6800,4.979416189598851e-06,5.082176948432818e-06,1.0,0.0040515633299946785,0.004051609387131872,1.0,20.3900203704834,357.207609541947
6900,4.517304660112131e-06,4.6163590570837466e-06,1.0,0.0033822618424892426,0.003382310156463785,1.0,20.492652893066406,363.41374020883814
7000,4.39573022958939e-06,4.490208096837046e-06,1.0,0.0029950523748993874,0.0029951001569628456,1.0,20.58731460571289,369.20707412506454
7100,4.318260380387073e-06,4.41830852003907e-06,1.0,0.0027086229529231787,0.002708672334823834,1.0,20.380598068237305,375.05700354184955
7200,4.122048267163336e-06,4.220832067622131e-06,1.0,0.002421796787530184,0.0024218441005508665,1.0,20.39314842224121,380.9771634589415
7300,4.013483703602105e-06,4.1081958174280255e-06,1.0,0.002176616806536913,0.002176665177564626,1.0,20.33736801147461,387.34071237500757
7400,3.9451647353416774e-06,4.040220155067691e-06,1.0,0.0019953525625169277,0.0019953991219646217,1.0,20.339679718017578,392.8069714170415
7500,3.870277851092396e-06,3.965351726726415e-06,1.0,0.0018548100488260388,0.0018548626380465699,1.0,20.35301971435547,399.3603687500581
7600,3.7695260743930703e-06,3.869222723615862e-06,1.0,0.0017163028242066503,0.0017163553550886479,1.0,20.423858642578125,405.6279110838659
7700,3.680260078908759e-06,3.7796725486342773e-06,1.0,0.001584812649525702,0.0015848634762518252,1.0,20.38292121887207,411.0557982090395
7800,3.6186013403494144e-06,3.7175588762994966e-06,1.0,0.0014643090544268489,0.0014643592342224794,1.0,20.358348846435547,417.0673591250088
7900,3.567462727005477e-06,3.6645609169621025e-06,1.0,0.0013711987994611263,0.001371248731780627,1.0,20.35031509399414,422.66303158388473
8000,3.5204018331569387e-06,3.617074711312188e-06,1.0,0.0012992497067898512,0.0012992986533087074,1.0,20.363079071044922,428.6687588749919
8100,3.4666486499190796e-06,3.5630725622646783e-06,1.0,0.0012371230404824018,0.0012371742000541052,1.0,20.30354118347168,435.1941274169367
8200,3.415883838897571e-06,3.5163393294442607e-06,1.0,0.0011895514326170087,0.0011896035967163075,1.0,20.304121017456055,442.6934687499888
8300,3.365709744684864e-06,3.466064748485413e-06,1.0,0.001149909570813179,0.0011499641157751387,1.0,20.371610641479492,450.11824237485416
8400,3.3197072752955137e-06,3.4167396379078795e-06,1.0,0.0011013966286554933,0.0011014506999118497,1.0,20.318618774414062,457.16761208395474
8500,3.273953325333423e-06,3.370032619255986e-06,1.0,0.0010466049425303936,0.0010466618155623127,1.0,20.399459838867188,464.21129824989475
8600,3.2226596431428334e-06,3.320334721498056e-06,1.0,0.0009944785851985216,0.0009945319247832624,1.0,20.398588180541992,470.7290803338401
8700,3.1702450087323086e-06,3.2692436457843133e-06,1.0,0.0009519452578388155,0.0009520002088531009,1.0,20.331953048706055,476.93243112484924
8800,3.119760322078946e-06,3.216795730022098e-06,1.0,0.0009220148785971105,0.0009220676013425184,1.0,20.402931213378906,483.215833166847
8900,3.061929874093039e-06,3.162663484701812e-06,1.0,0.0008851515594869852,0.0008852081292112669,1.0,20.56167221069336,488.9193764589727
9000,3.002636958626681e-06,3.1054963366168153e-06,1.0,0.0008411075687035918,0.000841164621393903,1.0,20.65418815612793,495.05844320892356
9100,2.935780457846704e-06,3.0372498045077706e-06,1.0,0.0008023157715797424,0.0008023731282886797,1.0,20.687177658081055,501.19594283401966
9200,2.856411583707086e-06,2.9598244615053726e-06,1.0,0.0007694974192418158,0.0007695559522869622,1.0,20.665376663208008,507.4289009170607
9300,2.7409687390900217e-06,2.8413602897945502e-06,1.0,0.0007296846597455442,0.0007297449738644062,1.0,20.86515235900879,514.4928778340109
9400,2.6609463930071797e-06,2.7621073270794646e-06,1.0,0.0006998454919084907,0.0006999042524772103,1.0,20.991226196289062,520.8969591250643
9500,2.5727069896674948e-06,2.6771246432616556e-06,1.0,0.0006727470899932086,0.000672805651993879,1.0,21.00551414489746,526.3995944589842
9600,2.4894470698200166e-06,2.5928051661954506e-06,1.0,0.0006454142858274281,0.000645473965693455,1.0,21.178274154663086,532.9153953338973
9700,2.4260141344711883e-06,2.5254930800767273e-06,1.0,0.000621440471149981,0.0006214972956150943,1.0,21.164827346801758,538.9867554998491
9800,2.385613925071084e-06,2.4836062093123525e-06,1.0,0.0005994271486997604,0.0005994846718827413,1.0,21.140178680419922,544.3394998339936
9900,2.3502557269239333e-06,2.445831978832725e-06,1.0,0.000584885070566088,0.0005849408187350042,1.0,21.15176010131836,550.2617105420213
10000,2.3148975287767826e-06,2.4108176846832736e-06,1.0,0.0005764562520198524,0.000576514180526617,1.0,21.137901306152344,555.961457083933
10100,2.2785745841247262e-06,2.3749762828390194e-06,1.0,0.0005711798439733684,0.0005712345927533672,1.0,21.19666290283203,562.1290356249083
10200,2.2428116608352866e-06,2.338474723912588e-06,1.0,0.0005684315110556781,0.0005684897361251431,1.0,21.30866241455078,568.09011379187
10300,2.2043100216251332e-06,2.3022152529182464e-06,1.0,0.0005698823370039463,0.0005699440917457636,1.0,21.335481643676758,575.0111974170431
10400,2.1645323613483924e-06,2.258907384839159e-06,1.0,0.00057130993809551,0.0005713707635542284,1.0,21.3475284576416,582.2106706248596
10500,2.1227001525403466e-06,2.2154144410274966e-06,1.0,0.000574542093090713,0.0005745995059236817,1.0,21.347631454467773,589.5871490000281
10600,2.079124897136353e-06,2.1706602637505764e-06,1.0,0.0005835265037603676,0.0005835836059922224,1.0,21.401872634887695,597.2233012090437
10700,2.036110117842327e-06,2.1270668418430166e-06,1.0,0.0005929464241489768,0.0005930036405254219,1.0,21.57302474975586,604.4378240839578
10800,1.998199650188326e-06,2.089792668440713e-06,1.0,0.0006048237555660307,0.0006048826837371244,1.0,21.857376098632812,611.7847278749105
10900,1.959356040970306e-06,2.0505929869233837e-06,1.0,0.0006202340009622276,0.0006202927794073941,1.0,21.837060928344727,618.8688262919895
11000,1.9107699245068943e-06,2.0015358209235642e-06,1.0,0.0006317427614703774,0.0006318010726956327,1.0,22.014358520507812,625.568772333907
11100,1.8623393316374859e-06,1.9506143767154642e-06,1.0,0.0006392600480467081,0.0006393183487723588,1.0,22.253009796142578,632.5033809170127
11200,1.8249892264066148e-06,1.9158951883316656e-06,1.0,0.0006519632297568023,0.000652021554180891,1.0,22.313770294189453,639.1167044588365
11300,1.7880748828247306e-06,1.877857005863865e-06,1.0,0.0006676643388345838,0.0006677191172434491,1.0,22.335290908813477,646.821502167033
11400,1.7526234614706482e-06,1.8397141778265341e-06,1.0,0.000692845496814698,0.0006929036848963447,1.0,22.371400833129883,653.8831158748362
11500,1.7122542885772418e-06,1.7977079714804152e-06,1.0,0.0007183502893894911,0.0007184050585336537,1.0,22.607219696044922,659.9304956670385
11600,1.67073324064404e-06,1.7580288136890225e-06,1.0,0.0007465991657227278,0.0007466537978716071,1.0,22.865955352783203,666.4326920418534
11700,1.616482222743798e-06,1.7031915433097997e-06,1.0,0.0007605029386468232,0.0007605563431170032,1.0,22.80685806274414,672.2703789588995
11800,1.5729381175333401e-06,1.6559998856874062e-06,1.0,0.0007758463034406304,0.0007758993065326979,1.0,22.663982391357422,678.2267196250614
11900,1.5294253898900934e-06,1.6113522132879666e-06,1.0,0.0007975189364515245,0.000797575540356331,1.0,22.515474319458008,684.626025833888
12000,1.4831422276984085e-06,1.5611635157626433e-06,1.0,0.0008131067734211683,0.0008131614599501789,1.0,22.488340377807617,691.2420591248665
12100,1.4498383507088874e-06,1.5283537132847614e-06,1.0,0.0008443171391263604,0.0008443699084403402,1.0,22.387733459472656,697.9953622499015
12200,1.4067301208342542e-06,1.4869359201881006e-06,1.0,0.0008639056468382478,0.0008639605303902636,1.0,22.426597595214844,705.3352812498342
12300,1.34787262595637e-06,1.4253514387397308e-06,1.0,0.0008661684114485979,0.0008662208410048147,1.0,22.531543731689453,712.2693647500128
12400,1.290633463213453e-06,1.3693899644240456e-06,1.0,0.0008611633093096316,0.0008612173398911997,1.0,22.357208251953125,718.8698006670456
12500,1.2343595017227926e-06,1.311276727949123e-06,1.0,0.0008451319299638271,0.0008451849678132816,1.0,22.176424026489258,725.257542416919
12600,1.1662890528896241e-06,1.2398967168104842e-06,1.0,0.0008181877783499658,0.0008182387249444044,1.0,21.997276306152344,732.4162200419232
12700,1.119414719141787e-06,1.1910565965427747e-06,1.0,0.0007958820788189769,0.0007959359460559698,1.0,21.839296340942383,738.8231238338631
12800,1.0710152764659142e-06,1.142063833822367e-06,1.0,0.0008004337432794273,0.0008004863345174601,1.0,21.954513549804688,745.6609763340093
12900,1.0210904974883306e-06,1.0923061007071796e-06,1.0,0.0008175855036824942,0.0008176406596847142,1.0,22.016220092773438,752.3223441250157
13000,9.60147531259281e-07,1.0277480096523034e-06,1.0,0.0008009025477804244,0.0008009555517942428,1.0,22.028841018676758,758.5786929999013
13100,9.117479748965707e-07,9.809765394352599e-07,1.0,0.0007683098083361983,0.0007683660736604253,1.0,22.114301681518555,764.7360267499462
13200,8.669589419696422e-07,9.342025591255172e-07,1.0,0.0007620833348482847,0.000762136766309012,1.0,22.180011749267578,770.9667423749343
13300,8.231659762714116e-07,8.899559695970404e-07,1.0,0.0007253717631101608,0.0007254263873242696,1.0,22.040498733520508,777.7063688340131
13400,7.845397931305342e-07,8.519328862317594e-07,1.0,0.0006715504569001496,0.0006716042520681431,1.0,22.053306579589844,783.4532411668915
13500,7.365449619101128e-07,8.070752567398016e-07,1.0,0.0006143997889012098,0.0006144567574582189,1.0,21.92295265197754,789.7434160839766
13600,6.91942659614142e-07,7.575810473912912e-07,1.0,0.0005564473103731871,0.0005565010547474171,1.0,21.475147247314453,795.9846374590416
13700,6.45223849460308e-07,7.102353951502561e-07,1.0,0.0004894549492746592,0.0004895076623040712,1.0,21.03183937072754,802.7442649169825
13800,6.15779526924598e-07,6.765458567508237e-07,1.0,0.0004176521906629205,0.00041770687138079136,1.0,20.870607376098633,809.8464426668361
13900,5.910350751037186e-07,6.559970352013336e-07,1.0,0.0003726520808413625,0.00037270980770474135,1.0,20.78662872314453,816.2344337089453
14000,5.695588356502412e-07,6.317906494795439e-07,1.0,0.00035000202478840947,0.00035005788782773567,1.0,20.61745262145996,822.4753921248484
14100,5.45094451354089e-07,6.073301336078149e-07,1.0,0.0003293029440101236,0.000329359323042129,1.0,20.49132537841797,828.7595329170581
14200,5.255167820905626e-07,5.886544585180643e-07,1.0,0.00031286306330002844,0.0003129208128838468,1.0,20.665191650390625,834.789854249917
14300,4.926798169435642e-07,5.566014984131605e-07,1.0,0.00028847961220890284,0.0002885385907818112,1.0,20.442909240722656,840.9517270838842
14400,4.74845080589148e-07,5.329786314437292e-07,1.0,0.00027326459530740976,0.00027332404268261057,1.0,20.15300750732422,847.7735450840555
14500,4.603408001457865e-07,5.184997608564317e-07,1.0,0.00027267957921139896,0.0002727371770769622,1.0,19.77594757080078,854.4420333749149
14600,4.4362658968566393e-07,5.034698463668378e-07,1.0,0.00027070275973528624,0.0002707611090403939,1.0,20.22135353088379,861.4303499169182
14700,4.138398423947365e-07,4.752029460743827e-07,1.0,0.00026019729557447135,0.0002602543800827357,1.0,21.275049209594727,868.3555999589153
14800,3.9644089611101663e-07,4.554004503884069e-07,1.0,0.0002527870237827301,0.000252842579978869,1.0,21.87921142578125,875.7077325419523
14900,3.7988232293173496e-07,4.3676318300877315e-07,1.0,0.00025556792388670146,0.0002556234806239284,1.0,22.699148178100586,881.4084265839774
15000,3.5330143077771936e-07,4.1469371388177976e-07,1.0,0.00026217347476631403,0.00026222789839400206,1.0,23.566619873046875,887.4549472089857
15100,2.8896576509396255e-07,3.4996486501948203e-07,1.0,0.0003013653040397912,0.0003014238545864511,1.0,25.953594207763672,894.3752021249384
15200,2.562532586125599e-07,3.1449001238767766e-07,1.0,0.0003353505162522197,0.0003354067540614518,1.0,28.662878036499023,900.8967744170222
15300,2.5413675075469655e-07,3.043989276436506e-07,1.0,0.00034371716901659966,0.000343769727069451,1.0,31.597108840942383,906.9989082498942
15400,2.6503053618398553e-07,3.087548796253942e-07,1.0,0.00033316013286821544,0.00033321187342096346,1.0,36.10741424560547,913.9337181248702
15500,2.848572648872505e-07,3.223174425770394e-07,1.0,0.000317729776725173,0.00031778103510435464,1.0,41.191524505615234,919.4576930839103
15600,3.11749374759529e-07,3.454392374203152e-07,1.0,0.00030814140336588025,0.0003081918960470931,1.0,50.24427795410156,925.8656069999561
15700,2.4037944967858493e-07,2.970510492352866e-07,1.0,0.0003011971712112427,0.00030125426190885434,1.0,73.69474029541016,932.2157594589517
15800,3.062713460622035e-07,3.4430590422454664e-07,1.0,0.00031293396023102105,0.0003129846768280985,1.0,136.2512969970703,938.5354864590336
15900,1.187735279017943e-07,1.623247110323041e-07,1.0,0.00033157033612951636,0.00033162072332933986,1.0,262.76007080078125,945.5786942918785
16000,1.5313567303110176e-07,1.9302256296581687e-07,1.0,0.00034214294282719493,0.00034219105333613677,1.0,386.8315124511719,951.9007039170247
16100,0.00032035907497629523,0.0003203590651620934,1.0,1.4573235511779785,1.4573236115886778,0.9164336055487191,319.94757080078125,958.5393280000426
16200,8.041835826588795e-06,8.042900606726828e-06,1.0,1.9653880596160889,1.965388005855009,0.854569862400716,196.6884765625,964.3717058750335
16300,7.728368700554711e-08,8.139793475677531e-08,1.0,1.3486768007278442,1.3486768508212938,0.85859715851885,124.31333923339844,970.7052472920623
16400,1.2636806268062628e-08,2.6397654540428863e-08,1.0,0.40580907464027405,0.40580913145470643,0.9263899765074393,81.64262390136719,977.2800435840618
16500,3.090726252708009e-08,6.015421155163932e-08,1.0,1.0648952722549438,1.064895262162562,0.892269828839915,160.6905059814453,984.1633154589217
16600,5.341073716635947e-08,8.534361271856179e-08,1.0,2.411766767501831,2.411766680205985,0.8588208971920797,275.6331481933594,990.4794950839132
16700,6.931568208301542e-08,9.960503875704547e-08,1.0,3.1902949810028076,3.190294677655113,0.8488645262333594,341.263427734375,996.8712646670174
16800,8.861326961095983e-08,1.1519226110178027e-07,1.0,3.3674607276916504,3.3674608797939944,0.8424879740463139,383.67047119140625,1003.3113578339107
16900,8.279286589640833e-08,1.1814626346746414e-07,1.0,3.2202067375183105,3.2202067856677887,0.8415930193533953,403.8989562988281,1009.4431473340373
17000,9.89779422866377e-08,1.2911010391162943e-07,1.0,2.9179611206054688,2.9179611301404265,0.843718536749077,404.6476135253906,1015.5340850418434
17100,1.1357563067804222e-07,1.4506244075934872e-07,1.0,2.522294044494629,2.522294247279278,0.847857702203826,386.02447509765625,1021.9630071248394
17200,1.1936491262076743e-07,1.5293845391816867e-07,1.0,2.0780422687530518,2.078042449510837,0.8569191184696274,351.5136413574219,1028.8304954590276
17300,1.4295775940809108e-07,1.6781807509911115e-07,1.0,1.6498864889144897,1.6498865955272124,0.8677704441212664,310.1427917480469,1034.977207042044
17400,1.5341579739924782e-07,1.77282361401571e-07,1.0,1.2310513257980347,1.2310513991605607,0.8827609352276541,268.7311096191406,1042.4125935418997
17500,1.7651065320478665e-07,2.033849697184601e-07,1.0,0.8533794283866882,0.8533795278825361,0.901666853115561,228.58935546875,1047.9838052089326
17600,3.14986408511686e-07,3.408124894899598e-07,1.0,0.5193206071853638,0.5193206899715646,0.9266137151806689,193.07057189941406,1054.3668817500584
17700,4.769304950968944e-07,5.01070917931569e-07,1.0,0.25575101375579834,0.25575105149913296,0.9526792706119253,155.36721801757812,1060.8975048339926
17800,7.329347226914251e-07,7.641120274284745e-07,1.0,0.09691505879163742,0.09691510302909871,0.9788566953797964,114.6258316040039,1067.5226446250454
17900,2.1299210857250728e-06,2.1744934168035644e-06,1.0,0.03804369270801544,0.03804374050159819,0.9902673677145094,76.4486083984375,1073.4429492088966
18000,8.827225428831298e-06,8.897980823160066e-06,1.0,0.01475867535918951,0.014758727117443896,0.9982100906141627,44.05936050415039,1079.636986499885
18100,5.8121364418184385e-05,5.819788279090167e-05,1.0,0.015733500942587852,0.01573353739199459,0.999328783980311,25.378009796142578,1086.0079458749387
18200,0.00017967060557566583,0.0001797259138270544,1.0,0.022088315337896347,0.022088336102361973,0.9996643919901554,18.651775360107422,1092.1957224588841
18300,0.0002409304870525375,0.00024097063694773614,1.0,0.02297147735953331,0.02297149006821708,0.9997762613267703,16.469432830810547,1098.7364350839052
18400,0.00025414314586669207,0.00025417930657354324,1.0,0.02186444215476513,0.021864452915198226,1.0,17.449993133544922,1105.1827820839826
18500,0.00025885362992994487,0.0002588897478079681,1.0,0.021083714440464973,0.021083722626923377,0.9997762613267703,17.866655349731445,1111.7140698749572
18600,0.00025838418514467776,0.00025842231850891826,1.0,0.020695634186267853,0.020695648102365065,0.9997762613267703,18.205951690673828,1117.8473880419042
18700,0.00024400050460826606,0.00024403392243290038,1.0,0.02014755830168724,0.020147570670014246,0.9995525226535407,18.24370574951172,1124.4245496669319
18800,0.00021372662740759552,0.00021376872293096282,1.0,0.01906520687043667,0.019065223829429413,0.9998881306633851,18.19600486755371,1130.5953527090605
18900,0.0001883069780888036,0.00018835387575167625,1.0,0.017879001796245575,0.017879015836161246,0.9997762613267703,18.1435546875,1137.0478687919676
19000,0.00017167793703265488,0.0001717276576073441,1.0,0.01771051064133644,0.017710525652794334,0.9997762613267703,18.454654693603516,1143.6749515000265
19100,0.0001594647765159607,0.000159520659124056,1.0,0.01799013651907444,0.017990155293750237,0.9998881306633851,18.469125747680664,1150.032322583953
19200,0.00014824792742729187,0.00014830177301354016,1.0,0.018530957400798798,0.018530975760150534,0.9997762613267703,18.324373245239258,1156.696773624979
19300,0.00014124670997262,0.00014130423857083006,1.0,0.019394846633076668,0.019394869021561647,0.9997762613267703,17.897354125976562,1163.2190876670647
19400,0.00013495060557033867,0.00013501218522045708,1.0,0.02017504908144474,0.020175067993174877,0.9997762613267703,17.34957504272461,1170.2816719589755
19500,0.00012992626579944044,0.00012998306615490265,1.0,0.021145226433873177,0.02114524610532183,0.9997762613267703,16.929950714111328,1178.836414041929
19600,0.0001245129096787423,0.0001245720202796565,1.0,0.022519152611494064,0.02251917363189601,0.9996643919901554,17.424102783203125,1187.618158499943
