step,local_step,arm,train_loss,train_loss64,train_accurate_loss64,train_objective_loss,train_accuracy,train_minimum_margin,test_loss,test_loss64,test_accurate_loss64,test_objective_loss,test_accuracy,test_minimum_margin,max_abs_logit,last_training_loss,elapsed_seconds
15000,0,model64,4.146938239034568e-07,4.146938239034568e-07,4.1469382391028705e-07,4.146938239034568e-07,1.0,14.249481591666571,0.0002622282116950954,0.0002622282116950954,0.00026222821169509763,0.0002622282116950954,1.0,3.115155623096295,23.566616958526335,,0.21500245784409344
15010,10,model64,3.7912372699583227e-07,3.7912372699583227e-07,3.7912372699039093e-07,3.7912372699583227e-07,1.0,14.244493731016302,0.00024713682350539887,0.00024713682350539887,0.0002471368235053949,0.00024713682350539887,1.0,3.188288165469821,23.608769595853076,3.834908386845281e-07,2.3757943329401314
15020,20,model64,3.4108302450398687e-07,3.4108302450398687e-07,3.410830245058741e-07,3.4108302450398687e-07,1.0,14.295388318056702,0.0002330225331040973,0.0002330225331040973,0.00023302253310409824,0.0002330225331040973,1.0,3.260320270490224,23.605796302201938,3.4418146273147543e-07,4.639737624907866
15030,30,model64,3.19280311287838e-07,3.19280311287838e-07,3.192803112974719e-07,3.19280311287838e-07,1.0,14.328906012516889,0.00023059343390587772,0.00023059343390587772,0.0002305934339058807,0.00023059343390587772,1.0,3.1677070079314666,23.640286687962046,3.207938273902472e-07,7.349776041926816
15040,40,model64,3.0930763118235205e-07,3.0930763118235205e-07,3.093076311678269e-07,3.0930763118235205e-07,1.0,14.35042499677678,0.00023200882306527847,0.00023200882306527847,0.0002320088230652747,0.00023200882306527847,1.0,3.1228119032345436,23.62061085067608,3.0996701031348496e-07,9.071646499913186
15050,50,model64,3.0493635170130614e-07,3.0493635170130614e-07,3.049363517067172e-07,3.0493635170130614e-07,1.0,14.36803802249146,0.00023945346751269318,0.00023945346751269318,0.00023945346751270063,0.00023945346751269318,1.0,3.080982270763802,23.625725253654277,3.052715896590067e-07,10.735784749966115
15060,60,model64,3.017913769799529e-07,3.017913769799529e-07,3.0179137698330495e-07,3.017913769799529e-07,1.0,14.356955837055395,0.00024285916786558192,0.00024285916786558192,0.00024285916786558442,0.00024285916786558192,1.0,3.066011296701614,23.67268490658039,3.0210652475346925e-07,12.164456916972995
15070,70,model64,2.9838913421379365e-07,2.9838913421379365e-07,2.983891342145696e-07,2.9838913421379365e-07,1.0,14.346786058909071,0.000248358871781616,0.000248358871781616,0.0002483588717816078,0.000248358871781616,1.0,3.0019089237109977,23.686543201834425,2.987497213654344e-07,14.346182707929984
15080,80,model64,2.9454937770557587e-07,2.9454937770557587e-07,2.9454937770970214e-07,2.9454937770557587e-07,1.0,14.335334211453148,0.00025645998577125884,0.00025645998577125884,0.0002564599857712613,0.00025645998577125884,1.0,2.921870151304888,23.763643144913033,2.949416010222587e-07,16.37720474996604
15090,90,model64,2.906645424593458e-07,2.906645424593458e-07,2.9066454246311055e-07,2.906645424593458e-07,1.0,14.327523406663605,0.00026373638841254446,0.00026373638841254446,0.0002637363884125407,0.00026373638841254446,1.0,2.859514387502418,23.868512576226724,2.910477576274492e-07,19.055289541836828
15100,100,model64,2.8687724724134717e-07,2.8687724724134717e-07,2.8687724724256467e-07,2.8687724724134717e-07,1.0,14.324703605335152,0.00026988045376875706,0.00026988045376875706,0.00026988045376876216,0.00026988045376875706,1.0,2.793540072424316,23.88219623542482,2.872524245999034e-07,21.103159207850695
15110,110,model64,2.8323027079230906e-07,2.8323027079230906e-07,2.8323027079752303e-07,2.8323027079230906e-07,1.0,14.33315717947072,0.00027491333262587525,0.00027491333262587525,0.00027491333262587303,0.00027491333262587525,1.0,2.7418510718171007,23.885035280428944,2.835828098065615e-07,22.645891707856208
15120,120,model64,2.799191814776585e-07,2.799191814776585e-07,2.7991918147158414e-07,2.799191814776585e-07,1.0,14.34057017424678,0.000279786464258902,0.000279786464258902,0.00027978646425890386,0.000279786464258902,1.0,2.6856542025377657,23.8805494167979,2.802332929608851e-07,24.97239554184489
15130,130,model64,2.7701017423574813e-07,2.7701017423574813e-07,2.7701017424213814e-07,2.7701017423574813e-07,1.0,14.337923421173025,0.0002850118023837086,0.0002850118023837086,0.00028501180238371584,0.0002850118023837086,1.0,2.621471050318174,23.859041548471623,2.772822363438421e-07,27.523574207909405
15140,140,model64,2.74444784910175e-07,2.74444784910175e-07,2.744447849151227e-07,2.74444784910175e-07,1.0,14.326213324031057,0.0002900604459072395,0.0002900604459072395,0.00029006044590724036,0.0002900604459072395,1.0,2.5615210952234313,23.815643926934833,2.746878432472648e-07,29.831719249952585
15150,150,model64,2.720702575847998e-07,2.720702575847998e-07,2.7207025758581953e-07,2.720702575847998e-07,1.0,14.316109921124868,0.00029475149712197477,0.00029475149712197477,0.00029475149712196935,0.00029475149712197477,1.0,2.5087784701933207,23.764961720510556,2.7230259747702897e-07,32.216786707984284
