study_group,event,reference_step,current_step,reference_test_accuracy,arm,train_accuracy,heldout_accuracy,heldout_cross_entropy,heldout_minimum_margin,heldout_centered_logit_relative_error,head_change_norm,relative_head_change,source
intervention_specificity,seed0_first,17200,17494,0.9911623224074281,random_orthogonal_size_7,0.018276762402088774,0.017116008502069582,79.27252223493053,-176.62005615234375,7.593673903079983,0.387531339099221,0.41738275020679527,work/basis_study/intervention_specificity/seed0_first/instant.json
intervention_specificity,seed0_first,17200,17494,0.9911623224074281,random_orthogonal_size_8,0.027154046997389034,0.020583957937129433,82.79169785473377,-203.83099365234375,8.963931996803856,0.38753133930920936,0.41738275043295897,work/basis_study/intervention_specificity/seed0_first/instant.json
intervention_specificity,seed0_first,17200,17494,0.9911623224074281,random_orthogonal_size_9,0.037075718015665796,0.033337062311220494,66.2249405499497,-188.896728515625,9.001087122633177,0.387531339162237,0.4173827502746653,work/basis_study/intervention_specificity/seed0_first/instant.json
intervention_specificity,seed0_first,17200,17494,0.9911623224074281,opposite_orthogonal_correction,0.1587467362924282,0.10001118693366148,26.662561151060345,-111.0067138671875,3.966881229951903,0.3875313392056808,0.4173827503214556,work/basis_study/intervention_specificity/seed0_first/instant.json
intervention_specificity,seed4_first,16050,16056,1.0,random_orthogonal_size_0,0.15900783289817233,0.12305627027631726,25.43670391857765,-131.5552978515625,8.220748800894285,0.09416495720552484,0.14699116223032052,work/basis_study/intervention_specificity/seed4_first/instant.json
intervention_specificity,seed4_first,16050,16056,1.0,random_orthogonal_size_1,0.15013054830287206,0.10347913636872133,25.871711280356102,-134.82376098632812,7.840788538686023,0.09416495685535088,0.14699116168370022,work/basis_study/intervention_specificity/seed4_first/instant.json
intervention_specificity,seed4_first,16050,16056,1.0,random_orthogonal_size_2,0.30156657963446476,0.2238505425662826,21.70458128242562,-134.4378662109375,7.950949831214927,0.0941649572353775,0.1469911622769204,work/basis_study/intervention_specificity/seed4_first/instant.json
intervention_specificity,seed4_first,16050,16056,1.0,random_orthogonal_size_3,0.3537859007832898,0.2927620539210202,19.694896872136223,-131.8363037109375,8.052575136495298,0.09416495677496292,0.1469911615582149,work/basis_study/intervention_specificity/seed4_first/instant.json
intervention_specificity,seed4_first,16050,16056,1.0,random_orthogonal_size_4,0.39190600522193214,0.3096543237498602,18.583659057782977,-119.03677368164062,7.7225880089325045,0.09416495682731159,0.14699116163993098,work/basis_study/intervention_specificity/seed4_first/instant.json
intervention_specificity,seed4_first,16050,16056,1.0,random_orthogonal_size_5,0.40234986945169715,0.3299026736771451,19.39211296839748,-125.63192749023438,8.200399552475098,0.09416495687022529,0.14699116170691912,work/basis_study/intervention_specificity/seed4_first/instant.json
intervention_specificity,seed4_first,16050,16056,1.0,random_orthogonal_size_6,0.24046997389033942,0.1884998321959951,22.31399919947839,-132.019775390625,7.861220701331803,0.09416495710008432,0.14699116206572824,work/basis_study/intervention_specificity/seed4_first/instant.json
intervention_specificity,seed4_first,16050,16056,1.0,random_orthogonal_size_7,0.3464751958224543,0.2797852108736995,20.30169398143469,-134.00726318359375,8.19526151770003,0.09416495685860425,0.1469911616887787,work/basis_study/intervention_specificity/seed4_first/instant.json
intervention_specificity,seed4_first,16050,16056,1.0,random_orthogonal_size_8,0.17702349869451697,0.138046761382705,25.710740989316694,-124.78317260742188,7.861821305479729,0.09416495688196243,0.14699116172524074,work/basis_study/intervention_specificity/seed4_first/instant.json
intervention_specificity,seed4_first,16050,16056,1.0,random_orthogonal_size_9,0.4436031331592689,0.3801320058172055,18.54632756927419,-121.89291381835938,8.231102395680672,0.09416495707287856,0.14699116202326015,work/basis_study/intervention_specificity/seed4_first/instant.json
intervention_specificity,seed4_first,16050,16056,1.0,opposite_orthogonal_correction,0.5193211488250653,0.4640340082783309,29.511967089203164,-214.13934326171875,15.208056079189058,0.09416495703522781,0.14699116196448747,work/basis_study/intervention_specificity/seed4_first/instant.json
intervention_specificity,seed4_peak,16050,16060,1.0,random_orthogonal_size_0,0.14986945169712793,0.12182570757355408,75.86752027787502,-261.9173889160156,17.18533229201235,0.2990178647370819,0.44218032376005023,work/basis_study/intervention_specificity/seed4_peak/instant.json
intervention_specificity,seed4_peak,16050,16060,1.0,random_orthogonal_size_1,0.15404699738903394,0.1245105716523101,75.67705142532354,-286.63267517089844,17.60040464531125,0.2990178649746685,0.4421803241113874,work/basis_study/intervention_specificity/seed4_peak/instant.json
intervention_specificity,seed4_peak,16050,16060,1.0,random_orthogonal_size_2,0.029765013054830286,0.020695827273744267,106.5160183401053,-299.9090881347656,18.08211456546089,0.2990178649623594,0.44218032409318503,work/basis_study/intervention_specificity/seed4_peak/instant.json
intervention_specificity,seed4_peak,16050,16060,1.0,random_orthogonal_size_3,0.14255874673629243,0.11321176865421188,78.50357351416808,-284.97364044189453,17.50147136828445,0.2990178649484111,0.44218032407255864,work/basis_study/intervention_specificity/seed4_peak/instant.json
intervention_specificity,seed4_peak,16050,16060,1.0,random_orthogonal_size_4,0.10339425587467363,0.08457321848081441,87.06714790153507,-271.62084197998047,17.948225202345828,0.2990178647114541,0.4421803237221524,work/basis_study/intervention_specificity/seed4_peak/instant.json
intervention_specificity,seed4_peak,16050,16060,1.0,random_orthogonal_size_5,0.10548302872062663,0.08602751985680725,80.38627558041365,-281.72020721435547,17.375523881375237,0.2990178648455967,0.44218032392051926,work/basis_study/intervention_specificity/seed4_peak/instant.json
intervention_specificity,seed4_peak,16050,16060,1.0,random_orthogonal_size_6,0.06318537859007833,0.05425662825819443,94.97286031220195,-279.8603286743164,17.117300628502953,0.2990178645071079,0.4421803234199702,work/basis_study/intervention_specificity/seed4_peak/instant.json
intervention_specificity,seed4_peak,16050,16060,1.0,random_orthogonal_size_7,0.08798955613577024,0.07305067680948651,86.49993356688654,-298.38794708251953,17.69786620007319,0.2990178645845087,0.44218032353442865,work/basis_study/intervention_specificity/seed4_peak/instant.json
intervention_specificity,seed4_peak,16050,16060,1.0,random_orthogonal_size_8,0.10443864229765012,0.08736995189618525,79.74653800635863,-307.0074691772461,16.96753209209903,0.2990178647552555,0.44218032378692484,work/basis_study/intervention_specificity/seed4_peak/instant.json
intervention_specificity,seed4_peak,16050,16060,1.0,random_orthogonal_size_9,0.12610966057441253,0.09341089607338629,77.208277568702,-278.0574188232422,17.33101609159952,0.29901786485472337,0.4421803239340155,work/basis_study/intervention_specificity/seed4_peak/instant.json
intervention_specificity,seed4_peak,16050,16060,1.0,opposite_orthogonal_correction,0.13759791122715403,0.1317820785322743,136.3568011097002,-481.8711242675781,32.7385828215688,0.29901786452366474,0.4421803234444541,work/basis_study/intervention_specificity/seed4_peak/instant.json
intervention_near_reference,seed0_near,17490,17494,0.9648730283029422,original,0.4825065274151436,0.3187157400156617,6.650341687333141,-52.6754150390625,1.373473357416397,0.0,0.0,work/basis_study/intervention_near_reference/seed0_near/instant.json
intervention_near_reference,seed0_near,17490,17494,0.9648730283029422,old_head,1.0,0.963642465600179,0.1404951319825385,-12.9171142578125,0.09800851786035102,0.010950588212262573,0.011794108406923041,work/basis_study/intervention_near_reference/seed0_near/instant.json
intervention_near_reference,seed0_near,17490,17494,0.9648730283029422,orthogonal,1.0,0.9648730283029422,0.13771153925551238,-13.023193359375,0.03476948655457407,0.014972965749395226,0.016126328357755498,work/basis_study/intervention_near_reference/seed0_near/instant.json
intervention_near_reference,seed0_near,17490,17494,0.9648730283029422,inverse_gl,1.0,0.9645374202930976,0.1368971805869054,-12.78558349609375,0.029132172448013114,0.9483728295287746,1.0214256754826563,work/basis_study/intervention_near_reference/seed0_near/instant.json
intervention_near_reference,seed0_near,17490,17494,0.9648730283029422,backward_ols,1.0,0.9644255509564829,0.13702027342018372,-12.78009033203125,0.029099859914179467,0.9514532913694215,1.0247434242818758,work/basis_study/intervention_near_reference/seed0_near/instant.json
intervention_near_reference,seed0_near,17490,17494,0.9648730283029422,old_head_norm_matched,1.0,0.963642465600179,0.14049533718377408,-12.91595458984375,0.0979992319681456,0.010949519830837615,0.011792957728429646,work/basis_study/intervention_near_reference/seed0_near/instant.json
intervention_near_reference,seed0_near,17490,17494,0.9648730283029422,healthy_logit_distillation,1.0,0.9644255509564829,0.13702027342018372,-12.78009033203125,0.029099859914179467,0.9514532913694215,1.0247434242818758,work/basis_study/intervention_near_reference/seed0_near/instant.json
intervention_near_reference,seed0_near,17490,17494,0.9648730283029422,random_correction_0,0.03968668407310705,0.03389640899429466,156.39853876795166,-431.17974853515625,13.624895452634751,0.9483728288491474,1.0214256747506778,work/basis_study/intervention_near_reference/seed0_near/instant.json
intervention_near_reference,seed0_near,17490,17494,0.9648730283029422,random_correction_1,0.04490861618798955,0.04239847857702204,134.33064396162902,-372.2255859375,13.956350871352928,0.9483728292476841,1.0214256751799136,work/basis_study/intervention_near_reference/seed0_near/instant.json
intervention_near_reference,seed0_near,17490,17494,0.9648730283029422,random_correction_2,0.016449086161879897,0.01678040049222508,202.50679763529072,-452.93939208984375,13.909934453217273,0.948372829131419,1.0214256750546926,work/basis_study/intervention_near_reference/seed0_near/instant.json
intervention_adjacent,seed0_adjacent,17493,17494,0.9549166573442219,random_orthogonal_size_0,0.4584856396866841,0.3040608569191185,7.149603474779172,-49.93316650390625,1.461706044870723,0.0161258697526585,0.017368040175759575,work/basis_study/intervention_adjacent/random_specificity/seed0_adjacent/instant.json
intervention_adjacent,seed0_adjacent,17493,17494,0.9549166573442219,random_orthogonal_size_1,0.46527415143603135,0.30987806242308985,7.010892806094082,-51.81317138671875,1.456663091397738,0.016125869673393165,0.01736804009038846,work/basis_study/intervention_adjacent/random_specificity/seed0_adjacent/instant.json
intervention_adjacent,seed0_adjacent,17493,17494,0.9549166573442219,random_orthogonal_size_2,0.4597911227154047,0.30529141962188167,7.084886265402253,-55.375244140625,1.4767528792954592,0.01612586963954464,0.017368040053932592,work/basis_study/intervention_adjacent/random_specificity/seed0_adjacent/instant.json
intervention_adjacent,seed0_adjacent,17493,17494,0.9549166573442219,random_orthogonal_size_3,0.4370757180156658,0.2909721445351829,7.623522492380265,-55.39031982421875,1.5079038919789216,0.01612586980496607,0.01736804023209638,work/basis_study/intervention_adjacent/random_specificity/seed0_adjacent/instant.json
intervention_adjacent,seed0_adjacent,17493,17494,0.9549166573442219,random_orthogonal_size_4,0.5527415143603133,0.3580937465040832,5.83896712240111,-52.8555908203125,1.429426650530252,0.016125869951845326,0.017368040390289698,work/basis_study/intervention_adjacent/random_specificity/seed0_adjacent/instant.json
intervention_adjacent,seed0_adjacent,17493,17494,0.9549166573442219,random_orthogonal_size_5,0.49477806788511747,0.32844837230115226,6.620469003372702,-51.645263671875,1.4544227472008155,0.01612586985209452,0.01736804028285512,work/basis_study/intervention_adjacent/random_specificity/seed0_adjacent/instant.json
intervention_adjacent,seed0_adjacent,17493,17494,0.9549166573442219,random_orthogonal_size_6,0.48929503916449085,0.3192750866987359,6.741502881870241,-49.56591796875,1.4325257325051965,0.01612586955184961,0.01736803995948244,work/basis_study/intervention_adjacent/random_specificity/seed0_adjacent/instant.json
intervention_adjacent,seed0_adjacent,17493,17494,0.9549166573442219,random_orthogonal_size_7,0.44699738903394254,0.2883991497930417,7.398746674649331,-52.00775146484375,1.4486782609411692,0.01612586961084368,0.017368040023020805,work/basis_study/intervention_adjacent/random_specificity/seed0_adjacent/instant.json
intervention_adjacent,seed0_adjacent,17493,17494,0.9549166573442219,random_orthogonal_size_8,0.4352480417754569,0.2900771898422642,7.43694476063822,-55.477294921875,1.48755570654875,0.016125869678654182,0.01736804009605473,work/basis_study/intervention_adjacent/random_specificity/seed0_adjacent/instant.json
intervention_adjacent,seed0_adjacent,17493,17494,0.9549166573442219,random_orthogonal_size_9,0.5104438642297651,0.34030652198232464,6.272737190310913,-47.356201171875,1.4582622813639958,0.01612586962121094,0.017368040034186655,work/basis_study/intervention_adjacent/random_specificity/seed0_adjacent/instant.json
intervention_adjacent,seed0_adjacent,17493,17494,0.9549166573442219,opposite_orthogonal_correction,0.12663185378590078,0.07663049558116121,28.607205362501833,-122.25897216796875,2.868825546974061,0.01612586947400867,0.01736803987564544,work/basis_study/intervention_adjacent/random_specificity/seed0_adjacent/instant.json
intervention_adjacent,seed4_adjacent,16055,16056,0.9134131334601185,random_orthogonal_size_0,0.15300261096605744,0.11869336614833874,25.87422094883089,-132.27163696289062,6.929238147952419,0.09599065233073543,0.14984106580694734,work/basis_study/intervention_adjacent/random_specificity/seed4_adjacent/instant.json
intervention_adjacent,seed4_adjacent,16055,16056,0.9134131334601185,random_orthogonal_size_1,0.14255874673629243,0.09777380020136481,26.375305026599847,-135.52911376953125,6.650743526894353,0.09599065249959714,0.14984106607053985,work/basis_study/intervention_adjacent/random_specificity/seed4_adjacent/instant.json
intervention_adjacent,seed4_adjacent,16055,16056,0.9134131334601185,random_orthogonal_size_2,0.29164490861618797,0.2160196890032442,22.051636606732714,-135.077880859375,6.7163698603836455,0.09599065240696095,0.14984106592593507,work/basis_study/intervention_adjacent/random_specificity/seed4_adjacent/instant.json
intervention_adjacent,seed4_adjacent,16055,16056,0.9134131334601185,random_orthogonal_size_3,0.3443864229765013,0.28660924040720437,19.962997473326244,-132.45675659179688,6.793498869954154,0.09599065232627646,0.14984106579998688,work/basis_study/intervention_adjacent/random_specificity/seed4_adjacent/instant.json
intervention_adjacent,seed4_adjacent,16055,16056,0.9134131334601185,random_orthogonal_size_4,0.3835509138381201,0.3028302942163553,18.82308905269933,-119.3875732421875,6.517211980970981,0.09599065231848121,0.14984106578781853,work/basis_study/intervention_adjacent/random_specificity/seed4_adjacent/instant.json
intervention_adjacent,seed4_adjacent,16055,16056,0.9134131334601185,random_orthogonal_size_5,0.39190600522193214,0.3192750866987359,19.69488623002574,-126.36590576171875,6.924180964887492,0.09599065244533077,0.14984106598583022,work/basis_study/intervention_adjacent/random_specificity/seed4_adjacent/instant.json
intervention_adjacent,seed4_adjacent,16055,16056,0.9134131334601185,random_orthogonal_size_6,0.2349869451697128,0.1816758026624902,22.682331489150354,-132.73727416992188,6.618107801564533,0.09599065235167753,0.14984106583963785,work/basis_study/intervention_adjacent/random_specificity/seed4_adjacent/instant.json
intervention_adjacent,seed4_adjacent,16055,16056,0.9134131334601185,random_orthogonal_size_7,0.3378590078328982,0.273408658686654,20.564658788351014,-134.73007202148438,6.916254904994009,0.0959906523181835,0.14984106578735382,work/basis_study/intervention_adjacent/random_specificity/seed4_adjacent/instant.json
intervention_adjacent,seed4_adjacent,16055,16056,0.9134131334601185,random_orthogonal_size_8,0.17075718015665797,0.13334824924488198,26.2047012475949,-125.40106201171875,6.631296679336298,0.0959906522989134,0.14984106575727324,work/basis_study/intervention_adjacent/random_specificity/seed4_adjacent/instant.json
intervention_adjacent,seed4_adjacent,16055,16056,0.9134131334601185,random_orthogonal_size_9,0.43733681462140994,0.37297236827385616,18.797253717898126,-122.53231811523438,6.917669722446683,0.09599065243604647,0.14984106597133748,work/basis_study/intervention_adjacent/random_specificity/seed4_adjacent/instant.json
intervention_adjacent,seed4_adjacent,16055,16056,0.9134131334601185,opposite_orthogonal_correction,0.5261096605744126,0.4682850430696946,29.62622386836163,-221.79263305664062,12.829842599465056,0.09599065237950194,0.14984106588307167,work/basis_study/intervention_adjacent/random_specificity/seed4_adjacent/instant.json
intervention_adjacent,seed0_adjacent,17493,17494,0.9549166573442219,original,0.4825065274151436,0.3187157400156617,6.650341687333141,-52.6754150390625,1.4350078933549646,0.0,0.0,work/basis_study/intervention_adjacent/seed0_adjacent/instant.json
intervention_adjacent,seed0_adjacent,17493,17494,0.9549166573442219,old_head,1.0,0.9638662042734086,0.14419982154178998,-13.11810302734375,0.09973426084186085,0.01220465700231053,0.013144777701838336,work/basis_study/intervention_adjacent/seed0_adjacent/instant.json
intervention_adjacent,seed0_adjacent,17493,17494,0.9549166573442219,orthogonal,1.0,0.9560353507103703,0.165448945188154,-13.122802734375,0.03455752989116374,0.016125869428532336,0.01736803982666608,work/basis_study/intervention_adjacent/seed0_adjacent/instant.json
intervention_adjacent,seed0_adjacent,17493,17494,0.9549166573442219,inverse_gl,1.0,0.9553641346906813,0.1686387083485295,-12.92303466796875,0.028874072835150796,0.9749889193763503,1.0500919939439048,work/basis_study/intervention_adjacent/seed0_adjacent/instant.json
intervention_adjacent,seed0_adjacent,17493,17494,0.9549166573442219,backward_ols,1.0,0.9553641346906813,0.16845917906215507,-12.9168701171875,0.02884028710932619,0.9709435974403203,1.045735062194703,work/basis_study/intervention_adjacent/seed0_adjacent/instant.json
intervention_adjacent,seed0_adjacent,17493,17494,0.9549166573442219,old_head_norm_matched,1.0,0.9638662042734086,0.14421752302378546,-13.06231689453125,0.09970250226011217,0.011523015857424858,0.012410629964605535,work/basis_study/intervention_adjacent/seed0_adjacent/instant.json
intervention_adjacent,seed0_adjacent,17493,17494,0.9549166573442219,healthy_logit_distillation,1.0,0.9553641346906813,0.16845917906215507,-12.9168701171875,0.02884028710932619,0.9709435974403108,1.0457350621946928,work/basis_study/intervention_adjacent/seed0_adjacent/instant.json
intervention_adjacent,seed0_adjacent,17493,17494,0.9549166573442219,random_correction_0,0.038903394255874676,0.03300145430137599,161.37543124209162,-443.84649658203125,13.852296371627306,0.974988919330979,1.0500919938950386,work/basis_study/intervention_adjacent/seed0_adjacent/instant.json
intervention_adjacent,seed0_adjacent,17493,17494,0.9549166573442219,random_correction_1,0.04412532637075718,0.041391654547488534,138.771489716119,-383.77947998046875,14.204340663823826,0.974988918924667,1.0500919934574284,work/basis_study/intervention_adjacent/seed0_adjacent/instant.json
intervention_adjacent,seed0_adjacent,17493,17494,0.9549166573442219,random_correction_2,0.016449086161879897,0.01678040049222508,208.52307300382554,-465.8118896484375,14.176652447163185,0.9749889198190193,1.0500919944206724,work/basis_study/intervention_adjacent/seed0_adjacent/instant.json
intervention_adjacent,seed4_adjacent,16055,16056,0.9134131334601185,original,0.7007832898172324,0.66327329678935,11.993163407272103,-103.55999755859375,6.423899118909871,0.0,0.0,work/basis_study/intervention_adjacent/seed4_adjacent/instant.json
intervention_adjacent,seed4_adjacent,16055,16056,0.9134131334601185,old_head,0.9906005221932115,0.98657567960622,0.1005407504473904,-16.40631103515625,0.4035176315652293,0.06288946217052206,0.0981702260673086,work/basis_study/intervention_adjacent/seed4_adjacent/instant.json
intervention_adjacent,seed4_adjacent,16055,16056,0.9134131334601185,orthogonal,0.9895561357702349,0.8968564716411231,0.38706410623013493,-25.1336669921875,0.2992959020383214,0.09599065242672886,0.14984106595679272,work/basis_study/intervention_adjacent/seed4_adjacent/instant.json
intervention_adjacent,seed4_adjacent,16055,16056,0.9134131334601185,inverse_gl,0.9885117493472585,0.8921579595033001,0.43578994750874744,-26.279632568359375,0.2587384420521147,4.3085527801583305,6.725635517508562,work/basis_study/intervention_adjacent/seed4_adjacent/instant.json
intervention_adjacent,seed4_adjacent,16055,16056,0.9134131334601185,backward_ols,0.9838120104438642,0.8394675019577134,0.6171919715057778,-27.412628173828125,0.23733635188856742,4.058031724600292,6.334573043606835,work/basis_study/intervention_adjacent/seed4_adjacent/instant.json
intervention_adjacent,seed4_adjacent,16055,16056,0.9134131334601185,old_head_norm_matched,0.9906005221932115,0.98657567960622,0.09949778491962877,-16.09527587890625,0.4003770036219504,0.061074576066136387,0.0953371953336244,work/basis_study/intervention_adjacent/seed4_adjacent/instant.json
intervention_adjacent,seed4_adjacent,16055,16056,0.9134131334601185,healthy_logit_distillation,0.9838120104438642,0.8394675019577134,0.6171919715057778,-27.412628173828125,0.23733635188856742,4.058031724600292,6.334573043606835,work/basis_study/intervention_adjacent/seed4_adjacent/instant.json
intervention_adjacent,seed4_adjacent,16055,16056,0.9134131334601185,random_correction_0,0.00835509138381201,0.009061416265801543,1189.0737241555794,-2256.2645874023438,92.19923845801131,4.308552781684195,6.725635519890432,work/basis_study/intervention_adjacent/seed4_adjacent/instant.json
intervention_adjacent,seed4_adjacent,16055,16056,0.9134131334601185,random_correction_1,0.011227154046997388,0.008613938919342208,1272.0039539663924,-2234.6106567382812,92.52962161058659,4.308552783796375,6.725635523187536,work/basis_study/intervention_adjacent/seed4_adjacent/instant.json
intervention_adjacent,seed4_adjacent,16055,16056,0.9134131334601185,random_correction_2,0.010966057441253264,0.007942722899653205,1150.2590183819914,-2244.7428588867188,95.69216046909337,4.3085527823264655,6.725635520893013,work/basis_study/intervention_adjacent/seed4_adjacent/instant.json
fresh_interventions,seed1_adjacent,17720,17721,0.9413804676138271,random_orthogonal_size_0,0.18198433420365534,0.10325539769549166,17.805029656823965,-70.30206298828125,1.7327022764310078,0.029512625608154697,0.030036186342557385,work/basis_study/fresh_interventions/seed1_adjacent/random_specificity/seed1_adjacent/instant.json
fresh_interventions,seed1_adjacent,17720,17721,0.9413804676138271,random_orthogonal_size_1,0.15274151436031333,0.09240407204385279,18.443841137682103,-70.44635009765625,1.7354053849404563,0.029512625983565688,0.030036186724628253,work/basis_study/fresh_interventions/seed1_adjacent/random_specificity/seed1_adjacent/instant.json
fresh_interventions,seed1_adjacent,17720,17721,0.9413804676138271,random_orthogonal_size_2,0.28302872062663187,0.16869895961516948,14.69597575156362,-64.37750244140625,1.6839903353702657,0.02951262587434247,0.03003618661346739,work/basis_study/fresh_interventions/seed1_adjacent/random_specificity/seed1_adjacent/instant.json
fresh_interventions,seed1_adjacent,17720,17721,0.9413804676138271,random_orthogonal_size_3,0.21148825065274152,0.1277547824141403,16.68697248514029,-70.33880615234375,1.7221258080949853,0.0295126254182218,0.030036186149255035,work/basis_study/fresh_interventions/seed1_adjacent/random_specificity/seed1_adjacent/instant.json
fresh_interventions,seed1_adjacent,17720,17721,0.9413804676138271,random_orthogonal_size_4,0.1597911227154047,0.09273968005369729,18.207010371879605,-70.72625732421875,1.7068025711325159,0.029512625492408625,0.03003618622475795,work/basis_study/fresh_interventions/seed1_adjacent/random_specificity/seed1_adjacent/instant.json
fresh_interventions,seed1_adjacent,17720,17721,0.9413804676138271,random_orthogonal_size_5,0.293733681462141,0.17283812506991833,14.440089818639267,-67.50006103515625,1.676301515927084,0.029512625816295462,0.030036186554390616,work/basis_study/fresh_interventions/seed1_adjacent/random_specificity/seed1_adjacent/instant.json
fresh_interventions,seed1_adjacent,17720,17721,0.9413804676138271,random_orthogonal_size_6,0.2616187989556136,0.15493903121154493,15.758057965957146,-65.8643798828125,1.7563852702350788,0.02951262578297739,0.03003618652048147,work/basis_study/fresh_interventions/seed1_adjacent/random_specificity/seed1_adjacent/instant.json
fresh_interventions,seed1_adjacent,17720,17721,0.9413804676138271,random_orthogonal_size_7,0.24255874673629244,0.1480031323414252,15.807735117398115,-71.5579833984375,1.764558689156247,0.02951262596638751,0.030036186707145328,work/basis_study/fresh_interventions/seed1_adjacent/random_specificity/seed1_adjacent/instant.json
fresh_interventions,seed1_adjacent,17720,17721,0.9413804676138271,random_orthogonal_size_8,0.21305483028720626,0.12786665175075512,16.64088593142268,-72.87890625,1.754402448353607,0.029512625920757016,0.03003618666070534,work/basis_study/fresh_interventions/seed1_adjacent/random_specificity/seed1_adjacent/instant.json
fresh_interventions,seed1_adjacent,17720,17721,0.9413804676138271,random_orthogonal_size_9,0.14281984334203654,0.08714621322295558,18.65396754639541,-72.32061767578125,1.7165855494811428,0.029512625899126642,0.030036186638691238,work/basis_study/fresh_interventions/seed1_adjacent/random_specificity/seed1_adjacent/instant.json
fresh_interventions,seed1_adjacent,17720,17721,0.9413804676138271,opposite_orthogonal_correction,0.007832898172323759,0.00928515493903121,64.75530834552664,-151.28594970703125,3.3618151695258813,0.0295126250283099,0.030036185752426007,work/basis_study/fresh_interventions/seed1_adjacent/random_specificity/seed1_adjacent/instant.json
fresh_interventions,seed1_adjacent,17720,17721,0.9413804676138271,original,0.1566579634464752,0.09094977066785993,18.055533563237457,-70.76702880859375,1.6830723596201291,0.0,0.0,work/basis_study/fresh_interventions/seed1_adjacent/seed1_adjacent/instant.json
fresh_interventions,seed1_adjacent,17720,17721,0.9413804676138271,old_head,1.0,0.9418279449602864,0.212246304331814,-14.73388671875,0.14118952033841092,0.01917018789697162,0.019510271418757726,work/basis_study/fresh_interventions/seed1_adjacent/seed1_adjacent/instant.json
fresh_interventions,seed1_adjacent,17720,17721,0.9413804676138271,orthogonal,1.0,0.9440653316925831,0.21731285666387093,-14.5947265625,0.08644173235209206,0.029512625188062355,0.03003618591501251,work/basis_study/fresh_interventions/seed1_adjacent/seed1_adjacent/instant.json
fresh_interventions,seed1_adjacent,17720,17721,0.9413804676138271,inverse_gl,1.0,0.9433941156728941,0.21888939597319793,-14.6014404296875,0.0746615609998123,1.6244033481580664,1.653220635417416,work/basis_study/fresh_interventions/seed1_adjacent/seed1_adjacent/instant.json
fresh_interventions,seed1_adjacent,17720,17721,0.9413804676138271,backward_ols,1.0,0.9432822463362792,0.2203330716153796,-14.55731201171875,0.0742022678319097,1.6196997940541746,1.64843363918697,work/basis_study/fresh_interventions/seed1_adjacent/seed1_adjacent/instant.json
fresh_interventions,seed1_adjacent,17720,17721,0.9413804676138271,old_head_norm_matched,1.0,0.9418279449602864,0.21236087116842292,-14.86676025390625,0.14153508826164457,0.01712517597186526,0.017428980513950046,work/basis_study/fresh_interventions/seed1_adjacent/seed1_adjacent/instant.json
fresh_interventions,seed1_adjacent,17720,17721,0.9413804676138271,healthy_logit_distillation,1.0,0.9432822463362792,0.2203330716153796,-14.55731201171875,0.0742022678319097,1.6196997940541746,1.64843363918697,work/basis_study/fresh_interventions/seed1_adjacent/seed1_adjacent/instant.json
fresh_interventions,seed1_adjacent,17720,17721,0.9413804676138271,random_correction_0,0.019843342036553524,0.018346571204832754,296.5628898867866,-793.0709228515625,21.2030923218023,1.624403347032728,1.6532206342721136,work/basis_study/fresh_interventions/seed1_adjacent/seed1_adjacent/instant.json
fresh_interventions,seed1_adjacent,17720,17721,0.9413804676138271,random_correction_1,0.01671018276762402,0.013871797740239401,334.4152812209914,-1008.8489379882812,23.78582977915969,1.624403347235848,1.653220634478837,work/basis_study/fresh_interventions/seed1_adjacent/seed1_adjacent/instant.json
fresh_interventions,seed1_adjacent,17720,17721,0.9413804676138271,random_correction_2,0.024281984334203654,0.01588544579930641,290.553674825528,-829.2181091308594,23.580274474950045,1.6244033479433493,1.6532206351988896,work/basis_study/fresh_interventions/seed1_adjacent/seed1_adjacent/instant.json
fresh_interventions,seed1_first,17300,17721,0.991945407763732,random_orthogonal_size_0,0.038903394255874676,0.032777715628146326,76.83525312705045,-211.3516845703125,9.864032441636612,0.48486741511688963,0.49346907405828816,work/basis_study/fresh_interventions/seed1_first/random_specificity/seed1_first/instant.json
fresh_interventions,seed1_first,17300,17721,0.991945407763732,random_orthogonal_size_1,0.046214099216710186,0.03702875041951001,82.95406271069291,-276.89581298828125,10.990426646592297,0.48486741532058086,0.49346907426559294,work/basis_study/fresh_interventions/seed1_first/random_specificity/seed1_first/instant.json
fresh_interventions,seed1_first,17300,17721,0.991945407763732,random_orthogonal_size_2,0.06631853785900783,0.04642577469515606,78.71767178113748,-238.7752685546875,10.747557331622655,0.48486741568778124,0.49346907463930756,work/basis_study/fresh_interventions/seed1_first/random_specificity/seed1_first/instant.json
fresh_interventions,seed1_first,17300,17721,0.991945407763732,random_orthogonal_size_3,0.015143603133159269,0.01767535518514375,113.3594301914496,-275.30267333984375,11.8616894720668,0.4848674146718965,0.49346907360540077,work/basis_study/fresh_interventions/seed1_first/random_specificity/seed1_first/instant.json
fresh_interventions,seed1_first,17300,17721,0.991945407763732,random_orthogonal_size_4,0.04804177545691906,0.03624566506320617,74.76016103066898,-198.7899169921875,9.599662261949796,0.4848674152969794,0.49346907424157277,work/basis_study/fresh_interventions/seed1_first/random_specificity/seed1_first/instant.json
