local_step,step,train_accuracy,train_loss,heldout_measured,test_accuracy,test_cross_entropy,test_minimum_margin,test_centered_healthy_logit_relative_error,elapsed_seconds
0,16056,0.00835509138381201,1148.048828125,True,0.009061416265801543,1150.209599045602,-2184.7092895507812,108.83303941246015,0.0385329588316381
1,16057,0.014882506527415143,958.4293212890625,True,0.01700413916545475,962.0514736681633,-1971.0693359375,101.79571781386302,0.21087812492623925
2,16058,0.01618798955613577,747.05078125,True,0.017563485848528917,754.1919504363507,-1680.1050415039062,92.91725012505604,0.35714812483638525
3,16059,0.015143603133159269,604.8956909179688,True,0.009620762948875714,613.5967711729743,-1471.0140991210938,83.67751197969113,0.5086750839836895
4,16060,0.014882506527415143,485.2859191894531,True,0.01331245105716523,495.2831995738465,-1324.1631774902344,74.23147599811685,0.6957270838320255
5,16061,0.014882506527415143,393.5591735839844,True,0.011634411007942724,404.1727954136468,-1144.8998718261719,63.742777019159995,0.8626729589886963
6,16062,0.021409921671018278,313.6077880859375,True,0.01678040049222508,325.9880020421343,-934.2010498046875,53.61548305740372,1.0390373750124127
7,16063,0.01671018276762402,250.4232635498047,True,0.01152254167132789,264.3716583296725,-798.6380004882812,44.3997415195361,1.2093664170242846
8,16064,0.02741514360313316,201.9834442138672,True,0.014766752433158071,217.46835470351382,-666.6997985839844,36.587000907233985,1.386415374930948
9,16065,0.03289817232375979,167.63206481933594,True,0.01331245105716523,184.46843054848102,-597.083740234375,30.03371353888995,1.5668162498623133
10,16066,0.03681462140992167,137.91348266601562,True,0.016332923145765746,156.16719562836138,-467.63209533691406,24.88360072979474,1.7419201249722391
11,16067,0.04203655352480418,118.9715576171875,True,0.015997315135921245,137.80418886810278,-445.3479995727539,21.025860159002082,1.929683499969542
12,16068,0.049347258485639686,102.87957000732422,True,0.01901778722452176,122.0082527714272,-446.52222442626953,17.90836559201414,2.0990436668507755
13,16069,0.056657963446475196,88.50711822509766,True,0.021031435283588768,108.25089662219386,-401.1727981567383,15.376516104512975,2.2601293749175966
14,16070,0.05796344647519582,76.5896224975586,True,0.019241525897751428,96.95717374604168,-341.56959533691406,13.293105005980433,2.4245194168761373
15,16071,0.06579634464751959,65.32813262939453,True,0.019689003244210763,86.42761705261812,-308.5427017211914,11.527443848268884,2.617934208828956
16,16072,0.06422976501305483,57.70360565185547,True,0.019465264570981095,78.94012206584515,-281.45415115356445,10.11772585990221,2.8198219588957727
17,16073,0.06344647519582246,53.435630798339844,True,0.01823470186821792,75.01690616393273,-249.34750366210938,9.126993947000123,3.034449083963409
18,16074,0.07232375979112271,48.439796447753906,True,0.018346571204832754,70.48547865336981,-221.12310028076172,8.439388036328504,3.2113177918363363
19,16075,0.0825065274151436,42.95003890991211,True,0.020136480590670098,65.32106987774337,-196.0147933959961,7.892026912965265,3.3905557920224965
20,16076,0.09425587467362924,37.57986831665039,True,0.021814520639892605,60.055237443736395,-181.70838928222656,7.407912644710365,3.571683584013954
